SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,MIN,CATCH_SHOOT_PTS,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2017-18,Regular+Season,PHX,Phoenix Suns,82,240.3,23.7,8.4,23.4,35.9,6.9,19.8,34.8,50.7
2017-18,Regular+Season,POR,Portland Trail Blazers,82,240.9,23.3,8.4,21.7,38.6,6.6,17.5,37.5,53.7
2017-18,Regular+Season,SAC,Sacramento Kings,82,240.9,24.4,9.0,22.3,40.2,6.5,16.6,39.3,54.8
2017-18,Regular+Season,SAS,San Antonio Spurs,82,240.6,25.6,9.3,25.0,37.2,7.0,19.2,36.5,51.1
2017-18,Regular+Season,TOR,Toronto Raptors,82,241.8,29.9,10.5,28.0,37.5,8.9,24.5,36.5,53.4
2017-18,Regular+Season,UTA,Utah Jazz,82,240.9,26.0,9.1,23.5,38.6,7.8,20.1,38.7,55.2
2017-18,Regular+Season,WAS,Washington Wizards,82,242.1,30.3,11.1,26.2,42.5,8.0,20.2,39.8,57.9
2017-18,Playoffs,BOS,Boston Celtics,19,242.6,25.5,8.8,22.6,38.8,7.9,20.4,38.7,56.3
2017-18,Playoffs,CLE,Cleveland Cavaliers,22,242.3,23.2,8.0,22.6,35.3,7.2,20.3,35.7,51.3
2017-18,Playoffs,GSW,Golden State Warriors,21,241.2,28.1,10.3,25.4,40.7,7.5,20.0,37.5,55.4
2017-18,Playoffs,HOU,Houston Rockets,17,240.0,20.2,6.8,19.9,34.0,6.6,19.5,34.1,50.7
2017-18,Playoffs,IND,Indiana Pacers,7,240.0,23.4,8.4,20.7,40.7,6.6,16.4,40.0,56.6
2017-18,Playoffs,MIA,Miami Heat,5,240.0,32.0,11.2,26.2,42.7,9.6,22.0,43.6,61.1
2017-18,Playoffs,MIL,Milwaukee Bucks,7,243.6,24.0,8.3,21.9,37.9,7.4,19.7,37.7,54.9
2017-18,Playoffs,MIN,Minnesota Timberwolves,5,240.0,22.2,7.6,18.2,41.8,7.0,15.2,46.1,61.0
2017-18,Playoffs,NOP,New Orleans Pelicans,9,240.0,23.3,8.1,22.4,36.1,7.1,18.1,39.3,52.0
2017-18,Playoffs,OKC,Oklahoma City Thunder,6,240.0,20.5,7.5,19.7,38.1,5.5,16.0,34.4,52.1
2017-18,Playoffs,PHI,Philadelphia 76ers,10,242.5,30.3,10.9,28.5,38.2,8.5,24.0,35.4,53.2
2017-18,Playoffs,POR,Portland Trail Blazers,4,240.0,25.5,8.8,25.5,34.3,8.0,22.5,35.6,50.0
2017-18,Playoffs,SAS,San Antonio Spurs,5,240.0,19.2,6.8,24.2,28.1,5.6,19.8,28.3,39.7
2017-18,Playoffs,TOR,Toronto Raptors,10,242.5,26.4,9.4,21.1,44.5,7.6,17.5,43.4,62.6
2017-18,Playoffs,UTA,Utah Jazz,11,240.0,22.7,7.7,20.3,38.1,7.3,18.0,40.4,56.1
2017-18,Playoffs,WAS,Washington Wizards,6,240.0,23.3,8.7,21.3,40.6,6.0,15.2,39.6,54.7
2017-18,All+Star,Team LeBron,Team LeBron,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,All+Star,Team Stephen,Team Stephen,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,All+Star,USA USA,USA USA,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,All+Star,World World,World World,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Adelaide 36ers,Adelaide 36ers,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,ATL,Atlanta Hawks,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Beijing Ducks,Beijing Ducks,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,BOS,Boston Celtics,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,BKN,Brooklyn Nets,4,246.3,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,CHA,Charlotte Hornets,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,CHI,Chicago Bulls,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,CLE,Cleveland Cavaliers,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,DAL,Dallas Mavericks,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,DEN,Denver Nuggets,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,DET,Detroit Pistons,5,245.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Flamengo Flamengo,Flamengo Flamengo,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,GSW,Golden State Warriors,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,HOU,Houston Rockets,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,IND,Indiana Pacers,4,246.2,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,LAC,LA Clippers,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,LAL,Los Angeles Lakers,6,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Melbourne United,Melbourne United,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,MEM,Memphis Grizzlies,5,245.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,MIA,Miami Heat,6,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,MIL,Milwaukee Bucks,4,246.3,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,MIN,Minnesota Timberwolves,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,NOP,New Orleans Pelicans,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,NYK,New York Knicks,5,245.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,New Zealand Breakers,New Zealand Breakers,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,OKC,Oklahoma City Thunder,4,246.3,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,ORL,Orlando Magic,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Perth Wildcats,Perth Wildcats,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,PHI,Philadelphia 76ers,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,PHX,Phoenix Suns,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,POR,Portland Trail Blazers,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,SAC,Sacramento Kings,6,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,SAS,San Antonio Spurs,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,Shanghai Sharks,Shanghai Sharks,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,SAC,Sacramento Kings,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,TOR,Toronto Raptors,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,UTA,Utah Jazz,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Pre+Season,WAS,Washington Wizards,5,245.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,Regular+Season,ATL,Atlanta Hawks,82,242.1,29.7,10.1,27.8,36.2,9.6,26.0,36.7,53.4
2018-19,Regular+Season,BOS,Boston Celtics,82,241.2,33.1,11.7,29.8,39.5,9.7,25.5,37.9,55.7
2018-19,Regular+Season,BKN,Brooklyn Nets,82,243.7,26.9,9.1,25.1,36.3,8.7,24.0,36.3,53.7
2018-19,Regular+Season,CHA,Charlotte Hornets,82,241.8,26.4,9.1,24.5,37.2,8.2,22.3,36.7,53.8
2018-19,Regular+Season,CHI,Chicago Bulls,82,242.7,22.6,7.9,21.8,36.3,6.8,19.0,35.6,51.8
2018-19,Regular+Season,CLE,Cleveland Cavaliers,82,240.9,22.4,7.7,21.1,36.7,6.9,18.9,36.4,53.0
2018-19,Regular+Season,DAL,Dallas Mavericks,82,241.2,27.7,9.5,27.2,34.9,8.8,25.0,35.0,51.0
2018-19,Regular+Season,DEN,Denver Nuggets,82,240.6,28.7,10.0,26.4,37.9,8.7,23.9,36.6,54.4
2018-19,Regular+Season,DET,Detroit Pistons,82,242.1,27.2,9.3,25.9,35.9,8.6,24.2,35.7,52.5
2018-19,Regular+Season,GSW,Golden State Warriors,82,241.5,33.7,12.2,29.9,40.6,9.4,24.2,38.9,56.4
2018-19,Regular+Season,HOU,Houston Rockets,82,241.8,27.1,9.2,24.5,37.4,8.8,23.7,37.1,55.4
2018-19,Regular+Season,IND,Indiana Pacers,82,240.3,27.5,10.1,24.9,40.6,7.3,18.5,39.6,55.3
2018-19,Regular+Season,LAC,LA Clippers,82,241.8,24.2,8.4,21.1,39.6,7.5,18.8,39.7,57.3
2018-19,Regular+Season,LAL,Los Angeles Lakers,82,241.2,24.4,8.5,24.9,34.1,7.4,22.1,33.5,49.0
2018-19,Regular+Season,MEM,Memphis Grizzlies,82,242.4,25.8,9.2,24.8,37.1,7.4,20.7,35.6,51.9
2018-19,Regular+Season,MIA,Miami Heat,82,240.6,28.6,9.9,26.8,36.9,8.8,23.9,36.8,53.3
2018-19,Regular+Season,MIL,Milwaukee Bucks,82,241.2,30.6,10.4,29.0,35.9,9.8,27.5,35.6,52.7
2018-19,Regular+Season,MIN,Minnesota Timberwolves,82,241.8,27.8,9.8,26.1,37.5,8.2,22.4,36.5,53.1
2018-19,Regular+Season,NOP,New Orleans Pelicans,82,240.9,25.8,9.0,24.7,36.4,7.8,21.9,35.8,52.2
2018-19,Regular+Season,NYK,New York Knicks,82,241.2,23.3,8.1,23.4,34.5,7.1,20.9,34.1,49.7
2018-19,Regular+Season,OKC,Oklahoma City Thunder,82,242.1,27.2,9.4,26.0,36.3,8.3,23.2,35.9,52.3
2018-19,Regular+Season,ORL,Orlando Magic,82,241.2,30.6,11.1,29.2,38.0,8.4,23.0,36.3,52.3
2018-19,Regular+Season,PHI,Philadelphia 76ers,82,241.5,28.4,9.9,26.3,37.5,8.7,23.3,37.2,54.0
2018-19,Regular+Season,PHX,Phoenix Suns,82,242.4,23.7,8.4,23.8,35.4,6.9,20.1,34.1,49.8
2018-19,Regular+Season,POR,Portland Trail Blazers,82,242.1,22.4,7.7,21.7,35.7,6.9,19.0,36.2,51.5
2018-19,Regular+Season,SAC,Sacramento Kings,82,240.6,26.7,9.4,23.2,40.4,8.0,19.9,40.0,57.5
2018-19,Regular+Season,SAS,San Antonio Spurs,82,241.5,28.1,10.3,24.5,42.0,7.6,18.6,40.8,57.5
2018-19,Regular+Season,TOR,Toronto Raptors,82,242.4,33.9,12.1,29.9,40.4,9.7,25.2,38.6,56.8
2018-19,Regular+Season,UTA,Utah Jazz,82,240.9,28.0,9.7,25.9,37.4,8.7,23.6,36.7,54.1
2018-19,Regular+Season,WAS,Washington Wizards,82,243.0,28.3,9.8,27.3,35.9,8.7,24.5,35.4,51.8
2018-19,Playoffs,BOS,Boston Celtics,9,240.0,30.0,10.6,28.7,36.8,8.9,24.4,36.4,52.3
2018-19,Playoffs,BKN,Brooklyn Nets,5,240.0,14.6,5.2,19.8,26.3,4.2,18.0,23.3,36.9
2018-19,Playoffs,DEN,Denver Nuggets,14,247.1,21.7,7.6,21.7,35.2,6.4,19.4,33.2,50.0
2018-19,Playoffs,DET,Detroit Pistons,4,240.0,28.0,9.8,28.5,34.2,8.5,25.5,33.3,49.1
2018-19,Playoffs,GSW,Golden State Warriors,22,242.3,29.3,10.6,29.1,36.6,8.0,22.6,35.3,50.3
2018-19,Playoffs,HOU,Houston Rockets,11,242.3,24.9,8.4,21.4,39.1,8.2,20.9,39.1,58.3
2018-19,Playoffs,IND,Indiana Pacers,4,240.0,25.5,9.3,26.5,34.9,7.0,21.3,32.9,48.1
2018-19,Playoffs,LAC,LA Clippers,6,240.0,29.8,10.5,25.7,40.9,8.8,23.0,38.4,58.1
2018-19,Playoffs,MIL,Milwaukee Bucks,15,243.3,29.2,10.0,29.1,34.4,9.2,26.8,34.3,50.2
2018-19,Playoffs,OKC,Oklahoma City Thunder,5,240.0,29.0,10.2,26.4,38.6,8.6,24.0,35.8,54.9
2018-19,Playoffs,ORL,Orlando Magic,5,240.0,26.6,9.4,31.8,29.6,7.8,26.4,29.5,41.8
2018-19,Playoffs,PHI,Philadelphia 76ers,12,240.0,25.2,8.9,24.3,36.6,7.3,21.0,34.9,51.7
2018-19,Playoffs,POR,Portland Trail Blazers,16,247.8,22.9,8.1,21.1,38.2,6.8,18.3,37.2,54.3
2018-19,Playoffs,SAS,San Antonio Spurs,7,240.0,21.3,7.7,19.4,39.7,5.9,15.4,38.0,54.8
2018-19,Playoffs,TOR,Toronto Raptors,24,242.1,29.5,10.4,29.3,35.6,8.7,25.2,34.5,50.5
2018-19,Playoffs,UTA,Utah Jazz,5,240.0,21.8,7.4,28.0,26.4,7.0,27.4,25.5,38.9
2018-19,All+Star,-,-,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,All+Star,-,-,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,All+Star,-,-,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,All+Star,-,-,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,All+Star,-,-,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2018-19,All+Star,-,-,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,Adelaide 36ers,Adelaide 36ers,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,ATL,Atlanta Hawks,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,BOS,Boston Celtics,7,234.3,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,BKN,Brooklyn Nets,7,234.3,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,Buenos Aires San Lorenzo,Buenos Aires San Lorenzo,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,CHA,Charlotte Hornets,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,CHI,Chicago Bulls,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,CLE,Cleveland Cavaliers,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,DAL,Dallas Mavericks,8,238.1,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,DEN,Denver Nuggets,7,234.3,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,DET,Detroit Pistons,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,GSW,Golden State Warriors,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,3,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,HOU,Houston Rockets,9,235.6,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,IND,Indiana Pacers,7,237.9,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,LAC,LA Clippers,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,LAL,Los Angeles Lakers,9,235.6,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,Melbourne United,Melbourne United,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,MEM,Memphis Grizzlies,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,MIA,Miami Heat,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,MIL,Milwaukee Bucks,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,MIN,Minnesota Timberwolves,5,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,NOP,New Orleans Pelicans,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,NYK,New York Knicks,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,New Zealand Breakers,New Zealand Breakers,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,OKC,Oklahoma City Thunder,7,234.3,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,ORL,Orlando Magic,9,235.6,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,PHI,Philadelphia 76ers,8,238.1,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,PHX,Phoenix Suns,7,234.3,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,POR,Portland Trail Blazers,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,SESI/Franca Basketball Club of Brazil,SESI/Franca Basketball Club of Brazil,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,SAC,Sacramento Kings,8,238.1,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,SAS,San Antonio Spurs,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,Shanghai Sharks,Shanghai Sharks,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,TOR,Toronto Raptors,7,234.3,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,UTA,Utah Jazz,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Pre+Season,WAS,Washington Wizards,8,235.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,Regular+Season,ATL,Atlanta Hawks,67,243.0,25.5,8.7,25.1,34.5,8.1,23.6,34.4,50.7
2019-20,Regular+Season,BOS,Boston Celtics,72,242.1,23.5,8.2,21.7,37.8,7.1,19.3,37.0,54.3
2019-20,Regular+Season,BKN,Brooklyn Nets,72,242.8,27.7,9.3,25.4,36.8,9.0,24.6,36.6,54.6
2019-20,Regular+Season,CHA,Charlotte Hornets,65,242.3,24.8,8.4,22.8,36.6,8.1,21.8,37.0,54.4
2019-20,Regular+Season,CHI,Chicago Bulls,65,241.2,27.7,9.4,26.4,35.7,8.9,25.0,35.6,52.6
2019-20,Regular+Season,CLE,Cleveland Cavaliers,65,241.9,25.8,8.9,23.6,37.6,8.0,21.6,37.2,54.7
2019-20,Regular+Season,DAL,Dallas Mavericks,75,242.3,32.9,11.3,29.3,38.4,10.4,27.3,38.1,56.1
2019-20,Regular+Season,DEN,Denver Nuggets,73,243.1,27.8,9.7,25.1,38.8,8.3,22.0,37.7,55.4
2019-20,Regular+Season,DET,Detroit Pistons,66,241.9,29.2,9.9,25.9,38.3,9.3,24.4,38.3,56.4
2019-20,Regular+Season,GSW,Golden State Warriors,65,241.9,25.4,8.9,25.5,34.9,7.6,22.1,34.4,49.8
2019-20,Regular+Season,HOU,Houston Rockets,72,241.4,29.0,9.8,27.8,35.1,9.5,27.3,34.7,52.2
2019-20,Regular+Season,IND,Indiana Pacers,73,241.4,27.3,9.8,25.1,39.0,7.7,20.6,37.5,54.4
2019-20,Regular+Season,LAC,LA Clippers,72,241.4,28.7,9.8,25.4,38.7,9.1,23.7,38.4,56.6
2019-20,Regular+Season,LAL,Los Angeles Lakers,71,240.7,26.7,9.3,25.1,36.8,8.2,22.2,36.9,53.1
2019-20,Regular+Season,MEM,Memphis Grizzlies,73,240.7,28.1,9.8,25.9,37.6,8.5,23.3,36.6,54.1
2019-20,Regular+Season,MIA,Miami Heat,73,243.1,32.2,11.1,27.9,39.8,10.0,25.5,39.2,57.7
2019-20,Regular+Season,MIL,Milwaukee Bucks,73,241.0,30.3,10.4,27.8,37.4,9.5,26.0,36.5,54.4
2019-20,Regular+Season,MIN,Minnesota Timberwolves,64,243.1,29.3,9.9,29.2,33.9,9.5,28.1,33.8,50.1
2019-20,Regular+Season,NOP,New Orleans Pelicans,72,242.1,31.7,10.8,28.0,38.6,10.0,26.0,38.6,56.5
2019-20,Regular+Season,NYK,New York Knicks,66,241.9,25.3,9.0,24.6,36.4,7.4,21.1,35.0,51.4
2019-20,Regular+Season,OKC,Oklahoma City Thunder,72,242.1,25.0,8.7,23.1,37.9,7.6,20.6,36.6,54.3
2019-20,Regular+Season,ORL,Orlando Magic,73,240.7,28.8,10.2,28.2,36.3,8.3,23.6,35.2,51.1
2019-20,Regular+Season,PHI,Philadelphia 76ers,73,241.0,31.6,10.9,28.9,37.9,9.7,25.8,37.8,54.7
2019-20,Regular+Season,PHX,Phoenix Suns,73,241.0,31.0,10.9,29.1,37.7,9.1,24.9,36.6,53.3
2019-20,Regular+Season,POR,Portland Trail Blazers,74,241.0,24.4,8.5,21.5,39.6,7.3,18.8,39.0,56.7
2019-20,Regular+Season,SAC,Sacramento Kings,72,242.4,29.5,10.3,26.4,38.9,9.0,23.7,38.0,56.0
2019-20,Regular+Season,SAS,San Antonio Spurs,71,242.5,29.3,10.6,26.4,40.2,8.1,21.3,38.1,55.7
2019-20,Regular+Season,TOR,Toronto Raptors,72,241.4,31.6,10.9,28.1,38.7,9.8,25.4,38.8,56.3
2019-20,Regular+Season,UTA,Utah Jazz,72,241.0,26.9,9.0,22.3,40.6,8.8,21.7,40.7,60.5
2019-20,Regular+Season,WAS,Washington Wizards,72,241.0,29.9,10.4,26.6,39.1,9.2,23.5,39.0,56.4
2019-20,Playoffs,BOS,Boston Celtics,17,244.4,26.0,9.0,24.0,37.5,8.0,22.3,35.9,54.2
2019-20,Playoffs,BKN,Brooklyn Nets,4,240.0,42.3,14.8,40.0,36.9,12.8,37.3,34.2,52.8
2019-20,Playoffs,DAL,Dallas Mavericks,6,244.2,27.7,9.5,24.7,38.5,8.7,22.3,38.8,56.1
2019-20,Playoffs,DEN,Denver Nuggets,19,241.3,29.7,10.6,26.9,39.5,8.5,23.0,36.8,55.2
2019-20,Playoffs,HOU,Houston Rockets,12,242.1,36.5,12.2,31.4,38.7,12.2,31.1,39.1,58.1
2019-20,Playoffs,IND,Indiana Pacers,4,240.0,30.5,10.8,24.5,43.9,9.0,21.3,42.4,62.2
2019-20,Playoffs,LAC,LA Clippers,13,241.9,27.7,9.4,23.5,40.0,8.9,22.6,39.5,59.0
2019-20,Playoffs,LAL,Los Angeles Lakers,21,240.0,30.8,10.6,27.8,38.0,9.6,25.8,37.3,55.3
2019-20,Playoffs,MIA,Miami Heat,21,242.4,32.4,11.2,28.8,38.9,10.0,26.3,38.2,56.4
2019-20,Playoffs,MIL,Milwaukee Bucks,10,242.5,29.6,10.3,26.8,38.4,9.0,24.6,36.6,55.2
2019-20,Playoffs,OKC,Oklahoma City Thunder,7,243.6,22.9,7.7,24.7,31.2,7.4,23.6,31.5,46.2
2019-20,Playoffs,ORL,Orlando Magic,5,240.0,40.6,14.6,36.2,40.3,11.4,29.8,38.3,56.1
2019-20,Playoffs,PHI,Philadelphia 76ers,4,240.0,21.0,7.8,25.5,30.4,5.5,21.8,25.3,41.2
2019-20,Playoffs,POR,Portland Trail Blazers,5,240.0,18.0,6.0,18.0,33.3,6.0,16.4,36.6,50.0
2019-20,Playoffs,TOR,Toronto Raptors,11,244.5,33.2,11.5,28.7,40.2,10.1,25.9,38.9,57.8
2019-20,Playoffs,UTA,Utah Jazz,7,243.6,24.0,8.0,21.6,37.1,8.0,21.6,37.1,55.6
2019-20,All+Star,-,-,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,All+Star,-,-,1,200.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,All+Star,Team Giannis,Team Giannis,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,All+Star,Team LeBron,Team LeBron,1,240.0,0.0,0.0,0.0,-,-,-,-,-
2019-20,PlayIn,MEM,Memphis Grizzlies,1,240.0,27.0,10.0,19.0,52.6,7.0,15.0,46.7,71.1
2019-20,PlayIn,POR,Portland Trail Blazers,1,240.0,20.0,7.0,25.0,28.0,6.0,22.0,27.3,40.0
2019-20,IST,NOP,New Orleans Pelicans,1,17.8,39.0,13.0,34.0,38.2,13.0,28.0,46.4,57.4
2019-20,IST,TOR,Toronto Raptors,1,17.9,36.0,12.0,35.0,34.3,12.0,30.0,40.0,51.4
2020-21,Pre+Season,ATL,Atlanta Hawks,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,BOS,Boston Celtics,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,BKN,Brooklyn Nets,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,CHA,Charlotte Hornets,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,CHI,Chicago Bulls,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,CLE,Cleveland Cavaliers,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,DAL,Dallas Mavericks,3,248.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,DEN,Denver Nuggets,3,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,DET,Detroit Pistons,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,GSW,Golden State Warriors,3,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,HOU,Houston Rockets,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,IND,Indiana Pacers,3,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,LAC,LA Clippers,3,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,LAL,Los Angeles Lakers,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,MEM,Memphis Grizzlies,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,MIA,Miami Heat,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,MIL,Milwaukee Bucks,3,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,MIN,Minnesota Timberwolves,3,248.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,NOP,New Orleans Pelicans,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,NYK,New York Knicks,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,OKC,Oklahoma City Thunder,3,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,ORL,Orlando Magic,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,PHI,Philadelphia 76ers,2,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,PHX,Phoenix Suns,4,240.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,Pre+Season,POR,Portland Trail Blazers,4,240.0,0.0,0.0,0.0,-,-,-,-,-
