SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,DEN,C,70,70,100,10.0,20.5,49.0,49.4,-0.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Walker Kessler,1631117,UTA,C,58,58,100,8.7,19.7,43.9,48.8,-4.9
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Brook Lopez,201572,MIL,C,80,80,100,8.9,19.1,46.8,48.8,-2.0
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Victor Wembanyama,1641705,SAS,F-C,46,46,100,7.9,18.4,42.7,49.3,-6.6
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,LAC,C,80,80,100,8.4,18.3,45.8,49.0,-3.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Nikola Vučević,202696,CHI,C,73,73,100,8.5,17.9,47.5,49.3,-1.8
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Alperen Sengun,1630578,HOU,C,76,76,100,8.4,17.8,47.1,48.3,-1.2
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rudy Gobert,203497,MIN,C,72,72,100,8.2,17.8,45.8,49.0,-3.2
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Mark Williams,1631109,CHA,C,44,44,100,8.8,17.8,49.4,49.3,0.1
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Alex Sarr,1642259,WAS,C,67,67,100,9.0,17.7,50.7,49.8,1.0
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,CLE,C,71,71,100,7.6,17.1,44.5,47.6,-3.1
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Domantas Sabonis,1627734,SAC,F-C,70,70,100,8.5,17.0,49.9,49.4,0.5
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,DET,F,1,1,100,8.0,17.0,47.1,44.7,2.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Isaiah Mobley,1630600,PHI,F,1,1,100,9.0,17.0,52.9,45.8,7.1
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,NYK,C-F,71,71,100,8.6,16.8,51.0,48.4,2.6
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Anthony Davis,203076,DAL,F-C,51,51,100,7.3,16.6,43.9,48.8,-4.8
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,DEN,G,67,67,100,7.8,16.5,47.7,46.2,1.5
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Kristaps Porziņģis,204001,BOS,F-C,42,42,100,6.8,16.2,42.1,48.2,-6.1
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,TOR,C,57,57,100,7.7,16.0,48.2,49.5,-1.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,PHI,C-F,19,19,100,7.5,15.8,47.2,48.1,-1.0
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Grant Williams,1629684,CHA,F,16,16,100,7.5,15.8,47.4,49.0,-1.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Austin Reaves,1630559,LAL,G,73,73,100,7.7,15.6,49.2,45.9,3.3
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Josh Hart,1628404,NYK,G,76,76,100,7.5,15.5,48.4,46.4,2.1
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Dyson Daniels,1630700,ATL,G,76,76,100,7.3,15.0,48.6,46.9,1.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Luka Dončić,1629029,LAL,F-G,50,50,100,7.0,15.0,46.3,46.4,-0.1
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Dereck Lively II,1641726,DAL,C,36,36,100,6.9,14.9,45.9,48.5,-2.6
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,OKC,C-F,57,57,100,6.9,14.9,46.4,48.8,-2.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,CLE,C,81,81,100,7.0,14.9,46.8,48.8,-2.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,NOP,C,73,73,100,7.8,14.9,52.5,49.2,3.3
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Myles Turner,1626167,IND,C-F,72,72,100,7.3,14.9,48.6,49.2,-0.6
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,De'Aaron Fox,1628368,SAS,G,62,62,100,7.1,14.9,47.6,45.9,1.7
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Cade Cunningham,1630595,DET,G,70,70,100,6.5,14.8,44.1,46.4,-2.3
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chet Holmgren,1631096,OKC,C-F,32,32,100,6.2,14.8,41.8,48.8,-7.1
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Deandre Ayton,1629028,POR,C,40,40,100,7.1,14.8,47.9,49.0,-1.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Pascal Siakam,1627783,IND,F,78,78,100,6.8,14.7,46.4,46.9,-0.5
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Daniel Gafford,1629655,DAL,F-C,57,57,100,6.7,14.6,45.6,48.2,-2.6
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Draymond Green,203110,GSW,F,68,68,100,6.3,14.5,43.2,48.0,-4.7
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,ATL,F,36,36,100,6.2,14.4,43.2,46.9,-3.6
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,PHX,C,57,57,100,7.1,14.3,49.4,49.3,0.1
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Murphy III,1630530,NOP,F,52,52,100,7.4,14.3,51.5,47.3,4.2
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Dillon Brooks,1628415,HOU,G-F,75,75,100,6.7,14.2,46.8,46.9,-0.1
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,CHI,G,70,70,100,6.7,14.1,47.7,46.6,1.1
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,P.J. Washington,1629023,DAL,F,57,57,100,7.0,14.0,50.4,47.5,2.9
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Kyshawn George,1642273,WAS,F,67,67,100,5.8,13.8,42.3,46.5,-4.2
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Derrick White,1628401,BOS,G,76,76,100,6.1,13.8,43.8,46.0,-2.1
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,SAC,F,76,76,100,6.2,13.8,44.9,46.6,-1.7
2024-25,Regular+Season,NYK,1610612752,New York Knicks,OG Anunoby,1628384,NYK,F-G,73,73,100,6.2,13.7,44.9,46.5,-1.6
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,MIN,F,82,82,100,6.2,13.6,46.0,46.3,-0.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Donovan Clingan,1642270,POR,C,67,67,100,5.8,13.6,42.9,48.6,-5.7
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Jalen Duren,1631105,DET,C,78,78,100,6.8,13.6,50.0,49.0,1.0
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,ATL,F-C,74,74,100,6.8,13.5,50.3,49.1,1.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,PHI,F-G,60,60,100,6.5,13.4,48.1,46.6,1.5
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Scottie Barnes,1630567,TOR,F-G,65,65,100,6.1,13.4,45.7,47.3,-1.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,MEM,C,65,65,100,6.3,13.4,47.1,48.9,-1.8
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Bradley Beal,203078,PHX,G,53,53,100,6.3,13.4,47.0,45.7,1.2
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Paolo Banchero,1631094,ORL,F,46,46,100,5.9,13.2,44.6,47.1,-2.5
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Al Horford,201143,BOS,C-F,60,60,100,6.0,13.2,45.2,48.1,-2.9
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Bam Adebayo,1628389,MIA,C-F,78,78,100,6.2,13.1,47.4,49.0,-1.6
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,James Harden,201935,LAC,G,79,79,100,6.2,13.1,47.4,46.8,0.6
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Zach LaVine,203897,SAC,G,74,74,100,5.9,13.1,45.3,46.1,-0.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Dejounte Murray,1627749,NOP,G,31,31,100,6.7,13.1,51.4,47.3,4.1
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,MEM,F-C,73,73,100,5.5,13.0,41.9,48.0,-6.1
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Mikal Bridges,1628969,NYK,G-F,80,80,100,6.0,13.0,46.4,45.6,0.9
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Toumani Camara,1641739,POR,F,78,78,100,6.4,13.0,49.1,47.0,2.0
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Andrew Wiggins,203952,MIA,F,60,60,100,5.8,13.0,44.9,46.5,-1.7
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,MIN,F-C,69,69,100,6.0,13.0,46.0,47.8,-1.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,CJ McCollum,203468,NOP,G,56,56,100,5.9,12.8,45.7,46.1,-0.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Drew Timme,1631166,BKN,F,9,9,100,6.2,12.8,48.7,47.1,1.6
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Miles Bridges,1628970,CHA,F,64,64,100,5.4,12.8,42.4,47.6,-5.1
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Bobby Portis,1626171,MIL,F,49,49,100,5.7,12.7,44.9,47.1,-2.2
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Deni Avdija,1630166,POR,F,72,72,100,6.2,12.7,48.5,47.3,1.2
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Christian Braun,1631128,DEN,G,79,79,100,6.0,12.5,48.1,46.1,2.0
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Brandon Miller,1641706,CHA,F,27,27,100,5.8,12.5,46.2,46.5,-0.4
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Shai Gilgeous-Alexander,1628983,OKC,G,76,76,100,5.5,12.5,44.1,46.7,-2.6
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Kevin Durant,201142,PHX,F,62,62,100,5.1,12.4,41.1,46.8,-5.7
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,SAS,F,54,54,100,5.7,12.3,46.2,47.0,-0.8
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Keyonte George,1641718,UTA,G,67,67,100,6.2,12.3,50.7,46.1,4.5
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,RJ Barrett,1629628,TOR,F-G,58,58,100,5.9,12.3,48.2,46.4,1.8
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,PHX,G,75,75,100,6.0,12.3,49.3,46.2,3.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jrue Holiday,201950,BOS,G,62,62,100,5.4,12.2,44.5,46.5,-2.0
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,NYK,G,64,64,100,6.0,12.2,48.7,45.5,3.2
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Damian Lillard,203081,MIL,G,58,58,100,5.6,12.2,46.1,45.7,0.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,PHI,G,52,52,100,5.5,12.0,45.4,45.8,-0.4
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Fred VanVleet,1627832,HOU,G,60,60,100,5.5,12.0,46.1,46.0,0.1
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Tyler Herro,1629639,MIA,G,77,77,100,5.8,12.0,48.5,45.5,3.1
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Nic Claxton,1629651,BKN,C,70,70,100,6.0,12.0,49.8,48.8,1.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,UTA,F,3,3,100,5.0,12.0,41.7,50.1,-8.4
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Andrew Nembhard,1629614,IND,G-F,65,65,100,5.6,11.9,47.0,45.6,1.4
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tobias Harris,202699,DET,F,73,73,100,5.6,11.9,47.4,46.8,0.6
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Tyrese Haliburton,1630169,IND,G,73,73,100,5.6,11.9,47.1,44.9,2.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Paul George,202331,PHI,F,41,41,100,5.5,11.9,46.2,46.4,-0.2
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Cason Wallace,1641717,OKC,G,68,68,100,5.6,11.9,46.8,45.6,1.2
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Trae Young,1629027,ATL,G,76,76,100,5.7,11.9,48.2,44.9,3.2
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Luke Kornet,1628436,BOS,C-F,71,71,100,5.2,11.9,44.2,47.2,-3.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Caleb Martin,1628997,DAL,F,45,45,100,5.7,11.8,48.4,45.6,2.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,NOP,F,20,20,100,5.9,11.8,50.0,46.2,3.8
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,MIN,C-F,80,80,100,5.3,11.8,45.2,47.5,-2.3
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,MIL,F,67,67,100,5.3,11.8,45.3,48.0,-2.7
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Coby White,1629632,CHI,G,74,74,100,5.8,11.7,49.5,45.5,4.0
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,BOS,G-F,63,63,100,5.5,11.7,46.9,47.0,0.0
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Anfernee Simons,1629014,POR,G,70,70,100,5.9,11.6,50.5,46.1,4.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,John Collins,1628381,UTA,F-C,40,40,100,5.6,11.6,48.5,47.9,0.6
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Haywood Highsmith,1629312,MIA,F,74,74,100,5.5,11.6,47.3,45.6,1.7
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,MIA,C,63,63,100,5.6,11.6,48.1,49.1,-1.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Rui Hachimura,1629060,LAL,F,59,59,100,5.3,11.5,45.6,47.2,-1.6
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,MIA,F,46,46,100,5.0,11.5,43.6,46.0,-2.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Cam Thomas,1630560,BKN,G,25,25,100,5.8,11.5,50.0,47.4,2.6
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Anthony Edwards,1630162,MIN,G,79,79,100,5.3,11.5,46.0,46.7,-0.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Damion Baugh,1641878,CHA,G,15,15,100,6.2,11.4,54.4,46.0,8.4
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,DAL,G,77,77,100,5.4,11.3,47.3,46.3,1.0
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,DEN,F,51,51,100,5.4,11.3,47.8,47.7,0.1
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Guerschon Yabusele,1627824,PHI,F,70,70,100,5.9,11.3,52.1,48.0,4.1
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dorian Finney-Smith,1627827,LAL,F,63,63,100,5.1,11.3,44.8,47.4,-2.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Santi Aldama,1630583,MEM,F-C,64,64,100,5.1,11.3,45.1,47.0,-2.0
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Jusuf Nurkić,203994,CHA,C,51,51,100,5.3,11.3,47.2,49.6,-2.4
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jalen Green,1630224,HOU,G,82,82,100,5.3,11.3,47.0,45.9,1.1
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Max Strus,1629622,CLE,G-F,50,50,100,5.5,11.3,49.2,46.5,2.7
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Bilal Coulibaly,1641731,WAS,G,59,59,100,5.0,11.2,44.4,46.2,-1.8
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,SAC,G,79,79,100,5.4,11.2,48.0,45.9,2.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Bennedict Mathurin,1631097,IND,G-F,72,72,100,5.6,11.2,50.0,45.8,4.2
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Cameron Johnson,1629661,BKN,F,57,57,100,5.2,11.2,46.5,46.9,-0.4
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,ORL,C-F,68,68,100,5.2,11.1,46.2,48.8,-2.6
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,SAS,G,81,81,100,5.3,11.1,47.8,46.2,1.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,PHI,F,44,44,100,5.5,11.1,49.3,45.7,3.6
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,UTA,C,72,72,100,5.8,11.1,52.5,47.7,4.8
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Lauri Markkanen,1628374,UTA,F-C,47,47,100,5.2,11.1,47.1,47.4,-0.3
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,LAL,F,70,70,100,4.9,11.1,44.3,46.9,-2.5
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Michael Porter Jr.,1629008,DEN,F,77,77,100,5.3,11.1,48.2,46.8,1.4
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,DET,F-C,72,72,100,4.8,11.1,43.2,48.6,-5.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,D'Angelo Russell,1626156,BKN,G,58,58,100,5.4,11.1,48.5,46.1,2.4
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,ATL,F,75,75,100,5.5,11.0,49.6,46.1,3.5
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kyrie Irving,202681,DAL,G,50,50,100,5.1,11.0,46.3,46.1,0.2
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Peyton Watson,1631212,DEN,G,68,68,100,4.8,11.0,44.0,46.5,-2.6
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,DeMar DeRozan,201942,SAC,G-F,77,77,100,5.5,11.0,50.0,47.1,2.9
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,ORL,C-F,69,69,100,4.9,11.0,45.0,48.4,-3.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,BKN,F-C,46,46,100,5.0,10.9,46.1,47.1,-1.0
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,HOU,F,57,57,100,5.2,10.9,47.3,46.2,1.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,PHI,G,23,23,100,5.6,10.9,51.0,45.9,5.1
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,SAC,G,65,65,100,5.0,10.9,46.3,45.5,0.8
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jonas Valančiūnas,202685,SAC,C,81,81,100,5.7,10.9,52.8,50.2,2.6
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,GSW,F,55,55,100,5.2,10.9,47.7,46.6,1.1
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,CLE,G,75,75,100,5.0,10.8,46.6,45.4,1.2
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,MIL,F,65,65,100,4.7,10.8,43.9,47.0,-3.2
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Chuma Okeke,1629643,CLE,F,8,8,100,6.1,10.8,57.0,45.8,11.2
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,SAS,F,82,82,100,5.1,10.7,47.9,45.9,2.1
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Jaden Ivey,1631093,DET,G,30,30,100,5.1,10.7,48.1,45.6,2.6
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,WAS,G-F,58,58,100,4.6,10.6,43.1,46.3,-3.2
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,ORL,G,35,35,100,4.8,10.6,45.4,46.7,-1.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Amen Thompson,1641708,HOU,G-F,69,69,100,4.3,10.6,40.7,46.2,-5.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,UTA,F-C,14,14,100,5.4,10.6,51.4,48.3,3.1
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,OKC,G,71,71,100,4.4,10.6,41.9,46.1,-4.3
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,TOR,G,64,64,100,4.6,10.6,43.7,46.3,-2.6
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Gradey Dick,1641711,TOR,G-F,54,54,100,5.3,10.5,49.9,46.4,3.6
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,CHI,G,46,46,100,5.2,10.5,49.7,45.9,3.8
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Alex Reese,1642024,PHI,F-C,15,15,100,5.5,10.5,52.2,46.4,5.9
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,OKC,G,76,76,100,4.9,10.4,47.0,45.6,1.4
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kelly Olynyk,203482,NOP,F-C,44,44,100,4.8,10.4,45.9,47.5,-1.7
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Desmond Bane,1630217,ORL,G,68,68,100,4.5,10.4,43.4,46.2,-2.8
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,POR,F,47,47,100,4.7,10.4,44.9,47.0,-2.1
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,AJ Green,1631260,MIL,G,72,72,100,4.8,10.4,45.9,45.6,0.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,NOP,G,55,55,100,5.0,10.4,47.7,46.0,1.7
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,SAS,F,82,82,100,5.2,10.4,50.4,47.5,3.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Maxi Kleber,1628467,LAL,F,34,34,100,5.2,10.3,49.7,47.0,2.7
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,MEM,G,49,49,100,4.7,10.3,45.8,46.1,-0.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,CHI,G-F,69,69,100,4.6,10.3,44.3,45.9,-1.6
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Dennis Schröder,203471,DET,G,75,75,100,5.0,10.3,48.2,46.1,2.1
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Orlando Robinson,1631115,TOR,C,43,43,100,4.6,10.3,44.3,46.9,-2.5
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Davion Mitchell,1630558,MIA,G,73,73,100,4.7,10.3,45.8,46.1,-0.3
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,ORL,F,60,60,100,4.9,10.3,47.6,46.5,1.1
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,DAL,F,69,69,100,4.8,10.2,46.7,46.5,0.1
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Chris Paul,101108,SAS,G,82,82,100,4.9,10.2,48.6,46.2,2.4
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bogdan Bogdanović,203992,LAC,G,54,54,100,4.8,10.2,47.4,46.3,1.0
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Bub Carrington,1642267,WAS,G,82,82,100,4.9,10.2,48.4,45.7,2.7
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Caris LeVert,1627747,ATL,G,64,64,100,4.4,10.2,43.7,45.9,-2.2
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Scoot Henderson,1630703,POR,G,66,66,100,5.1,10.2,49.9,46.3,3.5
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,SAS,G-F,64,64,100,5.0,10.1,49.8,46.7,3.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Mason Plumlee,203486,PHX,F-C,74,74,100,5.1,10.1,50.5,49.2,1.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,NOP,F,30,30,100,4.4,10.1,43.1,46.5,-3.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Isaiah Collier,1642268,UTA,G,71,71,100,5.1,10.1,50.8,45.6,5.2
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,LAC,F,37,37,100,4.9,10.1,48.1,46.8,1.3
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Marcus Bagley,1630542,PHI,F,10,10,100,4.0,10.1,39.6,46.0,-6.4
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Nickeil Alexander-Walker,1629638,MIN,G,82,82,100,4.9,10.1,48.3,45.8,2.5
