SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2016-17,pre-season,-,10/21/2016,L,48,73.4,26.6,66.7,29.3,20.0,6.7,13.3,13.3,37.3,48.0,52.0,100,0.0,56.7,43.3,0
2016-17,pre-season,-,10/21/2016,L,48,69.0,31.0,57.4,19.1,22.3,25.5,20.2,17.0,38.3,55.6,44.4,71.4,28.6,58.8,41.2,0
2016-17,pre-season,-,10/21/2016,L,48,70.8,29.2,60.4,10.4,25.0,24.0,14.6,17.7,50.0,55.2,44.8,87.5,12.5,62.2,37.8,0
2016-17,pre-season,-,10/21/2016,W,48,65.8,34.2,65.3,13.9,17.8,17.8,16.8,17.8,51.5,60.6,39.4,100,0.0,66.7,33.3,0
2016-17,pre-season,-,10/21/2016,W,48,65.9,34.1,58.8,23.5,35.3,3.4,5.9,14.3,35.3,54.3,45.7,100,0.0,67.3,32.7,0
2016-17,pre-season,-,10/21/2016,W,48,79.8,20.2,64.9,22.8,21.1,14.9,14.0,14.0,42.1,64.9,35.1,87.5,12.5,68.9,31.1,0
2016-17,pre-season,-,10/21/2016,W,48,52.2,47.8,41.1,11.2,47.7,24.3,11.2,12.1,29.9,68.2,31.8,70.6,29.4,69.2,30.8,0
2016-17,pre-season,-,10/20/2016,L,53,72.9,27.1,55.9,12.6,27.0,9.9,17.1,16.2,43.2,45.2,54.8,90.0,10.0,56.1,43.9,0
2016-17,pre-season,-,10/20/2016,W,53,73.3,26.7,59.6,15.8,23.7,15.8,16.7,21.1,43.9,55.9,44.1,88.9,11.1,62.8,37.2,0
2016-17,pre-season,-,10/20/2016,W,48,75.3,24.7,65.5,20.7,15.5,19.0,19.0,19.0,44.8,60.5,39.5,83.3,16.7,63.6,36.4,0
2016-17,pre-season,-,10/20/2016,W,48,70.7,29.3,54.2,10.4,25.0,12.5,20.8,17.7,43.8,61.5,38.5,75.0,25.0,64.7,35.3,0
2016-17,pre-season,-,10/20/2016,L,48,57.3,42.7,45.0,1.8,37.8,16.2,17.1,33.3,43.2,56.0,44.0,100,0.0,71.8,28.2,0
2016-17,pre-season,-,10/20/2016,L,48,52.3,47.7,43.2,6.8,40.9,6.8,15.9,19.3,36.4,57.9,42.1,100,0.0,74.2,25.8,0
2016-17,pre-season,-,10/20/2016,W,48,70.6,29.4,66.0,30.9,24.7,12.4,9.3,13.4,35.1,81.3,18.8,87.5,12.5,82.5,17.5,0
2016-17,pre-season,-,10/20/2016,L,48,76.8,23.2,61.7,22.2,14.8,19.8,23.5,23.5,39.5,80.0,20.0,100,0.0,82.8,17.2,0
2016-17,pre-season,-,10/19/2016,L,48,62.7,37.3,48.9,10.6,31.9,23.4,19.1,23.4,38.3,26.1,73.9,80.0,20.0,42.4,57.6,0
2016-17,pre-season,-,10/19/2016,W,48,65.4,34.6,59.1,18.2,34.1,4.5,6.8,9.1,40.9,30.8,69.2,90.0,10.0,47.2,52.8,0
2016-17,pre-season,-,10/19/2016,W,48,54.7,45.3,47.2,9.4,34.0,23.6,18.9,18.9,37.7,32.0,68.0,83.3,16.7,48.6,51.4,0
2016-17,pre-season,-,10/19/2016,W,48,76.1,23.9,56.3,13.6,26.2,11.7,17.5,20.4,42.7,37.9,62.1,100,0.0,52.6,47.4,0
2016-17,pre-season,-,10/19/2016,L,48,71.4,28.6,58.3,12.5,21.9,7.3,19.8,15.6,45.8,46.4,53.6,85.7,14.3,54.3,45.7,0
2016-17,pre-season,-,10/19/2016,L,48,70.1,29.9,65.2,21.7,16.3,9.8,18.5,5.4,43.5,53.3,46.7,80.0,20.0,57.1,42.9,0
2016-17,pre-season,-,10/19/2016,W,48,70.7,29.3,55.4,13.9,8.9,12.9,35.6,27.7,41.6,53.6,46.4,100,0.0,58.1,41.9,0
2016-17,pre-season,-,10/19/2016,L,48,61.4,38.6,52.7,24.2,23.1,15.4,24.2,15.4,28.6,58.3,41.7,85.7,14.3,64.5,35.5,0
2016-17,pre-season,-,10/19/2016,W,48,73.4,26.6,54.1,10.8,21.6,12.6,24.3,14.4,43.2,56.7,43.3,100,0.0,65.8,34.2,0
2016-17,pre-season,-,10/19/2016,L,48,63.0,37.0,50.0,23.2,37.5,23.2,12.5,19.6,26.8,53.6,46.4,92.9,7.1,66.7,33.3,0
2016-17,pre-season,-,10/19/2016,L,48,72.5,27.5,62.1,15.5,20.4,25.2,17.5,28.2,46.6,59.4,40.6,100,0.0,66.7,33.3,0
2016-17,pre-season,-,10/19/2016,L,48,70.5,29.5,52.4,16.7,25.0,10.7,22.6,33.3,35.7,59.1,40.9,100,0.0,69.0,31.0,0
2016-17,pre-season,-,10/19/2016,W,48,72.8,27.2,64.5,19.8,14.9,17.4,20.7,21.5,44.6,74.4,25.6,66.7,33.3,73.3,26.7,0
2016-17,pre-season,-,10/19/2016,W,48,64.1,35.9,53.7,13.0,26.8,16.3,19.5,17.9,40.7,78.8,21.2,72.7,27.3,77.3,22.7,0
2016-17,pre-season,-,10/18/2016,L,48,77.1,22.9,67.5,15.6,7.8,10.4,24.7,11.7,51.9,42.3,57.7,100,0.0,46.4,53.6,0
2016-17,pre-season,-,10/18/2016,L,48,72.8,27.2,64.4,23.0,13.8,10.3,21.8,20.7,41.4,39.3,60.7,100,0.0,46.9,53.1,0
2016-17,pre-season,-,10/18/2016,W,48,71.4,28.6,61.7,11.2,28.0,15.9,10.3,14.0,50.5,45.5,54.5,80.0,20.0,53.5,46.5,0
2016-17,pre-season,-,10/18/2016,W,48,76.8,23.2,58.3,16.7,18.8,11.5,22.9,25.0,41.7,53.6,46.4,83.3,16.7,58.8,41.2,0
2016-17,pre-season,-,10/18/2016,W,48,84.9,15.1,80.4,20.6,9.3,12.4,10.3,18.6,59.8,59.0,41.0,66.7,33.3,59.5,40.5,0
2016-17,pre-season,-,10/18/2016,L,48,71.8,28.2,58.4,20.2,23.6,18.0,18.0,28.1,38.2,50.0,50.0,100,0.0,60.6,39.4,0
2016-17,pre-season,-,10/18/2016,L,48,72.8,27.2,65.2,24.7,16.9,28.1,18.0,15.7,40.4,69.0,31.0,40.0,60.0,64.7,35.3,0
2016-17,pre-season,-,10/18/2016,L,48,61.0,39.0,61.5,22.0,26.4,24.2,12.1,15.4,39.6,60.7,39.3,87.5,12.5,66.7,33.3,0
2016-17,pre-season,-,10/18/2016,W,48,75.6,24.4,62.5,14.6,18.8,4.2,18.8,18.8,47.9,63.3,36.7,100,0.0,69.4,30.6,0
2016-17,pre-season,-,10/18/2016,W,48,57.1,42.9,50.0,17.4,39.1,10.9,10.9,21.7,32.6,69.6,30.4,91.7,8.3,77.1,22.9,0
2016-17,pre-season,-,10/17/2016,L,53,72.3,27.7,63.5,23.1,20.2,12.5,16.3,11.5,40.4,60.6,39.4,85.7,14.3,65.0,35.0,0
2016-17,pre-season,-,10/17/2016,W,53,70.7,29.3,46.3,14.8,22.2,17.6,31.5,20.4,31.5,68.0,32.0,87.5,12.5,72.7,27.3,0
2016-17,pre-season,-,10/17/2016,L,48,79.0,21.0,66.7,7.7,15.4,6.4,17.9,17.9,59.0,38.5,61.5,100,0.0,46.7,53.3,0
2016-17,pre-season,-,10/17/2016,L,48,71.6,28.4,64.1,25.6,15.4,9.0,20.5,12.8,38.5,44.0,56.0,100,0.0,51.7,48.3,0
2016-17,regular-season,-,04/12/2017,L,48,75.6,24.4,63.9,28.9,24.7,7.2,11.3,11.3,35.1,25.8,74.2,100,0.0,41.0,59.0,0
2016-17,regular-season,-,04/12/2017,W,48,72.7,27.3,69.1,14.5,21.8,5.5,9.1,10.0,54.5,31.6,68.4,87.5,12.5,41.3,58.7,0
2016-17,regular-season,-,04/12/2017,W,48,73.5,26.5,56.1,21.1,23.7,9.6,20.2,14.9,35.1,34.4,65.6,66.7,33.3,41.5,58.5,0
2016-17,regular-season,-,04/12/2017,L,48,70.1,29.9,68.6,23.5,20.6,6.9,10.8,17.6,45.1,40.0,60.0,57.1,42.9,42.9,57.1,0
2016-17,regular-season,-,04/12/2017,L,48,75.3,24.7,69.0,5.3,18.6,9.7,12.4,25.7,63.7,38.5,61.5,85.7,14.3,45.7,54.3,0
2016-17,regular-season,-,04/12/2017,L,48,75.2,24.8,66.7,13.3,22.9,5.7,10.5,18.1,53.3,37.1,62.9,87.5,12.5,46.5,53.5,0
2016-17,regular-season,-,04/12/2017,L,48,66.0,34.0,55.0,11.0,30.3,16.5,14.7,14.7,44.0,30.0,70.0,100,0.0,48.8,51.2,0
2016-17,regular-season,-,04/12/2017,W,48,73.3,26.7,62.1,23.3,23.3,4.9,14.6,27.2,38.8,43.8,56.3,75.0,25.0,50.0,50.0,0
2016-17,regular-season,-,04/12/2017,W,48,69.8,30.2,65.3,14.3,24.5,7.1,10.2,15.3,51.0,37.5,62.5,100,0.0,50.0,50.0,0
2016-17,regular-season,-,04/12/2017,L,48,64.7,35.3,56.0,18.0,39.0,11.0,5.0,15.0,38.0,39.3,60.7,84.6,15.4,53.7,46.3,0
2016-17,regular-season,-,04/12/2017,W,48,70.7,29.3,55.8,11.5,28.8,2.9,15.4,24.0,44.2,44.8,55.2,80.0,20.0,53.8,46.2,0
2016-17,regular-season,-,04/12/2017,L,48,70.2,29.8,53.8,10.8,25.8,11.8,20.4,12.9,43.0,44.0,56.0,87.5,12.5,54.5,45.5,0
2016-17,regular-season,-,04/12/2017,L,48,81.7,18.3,78.7,12.8,12.8,34.0,8.5,28.7,66.0,56.8,43.2,50.0,50.0,56.1,43.9,0
2016-17,regular-season,-,04/12/2017,W,48,70.6,29.4,57.7,7.2,18.9,12.6,23.4,11.7,50.5,50.0,50.0,85.7,14.3,56.4,43.6,0
2016-17,regular-season,-,04/12/2017,L,48,61.6,38.4,68.5,13.7,12.3,12.3,19.2,13.7,54.8,56.0,44.0,100,0.0,60.7,39.3,0
2016-17,regular-season,-,04/12/2017,W,48,66.2,33.8,57.4,13.9,29.7,4.0,12.9,19.8,43.6,48.3,51.7,100,0.0,61.5,38.5,0
2016-17,regular-season,-,04/12/2017,L,48,59.7,40.3,44.2,9.3,38.4,0.0,17.4,3.5,34.9,47.4,52.6,90.9,9.1,63.3,36.7,0
2016-17,regular-season,-,04/12/2017,W,48,60.0,40.0,53.2,14.7,33.0,21.1,13.8,17.4,38.5,55.2,44.8,83.3,16.7,63.4,36.6,0
2016-17,regular-season,-,04/12/2017,W,48,54.7,45.3,48.0,16.0,27.0,5.0,25.0,15.0,32.0,54.2,45.8,88.9,11.1,63.6,36.4,0
2016-17,regular-season,-,04/12/2017,W,48,71.3,28.7,51.3,14.2,34.5,11.5,14.2,10.6,37.2,55.2,44.8,84.6,15.4,64.3,35.7,0
2016-17,regular-season,-,04/12/2017,W,48,66.3,33.7,57.4,15.7,26.1,22.6,16.5,13.9,41.7,57.6,42.4,100,0.0,67.4,32.6,0
2016-17,regular-season,-,04/12/2017,L,48,86.4,13.6,73.7,37.9,15.8,5.3,10.5,2.1,35.8,62.9,37.1,100,0.0,67.5,32.5,0
2016-17,regular-season,-,04/12/2017,W,48,68.4,31.6,48.2,8.9,37.5,15.2,14.3,29.5,39.3,55.6,44.4,92.9,7.1,68.3,31.7,0
2016-17,regular-season,-,04/12/2017,L,48,72.6,27.4,66.0,14.9,19.1,8.5,14.9,10.6,51.1,64.5,35.5,100,0.0,70.3,29.7,0
2016-17,regular-season,-,04/12/2017,L,48,51.3,48.7,43.4,9.6,36.1,3.6,20.5,13.3,33.7,66.7,33.3,80.0,20.0,71.4,28.6,0
2016-17,regular-season,-,04/12/2017,W,48,60.0,40.0,51.8,10.7,32.1,15.2,16.1,17.9,41.1,75.9,24.1,75.0,25.0,75.6,24.4,0
2016-17,regular-season,-,04/12/2017,L,48,74.7,25.3,62.7,11.9,28.0,11.0,9.3,12.7,50.8,70.3,29.7,100,0.0,77.1,22.9,0
2016-17,regular-season,-,04/12/2017,W,48,42.3,57.7,42.3,0.0,46.3,12.2,11.4,18.7,42.3,73.1,26.9,94.7,5.3,82.2,17.8,0
2016-17,regular-season,-,04/11/2017,L,48,72.5,27.5,63.5,15.4,23.1,9.6,13.5,5.8,48.1,45.5,54.5,50.0,50.0,46.3,53.7,0
2016-17,regular-season,-,04/11/2017,L,48,73.9,26.1,68.4,23.7,11.8,13.2,19.7,30.3,44.7,53.8,46.2,66.7,33.3,55.2,44.8,0
2016-17,regular-season,-,04/11/2017,W,48,75.0,25.0,63.0,13.0,22.2,10.2,14.8,17.6,50.0,50.0,50.0,87.5,12.5,57.1,42.9,0
2016-17,regular-season,-,04/11/2017,W,48,74.4,25.6,60.0,14.0,21.0,7.0,19.0,17.0,46.0,50.0,50.0,100,0.0,59.5,40.5,0
2016-17,regular-season,-,04/11/2017,L,48,76.7,23.3,67.3,16.3,15.3,8.2,17.3,17.3,51.0,57.6,42.4,100,0.0,63.2,36.8,0
2016-17,regular-season,-,04/11/2017,W,48,77.1,22.9,52.7,10.9,20.9,17.8,26.4,11.6,41.9,58.8,41.2,88.9,11.1,65.1,34.9,0
2016-17,regular-season,-,04/11/2017,L,48,54.5,45.5,50.5,22.0,39.6,15.4,9.9,19.8,28.6,69.6,30.4,66.7,33.3,68.6,31.4,0
2016-17,regular-season,-,04/11/2017,W,48,65.8,34.2,66.0,17.5,20.4,13.6,13.6,13.6,48.5,70.6,29.4,85.7,14.3,73.2,26.8,0
2016-17,regular-season,-,04/11/2017,W,48,50.0,50.0,42.2,3.7,49.5,18.3,8.3,22.0,38.5,65.2,34.8,88.9,11.1,75.6,24.4,0
2016-17,regular-season,-,04/11/2017,L,48,72.2,27.8,62.5,16.7,21.9,12.5,15.6,12.5,45.8,73.3,26.7,100,0.0,78.4,21.6,0
2016-17,regular-season,-,04/10/2017,L,53,60.7,39.3,49.6,23.1,34.7,0.0,15.7,10.7,26.4,30.0,70.0,71.4,28.6,43.2,56.8,0
2016-17,regular-season,-,04/10/2017,W,53,65.3,34.7,51.6,11.3,29.0,6.5,19.4,18.5,40.3,50.0,50.0,100,0.0,63.6,36.4,0
2016-17,regular-season,-,04/10/2017,L,48,74.7,25.3,61.2,34.7,24.5,11.2,14.3,11.2,26.5,43.3,56.7,50.0,50.0,44.7,55.3,0
2016-17,regular-season,-,04/10/2017,W,48,69.7,30.3,50.5,22.2,36.4,9.1,13.1,13.1,28.3,32.0,68.0,83.3,16.7,48.6,51.4,0
2016-17,regular-season,-,04/10/2017,L,48,72.3,27.7,65.3,19.8,29.7,10.9,5.0,27.7,45.5,39.4,60.6,90.0,10.0,51.2,48.8,0
2016-17,regular-season,-,04/10/2017,L,48,56.0,44.0,39.6,7.2,35.1,11.7,25.2,15.3,32.4,36.4,63.6,92.3,7.7,57.1,42.9,0
2016-17,regular-season,-,04/10/2017,L,48,64.0,36.0,43.8,5.7,22.9,14.3,33.3,10.5,38.1,47.8,52.2,87.5,12.5,58.1,41.9,0
2016-17,regular-season,-,04/10/2017,W,48,81.2,18.8,73.3,21.7,12.5,15.0,14.2,26.7,51.7,56.8,43.2,100,0.0,61.2,38.8,0
2016-17,regular-season,-,04/10/2017,L,48,67.9,32.1,64.0,29.3,20.0,8.0,16.0,2.7,34.7,54.2,45.8,100,0.0,62.1,37.9,0
2016-17,regular-season,-,04/10/2017,W,48,71.4,28.6,57.6,14.4,24.0,14.4,18.4,20.0,43.2,55.6,44.4,90.0,10.0,63.0,37.0,0
2016-17,regular-season,-,04/10/2017,L,48,77.8,22.2,70.9,20.3,19.0,16.5,10.1,20.3,50.6,57.1,42.9,100,0.0,63.6,36.4,0
2016-17,regular-season,-,04/10/2017,L,48,68.8,31.3,60.6,12.1,27.3,12.1,12.1,9.1,48.5,60.0,40.0,77.8,22.2,64.1,35.9,0
2016-17,playoffs,-,06/12/2017,L,48,72.7,27.3,60.0,8.3,27.5,20.8,12.5,20.8,51.7,36.1,63.9,81.8,18.2,46.8,53.2,0
2016-17,playoffs,-,06/12/2017,W,48,57.8,42.2,49.6,9.3,32.6,14.0,17.8,16.3,40.3,56.3,43.8,64.3,35.7,58.7,41.3,0
2016-17,playoffs,-,06/09/2017,W,48,48.3,51.7,32.1,5.8,52.6,5.8,15.3,13.1,26.3,45.5,54.5,70.8,29.2,58.7,41.3,0
2016-17,playoffs,-,06/09/2017,L,48,55.2,44.8,48.3,13.8,28.4,7.8,23.3,8.6,34.5,64.3,35.7,72.7,27.3,66.7,33.3,0
2016-17,playoffs,-,06/07/2017,L,48,51.1,48.9,49.6,8.8,31.9,11.5,18.6,19.5,40.7,28.6,71.4,75.0,25.0,42.5,57.5,0
2016-17,playoffs,-,06/07/2017,W,48,60.2,39.8,40.7,8.5,40.7,20.3,18.6,16.9,32.2,70.8,29.2,75.0,25.0,72.5,27.5,0
2016-17,playoffs,-,06/04/2017,L,48,71.0,29.0,65.5,12.4,21.2,26.5,13.3,20.4,53.1,59.5,40.5,62.5,37.5,60.0,40.0,0
2016-17,playoffs,-,06/04/2017,W,48,51.7,48.3,42.4,12.1,40.9,23.5,16.7,10.6,30.3,75.0,25.0,72.2,27.8,73.9,26.1,0
2016-17,playoffs,-,06/01/2017,L,48,64.0,36.0,41.8,8.8,36.3,9.9,22.0,6.6,33.0,31.6,68.4,81.8,18.2,50.0,50.0,0
2016-17,playoffs,-,06/01/2017,W,48,68.9,31.1,58.4,8.8,31.9,23.9,9.7,18.6,49.6,69.7,30.3,66.7,33.3,68.9,31.1,0
2016-17,playoffs,-,05/25/2017,W,48,51.8,48.2,43.0,5.9,42.2,14.8,14.8,8.9,37.0,44.8,55.2,57.9,42.1,50.0,50.0,0
2016-17,playoffs,-,05/25/2017,L,48,65.1,34.9,51.0,13.7,32.4,26.5,16.7,15.7,37.3,38.5,61.5,90.9,9.1,54.1,45.9,0
2016-17,playoffs,-,05/23/2017,W,48,70.3,29.7,60.7,8.9,26.8,14.3,12.5,13.4,51.8,50.0,50.0,60.0,40.0,52.3,47.7,0
2016-17,playoffs,-,05/23/2017,L,48,60.8,39.2,50.5,16.2,30.3,4.0,19.2,17.2,34.3,64.0,36.0,100,0.0,74.3,25.7,0
2016-17,playoffs,-,05/22/2017,W,48,54.7,45.3,52.7,12.4,32.6,24.8,14.7,3.1,40.3,52.9,47.1,85.7,14.3,62.5,37.5,0
2016-17,playoffs,-,05/22/2017,L,48,74.5,25.5,57.4,13.9,20.9,19.1,21.7,20.9,43.5,78.8,21.2,87.5,12.5,80.5,19.5,0
2016-17,playoffs,-,05/21/2017,L,48,44.3,55.7,29.6,7.4,44.4,1.9,25.9,4.6,22.2,43.8,56.3,87.5,12.5,65.6,34.4,0
2016-17,playoffs,-,05/21/2017,W,48,56.0,44.0,43.2,10.8,48.6,5.4,8.1,12.6,32.4,58.3,41.7,77.8,22.2,66.7,33.3,0
2016-17,playoffs,-,05/20/2017,W,48,67.9,32.1,58.3,16.7,27.5,8.3,14.2,16.7,41.7,42.9,57.1,72.7,27.3,50.0,50.0,0
2016-17,playoffs,-,05/20/2017,L,48,77.4,22.6,72.2,14.8,13.9,21.3,13.9,23.1,57.4,46.2,53.8,80.0,20.0,50.0,50.0,0
2016-17,playoffs,-,05/19/2017,W,48,54.1,45.9,44.6,13.8,43.8,18.5,11.5,17.7,30.8,48.3,51.7,73.7,26.3,58.3,41.7,0
2016-17,playoffs,-,05/19/2017,L,48,68.6,31.4,55.8,7.0,27.9,12.8,16.3,11.6,48.8,66.7,33.3,87.5,12.5,71.9,28.1,0
2016-17,playoffs,-,05/17/2017,W,48,61.7,38.3,47.9,3.4,28.2,6.8,23.9,14.5,44.4,39.3,60.7,90.9,9.1,53.8,46.2,0
2016-17,playoffs,-,05/17/2017,L,48,56.8,43.2,55.8,7.7,34.6,16.3,9.6,8.7,48.1,72.4,27.6,100,0.0,80.5,19.5,0
2016-17,playoffs,-,05/16/2017,L,48,77.0,23.0,58.0,14.0,24.0,13.0,18.0,23.0,44.0,48.3,51.7,87.5,12.5,56.8,43.2,0
2016-17,playoffs,-,05/16/2017,W,48,58.4,41.6,47.1,13.2,39.7,14.7,13.2,22.1,33.8,71.9,28.1,88.9,11.1,78.0,22.0,0
2016-17,playoffs,-,05/15/2017,L,48,63.8,36.3,49.5,11.4,28.6,16.2,21.9,8.6,38.1,42.3,57.7,70.0,30.0,50.0,50.0,0
2016-17,playoffs,-,05/15/2017,W,48,69.6,30.4,53.9,3.5,28.7,5.2,17.4,14.8,50.4,61.3,38.7,72.7,27.3,64.3,35.7,0
2016-17,playoffs,-,05/14/2017,L,48,73.8,26.2,59.5,9.0,18.9,10.8,21.6,25.2,50.5,39.4,60.6,85.7,14.3,47.5,52.5,0
2016-17,playoffs,-,05/14/2017,W,48,63.0,37.0,49.6,12.4,29.2,28.3,21.2,27.4,37.2,53.6,46.4,63.6,36.4,56.4,43.6,0
2016-17,playoffs,-,05/12/2017,W,48,72.1,27.9,69.6,17.4,16.3,8.7,14.1,16.3,52.2,53.1,46.9,60.0,40.0,54.1,45.9,0
2016-17,playoffs,-,05/12/2017,L,48,55.7,44.3,46.2,17.6,36.3,18.7,17.6,13.2,28.6,76.2,23.8,81.8,18.2,78.1,21.9,0
2016-17,playoffs,-,05/11/2017,W,48,77.1,22.9,80.7,26.3,13.2,5.3,6.1,19.3,54.4,60.9,39.1,80.0,20.0,62.7,37.3,0
2016-17,playoffs,-,05/11/2017,L,48,48.1,51.9,24.0,0.0,52.0,8.0,24.0,5.3,24.0,55.6,44.4,69.2,30.8,63.6,36.4,0
2016-17,playoffs,-,05/10/2017,L,48,68.1,31.9,55.4,9.9,20.8,13.9,23.8,11.9,45.5,50.0,50.0,100,0.0,60.0,40.0,0
2016-17,playoffs,-,05/10/2017,W,48,62.1,37.9,48.8,11.4,39.0,15.4,12.2,18.7,37.4,63.3,36.7,87.5,12.5,71.7,28.3,0
2016-17,playoffs,-,05/09/2017,L,53,44.2,55.8,41.1,1.9,44.9,19.6,14.0,11.2,39.3,40.9,59.1,75.0,25.0,55.3,44.7,0
2016-17,playoffs,-,05/09/2017,W,53,68.0,32.0,56.4,5.5,30.0,12.7,13.6,16.4,50.9,45.2,54.8,90.9,9.1,57.1,42.9,0
2016-17,playoffs,-,05/08/2017,L,48,69.7,30.3,52.6,4.2,25.3,4.2,22.1,15.8,48.4,32.0,68.0,62.5,37.5,39.4,60.6,0
2016-17,playoffs,-,05/08/2017,W,48,69.0,31.0,52.9,19.8,27.3,15.7,19.8,11.6,33.1,59.4,40.6,81.8,18.2,65.1,34.9,0
2016-17,playoffs,-,05/07/2017,L,48,74.2,25.8,71.2,11.5,20.2,17.3,8.7,11.5,59.6,45.9,54.1,85.7,14.3,52.3,47.7,0
2016-17,playoffs,-,05/07/2017,W,48,54.7,45.3,49.6,8.0,45.6,12.0,4.8,13.6,41.6,38.7,61.3,84.2,15.8,56.0,44.0,0
2016-17,playoffs,-,05/07/2017,W,48,50.0,50.0,42.2,12.8,44.0,14.7,13.8,13.8,29.4,60.9,39.1,62.5,37.5,61.5,38.5,0
2016-17,playoffs,-,05/07/2017,W,48,75.0,25.0,57.9,11.6,22.3,20.7,19.8,28.1,46.3,57.1,42.9,100,0.0,65.9,34.1,0
2016-17,playoffs,-,05/07/2017,L,48,65.9,34.1,58.8,23.5,29.4,0.0,11.8,8.8,35.3,60.0,40.0,100,0.0,70.0,30.0,0
2016-17,playoffs,-,05/07/2017,L,48,60.8,39.2,41.2,3.9,41.2,11.8,17.6,20.6,37.3,76.2,23.8,85.7,14.3,80.0,20.0,0
2016-17,playoffs,-,05/06/2017,W,48,64.3,35.7,54.9,21.6,26.5,6.9,18.6,11.8,33.3,46.4,53.6,44.4,55.6,45.9,54.1,0
2016-17,playoffs,-,05/06/2017,L,48,71.4,28.6,50.5,8.8,23.1,5.5,26.4,4.4,41.8,56.5,43.5,85.7,14.3,63.3,36.7,0
2016-17,playoffs,-,05/05/2017,W,48,69.7,30.3,45.2,12.2,33.9,4.3,20.9,2.6,33.0,15.4,84.6,84.6,15.4,38.5,61.5,0
2016-17,playoffs,-,05/05/2017,L,48,79.3,20.7,76.6,23.4,6.4,6.4,17.0,11.7,53.2,41.7,58.3,100,0.0,44.7,55.3,0
2016-17,all-star,-,02/19/2017,L,48,56.9,43.1,61.5,3.3,36.3,58.8,2.2,16.5,58.2,53.6,46.4,59.1,40.9,55.1,44.9,0
2016-17,all-star,-,02/19/2017,W,48,55.9,44.1,65.6,3.1,32.8,55.2,1.6,13.0,62.5,73.0,27.0,66.7,33.3,71.4,28.6,0
2016-17,all-star,-,02/17/2017,L,40,54.2,45.8,59.0,10.1,38.8,25.9,2.2,9.4,48.9,31.7,68.3,50.0,50.0,37.3,62.7,0
2016-17,all-star,-,02/17/2017,L,40,61.7,38.3,67.8,6.8,20.3,32.2,11.9,30.5,61.0,35.0,65.0,75.0,25.0,41.7,58.3,0
2016-17,all-star,-,02/17/2017,W,40,73.0,27.0,68.2,11.4,17.0,22.7,14.8,14.8,56.8,53.3,46.7,20.0,80.0,48.6,51.4,0
2016-17,all-star,-,02/17/2017,W,40,51.5,48.5,58.2,2.8,38.3,29.1,3.5,18.4,55.3,65.9,34.1,44.4,55.6,59.3,40.7,0
2017-18,pre-season,-,10/13/2017,L,48,62.1,37.9,61.7,17.3,25.9,7.4,12.3,13.6,44.4,28.0,72.0,57.1,42.9,34.4,65.6,0
2017-18,pre-season,-,10/13/2017,L,48,67.1,32.9,59.4,15.8,23.8,10.9,16.8,13.9,43.6,33.3,66.7,50.0,50.0,36.8,63.2,0
2017-18,pre-season,-,10/13/2017,L,48,67.5,32.5,52.4,3.9,32.0,9.7,15.5,25.2,48.5,40.7,59.3,63.6,36.4,47.4,52.6,0
2017-18,pre-season,-,10/13/2017,L,48,77.8,22.2,64.5,30.1,25.8,15.1,9.7,17.2,34.4,43.3,56.7,75.0,25.0,50.0,50.0,0
2017-18,pre-season,-,10/13/2017,W,48,68.8,31.3,54.9,21.2,23.9,8.0,21.2,19.5,33.6,45.2,54.8,77.8,22.2,52.5,47.5,0
2017-18,pre-season,-,10/13/2017,L,48,39.8,60.2,39.2,2.1,46.4,5.2,14.4,18.6,37.1,26.3,73.7,93.3,6.7,55.9,44.1,0
2017-18,pre-season,-,10/13/2017,W,48,60.3,39.7,56.4,23.6,27.3,3.6,16.4,17.3,32.7,41.9,58.1,100,0.0,56.1,43.9,0
2017-18,pre-season,-,10/13/2017,W,48,64.7,35.3,45.0,14.4,45.9,2.7,9.0,9.9,30.6,36.0,64.0,88.2,11.8,57.1,42.9,0
2017-18,pre-season,-,10/13/2017,W,48,65.9,34.1,49.1,12.3,31.6,20.2,19.3,7.9,36.8,42.9,57.1,91.7,8.3,57.5,42.5,0
2017-18,pre-season,-,10/13/2017,W,48,67.9,32.1,43.4,4.7,34.9,7.0,21.7,24.8,38.8,46.4,53.6,86.7,13.3,60.5,39.5,0
2017-18,pre-season,-,10/13/2017,W,48,69.4,30.6,46.5,8.5,29.6,14.1,23.9,20.4,38.0,48.5,51.5,92.9,7.1,61.7,38.3,0
2017-18,pre-season,-,10/13/2017,L,48,74.7,25.3,56.3,11.7,26.2,0.0,17.5,17.5,44.7,55.2,44.8,88.9,11.1,63.2,36.8,0
2017-18,pre-season,-,10/13/2017,L,48,68.3,31.7,53.8,23.1,23.1,8.7,23.1,21.2,30.8,53.6,46.4,100,0.0,63.9,36.1,0
2017-18,pre-season,-,10/13/2017,L,48,62.5,37.5,58.5,11.3,31.1,17.9,10.4,23.6,47.2,61.3,38.7,72.7,27.3,64.3,35.7,0
