SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2018-19,All+Star,A. Seales - Q.   - B. Williams - S. Dolson - R. Allen,-,1,6,93.3,185.7,-92.4,14.3,0.50,5.6,22.2,75.0,38.5,0.1,43.8,43.8,120.00,18.4,0,0
2018-19,All+Star,B. Bogdanovic - B. Simmons - L. Markkanen - J. Okogie - L. Doncic,-,1,6,172.2,122.2,50.0,92.3,0.00,38.7,16.7,66.7,46.7,0.0,78.9,79.7,136.42,66.4,0,0
2018-19,All+Star,D. Oz - M. Colter - F. Los - A. Wilson - J. Williams,-,1,6,185.7,93.3,92.4,50.0,0.00,28.6,25.0,77.8,61.5,0.0,81.3,81.3,120.00,81.6,0,0
2018-19,All+Star,K. Lowry - R. Westbrook - B. Griffin - K. Middleton - N. Jokic,-,1,6,112.5,116.7,-4.2,62.5,1.67,20.8,37.5,77.8,58.8,0.2,56.3,56.3,143.41,45.1,0,0
2018-19,All+Star,Q.   - R. 2K - B. Bunny - H. Minhaj - J. Shaw,-,1,6,54.5,118.2,-63.6,0.0,0.00,0.0,40.0,50.0,45.5,0.3,37.5,37.5,86.09,-37.5,0,0
2018-19,All+Star,T. J - D. Oz - S. Smith - A. Wilson - J. Williams,-,1,6,42.9,64.3,-21.4,50.0,0.13,5.6,60.0,62.5,61.5,0.6,35.7,38.1,108.68,0.0,0,0
2018-19,All+Star,C. Osman - O. Anunoby - S. Gilgeous-Alexander - D. Ayton - R. Kurucs,-,1,5,135.3,123.5,11.8,80.0,2.67,29.6,50.0,87.5,71.4,0.2,68.8,70.0,164.30,58.3,0,0
2018-19,All+Star,C. Osman - O. Anunoby - S. Gilgeous-Alexander - J. Okogie - R. Kurucs,-,1,5,69.2,123.1,-53.8,75.0,3.00,16.7,22.2,83.3,46.7,0.1,34.6,34.6,135.16,30.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - K. Kuzma - M. Bagley III,-,1,5,123.5,135.3,-11.8,66.7,6.00,25.0,12.5,50.0,28.6,0.1,58.8,60.2,164.30,41.7,0,0
2018-19,All+Star,J. Allen - M. Bagley III - J. Jackson Jr. - K. Knox - T. Young,-,1,5,114.3,156.3,-42.0,42.9,1.50,15.0,37.5,75.0,50.0,0.1,53.3,53.3,144.00,27.2,0,0
2018-19,All+Star,K. Thompson - K. Leonard - B. Beal - K. Towns - B. Simmons,-,1,5,176.9,157.1,19.8,77.8,0.00,31.8,33.3,44.4,40.0,0.0,76.7,76.7,122.65,54.5,0,0
2018-19,All+Star,L. Aldridge - K. Thompson - B. Beal - D. Lillard - B. Simmons,-,1,5,173.3,78.6,94.8,55.6,0.00,20.0,54.5,100,73.7,0.0,65.0,65.0,127.71,78.9,0,0
2018-19,All+Star,L. James - D. Wade - K. Durant - J. Harden - K. Irving,-,1,5,126.7,164.3,-37.6,80.0,4.00,20.0,14.3,66.7,38.5,0.1,54.2,64.9,136.92,45.5,0,0
2018-19,All+Star,A. Buckley - M. Lasry - A. Ray - H. Minhaj - J. Shaw,-,1,4,114.3,57.1,57.1,33.3,0.00,9.1,50.0,75.0,60.0,0.0,37.5,41.0,80.00,75.0,0,0
2018-19,All+Star,B. Griffin - S. Curry - N. Vucevic - K. Middleton - D. Russell,-,1,4,170.0,200.0,-30.0,66.7,4.00,25.0,50.0,50.0,50.0,0.1,80.0,81.4,126.67,46.9,0,0
2018-19,All+Star,B. Reinhart - M. Colter - F. Los - S. Smith - J. Weinmann,-,1,4,157.1,83.3,73.8,0.0,0.00,0.0,0.0,40.0,33.3,0.1,83.3,79.9,83.95,96.2,0,0
2018-19,All+Star,D. Wade - J. Harden - K. Irving - K. Towns - B. Simmons,-,1,4,166.7,133.3,33.3,66.7,3.00,27.3,80.0,75.0,77.8,0.2,71.4,71.4,130.42,64.2,0,0
2018-19,All+Star,J. Tatum - D. Mitchell - M. Bagley III - K. Knox - T. Young,-,1,4,133.3,54.5,78.8,66.7,0.00,23.5,14.3,83.3,46.2,0.0,61.5,61.5,131.43,78.8,0,0
2018-19,All+Star,L. Aldridge - K. Thompson - A. Davis - B. Beal - D. Lillard,-,1,4,75.0,100.0,-25.0,100,4.00,22.2,25.0,57.1,40.0,0.1,37.5,37.5,140.10,44.9,0,0
2018-19,All+Star,L. James - K. Durant - K. Thompson - K. Leonard - D. Lillard,-,1,4,116.7,176.9,-60.3,16.7,0.00,7.1,14.3,40.0,25.0,0.0,58.3,56.3,146.94,25.6,0,0
2018-19,All+Star,O. Anunoby - S. Gilgeous-Alexander - J. Okogie - D. Ayton - L. Doncic,-,1,4,138.5,157.1,-18.7,87.5,7.00,35.0,0.0,40.0,22.2,0.1,75.0,75.0,153.68,49.0,0,0
2018-19,All+Star,R. Westbrook - B. Griffin - K. Walker - K. Middleton - N. Jokic,-,1,4,144.4,155.6,-11.1,80.0,0.00,23.5,62.5,100,75.0,0.0,50.0,50.0,122.26,43.5,0,0
2018-19,All+Star,T. J - D. Oz - J. Smoove - A. Wilson - J. Williams,-,1,4,128.6,28.6,100.0,25.0,1.00,10.0,40.0,33.3,37.5,0.1,50.0,48.3,84.71,155.6,0,0
2018-19,All+Star,T. J - R.   - C. Daughtry - J. Smoove - S. Smith,-,1,4,57.1,114.3,-57.1,100,2.00,22.2,25.0,50.0,40.0,0.1,33.3,33.3,80.00,25.0,0,0
2018-19,All+Star,A. Buckley - A. Ray - B. Williams - B. Bunny - R. Allen,-,1,3,100.0,200.0,-100.0,50.0,1.00,11.1,75.0,0.0,75.0,0.2,41.7,41.7,86.23,17.9,0,0
2018-19,All+Star,A. Buckley - A. Seales - H. Minhaj - R. Allen - J. Shaw,-,1,3,233.3,200.0,33.3,66.7,0.00,40.0,0.0,0.0,0.0,0.0,100,90.2,61.46,51.6,0,0
2018-19,All+Star,B. Bogdanovic - C. Osman - B. Simmons - L. Markkanen - R. Kurucs,-,1,3,181.8,120.0,61.8,87.5,3.50,38.9,0.0,60.0,50.0,0.2,111.1,111.1,151.20,75.7,0,0
2018-19,All+Star,B. Bogdanovic - L. Markkanen - J. Okogie - L. Doncic - R. Kurucs,-,1,3,57.1,137.5,-80.4,50.0,0.50,12.5,0.0,80.0,50.0,0.3,40.0,40.0,136.71,21.6,0,0
2018-19,All+Star,B. Bogdanovic - O. Anunoby - S. Gilgeous-Alexander - D. Ayton - L. Doncic,-,1,3,70.0,130.0,-60.0,33.3,1.00,7.1,37.5,50.0,41.7,0.1,31.8,31.8,160.00,11.1,0,0
2018-19,All+Star,B. Reinhart - M. Colter - F. Los - J. Williams - J. Weinmann,-,1,3,175.0,133.3,41.7,0.0,0.00,0.0,50.0,0.0,33.3,0.0,50.0,49.4,51.96,85.7,0,0
2018-19,All+Star,D. Nowitzki - R. Westbrook - P. George - N. Vucevic - D. Russell,-,1,3,144.4,155.6,-11.1,40.0,2.00,18.2,0.0,33.3,20.0,0.1,92.9,92.9,142.42,46.7,0,0
2018-19,All+Star,J. Collins - J. Allen - J. Jackson Jr. - K. Knox - T. Young,-,1,3,75.0,166.7,-91.7,66.7,2.00,20.0,0.0,100,33.3,0.1,42.9,42.9,139.89,11.1,0,0
2018-19,All+Star,M. Lasry - Q.   - R. 2K - R. Allen - J. Shaw,-,1,3,40.0,150.0,-110.0,0.0,0.00,0.0,100,50.0,66.7,0.8,33.3,33.3,71.21,-22.2,0,0
2018-19,All+Star,R.   - B. Reinhart - M. Colter - F. Los - J. Weinmann,-,1,3,57.1,85.7,-28.6,100,1.00,18.2,50.0,66.7,60.0,0.3,33.3,33.3,121.45,50.0,0,0
2018-19,All+Star,S. Curry - P. George - G. Antetokounmpo - J. Embiid - D. Russell,-,1,3,77.8,112.5,-34.7,100,1.50,23.1,25.0,42.9,36.4,0.2,50.0,50.0,144.85,50.0,0,0
2018-19,All+Star,S. Curry - P. George - K. Middleton - G. Antetokounmpo - J. Embiid,-,1,3,85.7,142.9,-57.1,33.3,1.00,8.3,57.1,100,66.7,0.1,30.0,30.0,117.21,18.2,0,0
2018-19,All+Star,T. J - D. Oz - J. Smoove - S. Smith - A. Wilson,-,1,3,40.0,80.0,-40.0,0.0,0.00,0.0,33.3,0.0,20.0,0.2,33.3,25.8,72.73,-200.0,0,0
2018-19,All+Star,A. Buckley - M. Lasry - A. Ray - B. Bunny - H. Minhaj,-,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,20.0,33.3,25.0,0.0,0.0,0.0,111.84,-100.0,0,0
2018-19,All+Star,B. Griffin - S. Curry - K. Walker - G. Antetokounmpo - J. Embiid,-,1,2,116.7,40.0,76.7,100,0.00,22.2,33.3,100,71.4,0.0,60.0,59.5,141.43,114.3,0,0
2018-19,All+Star,D. Fox - J. Allen - J. Jackson Jr. - K. Knox - T. Young,-,1,2,185.7,114.3,71.4,80.0,0.00,36.4,0.0,75.0,60.0,0.0,108.3,108.3,158.74,75.5,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - K. Kuzma - T. Young,-,1,2,142.9,100.0,42.9,40.0,2.00,20.0,50.0,100,83.3,0.1,71.4,71.4,137.14,64.1,0,0
2018-19,All+Star,D. Fox - J. Tatum - J. Collins - K. Kuzma - J. Jackson Jr.,-,1,2,112.5,42.9,69.6,100,4.00,30.8,33.3,100,66.7,0.1,64.3,64.3,146.94,100,0,0
2018-19,All+Star,D. Mitchell - J. Allen - K. Kuzma - J. Jackson Jr. - T. Young,-,1,2,112.5,44.4,68.1,100,1.50,25.0,33.3,100,75.0,0.3,58.3,65.4,180.00,93.3,0,0
2018-19,All+Star,K. Lowry - R. Westbrook - B. Griffin - N. Vucevic - K. Middleton,-,1,2,66.7,71.4,-4.8,0.0,0.00,0.0,0.0,50.0,33.3,0.0,33.3,33.3,131.83,53.3,0,0
2018-19,All+Star,K. Lowry - S. Curry - K. Middleton - G. Antetokounmpo - N. Jokic,-,1,2,250.0,33.3,216.7,100,0.00,46.2,100,80.0,83.3,0.0,107.1,107.1,152.92,111.4,0,0
2018-19,All+Star,L. James - K. Thompson - K. Leonard - B. Beal - D. Lillard,-,1,2,160.0,116.7,43.3,100,0.00,37.5,0.0,40.0,28.6,0.0,80.0,80.0,126.72,61.1,0,0
2018-19,All+Star,M. Lasry - Q.   - H. Minhaj - R. Allen - J. Shaw,-,1,2,150.0,0.0,150.0,25.0,0.00,10.0,50.0,100,62.5,0.0,50.0,45.5,179.31,200.0,0,0
2018-19,All+Star,M. Lasry - Q.   - R. 2K - H. Minhaj - R. Allen,-,1,2,0.0,50.0,-50.0,0.0,0.00,0.0,50.0,100,75.0,0.3,0.0,0.0,54.96,400.0,0,0
2018-19,All+Star,Q.   - A. Ray - B. Williams - R. 2K - R. Allen,-,1,2,75.0,0.0,75.0,0.0,0.00,0.0,66.7,0.0,66.7,0.0,25.0,30.7,107.23,-200.0,0,0
2018-19,All+Star,Q.   - A. Ray - R. 2K - R. Allen - J. Shaw,-,1,2,50.0,75.0,-25.0,0.0,0.00,0.0,50.0,50.0,50.0,0.5,33.3,33.3,89.30,0.0,0,0
2018-19,All+Star,R.   - B. Reinhart - M. Colter - F. Los - J. Smoove,-,1,2,0.0,142.9,-142.9,0.0,0.00,0.0,0.0,50.0,33.3,0.6,0.0,0.0,173.20,-220.0,0,0
2018-19,All+Star,R.   - C. Daughtry - B. Reinhart - D. Oz - J. Williams,-,1,2,200.0,100.0,100.0,0.0,0.00,0.0,100,0.0,100,0.0,100,100,28.24,100,0,0
2018-19,All+Star,R.   - C. Daughtry - B. Reinhart - F. Los - J. Williams,-,1,2,114.3,200.0,-85.7,25.0,1.00,12.5,33.3,100,50.0,0.1,57.1,57.1,160.00,23.1,0,0
2018-19,All+Star,R. Westbrook - B. Griffin - N. Vucevic - K. Middleton - D. Russell,-,1,2,100.0,125.0,-25.0,50.0,0.00,11.1,60.0,100,71.4,0.0,35.7,35.7,128.32,40.0,0,0
2018-19,All+Star,A. Seales - Q.   - H. Minhaj - R. Allen - J. Shaw,-,1,1,200.0,50.0,150.0,75.0,3.00,42.9,0.0,66.7,66.7,0.3,100,100,180.00,100,0,0
2018-19,All+Star,B. Bogdanovic - B. Simmons - L. Markkanen - S. Gilgeous-Alexander - J. Okogie,-,1,1,66.7,0.0,66.7,100,0.00,25.0,0.0,50.0,25.0,0.0,33.3,33.3,166.15,100,0,0
2018-19,All+Star,C. Osman - B. Simmons - L. Markkanen - S. Gilgeous-Alexander - D. Ayton,-,1,1,33.3,150.0,-116.7,100,0.50,14.3,0.0,100,25.0,0.3,25.0,22.5,205.71,-16.7,0,0
2018-19,All+Star,C. Osman - B. Simmons - O. Anunoby - S. Gilgeous-Alexander - D. Ayton,-,1,1,133.3,100.0,33.3,100,0.00,25.0,0.0,100,50.0,0.0,100,106.4,150.00,75.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - J. Collins - T. Young,-,1,1,200.0,133.3,66.7,0.0,0.00,0.0,100,100,100,0.0,100,100,141.64,60.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - K. Kuzma - M. Bagley III - T. Young,-,1,1,100.0,66.7,33.3,50.0,1.00,14.3,33.3,40.0,37.5,0.2,50.0,50.0,195.56,84.6,0,0
2018-19,All+Star,D. Mitchell - J. Allen - M. Bagley III - K. Knox - T. Young,-,1,1,140.0,40.0,100.0,100,3.00,37.5,0.0,100,75.0,0.2,87.5,87.5,173.49,85.2,0,0
2018-19,All+Star,D. Nowitzki - R. Westbrook - B. Griffin - N. Vucevic - D. Russell,-,1,1,300.0,200.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,150.0,150.0,127.21,57.1,0,0
2018-19,All+Star,D. Wade - L. Aldridge - A. Davis - B. Beal - D. Lillard,-,1,1,200.0,300.0,-100.0,50.0,0.00,20.0,100,0.0,100,0.0,100,100,127.21,42.9,0,0
2018-19,All+Star,J. Tatum - D. Mitchell - J. Allen - J. Jackson Jr. - T. Young,-,1,1,100.0,300.0,-200.0,0.0,0.00,0.0,75.0,0.0,75.0,0.0,0.0,20.5,122.55,-23.1,0,0
2018-19,All+Star,J. Tatum - D. Mitchell - J. Allen - K. Knox - T. Young,-,1,1,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,56.8,139.35,-100.0,0,0
2018-19,All+Star,K. Durant - J. Harden - K. Irving - K. Towns - B. Simmons,-,1,1,60.0,80.0,-20.0,0.0,0.00,0.0,40.0,100,57.1,0.2,25.0,25.0,167.44,-13.3,0,0
2018-19,All+Star,K. Lowry - R. Westbrook - P. George - G. Antetokounmpo - N. Jokic,-,1,1,0.0,225.0,-225.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.00,-31.6,0,0
2018-19,All+Star,K. Lowry - S. Curry - P. George - G. Antetokounmpo - J. Embiid,-,1,1,50.0,166.7,-116.7,0.0,0.00,0.0,40.0,50.0,42.9,0.0,0.0,17.0,114.55,-22.2,0,0
2018-19,All+Star,L. James - K. Durant - J. Harden - K. Thompson - D. Lillard,-,1,1,250.0,0.0,250.0,50.0,0.00,25.0,100,50.0,60.0,0.0,83.3,83.3,118.03,185.7,0,0
2018-19,All+Star,M. Lasry - A. Ray - B. Williams - R. 2K - R. Allen,-,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,144.00,125.0,0,0
2018-19,All+Star,M. Lasry - A. Ray - B. Williams - S. Dolson - R. Allen,-,1,1,133.3,0.0,133.3,0.0,0.00,0.0,100,100,100,0.0,66.7,66.7,86.75,220.0,0,0
2018-19,All+Star,M. Lasry - Q.   - B. Bunny - R. Allen - J. Shaw,-,1,1,125.0,66.7,58.3,0.0,0.00,0.0,0.0,66.7,50.0,0.0,66.7,64.4,121.45,100,0,0
2018-19,All+Star,Q.   - A. Ray - H. Minhaj - R. Allen - J. Shaw,-,1,1,175.0,20.0,155.0,0.0,0.00,0.0,100,66.7,75.0,0.0,75.0,71.7,151.23,375.0,0,0
2018-19,All+Star,R. Westbrook - S. Curry - K. Walker - G. Antetokounmpo - N. Jokic,-,1,1,66.7,300.0,-233.3,100,1.00,25.0,0.0,0.0,0.0,0.3,50.0,50.0,160.00,12.5,0,0
2018-19,All+Star,T. J - D. Oz - F. Los - S. Smith - A. Wilson,-,1,1,200.0,100.0,100.0,0.0,0.00,0.0,100,0.0,100,0.0,50.0,50.0,78.55,16.7,0,0
2018-19,All+Star,B. Reinhart - D. Oz - M. Colter - S. Smith - J. Williams,-,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,464.52,0.0,0,0
2018-19,All+Star,B. Reinhart - M. Colter - F. Los - S. Smith - J. Williams,-,1,0,100.0,0.0,100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,56.8,1107.67,0.0,0,0
2018-19,All+Star,L. James - L. Aldridge - J. Harden - K. Thompson - D. Lillard,-,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,160.00,-100.0,0,0
2018-19,All+Star,M. Lasry - Q.   - R. 2K - B. Bunny - J. Shaw,-,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.97,0.0,0,0
2018-19,All+Star,Q.   - R. 2K - H. Minhaj - R. Allen - J. Shaw,-,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.00,0.0,0,0
2019-20,PlayIn,C. Anthony - D. Lillard - C. McCollum - J. Nurkic - G. Trent Jr.,POR,1,17,124.4,107.3,17.1,42.9,1.50,11.8,21.1,60.0,41.0,0.1,58.6,67.5,114.64,60.1,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - K. Anderson - D. Brooks - J. Morant,MEM,1,15,127.3,97.0,30.3,58.8,2.50,20.8,35.7,91.7,61.5,0.1,61.3,63.3,104.43,63.7,0,0
2019-20,PlayIn,G. Dieng - G. Allen - D. Melton - J. Morant - B. Clarke,MEM,1,8,83.3,100.0,-16.7,66.7,1.33,17.4,11.1,70.0,42.1,0.2,50.0,50.0,111.93,36.0,0,0
2019-20,PlayIn,C. Anthony - D. Lillard - C. McCollum - J. Nurkic - Z. Collins,POR,1,7,117.6,75.0,42.6,50.0,0.67,10.5,0.0,72.7,50.0,0.2,55.6,74.6,106.07,80.8,0,0
2019-20,PlayIn,C. Anthony - D. Lillard - C. McCollum - J. Nurkic - W. Gabriel,POR,1,5,160.0,190.9,-30.9,75.0,3.00,23.1,0.0,50.0,28.6,0.1,78.6,87.0,93.05,37.5,0,0
2019-20,PlayIn,C. Anthony - H. Whiteside - D. Lillard - C. McCollum - G. Trent Jr.,POR,1,5,100.0,120.0,-20.0,60.0,3.00,20.0,20.0,66.7,37.5,0.1,55.0,55.0,108.78,44.6,0,0
2019-20,PlayIn,G. Dieng - D. Brooks - G. Allen - J. Morant - B. Clarke,MEM,1,5,90.0,172.7,-82.7,25.0,0.50,7.7,33.3,33.3,33.3,0.2,45.0,45.0,94.50,2.2,0,0
2019-20,PlayIn,J. Valanciunas - D. Brooks - G. Allen - J. Morant - B. Clarke,MEM,1,5,150.0,166.7,-16.7,83.3,2.50,23.8,66.7,75.0,70.0,0.2,68.2,70.5,112.90,45.1,0,0
2019-20,PlayIn,J. Valanciunas - K. Anderson - D. Brooks - J. Morant - B. Clarke,MEM,1,5,58.3,138.5,-80.1,100,0.50,11.8,37.5,83.3,57.1,0.3,27.8,32.5,115.02,4.7,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - K. Anderson - D. Brooks - D. Melton,MEM,1,4,155.6,120.0,35.6,100,4.00,26.7,50.0,80.0,66.7,0.1,62.5,71.7,111.67,59.6,0,0
2019-20,PlayIn,D. Lillard - C. McCollum - J. Nurkic - G. Trent Jr. - W. Gabriel,POR,1,4,128.6,33.3,95.2,25.0,1.00,7.7,83.3,100,87.5,0.1,45.0,41.4,84.32,0.0,0,0
2019-20,PlayIn,H. Whiteside - D. Lillard - J. Nurkic - M. Hezonja - G. Trent Jr.,POR,1,4,122.2,55.6,66.7,66.7,1.00,15.4,50.0,100,77.8,0.2,66.7,70.9,112.70,100,0,0
2019-20,PlayIn,C. Anthony - H. Whiteside - C. McCollum - M. Hezonja - G. Trent Jr.,POR,1,3,33.3,214.3,-181.0,0.0,0.00,0.0,0.0,0.0,0.0,0.2,20.0,20.0,114.85,-53.6,0,0
2019-20,PlayIn,H. Whiteside - D. Lillard - C. McCollum - J. Nurkic - G. Trent Jr.,POR,1,3,100.0,183.3,-83.3,100,0.00,30.0,25.0,50.0,33.3,0.0,42.9,42.9,106.01,27.0,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - D. Brooks - G. Allen - J. Morant,MEM,1,2,80.0,33.3,46.7,0.0,0.00,0.0,0.0,100,60.0,0.2,33.3,51.5,126.82,150.0,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - K. Anderson - G. Allen - D. Melton,MEM,1,2,220.0,50.0,170.0,75.0,0.00,37.5,0.0,100,100,0.0,100,103.4,105.37,133.3,0,0
2019-20,PlayIn,G. Dieng - K. Anderson - D. Brooks - J. Morant - B. Clarke,MEM,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,25.0,25.0,1.0,0.0,0.0,110.77,-40.0,0,0
2019-20,PlayIn,A. Tolliver - D. Brooks - G. Allen - J. Morant - B. Clarke,MEM,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.55,-66.7,0,0
2019-20,PlayIn,C. Anthony - C. McCollum - J. Nurkic - M. Hezonja - G. Trent Jr.,POR,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.14,100,0,0
2019-20,PlayIn,J. Valanciunas - G. Allen - D. Melton - J. Morant - B. Clarke,MEM,1,0,200.0,0.0,200.0,100,0.00,50.0,0.0,100,100,0.0,100,100,216.00,133.3,0,0
2019-20,IST,J. Redick - J. Holiday - D. Favors - B. Ingram - L. Ball,NOP,1,21,108.2,132.7,-24.5,65.0,1.63,20.3,9.5,69.6,40.9,0.2,57.3,60.7,113.31,38.6,0,0
2019-20,IST,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,15,124.3,119.4,4.9,66.7,1.67,20.4,14.3,92.3,51.9,0.2,71.2,72.5,114.65,52.7,0,0
2019-20,IST,K. Lowry - M. Gasol - N. Powell - F. VanVleet - O. Anunoby,TOR,1,8,112.5,78.6,33.9,60.0,3.00,14.3,25.0,77.8,52.9,0.1,46.2,57.5,91.70,82.5,0,0
2019-20,IST,E. Moore - J. Okafor - J. Hart - K. Williams - N. Alexander-Walker,NOP,1,6,84.6,69.2,15.4,100,2.00,16.7,53.8,50.0,52.4,0.2,26.5,30.8,109.15,85.7,0,0
2019-20,IST,K. Lowry - S. Ibaka - P. Siakam - F. VanVleet - T. Davis,TOR,1,6,143.8,93.3,50.4,50.0,4.00,16.7,50.0,87.5,68.8,0.1,53.1,61.7,114.87,76.2,0,0
2019-20,IST,J. Holiday - J. Okafor - B. Ingram - F. Jackson - J. Hart,NOP,1,5,137.5,133.3,4.2,75.0,0.00,27.3,0.0,40.0,25.0,0.0,64.3,59.8,90.67,43.3,0,0
2019-20,IST,E. Moore - J. Hart - K. Williams - N. Alexander-Walker - N. Melli,NOP,1,4,114.3,87.5,26.8,50.0,0.50,9.1,60.0,37.5,46.2,0.3,42.9,50.8,86.06,75.0,0,0
2019-20,IST,J. Holiday - F. Jackson - J. Hart - K. Williams - N. Melli,NOP,1,4,162.5,85.7,76.8,33.3,1.00,11.1,0.0,60.0,42.9,0.1,80.0,90.3,102.86,95.8,0,0
2019-20,IST,J. Redick - J. Holiday - B. Ingram - J. Hart - N. Melli,NOP,1,4,70.0,111.1,-41.1,66.7,0.67,14.3,33.3,100,55.6,0.3,38.9,38.9,110.28,16.7,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - P. Siakam - T. Davis,TOR,1,4,100.0,144.4,-44.4,66.7,2.00,15.4,40.0,100,62.5,0.1,50.0,50.7,108.00,30.0,0,0
2019-20,IST,K. Lowry - M. Gasol - N. Powell - P. Siakam - F. VanVleet,TOR,1,3,60.0,250.0,-190.0,100,0.50,11.1,60.0,0.0,60.0,0.4,25.0,25.0,83.61,-47.1,0,0
2019-20,IST,K. Lowry - M. Gasol - S. Ibaka - N. Powell - O. Anunoby,TOR,1,3,33.3,66.7,-33.3,0.0,0.00,0.0,66.7,75.0,70.0,0.3,14.3,14.3,99.88,-600.0,0,0
2019-20,IST,S. Ibaka - N. Powell - F. VanVleet - O. Anunoby - T. Davis,TOR,1,3,100.0,120.0,-20.0,0.0,0.00,0.0,80.0,33.3,62.5,0.2,33.3,43.6,78.38,60.0,0,0
2019-20,IST,S. Ibaka - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,3,112.5,28.6,83.9,0.0,0.00,0.0,33.3,83.3,66.7,0.1,40.0,58.9,113.09,316.7,0,0
2019-20,IST,F. Jackson - J. Hart - K. Williams - N. Alexander-Walker - N. Melli,NOP,1,2,200.0,75.0,125.0,50.0,0.00,25.0,0.0,66.7,50.0,0.0,100,100,83.31,107.7,0,0
2019-20,IST,J. Holiday - E. Moore - B. Ingram - J. Hart - N. Melli,NOP,1,2,66.7,100.0,-33.3,100,1.00,25.0,0.0,50.0,33.3,0.3,50.0,50.0,98.82,18.2,0,0
2019-20,IST,J. Holiday - J. Okafor - F. Jackson - J. Hart - K. Williams,NOP,1,2,0.0,150.0,-150.0,0.0,0.00,0.0,40.0,100,50.0,0.0,0.0,0.0,95.09,-100.0,0,0
2019-20,IST,J. Redick - J. Holiday - B. Ingram - L. Ball - N. Melli,NOP,1,2,60.0,40.0,20.0,100,1.00,16.7,0.0,75.0,50.0,0.2,50.0,50.0,111.98,81.8,0,0
2019-20,IST,K. Lowry - S. Ibaka - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,2,66.7,140.0,-73.3,50.0,0.00,11.1,50.0,100,60.0,0.0,33.3,33.3,129.84,22.7,0,0
2019-20,IST,J. Holiday - B. Ingram - L. Ball - F. Jackson - N. Melli,NOP,1,1,150.0,100.0,50.0,100,1.00,33.3,0.0,50.0,50.0,0.5,150.0,150.0,98.63,66.7,0,0
2019-20,IST,J. Holiday - E. Moore - J. Okafor - B. Ingram - J. Hart,NOP,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00,-100.0,0,0
2019-20,IST,J. Holiday - L. Ball - F. Jackson - K. Williams - N. Melli,NOP,1,1,250.0,50.0,200.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,133.95,116.7,0,0
2019-20,IST,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - T. Davis,TOR,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,170.41,-33.3,0,0
2019-20,IST,K. Lowry - M. Gasol - S. Ibaka - N. Powell - P. Siakam,TOR,1,1,66.7,133.3,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,34.7,110.77,0.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - P. Siakam - F. VanVleet,TOR,1,1,100.0,0.0,100.0,100,0.00,25.0,0.0,50.0,40.0,0.0,75.0,75.0,94.74,400.0,0,0
