SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TOV_PCT,E_USG_PCT,E_PACE
2021-22,Regular+Season,Jemerrio Jones,1629203,2,0,2,7,84.9,134.1,-49.3,0.0,13.3,5.9,9.4,0.0,8.9,97.39,0,0
2021-22,Regular+Season,Cameron Oliver,1628419,2,1,1,22,127.9,123.8,4.0,15.5,5.1,12.9,8.6,0.0,17.7,96.93,0,0
2021-22,Regular+Season,David Johnson,1630525,2,2,0,1,77.3,128.9,-51.5,0.0,0.0,0.0,0.0,0.0,20.5,93.82,0,0
2021-22,Regular+Season,Rob Edwards,1630306,2,0,2,5,53.0,102.9,-49.9,0.0,0.0,25.0,11.1,20.0,23.9,93.35,0,0
2021-22,Regular+Season,Damyean Dotson,1628422,2,1,1,10,116.2,112.3,3.9,20.0,0.0,12.5,6.5,0.0,9.8,88.94,0,0
2021-22,Regular+Season,Jordan Goodwin,1630692,2,1,1,3,45.0,116.3,-71.2,0.0,0.0,33.3,10.0,0.0,30.4,77.66,0,0
2021-22,Regular+Season,Jaysean Paige,1629873,1,1,0,7,41.5,91.8,-50.3,20.0,0.0,16.7,6.3,20.0,22.4,128.40,0,0
2021-22,Regular+Season,Matt Ryan,1630346,1,1,0,5,107.7,89.3,18.4,0.0,0.0,0.0,0.0,0.0,38.5,115.75,0,0
2021-22,Regular+Season,Matt Mooney,1629760,1,1,0,2,50.0,140.0,-90.0,0.0,0.0,0.0,0.0,50.0,50.0,111.72,0,0
2021-22,Regular+Season,Tyler Hall,1629788,1,1,0,2,50.0,140.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,111.72,0,0
2021-22,Regular+Season,Ahmad Caver,1629958,1,0,1,1,212.8,100.0,112.8,0.0,0.0,0.0,0.0,0.0,53.2,110.42,0,0
2021-22,Regular+Season,Javin DeLaurier,1629602,1,1,0,3,200.0,118.3,81.7,0.0,0.0,25.0,20.0,0.0,0.0,109.37,0,0
2021-22,Regular+Season,Zylan Cheatham,1629597,1,0,1,5,16.7,136.4,-119.7,0.0,0.0,0.0,0.0,0.0,25.0,106.50,0,0
2021-22,Regular+Season,Scotty Hopson,203816,1,0,1,18,84.1,100.1,-16.1,14.3,0.0,4.3,2.5,28.6,15.4,99.93,0,0
2021-22,Regular+Season,Trayvon Palmer,1629309,1,0,1,17,76.8,107.3,-30.5,0.0,0.0,15.4,8.0,50.0,5.4,99.07,0,0
2021-22,Regular+Season,Joe Johnson,2207,1,1,0,2,103.1,232.0,-128.9,0.0,0.0,0.0,0.0,0.0,25.8,95.51,0,0
2021-22,Regular+Season,CJ Miles,101139,1,1,0,2,103.1,232.0,-128.9,0.0,0.0,0.0,0.0,0.0,0.0,95.51,0,0
2021-22,Regular+Season,Jordan Bell,1628395,1,1,0,2,232.6,162.0,70.5,0.0,50.0,0.0,50.0,0.0,0.0,92.35,0,0
2021-22,Regular+Season,DeJon Jarreau,1630610,1,0,1,1,212.8,200.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,80.22,0,0
2021-22,Regular+Season,Ade Murkey,1630278,1,0,1,2,53.2,66.7,-13.5,0.0,0.0,0.0,0.0,0.0,0.0,79.85,0,0
2021-22,Regular+Season,Sam Dekker,1626155,1,1,0,1,0.0,250.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41,0,0
2021-22,Regular+Season,Malik Newman,1629005,1,0,1,8,86.2,92.9,-6.7,12.7,0.0,10.0,5.6,12.7,43.7,73.47,0,0
2021-22,Regular+Season,Jaime Echenique,1630693,1,1,0,3,25.8,41.0,-15.2,0.0,0.0,0.0,0.0,0.0,0.0,68.56,0,0
2021-22,Playoffs,Grant Williams,1629684,24,14,10,27,107.8,106.0,1.8,9.0,4.2,11.5,7.9,9.4,13.3,98.34,0,0
2021-22,Playoffs,Jayson Tatum,1628369,24,14,10,41,108.4,103.5,4.9,18.6,2.9,15.2,9.3,12.6,29.4,98.30,0,0
2021-22,Playoffs,Jaylen Brown,1627759,24,14,10,38,108.6,104.8,3.9,13.4,4.2,15.8,10.2,11.6,26.9,97.56,0,0
2021-22,Playoffs,Payton Pritchard,1630202,24,14,10,13,114.7,103.0,11.7,25.1,4.1,13.1,8.9,5.9,17.2,96.07,0,0
2021-22,Playoffs,Derrick White,1628401,23,13,10,25,105.2,103.3,1.8,21.1,1.6,11.4,6.7,10.1,17.6,98.70,0,0
2021-22,Playoffs,Al Horford,201143,23,14,9,35,109.5,103.2,6.3,24.2,5.0,24.2,14.8,9.2,13.1,97.72,0,0
2021-22,Playoffs,Stephen Curry,201939,22,16,6,35,113.9,107.6,6.3,18.9,1.7,14.6,8.4,8.3,31.2,101.01,0,0
2021-22,Playoffs,Jordan Poole,1629673,22,16,6,28,111.2,108.6,2.6,19.7,1.9,9.1,5.7,12.6,24.5,100.12,0,0
2021-22,Playoffs,Andrew Wiggins,203952,22,16,6,35,114.9,105.8,9.0,9.9,8.0,15.7,11.9,7.4,20.6,99.60,0,0
2021-22,Playoffs,Draymond Green,203110,22,16,6,32,113.4,105.3,8.2,38.2,4.2,19.9,12.3,16.3,14.0,99.55,0,0
2021-22,Playoffs,Klay Thompson,202691,22,16,6,36,111.6,109.7,1.8,10.9,1.0,11.1,6.1,6.1,22.5,99.39,0,0
2021-22,Playoffs,Kevon Looney,1626172,22,16,6,20,113.9,106.0,7.9,29.5,15.3,25.1,20.2,11.7,11.1,98.31,0,0
2021-22,Playoffs,Marcus Smart,203935,21,12,9,36,108.1,106.2,1.9,25.6,3.0,10.9,7.0,10.8,20.9,98.89,0,0
2021-22,Playoffs,Otto Porter Jr.,203490,19,14,5,20,118.6,106.7,11.9,26.8,4.2,16.0,10.5,9.5,11.2,98.19,0,0
2021-22,Playoffs,Gabe Vincent,1629216,18,11,7,24,109.1,101.7,7.4,25.7,0.8,8.7,4.7,11.3,17.3,96.90,0,0
2021-22,Playoffs,Davis Bertans,202722,18,9,9,11,109.6,110.4,-0.8,8.7,2.4,15.6,8.5,4.3,15.1,96.83,0,0
2021-22,Playoffs,Max Strus,1629622,18,11,7,29,106.1,100.3,5.8,15.3,3.2,13.6,8.2,8.1,17.9,96.42,0,0
2021-22,Playoffs,P.J. Tucker,200782,18,11,7,28,107.0,104.5,2.5,19.9,7.9,16.5,12.0,8.1,11.4,95.88,0,0
2021-22,Playoffs,Bam Adebayo,1628389,18,11,7,34,107.9,103.4,4.6,16.3,6.9,21.4,13.9,12.9,18.2,95.34,0,0
2021-22,Playoffs,Jalen Brunson,1628973,18,9,9,35,114.0,112.9,1.1,15.2,2.8,13.1,7.8,4.4,28.0,94.46,0,0
2021-22,Playoffs,Maxi Kleber,1628467,18,9,9,25,113.0,114.9,-1.9,13.7,3.8,19.0,11.0,7.5,13.2,94.41,0,0
2021-22,Playoffs,Spencer Dinwiddie,203915,18,9,9,28,111.5,112.1,-0.5,20.6,1.8,8.6,5.1,9.2,23.7,94.31,0,0
2021-22,Playoffs,Dorian Finney-Smith,1627827,18,9,9,38,115.7,111.7,4.0,15.9,5.6,11.6,8.6,8.2,12.9,94.13,0,0
2021-22,Playoffs,Reggie Bullock Jr.,203493,18,9,9,39,112.5,111.9,0.6,15.2,1.3,12.7,6.9,4.1,11.2,94.13,0,0
2021-22,Playoffs,Dwight Powell,203939,18,9,9,14,113.1,106.7,6.3,6.9,8.5,12.8,10.8,15.5,10.5,92.92,0,0
2021-22,Playoffs,Caleb Martin,1628997,17,11,6,12,99.8,107.4,-7.6,5.1,6.6,14.2,10.3,10.2,20.3,97.55,0,0
2021-22,Playoffs,Robert Williams III,1629057,17,9,8,23,107.7,99.7,8.0,14.5,12.4,16.2,14.4,8.5,11.3,97.20,0,0
2021-22,Playoffs,Jimmy Butler III,202710,17,10,7,37,109.6,104.4,5.1,15.9,7.3,16.6,11.7,5.1,28.8,96.67,0,0
2021-22,Playoffs,Jonathan Kuminga,1630228,16,10,6,9,97.9,108.0,-10.0,8.8,3.5,18.4,11.3,12.2,26.2,103.65,0,0
2021-22,Playoffs,Damion Lee,1627814,16,11,5,8,100.4,108.8,-8.5,14.5,4.6,18.3,11.6,12.4,14.9,101.70,0,0
2021-22,Playoffs,Daniel Theis,1628464,16,10,6,13,104.1,112.4,-8.2,14.4,7.6,21.4,14.7,14.4,14.8,99.84,0,0
2021-22,Playoffs,Josh Green,1630182,16,8,8,8,103.9,111.9,-7.9,18.2,0.8,11.8,5.6,0.0,11.7,96.53,0,0
2021-22,Playoffs,Victor Oladipo,203506,15,9,6,25,103.1,105.0,-1.9,14.4,1.3,15.3,8.1,11.6,21.9,99.09,0,0
2021-22,Playoffs,Nemanja Bjelica,202357,15,10,5,10,103.0,108.2,-5.2,27.8,4.7,20.7,12.4,11.5,13.5,98.04,0,0
2021-22,Playoffs,Tyler Herro,1629639,15,10,5,25,102.6,114.4,-11.9,16.0,2.2,17.0,9.3,10.3,25.3,97.46,0,0
2021-22,Playoffs,Luka Dončić,1629029,15,7,8,37,112.4,110.6,1.7,16.9,2.2,28.8,15.7,10.4,40.4,94.24,0,0
2021-22,Playoffs,Aaron Nesmith,1630174,15,8,7,4,97.1,95.2,1.9,13.2,8.2,20.4,14.6,4.4,18.0,93.73,0,0
2021-22,Playoffs,Juan Toscano-Anderson,1629308,14,9,5,4,86.7,105.8,-19.1,29.3,0.0,23.3,12.0,29.3,18.2,100.53,0,0
2021-22,Playoffs,Dewayne Dedmon,203473,14,10,4,10,107.5,114.0,-6.5,8.0,12.8,24.5,18.5,11.2,17.9,99.30,0,0
2021-22,Playoffs,Cameron Payne,1626166,13,7,6,13,105.3,110.9,-5.6,23.1,1.3,11.7,6.4,11.1,22.8,96.19,0,0
2021-22,Playoffs,Cameron Johnson,1629661,13,7,6,25,112.4,115.6,-3.2,13.8,3.5,13.4,8.6,8.3,17.9,95.63,0,0
2021-22,Playoffs,Jae Crowder,203109,13,7,6,30,114.3,114.2,0.0,18.6,2.7,15.9,9.7,11.4,16.6,95.54,0,0
2021-22,Playoffs,Moses Moody,1630541,13,9,4,8,116.2,115.6,0.6,10.6,2.6,7.1,5.0,8.0,15.2,95.41,0,0
2021-22,Playoffs,Duncan Robinson,1629130,13,9,4,12,109.1,109.8,-0.7,7.4,1.4,14.9,8.2,4.4,17.9,95.22,0,0
2021-22,Playoffs,Deandre Ayton,1629028,13,7,6,31,115.5,114.3,1.1,10.0,10.6,23.8,17.6,8.7,23.6,94.52,0,0
2021-22,Playoffs,Chris Paul,101108,13,7,6,34,114.6,111.9,2.6,34.8,2.1,11.9,7.3,10.0,21.5,94.36,0,0
2021-22,Playoffs,Mikal Bridges,1628969,13,7,6,39,115.7,113.4,2.4,18.6,3.0,11.3,7.3,5.5,15.4,94.27,0,0
2021-22,Playoffs,Nik Stauskas,203917,13,8,5,2,107.6,81.3,26.3,22.5,0.0,17.4,8.7,0.0,27.7,90.43,0,0
2021-22,Playoffs,Brandon Clarke,1629634,12,6,6,25,105.2,103.2,2.0,15.9,12.2,18.7,15.1,8.0,17.3,105.69,0,0
2021-22,Playoffs,Jaren Jackson Jr.,1628991,12,6,6,28,108.0,102.0,5.9,5.3,7.6,18.1,12.5,8.2,24.1,104.72,0,0
2021-22,Playoffs,Desmond Bane,1630217,12,6,6,36,112.6,101.7,11.0,12.0,1.2,10.3,5.5,7.4,18.0,104.52,0,0
2021-22,Playoffs,Kyle Anderson,203937,12,6,6,18,109.8,108.2,1.7,23.4,4.9,21.5,13.0,11.1,13.1,104.13,0,0
2021-22,Playoffs,Tyus Jones,1626145,12,6,6,22,106.0,104.2,1.8,31.3,1.5,14.5,7.7,7.5,18.7,103.20,0,0
2021-22,Playoffs,Giannis Antetokounmpo,203507,12,7,5,37,105.2,98.6,6.6,16.9,6.3,31.0,19.5,11.3,38.3,101.01,0,0
2021-22,Playoffs,Bobby Portis,1626171,12,7,5,25,99.2,97.6,1.6,6.0,8.3,31.5,19.8,10.7,19.9,100.95,0,0
2021-22,Playoffs,Pat Connaughton,1626192,12,7,5,27,103.2,102.6,0.6,10.2,1.1,15.1,8.5,6.5,13.3,100.87,0,0
2021-22,Playoffs,Grayson Allen,1628960,12,7,5,25,101.1,106.4,-5.3,13.5,1.7,10.1,5.9,8.1,13.5,100.62,0,0
2021-22,Playoffs,Wesley Matthews,202083,12,7,5,29,104.0,100.8,3.2,15.9,2.8,8.0,5.5,6.8,9.4,100.49,0,0
2021-22,Playoffs,Brook Lopez,201572,12,7,5,28,98.7,103.2,-4.5,6.1,8.7,13.0,10.9,8.4,16.3,99.89,0,0
2021-22,Playoffs,Jrue Holiday,201950,12,7,5,39,104.1,104.4,-0.3,21.6,2.8,12.0,7.5,9.4,26.4,99.86,0,0
2021-22,Playoffs,Gary Payton II,1627780,12,9,3,17,114.2,99.1,15.1,21.6,7.6,12.5,10.2,8.1,12.8,98.08,0,0
2021-22,Playoffs,Landry Shamet,1629013,12,6,6,16,105.7,114.2,-8.5,20.5,1.8,11.2,6.2,9.6,13.4,97.53,0,0
2021-22,Playoffs,Frank Ntilikina,1628373,12,5,7,10,102.2,105.6,-3.4,22.8,1.7,8.7,5.2,15.2,11.6,97.15,0,0
2021-22,Playoffs,Shake Milton,1629003,12,6,6,13,111.9,109.3,2.6,17.5,3.4,10.6,7.4,8.0,14.9,96.98,0,0
2021-22,Playoffs,Paul Reed,1630194,12,6,6,12,111.0,110.2,0.7,17.2,18.8,20.3,19.6,15.5,15.4,96.41,0,0
2021-22,Playoffs,Georges Niang,1627777,12,6,6,17,113.5,108.1,5.4,16.4,2.7,8.2,5.6,10.5,13.2,95.60,0,0
2021-22,Playoffs,JaVale McGee,201580,12,7,5,11,111.4,113.3,-1.9,9.8,14.5,29.9,22.1,12.5,21.6,95.25,0,0
2021-22,Playoffs,Tyrese Maxey,1630178,12,6,6,40,108.9,108.7,0.2,17.3,1.6,8.7,5.2,7.7,21.9,94.36,0,0
2021-22,Playoffs,James Harden,201935,12,6,6,40,110.1,107.9,2.3,29.9,3.0,14.1,8.8,14.5,23.9,94.29,0,0
2021-22,Playoffs,Tobias Harris,202699,12,6,6,39,108.3,109.1,-0.8,15.6,2.7,21.0,12.0,8.0,19.4,93.61,0,0
2021-22,Playoffs,Danny Green,201980,12,6,6,27,110.0,105.9,4.1,8.9,3.8,10.1,7.2,11.6,15.4,92.84,0,0
2021-22,Playoffs,Dillon Brooks,1628415,11,6,5,31,107.1,101.8,5.3,12.8,2.4,6.8,4.5,9.4,24.9,104.14,0,0
2021-22,Playoffs,Jevon Carter,1628975,11,6,5,11,114.8,91.0,23.9,27.9,3.0,9.8,6.9,16.7,9.1,100.53,0,0
2021-22,Playoffs,Ziaire Williams,1630533,10,5,5,17,105.7,112.3,-6.6,7.7,2.4,8.6,5.2,3.1,14.5,110.13,0,0
2021-22,Playoffs,De'Anthony Melton,1629001,10,4,6,17,101.4,99.0,2.3,16.5,5.1,15.2,9.7,14.5,19.2,106.67,0,0
2021-22,Playoffs,Trey Burke,203504,10,6,4,4,98.3,115.8,-17.5,13.5,0.0,9.1,4.2,3.4,30.1,100.92,0,0
2021-22,Playoffs,Kyle Lowry,200768,10,4,6,30,104.6,103.9,0.7,29.3,1.1,14.9,7.4,11.8,17.3,97.12,0,0
2021-22,Playoffs,Devin Booker,1626164,10,5,5,37,112.8,113.4,-0.6,16.0,3.4,11.8,7.8,11.7,29.4,94.76,0,0
2021-22,Playoffs,Joel Embiid,203954,10,6,4,39,110.9,106.8,4.1,8.3,7.2,25.8,17.1,12.6,28.8,93.84,0,0
2021-22,Playoffs,Sterling Brown,1628425,9,5,4,3,104.2,116.2,-12.0,15.7,4.0,24.1,14.8,15.7,27.4,106.12,0,0
2021-22,Playoffs,Ja Morant,1629630,9,5,4,38,111.9,107.2,4.7,25.7,4.1,20.0,11.7,9.3,30.8,104.74,0,0
2021-22,Playoffs,Xavier Tillman,1630214,9,6,3,16,100.0,112.4,-12.4,13.7,9.3,14.2,11.5,22.9,11.2,104.25,0,0
2021-22,Playoffs,Furkan Korkmaz,1627788,9,3,6,7,106.0,110.3,-4.4,13.4,1.8,18.0,10.3,6.7,17.5,102.57,0,0
2021-22,Playoffs,Torrey Craig,1628470,9,5,4,8,103.6,123.6,-19.9,15.7,7.7,16.9,12.1,12.5,15.8,100.57,0,0
2021-22,Playoffs,Omer Yurtseven,1630209,9,5,4,4,106.9,99.8,7.1,13.4,2.7,15.8,9.3,0.0,23.1,99.49,0,0
2021-22,Playoffs,Matisse Thybulle,1629680,9,4,5,15,103.5,112.5,-9.0,12.8,1.8,6.9,4.3,6.4,9.6,96.50,0,0
2021-22,Playoffs,Bismack Biyombo,202687,9,5,4,10,111.2,104.0,7.2,16.3,10.3,14.3,12.3,19.6,13.0,95.31,0,0
2021-22,Playoffs,Luke Kornet,1628436,9,4,5,2,106.8,95.7,11.1,16.7,5.0,20.0,12.5,16.7,12.3,92.24,0,0
2021-22,Playoffs,Juwan Morgan,1629752,9,6,3,2,83.0,93.7,-10.7,0.0,11.1,7.7,9.7,0.0,6.0,89.07,0,0
2021-22,Playoffs,Malik Fitts,1630238,9,6,3,2,100.9,64.6,36.3,0.0,0.0,11.8,6.7,0.0,13.9,82.56,0,0
2021-22,Playoffs,Marquese Chriss,1627737,8,4,4,4,98.6,122.2,-23.6,0.0,13.8,17.2,15.5,8.6,16.6,101.81,0,0
2021-22,Playoffs,John Konchar,1629723,8,5,3,7,84.8,112.5,-27.6,28.0,5.5,33.3,18.4,5.6,10.3,101.60,0,0
2021-22,Playoffs,Haywood Highsmith,1629312,8,4,4,4,108.3,91.0,17.3,23.1,6.7,8.8,7.8,23.1,14.8,100.18,0,0
2021-22,Playoffs,Thanasis Antetokounmpo,203648,8,4,4,3,76.0,97.2,-21.2,18.8,4.0,14.3,8.7,0.0,9.2,99.22,0,0
2021-22,Playoffs,Jordan Nwora,1629670,8,4,4,3,70.6,99.6,-29.0,16.8,0.0,14.3,6.5,0.0,21.4,98.92,0,0
2021-22,Playoffs,Rayjon Tucker,1629730,8,4,4,2,69.1,92.5,-23.4,0.0,4.0,10.0,6.7,0.0,6.8,98.09,0,0
2021-22,Playoffs,Isaiah Joe,1630198,7,2,5,2,137.0,87.9,49.2,0.0,0.0,11.1,7.1,37.5,21.1,111.22,0,0
2021-22,Playoffs,Ish Wainright,1630688,7,2,5,4,122.8,111.6,11.2,6.3,21.9,17.4,20.0,18.8,19.0,105.28,0,0
2021-22,Playoffs,Steven Adams,203500,7,2,5,16,113.8,110.6,3.2,33.5,12.8,25.6,19.2,8.9,10.8,104.03,0,0
2021-22,Playoffs,Luca Vildoza,1630492,7,3,4,2,63.7,100.5,-36.7,40.0,4.0,6.3,4.9,0.0,14.6,100.50,0,0
2021-22,Playoffs,Andre Iguodala,2738,7,4,3,9,109.8,122.7,-12.9,45.6,5.6,10.5,7.6,15.2,10.9,96.45,0,0
2021-22,Playoffs,Sam Hauser,1630573,7,3,4,2,93.3,58.2,35.1,29.1,0.0,6.7,3.6,0.0,19.0,82.35,0,0
2021-22,Playoffs,Malik Beasley,1627736,6,2,4,20,93.2,108.8,-15.5,6.9,1.9,15.7,9.2,12.1,19.0,108.12,0,0
2021-22,Playoffs,Jaden McDaniels,1630183,6,2,4,22,111.0,105.9,5.1,8.1,4.7,9.8,7.4,12.2,14.6,107.50,0,0
2021-22,Playoffs,Anthony Edwards,1630162,6,2,4,38,105.9,108.4,-2.5,11.4,2.1,9.5,6.1,9.5,26.7,104.78,0,0
2021-22,Playoffs,Serge Ibaka,201586,6,4,2,4,63.0,90.5,-27.6,0.0,7.4,30.8,18.9,10.6,37.3,104.53,0,0
2021-22,Playoffs,D'Angelo Russell,1626156,6,2,4,33,105.2,107.7,-2.5,29.4,0.0,7.9,4.2,12.5,20.8,104.29,0,0
2021-22,Playoffs,Karl-Anthony Towns,1626157,6,2,4,37,111.5,112.4,-0.9,9.2,5.9,27.0,16.9,19.0,25.1,104.27,0,0
2021-22,Playoffs,Jarred Vanderbilt,1629020,6,2,4,22,106.8,111.4,-4.6,9.9,11.0,25.6,18.7,12.4,12.3,103.86,0,0
2021-22,Playoffs,Patrick Beverley,201976,6,2,4,32,104.8,108.1,-3.4,29.1,2.4,8.4,5.5,12.0,16.2,102.84,0,0
2021-22,Playoffs,Aaron Holiday,1628988,6,2,4,3,153.8,95.7,58.2,38.4,13.6,0.0,7.9,0.0,25.7,102.12,0,0
2021-22,Playoffs,Malachi Flynn,1630201,6,2,4,6,109.3,111.4,-2.1,27.3,5.0,4.0,4.6,9.1,9.0,98.02,0,0
2021-22,Playoffs,Naji Marshall,1630230,6,2,4,9,121.6,115.8,5.8,25.3,6.3,7.3,6.7,15.2,11.4,97.66,0,0
2021-22,Playoffs,Jaxson Hayes,1629637,6,2,4,14,106.7,123.0,-16.3,2.9,5.2,15.7,10.2,11.5,17.6,96.74,0,0
2021-22,Playoffs,Trey Murphy III,1630530,6,2,4,20,126.0,114.1,11.9,10.6,3.2,12.5,7.9,3.5,9.2,96.47,0,0
2021-22,Playoffs,Brandon Ingram,1627742,6,2,4,39,116.3,117.9,-1.6,18.6,1.9,17.4,9.3,11.6,29.1,96.46,0,0
2021-22,Playoffs,Herbert Jones,1630529,6,2,4,38,111.4,116.5,-5.1,15.1,3.8,6.6,5.1,11.0,11.7,96.41,0,0
2021-22,Playoffs,Thaddeus Young,201152,6,2,4,15,110.1,109.6,0.6,30.5,9.2,15.9,12.4,9.2,12.1,96.04,0,0
2021-22,Playoffs,CJ McCollum,203468,6,2,4,39,112.0,117.5,-5.5,16.1,4.9,15.9,9.8,8.3,27.7,95.20,0,0
2021-22,Playoffs,Jonas Valančiūnas,202685,6,2,4,29,113.7,120.8,-7.0,16.4,20.9,38.7,29.2,11.0,22.5,95.09,0,0
2021-22,Playoffs,Larry Nance Jr.,1626204,6,2,4,22,114.9,110.3,4.5,18.1,16.4,15.2,15.8,9.9,16.5,95.08,0,0
2021-22,Playoffs,Jose Alvarado,1630631,6,2,4,20,101.1,114.5,-13.3,16.4,1.8,6.7,4.0,12.8,17.1,94.26,0,0
2021-22,Playoffs,Chris Boucher,1628449,6,2,4,22,112.8,112.1,0.6,2.0,10.1,27.1,17.2,4.0,16.8,93.89,0,0
2021-22,Playoffs,Mike Conley,201144,6,2,4,29,100.0,110.0,-10.0,27.5,1.2,11.2,6.1,12.3,20.1,93.80,0,0
2021-22,Playoffs,Gary Trent Jr.,1629018,6,2,4,33,107.7,119.6,-11.9,7.9,0.6,6.1,3.1,3.0,21.8,93.70,0,0
2021-22,Playoffs,Donovan Mitchell,1628378,6,2,4,38,105.3,114.8,-9.5,16.9,3.0,10.5,6.6,7.9,34.2,93.63,0,0
2021-22,Playoffs,Danuel House Jr.,1627863,6,2,4,19,115.1,106.0,9.1,11.3,2.4,13.9,8.8,16.9,13.4,93.55,0,0
2021-22,Playoffs,Bojan Bogdanovic,202711,6,2,4,36,105.0,115.4,-10.4,8.8,1.6,12.6,6.9,10.6,22.9,92.99,0,0
2021-22,Playoffs,Hassan Whiteside,202355,6,2,4,11,103.5,112.8,-9.3,0.0,14.8,39.7,27.7,0.0,10.1,92.92,0,0
2021-22,Playoffs,Precious Achiuwa,1630173,6,2,4,28,110.1,118.8,-8.7,8.4,5.9,17.8,11.4,12.6,18.7,92.80,0,0
2021-22,Playoffs,OG Anunoby,1628384,6,2,4,36,106.1,114.0,-7.9,13.2,3.9,10.8,7.1,8.8,21.9,92.78,0,0
2021-22,Playoffs,Royce O'Neale,1626220,6,2,4,31,104.0,118.5,-14.5,18.8,3.6,19.0,10.9,6.3,9.7,92.71,0,0
2021-22,Playoffs,Jordan Clarkson,203903,6,2,4,28,112.5,113.0,-0.5,8.1,3.8,9.3,6.7,10.1,25.1,92.67,0,0
2021-22,Playoffs,Pascal Siakam,1627783,6,2,4,43,109.5,117.4,-7.8,20.5,3.5,18.9,10.4,7.6,24.6,92.42,0,0
2021-22,Playoffs,Rudy Gobert,203497,6,2,4,33,106.2,113.1,-6.9,4.7,12.6,34.9,23.7,12.6,14.4,92.35,0,0
2021-22,Playoffs,Khem Birch,203920,6,2,4,11,112.4,109.3,3.1,13.6,6.9,11.9,9.0,13.6,14.2,91.44,0,0
2021-22,Playoffs,Juancho Hernangomez,1627823,6,2,4,9,109.1,97.6,11.5,20.0,4.7,16.1,11.4,8.0,16.7,90.04,0,0
2021-22,Playoffs,Devonte' Graham,1628984,6,2,4,10,124.3,121.1,3.2,13.6,4.7,16.3,10.5,13.6,19.8,89.90,0,0
2021-22,Playoffs,Taurean Prince,1627752,5,2,3,13,88.3,112.3,-24.0,15.0,1.7,12.3,6.9,10.0,20.9,112.22,0,0
2021-22,Playoffs,Jaden Springer,1630531,5,1,4,3,107.7,105.4,2.3,25.0,0.0,23.5,13.3,0.0,16.8,110.00,0,0
2021-22,Playoffs,Naz Reid,1629675,5,2,3,11,75.4,95.9,-20.5,0.0,4.2,20.0,13.0,19.9,19.7,108.36,0,0
2021-22,Playoffs,Javonte Green,1629750,5,1,4,14,96.5,93.5,3.0,8.4,10.1,10.1,10.1,16.8,12.5,106.47,0,0
2021-22,Playoffs,Jordan McLaughlin,1629162,5,2,3,17,106.9,110.0,-3.1,45.0,0.0,15.6,8.2,5.3,10.8,105.47,0,0
2021-22,Playoffs,Ayo Dosunmu,1630245,5,1,4,17,90.9,103.0,-12.1,27.2,4.3,11.7,7.6,7.4,15.2,102.72,0,0
2021-22,Playoffs,Patrick Williams,1630172,5,1,4,31,93.1,115.2,-22.2,6.4,3.6,15.4,8.9,11.1,17.1,102.46,0,0
2021-22,Playoffs,DeMar DeRozan,201942,5,1,4,41,97.4,111.5,-14.1,16.8,0.5,14.4,6.8,7.7,25.6,102.25,0,0
2021-22,Playoffs,Tristan Thompson,202684,5,1,4,8,79.3,111.8,-32.5,16.7,4.7,17.1,10.3,41.7,11.7,102.09,0,0
2021-22,Playoffs,Austin Rivers,203085,5,1,4,22,113.0,114.6,-1.5,21.1,0.0,3.6,1.9,14.1,9.2,101.91,0,0
2021-22,Playoffs,Coby White,1629632,5,1,4,20,83.4,105.6,-22.2,14.5,0.0,18.7,8.4,9.6,23.8,101.48,0,0
2021-22,Playoffs,Nikola Vučević,202696,5,1,4,36,96.8,107.1,-10.3,13.7,7.3,30.0,17.6,6.8,24.6,101.18,0,0
2021-22,Playoffs,Nikola Jokić,203999,5,1,4,34,108.0,119.3,-11.3,16.7,11.0,35.8,22.7,13.8,35.9,100.68,0,0
2021-22,Playoffs,Derrick Jones Jr.,1627884,5,1,4,12,87.7,105.7,-18.0,8.6,4.6,7.5,5.9,12.9,16.0,99.92,0,0
2021-22,Playoffs,George Hill,201588,5,2,3,15,95.8,111.6,-15.8,30.4,1.6,6.9,4.5,10.1,4.1,99.92,0,0
2021-22,Playoffs,Will Barton,203115,5,1,4,34,109.5,121.3,-11.9,15.1,3.3,16.8,9.7,10.8,19.4,99.80,0,0
2021-22,Playoffs,Bones Hyland,1630538,5,1,4,17,110.1,113.3,-3.2,24.9,1.5,12.9,7.2,9.4,24.4,99.64,0,0
2021-22,Playoffs,Monte Morris,1628420,5,1,4,31,110.3,123.4,-13.1,29.6,0.7,8.5,4.4,8.8,17.8,99.60,0,0
2021-22,Playoffs,Delon Wright,1626153,5,1,4,27,113.1,101.0,12.0,26.9,10.6,11.3,11.0,9.6,12.6,98.78,0,0
2021-22,Playoffs,Aaron Gordon,203932,5,1,4,32,111.9,118.5,-6.6,14.9,12.4,13.7,13.0,9.2,19.7,98.73,0,0
