SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2025-26,Regular+Season,S. Mykhailiuk - T. Hendricks - K. Filipowski - W. Clayton Jr. - A. Bailey,UTA,1,3.8,5.0,7.0,71.4,3.0,4.0,75.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,13.0,7.0,0,0
2025-26,Regular+Season,T. Bradley - O. Toppin - Q. Jackson - J. Walker - R. Dennis,IND,1,3.8,2.0,8.0,25.0,2.0,7.0,28.6,2.0,2.0,100,2.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,2.0,0,0
2025-26,Regular+Season,T. Bryant - E. Mobley - L. Travers - J. Tyson - T. Proctor,CLE,1,3.8,2.0,7.0,28.6,1.0,3.0,33.3,2.0,2.0,100,2.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,0,0
2025-26,Regular+Season,T. Hendricks - K. George - C. Williams - I. Collier - K. Filipowski,UTA,1,3.8,5.0,6.0,83.3,3.0,4.0,75.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,10.0,0,0
2025-26,Regular+Season,T. Hendricks - K. George - I. Collier - K. Filipowski - A. Bailey,UTA,1,3.8,2.0,5.0,40.0,1.0,3.0,33.3,2.0,5.0,40.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,-2.0,0,0
2025-26,Regular+Season,T. Jones - J. Isaac - F. Wagner - T. da Silva - N. Penda,ORL,1,3.8,3.0,9.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,6.0,-3.0,0,0
2025-26,Regular+Season,T. Mann - N. Clowney - E. Dëmin - D. Wolf - D. Powell,BKN,1,3.8,2.0,3.0,66.7,1.0,1.0,100,5.0,6.0,83.3,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,10.0,-1.0,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - T. Bradley - A. Nesmith - B. Sheppard,IND,1,3.8,1.0,4.0,25.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,-4.0,0,0
2025-26,Regular+Season,V. Krejčí - C. Kispert - K. Wallace - M. Gueye - A. Newell,ATL,1,3.8,5.0,6.0,83.3,3.0,3.0,100,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - P. Banchero - A. Black - J. Richardson,ORL,6,3.8,3.0,7.2,41.9,0.8,2.3,35.7,2.0,2.8,70.6,1.2,2.2,3.3,2.0,0.8,0.8,0.3,0.5,2.2,1.7,8.8,-1.7,0,0
2025-26,Regular+Season,Z. Collins - K. Huerter - P. Williams - T. Jones - A. Dosunmu,CHI,1,3.8,4.0,11.0,36.4,2.0,6.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,3.0,0,0
2025-26,Regular+Season,A. Davis - D. Russell - P. Washington - J. Hardy - R. Nembhard,DAL,1,3.7,4.0,6.0,66.7,2.0,2.0,100,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,10.0,1.0,0,0
2025-26,Regular+Season,A. Horford - B. Hield - J. Kuminga - B. Podziemski - W. Richard,GSW,1,3.7,4.0,8.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,9.0,2.0,0,0
2025-26,Regular+Season,A. Horford - J. Butler III - D. Melton - B. Podziemski - W. Richard,GSW,6,3.7,3.3,6.8,48.8,0.5,1.7,30.0,0.7,1.0,66.7,0.7,2.5,3.2,1.2,1.2,0.7,0.2,0.5,1.2,0.8,7.8,-2.2,0,0
2025-26,Regular+Season,A. Horford - J. Kuminga - P. Spencer - M. Moody - W. Richard,GSW,1,3.7,4.0,7.0,57.1,2.0,4.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,10.0,5.0,0,0
2025-26,Regular+Season,A. Sengun - J. Smith Jr. - T. Eason - A. Thompson - R. Sheppard,HOU,5,3.7,3.0,6.4,46.9,1.6,2.6,61.5,1.4,2.2,63.6,0.6,1.6,2.2,2.2,0.6,0.8,0.4,0.2,1.0,1.8,9.0,0.4,0,0
2025-26,Regular+Season,A. Simons - P. Pritchard - L. Garza - J. Minott - H. González,BOS,1,3.7,1.0,8.0,12.5,1.0,5.0,20.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,-10.0,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - J. Jaquez Jr. - K. Jakučionis,MIA,1,3.7,2.0,5.0,40.0,0.0,1.0,0.0,5.0,5.0,100,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,9.0,-2.0,0,0
2025-26,Regular+Season,B. Hield - P. Spencer - T. Jackson-Davis - Q. Post - W. Richard,GSW,2,3.7,3.5,8.0,43.8,1.0,3.5,28.6,0.0,0.0,0.0,2.0,1.5,3.5,2.5,1.0,0.0,0.5,1.0,1.0,0.0,8.0,-1.0,0,0
2025-26,Regular+Season,C. Capela - A. Holiday - J. Okogie - J. Smith Jr. - R. Sheppard,HOU,1,3.7,1.0,5.0,20.0,0.0,1.0,0.0,2.0,2.0,100,2.0,2.0,4.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,-9.0,0,0
2025-26,Regular+Season,C. McCollum - C. Whitmore - B. Coulibaly - A. Sarr - B. Carrington,WAS,1,3.7,5.0,9.0,55.6,1.0,2.0,50.0,1.0,2.0,50.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,12.0,9.0,0,0
2025-26,Regular+Season,C. Paul - J. Harden - B. Bogdanović - K. Brown - Y. Niederhäuser,LAC,1,3.7,4.0,6.0,66.7,1.0,1.0,100,1.0,2.0,50.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,0.0,0,0
2025-26,Regular+Season,D. Booker - N. Richards - J. Goodwin - J. Bouyea - R. Fleming,PHX,1,3.7,2.0,7.0,28.6,1.0,2.0,50.0,0.0,2.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,0,0
2025-26,Regular+Season,D. DeRozan - M. Monk - P. Achiuwa - K. Murray - N. Clifford,SAC,1,3.7,2.0,6.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,5.0,-12.0,0,0
2025-26,Regular+Season,D. Finney-Smith - J. Tate - A. Sengun - A. Thompson - R. Sheppard,HOU,1,3.7,2.0,3.0,66.7,1.0,1.0,100,1.0,2.0,50.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,-3.0,0,0
2025-26,Regular+Season,D. Jordan - Z. Williamson - J. Poole - T. Murphy III - J. Alvarado,NOP,1,3.7,3.0,6.0,50.0,2.0,5.0,40.0,2.0,2.0,100,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,10.0,8.0,0,0
2025-26,Regular+Season,D. Mitchell - E. Mobley - N. Tomlin - J. Tyson - T. Proctor,CLE,2,3.7,1.0,5.0,20.0,0.0,1.5,0.0,2.0,2.0,100,1.0,0.5,1.5,0.5,2.5,0.5,0.0,1.0,2.5,3.0,4.0,-9.0,0,0
2025-26,Regular+Season,D. Powell - N. Marshall - M. Christie - C. Flagg - R. Nembhard,DAL,7,3.7,3.1,6.7,46.8,0.6,2.3,25.0,1.6,1.9,84.6,0.9,2.1,3.0,2.3,1.1,0.6,0.4,0.4,0.7,1.3,8.4,-0.4,0,0
2025-26,Regular+Season,D. Sharpe - C. Thomas - J. Wilson - T. Martin - N. Clowney,BKN,1,3.7,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,100,2.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,4.0,-2.0,0,0
2025-26,Regular+Season,D. Timme - K. Bufkin - N. Smith Jr. - D. Knecht - B. James,LAL,1,3.7,6.0,11.0,54.5,1.0,6.0,16.7,0.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0
2025-26,Regular+Season,G. Harris - B. Portis - K. Porter Jr. - C. Anthony - J. Sims,MIL,2,3.7,2.5,8.0,31.3,1.0,4.0,25.0,1.0,1.0,100,1.0,3.5,4.5,1.5,0.5,1.0,0.0,1.0,1.0,1.5,7.0,-0.5,0,0
2025-26,Regular+Season,G. Harris - M. Turner - A. Coffey - J. Sims - R. Rollins,MIL,1,3.7,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,10.0,0.0,0,0
2025-26,Regular+Season,G. Temple - O. Agbaji - G. Dick - J. Walter - J. Battle,TOR,1,3.7,3.0,6.0,50.0,1.0,3.0,33.3,6.0,6.0,100,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,13.0,3.0,0,0
2025-26,Regular+Season,G. Temple - S. Mamukelashvili - G. Dick - J. Walter - C. Murray-Boyles,TOR,2,3.7,3.5,6.5,53.8,2.0,4.0,50.0,3.5,4.0,87.5,1.0,2.5,3.5,2.5,1.5,0.5,1.0,0.5,0.5,2.0,12.5,6.5,0,0
2025-26,Regular+Season,I. Joe - C. Holmgren - J. Williams - C. Wallace - A. Mitchell,OKC,5,3.7,2.8,6.2,45.2,0.8,2.8,28.6,0.6,0.6,100,0.6,4.0,4.6,1.6,1.8,0.8,0.6,1.2,2.6,0.8,7.0,0.2,0,0
2025-26,Regular+Season,I. Joe - J. Williams - O. Dieng - A. Mitchell - B. Barnhizer,OKC,2,3.7,3.5,6.0,58.3,2.0,4.0,50.0,3.0,4.5,66.7,1.0,3.5,4.5,2.5,0.5,1.0,0.5,0.5,1.0,2.5,12.0,7.5,0,0
2025-26,Regular+Season,I. Quickley - S. Barnes - G. Dick - J. Walter - J. Mogbo,TOR,1,3.7,5.0,9.0,55.6,2.0,4.0,50.0,2.0,3.0,66.7,1.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,3.0,14.0,3.0,0,0
2025-26,Regular+Season,J. Brown - D. White - A. Simons - N. Queta - B. Scheierman,BOS,3,3.7,1.7,5.0,33.3,0.7,2.3,28.6,2.7,3.0,88.9,0.7,2.3,3.0,1.0,1.3,0.3,0.0,0.3,2.0,2.7,6.7,-2.7,0,0
2025-26,Regular+Season,J. Butler III - D. Green - P. Spencer - M. Moody - B. Podziemski,GSW,1,3.7,4.0,7.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,8.0,-2.0,0,0
2025-26,Regular+Season,J. Champagnie - T. Vukcevic - A. Johnson - T. Johnson - W. Riley,WAS,1,3.7,3.0,5.0,60.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,-1.0,0,0
2025-26,Regular+Season,J. Embiid - K. Oubre Jr. - Q. Grimes - T. Maxey - V. Edgecombe,PHI,5,3.7,2.6,6.6,39.4,1.0,2.6,38.5,0.6,1.2,50.0,1.4,2.8,4.2,1.2,0.6,0.4,0.4,0.4,1.0,0.8,6.8,-1.6,0,0
2025-26,Regular+Season,J. Grant - D. Avdija - S. Sharpe - K. Murray - T. Camara,POR,8,3.7,4.3,6.9,61.8,0.6,1.4,45.5,2.6,3.3,80.8,0.9,2.9,3.8,2.3,0.5,0.4,0.3,0.3,2.1,3.0,11.8,3.6,0,0
2025-26,Regular+Season,J. Holiday - J. Grant - S. Sharpe - R. Rupert - D. Clingan,POR,1,3.7,2.0,5.0,40.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0,0
2025-26,Regular+Season,J. Nurkić - T. Hendricks - K. George - W. Clayton Jr. - A. Bailey,UTA,1,3.7,5.0,8.0,62.5,0.0,2.0,0.0,1.0,1.0,100,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0,0
2025-26,Regular+Season,J. Poeltl - O. Agbaji - S. Barnes - J. Walter - J. Shead,TOR,1,3.7,4.0,5.0,80.0,1.0,2.0,50.0,2.0,2.0,100,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,3.0,0,0
2025-26,Regular+Season,J. Vanderbilt - R. Hachimura - A. Reaves - J. LaRavia - B. James,LAL,1,3.7,3.0,6.0,50.0,1.0,2.0,50.0,4.0,4.0,100,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,11.0,0.0,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Jackson Jr. - S. Aldama - V. Williams Jr. - C. Spencer,MEM,8,3.7,3.4,7.5,45.0,1.0,3.5,28.6,0.4,0.5,75.0,1.3,2.8,4.0,2.0,1.3,0.5,0.3,0.3,1.1,1.0,8.1,0.1,0,0
2025-26,Regular+Season,K. Durant - C. Capela - D. Finney-Smith - A. Thompson - R. Sheppard,HOU,4,3.7,2.8,7.3,37.9,1.3,2.5,50.0,1.8,1.8,100,0.8,3.8,4.5,1.8,1.0,1.0,0.0,1.0,1.0,1.5,8.5,0.3,0,0
2025-26,Regular+Season,K. Durant - D. Finney-Smith - J. Okogie - A. Sengun - R. Sheppard,HOU,1,3.7,3.0,8.0,37.5,0.0,3.0,0.0,2.0,2.0,100,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,-3.0,0,0
2025-26,Regular+Season,K. Porziņģis - L. Kennard - V. Krejčí - K. Wallace - M. Gueye,ATL,2,3.7,2.0,7.5,26.7,1.5,5.5,27.3,0.0,0.0,0.0,0.5,3.5,4.0,1.0,1.5,0.0,0.0,1.0,1.5,1.0,5.5,-1.5,0,0
2025-26,Regular+Season,K. Thompson - A. Davis - D. Russell - P. Washington - R. Nembhard,DAL,2,3.7,5.0,8.5,58.8,2.0,3.0,66.7,1.0,1.5,66.7,1.5,3.0,4.5,3.0,1.0,1.5,0.0,1.0,1.5,1.0,13.0,8.5,0,0
2025-26,Regular+Season,K. Thompson - D. Gafford - M. Christie - C. Flagg - R. Nembhard,DAL,2,3.7,1.5,7.5,20.0,0.5,3.5,14.3,0.0,0.0,0.0,0.5,2.0,2.5,1.5,1.0,0.5,0.0,0.5,2.0,0.5,3.5,-6.0,0,0
2025-26,Regular+Season,K. Thompson - D. Powell - D. Russell - C. Flagg - R. Nembhard,DAL,1,3.7,4.0,9.0,44.4,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0,0
2025-26,Regular+Season,L. Ball - J. Allen - D. Garland - D. Wade - S. Merrill,CLE,1,3.7,4.0,7.0,57.1,1.0,3.0,33.3,2.0,2.0,100,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0,0
2025-26,Regular+Season,L. James - M. Kleber - D. Ayton - G. Vincent - A. Reaves,LAL,1,3.7,3.0,8.0,37.5,2.0,5.0,40.0,4.0,4.0,100,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,5.0,12.0,3.0,0,0
2025-26,Regular+Season,L. James - M. Smart - L. Dončić - R. Hachimura - J. Hayes,LAL,4,3.7,3.3,6.5,50.0,1.3,2.5,50.0,2.3,2.8,81.8,1.3,2.8,4.0,2.3,1.8,0.3,0.0,0.5,1.0,1.8,10.0,0.8,0,0
2025-26,Regular+Season,L. Kennard - N. Alexander-Walker - O. Okongwu - J. Johnson - M. Gueye,ATL,3,3.7,2.3,6.7,35.0,1.3,3.0,44.4,2.0,2.7,75.0,0.3,1.7,2.0,2.3,1.3,1.0,0.0,0.7,2.3,2.3,8.0,-1.3,0,0
2025-26,Regular+Season,L. Markkanen - K. George - I. Collier - K. Filipowski - A. Bailey,UTA,3,3.7,2.7,6.7,40.0,0.7,2.0,33.3,4.0,6.0,66.7,2.0,1.7,3.7,1.0,0.7,0.7,0.0,1.0,2.0,3.7,10.0,-1.7,0,0
2025-26,Regular+Season,L. Nance Jr. - L. Ball - D. Mitchell - J. Allen - S. Merrill,CLE,1,3.7,3.0,6.0,50.0,1.0,2.0,50.0,3.0,4.0,75.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,10.0,-1.0,0,0
2025-26,Regular+Season,L. Nance Jr. - L. Ball - J. Allen - N. Tomlin - C. Porter Jr.,CLE,1,3.7,4.0,7.0,57.1,4.0,7.0,57.1,0.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,0.0,5.0,2.0,12.0,-3.0,0,0
2025-26,Regular+Season,M. Plumlee - B. Miller - T. Salaün - L. McNeeley - S. James,CHA,1,3.7,4.0,8.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,8.0,-5.0,0,0
2025-26,Regular+Season,M. Plumlee - C. Sexton - D. Peterson - L. McNeeley - S. James,CHA,1,3.7,1.0,7.0,14.3,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,-6.0,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - E. Dëmin - D. Wolf,BKN,4,3.7,3.3,6.3,52.0,0.8,2.8,27.3,0.3,0.5,50.0,0.5,2.8,3.3,1.5,2.3,1.0,0.8,0.3,1.3,0.5,7.5,1.0,0,0
2025-26,Regular+Season,M. Smart - J. Vanderbilt - A. Reaves - J. LaRavia - D. Knecht,LAL,1,3.7,4.0,10.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,-3.0,0,0
2025-26,Regular+Season,N. Alexander-Walker - O. Okongwu - J. Johnson - D. Daniels - K. Wallace,ATL,2,3.7,3.5,7.5,46.7,0.0,3.0,0.0,1.5,2.5,60.0,2.0,3.5,5.5,0.5,0.5,1.0,0.5,0.5,0.5,1.5,8.5,2.0,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Dunn - I. Zubac - J. Collins,LAC,16,3.7,3.1,6.2,49.5,1.3,3.1,40.8,1.5,1.6,92.3,0.6,2.5,3.1,1.9,0.9,0.9,0.4,0.3,1.3,1.4,8.9,1.4,0,0
2025-26,Regular+Season,N. Claxton - Z. Williams - C. Thomas - N. Traore - D. Wolf,BKN,1,3.7,3.0,5.0,60.0,0.0,1.0,0.0,1.0,1.0,100,1.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,7.0,-1.0,0,0
2025-26,Regular+Season,N. Vučević - C. White - I. Okoro - A. Dosunmu - M. Buzelis,CHI,4,3.7,2.8,6.8,40.7,1.0,3.0,33.3,2.8,3.3,84.6,0.5,1.8,2.3,2.3,1.0,0.3,0.0,0.0,0.8,2.3,9.3,-4.0,0,0
2025-26,Regular+Season,N. Vučević - C. White - J. Smith - J. Giddey - M. Buzelis,CHI,1,3.7,2.0,7.0,28.6,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,-2.0,0,0
2025-26,Regular+Season,N. Vučević - J. Smith - A. Dosunmu - D. Terry - M. Buzelis,CHI,1,3.7,2.0,5.0,40.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,0,0
2025-26,Regular+Season,O. Anunoby - M. Bridges - J. Brunson - M. Robinson - M. McBride,NYK,5,3.7,3.2,7.2,44.4,1.0,3.2,31.3,1.2,2.0,60.0,1.2,2.4,3.6,1.6,0.8,0.4,0.8,0.4,0.8,1.4,8.6,-0.8,0,0
2025-26,Regular+Season,P. Connaughton - T. Mann - R. Kalkbrenner - K. Knueppel - S. James,CHA,2,3.7,5.0,6.5,76.9,0.5,0.5,100,2.5,3.0,83.3,0.0,3.0,3.0,3.0,0.5,0.0,0.5,0.5,0.0,2.5,13.0,7.5,0,0
2025-26,Regular+Season,P. George - A. Bona - J. McCain - J. Edwards - V. Edgecombe,PHI,2,3.7,3.5,8.0,43.8,1.5,3.0,50.0,0.5,1.0,50.0,0.5,2.5,3.0,3.0,0.5,0.0,0.5,1.0,1.0,0.5,9.0,-2.5,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - I. Jackson - J. Walker - B. Sheppard,IND,4,3.7,3.8,7.0,53.6,1.0,3.0,33.3,2.5,3.8,66.7,1.5,2.0,3.5,2.0,0.5,0.8,0.3,0.5,1.0,1.8,11.0,3.5,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - A. Nembhard - Q. Jackson - J. Furphy,IND,1,3.7,1.0,6.0,16.7,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,-9.0,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - A. Nesmith - B. Mathurin - B. Sheppard,IND,1,3.7,4.0,7.0,57.1,1.0,2.0,50.0,2.0,2.0,100,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,-1.0,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - O. Toppin - A. Nesmith - B. Sheppard,IND,1,3.7,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,-6.0,0,0
2025-26,Regular+Season,P. Spencer - M. Moody - G. Santos - T. Jackson-Davis - W. Richard,GSW,3,3.7,3.7,6.0,61.1,0.3,1.0,33.3,2.7,3.0,88.9,1.0,2.3,3.3,2.7,2.0,1.0,1.3,0.3,1.7,2.3,10.3,3.0,0,0
2025-26,Regular+Season,P. Washington - B. Williams - M. Christie - D. Lively II - C. Flagg,DAL,2,3.7,2.0,5.5,36.4,0.0,1.0,0.0,3.5,3.5,100,0.0,1.5,1.5,0.5,1.0,0.5,0.0,1.0,1.0,2.0,7.5,-6.0,0,0
2025-26,Regular+Season,Q. Grimes - T. Maxey - J. Walker - J. Broome - J. Edwards,PHI,1,3.7,1.0,3.0,33.3,0.0,1.0,0.0,10.0,11.0,90.9,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,12.0,4.0,0,0
2025-26,Regular+Season,R. Gobert - D. DiVincenzo - N. Reid - B. Hyland - R. Dillingham,MIN,1,3.7,1.0,6.0,16.7,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,-12.0,0,0
2025-26,Regular+Season,S. Mykhailiuk - T. Hendricks - C. Williams - K. Filipowski - W. Clayton Jr.,UTA,1,3.7,1.0,4.0,25.0,1.0,4.0,25.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,-9.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - A. Gordon - J. Murray - P. Watson - S. Jones,DEN,3,3.7,3.3,6.3,52.6,0.7,2.7,25.0,2.3,3.3,70.0,0.7,2.0,2.7,2.0,0.7,0.7,0.3,0.0,2.3,1.7,9.7,0.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - B. Brown - Z. Nnaji - J. Strawther - H. Tyson,DEN,1,3.7,4.0,7.0,57.1,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,10.0,-3.0,0,0
2025-26,Regular+Season,T. Mann - N. Claxton - C. Thomas - J. Wilson - N. Clowney,BKN,2,3.7,4.0,7.5,53.3,1.0,3.0,33.3,1.5,2.5,60.0,1.5,2.5,4.0,2.0,0.0,0.5,0.5,0.0,2.0,1.5,10.5,0.0,0,0
2025-26,Regular+Season,T. Vukcevic - A. Johnson - J. Watkins - T. Johnson - W. Riley,WAS,2,3.7,3.0,7.5,40.0,1.5,3.5,42.9,1.5,2.0,75.0,1.0,3.0,4.0,2.0,1.0,0.5,0.5,0.5,2.0,2.0,9.0,0.0,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - H. Jones - T. Murphy III - D. Queen,NOP,3,3.7,2.7,8.0,33.3,1.0,3.0,33.3,1.7,3.3,50.0,1.3,2.3,3.7,1.3,1.3,1.0,0.3,0.7,2.3,2.3,8.0,-1.7,0,0
2025-26,Regular+Season,A. Caruso - I. Joe - C. Holmgren - J. Williams - C. Wallace,OKC,1,3.6,3.0,7.0,42.9,1.0,3.0,33.3,3.0,3.0,100,3.0,3.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,10.0,2.0,0,0
2025-26,Regular+Season,A. Davis - D. Russell - N. Marshall - M. Christie - R. Nembhard,DAL,1,3.6,3.0,5.0,60.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,7.0,-4.0,0,0
2025-26,Regular+Season,A. Gill - M. Branham - T. Vukcevic - B. Carrington - A. Johnson,WAS,2,3.6,3.5,5.5,63.6,1.5,3.0,50.0,3.5,3.5,100,0.5,1.0,1.5,3.0,1.0,0.5,0.5,1.5,1.0,2.0,12.0,1.0,0,0
2025-26,Regular+Season,A. Horford - S. Curry - J. Butler III - D. Green - B. Podziemski,GSW,2,3.6,2.5,6.0,41.7,0.5,2.0,25.0,1.5,1.5,100,0.5,1.0,1.5,1.0,1.5,1.0,0.5,0.5,1.5,1.0,7.0,-4.5,0,0
2025-26,Regular+Season,A. Nembhard - I. Jackson - B. Mathurin - Q. Jackson - J. Walker,IND,1,3.6,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,7.0,-4.0,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - J. Jaquez Jr.,MIA,16,3.6,3.4,7.6,44.6,1.1,2.7,41.9,0.6,0.9,66.7,1.1,2.3,3.4,2.1,1.0,0.8,0.4,0.4,1.4,1.1,8.5,-0.3,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - N. Jović,MIA,7,3.6,3.9,6.3,61.4,1.6,2.7,57.9,2.1,2.4,88.2,0.3,3.4,3.7,2.4,1.3,1.1,0.6,0.0,1.7,2.3,11.4,3.3,0,0
