SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT
2016-17,All+Star,N. Ogwumike - B. Davis - A. Grammer - R. Miller - C. Parker,WST,1,2.7,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0,0
2016-17,All+Star,A. Abrines - D. Exum - D. Saric - K. Porzingis - W. Hernangomez,WLD,1,2.6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0,0
2016-17,All+Star,B. Armstrong - W. Butler - M. Lasry - C. McLaughlin - L. Whalen,EST,1,2.5,2.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0,0
2016-17,All+Star,L. James - K. Lowry - D. DeRozan - J. Wall - J. Butler,EST,1,2.2,4.0,0.0,4.0,6.0,0.0,4.0,6.0,6.0,0,0
2016-17,All+Star,B. Davis - A. Mackie - R. Miller -  . Master P - C. Parker,WST,1,2.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,8.0,0,0
2016-17,All+Star,J. Simmons - D. Russell - K. Towns - F. Kaminsky - D. Booker,USA,1,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,6.0,0,0
2016-17,All+Star,J. Simmons - K. Towns - D. Booker - B. Ingram - M. Brogdon,USA,1,1.9,4.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0,0
2016-17,All+Star,N. Cannon - D. Rachel - A. Elgort - M. Lasry - K. Wu,EST,1,1.9,0.0,1.0,1.0,0.0,6.0,0.0,4.0,6.0,0,0
2016-17,All+Star,A. Abrines - D. Exum - D. Saric - N. Jokic - K. Porzingis,WLD,1,1.7,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0,0
2016-17,All+Star,T. Cavanagh - B. Davis - A. Grammer - R. Miller - A. Sanchez,WST,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2016-17,All+Star,K. Durant - S. Curry - K. Thompson - A. Davis - D. Green,WST,1,1.5,2.0,0.0,0.0,6.0,2.0,2.0,2.0,6.0,0,0
2016-17,All+Star,N. Jokic - T. Lyles - D. Sabonis - B. Hield - J. Murray,WLD,1,1.5,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0,0
2016-17,All+Star,P. Millsap - D. DeRozan - P. George - K. Irving - G. Antetokounmpo,EST,1,1.5,2.0,2.0,2.0,6.0,2.0,0.0,0.0,6.0,0,0
2016-17,All+Star,C. Anthony - K. Lowry - D. DeRozan - K. Irving - K. Walker,EST,1,1.4,0.0,0.0,3.0,0.0,2.0,0.0,7.0,4.0,0,0
2016-17,All+Star,D. Jordan - S. Curry - D. Cousins - K. Thompson - K. Leonard,WST,1,1.4,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0,0
2016-17,All+Star,K. Durant - R. Westbrook - J. Harden - A. Davis - D. Green,WST,1,1.4,0.0,0.0,2.0,4.0,0.0,0.0,5.0,2.0,0,0
2016-17,All+Star,K. Lowry - P. Millsap - D. DeRozan - P. George - K. Irving,EST,1,1.4,0.0,0.0,5.0,2.0,0.0,0.0,2.0,4.0,0,0
2016-17,All+Star,D. DeRozan - P. George - K. Irving - K. Walker - G. Antetokounmpo,EST,1,1.3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0
2016-17,All+Star,W. Butler - D. Rachel - M. Lasry - C. McLaughlin - P. Rosenberg,EST,1,1.3,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0
2016-17,All+Star,D. Jordan - J. Harden - S. Curry - K. Leonard - A. Davis,WST,1,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,R. Westbrook - D. Jordan - D. Cousins - K. Thompson - K. Leonard,WST,1,1.1,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,W. Butler - D. Rachel - A. Elgort - O. Schmidt - K. Wu,EST,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,A. Grammer - J. Jinfu - A. Mackie - H. Minhaj - A. Sanchez,WST,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2016-17,All+Star,B. Armstrong - W. Butler - A. Elgort - O. Schmidt - K. Wu,EST,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,D. Rachel - A. Elgort - O. Schmidt - J. Williams - K. Wu,EST,1,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,D. Exum - D. Saric - K. Porzingis - T. Lyles - D. Sabonis,WLD,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0
2016-17,All+Star,N. Jokic - K. Porzingis - T. Lyles - B. Hield - J. Murray,WLD,1,0.6,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,N. Ogwumike - M. Cuban - A. Grammer - H. Minhaj - C. Parker,WST,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2016-17,All+Star,D. Exum - D. Saric - K. Porzingis - W. Hernangomez - D. Sabonis,WLD,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,M. Cuban - A. Mackie - R. Miller - H. Minhaj -  . JJ,WST,1,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,C. Anthony - K. Lowry - D. DeRozan - K. Walker - I. Thomas,EST,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,M. Cuban - B. Davis - A. Mackie - R. Miller - H. Minhaj,WST,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,E. Turner - A. Aminu - D. Lillard - C. McCollum - J. Nurkic,POR,3,22.0,8.0,11.7,9.0,26.0,4.3,6.0,5.0,26.0,0,0
2017-18,Playoffs,R. Rondo - J. Holiday - N. Mirotic - E. Moore - A. Davis,NOP,9,20.1,7.3,6.1,8.3,24.2,7.7,5.8,9.1,17.3,0,0
2017-18,Playoffs,T. Young - D. Collison - B. Bogdanovic - V. Oladipo - M. Turner,IND,7,18.5,8.7,4.3,8.7,19.1,6.3,4.4,3.9,11.1,0,0
2017-18,Playoffs,K. Lowry - S. Ibaka - D. DeRozan - J. Valanciunas - O. Anunoby,TOR,8,17.6,4.3,4.5,5.8,21.0,7.5,3.8,7.3,15.5,0,0
2017-18,Playoffs,J. Redick - J. Embiid - D. Saric - T. McConnell - B. Simmons,PHI,2,17.1,5.5,4.0,1.0,21.0,4.0,4.5,2.0,16.0,0,0
2017-18,Playoffs,M. Gortat - J. Wall - M. Morris - B. Beal - O. Porter Jr.,WAS,5,16.1,8.0,2.8,7.2,14.4,2.8,1.2,6.2,13.2,0,0
2017-18,Playoffs,C. Anthony - C. Brewer - R. Westbrook - P. George - S. Adams,OKC,6,15.3,7.0,3.8,5.3,12.3,7.0,4.8,4.0,18.0,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - S. Curry - K. Thompson - D. Green,GSW,9,14.4,8.9,3.1,7.8,16.0,5.3,3.6,3.9,16.0,0,0
2017-18,Playoffs,A. Aminu - D. Lillard - M. Harkless - C. McCollum - J. Nurkic,POR,1,14.3,6.0,5.0,6.0,12.0,15.0,4.0,6.0,26.0,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - J. McGee - K. Thompson - D. Green,GSW,5,14.0,3.4,2.2,4.8,12.4,5.8,5.2,1.8,8.4,0,0
2017-18,Playoffs,T. Ariza - C. Paul - P. Tucker - J. Harden - C. Capela,HOU,15,13.6,4.7,3.4,3.2,12.3,2.9,2.3,3.5,12.5,0,0
2017-18,Playoffs,R. Rubio - D. Favors - R. Gobert - J. Ingles - D. Mitchell,UTA,6,13.5,6.0,3.8,4.8,14.3,4.8,3.5,4.3,10.3,0,0
2017-18,Playoffs,L. James - J. Smith - K. Love - G. Hill - T. Thompson,CLE,13,12.9,2.9,4.0,2.7,12.8,4.2,3.2,4.8,13.4,0,0
2017-18,Playoffs,J. Teague - T. Gibson - J. Butler - A. Wiggins - K. Towns,MIN,5,12.8,1.8,2.2,2.4,13.2,3.4,4.6,4.0,10.4,0,0
2017-18,Playoffs,E. Bledsoe - J. Henson - K. Middleton - T. Snell - G. Antetokounmpo,MIL,2,12.4,4.0,2.0,2.5,16.0,6.0,5.5,4.0,16.0,0,0
2017-18,Playoffs,L. James - K. Korver - J. Smith - J. Calderon - K. Love,CLE,4,10.9,4.0,1.5,3.0,4.0,4.5,3.0,3.5,12.5,0,0
2017-18,Playoffs,J. Redick - R. Covington - J. Embiid - D. Saric - B. Simmons,PHI,7,10.6,4.9,2.9,1.0,10.9,3.3,3.4,1.9,8.9,0,0
2017-18,Playoffs,L. James - K. Korver - J. Smith - K. Love - G. Hill,CLE,13,10.6,4.5,1.1,2.1,11.5,2.7,3.6,2.1,11.5,0,0
2017-18,Playoffs,K. Durant - J. McGee - S. Curry - K. Thompson - D. Green,GSW,5,10.3,3.0,3.2,5.2,14.8,3.2,3.4,2.4,10.4,0,0
2017-18,Playoffs,K. Durant - S. Curry - K. Thompson - D. Green - K. Looney,GSW,12,9.6,3.9,2.5,2.8,7.8,2.8,3.2,2.8,8.7,0,0
2017-18,Playoffs,L. Aldridge - R. Gay - D. Green - P. Mills - D. Murray,SAS,5,9.5,4.6,4.2,1.0,4.4,1.8,2.2,2.0,6.8,0,0
2017-18,Playoffs,M. Ginobili - L. Aldridge - R. Gay - P. Mills - D. Murray,SAS,2,9.5,2.5,2.5,0.0,4.0,2.0,0.0,2.0,8.0,0,0
2017-18,Playoffs,E. Bledsoe - K. Middleton - G. Antetokounmpo - T. Maker - M. Brogdon,MIL,5,9.4,3.6,1.6,2.2,10.0,3.4,1.6,0.0,9.2,0,0
2017-18,Playoffs,C. Miles - K. Lowry - S. Ibaka - F. VanVleet - O. Anunoby,TOR,1,9.1,2.0,4.0,2.0,10.0,3.0,2.0,0.0,6.0,0,0
2017-18,Playoffs,L. James - J. Green - T. Thompson - J. Clarkson - C. Osman,CLE,1,9.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,14.0,0,0
2017-18,Playoffs,L. James - K. Korver - J. Smith - K. Love - T. Thompson,CLE,4,8.8,3.0,4.3,0.5,7.0,1.5,0.3,3.3,5.5,0,0
2017-18,Playoffs,C. Miles - K. Lowry - D. DeRozan - J. Valanciunas - D. Wright,TOR,1,8.5,6.0,2.0,8.0,12.0,0.0,0.0,4.0,4.0,0,0
2017-18,Playoffs,G. Dragic - J. Johnson - H. Whiteside - T. Johnson - J. Richardson,MIA,5,8.5,4.8,2.2,2.2,6.0,4.4,2.8,1.2,10.0,0,0
2017-18,Playoffs,J. Crawford - D. Miller - S. Hill - I. Clark - C. Diallo,NOP,1,8.3,2.0,3.0,0.0,8.0,3.0,0.0,3.0,4.0,0,0
2017-18,Playoffs,A. Horford - A. Baynes - M. Smart - T. Rozier - J. Tatum,BOS,6,8.2,1.5,1.3,0.0,4.7,2.2,2.3,0.7,9.0,0,0
2017-18,Playoffs,A. Horford - M. Morris - T. Rozier - J. Brown - J. Tatum,BOS,15,8.1,2.7,1.8,1.5,7.2,1.7,2.2,1.3,8.1,0,0
2017-18,Playoffs,E. Davis - D. Lillard - M. Harkless - P. Connaughton - Z. Collins,POR,1,8.1,5.0,0.0,0.0,12.0,3.0,0.0,0.0,4.0,0,0
2017-18,Playoffs,M. Gortat - J. Wall - M. Morris - B. Beal - K. Oubre Jr.,WAS,3,8.0,1.0,3.0,4.3,6.0,1.7,1.3,3.0,9.3,0,0
2017-18,Playoffs,M. Leonard - S. Napier - W. Baldwin IV - J. Layman - C. Swanigan,POR,1,7.9,8.0,0.0,7.0,18.0,4.0,0.0,0.0,6.0,0,0
2017-18,Playoffs,D. West - S. Livingston - A. Iguodala - K. Thompson - D. Green,GSW,1,7.8,3.0,0.0,2.0,8.0,0.0,2.0,2.0,8.0,0,0
2017-18,Playoffs,E. Bledsoe - J. Henson - K. Middleton - G. Antetokounmpo - S. Brown,MIL,1,7.8,2.0,2.0,2.0,14.0,0.0,0.0,3.0,4.0,0,0
2017-18,Playoffs,J. Holiday - E. Moore - A. Davis - D. Miller - I. Clark,NOP,2,7.8,1.5,1.0,0.0,10.0,2.5,3.0,2.5,6.0,0,0
2017-18,Playoffs,A. Horford - A. Baynes - T. Rozier - J. Brown - J. Tatum,BOS,11,7.7,2.7,3.2,2.4,6.9,1.8,0.9,1.7,7.1,0,0
2017-18,Playoffs,L. James - J. Smith - J. Green - G. Hill - T. Thompson,CLE,8,7.7,1.6,1.1,3.4,6.5,1.4,2.5,1.5,5.5,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - K. Thompson - D. Green - K. Looney,GSW,8,7.3,2.1,0.9,2.0,4.8,1.4,2.1,2.4,6.3,0,0
2017-18,Playoffs,E. Bledsoe - K. Middleton - T. Snell - G. Antetokounmpo - M. Brogdon,MIL,1,7.2,3.0,2.0,2.0,12.0,0.0,5.0,0.0,4.0,0,0
2017-18,Playoffs,G. Monroe - M. Morris - A. Baynes - T. Rozier - J. Brown,BOS,1,7.2,0.0,0.0,4.0,8.0,3.0,4.0,0.0,4.0,0,0
2017-18,Playoffs,L. James - J. Smith - K. Love - T. Thompson - R. Hood,CLE,1,7.0,2.0,7.0,0.0,2.0,3.0,0.0,3.0,6.0,0,0
2017-18,Playoffs,L. James - K. Korver - J. Green - J. Clarkson - L. Nance Jr.,CLE,7,6.9,2.4,1.9,1.3,6.9,1.4,1.3,1.4,3.7,0,0
2017-18,Playoffs,R. Westbrook - P. George - S. Adams - A. Abrines - J. Grant,OKC,3,6.9,3.7,4.7,3.0,9.3,0.0,1.0,1.0,2.7,0,0
2017-18,Playoffs,A. Horford - T. Rozier - J. Brown - J. Tatum - S. Ojeleye,BOS,8,6.7,2.0,1.6,0.8,7.0,1.5,0.8,2.0,6.5,0,0
2017-18,Playoffs,J. Crawford - D. Rose - J. Teague - J. Butler - K. Towns,MIN,4,6.7,2.3,0.8,1.5,8.5,0.5,1.5,1.3,8.5,0,0
2017-18,Playoffs,J. Terry - E. Bledsoe - K. Middleton - G. Antetokounmpo - J. Parker,MIL,1,6.7,4.0,0.0,0.0,8.0,0.0,4.0,0.0,10.0,0,0
2017-18,Playoffs,R. Felton - R. Westbrook - P. George - S. Adams - J. Grant,OKC,1,6.7,0.0,3.0,6.0,6.0,0.0,2.0,0.0,6.0,0,0
2017-18,Playoffs,A. Aminu - E. Davis - D. Lillard - M. Harkless - C. McCollum,POR,2,6.6,0.5,0.0,1.0,8.0,0.0,1.0,7.0,11.0,0,0
2017-18,Playoffs,S. Livingston - A. Iguodala - K. Durant - S. Curry - K. Looney,GSW,1,6.6,6.0,0.0,9.0,2.0,0.0,2.0,0.0,6.0,0,0
2017-18,Playoffs,T. Ariza - C. Paul - P. Tucker - E. Gordon - J. Harden,HOU,9,6.6,3.0,1.3,1.8,5.1,1.2,1.1,2.0,5.3,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - N. Young - K. Thompson - D. Green,GSW,5,6.5,2.6,0.8,2.0,5.2,1.2,2.4,2.4,7.2,0,0
2017-18,Playoffs,D. Favors - J. Crowder - R. Gobert - J. Ingles - D. Mitchell,UTA,2,6.5,0.0,3.5,1.5,6.0,2.0,1.0,4.0,9.0,0,0
2017-18,Playoffs,J. Green - K. Love - J. Clarkson - R. Hood - L. Nance Jr.,CLE,4,6.5,0.5,1.8,1.0,5.5,1.8,1.8,0.8,6.5,0,0
2017-18,Playoffs,E. Bledsoe - T. Zeller - K. Middleton - G. Antetokounmpo - M. Brogdon,MIL,4,6.4,0.0,0.5,1.3,4.5,2.0,3.3,0.0,4.5,0,0
2017-18,Playoffs,C. Miles - D. Wright - J. Poeltl - P. Siakam - F. VanVleet,TOR,4,6.3,2.3,2.3,2.3,5.0,1.0,1.5,0.5,5.5,0,0
2017-18,Playoffs,J. Crawford - D. Rose - N. Bjelica - J. Butler - K. Towns,MIN,2,6.3,1.5,3.0,0.0,6.0,1.0,3.0,0.0,8.0,0,0
2017-18,Playoffs,T. Ariza - G. Green - P. Tucker - J. Harden - C. Capela,HOU,2,6.3,0.0,1.0,0.0,4.0,4.5,0.5,2.5,5.0,0,0
2017-18,Playoffs,J. Crowder - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,7,6.2,1.3,0.6,1.3,5.1,2.9,1.7,1.0,6.0,0,0
2017-18,Playoffs,T. Booker - L. Stephenson - C. Joseph - B. Bogdanovic - D. Sabonis,IND,7,6.2,1.7,1.9,0.9,5.4,1.3,1.4,2.1,6.0,0,0
2017-18,Playoffs,A. Horford - M. Morris - M. Smart - T. Rozier - J. Tatum,BOS,9,6.1,2.3,1.2,1.1,6.0,0.7,1.3,1.0,4.9,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - J. McGee - S. Curry - D. Green,GSW,1,6.1,6.0,2.0,3.0,6.0,2.0,0.0,3.0,4.0,0,0
2017-18,Playoffs,D. Wade - W. Ellington - K. Olynyk - J. Winslow - B. Adebayo,MIA,5,6.1,0.8,0.8,2.6,3.6,3.6,1.6,1.4,8.0,0,0
2017-18,Playoffs,D. West - S. Livingston - K. Thompson - D. Green - Q. Cook,GSW,6,6.1,1.0,1.5,1.7,4.7,1.7,1.0,1.2,5.7,0,0
2017-18,Playoffs,I. Mahinmi - T. Lawson - T. Satoransky - M. Scott - K. Oubre Jr.,WAS,3,6.1,2.0,2.7,2.7,8.7,1.3,1.3,2.0,3.3,0,0
2017-18,Playoffs,L. James - J. Smith - K. Love - R. Hood - L. Nance Jr.,CLE,1,6.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0,0
2017-18,Playoffs,P. Gasol - D. Bertans - D. Murray - B. Forbes - D. White,SAS,1,6.1,4.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,C. Anthony - C. Brewer - R. Westbrook - P. George - P. Patterson,OKC,2,5.9,5.0,1.0,0.0,4.0,3.0,1.0,2.5,5.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - S. Ibaka - P. Siakam - F. VanVleet,TOR,1,5.9,3.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,0,0
2017-18,Playoffs,D. Bertans - J. Lauvergne - D. Murray - B. Forbes - D. White,SAS,1,5.9,4.0,0.0,2.0,4.0,0.0,2.0,0.0,4.0,0,0
2017-18,Playoffs,D. Wade - J. Johnson - W. Ellington - K. Olynyk - J. Richardson,MIA,1,5.9,2.0,0.0,0.0,2.0,2.0,3.0,4.0,6.0,0,0
2017-18,Playoffs,E. Davis - C. McCollum - S. Napier - P. Connaughton - Z. Collins,POR,1,5.9,5.0,2.0,2.0,8.0,0.0,0.0,2.0,2.0,0,0
2017-18,Playoffs,K. Durant - S. Curry - K. Thompson - D. Green - J. Bell,GSW,10,5.9,1.2,1.9,1.6,5.4,1.8,1.0,1.6,4.6,0,0
2017-18,Playoffs,M. Ginobili - L. Aldridge - R. Gay - P. Mills - D. Bertans,SAS,3,5.9,1.3,3.3,2.3,7.3,2.7,0.7,2.3,3.3,0,0
2017-18,Playoffs,T. Ariza - C. Paul - E. Gordon - R. Anderson - L. Mbah a Moute,HOU,1,5.9,0.0,0.0,0.0,2.0,4.0,0.0,6.0,8.0,0,0
2017-18,Playoffs,A. Horford - G. Monroe - M. Morris - S. Larkin - J. Tatum,BOS,1,5.8,2.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - J. McGee - K. Thompson - K. Looney,GSW,1,5.8,0.0,3.0,0.0,0.0,2.0,2.0,2.0,6.0,0,0
2017-18,Playoffs,J. Johnson - C. Paul - G. Green - E. Gordon - C. Capela,HOU,1,5.8,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,0,0
2017-18,Playoffs,T. Ariza - P. Tucker - E. Gordon - J. Harden - C. Capela,HOU,17,5.8,1.9,2.1,1.6,5.9,2.2,1.2,1.5,5.2,0,0
2017-18,Playoffs,D. DeRozan - J. Valanciunas - D. Wright - P. Siakam - F. VanVleet,TOR,1,5.5,0.0,0.0,0.0,8.0,3.0,2.0,2.0,10.0,0,0
2017-18,Playoffs,J. Crowder - R. Gobert - D. Exum - J. Ingles - D. Mitchell,UTA,4,5.5,1.3,1.5,1.3,5.0,0.8,2.5,1.8,6.0,0,0
2017-18,Playoffs,G. Monroe - M. Morris - S. Larkin - A. Nader - J. Tatum,BOS,1,5.4,0.0,2.0,0.0,4.0,3.0,0.0,5.0,2.0,0,0
2017-18,Playoffs,J. Wall - B. Beal - M. Scott - O. Porter Jr. - K. Oubre Jr.,WAS,1,5.4,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,A. Horford - G. Monroe - M. Smart - T. Rozier - J. Brown,BOS,1,5.3,5.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,D. Favors - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,6,5.3,2.2,0.5,1.2,5.3,2.2,0.3,1.7,5.7,0,0
2017-18,Playoffs,Z. Pachulia - S. Livingston - N. Young - Q. Cook - J. Bell,GSW,1,5.3,2.0,4.0,0.0,2.0,0.0,6.0,0.0,8.0,0,0
2017-18,Playoffs,E. Bledsoe - K. Middleton - G. Antetokounmpo - J. Parker - T. Maker,MIL,2,5.2,2.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,0,0
2017-18,Playoffs,L. James - J. Smith - J. Calderon - K. Love - L. Nance Jr.,CLE,1,5.2,0.0,3.0,0.0,4.0,2.0,0.0,1.0,2.0,0,0
2017-18,Playoffs,L. James - K. Korver - G. Hill - R. Hood - L. Nance Jr.,CLE,1,5.2,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0,0
2017-18,Playoffs,L. James - K. Korver - J. Green - R. Hood - L. Nance Jr.,CLE,3,5.2,2.7,3.0,1.7,6.7,1.7,0.0,0.7,3.3,0,0
2017-18,Playoffs,A. Aminu - E. Davis - C. McCollum - S. Napier - P. Connaughton,POR,1,5.1,2.0,2.0,0.0,2.0,6.0,2.0,2.0,4.0,0,0
2017-18,Playoffs,A. Burks - J. Crowder - R. Gobert - R. O'Neale - D. Mitchell,UTA,3,5.1,2.0,0.7,1.3,6.0,1.3,2.3,2.0,3.3,0,0
2017-18,Playoffs,C. Miles - K. Lowry - S. Ibaka - D. DeRozan - O. Anunoby,TOR,4,5.1,1.3,1.8,0.0,4.5,1.5,1.8,1.0,8.0,0,0
2017-18,Playoffs,D. West - S. Livingston - S. Curry - K. Thompson - D. Green,GSW,3,5.1,1.7,0.0,0.7,4.0,3.3,2.7,1.0,6.0,0,0
2017-18,Playoffs,R. Felton - P. George - P. Patterson - A. Abrines - J. Grant,OKC,4,5.1,2.8,0.5,1.5,3.0,0.5,2.5,0.5,5.0,0,0
2017-18,Playoffs,E. Bledsoe - J. Henson - S. Muhammad - T. Snell - G. Antetokounmpo,MIL,1,5.0,2.0,0.0,8.0,10.0,2.0,2.0,2.0,4.0,0,0
2017-18,Playoffs,J. Crawford - D. Rose - N. Bjelica - G. Dieng - T. Jones,MIN,3,5.0,0.7,0.7,0.0,4.0,1.0,0.0,1.0,6.0,0,0
2017-18,Playoffs,L. James - J. Green - K. Love - G. Hill - R. Hood,CLE,2,5.0,1.0,0.0,2.0,3.0,1.0,1.0,2.5,5.0,0,0
2017-18,Playoffs,T. Young - D. Collison - B. Bogdanovic - V. Oladipo - D. Sabonis,IND,4,5.0,1.5,2.5,1.0,7.5,1.5,0.5,0.0,1.5,0,0
2017-18,Playoffs,Z. Pachulia - N. Young - K. Looney - Q. Cook - J. Bell,GSW,1,5.0,4.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,A. Horford - M. Morris - T. Rozier - J. Brown - S. Ojeleye,BOS,3,4.9,1.3,0.7,0.0,3.3,1.3,0.7,0.3,2.7,0,0
2017-18,Playoffs,C. Anthony - R. Westbrook - P. George - S. Adams - A. Abrines,OKC,2,4.9,2.0,1.5,2.5,5.0,0.0,2.0,1.5,6.0,0,0
2017-18,Playoffs,L. Brown - D. Wright - N. Powell - J. Poeltl - P. Siakam,TOR,2,4.9,1.5,1.5,0.0,6.0,1.0,3.5,2.0,6.0,0,0
2017-18,Playoffs,J. Jerebko - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,2,4.8,1.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,R. Rubio - J. Crowder - R. Gobert - J. Ingles - D. Mitchell,UTA,4,4.8,1.3,1.0,0.5,5.0,1.8,1.5,0.5,4.0,0,0
2017-18,Playoffs,A. Johnson - J. Redick - M. Belinelli - D. Saric - B. Simmons,PHI,2,4.7,4.5,4.5,0.0,4.0,2.0,1.0,2.0,7.0,0,0
2017-18,Playoffs,C. Miles - D. Wright - N. Powell - J. Poeltl - P. Siakam,TOR,3,4.7,0.7,0.0,2.3,2.7,1.3,2.3,2.7,6.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - S. Ibaka - D. DeRozan - L. Brown,TOR,1,4.7,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,E. Ilyasova - J. Redick - R. Covington - D. Saric - B. Simmons,PHI,4,4.7,1.0,1.5,0.8,5.0,0.5,1.3,0.5,3.0,0,0
2017-18,Playoffs,J. Johnson - G. Green - R. Anderson - L. Mbah a Moute - T. Black,HOU,2,4.7,0.0,0.0,0.0,4.0,4.5,3.0,2.0,9.0,0,0
2017-18,Playoffs,J. Terry - E. Bledsoe - K. Middleton - G. Antetokounmpo - T. Maker,MIL,1,4.7,2.0,0.0,0.0,6.0,0.0,2.0,0.0,6.0,0,0
2017-18,Playoffs,L. James - J. Green - J. Clarkson - R. Hood - L. Nance Jr.,CLE,6,4.7,1.2,0.3,1.2,4.3,1.7,2.2,0.5,3.3,0,0
2017-18,Playoffs,M. Gortat - J. Wall - B. Beal - M. Scott - O. Porter Jr.,WAS,3,4.7,1.7,1.0,4.0,8.0,2.7,1.3,2.0,7.3,0,0
2017-18,Playoffs,J. Crawford - J. Teague - J. Butler - G. Dieng - A. Wiggins,MIN,1,4.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0,0
2017-18,Playoffs,K. Durant - N. Young - S. Curry - D. Green - J. Bell,GSW,2,4.6,0.0,2.5,1.5,5.0,0.0,2.0,0.0,3.0,0,0
2017-18,Playoffs,M. Gortat - J. Wall - M. Morris - O. Porter Jr. - K. Oubre Jr.,WAS,1,4.6,2.0,0.0,5.0,6.0,0.0,4.0,0.0,2.0,0,0
2017-18,Playoffs,A. Burks - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,2,4.5,1.5,0.5,1.0,4.0,1.0,1.0,1.0,3.0,0,0
2017-18,Playoffs,J. Crawford - D. Rose - J. Teague - A. Wiggins - K. Towns,MIN,2,4.5,0.0,0.0,0.0,6.0,3.0,0.0,1.0,4.0,0,0
2017-18,Playoffs,J. Holiday - N. Mirotic - E. Moore - A. Davis - I. Clark,NOP,4,4.5,2.5,1.8,2.5,7.5,1.3,1.0,0.0,3.5,0,0
