SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,Less Than 5 ft. FGM,Less Than 5 ft. FGA,Less Than 5 ft. FG PCT,5-9 ft. FGM,5-9 ft. FGA,5-9 ft. FG PCT,10-14 ft. FGM,10-14 ft. FGA,10-14 ft. FG PCT,15-19 ft. FGM,15-19 ft. FGA,15-19 ft. FG PCT,20-24 ft. FGM,20-24 ft. FGA,20-24 ft. FG PCT,25-29 ft. FGM,25-29 ft. FGA,25-29 ft. FG PCT
2019-20,Regular+Season,POR,Portland Trail Blazers,19.0,32.9,57.7,3.3,8.6,38.2,2.7,6.6,41.0,2.4,6.2,39.4,6.4,15.6,40.7,7.8,20.9,37.6
2019-20,Regular+Season,SAC,Sacramento Kings,19.0,29.3,64.9,3.4,8.5,40.2,2.7,6.2,44.2,2.0,5.0,40.7,5.7,15.4,36.8,7.2,20.3,35.6
2019-20,Regular+Season,SAS,San Antonio Spurs,19.1,30.9,61.7,3.5,8.8,39.7,2.9,7.1,41.6,2.8,6.5,43.5,5.6,13.3,42.0,8.3,22.9,36.2
2019-20,Regular+Season,TOR,Toronto Raptors,16.4,28.3,57.9,3.0,7.9,38.2,2.9,7.0,41.3,2.0,5.2,38.5,6.4,17.9,35.8,6.9,21.2,32.8
2019-20,Regular+Season,UTA,Utah Jazz,17.7,28.9,61.4,3.9,10.3,38.3,4.1,9.3,44.4,3.3,7.5,43.6,4.8,13.3,35.8,6.7,19.1,35.3
2019-20,Regular+Season,WAS,Washington Wizards,20.3,31.5,64.6,3.8,8.8,43.1,2.8,6.5,44.1,3.0,6.8,43.6,4.7,11.3,41.1,8.3,22.6,36.7
2019-20,Playoffs,BOS,Boston Celtics,14.9,25.6,58.2,2.8,7.6,37.2,4.1,8.4,48.6,2.5,5.8,43.9,4.0,11.5,34.7,8.1,26.4,30.6
2019-20,Playoffs,BKN,Brooklyn Nets,19.5,31.0,62.9,3.0,7.0,42.9,1.3,5.0,25.0,2.5,4.0,62.5,6.8,15.0,45.0,11.3,27.3,41.3
2019-20,Playoffs,DAL,Dallas Mavericks,16.0,24.5,65.3,4.5,9.3,48.2,7.0,12.3,56.8,3.0,7.3,40.9,9.7,21.5,45.0,5.0,14.8,33.7
2019-20,Playoffs,DEN,Denver Nuggets,17.1,27.3,62.7,4.0,8.4,47.8,3.4,7.4,45.7,1.7,4.5,37.2,5.8,14.4,40.1,7.2,19.7,36.5
2019-20,Playoffs,HOU,Houston Rockets,17.5,27.3,64.0,2.8,6.8,42.0,2.5,6.1,41.1,2.8,5.8,47.1,6.6,17.6,37.4,6.3,19.2,33.0
2019-20,Playoffs,IND,Indiana Pacers,15.8,27.5,57.3,3.5,8.0,43.8,3.5,7.0,50.0,1.3,3.8,33.3,6.0,14.0,42.9,7.0,18.8,37.3
2019-20,Playoffs,LAC,LA Clippers,15.3,23.5,65.2,3.1,6.8,45.5,4.2,9.6,43.2,3.5,7.5,46.4,6.2,15.3,40.2,7.5,21.5,35.0
2019-20,Playoffs,LAL,Los Angeles Lakers,16.2,26.4,61.4,2.8,7.4,38.1,2.8,6.6,42.0,2.6,6.3,41.4,5.5,13.9,39.4,6.7,19.9,33.8
2019-20,Playoffs,MIA,Miami Heat,16.7,26.3,63.5,2.8,7.0,39.7,3.3,7.5,43.9,2.5,5.3,47.7,5.9,15.5,38.0,7.5,22.5,33.2
2019-20,Playoffs,MIL,Milwaukee Bucks,10.3,17.7,58.2,3.4,7.1,47.9,4.4,10.1,43.6,2.8,7.6,36.8,6.1,16.2,37.7,10.2,25.6,39.8
2019-20,Playoffs,OKC,Oklahoma City Thunder,16.9,29.9,56.5,2.7,4.7,57.6,0.7,2.9,25.0,0.9,1.9,46.2,8.0,21.1,37.8,10.0,28.6,35.0
2019-20,Playoffs,ORL,Orlando Magic,18.8,28.4,66.2,1.6,4.0,40.0,3.0,6.6,45.5,2.0,5.4,37.0,7.4,19.0,38.9,9.4,24.0,39.2
2019-20,Playoffs,PHI,Philadelphia 76ers,15.5,24.8,62.6,1.8,6.3,28.0,4.3,8.3,51.5,4.3,10.3,41.5,3.0,8.5,35.3,9.8,27.3,35.8
2019-20,Playoffs,POR,Portland Trail Blazers,23.0,34.4,66.9,2.0,6.6,30.3,1.6,5.0,32.0,1.8,3.4,52.9,8.6,19.8,43.4,5.6,18.4,30.4
2019-20,Playoffs,TOR,Toronto Raptors,14.1,22.7,62.0,2.4,5.8,40.6,3.9,10.3,38.1,2.4,4.5,52.0,6.3,18.2,34.5,7.8,23.8,32.8
2019-20,Playoffs,UTA,Utah Jazz,12.3,23.4,52.4,3.6,7.3,49.0,3.7,7.9,47.3,3.7,8.3,44.8,6.4,14.3,45.0,10.3,24.7,41.6
2019-20,All+Star,Team Giannis,Team Giannis,31.0,42.0,73.8,2.0,2.0,100,3.0,5.0,60.0,1.0,3.0,33.3,9.0,22.0,40.9,14.0,46.0,30.4
2019-20,All+Star,Team LeBron,Team LeBron,51.0,67.0,76.1,2.0,7.0,28.6,2.0,4.0,50.0,0.0,2.0,0.0,1.0,11.0,9.1,9.0,31.0,29.0
2019-20,PlayIn,MEM,Memphis Grizzlies,7.0,16.0,43.8,6.0,9.0,66.7,6.0,10.0,60.0,2.0,5.0,40.0,6.0,14.0,42.9,11.0,29.0,37.9
2019-20,PlayIn,POR,Portland Trail Blazers,21.0,38.0,55.3,5.0,14.0,35.7,3.0,9.0,33.3,1.0,2.0,50.0,6.0,11.0,54.5,7.0,16.0,43.8
2019-20,IST,NOP,New Orleans Pelicans,24.0,48.0,50.0,4.0,11.0,36.4,0.0,1.0,0.0,0.0,3.0,0.0,6.0,16.0,37.5,8.0,22.0,36.4
2019-20,IST,TOR,Toronto Raptors,14.0,25.0,56.0,3.0,8.0,37.5,2.0,10.0,20.0,5.0,12.0,41.7,11.0,30.0,36.7,8.0,16.0,50.0
2020-21,Pre+Season,ATL,Atlanta Hawks,15.5,24.5,63.3,4.5,9.5,47.4,2.8,8.0,34.4,2.0,5.8,34.8,5.3,15.8,33.3,10.8,29.8,36.1
2020-21,Pre+Season,BOS,Boston Celtics,13.5,21.0,64.3,4.5,10.0,45.0,4.0,9.5,42.1,5.5,10.0,55.0,5.0,16.0,31.3,5.5,18.5,29.7
2020-21,Pre+Season,BKN,Brooklyn Nets,13.5,26.5,50.9,5.0,9.0,55.6,2.5,6.0,41.7,3.5,9.5,36.8,6.5,18.0,36.1,6.0,25.5,23.5
2020-21,Pre+Season,CHA,Charlotte Hornets,17.3,28.0,61.6,3.5,7.0,50.0,2.8,7.3,37.9,1.5,5.5,27.3,5.3,14.0,37.5,11.0,29.3,37.6
2020-21,Pre+Season,CHI,Chicago Bulls,15.5,32.3,48.1,1.0,5.5,18.2,1.8,4.5,38.9,1.5,5.0,30.0,8.5,20.5,41.5,8.5,25.0,34.0
2020-21,Pre+Season,CLE,Cleveland Cavaliers,19.0,31.8,59.8,3.3,7.3,44.8,1.0,2.5,40.0,0.8,3.0,25.0,7.0,16.3,43.1,7.0,21.3,32.9
2020-21,Pre+Season,DAL,Dallas Mavericks,20.3,30.3,67.0,4.3,10.3,41.9,3.7,7.3,50.0,1.7,6.0,27.8,5.0,15.3,32.6,7.3,23.3,31.4
2020-21,Pre+Season,DEN,Denver Nuggets,14.3,24.0,59.7,4.0,12.0,33.3,2.7,6.7,40.0,3.0,8.7,34.6,3.7,12.0,30.6,7.0,25.3,27.6
2020-21,Pre+Season,DET,Detroit Pistons,16.5,25.5,64.7,4.3,10.5,40.5,1.5,4.8,31.6,2.8,7.3,37.9,4.5,9.0,50.0,5.3,25.3,20.8
2020-21,Pre+Season,GSW,Golden State Warriors,17.3,30.7,56.5,6.0,14.0,42.9,4.7,9.0,51.9,1.0,4.3,23.1,4.3,16.3,26.5,5.3,17.3,30.8
2020-21,Pre+Season,HOU,Houston Rockets,13.5,25.3,53.5,4.0,8.8,45.7,3.8,8.8,42.9,2.8,6.5,42.3,6.0,16.3,36.9,5.5,20.8,26.5
2020-21,Pre+Season,IND,Indiana Pacers,19.7,26.7,73.8,4.0,8.7,46.2,2.0,5.0,40.0,1.0,2.0,50.0,5.7,15.0,37.8,5.7,16.3,34.7
2020-21,Pre+Season,LAC,LA Clippers,15.3,28.7,53.5,4.0,9.7,41.4,0.0,4.3,0.0,4.0,7.7,52.2,6.3,12.3,51.4,10.3,22.0,47.0
2020-21,Pre+Season,LAL,Los Angeles Lakers,13.0,22.3,58.4,3.8,8.5,44.1,4.0,6.8,59.3,2.3,6.3,36.0,5.5,17.0,32.4,7.8,24.0,32.3
2020-21,Pre+Season,MEM,Memphis Grizzlies,14.5,25.5,56.9,4.0,9.0,44.4,2.5,8.0,31.3,2.0,5.3,38.1,3.8,13.8,27.3,8.0,24.8,32.3
2020-21,Pre+Season,MIA,Miami Heat,14.0,23.0,60.9,1.5,6.0,25.0,1.5,4.5,33.3,2.5,5.5,45.5,4.0,16.0,25.0,13.0,33.0,39.4
2020-21,Pre+Season,MIL,Milwaukee Bucks,16.7,28.7,58.1,3.0,7.0,42.9,3.3,8.3,40.0,3.0,7.7,39.1,6.7,13.7,48.8,10.3,28.0,36.9
2020-21,Pre+Season,MIN,Minnesota Timberwolves,17.7,27.7,63.9,5.7,14.3,39.5,3.3,9.3,35.7,1.3,3.7,36.4,9.3,20.3,45.9,5.3,19.3,27.6
2020-21,Pre+Season,NOP,New Orleans Pelicans,17.0,26.0,65.4,2.5,7.0,35.7,1.5,3.0,50.0,2.0,3.5,57.1,6.5,21.0,31.0,7.0,25.5,27.5
2020-21,Pre+Season,NYK,New York Knicks,14.0,28.3,49.6,1.8,7.0,25.0,1.5,5.0,30.0,1.0,4.5,22.2,4.3,10.8,39.5,7.8,21.5,36.0
2020-21,Pre+Season,OKC,Oklahoma City Thunder,18.7,29.7,62.9,4.3,11.7,37.1,3.7,9.3,39.3,5.0,10.0,50.0,6.3,17.0,37.3,6.0,20.7,29.0
2020-21,Pre+Season,ORL,Orlando Magic,17.0,30.5,55.7,2.0,8.5,23.5,3.0,9.0,33.3,1.5,4.0,37.5,7.5,15.8,47.6,8.8,23.8,36.8
2020-21,Pre+Season,PHI,Philadelphia 76ers,20.0,32.5,61.5,3.0,7.0,42.9,1.5,9.0,16.7,1.5,4.5,33.3,3.0,12.5,24.0,8.5,28.5,29.8
2020-21,Pre+Season,PHX,Phoenix Suns,15.3,23.3,65.6,3.3,8.3,39.4,3.0,7.0,42.9,2.8,6.5,42.3,5.5,14.3,38.6,8.5,19.8,43.0
2020-21,Pre+Season,POR,Portland Trail Blazers,18.0,25.3,71.3,2.0,7.3,27.6,1.8,4.3,41.2,1.8,4.3,41.2,9.3,23.5,39.4,8.0,25.5,31.4
2020-21,Pre+Season,SAC,Sacramento Kings,16.5,29.0,56.9,1.8,6.3,28.0,2.0,5.3,38.1,4.0,10.5,38.1,7.8,21.0,36.9,8.5,18.8,45.3
2020-21,Pre+Season,SAS,San Antonio Spurs,19.0,30.0,63.3,4.3,8.7,50.0,1.3,4.0,33.3,2.3,5.7,41.2,5.0,12.0,41.7,12.0,29.7,40.4
2020-21,Pre+Season,TOR,Toronto Raptors,16.7,29.3,56.8,2.0,4.7,42.9,1.0,3.0,33.3,2.0,5.7,35.3,6.7,13.7,48.8,7.3,20.7,35.5
2020-21,Pre+Season,UTA,Utah Jazz,10.3,17.3,59.6,4.0,9.3,42.9,4.3,12.7,34.2,6.0,13.0,46.2,6.3,15.7,40.4,6.0,16.0,37.5
2020-21,Pre+Season,WAS,Washington Wizards,9.3,15.0,62.2,7.0,14.7,47.7,4.3,9.0,48.1,2.7,4.0,66.7,6.0,11.7,51.4,8.0,25.3,31.6
2020-21,Regular+Season,ATL,Atlanta Hawks,18.7,30.4,61.5,3.9,9.1,42.8,3.4,7.6,45.0,2.7,6.0,44.4,5.4,14.7,36.7,7.1,20.7,34.4
2020-21,Regular+Season,BOS,Boston Celtics,16.6,26.6,62.2,4.0,10.2,39.1,3.3,7.2,46.0,2.6,5.9,43.4,5.3,13.6,39.2,7.9,21.6,36.5
2020-21,Regular+Season,BKN,Brooklyn Nets,17.5,28.5,61.3,4.5,10.7,42.1,3.3,8.0,41.7,2.5,5.9,41.9,5.7,15.3,36.9,8.4,22.2,37.8
2020-21,Regular+Season,CHA,Charlotte Hornets,19.7,31.3,62.9,3.2,7.1,44.7,2.1,5.1,41.5,1.4,3.9,35.7,5.9,15.7,37.9,8.9,24.4,36.4
2020-21,Regular+Season,CHI,Chicago Bulls,18.7,30.3,61.8,4.2,9.6,43.8,3.0,7.0,43.1,2.9,6.2,47.9,5.6,14.2,39.4,6.8,19.7,34.2
2020-21,Regular+Season,CLE,Cleveland Cavaliers,19.4,31.7,61.1,4.6,9.8,47.2,2.8,6.1,45.4,2.3,5.3,43.3,5.0,12.7,39.4,7.4,19.6,37.9
2020-21,Regular+Season,DAL,Dallas Mavericks,17.2,27.4,62.5,3.8,9.2,41.1,3.3,7.5,43.5,2.3,5.9,39.9,5.9,15.9,37.3,7.5,20.5,36.6
2020-21,Regular+Season,DEN,Denver Nuggets,17.7,27.1,65.3,3.8,8.9,42.5,2.8,6.8,41.3,2.2,5.4,39.9,6.1,14.7,41.5,7.3,21.6,33.9
2020-21,Regular+Season,DET,Detroit Pistons,19.7,31.6,62.2,4.6,10.3,44.4,2.9,6.7,44.1,2.2,5.4,41.1,4.6,12.4,37.3,7.2,19.8,36.1
2020-21,Regular+Season,GSW,Golden State Warriors,16.8,27.7,60.5,4.8,11.4,42.4,3.2,7.7,42.0,2.3,6.1,38.2,5.0,12.4,40.4,7.7,22.3,34.6
2020-21,Regular+Season,HOU,Houston Rockets,19.3,30.4,63.4,3.7,8.7,42.6,3.5,7.7,45.8,1.9,5.0,38.7,5.6,13.9,40.3,8.4,22.4,37.6
2020-21,Regular+Season,IND,Indiana Pacers,21.4,35.7,59.9,3.9,9.4,40.9,3.2,7.3,43.2,2.4,5.9,40.0,4.3,11.9,35.8,7.5,20.2,36.9
2020-21,Regular+Season,LAC,LA Clippers,17.6,28.4,61.8,3.9,9.7,40.1,3.7,8.1,44.9,2.7,6.2,44.2,4.4,11.0,40.1,7.8,22.3,34.8
2020-21,Regular+Season,LAL,Los Angeles Lakers,19.1,31.0,61.6,3.3,8.4,39.7,3.2,7.5,42.6,2.4,5.9,40.0,4.4,12.2,35.7,7.3,20.7,35.2
2020-21,Regular+Season,MEM,Memphis Grizzlies,17.4,28.8,60.4,4.5,9.8,45.3,3.6,8.1,44.9,2.1,5.4,38.9,5.3,13.1,40.6,8.0,23.0,34.8
2020-21,Regular+Season,MIA,Miami Heat,16.3,25.9,62.7,3.3,8.1,41.2,2.5,6.1,41.3,2.1,4.6,44.7,6.2,15.3,40.3,8.6,24.5,35.1
2020-21,Regular+Season,MIL,Milwaukee Bucks,15.3,25.7,59.4,4.1,9.6,42.5,4.1,9.0,45.1,3.6,8.4,42.6,5.4,12.2,44.2,9.8,27.1,36.3
2020-21,Regular+Season,MIN,Minnesota Timberwolves,19.5,31.6,61.9,3.6,9.2,39.8,3.3,7.2,45.4,2.7,5.9,45.9,6.5,16.5,39.5,7.3,18.3,39.5
2020-21,Regular+Season,NOP,New Orleans Pelicans,18.0,28.1,64.2,3.9,9.3,41.8,2.8,6.6,42.6,2.1,5.6,37.4,5.7,15.3,37.0,9.2,23.6,39.0
2020-21,Regular+Season,NYK,New York Knicks,17.6,29.9,58.9,3.4,8.3,41.2,2.1,5.6,38.0,2.1,4.8,43.5,5.4,15.7,34.3,7.2,21.3,33.6
2020-21,Regular+Season,OKC,Oklahoma City Thunder,19.5,30.2,64.5,3.6,8.9,40.2,3.2,7.0,45.8,2.7,6.3,42.0,6.4,16.1,40.1,7.8,22.4,34.7
2020-21,Regular+Season,ORL,Orlando Magic,18.4,28.8,63.7,3.4,8.7,39.0,3.3,7.5,44.0,2.7,6.2,43.9,5.7,13.9,40.8,8.6,23.8,36.0
2020-21,Regular+Season,PHI,Philadelphia 76ers,18.3,29.4,62.0,3.5,8.9,39.9,2.5,6.8,36.9,2.5,6.9,36.1,4.1,11.2,36.3,8.4,23.2,36.2
2020-21,Regular+Season,PHX,Phoenix Suns,17.9,28.3,63.3,4.2,9.5,44.1,3.1,7.6,41.3,2.7,6.6,40.8,4.9,12.1,40.4,7.4,21.7,34.3
2020-21,Regular+Season,POR,Portland Trail Blazers,18.9,30.4,62.4,3.3,8.2,40.2,2.8,6.4,43.4,3.0,6.6,45.9,6.4,16.0,39.7,7.1,19.5,36.5
2020-21,Regular+Season,SAC,Sacramento Kings,20.5,31.8,64.4,4.3,10.0,42.5,3.4,6.9,48.8,2.6,6.5,39.4,5.2,13.4,38.9,7.4,20.1,37.1
2020-21,Regular+Season,SAS,San Antonio Spurs,19.2,32.5,59.2,4.7,10.5,44.6,3.4,7.2,46.8,2.2,5.5,39.4,5.3,13.1,40.8,7.5,20.4,36.6
2020-21,Regular+Season,TOR,Toronto Raptors,16.8,26.8,62.7,3.5,9.4,37.3,2.4,5.9,41.2,1.8,4.4,40.8,6.4,15.6,40.8,8.0,22.0,36.2
2020-21,Regular+Season,UTA,Utah Jazz,17.1,28.7,59.6,5.0,12.2,41.0,4.3,9.7,44.6,3.0,6.9,44.0,4.9,13.9,35.1,6.4,19.3,33.1
2020-21,Regular+Season,WAS,Washington Wizards,16.0,25.2,63.6,6.2,14.0,44.3,3.7,8.4,44.6,3.8,8.2,46.0,4.7,12.2,38.5,8.4,22.5,37.2
2020-21,Playoffs,ATL,Atlanta Hawks,18.1,28.6,63.2,3.8,9.3,40.7,4.0,10.7,37.3,2.6,6.2,42.3,4.7,12.6,37.2,6.6,19.3,34.2
2020-21,Playoffs,BOS,Boston Celtics,15.4,25.6,60.2,3.8,9.6,39.6,4.0,8.0,50.0,3.0,6.0,50.0,6.2,13.0,47.7,9.6,22.2,43.2
2020-21,Playoffs,BKN,Brooklyn Nets,16.4,26.1,62.9,4.1,9.3,43.8,3.7,10.7,34.4,2.7,6.2,43.2,4.7,12.9,36.1,7.4,23.2,32.0
2020-21,Playoffs,DAL,Dallas Mavericks,15.3,22.7,67.3,3.1,6.0,52.4,2.6,6.9,37.5,3.6,6.6,54.3,7.1,17.1,41.7,7.3,20.3,35.9
2020-21,Playoffs,DEN,Denver Nuggets,15.9,25.0,63.6,4.0,7.9,50.6,4.1,8.6,47.7,3.1,7.6,40.8,6.1,15.5,39.4,9.2,20.9,44.0
2020-21,Playoffs,LAC,LA Clippers,14.5,23.5,61.7,3.8,9.8,39.2,3.5,7.6,46.5,2.9,6.9,42.0,4.8,11.7,40.8,9.5,24.3,39.2
2020-21,Playoffs,LAL,Los Angeles Lakers,15.3,23.0,66.7,2.2,6.5,33.3,4.5,10.3,43.5,3.0,7.2,41.9,6.5,14.5,44.8,6.0,19.8,30.3
2020-21,Playoffs,MEM,Memphis Grizzlies,16.2,23.8,68.1,6.2,13.4,46.3,2.0,5.6,35.7,0.4,0.8,50.0,7.6,17.4,43.7,9.8,25.2,38.9
2020-21,Playoffs,MIA,Miami Heat,18.0,28.8,62.6,4.3,7.8,54.8,5.5,9.5,57.9,2.0,5.8,34.8,6.5,15.8,41.3,8.0,26.5,30.2
2020-21,Playoffs,MIL,Milwaukee Bucks,12.5,20.9,59.7,3.8,9.3,41.1,6.9,12.3,55.8,3.5,8.4,41.5,3.9,9.9,39.6,8.8,24.7,35.5
2020-21,Playoffs,NYK,New York Knicks,13.0,20.8,62.5,4.4,9.0,48.9,3.4,8.6,39.5,3.0,8.0,37.5,6.2,17.4,35.6,6.6,18.4,35.9
2020-21,Playoffs,PHI,Philadelphia 76ers,15.6,25.1,62.1,5.4,12.5,43.3,4.3,9.3,46.8,4.3,9.8,44.1,3.6,10.0,35.8,6.1,20.3,29.9
2020-21,Playoffs,PHX,Phoenix Suns,17.1,28.4,60.2,3.4,7.6,44.9,3.0,7.5,40.9,2.4,6.8,35.6,4.7,13.4,34.9,7.4,22.3,33.0
2020-21,Playoffs,POR,Portland Trail Blazers,19.3,31.2,62.0,2.5,6.7,37.5,1.7,5.8,28.6,3.3,7.8,42.6,7.3,14.8,49.4,8.7,23.7,36.6
2020-21,Playoffs,UTA,Utah Jazz,17.0,26.8,63.4,5.4,12.2,44.0,3.7,7.7,48.2,2.8,6.2,45.6,5.8,14.5,40.3,8.0,20.4,39.3
2020-21,Playoffs,WAS,Washington Wizards,19.4,28.4,68.3,6.4,12.8,50.0,3.8,8.8,43.2,3.0,7.2,41.7,5.2,8.8,59.1,8.0,23.4,34.2
2020-21,All+Star,Team Durant,Team Durant,35.0,39.0,89.7,1.0,2.0,50.0,0.0,2.0,0.0,0.0,2.0,0.0,16.0,26.0,61.5,11.0,28.0,39.3
2020-21,All+Star,Team LeBron,Team LeBron,31.0,40.0,77.5,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,14.0,30.0,46.7,13.0,42.0,31.0
2020-21,PlayIn,BOS,Boston Celtics,18.0,26.0,69.2,9.0,16.0,56.3,6.0,14.0,42.9,4.0,15.0,26.7,1.0,6.0,16.7,2.0,14.0,14.3
2020-21,PlayIn,CHA,Charlotte Hornets,32.0,50.0,64.0,3.0,7.0,42.9,4.0,7.0,57.1,3.0,6.0,50.0,7.0,11.0,63.6,9.0,24.0,37.5
2020-21,PlayIn,GSW,Golden State Warriors,18.0,29.5,61.0,4.5,14.0,32.1,2.0,10.5,19.0,1.0,6.5,15.4,4.5,11.0,40.9,7.0,21.0,33.3
2020-21,PlayIn,IND,Indiana Pacers,25.0,35.5,70.4,7.5,13.5,55.6,0.5,4.5,11.1,2.5,5.5,45.5,2.5,7.5,33.3,9.5,25.5,37.3
2020-21,PlayIn,LAL,Los Angeles Lakers,16.0,27.0,59.3,4.0,12.0,33.3,0.0,5.0,0.0,2.0,4.0,50.0,6.0,14.0,42.9,9.0,20.0,45.0
2020-21,PlayIn,MEM,Memphis Grizzlies,15.5,27.5,56.4,4.0,14.0,28.6,3.0,13.0,23.1,3.0,9.5,31.6,6.5,13.0,50.0,5.5,16.0,34.4
2020-21,PlayIn,SAS,San Antonio Spurs,19.0,31.0,61.3,4.0,11.0,36.4,7.0,21.0,33.3,2.0,3.0,66.7,2.0,7.0,28.6,6.0,16.0,37.5
2020-21,PlayIn,WAS,Washington Wizards,15.5,24.0,64.6,3.0,15.0,20.0,2.0,7.0,28.6,3.5,8.5,41.2,5.0,12.0,41.7,10.5,31.5,33.3
2021-22,Pre+Season,ATL,Atlanta Hawks,17.8,28.0,63.4,2.0,8.3,24.2,2.0,6.8,29.6,0.8,4.0,18.8,5.5,17.5,31.4,8.8,22.3,39.3
2021-22,Pre+Season,BOS,Boston Celtics,14.3,23.0,62.0,5.5,14.0,39.3,3.5,8.0,43.8,1.8,5.8,30.4,4.5,12.0,37.5,8.8,26.3,33.3
2021-22,Pre+Season,BKN,Brooklyn Nets,20.3,33.0,61.4,1.5,5.3,28.6,2.3,5.0,45.0,1.5,5.0,30.0,3.5,14.3,24.6,9.3,24.5,37.8
2021-22,Pre+Season,CHA,Charlotte Hornets,17.5,29.0,60.3,3.3,8.3,39.4,3.5,5.8,60.9,2.5,5.0,50.0,6.0,17.5,34.3,9.3,25.8,35.9
2021-22,Pre+Season,CHI,Chicago Bulls,18.8,32.0,58.6,3.5,10.8,32.6,2.3,5.3,42.9,1.5,5.0,30.0,3.3,13.0,25.0,6.3,21.0,29.8
2021-22,Pre+Season,CLE,Cleveland Cavaliers,17.6,29.8,59.1,2.6,7.8,33.3,4.6,9.8,46.9,3.2,9.0,35.6,4.6,12.4,37.1,8.0,23.2,34.5
2021-22,Pre+Season,DAL,Dallas Mavericks,16.3,28.8,56.5,3.8,9.3,40.5,2.3,6.8,33.3,1.5,7.0,21.4,5.0,16.3,30.8,6.5,20.8,31.3
2021-22,Pre+Season,DEN,Denver Nuggets,17.4,29.2,59.6,3.2,6.6,48.5,2.4,6.2,38.7,2.2,6.2,35.5,6.6,15.0,44.0,7.8,24.6,31.7
2021-22,Pre+Season,DET,Detroit Pistons,19.5,36.3,53.8,4.0,11.8,34.0,3.0,5.3,57.1,2.5,6.0,41.7,5.0,12.3,40.8,8.0,22.3,36.0
2021-22,Pre+Season,GSW,Golden State Warriors,16.4,27.8,59.0,4.4,8.4,52.4,1.6,5.0,32.0,2.6,8.6,30.2,6.4,17.2,37.2,7.0,21.0,33.3
2021-22,Pre+Season,HOU,Houston Rockets,19.3,28.0,68.8,2.8,7.5,36.7,2.0,6.0,33.3,3.5,6.5,53.8,5.3,16.3,32.3,8.0,24.3,33.0
2021-22,Pre+Season,IND,Indiana Pacers,18.0,30.3,59.5,2.5,8.0,31.3,4.0,7.8,51.6,2.3,5.0,45.0,5.0,14.0,35.7,9.0,23.0,39.1
2021-22,Pre+Season,LAC,LA Clippers,24.0,34.5,69.6,4.3,8.8,48.6,2.8,6.8,40.7,1.3,4.8,26.3,4.3,12.0,35.4,7.0,25.3,27.7
2021-22,Pre+Season,LAL,Los Angeles Lakers,20.0,31.5,63.5,3.2,7.8,40.4,3.0,8.5,35.3,2.7,5.8,45.7,6.5,16.7,39.0,7.7,24.2,31.7
2021-22,Pre+Season,MEM,Memphis Grizzlies,18.8,32.8,57.4,2.3,8.0,29.2,3.7,9.0,40.7,1.7,5.0,33.3,3.8,12.0,31.9,6.2,20.5,30.1
2021-22,Pre+Season,MIA,Miami Heat,14.7,22.3,65.7,4.0,11.2,35.8,4.2,7.5,55.6,2.8,5.7,50.0,6.5,17.5,37.1,7.0,22.8,30.7
2021-22,Pre+Season,MIL,Milwaukee Bucks,17.8,27.0,65.9,3.0,7.4,40.5,2.4,6.4,37.5,2.0,5.4,37.0,5.2,12.8,40.6,11.0,29.2,37.7
2021-22,Pre+Season,MIN,Minnesota Timberwolves,16.8,31.8,52.8,3.5,5.8,60.9,2.0,5.5,36.4,1.8,4.5,38.9,6.8,20.5,32.9,8.0,22.5,35.6
2021-22,Pre+Season,NOP,New Orleans Pelicans,17.5,27.3,64.2,4.0,10.0,40.0,2.5,6.8,37.0,3.5,7.3,48.3,7.8,17.5,44.3,6.8,23.0,29.3
2021-22,Pre+Season,NYK,New York Knicks,18.8,30.0,62.5,1.8,6.3,28.0,1.8,5.5,31.8,2.8,6.8,40.7,7.8,18.0,43.1,4.0,20.3,19.8
2021-22,Pre+Season,OKC,Oklahoma City Thunder,16.8,25.5,65.7,3.8,9.0,41.7,3.3,7.0,46.4,2.0,6.3,32.0,6.0,15.3,39.3,10.0,26.0,38.5
2021-22,Pre+Season,ORL,Orlando Magic,11.8,26.0,45.2,3.3,9.3,35.1,4.5,9.8,46.2,3.5,8.0,43.8,5.3,16.0,32.8,9.3,23.0,40.2
2021-22,Pre+Season,PHI,Philadelphia 76ers,20.5,30.5,67.2,2.0,7.3,27.6,4.0,7.3,55.2,2.0,4.0,50.0,5.3,14.5,36.2,8.0,20.5,39.0
2021-22,Pre+Season,PHX,Phoenix Suns,16.8,25.0,67.0,2.3,6.5,34.6,1.5,6.8,22.2,2.0,6.0,33.3,4.5,15.3,29.5,8.0,26.8,29.9
2021-22,Pre+Season,POR,Portland Trail Blazers,18.0,28.8,62.6,3.3,8.3,39.4,1.5,3.3,46.2,1.5,3.5,42.9,5.8,19.8,29.1,11.5,29.3,39.3
2021-22,Pre+Season,SAC,Sacramento Kings,21.0,30.8,68.3,2.5,7.0,35.7,3.8,6.3,60.0,2.0,8.0,25.0,4.0,15.0,26.7,5.5,18.8,29.3
2021-22,Pre+Season,SAS,San Antonio Spurs,19.2,34.2,56.1,3.8,11.0,34.5,2.0,6.2,32.3,2.4,6.8,35.3,4.0,10.6,37.7,7.2,24.2,29.8
