SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,VS_PLAYER_NAME,GP,W,L,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2023-24,All+Star,Blackstone, Adam,196294751,-,1,0,1,64.2,73.3,126.7,57.9,6.7,20.0,33.3,0.0,13.3,0.0,26.7,33.3,60.0,26.7,6.7,20.0,0.0,6.7,6.7,6.7,153.3,60.0,0,0
2023-24,All+Star,Booker, Devin,1626164,WST,1,0,1,31.8,53.3,96.7,55.2,23.3,61.7,37.8,3.3,3.3,100,10.0,33.3,43.3,35.0,11.7,5.0,0.0,3.3,0.0,1.7,133.3,20.0,0,0
2023-24,All+Star,Brown, Jaylen,1627759,EST,1,1,0,32.2,59.4,98.6,60.3,20.3,52.2,38.9,0.0,0.0,0.0,7.2,29.0,36.2,46.4,8.7,7.2,2.9,0.0,1.4,0.0,139.1,-5.8,0,0
2023-24,All+Star,Brunson, Jalen,1628973,EST,1,1,0,33.2,51.9,98.1,52.9,15.4,50.0,30.8,1.9,1.9,100,5.8,28.8,34.6,42.3,7.7,7.7,1.9,0.0,1.9,1.9,121.2,-11.5,0,0
2023-24,All+Star,Cenat, Kai,196294740,-,1,1,0,50.7,46.4,96.4,48.1,3.6,32.1,11.1,14.3,21.4,66.7,10.7,28.6,39.3,21.4,10.7,21.4,3.6,7.1,14.3,17.9,110.7,-7.1,0,0
2023-24,All+Star,Cloud, Natasha,196294763,-,1,0,1,62.4,57.7,117.3,49.2,1.9,25.0,7.7,9.6,15.4,62.5,21.2,30.8,51.9,23.1,11.5,15.4,1.9,3.8,9.6,9.6,126.9,0.0,0,0
2023-24,All+Star,Coulibaly, Bilal,1641731,-,1,0,1,38.7,45.0,105.0,42.9,10.0,50.0,20.0,10.0,20.0,50.0,35.0,25.0,60.0,25.0,25.0,15.0,5.0,5.0,10.0,10.0,110.0,-10.0,0,0
2023-24,All+Star,Curry, Stephen,201939,WST,1,0,1,34.4,57.3,100.0,57.3,32.0,70.7,45.3,4.0,5.3,75.0,14.7,28.0,42.7,33.3,9.3,6.7,1.3,2.7,0.0,2.7,150.7,30.7,0,0
2023-24,All+Star,Daly, Conor,196294742,-,1,1,0,64.7,57.1,92.9,61.5,7.1,21.4,33.3,28.6,28.6,100,7.1,28.6,35.7,14.3,14.3,7.1,0.0,0.0,7.1,21.4,150.0,-21.4,0,0
2023-24,All+Star,Davis, Anthony,203076,WST,1,0,1,32.5,56.5,110.1,51.3,27.5,73.9,37.3,2.9,2.9,100,20.3,23.2,43.5,33.3,7.2,8.7,0.0,2.9,0.0,1.4,143.5,10.1,0,0
2023-24,All+Star,Dončić, Luka,1629029,WST,1,0,1,36.1,63.5,109.5,58.0,39.7,81.0,49.0,1.6,3.2,50.0,23.8,25.4,49.2,31.7,7.9,4.8,1.6,0.0,0.0,1.6,168.3,25.4,0,0
2023-24,All+Star,Durant, Kevin,201142,WST,1,0,1,36.5,61.8,102.9,60.0,32.4,67.6,47.8,1.5,2.9,50.0,17.6,26.5,44.1,32.4,11.8,2.9,1.5,0.0,1.5,1.5,157.4,11.8,0,0
2023-24,All+Star,Duren, Jalen,1631105,-,1,0,1,37.6,47.6,76.2,62.5,4.8,14.3,33.3,0.0,0.0,0.0,4.8,38.1,42.9,28.6,28.6,4.8,0.0,4.8,9.5,0.0,100.0,-4.8,0,0
2023-24,All+Star,Edwards, Anthony,1630162,WST,1,0,1,33.1,52.6,97.4,54.1,26.3,65.8,40.0,5.3,5.3,100,10.5,36.8,47.4,34.2,10.5,5.3,0.0,5.3,0.0,2.6,136.8,39.5,0,0
2023-24,All+Star,George, Keyonte,1641718,-,1,0,1,36.7,61.9,90.5,68.4,14.3,19.0,75.0,0.0,9.5,0.0,9.5,57.1,66.7,23.8,14.3,0.0,0.0,4.8,9.5,4.8,138.1,57.1,0,0
2023-24,All+Star,George, Paul,202331,WST,1,0,1,31.1,62.5,100.0,62.5,28.1,56.3,50.0,0.0,0.0,0.0,12.5,43.8,56.3,31.3,12.5,3.1,0.0,0.0,3.1,0.0,153.1,37.5,0,0
2023-24,All+Star,Gilgeous-Alexander, Shai,1628983,WST,1,0,1,35.3,62.8,107.7,58.3,29.5,67.9,43.4,1.3,2.6,50.0,19.2,24.4,43.6,32.1,9.0,1.3,1.3,0.0,1.3,1.3,156.4,2.6,0,0
2023-24,All+Star,Haliburton, Tyrese,1630169,EST,1,1,0,36.5,62.2,109.5,56.8,18.9,52.7,35.9,0.0,0.0,0.0,17.6,24.3,41.9,43.2,8.1,4.1,1.4,1.4,1.4,0.0,143.2,-21.6,0,0
2023-24,All+Star,Hardman Jr., Mecole,196294755,-,1,0,1,50.4,46.7,95.6,48.8,2.2,26.7,8.3,13.3,26.7,50.0,17.8,40.0,57.8,24.4,20.0,11.1,0.0,4.4,13.3,15.6,108.9,6.7,0,0
2023-24,All+Star,Hayes, Walker,196294745,-,1,1,0,50.9,48.7,102.6,47.5,0.0,25.6,0.0,5.1,12.8,40.0,15.4,33.3,48.7,17.9,12.8,12.8,5.1,7.7,10.3,12.8,102.6,7.7,0,0
2023-24,All+Star,Henderson, Scoot,1630703,-,1,0,1,39.2,44.8,72.4,61.9,6.9,17.2,40.0,10.3,24.1,42.9,10.3,41.4,51.7,20.7,31.0,3.4,0.0,3.4,10.3,10.3,106.9,-6.9,0,0
2023-24,All+Star,Hudson, Jennifer,196294756,-,1,0,1,54.9,52.9,94.1,56.3,0.0,11.8,0.0,0.0,23.5,0.0,17.6,41.2,58.8,11.8,17.6,5.9,0.0,0.0,5.9,17.6,105.9,11.8,0,0
2023-24,All+Star,Isaiah, Quincy,196294739,-,1,1,0,81.5,66.7,133.3,50.0,0.0,44.4,0.0,0.0,11.1,0.0,33.3,44.4,77.8,0.0,11.1,0.0,0.0,0.0,0.0,11.1,133.3,22.2,0,0
2023-24,All+Star,Ivey, Jaden,1631093,-,1,0,1,37.1,40.0,68.0,58.8,8.0,16.0,50.0,12.0,28.0,42.9,8.0,36.0,44.0,12.0,28.0,4.0,0.0,0.0,8.0,12.0,100.0,-8.0,0,0
2023-24,All+Star,James, LeBron,2544,WST,1,0,1,35.4,64.1,105.1,61.0,35.9,66.7,53.8,0.0,0.0,0.0,15.4,33.3,48.7,33.3,7.7,5.1,0.0,0.0,2.6,0.0,164.1,33.3,0,0
2023-24,All+Star,Jaquez Jr., Jaime,1631170,-,1,0,1,38.0,53.8,111.5,48.3,3.8,46.2,8.3,0.0,7.7,0.0,26.9,30.8,57.7,26.9,19.2,15.4,7.7,3.8,11.5,7.7,111.5,3.8,0,0
2023-24,All+Star,Jass, Tristan,196294758,-,1,0,1,58.7,54.8,109.6,50.0,2.7,21.9,12.5,6.8,16.4,41.7,19.2,35.6,54.8,23.3,13.7,13.7,4.1,5.5,12.3,11.0,119.2,11.0,0,0
2023-24,All+Star,Jokić, Nikola,203999,WST,1,0,1,35.3,60.6,104.5,58.0,34.8,75.8,46.0,1.5,3.0,50.0,21.2,27.3,48.5,31.8,10.6,1.5,1.5,0.0,0.0,1.5,157.6,13.6,0,0
2023-24,All+Star,Leonard, Kawhi,202695,WST,1,0,1,34.0,50.0,103.3,48.4,26.7,73.3,36.4,6.7,6.7,100,16.7,23.3,40.0,30.0,13.3,3.3,0.0,6.7,0.0,3.3,133.3,6.7,0,0
2023-24,All+Star,Lillard, Damian,203081,EST,1,1,0,36.2,63.2,107.9,58.5,19.7,50.0,39.5,1.3,1.3,100,15.8,25.0,40.8,44.7,7.9,3.9,0.0,1.3,1.3,1.3,147.4,-17.1,0,0
2023-24,All+Star,Loyd, Jewell,196294762,-,1,1,0,63.3,55.0,110.0,50.0,1.7,23.3,7.1,6.7,11.7,57.1,20.0,35.0,55.0,13.3,16.7,5.0,5.0,1.7,8.3,11.7,118.3,-13.3,0,0
2023-24,All+Star,Maxey, Tyrese,1630178,EST,1,1,0,34.0,50.0,100.0,50.0,14.0,54.0,25.9,0.0,0.0,0.0,8.0,28.0,36.0,40.0,10.0,8.0,4.0,0.0,2.0,0.0,114.0,-18.0,0,0
2023-24,All+Star,McLean, AJ,196294750,-,1,0,1,58.8,76.5,111.8,68.4,0.0,5.9,0.0,5.9,23.5,25.0,17.6,23.5,41.2,23.5,23.5,11.8,0.0,0.0,17.6,11.8,158.8,23.5,0,0
2023-24,All+Star,Miller, Brandon,1641706,-,1,0,1,43.1,60.0,116.0,51.7,12.0,40.0,30.0,8.0,16.0,50.0,28.0,40.0,68.0,36.0,24.0,12.0,8.0,12.0,4.0,8.0,140.0,56.0,0,0
2023-24,All+Star,Mitchell, Donovan,1628378,EST,1,1,0,32.2,48.0,96.0,50.0,12.0,52.0,23.1,0.0,0.0,0.0,6.0,32.0,38.0,40.0,8.0,6.0,4.0,0.0,2.0,0.0,108.0,-30.0,0,0
2023-24,All+Star,Murray, Keegan,1631099,-,1,0,1,37.7,46.7,76.7,60.9,10.0,16.7,60.0,10.0,23.3,42.9,10.0,40.0,50.0,16.7,23.3,3.3,0.0,3.3,6.7,10.0,113.3,6.7,0,0
2023-24,All+Star,Nacua, Puka,196294741,-,1,1,0,59.4,49.2,110.2,44.6,0.0,27.1,0.0,6.8,11.9,57.1,18.6,30.5,49.2,11.9,15.3,8.5,5.1,1.7,10.2,11.9,105.1,-16.9,0,0
2023-24,All+Star,Onwuachi, Kwame,196294754,-,1,0,1,54.3,61.5,107.7,57.1,0.0,0.0,0.0,3.8,7.7,50.0,23.1,46.2,69.2,30.8,26.9,3.8,7.7,3.8,30.8,7.7,126.9,26.9,0,0
2023-24,All+Star,Parsons, Micah,196294738,-,1,1,0,59.1,50.0,109.7,45.6,0.0,27.8,0.0,11.1,18.1,61.5,18.1,31.9,50.0,13.9,13.9,12.5,5.6,4.2,11.1,16.7,111.1,-2.8,0,0
2023-24,All+Star,Podziemski, Brandin,1641764,-,1,0,1,41.5,51.9,118.5,43.8,11.1,48.1,23.1,7.4,18.5,40.0,37.0,22.2,59.3,29.6,18.5,11.1,3.7,7.4,7.4,11.1,122.2,7.4,0,0
2023-24,All+Star,Ryan, Jack,196294757,-,1,0,1,50.9,70.6,123.5,57.1,0.0,29.4,0.0,11.8,23.5,50.0,23.5,47.1,70.6,35.3,0.0,11.8,0.0,0.0,0.0,11.8,152.9,64.7,0,0
2023-24,All+Star,Singh, Lilly,196294744,-,1,1,0,54.9,47.1,111.8,42.1,0.0,47.1,0.0,0.0,5.9,0.0,17.6,29.4,47.1,11.8,11.8,11.8,0.0,0.0,17.6,5.9,94.1,-11.8,0,0
2023-24,All+Star,Smith Jr., Jabari,1631095,-,1,0,1,41.3,61.9,114.3,54.2,4.8,33.3,14.3,0.0,9.5,0.0,19.0,42.9,61.9,28.6,19.0,9.5,9.5,9.5,9.5,9.5,128.6,47.6,0,0
2023-24,All+Star,Stroud, CJ,196294752,-,1,0,1,57.9,52.2,102.9,50.7,2.9,15.9,18.2,5.8,14.5,40.0,18.8,34.8,53.6,23.2,20.3,11.6,4.3,5.8,17.4,10.1,113.0,2.9,0,0
2023-24,All+Star,Tamberi, Gianmarco,196294753,-,1,0,1,53.5,50.8,101.7,50.0,1.7,22.0,7.7,10.2,20.3,50.0,16.9,37.3,54.2,25.4,20.3,11.9,5.1,5.1,16.9,13.6,113.6,3.4,0,0
2023-24,All+Star,Tatum, Jayson,1628369,EST,1,1,0,37.2,62.1,110.3,56.3,19.0,53.4,35.5,0.0,0.0,0.0,19.0,24.1,43.1,43.1,8.6,5.2,0.0,1.7,1.7,0.0,143.1,-17.2,0,0
2023-24,All+Star,Towns, Karl-Anthony,1626157,WST,1,0,1,33.0,59.5,104.8,56.8,22.6,63.1,35.8,0.0,0.0,0.0,16.7,28.6,45.2,33.3,10.7,3.6,0.0,0.0,1.2,0.0,141.7,7.1,0,0
2023-24,All+Star,Wallace, Cason,1641717,-,1,0,1,40.6,44.0,120.0,36.7,8.0,52.0,15.4,8.0,16.0,50.0,36.0,24.0,60.0,24.0,20.0,20.0,4.0,12.0,12.0,8.0,104.0,-8.0,0,0
2023-24,All+Star,Wang, Dylan,196294743,-,1,1,0,60.7,45.7,100.0,45.7,2.9,22.9,12.5,17.1,20.0,85.7,14.3,25.7,40.0,14.3,17.1,11.4,5.7,0.0,14.3,17.1,111.4,-40.0,0,0
2023-24,All+Star,Wembanyama, Victor,1641705,-,1,0,1,41.4,50.0,125.0,40.0,10.7,53.6,20.0,7.1,14.3,50.0,39.3,21.4,60.7,32.1,17.9,17.9,3.6,10.7,7.1,7.1,117.9,7.1,0,0
2023-24,All+Star,Williams Jr., Vince,1631246,-,1,0,1,37.1,57.1,85.7,66.7,9.5,19.0,50.0,14.3,23.8,60.0,9.5,66.7,76.2,23.8,19.0,0.0,0.0,4.8,4.8,9.5,138.1,71.4,0,0
2023-24,All+Star,World Peace, Metta,196294759,-,1,0,1,72.2,46.2,103.8,44.4,7.7,15.4,50.0,0.0,0.0,0.0,15.4,30.8,46.2,19.2,15.4,11.5,11.5,11.5,19.2,0.0,100.0,-11.5,0,0
2023-24,All+Star,Young, Trae,1629027,EST,1,1,0,32.1,62.2,95.6,65.1,17.8,35.6,50.0,2.2,2.2,100,4.4,28.9,33.3,42.2,4.4,4.4,0.0,0.0,0.0,2.2,144.4,-6.7,0,0
2025-26,Regular+Season,Fears, Jeremiah,1642847,NOP,40,9,31,46.4,44.8,87.2,51.4,14.9,38.3,38.9,17.0,21.3,80.0,11.2,32.0,43.2,29.8,14.7,8.4,6.2,3.3,19.5,18.7,121.5,12.0,0,0
2025-26,Regular+Season,Avdija, Deni,1630166,POR,39,19,20,46.7,41.9,87.1,48.1,11.9,32.7,36.4,20.1,25.0,80.6,11.7,30.0,41.7,26.2,14.5,9.8,5.7,4.4,23.8,20.9,115.9,-1.3,0,0
2025-26,Regular+Season,Bane, Desmond,1630217,ORL,39,21,18,47.0,40.7,86.0,47.3,11.4,32.4,35.2,18.9,24.0,78.7,10.7,31.9,42.6,24.7,14.2,7.5,5.0,4.8,21.6,21.2,111.6,-2.0,0,0
2025-26,Regular+Season,Black, Anthony,1641710,ORL,39,21,18,47.4,41.9,87.4,47.9,12.1,33.4,36.3,18.9,24.3,77.8,10.9,31.7,42.7,25.3,14.1,7.5,5.0,5.4,22.3,20.2,114.8,0.4,0,0
2025-26,Regular+Season,Camara, Toumani,1641739,POR,39,19,20,47.0,41.9,88.1,47.6,12.3,34.1,36.0,20.5,25.9,79.3,12.2,30.8,43.0,26.4,15.1,10.8,6.0,4.6,22.9,21.1,116.6,2.3,0,0
2025-26,Regular+Season,Daniels, Dyson,1630700,ATL,39,19,20,46.4,41.9,87.1,48.1,12.7,35.3,35.9,18.5,23.4,79.1,11.3,32.6,43.9,27.0,15.7,8.8,4.2,4.5,17.8,19.5,114.9,-0.3,0,0
2025-26,Regular+Season,Dick, Gradey,1641711,TOR,39,23,16,46.3,37.3,80.6,46.2,10.5,34.6,30.3,21.3,27.0,79.1,11.5,30.5,42.0,22.1,17.4,6.9,5.1,3.5,19.3,22.5,106.3,-6.6,0,0
2025-26,Regular+Season,Jones, Tyus,1626145,ORL,39,21,18,47.7,41.4,86.8,47.7,11.3,32.8,34.3,17.5,22.4,78.3,11.0,36.5,47.5,25.0,13.8,6.5,6.4,5.2,21.6,20.3,111.6,4.2,0,0
2025-26,Regular+Season,Podziemski, Brandin,1641764,GSW,39,21,18,47.2,40.5,86.1,47.0,11.0,32.1,34.3,15.7,19.9,78.8,10.9,33.4,44.3,24.8,15.1,8.0,3.8,4.3,20.3,18.6,107.7,-3.0,0,0
2025-26,Regular+Season,Post, Quinten,1642366,GSW,39,21,18,47.3,39.2,87.8,44.7,11.7,35.8,32.6,15.5,19.5,79.5,12.1,32.6,44.6,24.5,14.9,7.7,3.4,4.1,17.9,19.3,105.7,-7.7,0,0
2025-26,Regular+Season,Queen, Derik,1642852,NOP,39,9,30,46.3,43.4,88.8,48.9,14.4,39.1,36.9,17.5,22.4,77.9,12.3,31.4,43.7,28.9,14.6,7.9,5.9,3.6,21.4,17.8,118.8,5.9,0,0
2025-26,Regular+Season,Shead, Jamal,1642347,TOR,39,23,16,47.5,37.8,81.8,46.2,11.2,34.3,32.6,21.7,27.1,80.1,11.3,30.1,41.4,22.5,17.1,7.6,5.3,4.3,20.4,22.1,108.5,-6.0,0,0
2025-26,Regular+Season,Aldama, Santi,1630583,MEM,38,16,22,46.1,41.9,87.8,47.7,13.6,37.9,35.9,19.0,23.9,79.7,11.3,31.7,43.0,26.3,13.6,9.0,4.6,4.4,19.8,19.6,116.4,3.8,0,0
2025-26,Regular+Season,Alexander-Walker, Nickeil,1629638,ATL,38,17,21,45.4,41.5,87.3,47.5,12.0,34.4,34.8,18.4,23.4,78.6,11.6,32.9,44.5,26.1,14.9,8.7,4.5,4.4,18.9,18.9,113.3,-0.5,0,0
2025-26,Regular+Season,Barnes, Scottie,1630567,TOR,38,23,15,47.4,39.4,86.2,45.7,12.7,36.7,34.7,18.5,23.5,79.0,11.2,32.0,43.2,24.1,15.0,8.5,5.4,5.0,19.2,20.5,110.0,-2.9,0,0
2025-26,Regular+Season,Bridges, Mikal,1628969,NYK,38,24,14,48.0,40.6,87.6,46.3,14.1,38.9,36.3,18.7,24.3,76.9,10.9,31.4,42.3,25.4,14.2,6.9,4.3,4.1,19.8,20.7,114.0,-5.8,0,0
2025-26,Regular+Season,Brown, Bruce,1628971,DEN,38,25,13,48.0,43.2,90.1,48.0,14.2,38.5,36.9,18.5,23.6,78.2,10.9,31.8,42.7,27.6,11.5,7.9,4.4,4.1,20.8,19.5,119.1,3.4,0,0
2025-26,Regular+Season,Carter Jr., Wendell,1628976,ORL,38,21,17,47.3,40.4,86.1,46.9,10.8,31.2,34.7,19.4,25.1,77.3,10.5,32.1,42.6,24.2,14.2,7.3,4.6,4.8,22.2,21.5,111.0,-1.8,0,0
2025-26,Regular+Season,Clarkson, Jordan,203903,NYK,38,24,14,47.6,40.5,87.4,46.3,15.2,40.1,37.9,17.7,22.4,79.1,9.8,31.4,41.1,26.3,14.0,7.2,4.4,4.1,20.7,21.2,114.0,-2.4,0,0
2025-26,Regular+Season,DeRozan, DeMar,201942,SAC,38,8,30,47.1,43.8,87.4,50.1,12.7,34.7,36.6,20.2,25.6,78.9,11.1,33.8,45.0,27.3,14.0,8.2,5.0,4.0,18.9,20.6,120.4,11.7,0,0
2025-26,Regular+Season,DiVincenzo, Donte,1628978,MIN,38,25,13,46.9,40.0,89.0,45.0,11.3,33.8,33.6,17.6,22.4,78.6,11.7,30.6,42.3,24.5,14.5,7.8,3.3,5.8,21.6,20.7,108.9,-10.2,0,0
2025-26,Regular+Season,Gillespie, Collin,1631221,PHX,38,23,15,47.3,39.1,83.0,47.1,10.8,33.0,32.7,19.4,24.3,79.6,10.6,31.5,42.1,23.6,16.5,7.9,4.6,3.8,18.1,21.3,108.3,-6.4,0,0
2025-26,Regular+Season,Gobert, Rudy,203497,MIN,38,25,13,47.5,39.6,89.6,44.2,12.3,35.4,34.7,15.7,20.2,77.8,11.2,31.6,42.8,24.8,14.9,7.9,3.6,5.6,21.8,19.2,107.2,-8.3,0,0
2025-26,Regular+Season,Gueye, Mouhamed,1631243,ATL,38,18,20,46.8,39.2,86.2,45.4,12.7,37.2,34.2,17.9,22.9,78.0,12.6,31.7,44.3,24.2,15.8,8.3,4.0,5.3,15.7,18.6,109.0,-2.2,0,0
2025-26,Regular+Season,Huff, Jay,1630643,IND,38,7,31,46.8,39.9,87.8,45.4,11.4,34.7,33.0,19.6,26.0,75.4,12.0,37.8,49.8,24.8,13.7,7.1,4.0,7.1,18.5,20.8,110.7,10.0,0,0
2025-26,Regular+Season,Ighodaro, Oso,1642345,PHX,38,23,15,48.5,37.5,84.3,44.5,11.7,33.7,34.7,21.0,26.0,80.7,11.3,31.1,42.3,22.7,16.4,7.6,4.6,4.5,18.0,23.0,107.7,-6.4,0,0
2025-26,Regular+Season,Ingram, Brandon,1627742,TOR,38,23,15,48.1,40.3,86.1,46.8,13.1,37.1,35.2,19.3,24.1,80.0,10.7,32.6,43.3,25.2,14.9,8.4,5.6,4.4,19.6,20.7,113.0,-1.2,0,0
2025-26,Regular+Season,James, Sion,1642883,CHA,38,13,25,47.9,43.0,89.9,47.8,13.2,35.2,37.4,15.9,19.5,81.4,10.1,30.0,40.1,27.7,12.9,8.1,3.7,4.6,21.4,18.3,115.0,3.4,0,0
2025-26,Regular+Season,Mamukelashvili, Sandro,1630572,TOR,38,22,16,47.4,38.3,84.0,45.6,11.8,35.2,33.5,20.0,24.5,81.7,11.3,32.8,44.1,22.9,16.4,7.3,5.4,4.8,19.0,20.3,108.3,-5.4,0,0
2025-26,Regular+Season,Marshall, Naji,1630230,DAL,38,14,24,46.2,42.2,90.4,46.7,10.4,33.3,31.2,18.6,23.3,79.9,11.7,33.3,45.0,25.8,12.1,8.5,4.1,4.8,19.0,18.4,113.5,5.3,0,0
2025-26,Regular+Season,O'Neale, Royce,1626220,PHX,38,23,15,46.9,40.1,84.9,47.3,13.2,35.3,37.4,19.0,23.6,80.7,12.2,31.4,43.7,25.3,16.3,8.3,4.0,3.5,18.8,21.2,112.5,0.3,0,0
2025-26,Regular+Season,Okongwu, Onyeka,1630168,ATL,38,17,21,45.6,41.4,86.2,48.1,13.2,36.0,36.6,17.4,21.8,79.9,10.8,33.6,44.4,27.1,15.3,9.2,4.9,4.2,17.5,18.5,113.5,3.5,0,0
2025-26,Regular+Season,Portis, Bobby,1626171,MIL,38,17,21,48.4,41.5,89.9,46.1,14.1,40.6,34.7,18.2,24.1,75.2,12.0,33.4,45.4,26.7,12.9,9.0,3.8,3.7,16.2,19.2,115.2,6.6,0,0
2025-26,Regular+Season,Quickley, Immanuel,1630193,TOR,38,23,15,47.9,40.2,87.6,45.9,13.1,37.7,34.9,18.0,22.3,80.5,11.1,33.1,44.2,25.4,14.6,8.1,5.2,4.5,18.6,20.0,111.5,-2.0,0,0
2025-26,Regular+Season,Randle, Julius,203944,MIN,38,25,13,46.8,41.0,88.4,46.4,12.1,34.3,35.2,18.9,23.6,80.0,11.8,29.9,41.8,25.3,14.0,7.4,3.6,5.0,21.5,20.6,113.0,-7.9,0,0
2025-26,Regular+Season,Reid, Naz,1629675,MIN,38,25,13,46.6,39.1,84.1,46.4,11.1,31.4,35.4,20.7,26.0,79.5,10.3,31.5,41.8,23.6,15.0,6.9,4.2,5.2,20.4,22.1,109.9,-3.6,0,0
2025-26,Regular+Season,Rollins, Ryan,1631157,MIL,38,17,21,48.4,40.7,87.9,46.3,13.7,38.1,36.0,20.0,25.9,77.5,11.2,33.7,44.9,26.9,14.1,7.4,4.6,4.4,19.8,21.4,115.1,-0.5,0,0
2025-26,Regular+Season,Turner, Myles,1626167,MIL,38,17,21,47.8,40.4,87.3,46.3,13.3,36.5,36.4,19.6,25.0,78.2,10.7,34.1,44.8,26.8,13.9,7.8,4.4,4.6,20.2,20.8,113.7,-0.4,0,0
2025-26,Regular+Season,Walker, Jarace,1641716,IND,38,7,31,45.4,41.3,84.7,48.8,11.1,32.4,34.3,22.1,29.5,75.0,11.3,34.4,45.8,23.8,13.9,8.0,4.5,4.8,19.6,22.6,115.9,12.1,0,0
2025-26,Regular+Season,Wells, Jaylen,1642377,MEM,38,16,22,46.7,42.0,88.3,47.6,14.0,39.0,35.8,16.9,20.9,80.9,10.3,32.1,42.4,27.1,13.0,8.7,5.0,4.2,19.7,19.3,114.9,3.1,0,0
2025-26,Regular+Season,Westbrook, Russell,201566,SAC,38,8,30,46.9,43.7,87.2,50.0,13.1,34.7,37.7,19.7,25.4,77.4,10.7,33.3,44.0,27.3,13.8,8.3,4.6,4.2,17.2,20.8,120.1,12.0,0,0
2025-26,Regular+Season,Barnes, Harrison,203084,SAS,37,26,11,47.2,42.2,89.7,47.1,13.5,35.7,37.8,14.8,18.9,78.4,9.9,33.2,43.1,27.7,12.9,7.0,3.9,5.2,21.7,17.7,112.8,-4.5,0,0
2025-26,Regular+Season,Bridges, Miles,1628970,CHA,37,13,24,48.0,44.2,90.0,49.2,13.1,33.9,38.8,16.8,21.2,79.1,10.6,30.9,41.5,28.4,12.3,7.9,4.5,4.9,20.2,19.2,118.4,3.9,0,0
2025-26,Regular+Season,Buzelis, Matas,1641824,CHI,37,17,20,46.1,43.3,91.3,47.4,13.1,36.4,36.0,15.8,20.6,76.9,10.9,31.6,42.4,27.0,11.7,9.4,5.4,5.1,17.7,17.2,115.4,4.1,0,0
2025-26,Regular+Season,Caldwell-Pope, Kentavious,203484,MEM,37,16,21,46.6,42.0,86.1,48.8,13.3,35.6,37.3,17.1,23.0,74.4,11.2,32.4,43.6,25.6,16.1,8.2,4.6,4.5,21.9,19.9,114.3,2.5,0,0
2025-26,Regular+Season,Carrington, Bub,1642267,WAS,37,10,27,46.2,43.7,91.5,47.8,13.8,37.4,36.9,20.0,25.1,79.6,13.1,32.2,45.3,28.0,11.4,9.9,5.2,6.5,16.5,21.0,121.2,14.9,0,0
2025-26,Regular+Season,Champagnie, Julian,1630577,SAS,37,26,11,46.7,40.0,87.1,45.9,13.6,36.0,37.9,16.0,20.4,78.1,9.5,31.0,40.5,25.5,13.7,7.8,3.9,4.8,21.3,18.4,109.5,-8.3,0,0
2025-26,Regular+Season,Dunn, Kris,1627739,LAC,37,14,23,49.4,42.8,89.2,48.0,14.3,37.7,38.0,19.1,22.9,83.2,11.5,30.8,42.3,26.9,13.8,9.5,4.4,4.5,20.0,19.7,119.0,4.2,0,0
2025-26,Regular+Season,Flagg, Cooper,1642843,DAL,37,14,23,46.8,41.8,89.8,46.5,11.4,33.4,34.3,18.7,23.2,80.7,11.7,32.9,44.6,25.3,12.5,8.5,4.6,5.4,19.4,19.1,113.7,5.0,0,0
2025-26,Regular+Season,Gilgeous-Alexander, Shai,1628983,OKC,37,30,7,46.6,36.4,83.5,43.7,13.6,36.3,37.4,19.1,24.7,77.3,11.3,31.5,42.8,22.8,17.2,6.5,3.6,5.8,20.9,19.9,105.6,-16.0,0,0
2025-26,Regular+Season,Green, Javonte,1629750,DET,37,28,9,46.3,35.7,81.3,44.0,11.7,34.6,33.9,21.8,26.6,82.0,11.9,28.6,40.5,20.9,20.1,9.7,5.4,6.1,22.5,21.8,105.1,-5.7,0,0
2025-26,Regular+Season,Hardaway Jr., Tim,203501,DEN,37,24,13,47.4,43.0,89.4,48.1,13.6,37.0,36.9,17.3,22.1,78.2,11.1,30.9,42.0,27.6,11.8,7.2,5.2,3.6,21.1,18.4,117.0,-3.7,0,0
2025-26,Regular+Season,Hauser, Sam,1630573,BOS,37,24,13,48.3,39.4,86.4,45.6,14.9,40.2,37.0,19.9,24.8,80.3,11.2,32.2,43.4,25.9,13.7,5.1,4.1,4.5,19.4,20.9,113.6,-6.9,0,0
2025-26,Regular+Season,Johnson, Keldon,1629640,SAS,37,26,11,46.9,39.1,86.4,45.3,12.9,36.6,35.2,18.1,23.2,78.0,10.1,30.6,40.7,24.5,13.7,7.6,4.0,4.1,20.5,20.7,109.2,-5.1,0,0
2025-26,Regular+Season,Knueppel, Kon,1642851,CHA,37,13,24,47.4,43.4,88.8,48.9,12.2,33.1,37.0,16.2,20.2,80.3,9.6,30.3,40.0,28.3,12.2,8.3,4.4,4.6,20.7,19.2,115.3,1.0,0,0
