SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS
2023-24,Regular+Season,NYK,1610612752,New York Knicks,Mamadi Diakite,1629603,NYK,F,5,3,30.0,0.4,0.6,66.7,54.6,12.1
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Josh Minott,1631169,MIN,F,22,10,32.5,0.6,0.6,92.3,59.7,32.6
2023-24,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Adam Flagler,1641745,OKC,G,2,1,25.0,0.5,0.5,100,83.3,16.7
2023-24,Regular+Season,PHX,1610612756,Phoenix Suns,Isaiah Thomas,202738,PHX,G,4,1,33.3,0.3,0.5,50.0,58.4,-8.4
2023-24,Regular+Season,BOS,1610612738,Boston Celtics,Drew Peterson,1641809,BOS,F,2,1,20.0,0.5,0.5,100,83.3,16.7
2023-24,Regular+Season,NYK,1610612752,New York Knicks,Ryan Arcidiacono,1627853,NYK,G,11,5,25.0,0.3,0.5,60.0,62.0,-2.0
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Hunter Tyson,1641816,DEN,F,11,5,21.7,0.4,0.5,80.0,60.3,19.7
2023-24,Regular+Season,NYK,1610612752,New York Knicks,DaQuan Jeffries,1629610,NYK,G-F,9,4,28.6,0.2,0.4,50.0,57.2,-7.2
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Wendell Moore Jr.,1631111,MIN,G,15,5,27.3,0.3,0.4,66.7,57.1,9.6
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,E.J. Liddell,1630604,NOP,F,5,1,25.0,0.2,0.4,50.0,58.4,-8.4
2023-24,Regular+Season,PHX,1610612756,Phoenix Suns,Ish Wainright,1630688,PHX,F,6,1,18.2,0.0,0.3,0.0,58.6,-58.6
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Admiral Schofield,1629678,ORL,F,15,4,19.0,0.2,0.3,75.0,61.3,13.7
2023-24,Regular+Season,SAC,1610612758,Sacramento Kings,Jordan Ford,1630259,SAC,G,4,1,20.0,0.3,0.3,100,70.1,29.9
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Isaiah Mobley,1630600,PHI,F,1,1,58.8,6.0,10.0,60.0,60.8,-0.8
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Alex Sarr,1642259,WAS,C,67,67,49.2,5.4,8.7,61.9,64.6,-2.6
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Alperen Sengun,1630578,HOU,C,76,75,44.6,4.7,8.0,58.8,63.3,-4.5
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,DEN,C,70,70,38.6,5.2,7.9,65.5,64.6,0.8
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Victor Wembanyama,1641705,SAS,F-C,46,46,42.7,4.0,7.9,50.8,64.2,-13.3
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Walker Kessler,1631117,UTA,C,58,58,38.3,4.0,7.5,53.7,64.1,-10.4
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Nikola Vučević,202696,CHI,C,73,72,40.7,4.7,7.3,63.9,64.9,-1.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Myles Turner,1626167,IND,C-F,72,71,48.5,4.0,7.2,55.6,63.6,-8.1
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Brook Lopez,201572,MIL,C,80,80,37.3,4.2,7.1,58.6,64.0,-5.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,CLE,C,71,71,41.4,3.9,7.1,54.4,63.0,-8.6
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,TOR,C,57,57,44.0,4.1,7.0,58.8,64.4,-5.6
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chet Holmgren,1631096,OKC,C-F,32,30,46.8,3.1,6.9,45.0,63.2,-18.1
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Domantas Sabonis,1627734,SAC,F-C,70,68,40.1,4.2,6.8,60.9,64.1,-3.2
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,NOP,C,73,73,44.9,4.3,6.7,63.8,64.3,-0.5
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rudy Gobert,203497,MIN,C,72,72,37.1,3.5,6.6,53.7,63.4,-9.7
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Anthony Davis,203076,DAL,F-C,51,50,39.2,3.4,6.5,52.1,64.4,-12.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Grant Williams,1629684,CHA,F,16,16,41.1,4.3,6.5,65.4,62.7,2.7
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,CLE,C,81,81,43.1,3.6,6.4,56.4,63.8,-7.3
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Daniel Gafford,1629655,DAL,F-C,57,57,43.6,3.1,6.4,48.6,62.9,-14.3
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,PHX,C,57,57,44.3,3.8,6.3,60.2,63.8,-3.6
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,ATL,F,36,36,44.0,3.6,6.3,56.1,63.1,-6.9
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,NYK,C-F,71,71,37.3,4.1,6.3,65.7,63.6,2.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Mark Williams,1631109,CHA,C,44,44,35.2,4.1,6.3,65.5,65.1,0.3
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Dereck Lively II,1641726,DAL,C,36,35,41.8,3.5,6.3,55.6,63.4,-7.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,LAC,C,80,79,34.2,3.4,6.3,55.0,63.7,-8.7
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Dejounte Murray,1627749,NOP,G,31,31,46.9,4.0,6.1,65.8,62.8,3.0
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Kristaps Porziņģis,204001,BOS,F-C,42,42,37.7,2.9,6.1,47.9,63.1,-15.3
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Josh Hart,1628404,NYK,G,76,76,39.5,3.9,6.1,63.6,63.4,0.2
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Murphy III,1630530,NOP,F,52,51,41.9,4.0,6.0,67.3,63.2,4.1
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,UTA,F,3,3,50.0,3.0,6.0,50.0,66.2,-16.2
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Scottie Barnes,1630567,TOR,F-G,65,64,44.6,3.4,6.0,56.2,62.8,-6.6
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,P.J. Washington,1629023,DAL,F,57,55,42.0,3.6,5.9,61.1,63.4,-2.3
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Austin Reaves,1630559,LAL,G,73,72,37.6,3.9,5.8,66.0,62.1,4.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,PHI,C-F,19,19,36.9,3.5,5.8,60.4,63.6,-3.2
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Dyson Daniels,1630700,ATL,G,76,76,38.7,3.5,5.8,60.9,62.7,-1.8
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,DEN,G,67,67,35.4,3.9,5.8,66.7,62.9,3.8
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,PHI,F-G,60,59,42.6,3.6,5.7,62.5,63.5,-1.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,CHI,G,70,70,40.5,3.5,5.7,62.2,62.6,-0.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Nic Claxton,1629651,BKN,C,70,68,45.2,3.2,5.4,59.7,64.2,-4.5
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Tyrese Haliburton,1630169,IND,G,73,73,45.6,3.2,5.4,59.6,61.4,-1.8
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,OKC,C-F,57,57,36.0,3.2,5.4,59.2,63.4,-4.3
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Pascal Siakam,1627783,IND,F,78,77,36.5,3.2,5.4,59.1,62.9,-3.9
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,ATL,F-C,74,74,39.5,3.5,5.3,65.2,64.9,0.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Guerschon Yabusele,1627824,PHI,F,70,69,46.9,3.4,5.3,64.0,63.6,0.4
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Luka Dončić,1629029,LAL,F-G,50,48,35.1,3.2,5.3,60.2,63.2,-3.0
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Cade Cunningham,1630595,DET,G,70,69,35.4,3.0,5.3,56.3,63.1,-6.9
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,MIA,C,63,61,45.3,3.3,5.2,62.4,64.0,-1.5
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,IND,F,5,5,56.5,2.2,5.2,42.3,62.9,-20.6
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Derrick White,1628401,BOS,G,76,75,37.4,3.0,5.2,58.3,61.9,-3.7
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Jalen Duren,1631105,DET,C,78,77,38.0,3.2,5.2,62.9,64.2,-1.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Dillon Brooks,1628415,HOU,G-F,75,75,36.1,3.0,5.2,58.8,63.0,-4.2
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Brandon Miller,1641706,CHA,F,27,27,41.1,2.8,5.2,54.7,63.2,-8.5
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,James Harden,201935,LAC,G,79,79,38.6,3.3,5.0,65.7,62.8,2.9
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,UTA,C,72,68,45.4,3.4,5.0,67.2,63.1,4.1
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Paolo Banchero,1631094,ORL,F,46,45,38.0,3.0,5.0,59.1,63.4,-4.2
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,DET,F,1,1,29.4,2.0,5.0,40.0,56.2,-16.2
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,MEM,C,65,62,37.2,2.9,5.0,57.5,63.6,-6.0
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,SAC,F,76,74,36.2,2.7,5.0,53.6,62.7,-9.1
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,SAS,F,54,53,40.5,2.9,5.0,58.7,62.2,-3.5
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Mikal Bridges,1628969,NYK,G-F,80,79,37.9,3.0,4.9,60.9,61.7,-0.7
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Cam Thomas,1630560,BKN,G,25,24,42.7,3.4,4.9,69.9,63.7,6.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Toumani Camara,1641739,POR,F,78,78,37.9,3.1,4.9,64.1,63.5,0.6
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,BKN,F-C,46,44,44.7,2.8,4.9,56.4,64.2,-7.8
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Drew Timme,1631166,BKN,F,9,9,38.3,3.1,4.9,63.6,64.1,-0.5
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,MIN,F,82,79,35.6,2.8,4.8,58.2,62.5,-4.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,D'Angelo Russell,1626156,BKN,G,58,57,43.4,3.0,4.8,63.7,62.2,1.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Santi Aldama,1630583,MEM,F-C,64,63,42.3,2.9,4.8,59.8,63.5,-3.7
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,WAS,F,31,29,49.0,3.0,4.8,63.5,61.8,1.7
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Tyler Herro,1629639,MIA,G,77,74,39.7,2.9,4.8,61.0,61.9,-0.9
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Kyshawn George,1642273,WAS,F,67,64,34.4,2.7,4.8,56.4,63.2,-6.7
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,MEM,F-C,73,72,36.4,2.4,4.7,49.7,63.5,-13.8
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Bobby Portis,1626171,MIL,F,49,49,37.0,2.9,4.7,61.0,63.1,-2.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Bennedict Mathurin,1631097,IND,G-F,72,71,42.1,3.2,4.7,67.3,61.7,5.5
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,MIN,C-F,80,77,39.9,2.8,4.7,58.7,63.3,-4.6
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,NYK,G,64,63,38.4,3.1,4.7,65.3,61.7,3.6
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Shai Gilgeous-Alexander,1628983,OKC,G,76,73,37.4,2.8,4.7,60.3,62.7,-2.5
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Fred VanVleet,1627832,HOU,G,60,59,38.8,2.8,4.7,60.0,62.1,-2.1
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Deni Avdija,1630166,POR,F,72,72,36.7,2.9,4.7,62.4,63.7,-1.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,HOU,F,57,55,42.6,2.7,4.7,57.4,62.3,-4.9
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Draymond Green,203110,GSW,F,68,66,32.1,2.5,4.7,54.4,63.3,-8.8
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Orlando Robinson,1631115,TOR,C,43,40,45.2,2.8,4.7,60.0,62.6,-2.6
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Caleb Martin,1628997,DAL,F,45,45,39.2,3.1,4.6,67.0,61.9,5.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,PHX,G,75,74,37.8,2.9,4.6,62.0,62.8,-0.9
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Bam Adebayo,1628389,MIA,C-F,78,78,35.0,3.1,4.6,66.8,64.3,2.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Paul George,202331,PHI,F,41,39,38.6,2.8,4.6,61.7,63.2,-1.5
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Donovan Clingan,1642270,POR,C,67,66,33.7,2.3,4.6,50.8,63.6,-12.8
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Alex Reese,1642024,PHI,F-C,15,13,43.3,2.9,4.5,64.7,62.7,2.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,DAL,G,77,77,39.6,2.8,4.5,62.1,62.3,-0.2
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Bilal Coulibaly,1641731,WAS,G,59,57,39.7,2.7,4.5,59.7,62.8,-3.2
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Luke Kornet,1628436,BOS,C-F,71,69,37.6,2.3,4.5,50.5,62.3,-11.8
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Keyonte George,1641718,UTA,G,67,65,36.1,3.1,4.5,69.1,62.8,6.3
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,John Collins,1628381,UTA,F-C,40,40,38.4,2.8,4.5,62.9,63.2,-0.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jalen Green,1630224,HOU,G,82,79,39.5,2.7,4.5,61.6,62.3,-0.7
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kessler Edwards,1630556,DAL,F,34,30,50.0,2.5,4.4,55.6,62.9,-7.2
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Deandre Ayton,1629028,POR,C,40,39,29.9,2.6,4.4,59.3,64.9,-5.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,PHI,G,23,22,40.6,3.0,4.4,68.6,63.4,5.3
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Michael Porter Jr.,1629008,DEN,F,77,75,39.9,2.8,4.4,63.5,63.5,0.0
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,SAS,G-F,64,63,43.6,2.6,4.4,59.0,63.1,-4.1
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,NOP,F,20,19,37.3,2.9,4.4,64.8,60.5,4.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,PHI,F,44,41,39.5,2.9,4.4,66.8,62.4,4.4
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,MIN,F-C,69,65,33.9,2.6,4.4,59.4,63.3,-3.9
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,ORL,C-F,68,67,39.4,2.5,4.4,56.4,63.7,-7.3
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Chuma Okeke,1629643,CLE,F,8,8,40.7,3.0,4.4,68.6,60.8,7.8
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Andrew Wiggins,203952,MIA,F,60,60,33.7,2.5,4.4,58.4,63.2,-4.8
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Bismack Biyombo,202687,SAS,C,27,27,49.2,2.5,4.4,57.6,64.5,-6.9
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,OKC,G-F,69,67,44.5,2.3,4.4,51.5,62.3,-10.8
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,TOR,F,62,57,45.5,2.7,4.3,62.6,62.3,0.3
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,SAC,G,79,76,38.7,2.9,4.3,67.1,62.4,4.6
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Anfernee Simons,1629014,POR,G,70,70,37.2,2.8,4.3,64.0,63.0,1.0
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,MIL,F,67,65,36.5,2.5,4.3,56.9,64.3,-7.4
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Al Horford,201143,BOS,C-F,60,58,32.7,2.6,4.3,59.7,63.8,-4.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jrue Holiday,201950,BOS,G,62,62,35.1,2.6,4.3,61.3,63.4,-2.1
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,De'Aaron Fox,1628368,SAS,G,62,61,28.8,2.9,4.3,67.3,62.5,4.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dorian Finney-Smith,1627827,LAL,F,63,62,37.8,2.6,4.3,59.6,63.4,-3.8
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,RJ Barrett,1629628,TOR,F-G,58,57,34.9,2.5,4.3,59.7,63.0,-3.3
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Peyton Watson,1631212,DEN,G,68,67,38.8,2.4,4.3,55.9,62.9,-7.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,NOP,G,55,52,40.9,2.7,4.3,64.1,62.6,1.5
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,DEN,F,51,48,37.5,2.8,4.3,65.4,62.6,2.8
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,SAS,F,82,80,39.7,2.6,4.2,61.8,62.2,-0.4
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,ATL,F,75,75,38.5,2.6,4.2,61.3,63.0,-1.6
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Brandon Ingram,1627742,TOR,F,18,17,42.5,2.7,4.2,63.2,64.2,-1.0
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Anthony Edwards,1630162,MIN,G,79,76,36.8,2.6,4.2,61.6,62.5,-0.9
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tobias Harris,202699,DET,F,73,72,35.3,2.6,4.2,61.2,63.1,-1.8
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Bradley Beal,203078,PHX,G,53,51,31.4,2.8,4.2,65.9,62.3,3.6
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,ORL,G,35,35,39.5,2.7,4.2,63.3,62.8,0.5
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Matas Buzelis,1641824,CHI,F,77,70,44.8,2.3,4.2,53.9,62.5,-8.6
2024-25,Regular+Season,NYK,1610612752,New York Knicks,OG Anunoby,1628384,NYK,F-G,73,72,30.5,2.6,4.2,62.1,62.8,-0.7
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,ORL,C-F,69,64,38.1,2.5,4.2,60.9,64.2,-3.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Cameron Johnson,1629661,BKN,F,57,57,37.4,2.6,4.2,63.0,64.5,-1.4
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,DeMar DeRozan,201942,SAC,G-F,77,73,38.1,2.6,4.2,62.1,63.3,-1.2
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,CHA,G,36,34,44.8,2.8,4.2,66.0,62.4,3.6
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,BOS,F-G,72,71,42.3,2.6,4.2,63.3,63.9,-0.6
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,MIA,F,46,44,36.2,2.5,4.2,60.4,62.2,-1.8
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Killian Hayes,1630165,BKN,G,6,6,46.3,2.8,4.2,68.0,63.1,4.9
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Precious Achiuwa,1630173,NYK,F,56,53,42.8,2.6,4.2,63.5,62.8,0.7
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,POR,G,72,71,41.6,2.6,4.1,64.1,62.6,1.5
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Marcus Bagley,1630542,PHI,F,10,8,40.6,2.2,4.1,53.7,61.3,-7.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,PHI,F,51,51,42.7,2.4,4.1,57.9,63.6,-5.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Miles Bridges,1628970,CHA,F,64,62,32.1,2.3,4.1,56.5,63.7,-7.2
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kelly Olynyk,203482,NOP,F-C,44,43,39.1,2.4,4.1,59.4,62.8,-3.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Lauri Markkanen,1628374,UTA,F-C,47,46,36.8,2.5,4.1,61.5,63.3,-1.8
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Zach LaVine,203897,SAC,G,74,73,31.2,2.9,4.1,69.9,62.9,6.9
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,PHI,G,52,51,33.9,2.6,4.1,65.1,62.7,2.4
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Coby White,1629632,CHI,G,74,71,34.7,2.8,4.1,68.1,62.0,6.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Moussa Diabaté,1631217,CHA,F,68,66,42.7,2.5,4.1,60.9,63.5,-2.6
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Scoot Henderson,1630703,POR,G,66,65,40.0,2.7,4.1,66.0,62.4,3.7
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,CJ McCollum,203468,NOP,G,56,55,31.7,2.7,4.0,67.4,63.1,4.3
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Mason Plumlee,203486,PHX,F-C,74,69,40.0,2.5,4.0,62.3,64.3,-2.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kyrie Irving,202681,DAL,G,50,49,36.7,2.6,4.0,63.9,62.4,1.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,WAS,G-F,58,50,37.9,2.2,4.0,53.4,63.0,-9.6
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,DET,F-C,72,68,36.3,2.1,4.0,52.4,63.3,-10.9
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Andrew Nembhard,1629614,IND,G-F,65,63,33.7,2.5,4.0,60.9,61.9,-1.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,DAL,F,69,65,39.3,2.5,4.0,62.3,62.1,0.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,NOP,F-C,42,40,40.1,2.5,4.0,61.3,63.5,-2.2
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,UTA,F-C,14,12,37.8,2.9,4.0,71.4,64.5,6.9
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Nickeil Alexander-Walker,1629638,MIN,G,82,78,39.7,2.4,4.0,61.0,61.5,-0.6
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jonas Valančiūnas,202685,SAC,C,81,79,36.7,2.8,4.0,69.7,65.6,4.1
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Rui Hachimura,1629060,LAL,F,59,59,34.6,2.5,4.0,61.7,63.0,-1.3
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Micah Potter,1630695,UTA,C,38,36,41.3,2.3,4.0,58.3,63.5,-5.3
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Clint Capela,203991,ATL,C,55,51,41.2,2.1,4.0,54.1,64.6,-10.4
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,SAC,G,65,64,36.2,2.5,4.0,61.9,62.8,-0.9
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,SAS,G,81,77,35.4,2.6,3.9,64.9,62.8,2.1
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Lonnie Walker IV,1629022,PHI,G-F,18,17,43.0,2.9,3.9,73.2,62.0,11.2
