SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Trae Young,1629027,WAS,G,10,10,43.0,1.5,4.3,34.9,36.0,-1.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Kristaps Porziņģis,204001,ATL,F-C,17,15,31.0,1.2,4.2,27.8,35.1,-7.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,DAL,F,40,40,39.2,1.3,4.2,31.4,36.0,-4.7
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jake LaRavia,1631222,LAL,F,38,36,34.9,1.7,4.2,39.4,36.6,2.7
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,MEM,G,25,24,43.9,1.3,4.2,31.4,36.0,-4.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,James Harden,201935,LAC,G,36,36,34.4,1.5,4.2,35.1,35.3,-0.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,DET,F-C,34,33,34.4,1.5,4.2,35.9,35.9,0.0
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Duncan Robinson,1629130,DET,F,36,35,37.6,1.7,4.2,41.3,36.2,5.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Maxime Raynaud,1642875,SAC,C,32,31,31.7,1.6,4.2,38.3,36.0,2.4
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,PHX,G,37,35,38.0,1.5,4.2,35.1,34.4,0.6
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,De'Andre Hunter,1629631,CLE,F-G,36,36,42.2,1.8,4.1,44.3,36.8,7.5
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chet Holmgren,1631096,OKC,C-F,35,33,30.0,1.3,4.1,32.4,36.3,-3.8
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Deni Avdija,1630166,POR,F,40,38,30.9,1.6,4.1,40.0,36.0,4.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,LAC,C,34,32,26.6,1.5,4.1,37.1,35.9,1.2
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,UTA,G-F,35,34,43.6,1.6,4.1,38.2,36.2,2.0
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,MIA,C,40,36,31.2,1.2,4.1,28.7,35.6,-7.0
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,PHX,F,40,37,37.7,1.5,4.1,37.2,36.1,1.1
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,ORL,G,23,23,36.3,1.4,4.1,35.1,36.8,-1.7
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Kon Knueppel,1642851,CHA,G-F,39,38,30.8,1.3,4.1,31.4,36.4,-5.0
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,SAS,G,31,31,35.1,1.5,4.1,37.3,36.0,1.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,TOR,G,40,40,36.8,1.1,4.0,28.4,36.0,-7.6
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Rui Hachimura,1629060,LAL,F,28,27,37.4,1.6,4.0,40.7,35.6,5.1
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Lonzo Ball,1628366,CLE,G,27,26,45.0,1.4,4.0,34.9,37.6,-2.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Dominick Barlow,1631230,PHI,F,28,27,32.8,1.5,4.0,37.2,35.3,1.9
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,ATL,F,36,36,38.8,1.4,4.0,33.8,35.3,-1.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,MIL,F,26,25,40.2,1.7,4.0,43.3,35.1,8.1
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,WAS,F,26,25,43.2,1.4,4.0,34.6,35.2,-0.5
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,BKN,F,29,28,41.1,1.3,4.0,32.8,36.8,-4.0
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,GSW,F,18,17,45.3,1.4,4.0,34.7,35.4,-0.6
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,UTA,F-C,1,1,50.0,3.0,4.0,75.0,38.3,36.8
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Grant Williams,1629684,CHA,F,2,2,53.3,1.0,4.0,25.0,35.3,-10.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,SAS,F,40,40,37.9,1.5,4.0,37.7,36.9,0.9
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Deandre Ayton,1629028,LAL,C,34,34,27.4,1.4,4.0,34.1,34.8,-0.7
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Reed Sheppard,1642263,HOU,G,37,36,35.2,1.4,4.0,34.0,35.5,-1.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Isaiah Collier,1642268,UTA,G,31,30,47.1,2.0,4.0,49.6,36.8,12.8
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,CLE,G,37,37,44.8,1.7,4.0,42.2,36.2,6.0
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Mitchell Robinson,1629011,NYK,C-F,27,25,38.5,1.3,4.0,31.8,36.2,-4.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,DAL,G,38,37,34.2,1.3,4.0,32.0,36.3,-4.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Ace Bailey,1642846,UTA,F,32,32,45.0,1.6,3.9,39.7,35.2,4.5
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,POR,F,26,25,40.6,1.5,3.9,38.2,36.0,2.2
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Paul George,202331,PHI,F,21,21,36.3,1.4,3.9,36.6,36.3,0.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Donte DiVincenzo,1628978,MIN,G,41,41,35.3,1.4,3.9,35.8,37.2,-1.4
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,GSW,G,31,31,37.7,1.6,3.9,40.0,37.1,2.9
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dennis Schröder,203471,SAC,G,31,31,38.6,1.3,3.9,33.3,36.8,-3.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Amen Thompson,1641708,HOU,G-F,37,34,38.3,1.1,3.9,29.4,35.6,-6.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Collin Gillespie,1631221,PHX,G,40,40,34.4,1.2,3.9,31.2,35.7,-4.5
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bub Carrington,1642267,WAS,G,38,37,41.1,1.4,3.8,35.6,36.8,-1.2
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,CHI,G-F,34,33,37.7,1.4,3.8,36.2,36.1,0.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Andrew Nembhard,1629614,IND,G-F,31,30,31.3,1.4,3.8,35.6,35.2,0.4
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Quentin Grimes,1629656,PHI,G,36,36,38.1,1.2,3.8,32.1,36.3,-4.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Nic Claxton,1629651,BKN,C,35,35,27.6,1.5,3.8,38.3,36.4,1.9
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Tyler Herro,1629639,MIA,G,10,10,28.8,1.4,3.8,36.8,35.9,1.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,OKC,G,28,28,39.6,1.6,3.8,42.5,35.0,7.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Sion James,1642883,CHA,G,40,39,35.4,1.3,3.8,34.4,36.2,-1.7
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Pelle Larsson,1641796,MIA,G,31,29,42.2,1.3,3.8,34.2,36.8,-2.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,LAC,F,17,16,41.8,1.1,3.8,28.1,37.6,-9.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,TOR,C,21,21,28.0,1.3,3.8,34.2,36.6,-2.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Sandro Mamukelashvili,1630572,TOR,F-C,40,39,35.0,1.5,3.8,39.3,35.7,3.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Saddiq Bey,1630180,NOP,G-F,35,34,43.8,1.3,3.7,33.6,36.2,-2.6
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Bobby Portis,1626171,MIL,F,40,40,36.3,1.4,3.7,37.6,35.3,2.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,MIN,C-F,41,39,35.2,1.2,3.7,33.6,36.8,-3.2
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Isaac Okoro,1630171,CHI,F-G,31,29,37.1,1.4,3.7,38.3,35.8,2.5
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,POR,G,37,36,35.7,1.2,3.7,32.4,36.1,-3.7
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Russell Westbrook,201566,SAC,G,40,37,38.3,1.2,3.7,32.0,35.9,-3.9
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bogdan Bogdanović,203992,LAC,G,15,14,37.9,1.4,3.7,38.2,36.7,1.4
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,MIA,F,27,27,32.5,0.9,3.7,24.2,35.0,-10.7
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bradley Beal,203078,LAC,G,6,6,59.5,1.5,3.7,40.9,37.2,3.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,NOP,G,35,34,45.9,1.4,3.7,37.5,35.8,1.7
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Trendon Watford,1630570,PHI,G-F,17,14,46.3,1.2,3.6,32.3,35.0,-2.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,BOS,C,36,35,30.0,1.5,3.6,41.2,36.2,5.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Ryan Kalkbrenner,1641750,CHA,C,28,28,24.1,1.2,3.6,33.3,34.8,-1.4
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Terance Mann,1629611,BKN,G-F,33,30,37.9,1.1,3.6,30.0,37.5,-7.5
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Al Horford,201143,GSW,C-F,22,22,35.2,1.3,3.6,35.0,35.9,-0.9
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,DeMar DeRozan,201942,SAC,G-F,40,39,34.9,1.4,3.6,39.3,36.2,3.1
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,OKC,G,32,30,48.5,1.2,3.6,32.8,35.0,-2.2
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Collin Murray-Boyles,1642867,TOR,F,34,34,38.2,1.4,3.6,39.0,36.2,2.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,NOP,F,23,21,40.5,1.5,3.6,42.2,35.6,6.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Myles Turner,1626167,MIL,C-F,39,37,24.5,1.2,3.6,33.6,35.3,-1.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,NOP,C,34,32,39.1,1.2,3.6,34.4,35.3,-0.8
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,CHI,G,33,31,42.3,0.9,3.6,25.4,36.6,-11.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,BOS,F,38,36,42.1,1.3,3.6,36.0,36.0,0.0
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Walter Clayton Jr.,1642383,UTA,G,34,32,46.4,0.9,3.6,25.6,36.3,-10.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Bruce Brown,1628971,DEN,G-F,40,38,36.7,1.1,3.5,31.0,35.8,-4.8
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Domantas Sabonis,1627734,SAC,F-C,11,11,22.0,1.6,3.5,46.2,39.1,7.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Bennedict Mathurin,1631097,IND,G-F,24,24,34.4,1.3,3.5,37.6,36.9,0.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Quenton Jackson,1631245,IND,G,15,15,44.2,0.8,3.5,22.6,36.3,-13.6
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,HOU,C,30,28,30.2,1.1,3.5,30.2,34.0,-3.8
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jeremiah Robinson-Earl,1630526,IND,F,16,16,44.1,1.5,3.5,42.9,35.1,7.8
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,MIL,F,38,38,37.2,1.2,3.5,35.3,36.0,-0.7
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,ATL,G,38,35,33.2,1.4,3.5,39.8,36.0,3.9
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Seth Curry,203552,GSW,G,2,2,58.3,2.0,3.5,57.1,36.9,20.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,SAC,F,19,18,24.4,1.0,3.5,28.8,37.7,-8.9
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,HOU,F,21,21,40.2,1.2,3.4,36.1,34.6,1.6
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,CLE,C,29,27,28.0,1.4,3.4,41.4,37.3,4.1
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Precious Achiuwa,1630173,SAC,F,32,31,33.9,0.8,3.4,24.8,36.3,-11.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Quinten Post,1642366,GSW,C,41,37,32.9,1.0,3.4,28.8,35.7,-6.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Kelly Olynyk,203482,SAS,F-C,24,23,49.4,1.1,3.4,32.1,33.7,-1.6
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kevon Looney,1626172,NOP,F,16,13,41.9,1.1,3.4,31.5,35.4,-3.9
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,OKC,C-F,24,22,28.1,1.6,3.4,46.9,34.8,12.1
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Michael Porter Jr.,1629008,BKN,F,30,28,31.4,1.3,3.4,37.6,36.3,1.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,TOR,G,41,40,46.9,1.1,3.3,32.8,37.4,-4.5
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Simone Fontecchio,1631323,MIA,F,36,32,49.2,1.1,3.3,31.7,36.1,-4.4
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,PJ Hall,1641790,CHA,C,12,11,42.6,0.9,3.3,27.5,37.4,-9.9
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,UTA,F,25,23,41.7,1.4,3.3,42.2,35.0,7.2
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,D'Angelo Russell,1626156,DAL,G,26,26,37.9,1.1,3.3,33.7,36.2,-2.4
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Anfernee Simons,1629014,BOS,G,39,37,39.8,1.1,3.3,32.6,35.9,-3.4
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ajay Mitchell,1642349,OKC,G,39,38,41.5,1.1,3.3,34.1,36.6,-2.5
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Caris LeVert,1627747,DET,G,28,28,40.7,1.2,3.3,35.9,36.7,-0.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Marvin Bagley III,1628963,WAS,F,32,27,34.5,1.2,3.3,35.2,35.5,-0.3
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ben Sheppard,1641767,IND,G,29,28,39.3,1.0,3.3,29.5,36.3,-6.8
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,OKC,G-F,22,22,37.3,1.2,3.3,37.5,36.2,1.3
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Cole Anthony,1630175,MIL,G,26,25,49.7,1.4,3.3,42.4,35.9,6.5
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tre Johnson,1642848,WAS,G,31,29,38.5,1.2,3.3,35.6,36.8,-1.1
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Norman Powell,1626181,MIA,G,34,33,38.3,1.5,3.3,45.0,36.6,8.5
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Luka Garza,1630568,BOS,C,30,27,36.7,1.3,3.2,39.2,35.7,3.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Brice Sensabaugh,1641729,UTA,F,37,35,43.7,1.2,3.2,36.4,36.7,-0.2
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Josh Minott,1631169,BOS,F,28,27,37.4,1.1,3.2,34.8,35.6,-0.8
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Tre Jones,1630200,CHI,G,33,31,31.8,1.3,3.2,40.0,35.9,4.1
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,CLE,F-C,33,32,30.8,1.0,3.2,32.4,36.2,-3.8
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Spencer Jones,1642461,DEN,F,33,32,37.5,1.1,3.2,33.3,34.6,-1.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Anderson,203937,UTA,F-G,12,12,44.7,1.3,3.2,42.1,35.0,7.2
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,OKC,G,29,26,44.7,1.2,3.2,37.0,35.3,1.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jay Huff,1630643,IND,C,40,39,29.4,0.8,3.1,26.2,35.0,-8.8
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,GSW,G,39,39,33.1,1.0,3.1,31.7,36.0,-4.3
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Nique Clifford,1642363,SAC,G,36,32,37.9,1.0,3.1,31.9,36.8,-4.9
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,ORL,F,35,33,36.7,1.0,3.1,32.7,35.8,-3.1
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Collin Sexton,1629012,CHA,G,31,31,42.7,1.1,3.1,34.0,35.9,-1.9
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,SAC,G,38,36,38.4,1.1,3.1,33.6,37.4,-3.8
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Brandon Williams,1630314,DAL,G,34,32,37.1,1.1,3.1,34.0,36.1,-2.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,MIL,G,37,36,43.7,1.2,3.1,38.3,36.1,2.2
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,LAL,G,18,17,47.1,1.6,3.1,51.8,35.9,15.9
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Micah Potter,1630695,IND,C,10,9,30.1,1.2,3.1,38.7,33.5,5.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Danny Wolf,1642874,BKN,F,22,21,34.5,0.9,3.1,30.9,37.1,-6.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jordan Goodwin,1630692,PHX,G,37,33,41.5,1.3,3.1,42.1,36.7,5.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Ryan Nembhard,1642948,DAL,G,27,23,38.8,1.0,3.1,31.3,36.7,-5.4
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Harris,203914,MIL,G,29,28,51.1,1.1,3.1,37.1,36.1,0.9
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Bryce McGowens,1631121,NOP,G,24,22,37.8,0.9,3.0,28.8,34.9,-6.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tobias Harris,202699,DET,F,23,21,31.8,1.0,3.0,34.3,36.2,-1.9
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cam Spencer,1642285,MEM,G,38,34,39.0,1.2,3.0,38.3,36.2,2.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,CHA,G,30,29,35.7,1.3,3.0,44.0,36.9,7.1
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,PHI,F,29,27,34.2,1.0,3.0,33.0,36.3,-3.3
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dereck Lively II,1641726,DAL,C,7,7,30.9,1.3,3.0,42.9,35.4,7.5
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,DaRon Holmes II,1641747,DEN,F,9,8,38.0,1.0,3.0,33.3,33.9,-0.6
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Dru Smith,1630696,MIA,G,40,39,39.5,1.0,3.0,34.2,36.8,-2.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,BKN,F,31,28,42.3,1.2,3.0,38.7,36.7,2.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Taurean Prince,1627752,MIL,F,8,8,41.4,1.4,3.0,45.8,35.2,10.7
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Wendell Moore Jr.,1631111,DET,G,3,3,50.0,0.0,3.0,0.0,36.3,-36.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,GSW,G,41,38,32.4,1.1,3.0,35.2,36.1,-0.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,ORL,C-F,38,37,22.8,1.0,3.0,32.7,36.3,-3.6
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Andre Drummond,203083,PHI,C,33,30,27.8,0.9,3.0,29.6,35.2,-5.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Will Richard,1642954,GSW,G,34,30,37.1,0.8,3.0,28.7,37.1,-8.4
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Egor Dëmin,1642856,BKN,G,33,32,32.2,1.1,3.0,36.7,36.8,-0.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,BOS,G,32,30,34.4,1.1,2.9,38.3,36.0,2.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,MEM,C,11,10,24.1,1.4,2.9,46.9,36.2,10.7
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,CLE,G,23,22,29.5,1.1,2.9,37.3,35.8,1.5
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Kasparas Jakučionis,1642857,MIA,G,11,9,39.5,1.2,2.9,40.6,34.6,6.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Ronald Holland II,1641842,DET,F,36,34,38.4,1.1,2.9,37.5,36.7,0.8
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,PHX,F,33,29,34.3,0.9,2.9,31.6,36.6,-5.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,LAC,G,17,14,40.5,0.7,2.9,24.5,35.8,-11.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,MEM,F,15,14,42.2,1.3,2.9,44.2,34.6,9.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,IND,F,29,29,30.5,0.9,2.9,31.3,35.6,-4.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Craig Porter Jr.,1641854,CLE,G,35,34,34.4,1.0,2.9,35.0,35.6,-0.6
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Daniel Gafford,1629655,DAL,F-C,28,24,25.2,0.8,2.9,27.5,34.9,-7.4
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,WAS,G-F,34,32,34.8,1.0,2.9,36.1,36.2,-0.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Javonte Green,1629750,DET,G,37,33,38.5,1.0,2.8,35.2,36.9,-1.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,SAS,G-F,32,31,30.2,1.2,2.8,40.7,36.9,3.7
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,PHI,G,29,26,39.2,0.9,2.8,32.9,35.0,-2.1
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,OKC,F,27,22,31.4,0.9,2.8,32.9,32.9,0.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Alijah Martin,1642918,TOR,G,5,5,38.9,0.8,2.8,28.6,36.5,-7.9
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bilal Coulibaly,1641731,WAS,G,24,22,32.1,1.0,2.8,35.8,36.3,-0.4
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Branden Carlson,1642382,OKC,C,27,24,40.3,1.2,2.8,44.0,32.6,11.4
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,SAS,F-G,40,37,35.6,0.8,2.8,30.6,36.0,-5.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,MIN,G,35,33,37.3,1.0,2.8,37.1,37.4,-0.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jock Landale,1629111,MEM,C,37,32,30.4,1.0,2.8,37.3,35.4,1.8
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ben Saraf,1642879,BKN,G,12,10,39.8,0.9,2.8,33.3,37.6,-4.3
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,LAL,C-F,32,32,33.2,0.9,2.8,34.1,36.3,-2.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,DET,F,4,4,40.7,0.8,2.8,27.3,32.8,-5.5
