SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT
2017-18,Regular+Season,ATL,,9,5,4,4.9,2.2,0.0,0.0,1.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,60.7,0,0
2017-18,Regular+Season,POR,,31,15,16,20.9,10.3,2.7,47.3,4.8,36.0,1.8,32.4,0.3,100,0.0,0.0,0.1,100,48.8,0,0
2017-18,Regular+Season,DAL,,31,11,20,10.0,1.8,0.6,33.3,0.3,21.1,0.1,16.7,0.1,33.3,0.0,0.0,0.1,50.0,37.9,0,0
2017-18,Regular+Season,LAC,,24,8,16,8.8,3.2,0.8,21.1,1.0,34.8,0.2,14.3,0.4,50.0,0.0,0.0,0.1,100,40.4,0,0
2017-18,Regular+Season,MEM,,37,15,22,23.7,12.0,2.3,45.2,3.8,48.0,5.4,48.8,0.6,69.2,0.0,0.0,0.2,60.0,62.6,0,0
2017-18,Regular+Season,BKN,,14,3,11,25.4,19.6,8.6,48.3,1.9,37.5,7.9,39.7,0.6,75.0,0.0,0.0,0.4,66.7,49.3,0,0
2017-18,Regular+Season,WAS,,21,3,18,16.9,9.2,1.3,37.5,0.9,37.5,1.8,25.9,2.3,61.1,0.2,100,0.5,50.0,50.3,0,0
2017-18,Regular+Season,DEN,,28,20,8,30.6,11.7,1.1,33.3,4.8,40.2,1.9,42.0,1.2,84.2,0.0,0.0,0.6,63.6,57.1,0,0
2017-18,Regular+Season,DET,,28,20,8,20.0,8.3,2.0,40.7,2.6,40.3,1.6,31.0,0.6,77.8,0.0,0.0,0.4,80.0,52.9,0,0
2017-18,Regular+Season,SAS,,29,21,8,7.6,2.1,0.2,37.5,0.9,23.7,0.2,42.9,0.3,50.0,0.0,0.0,0.0,0.0,38.9,0,0
2017-18,Regular+Season,OKC,,37,30,7,27.0,7.5,1.1,31.7,3.6,35.2,0.6,36.0,0.3,46.2,0.0,0.0,0.2,80.0,51.2,0,0
2017-18,Regular+Season,MEM,,35,14,21,26.7,13.7,3.3,46.4,3.7,33.8,1.8,37.0,2.7,75.0,0.2,100,0.5,77.8,53.6,0,0
2017-18,Regular+Season,MEM,,2,0,2,15.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,40.0,0.0,0.0,0.5,0.0,37.5,0,0
2017-18,Regular+Season,DET,,16,15,1,9.6,3.3,0.1,50.0,2.8,37.5,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0
2017-18,Regular+Season,OKC,,33,27,6,29.0,18.2,3.4,55.9,4.4,40.9,1.9,46.9,6.6,74.6,0.8,58.8,1.4,61.8,63.3,0,0
2017-18,Regular+Season,BOS,,8,3,5,11.3,2.3,0.0,0.0,0.4,9.1,0.0,0.0,1.0,80.0,0.0,0.0,0.3,100,34.1,0,0
2017-18,Regular+Season,CLE,,3,2,1,5.8,3.0,1.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0,0
2017-18,Regular+Season,LAL,,4,1,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,LAC,,16,4,12,14.2,2.9,0.8,37.5,0.6,27.3,1.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,41.1,0,0
2017-18,Regular+Season,OKC,,26,23,3,5.3,1.8,0.1,0.0,1.3,31.4,0.1,20.0,0.1,0.0,0.0,0.0,0.1,100,45.5,0,0
2017-18,Regular+Season,DEN,,14,10,4,28.9,9.5,1.0,42.9,1.6,29.6,0.3,14.3,3.3,70.4,0.0,0.0,1.4,58.3,49.1,0,0
2017-18,Regular+Season,MEM,,12,4,8,15.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.2,0.0,0.0,0.1,0.0,41.9,0,0
2017-18,Regular+Season,TOR,,2,0,2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,HOU,,32,19,13,11.5,3.6,0.1,40.0,0.0,0.0,0.0,0.0,3.1,53.6,0.0,0.0,0.4,55.6,53.1,0,0
2017-18,Regular+Season,CHI,,18,9,9,28.0,18.6,7.5,57.3,4.9,39.0,2.7,27.5,0.3,100,0.0,0.0,0.3,66.7,52.9,0,0
2017-18,Regular+Season,IND,,4,0,4,13.8,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0
2017-18,Regular+Season,UTA,,24,6,18,14.5,4.4,1.2,46.2,0.9,17.9,0.2,33.3,0.8,75.0,0.0,0.0,0.3,100,45.2,0,0
2017-18,Regular+Season,DET,,1,0,1,6.8,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0,0
2017-18,Regular+Season,MIL,,26,11,15,15.1,6.7,3.5,52.4,0.9,27.6,2.9,45.3,0.2,50.0,0.0,0.0,0.0,0.0,49.1,0,0
2017-18,Regular+Season,PHX,,38,23,15,28.0,13.4,2.7,44.9,5.7,51.8,4.8,35.5,0.3,75.0,0.0,0.0,0.1,66.7,57.2,0,0
2017-18,Regular+Season,TOR,,32,18,14,19.7,7.1,0.6,50.0,1.5,34.0,0.2,28.6,2.8,60.3,0.1,100,1.0,59.1,57.4,0,0
2017-18,Regular+Season,CHA,,31,11,20,23.9,15.2,6.2,50.0,3.0,47.0,2.2,29.0,0.7,55.6,0.0,0.0,0.3,28.6,54.8,0,0
2017-18,Regular+Season,DAL,,37,14,23,34.5,18.7,8.6,54.4,1.5,28.2,4.2,35.6,1.6,59.1,0.2,42.9,0.9,61.9,50.4,0,0
2017-18,Regular+Season,ATL,,19,2,17,19.5,9.2,1.9,63.6,3.9,41.7,0.9,31.6,0.6,83.3,0.0,0.0,0.0,0.0,62.2,0,0
2017-18,Regular+Season,CLE,,34,21,13,17.5,4.9,1.6,49.1,0.7,42.1,1.6,40.7,0.5,75.0,0.0,0.0,0.4,100,55.8,0,0
2017-18,Regular+Season,DEN,,5,3,2,4.4,0.8,0.4,50.0,0.0,0.0,0.0,0.0,0.4,100,0.0,0.0,0.0,0.0,20.0,0,0
2017-18,Regular+Season,DAL,,26,9,17,19.0,10.2,3.8,52.0,2.2,32.2,4.0,37.3,0.2,50.0,0.1,100,0.0,0.0,47.6,0,0
2017-18,Regular+Season,DEN,,9,5,4,13.7,4.6,0.0,0.0,3.0,42.9,0.3,100,0.7,40.0,0.0,0.0,0.0,0.0,62.1,0,0
2017-18,Regular+Season,SAC,,1,0,1,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,20.0,0,0
2017-18,Regular+Season,CHI,,23,10,13,10.4,2.6,0.5,42.9,0.7,25.0,0.1,20.0,0.3,50.0,0.0,0.0,0.1,100,47.5,0,0
2017-18,Regular+Season,LAL,,31,19,12,13.3,5.2,1.1,51.9,2.3,33.3,1.0,48.3,0.6,61.5,0.0,0.0,0.2,75.0,53.9,0,0
2017-18,Regular+Season,DAL,,27,8,19,20.7,8.2,0.9,47.4,0.1,100,0.1,33.3,5.4,70.9,0.4,66.7,1.1,66.7,62.3,0,0
2017-18,Regular+Season,DET,,30,22,8,16.4,7.6,2.5,44.1,2.2,48.9,2.0,31.6,0.5,87.5,0.0,0.0,0.1,66.7,50.3,0,0
2017-18,Regular+Season,BKN,,21,8,13,19.3,7.5,2.9,43.6,2.9,37.7,0.6,23.8,0.8,66.7,0.0,0.0,0.4,50.0,46.9,0,0
2017-18,Regular+Season,SAC,,5,1,4,8.3,1.0,0.0,0.0,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0
2017-18,Regular+Season,CLE,,23,12,11,30.4,17.7,6.6,50.0,3.7,38.7,5.7,38.3,0.3,50.0,0.0,0.0,0.1,100,52.3,0,0
2017-18,Regular+Season,SAS,,11,7,4,6.2,2.9,1.7,53.3,0.3,33.3,0.5,66.7,0.2,50.0,0.0,0.0,0.0,0.0,58.0,0,0
2017-18,Regular+Season,MIA,,34,19,15,29.7,9.3,4.5,54.3,2.5,38.4,2.0,48.3,0.1,50.0,0.0,0.0,0.1,66.7,54.6,0,0
2017-18,Regular+Season,BKN,,34,11,23,17.6,7.5,0.5,50.0,0.4,20.8,0.1,25.0,5.3,70.1,0.4,62.5,1.0,64.0,61.7,0,0
2017-18,Regular+Season,SAS,,29,21,8,32.5,21.0,7.6,50.0,2.4,29.6,8.1,43.2,1.0,73.7,0.1,100,0.4,75.0,53.4,0,0
2017-18,Regular+Season,CLE,,34,19,15,27.2,14.3,3.2,45.5,4.4,34.2,3.2,41.5,1.4,69.0,0.0,0.0,0.7,69.2,50.1,0,0
2017-18,Regular+Season,GSW,,14,9,5,20.5,9.7,2.6,35.5,3.9,39.6,0.5,13.6,1.0,70.0,0.0,0.0,0.3,66.7,47.4,0,0
2017-18,Regular+Season,NOP,,2,0,2,11.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,100,0.0,0.0,1.0,100,80.0,0,0
2017-18,Regular+Season,SAC,,38,8,30,33.1,18.5,4.8,51.5,3.3,40.5,6.5,46.6,0.9,86.7,1.5,56.8,0.9,56.0,53.0,0,0
2017-18,Regular+Season,CLE,,34,19,15,22.6,5.8,0.3,37.5,3.5,32.8,0.3,36.4,0.7,56.3,0.0,0.0,0.4,100,51.8,0,0
2017-18,Regular+Season,LAL,,32,20,12,29.3,13.9,0.6,52.9,2.2,59.3,0.2,27.3,10.1,73.6,0.8,57.1,2.7,58.6,68.2,0,0
2017-18,Regular+Season,POR,,39,19,20,35.3,26.1,10.3,50.0,5.3,41.4,3.3,35.1,1.1,55.2,0.2,60.0,0.8,52.4,53.6,0,0
2017-18,Regular+Season,SAC,,31,7,24,27.3,13.0,5.3,41.9,3.3,35.8,3.6,40.8,0.1,50.0,0.0,0.0,0.1,50.0,48.1,0,0
2017-18,Regular+Season,DAL,,7,3,4,16.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,73.3,0.0,0.0,0.3,25.0,61.1,0,0
2017-18,Regular+Season,NOP,,39,9,30,26.1,12.9,5.3,51.9,0.6,20.8,1.6,38.8,3.3,69.2,0.6,42.9,1.0,62.5,50.5,0,0
2017-18,Regular+Season,LAC,,17,7,10,24.2,10.4,1.2,50.0,3.8,40.7,0.3,40.0,2.7,80.0,0.0,0.0,0.6,60.0,65.0,0,0
2017-18,Regular+Season,BOS,,37,23,14,34.2,18.6,4.9,46.8,4.0,29.5,8.5,39.1,0.5,53.3,0.0,0.0,0.2,66.7,49.9,0,0
2017-18,Regular+Season,ORL,,39,21,18,33.8,19.0,7.6,52.1,2.7,34.6,4.2,34.2,1.3,72.4,0.0,0.0,0.5,58.8,50.6,0,0
2017-18,Regular+Season,PHX,,35,22,13,34.1,25.5,9.7,52.9,2.3,35.9,10.2,41.8,1.1,50.0,0.3,42.9,0.5,61.5,50.6,0,0
2017-18,Regular+Season,SAC,,12,1,11,8.4,3.2,0.8,27.3,0.8,21.4,0.5,25.0,0.3,66.7,0.0,0.0,0.2,100,40.8,0,0
2017-18,Regular+Season,SAS,,32,23,9,31.9,15.0,1.8,39.3,7.3,39.8,4.3,41.1,0.2,60.0,0.0,0.0,0.1,100,52.9,0,0
2017-18,Regular+Season,PHX,,32,20,12,30.9,21.3,6.7,52.6,4.9,35.5,8.6,45.2,0.9,66.7,0.9,50.0,0.4,75.0,53.2,0,0
2017-18,Regular+Season,SAC,,11,2,9,33.2,17.2,1.1,55.6,2.7,38.2,0.0,0.0,10.4,62.7,0.8,22.2,6.2,63.6,52.4,0,0
2017-18,Regular+Season,PHI,,26,16,10,24.9,8.5,1.6,58.3,1.3,27.3,0.1,11.1,3.4,69.6,0.1,100,0.2,33.3,57.7,0,0
2017-18,Regular+Season,POR,,35,19,16,27.2,11.1,0.1,40.0,3.0,37.1,0.1,11.1,7.1,66.2,0.2,75.0,0.5,54.5,59.8,0,0
2017-18,Regular+Season,CLE,,35,20,15,33.8,29.7,8.8,59.8,5.3,43.8,10.3,41.1,0.9,56.5,0.0,0.0,0.2,75.0,58.8,0,0
2017-18,Regular+Season,MIN,,38,24,14,31.3,13.1,1.7,43.4,7.4,37.6,2.1,39.0,0.3,54.5,0.0,0.0,0.1,100,55.0,0,0
2017-18,Regular+Season,HOU,,8,5,3,15.4,2.6,0.0,0.0,2.3,28.6,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0
2017-18,Regular+Season,SAC,,7,1,6,10.0,3.4,0.0,0.0,3.4,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0,0
2017-18,Regular+Season,BKN,,26,8,18,18.1,5.8,1.5,50.0,1.7,31.3,1.3,46.9,0.2,50.0,0.0,0.0,0.2,100,53.4,0,0
2017-18,Regular+Season,GSW,,32,18,14,27.0,8.7,1.6,62.9,4.6,33.6,0.1,22.2,1.3,50.0,0.0,0.0,0.2,28.6,52.7,0,0
2017-18,Regular+Season,SAC,,29,6,23,14.2,5.3,0.2,28.6,0.4,40.0,0.4,85.7,3.3,68.3,0.1,50.0,1.2,51.7,63.0,0,0
2017-18,Regular+Season,CHA,,6,1,5,10.7,0.8,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0,0
2017-18,Regular+Season,LAL,,4,2,2,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0,33.3,0,0
2017-18,Regular+Season,MIA,,36,19,17,17.0,6.4,2.4,50.8,1.8,32.8,0.8,45.8,0.6,66.7,0.0,0.0,0.4,66.7,50.3,0,0
2017-18,Regular+Season,DET,,35,26,9,29.0,11.6,1.2,47.2,6.4,39.9,2.1,37.7,0.3,100,0.0,0.0,0.2,60.0,58.7,0,0
2017-18,Regular+Season,POR,,28,13,15,7.5,2.8,0.3,42.9,2.1,45.5,0.0,0.0,0.3,50.0,0.1,50.0,0.2,60.0,62.3,0,0
2017-18,Regular+Season,DAL,,25,8,17,11.8,2.6,0.1,100,0.1,100,0.0,0.0,1.4,52.4,0.0,0.0,0.6,66.7,61.3,0,0
2017-18,Regular+Season,SAC,,11,3,8,17.6,4.1,0.0,0.0,0.0,0.0,0.2,100,3.4,62.5,0.0,0.0,0.4,33.3,54.8,0,0
2017-18,Regular+Season,SAS,,28,21,7,21.5,10.8,5.0,48.4,1.9,30.5,1.0,27.7,0.3,37.5,0.0,0.0,0.1,25.0,46.6,0,0
2017-18,Regular+Season,ATL,,39,19,20,34.3,11.9,4.0,45.3,0.6,15.0,0.9,50.0,3.5,66.0,0.0,0.0,1.3,75.8,50.6,0,0
2017-18,Regular+Season,BKN,,8,1,7,4.4,1.8,0.3,50.0,0.8,28.6,0.0,0.0,0.6,100,0.0,0.0,0.1,0.0,50.0,0,0
2017-18,Regular+Season,BKN,,32,11,21,24.7,10.5,1.2,37.0,4.7,41.8,2.9,32.0,0.3,55.6,0.0,0.0,0.4,75.0,53.3,0,0
2017-18,Regular+Season,UTA,,7,2,5,9.4,2.4,0.3,0.0,0.9,40.0,0.3,33.3,0.4,100,0.0,0.0,0.0,0.0,45.5,0,0
2017-18,Regular+Season,CHI,,5,0,5,6.6,3.0,0.6,33.3,1.6,42.9,0.0,0.0,0.8,66.7,0.0,0.0,0.4,100,53.8,0,0
2017-18,Regular+Season,PHI,,6,3,3,12.3,5.5,1.5,57.1,4.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0,0
2017-18,Regular+Season,IND,,17,4,13,16.2,4.4,0.7,75.0,2.5,30.4,0.4,30.0,0.4,60.0,0.0,0.0,0.0,0.0,49.3,0,0
2017-18,Regular+Season,CLE,,33,19,14,33.0,18.0,4.7,50.0,2.9,31.7,1.7,32.9,6.7,75.2,0.5,31.6,1.6,51.4,55.2,0,0
2017-18,Regular+Season,ORL,,24,14,10,33.4,22.7,8.2,46.9,3.0,41.7,3.8,38.8,2.5,55.3,0.5,57.1,1.1,40.0,53.7,0,0
2017-18,Regular+Season,MEM,,18,7,11,14.9,6.4,1.5,45.0,2.2,28.9,0.2,15.4,0.4,44.4,0.0,0.0,0.2,100,48.0,0,0
2017-18,Regular+Season,LAL,,16,10,6,20.9,4.9,0.5,37.5,3.3,38.3,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0,0
2017-18,Regular+Season,TOR,,9,4,5,3.0,0.4,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0
2017-18,Regular+Season,IND,,15,4,11,13.1,5.2,0.7,33.3,3.4,41.5,0.1,16.7,0.0,0.0,0.0,0.0,0.3,100,56.7,0,0
2017-18,Regular+Season,MIL,,27,11,16,14.3,2.6,0.6,46.2,1.6,48.3,0.1,20.0,0.2,100,0.0,0.0,0.0,0.0,61.1,0,0
2017-18,Regular+Season,GSW,,36,19,17,12.4,4.9,0.6,61.1,0.8,23.7,0.2,50.0,2.3,67.8,0.0,0.0,0.4,87.5,58.2,0,0
2017-18,Regular+Season,MIL,,35,16,19,25.3,8.7,1.0,36.6,4.9,39.3,1.9,32.1,0.1,33.3,0.0,0.0,0.0,0.0,51.3,0,0
2017-18,Regular+Season,MIL,,24,14,10,29.0,29.2,7.8,68.7,1.1,45.0,1.9,27.0,8.3,77.4,3.4,65.5,2.9,59.6,66.5,0,0
2017-18,Regular+Season,ORL,,35,19,16,16.6,5.9,0.1,100,0.2,23.1,0.0,0.0,4.7,73.7,0.3,100,0.4,62.5,69.7,0,0
2017-18,Regular+Season,TOR,,39,23,16,15.8,6.2,0.7,33.3,2.3,31.6,0.8,31.0,0.4,70.0,0.0,0.0,0.4,70.0,49.2,0,0
2017-18,Regular+Season,CHA,,1,1,0,13.9,9.0,0.0,0.0,9.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0
2017-18,Regular+Season,PHX,,21,11,10,29.9,15.4,4.3,43.8,5.4,38.0,4.0,37.5,0.3,100,0.0,0.0,0.5,100,53.8,0,0
2017-18,Regular+Season,NYK,,32,21,11,9.9,3.3,0.4,57.1,1.8,34.5,0.2,50.0,0.4,54.5,0.1,50.0,0.1,50.0,52.2,0,0
2017-18,Regular+Season,GSW,,30,16,14,11.0,3.6,0.5,66.7,1.8,34.0,0.0,0.0,0.9,64.3,0.1,0.0,0.2,75.0,55.4,0,0
2017-18,Regular+Season,SAS,,38,27,11,29.0,11.4,3.7,53.1,4.9,36.7,1.3,35.2,0.5,70.0,0.2,66.7,0.2,50.0,54.9,0,0
2017-18,Regular+Season,SAS,,3,2,1,3.6,1.7,0.0,0.0,1.0,100,0.0,0.0,0.7,50.0,0.0,0.0,0.0,0.0,83.3,0,0
2017-18,Regular+Season,NOP,,23,7,16,28.3,9.5,2.3,42.6,3.6,29.5,1.3,52.2,0.9,44.4,0.0,0.0,0.1,20.0,47.3,0,0
2017-18,Regular+Season,BOS,,33,21,12,15.0,4.1,0.7,61.1,1.5,37.0,0.1,25.0,1.1,69.6,0.0,0.0,0.3,83.3,56.3,0,0
2017-18,Regular+Season,NOP,,1,0,1,4.7,2.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0
2017-18,Regular+Season,PHI,,7,3,4,3.7,1.0,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0
2017-18,Regular+Season,DEN,,14,10,4,6.9,2.7,0.6,33.3,1.2,31.6,0.2,25.0,0.1,50.0,0.0,0.0,0.0,0.0,43.2,0,0
2017-18,Regular+Season,TOR,,38,23,15,32.3,16.4,4.8,47.4,5.7,38.0,4.2,38.3,0.7,85.7,0.0,0.0,0.2,60.0,52.5,0,0
2017-18,Regular+Season,DET,,4,2,2,4.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0,50.0,0,0
2017-18,Regular+Season,CHI,,30,17,13,24.7,8.6,1.2,36.4,2.9,33.3,0.3,37.5,1.7,68.6,0.0,0.0,0.3,57.1,55.4,0,0
2017-18,Regular+Season,UTA,,29,9,20,23.4,8.7,4.1,48.5,0.9,33.3,1.0,48.1,0.2,100,0.0,0.0,0.1,100,54.5,0,0
2017-18,Regular+Season,HOU,,2,1,1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,OKC,,24,19,5,26.9,11.2,0.5,50.0,1.1,44.8,0.3,44.4,8.3,69.9,0.2,66.7,1.8,50.0,64.4,0,0
2017-18,Regular+Season,IND,,29,6,23,18.3,7.3,0.7,37.5,0.0,0.0,0.0,0.0,4.5,55.8,0.5,100,0.8,71.4,58.5,0,0
2017-18,Regular+Season,OKC,,30,24,6,19.8,9.7,0.8,38.5,5.8,39.7,1.4,41.0,0.3,50.0,0.0,0.0,0.1,33.3,58.7,0,0
2017-18,Regular+Season,PHX,,19,12,7,10.7,2.0,0.1,100,1.3,36.4,0.2,14.3,0.1,20.0,0.0,0.0,0.1,100,44.6,0,0
2017-18,Regular+Season,DET,,33,24,9,23.5,10.5,0.6,47.4,2.8,39.2,0.1,16.7,5.2,67.0,0.6,50.0,1.3,55.6,60.0,0,0
2017-18,Regular+Season,LAC,,33,10,23,31.4,15.0,0.6,72.7,0.5,47.1,0.1,14.3,9.8,60.5,2.8,58.8,2.5,62.3,60.5,0,0
2017-18,Regular+Season,HOU,,16,14,2,5.6,1.6,0.4,28.6,0.6,42.9,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0
2017-18,Regular+Season,MEM,,18,6,12,28.3,19.0,9.6,44.3,1.6,27.8,4.6,30.4,0.8,87.5,0.2,33.3,0.2,100,42.9,0,0
2017-18,Regular+Season,TOR,,36,22,14,18.0,6.3,0.5,53.3,3.7,39.6,0.1,14.3,0.8,55.6,0.0,0.0,0.3,100,55.6,0,0
2017-18,Regular+Season,HOU,,34,21,13,34.7,15.2,2.0,45.3,6.3,35.3,3.1,42.7,2.4,63.6,0.4,53.8,0.6,40.0,52.3,0,0
2017-18,Regular+Season,PHI,,34,20,14,12.6,4.0,0.4,36.4,1.1,27.9,0.1,50.0,1.8,53.5,0.0,0.0,0.3,40.0,49.1,0,0
2017-18,Regular+Season,ATL,,5,3,2,3.4,1.6,0.4,50.0,0.0,0.0,0.4,50.0,1.2,100,0.0,0.0,0.0,0.0,66.7,0,0
2017-18,Regular+Season,DAL,,26,7,19,11.0,6.1,1.4,38.7,2.5,34.4,1.6,50.0,0.2,100,0.0,0.0,0.1,100,53.9,0,0
2017-18,Regular+Season,DET,,22,14,8,17.0,8.3,1.3,47.6,2.6,36.5,1.8,41.9,1.1,68.8,0.0,0.0,0.3,75.0,53.0,0,0
2017-18,Regular+Season,MIN,,36,22,14,31.6,14.5,4.4,50.4,3.2,43.2,2.7,40.4,1.8,72.5,0.1,100,0.4,72.7,56.8,0,0
2017-18,Regular+Season,HOU,,21,16,5,7.9,2.8,0.8,47.1,0.7,38.5,0.1,33.3,0.8,70.0,0.2,66.7,0.4,100,58.3,0,0
2017-18,Regular+Season,MEM,,7,5,2,3.5,0.9,0.0,0.0,0.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0
2017-18,Regular+Season,MIA,,5,4,1,4.9,2.0,0.8,66.7,1.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0,0
2017-18,Regular+Season,LAC,,8,2,6,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,MIA,,34,18,16,29.3,16.4,7.2,47.6,1.4,36.7,1.4,38.7,2.4,74.5,0.5,80.0,0.8,91.7,54.7,0,0
2017-18,Regular+Season,LAL,,36,23,13,26.9,9.8,1.7,40.4,3.1,33.3,0.9,38.2,2.5,73.6,0.0,0.0,0.6,75.0,55.0,0,0
2017-18,Regular+Season,TOR,,21,13,8,25.3,9.7,0.2,50.0,1.0,43.5,0.0,0.0,6.3,72.0,0.1,100,2.1,62.5,69.3,0,0
2017-18,Regular+Season,NYK,,35,23,12,35.3,29.0,11.3,52.7,4.6,45.0,11.5,43.6,0.3,66.7,0.4,54.5,0.2,80.0,55.1,0,0
2017-18,Regular+Season,DET,,31,22,9,28.4,17.9,3.5,59.0,0.1,33.3,0.6,47.6,10.0,65.8,0.9,44.0,2.9,58.7,63.3,0,0
2017-18,Regular+Season,PHX,,2,2,0,14.9,15.5,3.5,60.0,7.5,62.5,4.5,44.4,0.0,0.0,0.0,0.0,0.0,0.0,60.9,0,0
2017-18,Regular+Season,ATL,,36,18,18,35.5,23.7,8.1,50.7,3.9,39.2,3.9,40.1,3.5,71.2,0.4,54.5,1.7,61.4,57.4,0,0
2017-18,Regular+Season,DEN,,23,15,8,14.9,5.1,0.8,45.0,2.5,47.6,1.3,38.7,0.3,57.1,0.0,0.0,0.2,50.0,58.7,0,0
2017-18,Regular+Season,CHI,,31,18,13,17.6,9.0,0.9,52.2,4.0,35.3,0.0,0.0,2.8,67.3,0.1,50.0,0.8,60.0,55.9,0,0
2017-18,Regular+Season,ORL,,23,14,9,25.4,15.0,4.3,60.0,4.2,41.6,3.4,32.4,1.1,92.3,0.1,100,0.0,0.0,55.6,0,0
2017-18,Regular+Season,OKC,,20,14,6,30.3,17.6,9.2,49.7,2.0,36.1,4.0,36.2,1.4,86.7,0.0,0.0,0.4,75.0,49.0,0,0
2017-18,Regular+Season,BKN,,24,5,19,13.4,4.7,1.3,40.0,2.6,34.4,0.3,37.5,0.2,33.3,0.0,0.0,0.0,0.0,47.9,0,0
2017-18,Regular+Season,ORL,,15,8,7,7.7,3.1,0.9,55.6,1.1,31.6,0.3,66.7,0.9,40.0,0.0,0.0,0.1,0.0,44.3,0,0
2017-18,Regular+Season,DEN,,35,23,12,35.5,25.3,7.8,50.4,3.9,45.6,10.7,44.3,1.1,80.0,0.2,50.0,1.0,78.6,57.0,0,0
2017-18,Regular+Season,TOR,,39,23,16,20.6,6.7,2.0,37.3,2.7,31.8,1.3,38.0,0.1,33.3,0.0,0.0,0.0,0.0,46.1,0,0
2017-18,Regular+Season,PHX,,19,11,8,14.7,7.6,2.9,61.0,1.4,34.6,1.9,45.5,0.4,75.0,0.0,0.0,0.1,100,63.8,0,0
2017-18,Regular+Season,LAC,,35,14,21,35.5,25.6,9.6,48.7,2.1,34.7,9.7,39.3,0.2,75.0,0.3,50.0,0.3,75.0,52.5,0,0
2017-18,Regular+Season,IND,,4,0,4,14.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,71.4,0.0,0.0,0.3,0.0,60.0,0,0
2017-18,Regular+Season,WAS,,14,4,10,11.5,2.9,0.4,100,1.1,31.3,0.1,50.0,0.6,100,0.0,0.0,0.3,100,58.9,0,0
2017-18,Regular+Season,TOR,,27,16,11,8.0,3.3,0.1,50.0,1.8,51.5,0.2,33.3,0.6,80.0,0.0,0.0,0.2,100,72.9,0,0
