SEASON,SEASON_TYPE,TEAM_ID,TEAM_ABB,GAME_ID,MATCHUP,HOME_AWAY,GDATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
2015-16,regular-season,1610612754,IND,0021501212,INDvs.NYK,HOME,12/04/2016,W,240,102,41,80,51.3,6,19,31.6,14,20,70.0,8,33,41,26,10,3,14,10,12
2015-16,regular-season,1610612755,PHI,0021501214,PHI@TOR,AWAY,12/04/2016,L,240,98,35,77,45.5,15,35,42.9,13,25,52.0,7,25,32,24,8,6,14,18,-24
2015-16,regular-season,1610612759,SAS,0021501215,SASvs.OKC,HOME,12/04/2016,W,265,102,37,87,42.5,4,14,28.6,24,32,75.0,11,31,42,15,12,8,11,22,4
2015-16,regular-season,1610612760,OKC,0021501215,OKC@SAS,AWAY,12/04/2016,L,265,98,35,87,40.2,6,25,24.0,22,25,88.0,18,37,55,18,7,5,21,23,-4
2015-16,regular-season,1610612761,TOR,0021501214,TORvs.PHI,HOME,12/04/2016,W,240,122,48,95,50.5,10,25,40.0,16,19,84.2,16,36,52,25,11,5,14,20,24
2015-16,regular-season,1610612763,MEM,0021501216,MEM@LAC,AWAY,12/04/2016,L,240,84,35,86,40.7,5,20,25.0,9,14,64.3,13,25,38,16,5,1,16,18,-26
2015-16,regular-season,1610612765,DET,0021501213,DETvs.MIA,HOME,12/04/2016,L,240,93,34,84,40.5,5,18,27.8,20,30,66.7,18,30,48,15,9,4,16,17,-6
2015-16,regular-season,1610612737,ATL,0021501203,ATL@CLE,AWAY,11/04/2016,L,240,94,39,87,44.8,8,30,26.7,8,15,53.3,10,32,42,23,8,6,15,18,-15
2015-16,regular-season,1610612738,BOS,0021501205,BOSvs.CHA,HOME,11/04/2016,L,240,100,34,89,38.2,8,24,33.3,24,29,82.8,13,33,46,17,6,1,12,17,-14
2015-16,regular-season,1610612739,CLE,0021501203,CLEvs.ATL,HOME,11/04/2016,W,240,109,40,83,48.2,11,29,37.9,18,20,90.0,9,38,47,17,9,4,15,14,15
2015-16,regular-season,1610612740,NOP,0021501208,NOPvs.CHI,HOME,11/04/2016,L,240,116,41,80,51.3,12,26,46.2,22,28,78.6,10,23,33,28,8,2,10,23,-5
2015-16,regular-season,1610612741,CHI,0021501208,CHI@NOP,AWAY,11/04/2016,W,240,121,44,77,57.1,10,23,43.5,23,26,88.5,5,30,35,29,5,3,9,20,5
2015-16,regular-season,1610612742,DAL,0021501210,DAL@UTA,AWAY,11/04/2016,W,240,101,36,81,44.4,11,32,34.4,18,22,81.8,10,37,47,19,7,2,9,15,9
2015-16,regular-season,1610612745,HOU,0021501207,HOU@MIN,AWAY,11/04/2016,W,240,129,48,86,55.8,15,30,50.0,18,26,69.2,8,35,43,28,12,5,18,23,24
2015-16,regular-season,1610612747,LAL,0021501209,LAL@OKC,AWAY,11/04/2016,L,240,79,23,81,28.4,7,31,22.6,26,30,86.7,10,38,48,15,8,1,15,20,-33
2015-16,regular-season,1610612749,MIL,0021501204,MIL@ORL,AWAY,11/04/2016,L,240,98,41,78,52.6,3,15,20.0,13,19,68.4,13,32,45,18,6,7,23,20,-9
2015-16,regular-season,1610612750,MIN,0021501207,MINvs.HOU,HOME,11/04/2016,L,240,105,38,83,45.8,5,21,23.8,24,33,72.7,10,30,40,25,12,3,14,20,-24
2015-16,regular-season,1610612751,BKN,0021501206,BKNvs.WAS,HOME,11/04/2016,L,240,111,44,98,44.9,10,31,32.3,13,21,61.9,13,30,43,24,9,9,10,16,-9
2015-16,regular-season,1610612753,ORL,0021501204,ORLvs.MIL,HOME,11/04/2016,W,240,107,41,84,48.8,7,23,30.4,18,28,64.3,12,24,36,28,19,10,10,15,9
2015-16,regular-season,1610612756,PHX,0021501211,PHXvs.SAC,HOME,11/04/2016,L,240,101,41,100,41.0,5,22,22.7,14,17,82.4,17,34,51,21,8,3,19,25,-4
2015-16,regular-season,1610612758,SAC,0021501211,SAC@PHX,AWAY,11/04/2016,W,240,105,41,83,49.4,6,17,35.3,17,28,60.7,4,36,40,25,11,12,19,19,4
2015-16,regular-season,1610612760,OKC,0021501209,OKCvs.LAL,HOME,11/04/2016,W,240,112,42,96,43.8,12,37,32.4,16,27,59.3,13,44,57,27,8,11,12,20,33
2015-16,regular-season,1610612762,UTA,0021501210,UTAvs.DAL,HOME,11/04/2016,L,240,92,35,77,45.5,9,33,27.3,13,18,72.2,6,32,38,21,5,3,10,16,-9
2015-16,regular-season,1610612764,WAS,0021501206,WAS@BKN,AWAY,11/04/2016,W,240,120,46,89,51.7,9,25,36.0,19,24,79.2,9,38,47,27,8,1,14,18,9
2015-16,regular-season,1610612766,CHA,0021501205,CHA@BOS,AWAY,11/04/2016,W,240,114,41,81,50.6,14,32,43.8,18,22,81.8,7,37,44,23,10,7,14,20,14
2015-16,regular-season,1610612742,DAL,0021501196,DAL@LAC,AWAY,10/04/2016,L,240,91,30,74,40.5,8,30,26.7,23,33,69.7,5,42,47,18,6,5,16,29,-7
2015-16,regular-season,1610612743,DEN,0021501198,DENvs.UTA,HOME,10/04/2016,L,240,84,32,80,40.0,6,27,22.2,14,19,73.7,6,35,41,18,6,7,12,19,-16
2015-16,regular-season,1610612744,GSW,0021501201,GSW@SAS,AWAY,10/04/2016,W,240,92,34,77,44.2,10,27,37.0,14,18,77.8,7,39,46,19,7,6,13,18,6
2015-16,regular-season,1610612745,HOU,0021501195,HOUvs.LAL,HOME,10/04/2016,W,240,130,50,98,51.0,17,41,41.5,13,18,72.2,16,32,48,30,11,5,14,15,20
2015-16,regular-season,1610612746,LAC,0021501196,LACvs.DAL,HOME,10/04/2016,W,240,98,37,76,48.7,9,18,50.0,15,37,40.5,6,36,42,25,11,6,11,20,7
2015-16,regular-season,1610612747,LAL,0021501195,LAL@HOU,AWAY,10/04/2016,L,240,110,41,83,49.4,12,28,42.9,16,19,84.2,7,33,40,25,10,3,21,15,-20
2015-16,regular-season,1610612748,MIA,0021501200,MIAvs.ORL,HOME,10/04/2016,W,240,118,43,77,55.8,6,20,30.0,26,30,86.7,4,37,41,28,10,3,12,16,22
2015-16,regular-season,1610612749,MIL,0021501197,MIL@PHI,AWAY,10/04/2016,W,265,109,40,87,46.0,7,23,30.4,22,24,91.7,8,45,53,26,10,8,20,19,1
2015-16,regular-season,1610612751,BKN,0021501199,BKN@IND,AWAY,10/04/2016,L,240,105,35,91,38.5,14,37,37.8,21,26,80.8,11,25,36,24,12,4,15,21,-24
2015-16,regular-season,1610612752,NYK,0021501202,NYKvs.TOR,HOME,10/04/2016,L,240,89,32,89,36.0,7,20,35.0,18,21,85.7,13,34,47,14,4,3,9,15,-4
2015-16,regular-season,1610612753,ORL,0021501200,ORL@MIA,AWAY,10/04/2016,L,240,96,37,83,44.6,7,18,38.9,15,19,78.9,6,29,35,18,6,1,16,18,-22
2015-16,regular-season,1610612754,IND,0021501199,INDvs.BKN,HOME,10/04/2016,W,240,129,48,86,55.8,11,27,40.7,22,27,81.5,14,44,58,34,10,4,20,22,24
2015-16,regular-season,1610612755,PHI,0021501197,PHIvs.MIL,HOME,10/04/2016,L,265,108,39,96,40.6,13,46,28.3,17,25,68.0,13,32,45,24,12,6,15,19,-1
2015-16,regular-season,1610612759,SAS,0021501201,SASvs.GSW,HOME,10/04/2016,L,240,86,34,90,37.8,3,17,17.6,15,19,78.9,18,35,53,21,10,5,12,18,-6
2015-16,regular-season,1610612761,TOR,0021501202,TOR@NYK,AWAY,10/04/2016,W,240,93,37,78,47.4,7,20,35.0,12,19,63.2,7,31,38,19,4,6,7,19,4
2015-16,regular-season,1610612762,UTA,0021501198,UTA@DEN,AWAY,10/04/2016,W,240,100,36,79,45.6,12,31,38.7,16,21,76.2,11,38,49,19,7,8,12,14,16
2015-16,regular-season,1610612764,WAS,0021501194,WASvs.CHA,HOME,10/04/2016,W,240,113,42,80,52.5,9,21,42.9,20,28,71.4,4,44,48,27,8,5,12,23,15
2015-16,regular-season,1610612766,CHA,0021501194,CHA@WAS,AWAY,10/04/2016,L,240,98,28,81,34.6,12,33,36.4,30,35,85.7,9,37,46,21,7,2,15,25,-15
2015-16,regular-season,1610612737,ATL,0021501188,ATLvs.BOS,HOME,09/04/2016,W,240,118,46,88,52.3,17,33,51.5,9,11,81.8,5,39,44,31,10,10,18,22,11
2015-16,regular-season,1610612738,BOS,0021501188,BOS@ATL,AWAY,09/04/2016,L,240,107,40,90,44.4,11,28,39.3,16,24,66.7,10,30,40,26,10,6,15,21,-11
2015-16,regular-season,1610612739,CLE,0021501191,CLE@CHI,AWAY,09/04/2016,L,240,102,36,83,43.4,19,40,47.5,11,18,61.1,12,30,42,24,5,5,16,18,-3
2015-16,regular-season,1610612740,NOP,0021501189,NOPvs.PHX,HOME,09/04/2016,L,240,100,39,95,41.1,7,21,33.3,15,20,75.0,13,29,42,19,8,2,11,26,-21
2015-16,regular-season,1610612741,CHI,0021501191,CHIvs.CLE,HOME,09/04/2016,W,240,105,40,89,44.9,8,24,33.3,17,21,81.0,13,32,45,19,8,6,12,22,3
2015-16,regular-season,1610612744,GSW,0021501190,GSW@MEM,AWAY,09/04/2016,W,240,100,39,87,44.8,10,36,27.8,12,13,92.3,7,41,48,20,3,7,11,14,1
2015-16,regular-season,1610612750,MIN,0021501192,MIN@POR,AWAY,09/04/2016,W,240,106,41,84,48.8,5,13,38.5,19,25,76.0,13,24,37,24,8,7,11,18,1
2015-16,regular-season,1610612756,PHX,0021501189,PHX@NOP,AWAY,09/04/2016,W,240,121,43,83,51.8,10,25,40.0,25,31,80.6,11,42,53,27,6,8,17,25,21
2015-16,regular-season,1610612757,POR,0021501192,PORvs.MIN,HOME,09/04/2016,L,240,105,40,80,50.0,9,24,37.5,16,18,88.9,11,26,37,19,2,4,19,20,-1
2015-16,regular-season,1610612758,SAC,0021501193,SACvs.OKC,HOME,09/04/2016,W,240,114,45,94,47.9,13,32,40.6,11,20,55.0,16,24,40,22,12,4,11,23,2
2015-16,regular-season,1610612760,OKC,0021501193,OKC@SAC,AWAY,09/04/2016,L,240,112,39,81,48.1,13,32,40.6,21,28,75.0,13,31,44,24,6,5,21,25,-2
2015-16,regular-season,1610612763,MEM,0021501190,MEMvs.GSW,HOME,09/04/2016,L,240,99,37,96,38.5,7,21,33.3,18,20,90.0,17,37,54,19,8,4,7,16,-1
2015-16,regular-season,1610612738,BOS,0021501181,BOSvs.MIL,HOME,08/04/2016,W,240,124,44,78,56.4,6,14,42.9,30,38,78.9,4,30,34,35,6,9,15,23,15
2015-16,regular-season,1610612740,NOP,0021501184,NOPvs.LAL,HOME,08/04/2016,W,240,110,42,79,53.2,10,22,45.5,16,21,76.2,9,34,43,29,5,4,16,20,8
2015-16,regular-season,1610612742,DAL,0021501185,DALvs.MEM,HOME,08/04/2016,W,240,103,30,60,50.0,12,31,38.7,31,39,79.5,6,32,38,18,7,6,19,17,10
2015-16,regular-season,1610612743,DEN,0021501186,DENvs.SAS,HOME,08/04/2016,W,240,102,40,86,46.5,6,22,27.3,16,19,84.2,8,39,47,21,9,7,11,23,4
2015-16,regular-season,1610612746,LAC,0021501187,LAC@UTA,AWAY,08/04/2016,W,265,102,37,83,44.6,13,29,44.8,15,19,78.9,8,36,44,16,13,3,14,20,3
2015-16,regular-season,1610612747,LAL,0021501184,LAL@NOP,AWAY,08/04/2016,L,240,102,34,81,42.0,11,24,45.8,23,27,85.2,10,24,34,18,9,5,13,23,-8
2015-16,regular-season,1610612748,MIA,0021501179,MIA@ORL,AWAY,08/04/2016,L,240,109,45,100,45.0,8,22,36.4,11,21,52.4,23,30,53,18,6,5,13,23,-3
2015-16,regular-season,1610612749,MIL,0021501181,MIL@BOS,AWAY,08/04/2016,L,240,109,41,84,48.8,7,17,41.2,20,29,69.0,7,31,38,30,10,5,21,27,-15
2015-16,regular-season,1610612751,BKN,0021501178,BKN@CHA,AWAY,08/04/2016,L,240,99,39,92,42.4,10,25,40.0,11,20,55.0,16,29,45,24,9,5,15,17,-14
2015-16,regular-season,1610612752,NYK,0021501180,NYK@PHI,AWAY,08/04/2016,W,240,109,43,91,47.3,4,16,25.0,19,30,63.3,12,47,59,19,6,8,10,23,7
2015-16,regular-season,1610612753,ORL,0021501179,ORLvs.MIA,HOME,08/04/2016,W,240,112,43,82,52.4,5,11,45.5,21,28,75.0,6,31,37,23,4,9,11,19,3
2015-16,regular-season,1610612754,IND,0021501183,IND@TOR,AWAY,08/04/2016,L,240,98,37,83,44.6,8,27,29.6,16,20,80.0,9,24,33,22,7,7,10,28,-13
2015-16,regular-season,1610612755,PHI,0021501180,PHIvs.NYK,HOME,08/04/2016,L,240,102,32,91,35.2,14,37,37.8,24,36,66.7,15,31,46,25,7,5,9,20,-7
2015-16,regular-season,1610612759,SAS,0021501186,SAS@DEN,AWAY,08/04/2016,L,240,98,36,85,42.4,3,14,21.4,23,28,82.1,8,37,45,20,6,8,10,12,-4
2015-16,regular-season,1610612761,TOR,0021501183,TORvs.IND,HOME,08/04/2016,W,240,111,37,68,54.4,10,22,45.5,27,38,71.1,5,31,36,21,4,5,17,19,13
2015-16,regular-season,1610612762,UTA,0021501187,UTAvs.LAC,HOME,08/04/2016,L,265,99,36,82,43.9,11,31,35.5,16,23,69.6,9,38,47,14,7,6,18,15,-3
2015-16,regular-season,1610612763,MEM,0021501185,MEM@DAL,AWAY,08/04/2016,L,240,93,35,87,40.2,7,22,31.8,16,22,72.7,15,27,42,17,9,1,15,33,-10
2015-16,regular-season,1610612764,WAS,0021501182,WAS@DET,AWAY,08/04/2016,L,240,99,38,86,44.2,6,19,31.6,17,23,73.9,11,25,36,19,5,1,12,23,-13
2015-16,regular-season,1610612765,DET,0021501182,DETvs.WAS,HOME,08/04/2016,W,240,112,36,77,46.8,14,32,43.8,26,29,89.7,7,37,44,17,5,2,13,18,13
2015-16,regular-season,1610612766,CHA,0021501178,CHAvs.BKN,HOME,08/04/2016,W,240,113,41,83,49.4,14,37,37.8,17,20,85.0,10,32,42,26,11,12,13,17,14
2015-16,regular-season,1610612737,ATL,0021501173,ATLvs.TOR,HOME,07/04/2016,W,240,95,33,76,43.4,12,32,37.5,17,21,81.0,5,36,41,23,4,12,13,19,8
2015-16,regular-season,1610612741,CHI,0021501174,CHI@MIA,AWAY,07/04/2016,L,240,98,35,78,44.9,3,14,21.4,25,28,89.3,12,29,41,18,6,7,14,12,-8
