SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2020-21,pre-season,CLE,3,2,1,4.5,4.0,8.3,48.0,1.0,3.3,30.0,2.0,2.7,75.0,0.3,2.3,2.7,3.3,0.7,0.7,0.3,0.3,1.7,1.7,11.0,-1.3
2020-21,pre-season,ORL,4,2,2,2.9,2.5,6.0,41.7,0.8,1.8,42.9,2.5,3.0,83.3,0.8,2.5,3.3,1.3,0.8,0.5,0.3,0.3,2.0,1.8,8.3,-0.8
2020-21,pre-season,BKN,1,1,0,5.0,1.0,12.0,8.3,0.0,4.0,0.0,1.0,2.0,50.0,4.0,4.0,8.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,3.0,-6.0
2020-21,pre-season,CHA,3,1,2,2.5,2.7,5.0,53.3,0.7,2.0,33.3,1.7,2.3,71.4,0.0,2.7,2.7,1.0,0.7,0.0,0.3,0.3,0.7,1.3,7.7,0.3
2020-21,pre-season,CHI,1,1,0,4.4,1.0,8.0,12.5,1.0,6.0,16.7,2.0,2.0,100,1.0,5.0,6.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,5.0,-6.0
2020-21,pre-season,DET,2,1,1,2.6,0.5,4.5,11.1,0.0,0.0,0.0,0.5,1.0,50.0,0.0,3.5,3.5,0.5,1.5,0.5,0.0,0.5,2.0,1.5,1.5,-1.0
2020-21,pre-season,GSW,2,1,1,5.1,3.0,8.0,37.5,0.5,2.5,20.0,2.5,3.5,71.4,1.0,3.5,4.5,1.5,3.0,1.0,1.0,0.0,3.0,1.5,9.0,-1.5
2020-21,pre-season,HOU,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
2020-21,pre-season,MEM,2,1,1,3.2,4.0,6.0,66.7,1.0,1.5,66.7,2.0,2.5,80.0,0.5,2.5,3.0,2.5,2.0,0.5,0.0,0.0,2.0,1.5,11.0,3.0
2020-21,pre-season,MIN,2,1,1,4.8,1.5,8.0,18.8,0.0,1.0,0.0,4.5,5.0,90.0,0.0,4.0,4.0,1.0,1.0,0.5,0.0,2.0,2.0,3.5,7.5,-6.0
2020-21,pre-season,NYK,2,1,1,2.7,1.0,4.5,22.2,0.0,1.0,0.0,0.5,0.5,100,1.0,1.5,2.5,0.5,2.0,0.5,0.0,0.0,1.5,1.0,2.5,-4.5
2020-21,pre-season,OKC,2,1,1,3.3,2.0,8.0,25.0,0.5,3.5,14.3,1.0,1.5,66.7,1.0,3.5,4.5,1.0,0.5,2.5,0.5,0.5,1.0,1.0,5.5,2.0
2020-21,pre-season,PHI,1,1,0,1.8,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,33.3,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,-6.0
2020-21,pre-season,SAC,1,1,0,5.0,5.0,10.0,50.0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,5.0,6.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,11.0,1.0
2020-21,pre-season,TOR,1,1,0,1.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2020-21,pre-season,WAS,2,1,1,4.6,1.0,7.0,14.3,0.5,3.5,14.3,3.0,6.0,50.0,1.0,5.0,6.0,0.5,1.5,1.0,0.5,0.5,2.0,3.0,5.5,2.5
2020-21,pre-season,DAL,1,0,1,8.1,8.0,18.0,44.4,1.0,3.0,33.3,5.0,6.0,83.3,3.0,11.0,14.0,5.0,1.0,0.0,4.0,0.0,5.0,4.0,22.0,12.0
2020-21,pre-season,DEN,1,0,1,5.1,2.0,9.0,22.2,1.0,5.0,20.0,5.0,7.0,71.4,3.0,3.0,6.0,2.0,2.0,1.0,0.0,0.0,3.0,5.0,10.0,2.0
2020-21,pre-season,IND,3,0,3,3.6,5.0,6.3,78.9,0.7,1.0,66.7,3.3,5.0,66.7,0.3,3.7,4.0,3.7,1.0,0.3,0.3,0.3,1.7,3.0,14.0,7.3
2020-21,pre-season,LAC,1,0,1,4.3,4.0,6.0,66.7,2.0,4.0,50.0,5.0,6.0,83.3,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,15.0,9.0
2020-21,pre-season,PHX,2,0,2,4.8,5.0,9.0,55.6,1.0,3.0,33.3,3.0,3.0,100,0.5,4.0,4.5,2.5,0.5,0.5,0.0,1.0,2.5,2.0,14.0,5.0
2020-21,pre-season,SAS,2,0,2,1.2,1.0,3.0,33.3,0.5,1.5,33.3,0.0,0.0,0.0,0.5,2.0,2.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,2.5,2.5
2020-21,regular-season,BKN,40,27,13,3.6,2.9,6.2,46.2,0.8,2.8,27.3,1.9,2.9,66.4,0.8,2.6,3.4,1.4,1.0,0.6,0.2,0.2,2.4,2.1,8.4,-1.1
2020-21,regular-season,PHI,34,25,9,4.0,2.7,6.9,39.1,0.8,2.4,31.3,2.0,2.6,74.4,1.2,2.2,3.4,1.2,1.3,0.9,0.3,0.8,2.8,2.0,8.1,-1.3
2020-21,regular-season,PHX,37,25,12,4.3,3.0,6.8,43.7,0.9,2.7,33.3,2.6,3.3,81.0,0.8,3.3,4.1,1.5,1.0,0.4,0.2,0.4,2.4,2.4,9.5,-0.8
2020-21,regular-season,POR,37,24,13,3.7,2.5,6.0,40.8,0.6,2.3,24.7,2.3,2.8,82.4,0.8,2.6,3.3,1.2,1.0,0.2,0.4,0.4,1.9,1.9,7.8,-3.0
2020-21,regular-season,SAC,42,22,20,3.5,2.9,6.1,46.9,0.6,2.1,28.1,2.7,3.6,74.5,1.0,2.4,3.4,1.5,1.0,0.5,0.3,0.4,1.9,2.4,9.1,0.4
2020-21,regular-season,LAL,35,21,14,4.0,2.6,6.1,42.5,0.7,2.1,34.7,1.7,2.1,83.3,0.5,2.8,3.3,1.4,1.0,0.5,0.3,0.5,2.0,1.6,7.7,-1.6
2020-21,regular-season,IND,40,20,20,4.2,3.0,7.2,42.3,0.9,2.5,34.3,2.4,3.0,78.5,0.9,2.9,3.8,1.6,1.3,0.8,0.5,0.5,1.8,2.2,9.3,0.4
2020-21,regular-season,NYK,36,20,16,4.5,2.7,7.2,37.6,1.0,3.1,31.0,2.5,3.3,76.9,0.7,3.3,4.1,1.5,1.4,0.5,0.5,0.4,2.5,2.3,8.9,-1.3
2020-21,regular-season,MEM,38,19,19,3.7,3.2,6.6,48.0,1.1,2.8,37.7,1.6,2.1,77.2,0.8,2.8,3.6,1.6,1.2,0.5,0.6,0.4,2.0,1.6,9.0,0.5
2020-21,regular-season,WAS,39,19,20,4.3,3.5,8.1,43.2,0.9,3.0,30.2,3.1,3.5,86.2,0.9,3.0,3.9,1.7,0.9,0.7,0.5,0.5,2.3,2.3,10.9,-0.3
2020-21,regular-season,ATL,36,18,18,3.6,3.1,6.3,48.5,0.9,2.3,38.1,2.1,2.4,88.4,0.6,2.3,2.9,1.7,0.9,0.5,0.4,0.3,1.7,1.8,9.1,0.6
2020-21,regular-season,CHA,31,18,13,3.4,2.2,5.4,40.4,0.7,2.2,30.4,2.0,2.5,80.8,0.7,2.1,2.8,1.3,0.9,0.4,0.2,0.3,2.1,2.1,7.0,-1.8
2020-21,regular-season,DAL,33,18,15,3.1,2.6,5.7,45.5,0.8,2.2,35.1,2.0,2.4,84.6,0.8,2.1,2.9,1.1,0.5,0.4,0.2,0.2,1.8,1.6,7.9,0.5
2020-21,regular-season,DEN,31,18,13,4.7,3.5,8.0,44.5,0.8,2.9,26.4,2.6,3.1,83.5,1.2,2.8,4.0,1.5,1.3,0.8,0.5,0.5,2.6,2.2,10.5,-0.9
2020-21,regular-season,MIA,34,18,16,3.6,2.6,6.5,40.0,0.8,3.0,26.5,1.5,1.9,78.1,1.1,2.5,3.6,1.4,0.9,0.6,0.4,0.4,2.0,1.6,7.4,0.3
2020-21,regular-season,MIN,39,18,21,3.6,3.3,6.6,49.6,1.0,2.7,36.5,2.3,2.8,80.2,0.8,2.6,3.4,1.6,0.9,0.5,0.3,0.3,1.8,2.2,9.8,1.6
2020-21,regular-season,BOS,43,17,26,3.5,2.7,6.4,43.1,1.0,3.1,33.6,2.6,3.2,81.3,0.7,2.6,3.3,1.4,1.0,0.5,0.3,0.4,2.2,2.3,9.2,1.3
2020-21,regular-season,NOP,39,17,22,4.1,3.2,7.4,42.4,0.8,3.0,28.4,2.0,2.5,79.4,0.8,2.8,3.6,1.7,1.1,0.6,0.8,0.4,2.6,2.1,9.1,-0.7
2020-21,regular-season,UTA,30,17,13,3.0,2.2,5.0,43.0,0.7,2.0,33.3,1.7,2.2,78.8,0.8,2.0,2.8,1.0,0.8,0.3,0.2,0.2,1.8,1.6,6.7,-1.2
2020-21,regular-season,GSW,32,16,16,3.5,2.9,6.3,46.5,1.1,2.7,39.5,2.4,3.0,78.4,0.9,2.4,3.3,1.3,0.9,0.5,0.3,0.4,1.3,2.0,9.3,0.7
2020-21,regular-season,LAC,34,16,18,2.5,1.9,4.7,41.3,0.5,1.9,27.7,2.4,3.0,81.2,0.8,1.6,2.3,0.9,0.5,0.4,0.1,0.2,1.3,2.1,6.8,0.6
2020-21,regular-season,OKC,30,16,14,3.5,2.6,6.1,41.8,0.8,2.5,32.4,1.8,2.3,78.6,0.7,2.5,3.2,1.4,0.9,0.6,0.4,0.3,2.1,1.7,7.8,0.0
2020-21,regular-season,SAS,38,16,22,4.4,3.5,7.8,44.4,1.1,3.0,36.0,2.3,2.8,81.9,1.0,3.0,4.0,1.6,1.0,0.5,0.5,0.3,2.3,2.1,10.3,0.6
2020-21,regular-season,CHI,35,14,21,3.6,2.8,6.3,44.3,1.0,2.6,37.4,2.9,3.3,86.2,0.7,2.3,3.0,1.5,0.9,0.5,0.2,0.3,2.2,2.1,9.4,0.6
2020-21,regular-season,MIL,28,13,15,3.5,2.9,6.9,42.7,1.3,3.5,35.7,1.3,1.8,68.6,0.8,2.5,3.2,1.6,0.8,0.7,0.4,0.5,1.8,1.4,8.4,0.1
2020-21,regular-season,ORL,30,13,17,3.2,2.5,6.1,40.2,0.7,2.2,33.3,2.1,2.7,76.8,0.9,2.2,3.1,1.2,0.8,0.7,0.2,0.3,1.7,2.1,7.8,0.4
2020-21,regular-season,CLE,26,11,15,4.1,3.3,6.9,48.0,0.9,2.3,37.7,2.0,2.7,76.8,0.9,2.8,3.8,1.8,1.3,0.5,0.7,0.2,2.5,2.2,9.5,1.0
2020-21,regular-season,TOR,39,11,28,3.0,2.1,4.4,47.7,0.8,1.9,43.8,2.9,3.6,82.1,0.5,2.4,2.8,1.2,1.1,0.4,0.4,0.4,1.5,2.4,8.0,1.4
2020-21,regular-season,DET,32,7,25,3.8,3.1,6.6,46.4,1.0,2.5,41.3,3.1,3.9,77.8,0.8,2.6,3.4,1.7,0.8,0.6,0.6,0.2,2.3,2.7,10.2,1.6
2020-21,regular-season,HOU,24,7,17,3.3,2.8,6.3,43.4,0.9,2.4,37.9,2.5,3.3,78.2,1.0,2.6,3.6,1.5,0.8,0.5,0.5,0.5,2.2,2.1,9.0,1.7
2020-21,playoffs,MIL,9,7,2,4.9,2.6,8.1,31.5,0.9,3.3,26.7,2.3,2.6,91.3,1.1,3.7,4.8,1.2,1.1,0.3,0.4,0.4,3.3,1.7,8.3,-3.4
2020-21,playoffs,ATL,9,6,3,3.5,2.9,6.4,44.8,0.7,2.4,27.3,2.3,3.4,67.7,0.8,2.0,2.8,1.6,0.3,0.4,0.1,0.2,2.1,1.9,8.8,-1.1
2020-21,playoffs,PHX,8,4,4,2.7,2.4,5.3,45.2,0.5,1.9,26.7,1.8,3.0,58.3,1.1,2.1,3.3,1.3,0.3,0.4,0.5,0.5,1.1,2.4,7.0,2.4
2020-21,playoffs,UTA,7,4,3,1.5,1.1,2.9,40.0,0.0,0.9,0.0,0.7,1.0,71.4,0.7,0.9,1.6,0.1,0.3,0.0,0.1,0.4,1.0,0.7,3.0,-1.7
2020-21,playoffs,DAL,4,3,1,3.0,1.3,3.5,35.7,0.5,2.0,25.0,0.3,0.8,33.3,0.3,2.3,2.5,0.5,1.3,0.5,0.3,0.0,2.3,1.0,3.3,-4.3
2020-21,playoffs,DEN,4,3,1,3.8,2.5,6.8,37.0,1.5,4.0,37.5,1.0,1.0,100,0.5,2.0,2.5,0.5,0.8,0.5,0.0,0.3,3.8,1.0,7.5,-4.0
2020-21,playoffs,LAC,11,3,8,2.6,1.9,4.3,44.7,0.6,1.7,36.8,1.8,1.9,95.2,0.5,1.9,2.4,1.4,0.7,0.3,0.3,0.3,1.5,1.5,6.3,2.4
2020-21,playoffs,PHI,7,2,5,3.2,2.7,5.3,51.4,0.7,1.9,38.5,2.9,3.1,90.9,0.4,2.6,3.0,1.4,1.3,0.3,0.3,0.1,2.9,2.1,9.0,2.3
2020-21,playoffs,BOS,1,1,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
2020-21,playoffs,BKN,4,1,3,5.2,4.3,9.3,45.9,0.5,2.5,20.0,2.3,3.3,69.2,1.0,4.5,5.5,1.8,0.8,0.5,0.5,0.3,1.5,3.0,11.3,3.0
2020-21,playoffs,LAL,1,1,0,2.8,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,-8.0
2020-21,playoffs,MEM,3,1,2,1.9,1.7,2.7,62.5,0.7,1.3,50.0,2.7,3.0,88.9,0.3,1.7,2.0,1.0,0.0,0.3,0.7,0.0,0.7,1.7,6.7,2.7
2020-21,playoffs,NYK,2,1,1,4.2,3.0,6.0,50.0,1.5,3.5,42.9,2.5,2.5,100,0.0,3.0,3.0,1.5,0.5,0.0,0.0,0.5,0.5,2.0,10.0,-1.5
2020-21,playoffs,WAS,2,1,1,2.8,1.5,4.0,37.5,0.0,1.5,0.0,3.0,6.0,50.0,2.0,2.5,4.5,0.0,1.5,0.0,0.5,0.0,2.0,3.5,6.0,0.0
2020-21,playoffs,MIA,1,0,1,10.1,5.0,15.0,33.3,1.0,5.0,20.0,8.0,16.0,50.0,4.0,9.0,13.0,0.0,2.0,2.0,0.0,1.0,4.0,8.0,19.0,2.0
2020-21,playoffs,POR,3,0,3,5.1,4.3,8.3,52.0,2.7,4.0,66.7,4.0,5.7,70.6,1.3,3.7,5.0,3.0,0.7,0.0,0.3,0.0,0.7,5.0,15.3,6.0
2020-21,play-in,MEM,2,2,0,5.0,3.0,7.5,40.0,1.5,3.0,50.0,3.5,4.0,87.5,1.5,2.5,4.0,2.5,1.5,0.0,1.0,0.0,4.0,3.0,11.0,-4.5
2020-21,play-in,LAL,1,1,0,5.1,2.0,5.0,40.0,1.0,2.0,50.0,2.0,2.0,100,0.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,7.0,-3.0
2020-21,play-in,GSW,2,0,2,6.1,5.0,11.5,43.5,2.0,4.0,50.0,3.0,3.5,85.7,2.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,2.5,3.5,15.0,1.5
2020-21,play-in,SAS,1,0,1,2.8,4.0,5.0,80.0,1.0,1.0,100,2.0,6.0,33.3,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,11.0,9.0
2021-22,pre-season,GSW,3,3,0,3.2,2.7,6.0,44.4,0.3,2.3,14.3,0.7,1.0,66.7,0.3,3.3,3.7,1.3,1.3,1.0,0.3,1.0,0.7,0.7,6.3,-3.0
2021-22,pre-season,MIA,3,3,0,2.5,2.0,4.7,42.9,1.0,2.7,37.5,0.0,0.0,0.0,0.3,0.7,1.0,2.0,1.0,0.0,0.3,0.3,2.0,0.3,5.0,-4.0
2021-22,pre-season,BOS,3,2,1,4.3,3.3,8.7,38.5,1.3,3.3,40.0,0.7,1.0,66.7,1.7,2.0,3.7,2.0,0.7,1.0,0.0,0.7,2.0,1.7,8.7,-3.7
2021-22,pre-season,BKN,2,2,0,4.5,2.0,8.5,23.5,0.0,4.0,0.0,1.5,3.5,42.9,1.5,4.0,5.5,0.5,1.5,1.0,0.5,0.5,4.0,2.5,5.5,-6.0
2021-22,pre-season,CHI,2,2,0,3.8,2.0,5.5,36.4,0.5,1.5,33.3,1.0,3.5,28.6,1.5,1.0,2.5,1.5,2.5,0.5,0.5,0.0,2.0,2.0,5.5,-6.5
2021-22,pre-season,MIN,3,2,1,4.9,3.0,9.7,31.0,1.3,5.3,25.0,2.7,2.7,100,1.3,4.3,5.7,2.0,2.3,0.0,1.3,1.3,2.7,2.3,10.0,2.0
2021-22,pre-season,NYK,2,2,0,1.2,1.0,3.5,28.6,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.5,1.5,0.0,2.5,-5.0
2021-22,pre-season,ATL,2,1,1,4.2,1.0,5.5,18.2,0.0,2.0,0.0,4.0,5.0,80.0,1.0,3.0,4.0,0.5,2.5,0.0,0.0,0.5,0.5,2.5,6.0,-4.5
2021-22,pre-season,CLE,2,1,1,4.2,4.0,8.5,47.1,1.0,3.0,33.3,1.0,1.5,66.7,2.0,3.5,5.5,1.0,1.5,0.0,0.0,0.5,4.5,1.0,10.0,0.5
2021-22,pre-season,DAL,1,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0
2021-22,pre-season,DEN,5,1,4,5.8,4.2,11.2,37.5,1.4,5.0,28.0,2.0,3.0,66.7,1.4,4.4,5.8,2.6,0.8,1.2,1.4,1.0,1.8,1.8,11.8,-0.2
2021-22,pre-season,DET,2,1,1,2.1,1.0,1.5,66.7,0.5,0.5,100,1.5,2.5,60.0,0.0,2.0,2.0,0.5,1.0,0.0,0.5,0.0,2.0,1.0,4.0,-0.5
2021-22,pre-season,HOU,2,1,1,2.8,1.5,4.0,37.5,0.5,3.0,16.7,2.5,3.0,83.3,0.0,2.0,2.0,0.0,1.0,1.0,0.5,0.0,3.0,2.0,6.0,-2.5
2021-22,pre-season,IND,1,1,0,5.0,4.0,7.0,57.1,1.0,4.0,25.0,2.0,2.0,100,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,11.0,-3.0
2021-22,pre-season,LAC,2,1,1,2.6,2.5,6.0,41.7,1.5,2.5,60.0,1.0,1.5,66.7,1.0,1.5,2.5,1.5,0.5,0.0,0.5,1.0,1.5,1.5,7.5,1.0
2021-22,pre-season,OKC,2,1,1,5.0,3.0,8.0,37.5,2.5,5.0,50.0,1.0,1.0,100,1.0,5.5,6.5,1.5,1.5,0.0,0.0,1.0,0.5,1.5,9.5,2.5
2021-22,pre-season,ORL,3,1,2,4.4,3.3,9.0,37.0,1.3,4.0,33.3,1.3,1.7,80.0,2.3,2.0,4.3,1.7,1.3,0.7,0.7,1.3,2.3,1.0,9.3,0.7
2021-22,pre-season,SAC,1,1,0,1.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
2021-22,pre-season,SAS,2,1,1,4.3,5.0,8.0,62.5,1.0,2.5,40.0,2.5,4.0,62.5,2.5,3.0,5.5,3.0,1.0,1.5,2.0,0.5,0.5,3.0,13.5,3.5
2021-22,pre-season,TOR,2,1,1,4.2,2.5,7.5,33.3,1.0,4.0,25.0,2.0,2.0,100,1.0,3.0,4.0,1.5,2.0,0.0,0.5,0.5,2.0,1.5,8.0,-0.5
2021-22,pre-season,UTA,1,1,0,4.7,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,-10.0
2021-22,pre-season,CHA,1,0,1,2.0,2.0,6.0,33.3,0.0,1.0,0.0,1.0,1.0,100,4.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0
2021-22,pre-season,LAL,3,0,3,2.0,2.3,4.0,58.3,0.7,2.0,33.3,0.3,0.3,100,0.0,2.0,2.0,1.3,1.0,0.7,0.7,0.3,0.7,0.3,5.7,3.7
2021-22,pre-season,MEM,3,0,3,4.2,5.0,7.7,65.2,1.0,2.3,42.9,2.0,2.0,100,0.0,3.0,3.0,2.3,1.3,2.7,0.3,0.3,0.7,1.7,13.0,8.0
2021-22,pre-season,MIL,2,0,2,4.8,4.0,10.0,40.0,1.0,3.0,33.3,3.5,4.5,77.8,2.0,7.5,9.5,1.5,1.5,0.0,2.0,1.5,3.5,3.0,12.5,9.0
2021-22,pre-season,NOP,1,0,1,1.2,0.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,-1.0
2021-22,pre-season,PHI,1,0,1,3.8,2.0,8.0,25.0,1.0,4.0,25.0,4.0,4.0,100,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,4.0
2021-22,pre-season,WAS,3,0,3,4.1,3.7,7.0,52.4,1.7,2.7,62.5,4.0,7.0,57.1,1.7,5.0,6.7,2.3,0.7,0.7,1.3,0.3,0.7,4.0,13.0,7.3
2021-22,regular-season,PHX,42,33,9,3.1,2.0,5.5,36.7,0.5,2.1,23.3,2.0,2.6,76.1,0.7,1.5,2.3,0.9,0.7,0.4,0.1,0.3,2.0,1.9,6.5,-2.5
2021-22,regular-season,TOR,45,26,19,4.0,2.7,7.0,38.9,0.9,2.9,30.8,1.9,2.3,81.9,1.0,2.5,3.5,1.5,1.1,0.4,0.4,0.6,2.2,1.8,8.3,-0.9
2021-22,regular-season,CHI,41,25,16,3.4,2.3,5.9,39.6,0.6,2.2,27.5,2.4,3.1,77.3,0.9,2.1,3.0,1.1,0.7,0.5,0.2,0.2,2.2,1.9,7.7,-1.4
2021-22,regular-season,WAS,40,25,15,4.0,2.7,7.2,37.1,0.7,2.7,24.3,2.2,2.6,82.9,1.0,2.6,3.5,1.2,0.8,0.5,0.3,0.6,2.0,1.9,8.1,-1.4
2021-22,regular-season,LAC,42,24,18,3.5,2.8,6.3,44.9,0.7,2.2,33.3,2.0,2.5,79.6,0.9,2.1,3.1,1.5,0.9,0.4,0.3,0.4,2.1,1.7,8.3,-0.9
2021-22,regular-season,MIL,41,24,17,3.0,2.0,5.0,40.0,0.8,2.3,33.0,1.7,2.3,72.6,0.5,1.8,2.4,1.0,0.8,0.3,0.3,0.3,1.4,1.7,6.4,-1.0
2021-22,regular-season,PHI,45,24,21,4.0,2.9,6.8,42.7,0.9,2.7,32.2,1.8,2.5,74.8,0.8,2.7,3.5,1.5,0.9,0.4,0.4,0.5,2.2,2.1,8.5,-0.3
2021-22,regular-season,DEN,40,23,17,4.0,3.0,6.6,45.3,0.8,2.5,31.3,1.7,2.5,70.4,0.7,2.7,3.4,1.8,0.9,0.6,0.4,0.3,2.4,2.0,8.5,-0.2
2021-22,regular-season,GSW,42,23,19,3.5,2.3,5.7,40.2,0.6,2.5,25.5,1.9,2.5,77.9,1.0,2.2,3.2,1.2,1.1,0.4,0.4,0.2,1.6,2.0,7.2,-0.2
2021-22,regular-season,MIA,38,23,15,3.5,2.0,5.3,38.5,0.8,2.6,29.9,2.1,2.5,84.0,0.7,2.5,3.1,1.1,1.0,0.6,0.3,0.4,2.2,1.9,6.9,-0.5
2021-22,regular-season,BKN,42,22,20,3.9,2.6,6.4,40.7,0.8,2.5,29.9,2.2,2.6,83.8,0.7,2.7,3.4,1.6,1.0,0.4,0.3,0.4,2.4,2.0,8.2,-0.9
2021-22,regular-season,CLE,46,22,24,3.4,2.3,5.8,39.7,0.6,2.1,29.2,2.1,2.5,86.7,0.8,2.2,3.0,1.2,0.9,0.5,0.5,0.5,2.1,1.6,7.3,-0.4
2021-22,regular-season,DAL,38,22,16,3.4,2.6,5.2,49.7,0.8,2.1,39.2,1.4,2.2,67.1,0.7,2.1,2.8,1.3,0.7,0.3,0.1,0.2,1.7,1.7,7.5,0.3
2021-22,regular-season,LAL,47,21,26,4.5,3.5,7.7,45.3,1.0,3.0,34.0,2.1,2.8,74.2,1.0,3.0,4.0,1.9,1.1,0.7,0.4,0.4,2.0,2.3,10.1,0.4
2021-22,regular-season,MEM,32,21,11,3.9,2.7,6.7,40.2,0.7,2.4,28.6,2.0,2.5,80.0,1.0,2.5,3.5,1.5,1.1,0.4,0.6,0.7,2.3,2.0,8.1,-1.4
2021-22,regular-season,MIN,38,20,18,3.3,2.5,5.8,42.7,0.7,2.3,28.7,1.6,2.3,70.5,0.9,2.3,3.3,1.6,0.9,0.3,0.3,0.6,1.8,1.8,7.2,-0.1
2021-22,regular-season,CHA,37,19,18,4.4,3.3,7.2,45.9,0.9,2.8,34.3,2.7,3.5,76.7,1.2,3.3,4.5,1.8,1.2,0.3,0.5,0.3,1.9,2.5,10.2,0.3
2021-22,regular-season,ATL,38,18,20,3.5,2.8,5.9,47.1,0.7,2.1,34.6,2.2,2.7,80.6,0.8,2.3,3.1,1.6,0.5,0.5,0.4,0.4,2.0,1.9,8.4,0.7
2021-22,regular-season,DET,44,18,26,3.3,2.4,6.1,40.1,0.8,2.6,30.1,2.1,2.6,81.7,1.1,2.2,3.3,1.3,0.6,0.5,0.5,0.3,1.3,2.1,7.8,1.5
2021-22,regular-season,NYK,44,18,26,3.5,2.6,5.8,44.5,0.9,2.5,35.1,2.3,3.1,74.1,0.8,2.7,3.5,1.5,0.5,0.5,0.5,0.3,1.6,2.1,8.3,1.7
2021-22,regular-season,SAC,40,17,23,3.9,3.1,6.5,47.1,0.8,2.5,32.7,2.0,2.7,72.5,0.8,2.4,3.1,1.4,1.1,0.6,0.3,0.2,2.3,2.0,9.0,0.2
2021-22,regular-season,UTA,40,17,23,3.5,2.7,5.9,45.8,0.7,2.4,28.7,2.1,2.7,77.8,0.7,2.6,3.3,1.5,1.0,0.4,0.3,0.3,2.0,2.0,8.2,0.3
2021-22,regular-season,OKC,38,16,22,3.9,3.1,7.4,42.3,0.9,2.9,32.1,2.3,2.9,77.5,1.3,2.8,4.2,1.6,1.0,0.6,0.5,0.3,2.1,2.2,9.5,0.3
2021-22,regular-season,SAS,39,15,24,3.8,2.7,6.7,40.5,0.6,2.3,24.4,2.7,3.3,80.8,1.3,2.9,4.2,1.2,1.1,0.6,0.3,0.5,2.0,2.3,8.7,1.6
2021-22,regular-season,NOP,32,14,18,3.6,3.0,6.2,48.7,0.9,2.5,37.0,2.2,2.7,80.5,0.6,2.2,2.8,1.7,0.6,0.4,0.5,0.3,2.2,1.9,9.1,0.7
2021-22,regular-season,POR,33,14,19,3.2,2.3,5.1,45.8,0.7,2.1,32.9,2.1,2.7,79.5,0.6,2.1,2.7,1.3,1.1,0.5,0.4,0.2,2.0,1.7,7.5,-0.2
2021-22,regular-season,BOS,35,13,22,4.7,3.4,7.9,42.6,1.1,3.5,30.1,2.8,3.5,80.2,1.0,3.7,4.7,1.9,1.3,0.5,0.9,0.5,2.4,2.6,10.6,0.7
