SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2017-18,All+Star,J. Harden - S. Curry - D. DeRozan - G. Antetokounmpo - J. Embiid,STP,1,11,42.9,0.179,17.9,47.1,56.9,0.034,10.3,25.0,0,0
2017-18,All+Star,J. Embiid - D. Saric - B. Simmons - B. Hield - J. Murray,WLD,1,9,79.5,0.000,15.4,25.0,67.5,0.100,24.0,25.0,0,0
2017-18,All+Star,J. Harden - S. Curry - K. Thompson - G. Antetokounmpo - K. Towns,STP,1,8,47.2,0.222,20.0,36.4,63.6,0.136,0.0,20.0,0,0
2017-18,All+Star,J. Brown - J. Tatum - D. Smith Jr. - D. Mitchell - J. Collins,USA,1,7,55.3,0.105,13.0,22.2,44.4,0.222,18.2,18.2,0,0
2017-18,All+Star,L. James - K. Durant - R. Westbrook - P. George - K. Irving,LBN,1,7,78.1,0.250,0.0,33.3,38.5,0.308,20.0,50.0,0,0
2017-18,All+Star,D. Saric - B. Simmons - D. Sabonis - B. Hield - J. Murray,WLD,1,6,63.3,0.200,15.8,14.3,67.6,0.000,11.1,33.3,0,0
2017-18,All+Star,K. Lowry - D. DeRozan - D. Lillard - D. Green - J. Embiid,STP,1,6,57.1,0.071,0.0,14.3,59.1,0.182,23.1,60.0,0,0
2017-18,All+Star,P. George - K. Walker - B. Beal - A. Drummond - V. Oladipo,LBN,1,6,52.9,0.000,0.0,22.2,50.0,0.133,20.0,44.4,0,0
2017-18,All+Star,K. Lowry - A. Horford - D. DeRozan - D. Lillard - D. Green,STP,1,5,70.8,0.333,7.7,50.0,42.3,0.000,15.4,25.0,0,0
2017-18,All+Star,K. Lowry - K. Thompson - D. Lillard - D. Green - K. Towns,STP,1,5,62.5,0.250,7.1,62.5,50.0,0.000,7.1,12.5,0,0
2017-18,All+Star,K. Lowry - A. Horford - D. DeRozan - D. Lillard - G. Antetokounmpo,STP,1,4,26.9,0.154,7.7,20.0,61.1,0.000,23.1,0.0,0,0
2017-18,All+Star,A. Horford - J. Harden - S. Curry - K. Thompson - K. Towns,STP,1,3,78.6,0.000,36.4,0.0,75.0,0.000,0.0,20.0,0,0
2017-18,All+Star,B. Bogdanovic - B. Hield - J. Murray - F. Ntilikina - L. Markkanen,WLD,1,3,56.3,0.000,11.1,0.0,61.1,0.000,0.0,0.0,0,0
2017-18,All+Star,D. Saric - B. Bogdanovic - B. Simmons - B. Hield - J. Murray,WLD,1,3,65.0,0.000,11.1,50.0,75.0,0.333,30.0,0.0,0,0
2017-18,All+Star,D. Saric - B. Simmons - B. Hield - J. Murray - L. Markkanen,WLD,1,3,81.3,0.000,0.0,0.0,43.8,0.250,0.0,20.0,0,0
2017-18,All+Star,G. Dragic - P. George - K. Walker - B. Beal - A. Drummond,LBN,1,3,50.0,0.000,14.3,0.0,66.7,0.333,0.0,0.0,0,0
2017-18,All+Star,J. Harden - S. Curry - K. Thompson - G. Antetokounmpo - J. Embiid,STP,1,3,59.1,0.182,0.0,50.0,58.3,0.000,20.0,0.0,0,0
2017-18,All+Star,G. Dragic - P. George - B. Beal - A. Drummond - V. Oladipo,LBN,1,2,20.0,0.000,16.7,0.0,50.0,0.333,0.0,50.0,0,0
2017-18,All+Star,J. Brown - D. Smith Jr. - D. Mitchell - J. Collins - K. Kuzma,USA,1,2,50.0,0.000,16.7,33.3,60.0,0.000,16.7,33.3,0,0
2017-18,All+Star,K. Dunn - J. Brown - J. Tatum - D. Mitchell - J. Collins,USA,1,2,50.0,0.000,0.0,0.0,33.3,0.000,25.0,0.0,0,0
2017-18,All+Star,L. Aldridge - P. George - B. Beal - A. Drummond - V. Oladipo,LBN,1,2,58.3,0.000,0.0,33.3,57.1,0.000,0.0,66.7,0,0
2017-18,All+Star,L. James - K. Durant - G. Dragic - P. George - A. Davis,LBN,1,2,50.0,0.000,0.0,33.3,70.0,0.000,0.0,100,0,0
2017-18,All+Star,L. James - K. Durant - R. Westbrook - K. Irving - K. Walker,LBN,1,2,112.5,0.000,0.0,100,25.0,0.000,33.3,100,0,0
2017-18,All+Star,L. James - L. Aldridge - K. Durant - B. Beal - V. Oladipo,LBN,1,2,83.3,0.000,0.0,0.0,75.0,0.500,25.0,100,0,0
2017-18,All+Star,P. George - K. Irving - B. Beal - A. Drummond - V. Oladipo,LBN,1,2,80.0,0.000,0.0,25.0,66.7,0.000,33.3,0.0,0,0
2017-18,All+Star,B. Bogdanovic - B. Hield - F. Ntilikina - L. Markkanen - D. Brooks,WLD,1,1,33.3,0.667,33.3,0.0,33.3,0.000,16.7,50.0,0,0
2017-18,All+Star,B. Bogdanovic - B. Simmons - F. Ntilikina - L. Markkanen - D. Brooks,WLD,1,1,112.5,0.000,20.0,0.0,50.0,0.000,0.0,33.3,0,0
2017-18,All+Star,G. Dragic - P. George - K. Walker - A. Drummond - V. Oladipo,LBN,1,1,0.0,0.000,0.0,0.0,50.0,1.000,0.0,0.0,0,0
2017-18,All+Star,J. Harden - S. Curry - K. Thompson - D. Green - K. Towns,STP,1,1,33.3,0.000,0.0,50.0,100,0.000,0.0,0.0,0,0
2017-18,All+Star,K. Dunn - T. Prince - J. Brown - J. Tatum - K. Kuzma,USA,1,1,50.0,0.000,0.0,0.0,100,0.000,0.0,0.0,0,0
2017-18,All+Star,L. James - K. Durant - R. Westbrook - G. Dragic - K. Irving,LBN,1,1,0.0,0.000,50.0,50.0,100,0.000,50.0,0.0,0,0
2017-18,All+Star,L. James - K. Durant - R. Westbrook - G. Dragic - K. Walker,LBN,1,1,83.3,0.000,20.0,0.0,0.0,0.000,25.0,0.0,0,0
2017-18,All+Star,L. James - K. Durant - R. Westbrook - K. Irving - A. Drummond,LBN,1,1,50.0,0.000,0.0,0.0,150.0,0.000,50.0,0.0,0,0
2017-18,All+Star,L. James - L. Aldridge - K. Durant - R. Westbrook - K. Irving,LBN,1,1,100,0.000,0.0,0.0,33.3,0.000,0.0,50.0,0,0
2017-18,All+Star,L. James - R. Westbrook - G. Dragic - P. George - K. Walker,LBN,1,1,66.7,0.000,25.0,0.0,14.3,0.000,0.0,33.3,0,0
2017-18,All+Star,R. Westbrook - G. Dragic - P. George - K. Walker - A. Drummond,LBN,1,1,100,0.000,50.0,0.0,150.0,0.000,0.0,0.0,0,0
2017-18,All+Star,T. Prince - J. Brown - J. Tatum - D. Mitchell - K. Kuzma,USA,1,1,150.0,0.000,33.3,0.0,100,0.000,0.0,0.0,0,0
2017-18,All+Star,J. Harden - S. Curry - D. DeRozan - K. Thompson - J. Embiid,STP,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2017-18,All+Star,K. Dunn - T. Prince - D. Fox - J. Tatum - J. Collins,USA,1,0,50.0,0.000,0.0,100,0.0,0.000,0.0,0.0,0,0
2017-18,All+Star,K. Lowry - A. Horford - K. Thompson - D. Lillard - K. Towns,STP,1,0,0.0,0.000,0.0,100,0.0,0.000,0.0,0.0,0,0
2017-18,All+Star,K. Lowry - J. Harden - D. DeRozan - D. Green - G. Antetokounmpo,STP,1,0,0.0,0.000,100,100,100,0.000,0.0,0.0,0,0
2017-18,All+Star,L. James - K. Durant - R. Westbrook - G. Dragic - A. Davis,LBN,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2018-19,All+Star,S. Curry - P. George - K. Walker - G. Antetokounmpo - J. Embiid,-,1,14,60.0,0.050,7.9,25.0,68.2,0.212,12.8,13.3,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - J. Collins - K. Kuzma,-,1,9,74.1,0.000,10.7,22.2,72.9,0.000,18.5,25.0,0,0
2018-19,All+Star,B. Bogdanovic - B. Simmons - L. Markkanen - D. Ayton - L. Doncic,-,1,8,63.2,0.000,29.2,25.0,71.7,0.000,8.0,12.5,0,0
2018-19,All+Star,L. James - K. Durant - J. Harden - K. Irving - D. Lillard,-,1,7,82.1,0.000,6.3,0.0,26.2,0.000,12.5,43.8,0,0
2018-19,All+Star,L. James - K. Durant - J. Harden - K. Irving - K. Leonard,-,1,7,58.3,0.056,15.0,11.1,67.5,0.100,4.8,12.5,0,0
2018-19,All+Star,A. Seales - Q.   - B. Williams - S. Dolson - R. Allen,-,1,6,43.8,0.000,13.3,22.2,81.3,0.000,0.0,25.0,0,0
2018-19,All+Star,B. Bogdanovic - B. Simmons - L. Markkanen - J. Okogie - L. Doncic,-,1,6,78.9,0.053,0.0,16.7,55.9,0.235,5.6,33.3,0,0
2018-19,All+Star,D. Oz - M. Colter - F. Los - A. Wilson - J. Williams,-,1,6,81.3,0.000,0.0,25.0,43.8,0.000,13.3,22.2,0,0
2018-19,All+Star,K. Lowry - R. Westbrook - B. Griffin - K. Middleton - N. Jokic,-,1,6,56.3,0.000,18.8,37.5,61.8,0.000,5.6,22.2,0,0
2018-19,All+Star,Q.   - R. 2K - B. Bunny - H. Minhaj - J. Shaw,-,1,6,37.5,0.000,27.3,40.0,50.0,1.375,18.2,50.0,0,0
2018-19,All+Star,T. J - D. Oz - S. Smith - A. Wilson - J. Williams,-,1,6,35.7,0.286,57.1,60.0,33.3,0.167,21.4,37.5,0,0
2018-19,All+Star,C. Osman - O. Anunoby - S. Gilgeous-Alexander - D. Ayton - R. Kurucs,-,1,5,68.8,0.063,17.6,50.0,58.8,0.059,5.9,12.5,0,0
2018-19,All+Star,C. Osman - O. Anunoby - S. Gilgeous-Alexander - J. Okogie - R. Kurucs,-,1,5,34.6,0.000,7.7,22.2,61.5,0.000,7.7,16.7,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - K. Kuzma - M. Bagley III,-,1,5,58.8,0.059,5.9,12.5,68.8,0.063,17.6,50.0,0,0
2018-19,All+Star,J. Allen - M. Bagley III - J. Jackson Jr. - K. Knox - T. Young,-,1,5,53.3,0.000,14.3,37.5,89.3,0.000,12.5,25.0,0,0
2018-19,All+Star,K. Thompson - K. Leonard - B. Beal - K. Towns - B. Simmons,-,1,5,76.7,0.000,0.0,33.3,61.8,0.059,7.1,55.6,0,0
2018-19,All+Star,L. Aldridge - K. Thompson - B. Beal - D. Lillard - B. Simmons,-,1,5,65.0,0.000,0.0,54.5,42.3,0.000,7.1,0.0,0,0
2018-19,All+Star,L. James - D. Wade - K. Durant - J. Harden - K. Irving,-,1,5,54.2,0.500,6.7,14.3,78.6,0.143,7.1,33.3,0,0
2018-19,All+Star,A. Buckley - M. Lasry - A. Ray - H. Minhaj - J. Shaw,-,1,4,37.5,0.500,0.0,50.0,33.3,0.000,14.3,25.0,0,0
2018-19,All+Star,B. Griffin - S. Curry - N. Vucevic - K. Middleton - D. Russell,-,1,4,80.0,0.100,10.0,50.0,81.8,0.000,0.0,50.0,0,0
2018-19,All+Star,B. Reinhart - M. Colter - F. Los - S. Smith - J. Weinmann,-,1,4,83.3,0.333,14.3,0.0,35.7,0.000,33.3,60.0,0,0
2018-19,All+Star,D. Wade - J. Harden - K. Irving - K. Towns - B. Simmons,-,1,4,71.4,0.000,16.7,80.0,80.0,0.000,25.0,25.0,0,0
2018-19,All+Star,J. Tatum - D. Mitchell - M. Bagley III - K. Knox - T. Young,-,1,4,61.5,0.000,0.0,14.3,33.3,0.000,27.3,16.7,0,0
2018-19,All+Star,L. Aldridge - K. Thompson - A. Davis - B. Beal - D. Lillard,-,1,4,37.5,0.000,8.3,25.0,45.8,0.000,18.2,42.9,0,0
2018-19,All+Star,L. James - K. Durant - K. Thompson - K. Leonard - D. Lillard,-,1,4,58.3,0.083,0.0,14.3,82.1,0.000,7.7,60.0,0,0
2019-20,All+Star,J. Jackson Jr. - T. Young - K. Nunn - Z. Williamson - J. Morant,-,1,20,65.7,0.078,17.5,31.8,62.7,0.203,8.6,42.3,0,0
2019-20,All+Star,M. Bridges - D. Graham - C. Sexton - P. Washington - E. Paschall,-,1,20,76.5,0.098,7.1,11.8,48.0,0.000,12.5,12.9,0,0
2019-20,All+Star,S. Gilgeous-Alexander - L. Doncic - R. Hachimura - R. Barrett - B. Clarke,-,1,17,68.6,0.118,5.9,25.0,67.8,0.111,15.7,31.6,0,0
2019-20,All+Star,C. Paul - R. Westbrook - D. Booker - B. Simmons - D. Sabonis,LBN,1,16,60.0,0.400,33.3,37.5,50.0,0.105,16.7,40.0,0,0
2019-20,All+Star,L. James - J. Harden - K. Leonard - A. Davis - L. Doncic,LBN,1,15,67.5,0.050,11.1,10.5,67.8,0.089,8.9,36.8,0,0
2019-20,All+Star,S. Mykhailiuk - J. Okogie - M. Wagner - N. Alexander-Walker - N. Melli,-,1,13,50.0,0.000,17.1,21.1,72.6,0.129,11.1,18.2,0,0
2019-20,All+Star,K. Lowry - K. Walker - K. Middleton - G. Antetokounmpo - J. Embiid,GNS,1,12,50.0,0.222,100,20.0,60.0,0.400,100,60.0,0,0
2019-20,All+Star,C. Paul - R. Westbrook - N. Jokic - B. Simmons - J. Tatum,LBN,1,10,63.5,0.154,6.9,30.8,53.6,0.036,15.4,42.9,0,0
2019-20,All+Star,K. Lowry - J. Butler - R. Gobert - P. Siakam - T. Young,GNS,1,7,68.2,0.091,19.0,75.0,55.6,0.111,10.0,9.1,0,0
2019-20,All+Star,S. Gilgeous-Alexander - L. Doncic - R. Barrett - B. Clarke - N. Alexander-Walker,-,1,7,47.2,0.111,0.0,10.0,58.3,0.000,5.3,11.1,0,0
2019-20,All+Star,K. Lowry - J. Butler - R. Gobert - D. Mitchell - B. Adebayo,GNS,1,6,63.3,0.067,27.8,28.6,67.6,0.000,11.1,28.6,0,0
2019-20,All+Star,K. Walker - G. Antetokounmpo - J. Embiid - D. Mitchell - B. Adebayo,GNS,1,6,65.6,0.125,12.5,37.5,61.5,0.154,6.3,0.0,0,0
2019-20,All+Star,K. Walker - G. Antetokounmpo - J. Embiid - P. Siakam - T. Young,GNS,1,6,68.8,0.000,5.6,0.0,83.3,0.000,11.1,33.3,0,0
2019-20,All+Star,K. Walker - K. Middleton - G. Antetokounmpo - J. Embiid - B. Ingram,GNS,1,5,47.1,0.000,7.1,55.6,45.8,0.167,21.4,25.0,0,0
2019-20,All+Star,S. Mykhailiuk - J. Okogie - M. Wagner - R. Hachimura - N. Melli,-,1,4,22.2,0.444,30.0,62.5,112.5,0.000,11.1,0.0,0,0
2019-20,All+Star,K. Middleton - R. Gobert - P. Siakam - D. Mitchell - T. Young,GNS,1,3,66.7,0.000,14.3,0.0,71.4,0.286,0.0,0.0,0,0
2019-20,All+Star,J. Harden - N. Jokic - B. Simmons - J. Tatum - L. Doncic,LBN,1,2,75.0,0.000,0.0,0.0,116.7,0.000,57.1,0.0,0,0
2019-20,All+Star,K. Lowry - K. Middleton - R. Gobert - B. Ingram - P. Siakam,GNS,1,2,83.3,0.000,0.0,0.0,57.1,0.000,33.3,100,0,0
2019-20,All+Star,K. Lowry - K. Middleton - R. Gobert - G. Antetokounmpo - B. Ingram,GNS,1,2,50.0,0.000,0.0,33.3,33.3,0.000,40.0,0.0,0,0
2019-20,All+Star,L. James - K. Leonard - A. Davis - B. Simmons - J. Tatum,LBN,1,2,60.0,0.000,0.0,0.0,75.0,0.000,20.0,0.0,0,0
2019-20,All+Star,L. James - K. Leonard - A. Davis - D. Booker - D. Sabonis,LBN,1,2,57.1,0.000,33.3,100,83.3,0.000,0.0,0.0,0,0
2019-20,All+Star,R. Westbrook - K. Leonard - A. Davis - D. Booker - D. Sabonis,LBN,1,2,33.3,0.000,40.0,0.0,50.0,0.000,0.0,33.3,0,0
2019-20,All+Star,K. Lowry - J. Butler - R. Gobert - G. Antetokounmpo - P. Siakam,GNS,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,100,0,0
2019-20,All+Star,K. Lowry - K. Walker - G. Antetokounmpo - J. Embiid - P. Siakam,GNS,1,0,10.0,1.200,600.0,9.1,43.8,0.500,300.0,9.1,0,0
2019-20,All+Star,L. James - C. Paul - J. Harden - K. Leonard - A. Davis,LBN,1,0,40.0,0.400,300.0,21.4,16.7,1.000,600.0,8.3,0,0
2019-20,All+Star,T. Young - K. Nunn - Z. Williamson - J. Morant - E. Paschall,-,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2019-20,PlayIn,C. Anthony - D. Lillard - C. McCollum - J. Nurkic - G. Trent Jr.,POR,1,17,58.6,0.690,9.8,21.1,55.4,0.108,19.5,40.0,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - K. Anderson - D. Brooks - J. Morant,MEM,1,15,61.3,0.161,12.1,35.7,41.7,0.944,18.2,8.3,0,0
2019-20,PlayIn,G. Dieng - G. Allen - D. Melton - J. Morant - B. Clarke,MEM,1,8,50.0,0.000,16.7,11.1,50.0,0.250,15.8,30.0,0,0
2019-20,PlayIn,C. Anthony - D. Lillard - C. McCollum - J. Nurkic - Z. Collins,POR,1,7,55.6,1.111,17.6,0.0,34.4,0.125,12.5,27.3,0,0
2019-20,PlayIn,C. Anthony - D. Lillard - C. McCollum - J. Nurkic - W. Gabriel,POR,1,5,78.6,0.714,10.0,0.0,77.3,0.455,0.0,50.0,0,0
2019-20,PlayIn,C. Anthony - H. Whiteside - D. Lillard - C. McCollum - G. Trent Jr.,POR,1,5,55.0,0.000,9.1,20.0,75.0,0.000,20.0,33.3,0,0
2019-20,PlayIn,G. Dieng - D. Brooks - G. Allen - J. Morant - B. Clarke,MEM,1,5,45.0,0.000,20.0,33.3,77.8,0.556,9.1,66.7,0,0
2019-20,PlayIn,J. Valanciunas - D. Brooks - G. Allen - J. Morant - B. Clarke,MEM,1,5,68.2,0.364,16.7,66.7,94.4,0.556,8.3,25.0,0,0
2019-20,PlayIn,J. Valanciunas - K. Anderson - D. Brooks - J. Morant - B. Clarke,MEM,1,5,27.8,0.444,33.3,37.5,62.5,0.333,0.0,16.7,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - K. Anderson - D. Brooks - D. Melton,MEM,1,4,62.5,0.500,11.1,50.0,55.6,0.222,0.0,20.0,0,0
2019-20,PlayIn,D. Lillard - C. McCollum - J. Nurkic - G. Trent Jr. - W. Gabriel,POR,1,4,45.0,0.200,14.3,83.3,33.3,0.000,50.0,0.0,0,0
2019-20,PlayIn,H. Whiteside - D. Lillard - J. Nurkic - M. Hezonja - G. Trent Jr.,POR,1,4,66.7,0.667,22.2,50.0,35.7,0.000,22.2,0.0,0,0
2019-20,PlayIn,C. Anthony - H. Whiteside - C. McCollum - M. Hezonja - G. Trent Jr.,POR,1,3,20.0,0.000,16.7,0.0,80.0,1.400,0.0,100,0,0
2019-20,PlayIn,H. Whiteside - D. Lillard - C. McCollum - J. Nurkic - G. Trent Jr.,POR,1,3,42.9,0.000,0.0,25.0,100,1.000,16.7,50.0,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - D. Brooks - G. Allen - J. Morant,MEM,1,2,33.3,0.667,20.0,0.0,33.3,0.667,16.7,0.0,0,0
2019-20,PlayIn,A. Tolliver - J. Valanciunas - K. Anderson - G. Allen - D. Melton,MEM,1,2,100,0.750,0.0,0.0,33.3,0.000,25.0,0.0,0,0
2019-20,PlayIn,G. Dieng - K. Anderson - D. Brooks - J. Morant - B. Clarke,MEM,1,1,0.0,0.000,100,0.0,0.0,0.000,0.0,75.0,0,0
2019-20,PlayIn,A. Tolliver - D. Brooks - G. Allen - J. Morant - B. Clarke,MEM,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,100,0,0
2019-20,PlayIn,C. Anthony - C. McCollum - J. Nurkic - M. Hezonja - G. Trent Jr.,POR,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,100,0,0
2019-20,PlayIn,J. Valanciunas - G. Allen - D. Melton - J. Morant - B. Clarke,MEM,1,0,100,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2019-20,IST,J. Redick - J. Holiday - D. Favors - B. Ingram - L. Ball,NOP,1,21,57.3,0.146,16.3,9.5,60.2,0.318,10.2,30.4,0,0
2019-20,IST,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,15,71.2,0.500,16.2,14.3,68.3,0.100,16.7,7.7,0,0
2019-20,IST,K. Lowry - M. Gasol - N. Powell - F. VanVleet - O. Anunoby,TOR,1,8,46.2,0.462,6.3,25.0,42.3,0.000,21.4,22.2,0,0
2019-20,IST,E. Moore - J. Okafor - J. Hart - K. Williams - N. Alexander-Walker,NOP,1,6,26.5,0.118,15.4,53.8,20.0,0.500,30.8,50.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - P. Siakam - F. VanVleet - T. Davis,TOR,1,6,53.1,0.375,6.3,50.0,37.5,0.417,13.3,12.5,0,0
2019-20,IST,J. Holiday - J. Okafor - B. Ingram - F. Jackson - J. Hart,NOP,1,5,64.3,0.714,0.0,0.0,43.8,0.750,22.2,60.0,0,0
2019-20,IST,E. Moore - J. Hart - K. Williams - N. Alexander-Walker - N. Melli,NOP,1,4,42.9,0.286,28.6,60.0,22.2,0.444,12.5,62.5,0,0
2019-20,IST,J. Holiday - F. Jackson - J. Hart - K. Williams - N. Melli,NOP,1,4,80.0,1.000,12.5,0.0,35.7,0.286,14.3,40.0,0,0
2019-20,IST,J. Redick - J. Holiday - B. Ingram - J. Hart - N. Melli,NOP,1,4,38.9,0.000,30.0,33.3,66.7,0.333,11.1,0.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - P. Siakam - T. Davis,TOR,1,4,50.0,0.250,11.1,40.0,66.7,0.833,11.1,0.0,0,0
2019-20,IST,K. Lowry - M. Gasol - N. Powell - P. Siakam - F. VanVleet,TOR,1,3,25.0,0.000,40.0,60.0,112.5,0.750,0.0,0.0,0,0
2019-20,IST,K. Lowry - M. Gasol - S. Ibaka - N. Powell - O. Anunoby,TOR,1,3,14.3,0.000,33.3,66.7,20.0,0.400,16.7,25.0,0,0
2019-20,IST,S. Ibaka - N. Powell - F. VanVleet - O. Anunoby - T. Davis,TOR,1,3,33.3,0.333,16.7,80.0,60.0,0.000,40.0,66.7,0,0
2019-20,IST,S. Ibaka - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,3,40.0,1.200,12.5,33.3,14.3,0.000,14.3,16.7,0,0
2019-20,IST,F. Jackson - J. Hart - K. Williams - N. Alexander-Walker - N. Melli,NOP,1,2,100,0.000,0.0,0.0,25.0,0.250,25.0,33.3,0,0
2019-20,IST,J. Holiday - E. Moore - B. Ingram - J. Hart - N. Melli,NOP,1,2,50.0,0.000,33.3,0.0,50.0,0.000,0.0,50.0,0,0
2019-20,IST,J. Holiday - J. Okafor - F. Jackson - J. Hart - K. Williams,NOP,1,2,0.0,0.000,0.0,40.0,100,0.000,0.0,0.0,0,0
2019-20,IST,J. Redick - J. Holiday - B. Ingram - L. Ball - N. Melli,NOP,1,2,50.0,0.000,20.0,0.0,20.0,0.000,0.0,25.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,2,33.3,0.000,0.0,50.0,87.5,0.000,20.0,0.0,0,0
2019-20,IST,J. Holiday - B. Ingram - L. Ball - F. Jackson - N. Melli,NOP,1,1,150.0,0.000,50.0,0.0,75.0,0.000,33.3,50.0,0,0
2019-20,IST,J. Holiday - E. Moore - J. Okafor - B. Ingram - J. Hart,NOP,1,1,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2019-20,IST,J. Holiday - L. Ball - F. Jackson - K. Williams - N. Melli,NOP,1,1,125.0,0.000,0.0,0.0,0.0,0.000,50.0,0.0,0,0
2019-20,IST,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - T. Davis,TOR,1,1,0.0,0.000,50.0,0.0,75.0,0.000,0.0,0.0,0,0
2019-20,IST,K. Lowry - M. Gasol - S. Ibaka - N. Powell - P. Siakam,TOR,1,1,0.0,1.000,0.0,0.0,33.3,0.000,33.3,100,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - P. Siakam - F. VanVleet,TOR,1,1,75.0,0.000,0.0,0.0,0.0,0.000,0.0,50.0,0,0
2019-20,IST,M. Gasol - S. Ibaka - N. Powell - P. Siakam - F. VanVleet,TOR,1,1,100,1.000,50.0,0.0,50.0,0.000,0.0,50.0,0,0
2019-20,IST,J. Holiday - B. Ingram - F. Jackson - J. Hart - K. Williams,NOP,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,100,0,0
2019-20,IST,J. Holiday - B. Ingram - F. Jackson - J. Hart - N. Melli,NOP,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2019-20,IST,K. Lowry - N. Powell - F. VanVleet - O. Anunoby - T. Davis,TOR,1,0,0.0,0.000,0.0,100,0.0,0.000,100,0.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - O. Anunoby - T. Davis,TOR,1,0,0.0,0.000,0.0,50.0,0.0,2.000,0.0,100,0,0
2019-20,IST,M. Gasol - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,0,100,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2020-21,PlayIn,J. Holiday - D. McDermott - D. Sabonis - M. Brogdon - O. Brissett,IND,2,39,59.9,0.081,13.8,37.2,57.1,0.208,11.4,15.4,0,0
2020-21,PlayIn,S. Curry - D. Green - K. Bazemore - A. Wiggins - K. Looney,GSW,2,25,54.7,0.163,25.5,39.1,48.8,0.326,21.2,34.6,0,0
2020-21,PlayIn,J. Valanciunas - K. Anderson - D. Brooks - J. Jackson Jr. - J. Morant,MEM,2,23,61.6,0.349,15.7,31.8,32.6,0.217,13.7,25.0,0,0
2020-21,PlayIn,S. Curry - D. Green - A. Wiggins - J. Toscano-Anderson - J. Poole,GSW,2,23,67.1,0.317,14.6,33.3,51.1,0.174,4.5,34.6,0,0
2020-21,PlayIn,R. Westbrook - B. Beal - A. Len - R. Neto - R. Hachimura,WAS,2,16,63.3,0.267,26.3,42.9,54.8,0.161,10.5,5.9,0,0
2020-21,PlayIn,J. Valanciunas - D. Brooks - J. Jackson Jr. - J. Morant - D. Bane,MEM,1,14,57.7,0.154,0.0,25.0,42.5,0.550,11.5,21.4,0,0
2020-21,PlayIn,D. DeRozan - D. Murray - J. Poeltl - L. Walker IV - K. Johnson,SAS,1,13,26.9,0.154,7.4,21.1,58.0,0.280,11.1,30.8,0,0
2020-21,PlayIn,J. Valanciunas - K. Anderson - D. Brooks - J. Morant - D. Bane,MEM,2,13,41.7,0.250,14.8,33.3,50.0,0.333,19.2,46.7,0,0
2020-21,PlayIn,A. Wiggins - K. Looney - M. Mulder - J. Toscano-Anderson - J. Poole,GSW,2,12,31.3,0.042,4.5,29.4,47.6,0.286,9.1,35.7,0,0
2020-21,PlayIn,L. James - A. Davis - A. Drummond - D. Schroder - K. Caldwell-Pope,LAL,1,12,36.4,0.500,8.0,33.3,55.0,0.150,25.0,27.3,0,0
2020-21,PlayIn,K. Anderson - D. Brooks - G. Allen - J. Morant - X. Tillman,MEM,1,11,68.2,0.091,9.1,40.0,63.2,0.000,27.3,33.3,0,0
2020-21,PlayIn,K. Walker - E. Fournier - M. Smart - J. Tatum - R. Williams III,BOS,1,11,52.0,0.360,3.7,28.6,40.0,0.120,19.2,35.3,0,0
2020-21,PlayIn,R. Westbrook - I. Smith - D. Bertans - C. Hutchison - D. Gafford,WAS,2,10,68.4,0.316,16.7,25.0,44.7,0.105,12.0,7.7,0,0
2020-21,PlayIn,T. Thompson - K. Walker - E. Fournier - M. Smart - J. Tatum,BOS,1,10,57.1,0.190,8.7,23.1,40.0,0.250,10.0,33.3,0,0
