SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2025-26,Regular+Season,N. Jović - J. Jaquez Jr. - S. Fontecchio - K. Ware - K. Johnson,MIA,1,13.1,34.0,12.0,21.0,57.1,3.0,8.0,37.5,7.0,12.0,58.3,2.0,10.0,12.0,6.0,3.0,2.0,2.0,3.0,7.0,8.0,8.0,0,0
2025-26,Regular+Season,D. Robinson - I. Stewart - P. Reed - C. Cunningham - A. Thompson,DET,2,13.0,28.5,10.0,24.5,40.8,3.5,9.5,36.8,5.0,5.5,90.9,5.5,9.5,15.0,5.0,4.5,2.0,3.0,3.0,2.5,5.0,2.0,0,0
2025-26,Regular+Season,Z. Williams - C. Thomas - N. Traore - D. Wolf - D. Powell,BKN,1,13.0,31.0,9.0,22.0,40.9,4.0,12.0,33.3,9.0,11.0,81.8,1.0,8.0,9.0,6.0,2.0,2.0,1.0,2.0,7.0,7.0,-8.0,0,0
2025-26,Regular+Season,P. Siakam - J. Huff - B. Mathurin - J. Walker - B. Sheppard,IND,1,12.9,29.0,11.0,23.0,47.8,4.0,9.0,44.4,3.0,3.0,100,2.0,16.0,18.0,8.0,6.0,2.0,3.0,2.0,5.0,5.0,5.0,0,0
2025-26,Regular+Season,B. Brown - J. Pickett - Z. Nnaji - P. Watson - S. Jones,DEN,1,12.8,23.0,8.0,16.0,50.0,3.0,5.0,60.0,4.0,6.0,66.7,2.0,7.0,9.0,4.0,9.0,3.0,4.0,2.0,5.0,4.0,-5.0,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - D. Mitchell - P. Larsson - K. Ware,MIA,9,12.7,33.1,12.4,26.0,47.9,4.0,10.3,38.7,4.2,4.9,86.4,2.8,8.1,10.9,7.7,3.0,2.1,1.1,1.6,4.6,5.1,-2.0,0,0
2025-26,Regular+Season,J. Harden - K. Leonard - K. Dunn - I. Zubac - J. Collins,LAC,19,12.7,30.8,11.9,23.0,51.7,3.1,8.0,38.8,3.9,4.6,86.2,2.3,7.7,10.0,7.2,4.2,2.5,0.9,1.1,4.2,4.9,0.5,0,0
2025-26,Regular+Season,K. Love - L. Markkanen - K. George - B. Sensabaugh - C. Williams,UTA,1,12.6,38.0,16.0,24.0,66.7,4.0,9.0,44.4,2.0,4.0,50.0,2.0,8.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - B. Coulibaly - A. Sarr - T. Johnson,WAS,7,12.6,33.9,12.7,25.3,50.3,3.3,8.1,40.4,5.1,5.9,87.8,2.9,8.6,11.4,7.3,3.3,2.9,2.4,1.4,5.9,4.7,2.6,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - M. Bagley III - K. George - J. Watkins,WAS,1,12.6,27.0,10.0,21.0,47.6,3.0,7.0,42.9,4.0,4.0,100,2.0,7.0,9.0,6.0,6.0,1.0,0.0,0.0,9.0,4.0,-11.0,0,0
2025-26,Regular+Season,D. Booker - D. Brooks - G. Allen - O. Ighodaro - R. Dunn,PHX,3,12.5,27.3,11.3,24.3,46.6,2.3,9.7,24.1,2.3,4.0,58.3,2.7,8.0,10.7,7.3,3.0,3.3,1.7,1.0,7.3,5.3,-1.0,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - M. Bagley III - B. Coulibaly - K. George,WAS,3,12.5,33.0,14.0,25.7,54.5,3.7,9.0,40.7,1.3,3.7,36.4,3.0,7.3,10.3,9.0,3.0,2.7,0.3,1.3,5.7,5.3,2.7,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - C. Holmgren - J. Williams - J. Williams - C. Wallace,OKC,1,12.5,36.0,14.0,21.0,66.7,4.0,10.0,40.0,4.0,4.0,100,1.0,10.0,11.0,9.0,2.0,2.0,0.0,0.0,4.0,3.0,12.0,0,0
2025-26,Regular+Season,A. Gordon - N. Jokić - J. Murray - C. Johnson - P. Watson,DEN,2,12.3,35.5,13.5,24.0,56.3,5.0,10.0,50.0,3.5,5.0,70.0,2.5,10.0,12.5,6.5,1.0,1.0,2.0,1.5,3.5,3.5,4.0,0,0
2025-26,Regular+Season,L. James - D. Ayton - R. Hachimura - A. Reaves - J. LaRavia,LAL,1,12.3,28.0,10.0,20.0,50.0,4.0,9.0,44.4,4.0,4.0,100,0.0,8.0,8.0,5.0,1.0,0.0,1.0,2.0,1.0,6.0,2.0,0,0
2025-26,Regular+Season,P. George - J. Embiid - T. Maxey - D. Barlow - V. Edgecombe,PHI,10,12.3,31.0,11.5,23.1,49.8,3.3,8.8,37.5,4.7,5.4,87.0,2.8,7.7,10.5,7.3,2.8,2.7,0.9,1.2,4.0,4.2,2.4,0,0
2025-26,Regular+Season,J. Champagnie - M. Branham - T. Vukcevic - B. Carrington - A. Johnson,WAS,1,12.1,30.0,11.0,29.0,37.9,3.0,13.0,23.1,5.0,5.0,100,6.0,12.0,18.0,7.0,3.0,1.0,3.0,1.0,4.0,4.0,8.0,0,0
2025-26,Regular+Season,L. James - D. Ayton - L. Dončić - R. Hachimura - A. Reaves,LAL,7,12.1,27.9,11.1,21.6,51.7,2.4,7.6,32.1,3.1,4.0,78.6,1.6,8.7,10.3,6.3,4.7,1.3,1.0,0.9,3.1,3.9,-4.1,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - A. Nesmith - J. Huff - J. Furphy,IND,2,12.0,30.0,13.0,24.5,53.1,3.5,8.5,41.2,0.5,1.0,50.0,2.5,12.0,14.5,10.0,4.0,2.5,0.5,1.5,1.5,3.0,9.5,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - J. Huff - E. Thompson - B. Mathurin,IND,8,12.0,25.3,8.4,22.5,37.2,3.8,11.0,34.1,4.8,5.5,86.4,2.6,8.4,11.0,6.1,2.1,1.5,1.8,1.4,4.0,4.8,-2.0,0,0
2025-26,Regular+Season,D. DeRozan - D. Schröder - Z. LaVine - D. Sabonis - P. Achiuwa,SAC,2,11.8,25.0,10.5,23.0,45.7,2.5,7.0,35.7,1.5,2.5,60.0,3.0,7.0,10.0,6.5,2.5,0.0,0.0,3.5,3.0,4.0,-7.0,0,0
2025-26,Regular+Season,D. Sharpe - J. Wilson - T. Martin - N. Traore - D. Wolf,BKN,1,11.8,18.0,5.0,22.0,22.7,1.0,12.0,8.3,7.0,8.0,87.5,4.0,7.0,11.0,2.0,4.0,2.0,2.0,2.0,3.0,5.0,-5.0,0,0
2025-26,Regular+Season,J. Harden - B. Beal - K. Dunn - I. Zubac - D. Jones Jr.,LAC,1,11.8,29.0,12.0,20.0,60.0,4.0,9.0,44.4,1.0,4.0,25.0,0.0,5.0,5.0,8.0,2.0,1.0,0.0,0.0,8.0,4.0,-4.0,0,0
2025-26,Regular+Season,K. Porziņģis - N. Alexander-Walker - J. Johnson - D. Daniels - Z. Risacher,ATL,11,11.8,31.5,11.5,23.5,49.2,3.2,8.7,36.5,5.2,6.3,82.6,2.8,8.8,11.6,7.9,2.9,1.5,1.5,0.8,4.9,5.5,1.7,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - Z. LaVine - D. Sabonis - P. Achiuwa,SAC,1,11.8,36.0,15.0,24.0,62.5,4.0,9.0,44.4,2.0,6.0,33.3,2.0,6.0,8.0,14.0,2.0,3.0,0.0,0.0,8.0,7.0,-3.0,0,0
2025-26,Regular+Season,P. Siakam - A. Nesmith - I. Jackson - Q. Jackson - J. Walker,IND,3,11.6,29.3,10.0,23.0,43.5,4.0,9.0,44.4,5.3,5.7,94.1,2.7,10.0,12.7,6.0,2.0,2.7,0.0,2.3,5.7,5.0,6.7,0,0
2025-26,Regular+Season,K. Love - S. Mykhailiuk - K. George - I. Collier - A. Bailey,UTA,1,11.5,34.0,12.0,23.0,52.2,3.0,6.0,50.0,7.0,9.0,77.8,4.0,9.0,13.0,8.0,1.0,3.0,1.0,1.0,8.0,7.0,14.0,0,0
2025-26,Regular+Season,P. Siakam - O. Toppin - B. Mathurin - J. Walker - B. Sheppard,IND,1,11.5,27.0,10.0,21.0,47.6,1.0,7.0,14.3,6.0,9.0,66.7,3.0,8.0,11.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,1.0,0,0
2025-26,Regular+Season,T. Harris - D. Robinson - C. Cunningham - J. Duren - A. Thompson,DET,20,11.5,29.7,11.1,22.3,49.8,3.1,7.2,42.7,4.5,6.1,73.0,3.2,8.1,11.3,7.0,3.6,2.1,1.3,1.4,6.0,5.1,2.0,0,0
2025-26,Regular+Season,M. Porter Jr. - Z. Williams - D. Sharpe - N. Clowney - E. Dëmin,BKN,3,11.4,29.0,10.3,18.3,56.4,5.7,11.7,48.6,2.7,4.0,66.7,1.7,6.3,8.0,6.7,5.0,3.0,0.7,0.7,4.3,3.7,7.7,0,0
2025-26,Regular+Season,G. Harris - G. Trent Jr. - J. Sims - R. Rollins - A. Jackson Jr.,MIL,1,11.3,30.0,11.0,21.0,52.4,5.0,12.0,41.7,3.0,3.0,100,3.0,6.0,9.0,7.0,4.0,4.0,0.0,0.0,6.0,4.0,7.0,0,0
2025-26,Regular+Season,J. Jackson Jr. - V. Williams Jr. - Z. Edey - J. Wells - C. Coward,MEM,9,11.3,26.4,10.7,21.2,50.3,2.8,7.3,37.9,2.3,3.6,65.6,2.3,10.4,12.8,6.6,3.3,1.6,1.4,1.3,4.1,4.1,3.0,0,0
2025-26,Regular+Season,J. Pickett - C. Braun - P. Watson - D. Holmes II - H. Tyson,DEN,1,11.3,19.0,7.0,17.0,41.2,4.0,9.0,44.4,1.0,2.0,50.0,2.0,12.0,14.0,7.0,7.0,2.0,1.0,3.0,2.0,2.0,-1.0,0,0
2025-26,Regular+Season,D. Mitchell - D. Hunter - D. Garland - E. Mobley - J. Tyson,CLE,8,11.2,26.5,9.3,21.4,43.3,3.6,11.3,32.2,4.4,5.6,77.8,2.6,7.1,9.8,6.3,2.9,1.5,0.8,1.3,4.9,4.6,-3.5,0,0
2025-26,Regular+Season,H. Barnes - D. Vassell - J. Champagnie - V. Wembanyama - S. Castle,SAS,11,11.2,27.8,9.7,18.9,51.4,3.5,8.3,41.8,4.9,6.1,80.6,2.3,8.5,10.7,6.2,4.4,2.3,2.2,0.6,3.8,5.4,2.9,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - C. Holmgren - C. Wallace,OKC,10,11.2,28.3,10.7,20.5,52.2,2.8,6.5,43.1,4.1,4.8,85.4,2.3,6.7,9.0,6.7,3.3,3.2,1.6,1.0,5.2,4.1,4.2,0,0
2025-26,Regular+Season,K. Durant - J. Okogie - A. Sengun - J. Smith Jr. - A. Thompson,HOU,20,11.2,27.9,10.9,20.4,53.6,2.4,6.0,39.5,3.8,4.7,80.6,3.0,7.3,10.3,6.6,3.3,2.6,1.1,1.1,3.9,4.5,1.7,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - P. Achiuwa - K. Murray - M. Raynaud,SAC,8,11.2,22.3,8.9,21.5,41.3,1.3,5.1,24.4,3.3,4.3,76.5,3.4,7.1,10.5,5.3,3.3,1.5,1.4,1.4,3.8,3.4,-7.4,0,0
2025-26,Regular+Season,S. Bey - T. Murphy III - B. McGowens - J. Fears - D. Queen,NOP,8,11.2,28.6,10.9,22.3,48.9,2.1,5.0,42.5,4.8,5.5,86.4,2.1,6.8,8.9,6.1,3.0,2.1,0.1,1.3,4.1,4.8,-5.1,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - J. Huff - B. Mathurin - Q. Jackson,IND,4,11.1,25.8,9.5,21.5,44.2,3.0,9.8,30.8,3.8,5.0,75.0,2.3,8.5,10.8,6.3,2.0,1.8,1.3,0.5,5.5,6.8,2.0,0,0
2025-26,Regular+Season,T. Mann - D. Sharpe - N. Clowney - E. Dëmin - D. Wolf,BKN,1,11.1,23.0,7.0,18.0,38.9,1.0,6.0,16.7,8.0,10.0,80.0,3.0,6.0,9.0,4.0,4.0,3.0,1.0,1.0,4.0,8.0,-8.0,0,0
2025-26,Regular+Season,J. Butler III - D. Green - J. Kuminga - B. Podziemski - Q. Post,GSW,1,11.0,26.0,9.0,21.0,42.9,3.0,11.0,27.3,5.0,9.0,55.6,3.0,11.0,14.0,4.0,2.0,1.0,0.0,2.0,3.0,6.0,3.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - J. Murray - C. Johnson - S. Jones,DEN,4,11.0,26.5,9.3,19.5,47.4,3.3,8.3,39.4,4.8,5.8,82.6,1.8,5.8,7.5,5.0,1.8,2.0,0.3,2.0,4.0,4.8,2.3,0,0
2025-26,Regular+Season,T. Herro - D. Mitchell - J. Jaquez Jr. - P. Larsson - K. Ware,MIA,1,10.8,31.0,14.0,21.0,66.7,0.0,2.0,0.0,3.0,5.0,60.0,1.0,9.0,10.0,4.0,0.0,1.0,3.0,0.0,3.0,4.0,10.0,0,0
2025-26,Regular+Season,T. Mann - N. Claxton - T. Martin - N. Clowney - E. Dëmin,BKN,1,10.8,24.0,7.0,18.0,38.9,4.0,10.0,40.0,6.0,8.0,75.0,4.0,9.0,13.0,5.0,3.0,0.0,1.0,0.0,5.0,7.0,-2.0,0,0
2025-26,Regular+Season,J. Harden - K. Dunn - I. Zubac - D. Jones Jr. - J. Collins,LAC,6,10.7,24.7,9.5,19.8,47.9,1.5,6.0,25.0,4.2,4.5,92.6,2.7,8.0,10.7,4.8,3.5,1.7,2.2,1.5,4.0,3.8,0.2,0,0
2025-26,Regular+Season,J. Kuminga - M. Moody - B. Podziemski - Q. Post - W. Richard,GSW,1,10.7,32.0,12.0,23.0,52.2,6.0,12.0,50.0,2.0,3.0,66.7,2.0,7.0,9.0,9.0,3.0,1.0,2.0,0.0,6.0,5.0,7.0,0,0
2025-26,Regular+Season,K. Leonard - B. Bogdanović - K. Dunn - I. Zubac - J. Collins,LAC,1,10.7,29.0,11.0,18.0,61.1,3.0,7.0,42.9,4.0,4.0,100,2.0,11.0,13.0,9.0,4.0,1.0,1.0,0.0,6.0,3.0,1.0,0,0
2025-26,Regular+Season,M. Moody - G. Santos - B. Podziemski - Q. Post - W. Richard,GSW,1,10.7,15.0,5.0,21.0,23.8,2.0,8.0,25.0,3.0,4.0,75.0,3.0,8.0,11.0,3.0,3.0,2.0,2.0,2.0,6.0,6.0,-7.0,0,0
2025-26,Regular+Season,T. Harris - C. Cunningham - J. Duren - A. Thompson - D. Jenkins,DET,2,10.7,21.5,7.0,18.5,37.8,1.5,8.5,17.6,6.0,7.0,85.7,5.0,9.0,14.0,3.0,7.0,4.0,1.0,1.0,2.5,4.5,2.5,0,0
2025-26,Regular+Season,Z. Williams - D. Sharpe - J. Wilson - T. Martin - D. Wolf,BKN,1,10.7,19.0,9.0,23.0,39.1,1.0,8.0,12.5,0.0,0.0,0.0,5.0,9.0,14.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,1.0,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - K. Ware,MIA,13,10.6,26.5,9.6,21.7,44.3,3.9,8.3,47.2,3.3,4.4,75.4,3.2,7.5,10.6,6.9,3.2,1.9,1.1,0.9,3.9,3.9,-0.6,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - D. Garland - D. Wade,CLE,1,10.6,25.0,8.0,17.0,47.1,4.0,9.0,44.4,5.0,6.0,83.3,0.0,6.0,6.0,6.0,2.0,2.0,0.0,1.0,5.0,4.0,-5.0,0,0
2025-26,Regular+Season,I. Quickley - S. Barnes - J. Shead - C. Murray-Boyles - A. Martin,TOR,1,10.6,24.0,8.0,21.0,38.1,1.0,6.0,16.7,7.0,10.0,70.0,6.0,4.0,10.0,6.0,3.0,6.0,1.0,1.0,6.0,6.0,4.0,0,0
2025-26,Regular+Season,K. Towns - J. Hart - M. Bridges - M. Robinson - T. Kolek,NYK,1,10.6,25.0,10.0,23.0,43.5,1.0,4.0,25.0,4.0,4.0,100,6.0,7.0,13.0,6.0,6.0,3.0,0.0,1.0,5.0,5.0,-1.0,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - F. Wagner - J. Suggs - P. Banchero,ORL,11,10.6,29.1,10.3,19.8,51.8,2.8,7.5,37.8,5.7,6.8,84.0,2.2,8.1,10.3,6.5,3.5,1.7,0.9,1.4,5.2,6.1,4.3,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - G. Allen - M. Williams - R. Dunn,PHX,7,10.5,25.7,9.7,20.4,47.6,3.0,9.0,33.3,3.3,4.1,79.3,1.7,8.6,10.3,6.0,2.3,2.4,1.3,0.7,3.7,5.3,3.7,0,0
2025-26,Regular+Season,L. Ball - D. Mitchell - D. Garland - D. Wade - J. Tyson,CLE,1,10.5,12.0,4.0,20.0,20.0,0.0,7.0,0.0,4.0,4.0,100,2.0,8.0,10.0,4.0,2.0,1.0,1.0,0.0,5.0,7.0,-5.0,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - J. Suggs - P. Banchero - A. Black,ORL,5,10.5,28.6,10.2,18.8,54.3,3.0,6.2,48.4,5.2,6.4,81.3,1.2,8.2,9.4,7.4,3.4,1.4,0.8,1.4,3.8,5.2,2.4,0,0
2025-26,Regular+Season,A. Wiggins - B. Adebayo - T. Herro - D. Mitchell - P. Larsson,MIA,3,10.4,26.7,10.0,20.3,49.2,3.3,5.7,58.8,3.3,4.3,76.9,1.0,7.7,8.7,8.0,2.7,2.0,0.7,1.7,2.7,4.7,0.3,0,0
2025-26,Regular+Season,J. Embiid - K. Oubre Jr. - T. Maxey - J. Edwards - V. Edgecombe,PHI,1,10.4,29.0,10.0,17.0,58.8,6.0,12.0,50.0,3.0,5.0,60.0,1.0,6.0,7.0,7.0,5.0,0.0,3.0,0.0,7.0,4.0,-10.0,0,0
2025-26,Regular+Season,J. Murray - J. Pickett - P. Watson - D. Holmes II - S. Jones,DEN,1,10.4,35.0,12.0,20.0,60.0,6.0,11.0,54.5,5.0,6.0,83.3,0.0,6.0,6.0,9.0,0.0,3.0,2.0,1.0,3.0,4.0,14.0,0,0
2025-26,Regular+Season,D. DeRozan - D. Schröder - Z. LaVine - D. Sabonis - I. Jones,SAC,1,10.3,12.0,6.0,16.0,37.5,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,4.0,3.0,0.0,0.0,6.0,3.0,-15.0,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - A. Nesmith - I. Jackson - J. Walker,IND,1,10.3,31.0,11.0,20.0,55.0,2.0,4.0,50.0,7.0,10.0,70.0,1.0,4.0,5.0,5.0,1.0,3.0,0.0,0.0,2.0,6.0,5.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - A. Gordon - J. Pickett - Z. Nnaji - P. Watson,DEN,1,10.3,29.0,10.0,19.0,52.6,5.0,6.0,83.3,4.0,5.0,80.0,2.0,7.0,9.0,7.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,0,0
2025-26,Regular+Season,D. Sharpe - C. Thomas - N. Traore - D. Wolf - D. Powell,BKN,3,10.2,24.0,9.0,18.3,49.1,3.0,8.0,37.5,3.0,3.3,90.0,2.0,5.3,7.3,5.3,3.0,1.7,0.3,1.3,6.3,3.0,0.3,0,0
2025-26,Regular+Season,L. Markkanen - S. Mykhailiuk - W. Kessler - K. George - K. Filipowski,UTA,5,10.2,28.2,9.8,18.6,52.7,3.8,9.8,38.8,4.8,5.6,85.7,4.0,6.0,10.0,6.4,4.0,2.0,0.2,1.0,4.6,4.2,6.8,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - C. Thomas - B. Saraf,BKN,5,10.2,25.4,10.4,20.0,52.0,2.8,6.8,41.2,1.8,2.8,64.3,1.6,5.2,6.8,6.2,3.2,1.8,0.2,1.6,5.4,4.2,-4.8,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - P. Larsson,MIA,5,10.1,29.4,10.4,17.8,58.4,3.8,6.4,59.4,4.8,6.4,75.0,0.8,6.4,7.2,7.8,1.2,3.2,0.4,0.8,4.6,4.6,7.6,0,0
2025-26,Regular+Season,D. Ayton - R. Hachimura - A. Reaves - J. LaRavia - D. Knecht,LAL,2,10.1,20.5,7.5,15.5,48.4,1.0,4.5,22.2,4.5,6.0,75.0,1.0,4.5,5.5,5.0,3.5,1.0,1.5,1.5,2.5,5.5,-4.0,0,0
2025-26,Regular+Season,L. James - M. Kleber - J. Vanderbilt - J. LaRavia - N. Smith Jr.,LAL,1,10.1,29.0,11.0,17.0,64.7,4.0,7.0,57.1,3.0,3.0,100,2.0,4.0,6.0,7.0,5.0,2.0,0.0,1.0,4.0,5.0,5.0,0,0
2025-26,Regular+Season,N. Vučević - C. White - I. Okoro - T. Jones - M. Buzelis,CHI,1,10.1,24.0,11.0,22.0,50.0,2.0,12.0,16.7,0.0,0.0,0.0,3.0,8.0,11.0,4.0,3.0,1.0,2.0,0.0,4.0,2.0,-4.0,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - B. McGowens - Y. Missi - J. Fears,NOP,1,10.1,31.0,11.0,23.0,47.8,1.0,1.0,100,8.0,13.0,61.5,4.0,6.0,10.0,4.0,3.0,1.0,4.0,2.0,3.0,10.0,-5.0,0,0
2025-26,Regular+Season,C. McCollum - J. Champagnie - B. Coulibaly - A. Sarr - K. George,WAS,2,10.0,23.5,9.5,20.0,47.5,2.0,4.5,44.4,2.5,4.0,62.5,3.0,6.0,9.0,6.5,4.0,2.0,0.5,1.5,5.5,3.5,-1.0,0,0
2025-26,Regular+Season,J. Allen - D. Garland - D. Wade - J. Tyson - T. Proctor,CLE,1,10.0,27.0,11.0,22.0,50.0,3.0,10.0,30.0,2.0,2.0,100,3.0,9.0,12.0,8.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,0,0
2025-26,Regular+Season,N. Alexander-Walker - O. Okongwu - J. Johnson - D. Daniels - Z. Risacher,ATL,25,10.0,26.7,10.2,20.1,50.6,3.2,8.2,39.0,3.2,4.1,78.4,2.2,7.0,9.1,7.7,3.1,2.2,0.8,1.2,4.0,3.4,0.8,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - C. Holmgren - J. Williams - C. Wallace,OKC,11,10.0,27.5,10.1,19.4,52.1,3.1,7.6,40.5,4.2,4.7,88.5,1.3,7.4,8.6,5.8,2.5,2.2,1.4,0.9,3.9,3.9,5.8,0,0
2025-26,Regular+Season,D. Robinson - J. Green - P. Reed - J. Ivey - A. Thompson,DET,1,9.9,26.0,10.0,16.0,62.5,3.0,6.0,50.0,3.0,4.0,75.0,2.0,5.0,7.0,6.0,6.0,4.0,2.0,1.0,6.0,2.0,5.0,0,0
2025-26,Regular+Season,G. Antetokounmpo - M. Turner - G. Trent Jr. - R. Rollins - A. Green,MIL,17,9.9,23.6,8.5,16.8,50.5,3.2,7.6,42.6,3.4,5.4,63.0,1.8,6.3,8.1,5.1,3.3,1.1,1.4,0.8,5.6,4.8,-2.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - D. Garland - E. Mobley,CLE,5,9.8,27.8,10.6,20.4,52.0,2.8,7.0,40.0,3.8,4.0,95.0,3.6,9.0,12.6,6.6,3.2,1.8,0.8,1.2,3.4,4.2,4.4,0,0
2025-26,Regular+Season,J. Nurkić - L. Markkanen - S. Mykhailiuk - K. George - A. Bailey,UTA,17,9.8,24.6,9.3,20.9,44.5,3.1,9.2,33.1,3.0,3.7,81.0,2.8,7.5,10.2,6.9,3.1,1.9,0.4,0.8,4.2,3.7,-1.4,0,0
2025-26,Regular+Season,K. Leonard - K. Dunn - I. Zubac - J. Collins - K. Sanders,LAC,3,9.8,22.0,8.3,16.7,50.0,1.0,5.0,20.0,4.3,5.3,81.3,1.0,9.7,10.7,4.7,4.7,0.3,2.3,2.0,3.3,4.0,1.0,0,0
2025-26,Regular+Season,D. Avdija - S. Sharpe - K. Murray - T. Camara - D. Clingan,POR,11,9.7,23.9,8.7,18.9,46.2,2.9,8.2,35.6,3.5,5.0,70.9,4.3,6.5,10.8,5.2,3.4,1.5,0.7,1.1,2.6,4.4,1.4,0,0
2025-26,Regular+Season,L. James - M. Smart - D. Ayton - J. LaRavia - N. Smith Jr.,LAL,1,9.7,27.0,10.0,15.0,66.7,4.0,6.0,66.7,3.0,5.0,60.0,1.0,6.0,7.0,7.0,3.0,2.0,0.0,1.0,7.0,4.0,-2.0,0,0
2025-26,Regular+Season,M. Smart - D. Ayton - R. Hachimura - G. Vincent - A. Reaves,LAL,1,9.7,31.0,8.0,13.0,61.5,0.0,3.0,0.0,15.0,16.0,93.8,0.0,9.0,9.0,6.0,2.0,3.0,0.0,0.0,0.0,7.0,12.0,0,0
2025-26,Regular+Season,Z. Williamson - T. Murphy III - K. Matković - J. Fears - D. Queen,NOP,1,9.7,27.0,11.0,19.0,57.9,3.0,8.0,37.5,2.0,4.0,50.0,2.0,7.0,9.0,6.0,3.0,1.0,0.0,1.0,3.0,5.0,-6.0,0,0
2025-26,Regular+Season,B. Adebayo - D. Smith - J. Jaquez Jr. - S. Fontecchio - M. Gardner,MIA,1,9.6,19.0,6.0,16.0,37.5,4.0,7.0,57.1,3.0,7.0,42.9,1.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,3.0,-12.0,0,0
2025-26,Regular+Season,D. Robinson - I. Stewart - P. Reed - J. Ivey - A. Thompson,DET,1,9.6,22.0,8.0,19.0,42.1,4.0,8.0,50.0,2.0,2.0,100,2.0,4.0,6.0,7.0,2.0,1.0,1.0,3.0,2.0,1.0,-8.0,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - C. Holmgren - C. Wallace - A. Mitchell,OKC,5,9.6,26.0,10.2,17.8,57.3,2.2,6.0,36.7,3.4,4.2,81.0,2.0,9.6,11.6,5.8,3.4,1.6,1.2,0.6,4.0,4.4,6.6,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - A. Sarr - B. Carrington - K. George,WAS,9,9.6,23.8,8.9,18.6,47.9,2.9,6.9,41.9,3.1,4.2,73.7,2.1,7.6,9.7,5.7,2.4,1.2,1.0,1.3,4.3,3.3,-0.7,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - B. Miller - P. Hall - K. Knueppel,CHA,2,9.6,25.0,8.5,18.5,45.9,4.0,7.5,53.3,4.0,4.0,100,2.5,5.5,8.0,6.5,2.0,1.0,0.5,3.0,4.5,3.0,0.0,0,0
2025-26,Regular+Season,T. Herro - D. Smith - J. Jaquez Jr. - S. Fontecchio - K. Ware,MIA,2,9.6,20.0,6.5,20.0,32.5,2.5,9.5,26.3,4.5,4.5,100,3.5,6.0,9.5,4.5,2.0,2.0,2.0,1.5,4.5,3.5,-7.5,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - G. Allen - J. Green - M. Williams,PHX,1,9.5,34.0,12.0,18.0,66.7,5.0,7.0,71.4,5.0,5.0,100,2.0,6.0,8.0,6.0,2.0,4.0,0.0,0.0,4.0,5.0,13.0,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - L. Kornet - D. Vassell - J. Champagnie,SAS,12,9.5,23.9,8.6,17.8,48.4,3.5,8.0,43.8,3.3,3.9,83.0,1.3,6.7,8.0,5.0,2.1,1.5,1.0,1.2,3.3,4.0,1.5,0,0
