SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT
2023-24,IST,IND,Indiana Pacers,7,6,1,48.0,117.0,29.1,67.9,7.9,6.9,13.4,14.7,17.3,66.6
2023-24,IST,MIL,Milwaukee Bucks,6,5,1,48.0,114.8,35.8,72.3,5.7,7.2,13.0,15.0,12.0,57.3
2023-24,IST,NOP,New Orleans Pelicans,6,4,2,48.0,111.8,33.8,71.3,9.3,5.7,16.2,14.7,15.7,48.0
2023-24,IST,SAC,Sacramento Kings,5,4,1,48.0,112.9,33.4,75.2,8.6,4.8,17.2,12.0,10.0,47.6
2023-24,IST,BOS,Boston Celtics,5,3,2,48.0,109.5,36.4,78.1,6.2,5.8,12.8,10.4,12.4,46.4
2023-24,IST,BKN,Brooklyn Nets,4,3,1,48.0,113.0,36.3,71.0,6.0,4.5,17.5,16.8,9.8,36.5
2023-24,IST,CLE,Cleveland Cavaliers,4,3,1,49.3,108.3,36.8,68.3,9.0,7.8,17.0,18.5,18.3,45.5
2023-24,IST,MIN,Minnesota Timberwolves,4,3,1,48.0,108.4,36.5,72.3,6.0,6.8,21.5,14.3,11.0,42.5
2023-24,IST,NYK,New York Knicks,5,3,2,48.0,111.2,35.4,75.9,7.2,4.0,17.6,12.2,11.8,41.2
2023-24,IST,ORL,Orlando Magic,4,3,1,48.0,107.6,31.0,75.3,8.3,5.5,21.0,6.8,14.8,40.5
2023-24,IST,PHX,Phoenix Suns,5,3,2,48.0,115.5,32.6,69.6,8.0,4.8,16.0,16.2,12.0,48.4
2023-24,IST,DAL,Dallas Mavericks,4,2,2,48.0,125.5,27.0,61.9,7.0,3.5,19.0,18.5,23.0,61.5
2023-24,IST,DEN,Denver Nuggets,4,2,2,48.0,112.2,33.0,76.6,6.8,3.8,17.3,9.5,12.8,44.5
2023-24,IST,GSW,Golden State Warriors,4,2,2,48.0,114.9,33.8,71.4,8.3,3.0,24.5,14.0,10.3,49.0
2023-24,IST,HOU,Houston Rockets,4,2,2,48.0,106.2,35.3,73.3,6.5,6.3,16.8,15.3,6.5,40.5
2023-24,IST,MIA,Miami Heat,4,2,2,48.0,113.9,30.0,76.7,8.8,2.8,14.8,10.3,14.0,53.0
2023-24,IST,PHI,Philadelphia 76ers,4,2,2,49.3,115.0,32.0,69.3,9.8,5.0,14.3,14.0,16.8,57.0
2023-24,IST,UTA,Utah Jazz,4,2,2,48.0,119.6,31.0,70.0,7.5,7.8,17.8,13.5,13.3,51.5
2023-24,IST,ATL,Atlanta Hawks,4,1,3,48.0,128.6,28.3,65.9,8.5,4.5,16.0,17.5,17.3,61.5
2023-24,IST,CHA,Charlotte Hornets,4,1,3,48.0,119.4,33.3,75.4,7.3,2.0,17.5,12.3,13.3,49.5
2023-24,IST,LAC,LA Clippers,4,1,3,48.0,119.8,31.5,69.7,9.5,4.5,13.8,14.3,14.5,53.0
2023-24,IST,OKC,Oklahoma City Thunder,4,1,3,48.0,106.6,30.3,64.4,9.8,4.0,19.5,20.3,8.0,41.0
2023-24,IST,POR,Portland Trail Blazers,4,1,3,49.3,114.6,28.0,66.9,9.0,4.5,20.3,12.5,23.0,59.0
2023-24,IST,TOR,Toronto Raptors,4,1,3,48.0,116.6,31.8,69.2,7.3,4.0,17.5,14.8,15.3,51.0
2023-24,IST,CHI,Chicago Bulls,4,0,4,48.0,120.9,29.5,68.8,7.5,4.0,17.8,13.5,13.0,48.5
2023-24,IST,DET,Detroit Pistons,4,0,4,48.0,121.6,31.8,69.9,6.5,7.0,20.5,13.0,15.0,53.0
2023-24,IST,MEM,Memphis Grizzlies,4,0,4,49.3,122.1,28.3,68.6,6.8,6.5,19.8,15.8,16.3,44.0
2023-24,IST,SAS,San Antonio Spurs,4,0,4,48.0,114.9,32.0,78.2,8.3,5.0,18.8,10.3,16.0,47.5
2023-24,IST,WAS,Washington Wizards,4,0,4,48.0,122.8,28.5,63.4,4.5,4.5,13.8,17.8,8.8,61.5
2024-25,Pre+Season,GSW,Golden State Warriors,6,6,0,48.0,96.1,36.5,71.8,8.8,6.0,17.8,13.8,14.2,42.7
2024-25,Pre+Season,BOS,Boston Celtics,5,4,1,48.0,104.6,32.4,69.0,9.8,5.6,13.0,15.8,18.2,50.4
2024-25,Pre+Season,LAC,LA Clippers,5,4,1,48.0,94.2,34.4,65.7,13.6,7.0,21.8,15.8,18.4,39.2
2024-25,Pre+Season,MIA,Miami Heat,5,4,1,48.0,105.0,33.0,69.2,15.2,4.4,20.8,10.6,15.2,44.8
2024-25,Pre+Season,NYK,New York Knicks,5,4,1,48.0,102.5,36.0,76.0,8.8,4.2,14.0,9.8,12.2,40.8
2024-25,Pre+Season,OKC,Oklahoma City Thunder,5,4,1,49.0,100.6,37.4,68.7,11.2,6.4,12.2,13.0,11.8,39.2
2024-25,Pre+Season,UTA,Utah Jazz,6,4,2,48.0,107.1,34.2,68.0,7.5,7.0,26.7,14.5,20.8,57.0
2024-25,Pre+Season,CHI,Chicago Bulls,5,3,2,49.0,107.6,40.4,70.5,9.4,6.2,16.6,13.8,20.6,51.6
2024-25,Pre+Season,DET,Detroit Pistons,5,3,2,48.0,96.8,34.2,73.3,11.0,5.8,18.6,12.0,17.6,33.6
2024-25,Pre+Season,HOU,Houston Rockets,4,3,1,49.3,103.3,38.5,73.0,8.8,4.8,16.0,9.3,12.0,47.0
2024-25,Pre+Season,MEM,Memphis Grizzlies,5,3,2,48.0,111.6,34.4,72.4,9.6,5.2,25.4,11.4,21.6,48.4
2024-25,Pre+Season,PHI,Philadelphia 76ers,6,3,3,48.0,105.9,34.5,72.9,10.3,3.3,17.5,16.3,13.5,44.7
2024-25,Pre+Season,PHX,Phoenix Suns,5,3,2,49.0,106.6,38.0,74.5,9.0,6.4,14.2,13.8,17.6,52.4
2024-25,Pre+Season,POR,Portland Trail Blazers,4,3,1,48.0,91.6,35.3,73.5,11.5,6.0,21.3,14.5,18.0,39.5
2024-25,Pre+Season,TOR,Toronto Raptors,5,3,2,48.0,108.4,35.4,72.2,8.2,3.0,19.4,15.4,11.2,36.8
2024-25,Pre+Season,CHA,Charlotte Hornets,5,2,3,49.0,103.2,37.4,72.5,7.6,6.4,26.2,16.6,17.6,44.8
2024-25,Pre+Season,IND,Indiana Pacers,4,2,2,49.3,111.3,33.0,69.5,11.3,5.3,23.3,11.3,18.3,54.0
2024-25,Pre+Season,LAL,Los Angeles Lakers,6,2,4,48.8,112.5,35.7,73.1,8.2,6.7,24.5,12.0,24.0,54.3
2024-25,Pre+Season,MIN,Minnesota Timberwolves,5,2,3,48.0,110.9,35.2,78.6,8.4,3.8,17.2,8.2,17.8,44.0
2024-25,Pre+Season,SAS,San Antonio Spurs,5,2,3,48.0,111.6,32.8,72.4,9.6,3.8,18.8,17.6,13.8,49.2
2024-25,Pre+Season,WAS,Washington Wizards,5,2,3,48.0,113.2,32.4,67.9,6.4,6.2,21.6,18.8,16.6,55.2
2024-25,Pre+Season,ATL,Atlanta Hawks,4,1,3,48.0,108.0,32.8,73.2,10.8,3.5,23.8,15.8,22.3,52.5
2024-25,Pre+Season,BKN,Brooklyn Nets,4,1,3,48.0,108.1,29.0,66.1,10.0,4.3,19.8,13.8,19.3,53.0
2024-25,Pre+Season,DAL,Dallas Mavericks,4,1,3,48.0,101.7,34.5,69.7,10.3,7.5,22.3,16.8,20.5,47.5
2024-25,Pre+Season,DEN,Denver Nuggets,5,1,4,48.0,115.5,35.4,70.6,7.2,3.2,26.2,13.2,19.4,44.8
2024-25,Pre+Season,MIL,Milwaukee Bucks,4,1,3,48.0,109.7,37.3,70.0,9.0,7.3,19.5,15.5,20.3,49.0
2024-25,Pre+Season,NOP,New Orleans Pelicans,3,1,2,48.0,103.9,34.0,66.7,9.0,7.0,19.7,15.7,20.7,50.7
2024-25,Pre+Season,ORL,Orlando Magic,3,1,2,48.0,101.0,36.7,70.6,9.7,5.3,27.0,14.0,18.0,44.0
2024-25,Pre+Season,CLE,Cleveland Cavaliers,4,0,4,49.3,110.8,38.3,71.2,9.0,5.5,24.8,15.5,22.3,55.0
2024-25,Pre+Season,New Zealand Breakers,New Zealand Breakers,3,0,3,48.0,129.6,24.0,63.3,8.3,4.7,23.3,15.3,18.3,59.3
2024-25,Pre+Season,Ratiopharm Ulm,Ratiopharm Ulm,1,0,1,48.0,115.6,22.0,55.8,9.0,1.0,24.0,17.0,28.0,78.0
2024-25,Pre+Season,SAC,Sacramento Kings,5,0,5,48.0,110.8,30.0,80.0,12.2,2.8,23.2,9.2,14.2,39.6
2024-25,Regular+Season,OKC,Oklahoma City Thunder,82,68,14,48.1,106.6,34.2,70.4,10.3,5.7,12.7,15.0,12.3,42.5
2024-25,Regular+Season,CLE,Cleveland Cavaliers,82,64,18,48.2,111.8,34.2,70.0,8.2,4.3,15.9,14.0,15.3,47.2
2024-25,Regular+Season,BOS,Boston Celtics,82,61,21,48.4,110.1,33.9,71.7,7.2,5.5,13.2,12.8,13.6,46.2
2024-25,Regular+Season,HOU,Houston Rockets,82,52,30,48.2,110.3,33.8,71.5,8.4,5.0,15.8,13.7,13.8,49.8
2024-25,Regular+Season,NYK,New York Knicks,82,51,31,48.5,113.3,31.8,71.0,8.2,4.0,15.7,12.8,14.5,50.2
2024-25,Regular+Season,DEN,Denver Nuggets,82,50,32,48.4,115.1,34.5,70.9,8.0,4.9,17.8,14.8,16.6,51.1
2024-25,Regular+Season,IND,Indiana Pacers,82,50,32,48.4,113.3,32.7,70.5,8.5,5.5,15.9,13.8,13.2,51.8
2024-25,Regular+Season,LAC,LA Clippers,82,50,32,48.3,109.4,33.5,73.4,9.4,4.5,17.4,12.3,15.1,46.5
2024-25,Regular+Season,LAL,Los Angeles Lakers,82,50,32,48.1,113.8,32.8,70.2,7.7,4.5,16.9,14.5,16.9,49.4
2024-25,Regular+Season,MIN,Minnesota Timberwolves,82,49,33,48.4,110.8,33.2,70.9,8.0,5.0,17.4,13.5,14.2,48.0
2024-25,Regular+Season,GSW,Golden State Warriors,82,48,34,48.1,111.0,32.8,71.6,9.4,4.8,16.4,12.8,14.2,45.7
2024-25,Regular+Season,MEM,Memphis Grizzlies,82,48,34,48.1,112.6,34.4,70.2,8.9,5.6,19.7,14.9,16.5,48.2
2024-25,Regular+Season,MIL,Milwaukee Bucks,82,48,34,48.2,112.7,35.1,72.5,7.3,4.7,16.8,13.6,15.2,47.0
2024-25,Regular+Season,DET,Detroit Pistons,82,44,38,48.3,112.5,33.4,71.4,8.0,5.3,17.8,14.5,14.5,46.3
2024-25,Regular+Season,ORL,Orlando Magic,82,41,41,48.1,109.1,30.7,72.0,8.9,6.0,17.3,11.9,13.9,45.7
2024-25,Regular+Season,ATL,Atlanta Hawks,82,40,42,48.2,114.8,32.6,71.5,9.7,5.1,19.3,13.7,16.5,50.5
2024-25,Regular+Season,SAC,Sacramento Kings,82,40,42,48.5,115.3,33.2,72.8,7.6,4.4,16.7,13.1,13.3,47.4
2024-25,Regular+Season,CHI,Chicago Bulls,82,39,43,48.2,114.8,35.8,72.2,7.6,4.7,18.1,14.9,14.6,54.0
2024-25,Regular+Season,DAL,Dallas Mavericks,82,39,43,48.1,115.0,33.0,69.4,7.8,5.4,17.3,15.3,15.5,52.8
2024-25,Regular+Season,MIA,Miami Heat,82,37,45,48.6,112.0,33.7,72.4,8.1,3.8,16.4,12.9,15.2,48.9
2024-25,Regular+Season,PHX,Phoenix Suns,82,36,46,48.4,117.7,32.9,70.9,7.2,4.8,17.9,14.0,17.1,49.4
2024-25,Regular+Season,POR,Portland Trail Blazers,82,36,46,48.2,113.7,31.4,68.2,8.3,5.3,19.2,14.7,17.5,48.5
2024-25,Regular+Season,SAS,San Antonio Spurs,82,34,48,48.1,116.3,32.7,69.0,8.2,5.5,17.4,15.8,15.5,50.5
2024-25,Regular+Season,TOR,Toronto Raptors,82,30,52,48.3,113.6,32.5,69.6,8.1,4.2,18.3,14.7,16.2,49.9
2024-25,Regular+Season,BKN,Brooklyn Nets,82,26,56,48.2,115.4,30.4,69.9,7.8,4.3,19.0,13.3,16.1,49.6
2024-25,Regular+Season,PHI,Philadelphia 76ers,82,24,58,48.3,117.3,29.4,67.8,9.2,4.5,16.8,15.1,16.1,50.5
2024-25,Regular+Season,NOP,New Orleans Pelicans,82,21,61,48.2,119.1,31.5,68.2,8.5,5.2,18.9,16.2,18.0,52.3
2024-25,Regular+Season,CHA,Charlotte Hornets,82,19,63,48.2,115.7,33.0,70.5,7.4,4.5,19.5,13.6,16.6,47.9
2024-25,Regular+Season,WAS,Washington Wizards,82,18,64,48.1,118.0,33.1,68.5,7.6,5.1,19.7,16.3,17.4,51.4
2024-25,Regular+Season,UTA,Utah Jazz,82,17,65,48.3,119.4,33.4,70.5,6.8,4.4,21.8,15.7,19.4,52.4
2024-25,Playoffs,OKC,Oklahoma City Thunder,23,16,7,48.2,105.7,32.1,67.6,10.7,5.7,13.2,14.8,10.2,39.7
2024-25,Playoffs,IND,Indiana Pacers,23,15,8,48.4,112.7,32.5,68.6,8.0,5.7,14.8,15.5,9.7,46.9
2024-25,Playoffs,NYK,New York Knicks,18,10,8,48.6,113.2,30.8,69.5,7.9,4.7,18.3,15.6,15.2,41.6
2024-25,Playoffs,MIN,Minnesota Timberwolves,15,9,6,48.0,110.5,30.5,69.4,7.3,4.7,16.2,14.1,10.7,43.1
2024-25,Playoffs,DEN,Denver Nuggets,14,7,7,48.7,114.8,34.1,72.1,7.6,4.2,19.7,13.5,17.9,51.9
2024-25,Playoffs,BOS,Boston Celtics,11,6,5,48.5,108.1,32.3,66.9,6.7,5.4,15.1,15.6,11.3,42.4
2024-25,Playoffs,CLE,Cleveland Cavaliers,9,5,4,48.0,110.7,32.3,76.4,8.9,3.6,14.3,11.8,12.3,44.0
2024-25,Playoffs,GSW,Golden State Warriors,12,5,7,48.0,112.0,28.3,65.4,8.9,3.9,17.7,14.0,11.7,49.5
2024-25,Playoffs,HOU,Houston Rockets,7,3,4,48.0,111.7,33.4,70.8,7.9,5.1,15.6,13.9,12.4,36.3
2024-25,Playoffs,LAC,LA Clippers,7,3,4,48.7,115.3,29.4,66.2,8.0,7.1,13.3,15.7,14.0,50.3
2024-25,Playoffs,DET,Detroit Pistons,6,2,4,48.0,109.8,32.8,69.9,7.2,6.3,17.2,16.8,15.0,46.7
2024-25,Playoffs,LAL,Los Angeles Lakers,5,1,4,48.0,116.7,29.4,63.5,5.0,5.0,18.8,18.8,16.0,50.0
2024-25,Playoffs,MIL,Milwaukee Bucks,5,1,4,49.0,118.0,33.2,77.8,6.0,3.6,13.4,9.4,15.0,42.4
2024-25,Playoffs,ORL,Orlando Magic,5,1,4,48.0,117.4,28.4,69.8,6.4,3.8,15.4,12.6,11.8,40.0
2024-25,Playoffs,MEM,Memphis Grizzlies,4,0,4,48.0,117.4,34.0,70.8,5.8,6.5,26.3,13.8,19.8,52.0
2024-25,Playoffs,MIA,Miami Heat,4,0,4,48.0,136.2,27.3,68.4,4.5,3.0,19.8,16.8,13.0,45.5
2024-25,All+Star,-,-,2,2,0,11.8,93.8,13.5,70.0,5.0,0.5,6.0,4.0,7.5,20.0
2024-25,All+Star,-,-,2,1,1,10.4,119.7,11.5,85.2,2.0,2.0,10.5,4.0,6.0,14.0
2024-25,All+Star,-,-,1,0,1,12.9,123.5,11.0,66.7,4.0,0.0,9.0,5.0,17.0,22.0
2024-25,All+Star,-,-,1,0,1,10.1,136.7,3.0,60.0,5.0,3.0,6.0,0.0,12.0,26.0
2024-25,PlayIn,MIA,Miami Heat,2,2,0,50.5,101.0,38.5,77.3,7.0,7.5,17.0,11.5,17.5,48.0
2024-25,PlayIn,DAL,Dallas Mavericks,2,1,1,48.0,115.9,30.0,62.5,9.0,8.0,19.5,14.0,17.0,50.0
2024-25,PlayIn,GSW,Golden State Warriors,1,1,0,48.0,118.4,26.0,56.5,13.0,3.0,12.0,26.0,11.0,48.0
2024-25,PlayIn,MEM,Memphis Grizzlies,2,1,1,48.0,115.2,34.0,75.3,6.0,2.5,20.5,17.0,13.0,43.0
2024-25,PlayIn,ORL,Orlando Magic,1,1,0,48.0,99.0,42.0,74.1,6.0,9.0,11.0,15.0,4.0,52.0
2024-25,PlayIn,ATL,Atlanta Hawks,2,0,2,50.5,121.5,33.0,67.0,8.5,4.0,15.0,21.5,16.5,53.0
2024-25,PlayIn,CHI,Chicago Bulls,1,0,1,48.0,110.1,31.0,73.3,9.0,4.0,26.0,17.0,14.0,56.0
2024-25,PlayIn,SAC,Sacramento Kings,1,0,1,48.0,125.0,29.0,70.5,6.0,4.0,18.0,4.0,14.0,40.0
2024-25,IST,MIL,Milwaukee Bucks,7,7,0,48.0,101.3,35.6,71.5,9.1,6.3,19.4,10.7,15.3,46.3
2024-25,IST,OKC,Oklahoma City Thunder,7,5,2,48.0,101.2,33.6,71.1,12.6,5.0,11.3,13.4,10.6,35.4
2024-25,IST,ATL,Atlanta Hawks,6,4,2,48.0,108.5,34.8,75.1,9.0,5.7,17.3,9.3,16.7,46.7
2024-25,IST,HOU,Houston Rockets,6,4,2,48.8,103.8,34.7,69.7,10.0,4.3,17.2,16.0,9.5,46.0
2024-25,IST,NYK,New York Knicks,5,4,1,48.0,108.6,35.8,69.2,7.2,6.2,20.6,13.8,12.8,42.0
2024-25,IST,BOS,Boston Celtics,4,3,1,48.0,114.2,33.5,70.7,7.0,4.5,16.5,13.8,16.0,58.0
2024-25,IST,DAL,Dallas Mavericks,5,3,2,48.0,110.4,34.0,70.1,9.4,4.6,23.8,15.0,12.6,47.2
2024-25,IST,DET,Detroit Pistons,4,3,1,49.3,109.8,37.0,75.5,8.0,6.0,19.8,11.8,16.8,44.5
2024-25,IST,GSW,Golden State Warriors,5,3,2,48.0,107.6,35.4,74.5,10.4,5.6,21.2,11.4,15.6,52.8
2024-25,IST,ORL,Orlando Magic,5,3,2,48.0,103.7,31.2,78.4,11.2,6.8,18.4,7.2,14.6,42.4
2024-25,IST,PHX,Phoenix Suns,4,3,1,48.0,103.1,37.8,72.0,7.8,5.8,13.3,13.8,12.8,50.5
2024-25,IST,CHI,Chicago Bulls,4,2,2,48.0,118.8,37.3,74.0,7.0,5.0,12.5,11.8,15.0,54.5
2024-25,IST,CLE,Cleveland Cavaliers,4,2,2,48.0,109.8,33.0,75.8,8.8,3.3,12.5,11.0,10.8,43.5
2024-25,IST,DEN,Denver Nuggets,4,2,2,48.0,109.0,33.5,64.4,9.5,4.8,14.3,21.0,15.3,53.5
2024-25,IST,LAC,LA Clippers,4,2,2,48.0,104.8,34.0,74.2,11.0,5.0,17.5,11.3,11.0,42.0
2024-25,IST,LAL,Los Angeles Lakers,4,2,2,48.0,117.6,33.3,70.2,7.5,5.0,18.0,12.3,17.3,50.5
2024-25,IST,MIA,Miami Heat,4,2,2,49.3,115.6,29.0,69.5,11.5,1.5,14.3,10.8,12.0,44.5
2024-25,IST,MIN,Minnesota Timberwolves,4,2,2,50.5,112.0,33.8,74.2,9.0,4.3,20.0,14.3,15.0,48.0
2024-25,IST,PHI,Philadelphia 76ers,4,2,2,48.0,109.3,26.8,66.5,10.5,5.3,18.3,15.0,14.3,44.5
2024-25,IST,POR,Portland Trail Blazers,4,2,2,48.0,116.3,27.5,68.8,9.8,5.5,23.5,13.0,20.5,43.0
2024-25,IST,SAS,San Antonio Spurs,4,2,2,48.0,111.3,32.0,71.2,8.0,4.3,16.3,12.0,19.5,43.5
2024-25,IST,BKN,Brooklyn Nets,4,1,3,48.0,122.7,27.5,63.4,5.5,4.8,24.0,15.8,14.0,43.0
2024-25,IST,MEM,Memphis Grizzlies,4,1,3,48.0,110.0,33.8,65.5,10.3,7.3,22.8,16.5,20.5,50.0
2024-25,IST,NOP,New Orleans Pelicans,4,1,3,48.0,114.8,32.8,69.8,8.0,6.3,19.5,14.5,22.5,57.5
2024-25,IST,SAC,Sacramento Kings,4,1,3,49.3,114.7,33.5,68.2,6.3,6.8,15.8,15.5,9.8,49.5
2024-25,IST,TOR,Toronto Raptors,4,1,3,48.0,106.4,36.3,70.9,7.8,4.8,22.8,15.8,16.0,43.5
2024-25,IST,CHA,Charlotte Hornets,4,0,4,48.0,114.6,32.0,71.6,6.5,5.0,21.5,14.3,12.5,41.5
2024-25,IST,IND,Indiana Pacers,4,0,4,48.0,121.1,28.3,76.1,9.0,5.0,23.8,9.8,16.8,50.5
2024-25,IST,UTA,Utah Jazz,4,0,4,48.0,128.5,28.5,68.5,6.3,3.3,28.5,13.5,19.3,49.5
2024-25,IST,WAS,Washington Wizards,4,0,4,48.0,112.9,38.5,78.9,7.0,5.0,22.0,11.3,17.5,50.5
2025-26,Pre+Season,SAS,San Antonio Spurs,5,5,0,49.0,104.1,33.2,74.2,10.6,5.8,21.0,12.0,12.8,36.8
2025-26,Pre+Season,HOU,Houston Rockets,4,4,0,48.0,113.6,34.3,70.2,10.5,6.3,24.5,14.3,13.3,56.5
2025-26,Pre+Season,NYK,New York Knicks,5,4,1,49.0,101.8,32.2,70.7,9.8,3.6,21.2,14.4,11.4,40.4
2025-26,Pre+Season,OKC,Oklahoma City Thunder,6,4,2,48.0,105.3,34.2,70.2,11.8,5.7,20.0,14.0,12.8,41.0
2025-26,Pre+Season,ORL,Orlando Magic,4,4,0,48.0,107.5,33.5,65.8,8.0,7.8,23.5,20.3,14.3,57.5
2025-26,Pre+Season,TOR,Toronto Raptors,6,4,2,48.0,106.6,29.8,65.1,12.0,4.0,19.8,13.0,12.3,47.0
2025-26,Pre+Season,BOS,Boston Celtics,4,3,1,48.0,100.2,37.0,65.7,11.3,8.3,25.5,18.5,16.0,43.5
2025-26,Pre+Season,CHI,Chicago Bulls,5,3,2,48.0,111.9,37.6,74.0,8.6,5.4,23.6,13.2,16.8,50.8
2025-26,Pre+Season,DAL,Dallas Mavericks,4,3,1,48.0,97.1,39.8,71.8,10.0,8.0,19.5,14.3,14.3,39.5
2025-26,Pre+Season,DEN,Denver Nuggets,5,3,2,48.0,108.9,33.6,72.4,9.2,3.8,22.4,11.4,15.4,44.4
2025-26,Pre+Season,GSW,Golden State Warriors,5,3,2,48.0,107.2,33.2,64.6,9.8,4.2,24.0,15.2,11.6,49.6
2025-26,Pre+Season,LAC,LA Clippers,4,3,1,48.0,100.8,34.8,71.9,9.3,5.8,21.3,15.5,13.8,38.5
2025-26,Pre+Season,MIL,Milwaukee Bucks,4,3,1,48.0,105.3,35.3,72.8,8.5,4.0,17.5,10.8,13.3,47.5
2025-26,Pre+Season,PHX,Phoenix Suns,4,3,1,49.3,102.2,28.5,64.2,12.5,6.5,14.3,18.8,13.8,39.0
2025-26,Pre+Season,ATL,Atlanta Hawks,4,2,2,49.3,111.6,35.3,66.2,9.3,7.3,19.5,19.3,16.3,50.5
2025-26,Pre+Season,BKN,Brooklyn Nets,4,2,2,49.3,109.3,32.3,66.2,7.5,3.0,28.5,14.5,23.3,53.0
2025-26,Pre+Season,CHA,Charlotte Hornets,5,2,3,48.0,114.7,35.4,75.6,8.0,3.2,27.2,13.0,17.8,45.2
2025-26,Pre+Season,DET,Detroit Pistons,4,2,2,48.0,110.1,32.8,69.8,11.5,7.0,21.3,13.8,13.8,32.5
2025-26,Pre+Season,IND,Indiana Pacers,4,2,2,49.3,115.8,32.3,68.0,10.5,5.5,23.3,19.0,19.8,48.5
2025-26,Pre+Season,MIN,Minnesota Timberwolves,6,2,4,49.7,106.6,33.8,70.6,9.2,4.8,22.8,15.5,22.7,50.3
2025-26,Pre+Season,NOP,New Orleans Pelicans,4,2,2,48.0,109.2,32.5,65.3,9.3,5.5,22.5,14.3,10.8,49.0
2025-26,Pre+Season,CLE,Cleveland Cavaliers,4,1,3,48.0,110.5,28.0,64.6,14.0,6.5,24.0,18.5,18.5,52.0
2025-26,Pre+Season,LAL,Los Angeles Lakers,6,1,5,48.0,112.4,31.5,70.5,8.0,5.5,20.8,14.2,17.5,52.3
2025-26,Pre+Season,MEM,Memphis Grizzlies,5,1,4,48.0,121.6,30.8,65.6,8.8,4.0,23.4,18.4,17.0,60.4
2025-26,Pre+Season,PHI,Philadelphia 76ers,4,1,3,48.0,109.2,30.5,66.8,12.0,5.8,23.3,21.0,20.5,48.0
2025-26,Pre+Season,POR,Portland Trail Blazers,4,1,3,48.0,114.1,32.8,70.4,9.5,4.5,26.5,14.0,17.3,44.0
2025-26,Pre+Season,SAC,Sacramento Kings,4,1,3,48.0,117.7,32.8,69.7,8.3,4.8,16.0,15.3,15.8,48.0
2025-26,Pre+Season,UTA,Utah Jazz,4,1,3,49.3,123.4,31.5,62.8,8.8,3.3,19.8,20.5,15.8,48.5
2025-26,Pre+Season,WAS,Washington Wizards,3,1,2,48.0,108.1,37.7,71.9,6.3,6.3,21.7,9.0,14.0,46.0
2025-26,Pre+Season,Guangzhou Loong-Lions,Guangzhou Loong-Lions,3,0,3,48.0,133.4,20.0,60.6,9.7,2.7,28.0,19.3,19.3,57.3
2025-26,Pre+Season,Hapoel Jerusalem B.C.,Hapoel Jerusalem B.C.,1,0,1,48.0,128.1,25.0,63.6,10.0,2.0,22.0,25.0,9.0,64.0
2025-26,Pre+Season,Melbourne United,Melbourne United,1,0,1,48.0,104.9,35.0,67.9,7.0,1.0,20.0,19.0,6.0,60.0
2025-26,Pre+Season,MIA,Miami Heat,6,0,6,48.8,111.4,34.7,64.6,8.0,4.2,21.8,22.0,10.5,46.0
2025-26,Pre+Season,South East Melbourne Phoenix,South East Melbourne Phoenix,1,0,1,48.0,127.0,22.0,63.2,7.0,6.0,14.0,19.0,19.0,64.0
2025-26,Regular+Season,OKC,Oklahoma City Thunder,38,31,7,48.7,105.0,34.8,70.6,10.4,5.6,15.2,13.5,11.7,39.3
2025-26,Regular+Season,DET,Detroit Pistons,37,28,9,48.3,110.0,32.5,68.4,10.2,6.5,17.4,15.0,14.7,43.4
2025-26,Regular+Season,SAS,San Antonio Spurs,37,26,11,48.1,111.8,34.8,72.0,8.1,4.7,16.1,13.5,12.8,46.6
2025-26,Regular+Season,DEN,Denver Nuggets,37,25,12,48.5,117.0,33.1,70.2,7.0,4.0,17.1,14.4,15.4,50.4
2025-26,Regular+Season,MIN,Minnesota Timberwolves,37,24,13,48.4,111.9,33.4,69.3,8.6,5.4,16.7,14.2,13.6,49.9
2025-26,Regular+Season,NYK,New York Knicks,37,24,13,48.0,115.7,32.4,70.2,8.1,4.2,17.9,14.8,15.2,46.1
2025-26,Regular+Season,BOS,Boston Celtics,36,23,13,48.0,114.5,31.5,67.8,8.1,5.4,14.1,15.9,12.9,40.8
2025-26,Regular+Season,LAL,Los Angeles Lakers,35,23,12,48.0,116.9,31.4,69.6,8.3,4.1,20.4,14.2,15.7,50.8
2025-26,Regular+Season,TOR,Toronto Raptors,38,23,15,48.3,111.7,32.1,69.4,8.6,4.5,17.4,15.2,13.1,47.2
2025-26,Regular+Season,HOU,Houston Rockets,34,22,12,48.9,112.1,32.8,70.9,8.8,5.6,19.0,15.2,14.3,48.2
2025-26,Regular+Season,PHX,Phoenix Suns,37,22,15,48.1,112.5,30.5,68.3,10.6,4.1,20.1,15.3,13.3,48.8
2025-26,Regular+Season,CLE,Cleveland Cavaliers,38,21,17,48.3,113.6,32.8,68.6,8.8,5.3,17.9,14.6,16.3,47.2
2025-26,Regular+Season,ORL,Orlando Magic,38,21,17,48.4,113.4,33.0,70.9,8.3,5.1,16.0,13.5,16.1,51.8
2025-26,Regular+Season,GSW,Golden State Warriors,38,20,18,48.3,112.4,31.9,68.6,9.7,4.4,20.0,15.1,15.8,51.5
