SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2024-25,Regular+Season,BOS,,80,59,21,28.4,5.4,1.1,1.7,63.5,0.2,0.3,90.0,2.4,44.9,3.3,60.2,0.9,16.2,0.2,4.2,0.1,2.3,0,0
2024-25,Regular+Season,MIA,,55,24,31,14.2,2.1,0.3,0.8,44.2,0.2,0.4,54.2,1.0,45.8,1.0,46.6,0.2,10.2,0.1,5.1,0.2,10.2,0,0
2024-25,Regular+Season,MIL,,13,8,5,10.6,0.7,0.2,0.2,66.7,0.1,0.2,50.0,0.4,55.6,0.4,55.6,0.1,11.1,0.0,0.0,0.1,11.1,0,0
2024-25,Regular+Season,DEN,,68,40,28,24.3,1.8,0.4,0.8,51.8,0.3,0.3,85.0,1.1,64.2,0.6,35.8,0.1,8.3,0.1,8.3,0.1,8.3,0,0
2024-25,Regular+Season,PHI,,5,0,5,8.9,1.8,0.4,1.2,33.3,0.4,0.4,100,1.2,66.7,0.2,11.1,0.0,0.0,0.2,11.1,0.2,11.1,0,0
2024-25,Regular+Season,NYK,,57,36,21,20.5,1.7,0.5,1.2,41.8,0.1,0.1,50.0,1.1,60.6,0.4,23.2,0.1,7.1,0.1,5.1,0.1,4.0,0,0
2024-25,Regular+Season,PHI,,75,29,46,26.8,6.1,1.3,2.6,52.6,0.8,1.0,87.5,3.6,59.2,2.3,37.7,0.6,9.1,0.6,9.5,0.5,7.6,0,0
2024-25,Regular+Season,IND,,28,14,14,13.6,3.8,0.6,1.4,41.0,0.5,0.6,77.8,1.7,44.9,1.9,49.5,0.5,13.1,0.1,3.7,0.3,8.4,0,0
2024-25,Regular+Season,LAL,,2,1,1,5.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100,0.5,100,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,GSW,,42,26,16,16.3,0.8,0.1,0.4,26.7,0.0,0.0,0.0,0.2,31.3,0.3,34.4,0.1,12.5,0.1,15.6,0.0,0.0,0,0
2024-25,Regular+Season,TOR,,58,23,35,32.2,12.6,2.9,6.2,47.2,1.7,2.6,65.5,7.7,61.1,4.0,32.0,1.2,9.6,0.8,6.7,1.3,10.1,0,0
2024-25,Regular+Season,IND,,11,7,4,6.4,2.3,0.5,0.9,50.0,0.2,0.2,100,1.1,48.0,1.2,52.0,0.3,12.0,0.1,4.0,0.1,4.0,0,0
2024-25,Regular+Season,POR,,52,23,29,8.8,1.7,0.3,0.7,41.7,0.1,0.2,87.5,0.8,43.8,0.7,42.7,0.2,9.0,0.1,7.9,0.1,4.5,0,0
2024-25,Regular+Season,BKN,,36,13,23,13.0,3.7,0.6,1.4,40.0,0.4,0.5,77.8,1.4,39.1,1.8,48.9,0.3,6.8,0.1,3.8,0.2,6.0,0,0
2024-25,Regular+Season,HOU,,52,30,22,12.6,1.7,0.3,0.8,39.5,0.0,0.0,0.0,0.7,38.6,0.7,43.2,0.2,9.1,0.1,8.0,0.0,0.0,0,0
2024-25,Regular+Season,PHI,,31,11,20,12.4,2.1,0.5,1.1,48.6,0.0,0.0,0.0,1.1,53.0,0.8,37.9,0.1,6.1,0.1,6.1,0.0,1.5,0,0
2024-25,Regular+Season,WAS,,31,9,22,17.2,0.6,0.2,0.3,60.0,0.1,0.1,75.0,0.5,83.3,0.2,27.8,0.1,11.1,0.0,0.0,0.1,11.1,0,0
2024-25,Regular+Season,PHI,,73,16,57,17.1,3.7,0.7,1.8,39.2,0.5,0.6,84.8,1.9,52.0,1.3,35.2,0.3,7.3,0.2,5.1,0.3,8.4,0,0
2024-25,Regular+Season,SAS,,1,0,1,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,MIN,,49,30,19,10.5,3.8,0.9,1.6,52.5,0.1,0.1,50.0,1.8,46.8,1.6,42.5,0.3,7.0,0.3,9.1,0.1,1.6,0,0
2024-25,Regular+Season,POR,,20,7,13,17.6,0.2,0.1,0.2,33.3,0.0,0.0,0.0,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,DET,,1,0,1,17.0,1.0,1.0,1.0,100,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,DET,,81,44,37,15.6,2.6,0.7,1.3,51.5,0.4,0.5,76.3,1.7,67.3,0.7,26.9,0.1,5.3,0.2,8.7,0.2,9.1,0,0
2024-25,Regular+Season,PHX,,75,33,42,24.5,1.7,0.2,0.7,32.1,0.0,0.1,75.0,0.5,32.3,0.8,49.2,0.2,10.5,0.1,4.0,0.0,1.6,0,0
2024-25,Regular+Season,MIN,,72,43,29,33.2,0.6,0.2,0.4,44.4,0.0,0.1,50.0,0.4,57.8,0.2,26.7,0.1,8.9,0.0,4.4,0.0,4.4,0,0
2024-25,Regular+Season,LAL,,59,37,22,31.7,2.5,0.6,1.3,41.8,0.4,0.5,75.0,1.6,62.2,0.7,27.7,0.2,6.1,0.2,6.8,0.3,10.8,0,0
2024-25,Regular+Season,DEN,,75,43,32,27.9,9.2,1.5,3.1,50.2,0.7,1.1,60.7,3.9,42.2,4.4,47.4,1.1,11.4,0.8,9.1,0.6,6.1,0,0
2024-25,Regular+Season,PHX,,74,32,42,19.1,2.1,0.3,0.8,41.7,0.0,0.1,25.0,0.7,34.2,1.0,47.4,0.1,5.9,0.1,6.6,0.1,2.6,0,0
2024-25,Regular+Season,MIL,,56,30,26,14.6,3.3,0.8,1.6,50.0,0.2,0.3,78.6,1.8,54.6,1.4,41.1,0.4,11.9,0.2,6.5,0.1,3.8,0,0
2024-25,Regular+Season,BOS,,71,52,19,21.7,0.9,0.3,0.4,70.0,0.1,0.1,100,0.7,77.0,0.4,44.3,0.1,8.2,0.0,0.0,0.0,3.3,0,0
2024-25,Regular+Season,CLE,,71,54,17,19.7,0.9,0.0,0.1,30.0,0.1,0.1,100,0.1,14.9,0.7,74.6,0.2,22.4,0.0,3.0,0.0,3.0,0,0
2024-25,Regular+Season,SAS,,61,23,38,11.2,1.4,0.4,0.6,59.0,0.2,0.3,75.0,1.0,72.1,0.5,37.2,0.1,9.3,0.1,4.7,0.2,11.6,0,0
2024-25,Regular+Season,MEM,,65,38,27,25.5,4.5,1.0,2.0,50.4,0.5,0.6,81.0,2.5,56.1,2.0,43.9,0.4,9.9,0.2,4.8,0.3,7.1,0,0
2024-25,Regular+Season,POR,,66,30,36,26.7,11.7,1.8,4.0,45.7,1.3,1.7,77.9,5.1,43.8,5.1,44.0,1.2,10.2,1.1,9.7,0.9,7.4,0,0
2024-25,Regular+Season,TOR,,65,26,39,32.8,10.2,2.2,4.8,46.3,1.2,1.7,75.0,5.9,57.7,3.8,37.1,1.1,10.6,0.5,4.8,0.8,8.2,0,0
2024-25,Regular+Season,MEM,,79,46,33,21.3,8.1,1.2,2.5,47.2,0.5,0.7,69.0,3.0,36.4,4.5,55.5,1.1,13.8,0.6,7.3,0.4,4.5,0,0
2024-25,Regular+Season,CHA,,68,17,51,15.6,2.3,0.5,1.1,47.2,0.1,0.1,87.5,1.1,49.1,1.0,40.9,0.2,8.8,0.2,9.4,0.1,2.5,0,0
2024-25,Regular+Season,POR,,72,32,40,31.3,8.7,2.3,4.4,53.0,1.1,1.3,81.3,6.0,68.9,2.8,31.8,0.5,5.9,0.6,7.0,0.7,7.6,0,0
2024-25,Regular+Season,OKC,,76,63,13,34.2,20.6,5.8,10.2,56.7,3.5,3.9,90.1,15.5,75.3,7.1,34.2,1.8,8.7,0.8,4.1,1.9,9.4,0,0
2024-25,Regular+Season,LAL,,57,29,28,14.7,3.8,0.9,1.8,50.0,0.4,0.5,84.6,2.2,57.1,1.6,40.6,0.3,7.3,0.2,6.4,0.2,6.4,0,0
2024-25,Regular+Season,POR,,22,11,11,5.2,1.1,0.2,0.4,62.5,0.0,0.1,0.0,0.5,41.7,0.6,54.2,0.2,16.7,0.0,4.2,0.0,4.2,0,0
2024-25,Regular+Season,DET,,75,38,37,16.5,1.6,0.3,0.8,41.3,0.2,0.3,81.8,1.0,59.0,0.4,25.4,0.1,4.1,0.2,11.5,0.1,9.0,0,0
2024-25,Regular+Season,SAC,,4,2,2,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,DAL,,79,37,42,27.0,7.9,1.7,3.4,49.4,1.0,1.3,77.4,4.6,57.8,3.2,40.3,0.8,9.6,0.4,4.8,0.7,8.4,0,0
2024-25,Regular+Season,DEN,,20,13,7,6.2,0.3,0.1,0.2,25.0,0.0,0.0,0.0,0.1,40.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,MIL,,22,15,7,3.9,0.5,0.0,0.3,16.7,0.1,0.2,50.0,0.2,36.4,0.1,27.3,0.0,0.0,0.0,0.0,0.1,18.2,0,0
2024-25,Regular+Season,GSW,,70,41,29,32.2,8.7,1.7,3.6,47.4,0.9,1.0,97.1,4.4,51.0,3.8,43.4,0.8,9.0,0.6,6.9,0.5,5.7,0,0
2024-25,Regular+Season,SAS,,81,33,48,26.7,9.4,1.7,4.0,43.1,1.5,2.0,75.9,5.1,54.7,3.4,36.7,0.9,9.4,0.7,7.4,1.0,10.4,0,0
2024-25,Regular+Season,HOU,,58,38,20,13.7,0.2,0.0,0.1,20.0,0.0,0.0,0.0,0.0,14.3,0.1,35.7,0.1,21.4,0.0,14.3,0.0,0.0,0,0
2024-25,Regular+Season,UTA,,38,6,32,20.0,4.8,0.8,1.9,40.8,0.3,0.4,85.7,1.9,40.1,2.3,48.9,0.6,12.1,0.3,6.0,0.2,3.8,0,0
2024-25,Regular+Season,IND,,79,49,30,17.9,11.6,2.7,5.0,53.4,0.4,0.6,75.0,5.8,49.8,5.4,46.3,1.2,9.9,0.6,5.1,0.3,2.4,0,0
2024-25,Regular+Season,CHA,,37,10,27,11.1,0.2,0.0,0.2,16.7,0.0,0.0,0.0,0.1,28.6,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,CHI,,58,26,32,12.5,4.7,1.1,2.0,53.4,0.6,0.9,70.0,2.9,60.9,2.0,41.6,0.5,10.6,0.2,5.1,0.4,9.5,0,0
2024-25,Regular+Season,HOU,,57,36,21,24.9,4.0,0.9,2.1,45.4,0.2,0.4,65.0,2.2,54.4,1.4,34.1,0.2,5.8,0.3,6.6,0.2,4.4,0,0
2024-25,Regular+Season,MIL,,80,46,34,27.1,3.2,0.7,1.5,45.7,0.1,0.1,80.0,1.4,44.5,1.4,44.5,0.4,11.3,0.2,5.5,0.1,2.0,0,0
2024-25,Regular+Season,UTA,,3,0,3,24.8,2.3,0.0,0.7,0.0,0.7,0.7,100,0.7,28.6,1.3,57.1,0.3,14.3,0.0,0.0,0.3,14.3,0,0
2024-25,Regular+Season,POR,,2,0,2,9.9,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,ATL,,67,37,30,21.1,3.2,0.7,1.3,51.2,0.2,0.3,60.0,1.5,46.5,1.6,49.8,0.5,16.1,0.1,4.1,0.1,4.6,0,0
2024-25,Regular+Season,SAC,,1,1,0,7.9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,MIN,,32,21,11,10.6,2.2,0.6,1.2,46.2,0.2,0.3,70.0,1.3,62.3,0.7,30.4,0.2,8.7,0.1,2.9,0.2,7.2,0,0
2024-25,Regular+Season,MIA,,64,27,37,25.9,6.0,1.4,3.1,46.9,0.5,0.5,90.6,3.4,56.5,2.3,39.1,0.5,9.1,0.3,4.2,0.3,4.2,0,0
2024-25,Regular+Season,SAC,,3,1,2,2.1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,IND,,66,44,22,14.6,0.2,0.1,0.1,50.0,0.0,0.0,100,0.2,73.3,0.0,20.0,0.0,6.7,0.0,20.0,0.0,6.7,0,0
2024-25,Regular+Season,CHA,,60,12,48,20.7,2.2,0.3,1.1,31.7,0.4,0.6,70.6,1.1,48.5,0.6,25.4,0.2,8.2,0.3,11.9,0.3,12.7,0,0
2024-25,Regular+Season,DET,,77,41,36,28.0,1.9,0.5,1.2,47.2,0.3,0.4,81.3,1.5,80.6,0.4,21.5,0.2,9.7,0.1,4.2,0.2,11.1,0,0
2024-25,Regular+Season,DET,,73,40,33,31.6,3.9,1.1,2.4,46.9,0.4,0.4,84.4,2.7,69.5,1.0,24.8,0.2,6.4,0.2,6.0,0.2,5.7,0,0
2024-25,Regular+Season,DET,,1,0,1,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,IND,,14,11,3,8.1,0.3,0.1,0.2,33.3,0.1,0.1,50.0,0.2,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0,0
2024-25,Regular+Season,BOS,,26,16,10,12.1,0.7,0.2,0.2,80.0,0.0,0.0,0.0,0.3,42.1,0.4,52.6,0.0,5.3,0.1,15.8,0.0,0.0,0,0
2024-25,Regular+Season,BKN,,28,8,20,23.7,6.3,1.2,2.9,42.0,1.0,1.4,70.0,3.5,55.4,2.1,33.9,0.6,9.0,0.4,6.2,0.7,11.3,0,0
2024-25,Regular+Season,POR,,78,33,45,32.7,4.3,0.9,1.9,49.3,0.3,0.5,65.8,2.3,52.4,1.5,35.1,0.3,7.7,0.4,10.1,0.2,5.7,0,0
2024-25,Regular+Season,ATL,,76,36,40,36.0,17.1,3.2,6.8,46.8,2.0,2.4,85.1,8.7,50.7,7.5,43.6,2.4,13.7,1.2,7.1,1.2,6.8,0,0
2024-25,Regular+Season,GSW,,62,33,29,15.6,0.8,0.2,0.5,37.5,0.1,0.1,66.7,0.5,59.2,0.2,28.6,0.1,10.2,0.0,0.0,0.0,6.1,0,0
2024-25,Regular+Season,CHI,,46,21,25,19.7,6.8,1.1,2.6,44.1,0.6,0.7,87.5,3.0,43.9,3.6,52.5,0.9,13.1,0.1,1.9,0.3,5.1,0,0
2024-25,Regular+Season,CHA,,13,6,7,24.5,12.4,2.8,6.1,46.8,0.5,0.6,87.5,6.3,50.9,5.2,41.6,1.0,8.1,0.6,5.0,0.3,2.5,0,0
2024-25,Regular+Season,BKN,,44,16,28,20.7,8.1,2.0,3.8,50.9,1.0,1.3,74.6,5.1,62.5,2.7,32.8,0.6,7.6,0.7,9.0,0.7,8.4,0,0
2024-25,Regular+Season,LAC,,6,4,2,4.4,1.0,0.3,0.7,50.0,0.0,0.0,0.0,0.7,66.7,0.2,16.7,0.0,0.0,0.2,16.7,0.0,0.0,0,0
2024-25,Regular+Season,ORL,,31,15,16,13.9,2.6,0.5,1.0,45.2,0.2,0.3,75.0,1.1,42.0,1.2,44.4,0.2,6.2,0.3,12.3,0.1,4.9,0,0
2024-25,Regular+Season,DEN,,23,14,9,5.0,1.3,0.3,0.6,50.0,0.0,0.0,0.0,0.6,45.2,0.7,51.6,0.2,12.9,0.0,3.2,0.0,0.0,0,0
2024-25,Regular+Season,LAL,,38,17,21,10.3,0.4,0.2,0.4,57.1,0.0,0.0,0.0,0.4,94.1,0.1,17.6,0.0,5.9,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,SAC,,69,34,35,19.6,1.3,0.2,0.4,35.5,0.2,0.3,66.7,0.6,42.9,0.5,39.6,0.1,8.8,0.1,6.6,0.2,13.2,0,0
2024-25,Regular+Season,NOP,,53,14,39,35.0,9.2,2.1,4.4,47.4,1.8,2.0,90.6,6.2,67.1,3.1,33.3,0.7,7.6,0.5,4.9,1.0,10.8,0,0
2024-25,Regular+Season,CLE,,40,31,9,8.2,0.6,0.1,0.5,26.3,0.0,0.1,25.0,0.3,45.8,0.0,4.2,0.0,0.0,0.1,8.3,0.1,8.3,0,0
2024-25,Regular+Season,WAS,,35,7,28,14.6,1.4,0.3,0.8,41.4,0.4,0.5,87.5,1.1,80.0,0.2,16.0,0.0,2.0,0.1,8.0,0.2,16.0,0,0
2024-25,Regular+Season,ORL,,74,35,39,22.0,2.7,0.5,1.2,40.7,0.3,0.3,100,1.3,48.7,1.0,37.6,0.3,10.2,0.2,6.6,0.1,5.1,0,0
2024-25,Regular+Season,MIN,,8,2,6,2.0,0.8,0.1,0.5,25.0,0.0,0.0,0.0,0.3,33.3,0.1,16.7,0.1,16.7,0.1,16.7,0.0,0.0,0,0
2024-25,Regular+Season,CLE,,70,55,15,19.9,8.4,2.1,3.7,56.3,0.9,1.1,85.7,5.4,63.9,3.6,42.3,1.0,11.9,0.4,5.1,0.6,6.6,0,0
2024-25,Regular+Season,PHX,,16,4,12,7.4,1.4,0.4,0.8,46.2,0.1,0.1,50.0,0.8,56.5,0.6,39.1,0.1,4.3,0.0,0.0,0.1,4.3,0,0
2024-25,Regular+Season,MIA,,77,37,40,35.4,13.9,3.2,6.0,53.8,1.1,1.3,87.8,7.8,56.0,6.1,44.2,1.8,13.2,0.8,6.0,0.6,4.6,0,0
2024-25,Regular+Season,NYK,,41,27,14,7.2,2.3,0.3,0.8,35.5,0.1,0.1,50.0,0.6,27.1,1.4,59.4,0.4,15.6,0.1,4.2,0.1,3.1,0,0
2024-25,Regular+Season,MIL,,23,12,11,5.3,0.0,0.0,0.0,100,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,IND,,73,46,27,33.6,10.8,2.2,3.7,58.3,0.8,0.9,85.9,5.3,49.2,6.0,56.2,1.4,13.0,0.3,3.2,0.4,4.1,0,0
2024-25,Regular+Season,BKN,,60,16,44,21.9,4.3,0.8,1.7,45.6,0.3,0.4,81.8,1.9,43.5,1.9,44.2,0.6,13.5,0.4,10.0,0.2,4.2,0,0
2024-25,Regular+Season,PHI,,52,20,32,37.7,14.2,4.0,8.3,48.0,1.9,2.2,89.3,10.3,72.6,3.8,26.6,0.9,6.2,0.7,4.9,1.1,7.6,0,0
2024-25,Regular+Season,BKN,,7,1,6,21.6,1.9,0.1,0.1,100,0.7,0.9,83.3,1.0,53.8,1.0,53.8,0.0,0.0,0.0,0.0,0.4,23.1,0,0
2024-25,Regular+Season,PHX,,81,36,45,26.8,4.7,1.1,2.5,44.7,0.2,0.3,90.9,2.4,52.0,1.8,38.6,0.4,7.6,0.2,3.9,0.1,2.9,0,0
2024-25,Regular+Season,TOR,,7,3,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,PHX,,41,8,33,19.1,6.8,0.8,2.4,33.0,0.5,0.5,95.5,2.2,32.5,3.2,46.9,0.8,11.6,0.7,9.7,0.3,4.0,0,0
2024-25,Regular+Season,SAS,,46,21,25,33.2,4.6,1.1,2.0,56.0,0.8,1.0,79.5,3.1,66.5,1.4,30.7,0.4,9.4,0.5,11.8,0.5,10.4,0,0
2024-25,Regular+Season,MEM,,27,10,17,18.5,2.8,0.5,1.0,50.0,0.2,0.2,83.3,1.2,42.1,1.4,51.3,0.3,9.2,0.3,9.2,0.1,3.9,0,0
2024-25,Regular+Season,DEN,,13,2,11,10.4,0.2,0.1,0.1,100,0.0,0.0,0.0,0.2,100,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,ATL,,57,28,29,20.2,3.2,0.5,0.8,62.8,0.1,0.2,50.0,1.1,33.0,2.2,68.1,0.7,20.5,0.1,3.8,0.1,3.8,0,0
2024-25,Regular+Season,UTA,,58,14,44,30.0,0.3,0.1,0.1,42.9,0.0,0.1,0.0,0.1,40.0,0.1,33.3,0.0,13.3,0.0,6.7,0.0,13.3,0,0
2024-25,Regular+Season,ORL,,68,31,37,25.9,1.0,0.3,0.5,50.0,0.2,0.2,81.3,0.8,74.6,0.2,21.1,0.0,2.8,0.1,12.7,0.1,11.3,0,0
2024-25,Regular+Season,CHA,,36,11,25,13.9,1.9,0.3,0.9,35.5,0.3,0.3,90.0,0.9,44.9,0.8,42.0,0.1,4.3,0.1,2.9,0.1,7.2,0,0
2024-25,Regular+Season,BOS,,33,26,7,7.0,0.5,0.1,0.2,33.3,0.0,0.0,0.0,0.1,25.0,0.2,31.3,0.0,0.0,0.1,25.0,0.0,0.0,0,0
2024-25,Regular+Season,MEM,,22,17,5,4.2,1.1,0.0,0.1,33.3,0.2,0.3,83.3,0.3,29.2,0.7,66.7,0.1,12.5,0.1,8.3,0.1,12.5,0,0
2024-25,Regular+Season,GSW,,2,2,0,8.2,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,33.3,0.5,33.3,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,NOP,,73,19,54,26.8,1.7,0.4,0.9,42.4,0.2,0.3,68.2,1.0,58.1,0.4,23.4,0.1,3.2,0.2,10.5,0.2,8.9,0,0
2024-25,Regular+Season,ATL,,75,38,37,24.6,3.6,0.9,2.0,42.1,0.3,0.4,82.1,2.1,57.6,1.0,28.3,0.2,5.6,0.3,8.9,0.2,5.2,0,0
2024-25,Regular+Season,CHI,,64,34,30,15.3,0.6,0.2,0.3,52.4,0.0,0.0,100,0.4,61.5,0.2,33.3,0.0,2.6,0.1,10.3,0.0,2.6,0,0
2024-25,Regular+Season,MEM,,66,35,31,21.5,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0
2024-25,Regular+Season,SAC,,74,32,42,35.2,9.1,1.9,3.6,51.3,1.0,1.3,80.9,4.9,53.8,3.6,39.8,0.7,7.4,0.8,8.3,0.6,7.0,0,0
2024-25,Regular+Season,DEN,,57,36,21,10.7,0.4,0.0,0.2,22.2,0.0,0.0,50.0,0.1,22.7,0.2,45.5,0.1,13.6,0.0,4.5,0.0,4.5,0,0
2024-25,Regular+Season,BKN,,63,22,41,24.5,2.5,0.4,1.2,34.7,0.4,0.4,85.7,1.2,49.7,0.8,30.6,0.1,5.7,0.2,8.3,0.2,9.6,0,0
2024-25,Regular+Season,NOP,,30,10,20,28.6,17.7,4.6,9.1,50.5,2.9,4.1,72.1,12.4,69.9,4.7,26.7,1.2,6.6,1.3,7.3,2.0,11.5,0,0
2024-25,Regular+Season,MEM,,3,1,2,0.9,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,MIL,,5,1,4,27.0,2.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,81.8,0.6,27.3,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,DEN,,14,7,7,37.3,3.4,0.6,1.3,44.4,0.9,1.0,92.9,2.1,61.7,1.2,36.2,0.4,12.8,0.4,10.6,0.5,14.9,0,0
2024-25,Playoffs,HOU,,3,3,0,9.1,1.7,0.7,0.7,100,0.0,0.0,0.0,1.3,80.0,0.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,IND,,23,15,8,28.3,3.2,0.6,1.6,38.9,0.7,0.8,88.9,1.9,60.3,0.8,26.0,0.2,5.5,0.3,9.6,0.4,12.3,0,0
2024-25,Playoffs,OKC,,22,15,7,13.8,2.8,0.5,1.4,32.3,0.2,0.3,66.7,1.1,40.3,1.1,38.7,0.4,12.9,0.1,4.8,0.1,4.8,0,0
2024-25,Playoffs,OKC,,12,8,4,7.0,2.9,0.7,1.3,53.3,0.1,0.2,50.0,1.5,51.4,1.5,51.4,0.1,2.9,0.0,0.0,0.1,2.9,0,0
2024-25,Playoffs,BOS,,11,6,5,31.6,1.2,0.1,0.6,14.3,0.0,0.0,0.0,0.2,15.4,0.5,46.2,0.1,7.7,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,MIA,,1,0,1,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,OKC,,23,16,7,24.4,1.9,0.2,0.7,31.3,0.3,0.3,100,0.7,39.5,0.8,44.2,0.2,11.6,0.1,4.7,0.1,7.0,0,0
2024-25,Playoffs,LAL,,2,0,2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,HOU,,7,3,4,36.6,9.0,2.0,4.9,41.2,1.4,1.7,83.3,5.6,61.9,1.7,19.0,0.0,0.0,0.9,9.5,0.9,9.5,0,0
2024-25,Playoffs,HOU,,7,3,4,33.1,9.1,1.9,4.0,46.4,0.3,0.9,33.3,4.1,45.3,3.3,35.9,1.0,10.9,1.1,12.5,0.4,4.7,0,0
2024-25,Playoffs,MIL,,2,0,2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,IND,,23,15,8,33.4,7.6,1.3,3.0,42.0,0.6,0.8,73.7,3.3,43.7,3.4,45.4,0.9,11.5,0.3,3.4,0.4,5.7,0,0
2024-25,Playoffs,MIA,,4,0,4,30.6,6.3,1.3,2.5,50.0,1.3,2.0,62.5,3.8,60.0,1.8,28.0,0.5,8.0,1.0,16.0,1.0,16.0,0,0
2024-25,Playoffs,ORL,,5,1,4,17.7,3.6,1.0,2.0,50.0,0.2,0.4,50.0,2.2,61.1,1.0,27.8,0.0,0.0,0.2,5.6,0.2,5.6,0,0
2024-25,Playoffs,MIN,,15,9,6,39.0,15.9,4.2,7.7,54.8,2.1,3.1,67.4,10.6,66.5,5.6,35.1,1.4,8.8,0.8,5.0,1.5,9.6,0,0
2024-25,Playoffs,NYK,,3,1,2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Playoffs,DET,,6,2,4,22.5,2.0,0.3,0.5,66.7,1.0,1.3,75.0,1.7,83.3,0.5,25.0,0.3,16.7,0.0,0.0,0.7,33.3,0,0
2024-25,Playoffs,LAL,,5,1,4,39.3,7.2,2.0,3.4,58.8,0.4,0.4,100,4.4,61.1,2.8,38.9,0.6,8.3,0.4,5.6,0.2,2.8,0,0
2024-25,Playoffs,MIA,,4,0,4,38.4,4.3,1.0,2.3,44.4,0.3,0.5,50.0,2.3,52.9,1.3,29.4,0.3,5.9,0.3,5.9,0.3,5.9,0,0
2024-25,Playoffs,BOS,,4,3,1,5.6,1.5,0.3,1.0,25.0,0.0,0.0,0.0,0.5,33.3,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0
