SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2015-16,pre-season,-,20.8,18.9,0.90,19.0,7.0,19.2,37.4,47.8,3.2,6.4,2.4,1.6,36.0,48.6,0
2015-16,pre-season,-,20.8,19.7,1.07,22.0,7.0,17.6,40.9,55.7,6.7,8.7,4.8,0.0,41.3,88.6,0
2015-16,pre-season,-,21.8,20.8,0.99,22.0,7.0,18.4,40.2,50.5,10.1,8.3,9.2,2.8,40.4,74.3,0
2015-16,pre-season,-,19.0,17.2,0.94,18.0,7.0,17.8,39.3,48.6,1.8,4.4,1.8,0.0,38.6,62.9,0
2015-16,pre-season,-,20.0,17.6,0.89,18.0,6.0,17.7,34.9,45.3,6.7,4.2,3.3,0.0,36.7,37.1,0
2015-16,pre-season,-,20.7,18.8,0.83,17.0,6.0,19.5,32.5,41.0,4.0,4.0,4.0,2.4,32.3,25.7,0
2015-16,pre-season,-,17.7,16.5,0.96,17.0,6.0,14.5,37.9,51.1,9.4,10.4,9.4,1.9,38.7,71.4,0
2015-16,pre-season,-,20.4,18.3,0.96,20.0,7.0,18.2,37.4,49.5,8.8,3.9,8.8,2.0,38.2,68.6,0
2015-16,pre-season,-,24.2,20.5,0.67,16.0,6.0,21.5,28.7,36.0,2.8,9.0,2.1,0.7,26.9,8.6,0
2015-16,pre-season,-,25.8,21.4,0.89,23.0,8.0,22.3,36.0,46.1,5.8,8.7,3.9,1.0,35.9,40.0,0
2015-16,pre-season,-,18.4,16.8,0.89,16.0,6.0,16.4,35.4,45.7,4.3,6.5,3.3,0.0,35.9,34.3,0
2015-16,pre-season,-,23.3,20.4,0.83,19.0,7.0,20.0,35.0,44.4,4.3,9.7,3.2,0.0,34.4,20.0,0
2015-16,pre-season,-,23.8,22.2,0.77,18.0,7.0,20.0,33.8,42.5,3.2,12.6,3.2,0.0,31.6,17.1,0
2015-16,pre-season,-,20.5,18.7,0.57,12.0,4.0,18.5,22.5,29.3,3.3,6.5,3.3,0.0,22.8,2.9,0
2015-16,pre-season,-,17.0,15.1,1.14,19.0,6.0,14.7,43.2,58.0,11.8,7.8,11.8,5.9,43.1,94.3,0
2015-16,pre-season,-,17.5,15.6,0.83,14.0,5.0,14.5,36.2,44.0,7.1,11.4,2.9,1.4,35.7,22.9,0
2015-16,pre-season,-,21.8,20.1,0.67,14.0,6.0,20.0,27.5,35.6,1.1,6.9,1.1,0.0,26.4,5.7,0
2015-16,pre-season,-,31.0,28.2,0.84,26.0,9.0,28.0,32.1,44.6,3.2,8.1,3.2,1.6,30.6,28.6,0
2015-16,pre-season,-,21.0,22.6,1.19,25.0,9.0,19.5,46.2,61.5,2.4,4.8,2.4,0.0,45.2,97.1,0
2015-16,pre-season,-,34.0,30.6,0.88,30.0,11.0,29.0,37.9,48.3,5.9,8.8,2.9,0.0,38.2,31.4,0
2015-16,pre-season,-,30.0,28.3,0.93,28.0,11.0,28.0,39.3,50.0,0.0,6.7,0.0,0.0,36.7,60.0,0
2015-16,pre-season,-,33.0,26.6,0.73,24.0,8.0,29.0,27.6,39.7,3.0,9.1,3.0,0.0,27.3,11.4,0
2015-16,pre-season,-,27.0,26.0,0.56,15.0,5.0,25.0,20.0,26.0,3.7,3.7,0.0,0.0,22.2,0.0,0
2015-16,regular-season,-,23.5,22.1,1.01,23.8,8.5,21.6,39.3,51.8,4.1,4.6,3.3,0.6,39.6,79.3,0
2015-16,regular-season,-,24.2,23.1,0.97,23.5,8.4,21.7,38.8,50.4,4.6,6.4,4.0,0.9,38.5,58.6,0
2015-16,regular-season,-,22.3,21.4,1.04,23.3,8.6,20.1,42.8,53.9,4.4,6.1,4.0,0.9,42.1,93.1,0
2015-16,regular-season,-,23.2,21.8,0.98,22.9,7.9,21.0,37.6,50.2,4.9,5.1,4.4,0.5,38.4,69.0,0
2015-16,regular-season,-,24.1,22.1,0.94,22.6,7.7,21.1,36.6,48.0,7.0,6.6,6.2,1.2,37.2,24.1,0
