SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS
2024-25,playoffs,-,05/31/2025,L,48,108,41,86,47.7,9,32,28.1,17,26,65.4,13,28,41,23,18,10,6,16,-17,0
2024-25,playoffs,-,05/29/2025,W,48,111,44,89,49.4,8,29,27.6,15,22,68.2,11,34,45,22,15,11,3,22,17,0
2024-25,playoffs,-,05/29/2025,L,48,94,30,74,40.5,10,30,33.3,24,29,82.8,8,32,40,20,20,10,7,22,-17,0
2024-25,playoffs,-,05/28/2025,W,48,124,46,88,52.3,14,35,40.0,18,21,85.7,7,39,46,26,16,14,8,20,30,0
2024-25,playoffs,-,05/28/2025,L,48,94,35,85,41.2,12,34,35.3,12,15,80.0,8,31,39,16,21,7,6,20,-30,0
2024-25,playoffs,-,05/27/2025,W,48,130,45,88,51.1,13,32,40.6,27,32,84.4,5,28,33,29,11,11,4,27,9,0
2024-25,playoffs,-,05/27/2025,L,48,121,38,82,46.3,12,28,42.9,33,39,84.6,13,31,44,17,17,7,4,27,-9,0
2024-25,playoffs,-,05/26/2025,W,48,128,48,95,50.5,16,37,43.2,16,21,76.2,19,17,36,22,14,14,5,22,2,0
2024-25,playoffs,-,05/26/2025,L,48,126,43,84,51.2,18,41,43.9,22,28,78.6,19,22,41,30,23,8,3,20,-2,0
2024-25,playoffs,-,05/25/2025,W,48,106,34,78,43.6,11,32,34.4,27,30,90.0,9,28,37,13,15,7,4,25,6,0
2024-25,playoffs,-,05/25/2025,L,48,100,34,77,44.2,5,25,20.0,27,33,81.8,6,32,38,21,14,9,4,27,-6,0
2024-25,playoffs,-,05/24/2025,W,48,143,55,96,57.3,20,40,50.0,13,17,76.5,11,39,50,30,10,6,3,18,42,0
2024-25,playoffs,-,05/24/2025,L,48,101,35,86,40.7,14,44,31.8,17,19,89.5,5,26,31,19,15,5,3,20,-42,0
2024-25,playoffs,-,05/23/2025,W,48,114,43,83,51.8,13,30,43.3,15,21,71.4,7,25,32,26,10,6,3,23,5,0
2024-25,playoffs,-,05/23/2025,L,48,109,40,84,47.6,11,32,34.4,18,21,85.7,10,28,38,18,13,6,4,19,-5,0
2024-25,playoffs,-,05/22/2025,W,48,118,45,90,50.0,9,33,27.3,19,24,79.2,9,33,42,30,8,9,3,22,15,0
2024-25,playoffs,-,05/22/2025,L,48,103,36,87,41.4,11,39,28.2,20,26,76.9,13,28,41,20,14,2,7,20,-15,0
2024-25,playoffs,-,05/21/2025,W,53,138,51,100,51.0,15,37,40.5,21,28,75.0,11,28,39,26,7,6,3,24,3,0
2024-25,playoffs,-,05/21/2025,L,53,135,48,94,51.1,11,34,32.4,28,40,70.0,13,33,46,24,15,7,8,23,-3,0
2024-25,playoffs,-,05/20/2025,W,48,114,41,82,50.0,11,21,52.4,21,26,80.8,9,37,46,27,15,13,3,22,26,0
2024-25,playoffs,-,05/20/2025,L,48,88,29,83,34.9,15,51,29.4,15,21,71.4,12,30,42,18,19,5,7,22,-26,0
2024-25,playoffs,-,05/18/2025,W,48,125,47,96,49.0,12,39,30.8,19,24,79.2,15,29,44,28,10,16,3,19,32,0
2024-25,playoffs,-,05/18/2025,L,48,93,33,84,39.3,10,44,22.7,17,22,77.3,15,32,47,20,23,6,2,19,-32,0
2024-25,playoffs,-,05/16/2025,W,48,119,42,91,46.2,16,45,35.6,19,21,90.5,15,40,55,25,14,7,6,23,38,0
2024-25,playoffs,-,05/16/2025,L,48,81,31,86,36.0,12,40,30.0,7,10,70.0,9,27,36,19,16,4,3,22,-38,0
2024-25,playoffs,-,05/15/2025,W,48,119,40,86,46.5,12,32,37.5,27,32,84.4,11,41,52,27,16,8,6,16,12,0
2024-25,playoffs,-,05/15/2025,L,48,107,43,92,46.7,11,40,27.5,10,16,62.5,7,33,40,25,11,11,4,28,-12,0
2024-25,playoffs,-,05/14/2025,W,48,127,44,84,52.4,22,49,44.9,17,26,65.4,12,32,44,27,9,3,12,25,25,0
2024-25,playoffs,-,05/14/2025,W,48,121,49,78,62.8,13,31,41.9,10,15,66.7,6,33,39,36,21,11,4,19,11,0
2024-25,playoffs,-,05/14/2025,L,48,110,39,90,43.3,11,39,28.2,21,30,70.0,18,22,40,21,17,14,1,21,-11,0
2024-25,playoffs,-,05/14/2025,L,48,102,29,81,35.8,12,30,40.0,32,40,80.0,12,28,40,17,11,5,4,20,-25,0
2024-25,playoffs,-,05/13/2025,W,48,114,41,82,50.0,15,35,42.9,17,22,77.3,5,42,47,26,14,8,8,27,9,0
2024-25,playoffs,-,05/13/2025,W,48,112,41,82,50.0,12,29,41.4,18,23,78.3,8,35,43,23,14,7,6,16,7,0
2024-25,playoffs,-,05/13/2025,L,48,105,40,97,41.2,13,46,28.3,12,13,92.3,16,33,49,20,16,10,3,22,-7,0
2024-25,playoffs,-,05/13/2025,L,48,105,35,90,38.9,9,35,25.7,26,37,70.3,15,31,46,10,12,8,3,23,-9,0
2024-25,all-star,-,02/16/2025,W,11,41,16,28,57.1,9,17,52.9,0,0,0.0,2,14,16,10,5,5,0,3,16,0
2024-25,all-star,-,02/16/2025,W,10,41,18,23,78.3,5,8,62.5,0,0,0.0,1,13,14,14,9,3,3,1,9,0
2024-25,all-star,-,02/16/2025,W,13,42,18,36,50.0,6,18,33.3,0,0,0.0,5,13,18,12,4,5,1,1,7,0
2024-25,all-star,-,02/16/2025,L,13,35,15,33,45.5,4,14,28.6,1,1,100,4,11,15,8,5,4,0,1,-7,0
2024-25,all-star,-,02/16/2025,L,10,32,13,28,46.4,6,15,40.0,0,0,0.0,0,3,3,12,4,5,3,0,-9,0
2024-25,all-star,-,02/16/2025,L,11,25,11,31,35.5,2,16,12.5,1,4,25.0,8,10,18,7,5,1,1,0,-16,0
2024-25,all-star,-,02/14/2025,W,40,64,29,70,41.4,0,20,0.0,6,10,60.0,16,23,39,16,14,9,3,13,11,0
2024-25,all-star,-,02/14/2025,W,8,25,10,21,47.6,3,11,27.3,2,2,100,6,6,12,4,1,2,1,0,11,0
2024-25,all-star,-,02/14/2025,W,15,40,17,27,63.0,4,10,40.0,2,2,100,3,9,12,13,2,0,0,2,6,0
2024-25,all-star,-,02/14/2025,W,15,40,18,40,45.0,4,16,25.0,0,0,0.0,7,12,19,7,2,4,0,5,1,0
2024-25,all-star,-,02/14/2025,L,15,39,16,26,61.5,3,8,37.5,4,9,44.4,1,12,13,10,4,2,1,1,-1,0
2024-25,all-star,-,02/14/2025,L,15,34,14,26,53.8,5,9,55.6,1,2,50.0,2,6,8,11,1,2,0,1,-6,0
2024-25,all-star,-,02/14/2025,L,40,55,22,61,36.1,2,19,10.5,9,19,47.4,16,20,36,9,17,7,2,7,-11,0
2024-25,all-star,-,02/14/2025,L,8,14,6,19,31.6,2,10,20.0,0,0,0.0,5,4,9,4,2,1,2,3,-11,0
2024-25,play-in,-,04/18/2025,W,48,120,47,100,47.0,13,31,41.9,13,15,86.7,16,34,50,30,12,8,4,17,14,0
2024-25,play-in,-,04/18/2025,W,53,123,48,96,50.0,16,42,38.1,11,18,61.1,13,41,54,33,15,4,8,15,9,0
2024-25,play-in,-,04/18/2025,L,53,114,44,102,43.1,16,47,34.0,10,12,83.3,11,33,44,30,10,12,3,18,-9,0
2024-25,play-in,-,04/18/2025,L,48,106,41,87,47.1,12,38,31.6,12,16,75.0,7,29,36,25,16,9,8,17,-14,0
2024-25,play-in,-,04/16/2025,W,48,109,41,83,49.4,13,35,37.1,14,22,63.6,9,36,45,30,15,10,7,16,19,0
2024-25,play-in,-,04/16/2025,W,48,120,41,83,49.4,14,28,50.0,24,26,92.3,10,31,41,29,10,9,8,15,14,0
2024-25,play-in,-,04/16/2025,L,48,106,41,89,46.1,13,33,39.4,11,15,73.3,15,29,44,23,18,6,4,19,-14,0
2024-25,play-in,-,04/16/2025,L,48,90,33,83,39.8,10,37,27.0,14,17,82.4,7,31,38,15,18,9,4,17,-19,0
2024-25,play-in,-,04/15/2025,W,48,120,44,91,48.4,11,39,28.2,21,27,77.8,12,42,54,29,10,6,9,25,25,0
2024-25,play-in,-,04/15/2025,W,48,121,39,85,45.9,15,43,34.9,28,34,82.4,13,26,39,29,10,13,3,23,5,0
2024-25,play-in,-,04/15/2025,L,48,116,42,86,48.8,12,26,46.2,20,23,87.0,16,34,50,22,20,4,1,26,-5,0
2024-25,play-in,-,04/15/2025,L,48,95,32,84,38.1,4,21,19.0,27,34,79.4,9,33,42,22,8,5,5,18,-25,0
2024-25,ist,-,12/17/2024,W,48,97,34,81,42.0,17,40,42.5,12,18,66.7,9,43,52,25,19,6,4,20,16,0
2024-25,ist,-,12/17/2024,L,48,81,29,86,33.7,5,32,15.6,18,22,81.8,7,36,43,13,10,10,5,14,-16,0
2024-25,ist,-,12/14/2024,W,48,111,36,80,45.0,11,30,36.7,28,32,87.5,4,39,43,19,12,12,4,24,15,0
2024-25,ist,-,12/14/2024,W,48,110,39,86,45.3,14,45,31.1,18,27,66.7,6,41,47,28,13,8,8,27,8,0
2024-25,ist,-,12/14/2024,L,48,102,35,82,42.7,10,24,41.7,22,34,64.7,7,37,44,23,13,3,6,20,-8,0
2024-25,ist,-,12/14/2024,L,48,96,35,96,36.5,11,46,23.9,15,25,60.0,19,30,49,17,16,7,3,25,-15,0
2024-25,ist,-,12/11/2024,W,48,108,43,104,41.3,9,31,29.0,13,20,65.0,22,36,58,27,11,5,7,13,8,0
2024-25,ist,-,12/11/2024,W,48,91,38,83,45.8,6,27,22.2,9,10,90.0,7,29,36,23,17,10,5,14,1,0
2024-25,ist,-,12/11/2024,L,48,90,37,84,44.0,12,38,31.6,4,9,44.4,11,28,39,22,22,13,8,11,-1,0
2024-25,ist,-,12/11/2024,L,48,100,40,93,43.0,11,42,26.2,9,15,60.0,12,37,49,27,15,8,11,14,-8,0
2024-25,ist,-,12/10/2024,W,48,118,46,101,45.5,20,50,40.0,6,7,85.7,17,35,52,29,14,14,5,17,14,0
2024-25,ist,-,12/10/2024,W,48,114,42,77,54.5,11,30,36.7,19,25,76.0,5,32,37,27,16,9,6,17,5,0
2024-25,ist,-,12/10/2024,L,48,109,41,93,44.1,6,27,22.2,21,27,77.8,15,31,46,19,14,11,4,21,-5,0
2024-25,ist,-,12/10/2024,L,48,104,38,80,47.5,15,36,41.7,13,19,68.4,7,37,44,25,19,10,2,12,-14,0
2024-25,ist,-,12/03/2024,W,48,118,43,89,48.3,16,46,34.8,16,25,64.0,7,38,45,31,11,11,4,20,31,0
2024-25,ist,-,12/03/2024,W,48,133,53,102,52.0,17,47,36.2,10,11,90.9,15,19,34,32,8,18,3,23,27,0
2024-25,ist,-,12/03/2024,W,48,127,47,85,55.3,19,37,51.4,14,17,82.4,11,24,35,29,14,8,8,14,22,0
2024-25,ist,-,12/03/2024,W,48,128,45,80,56.3,23,41,56.1,15,21,71.4,4,32,36,26,18,10,6,17,21,0
2024-25,ist,-,12/03/2024,W,48,121,43,85,50.6,15,35,42.9,20,20,100,5,34,39,30,19,6,4,25,15,0
2024-25,ist,-,12/03/2024,W,48,122,44,81,54.3,13,33,39.4,21,29,72.4,6,36,42,28,21,9,4,26,11,0
2024-25,ist,-,12/03/2024,W,48,104,38,78,48.7,11,32,34.4,17,21,81.0,2,42,44,26,14,10,5,16,11,0
2024-25,ist,-,12/03/2024,W,48,120,47,91,51.6,14,30,46.7,12,20,60.0,10,24,34,33,10,7,8,20,9,0
2024-25,ist,-,12/03/2024,W,48,110,38,82,46.3,16,40,40.0,18,20,90.0,8,23,31,26,12,9,3,22,6,0
2024-25,ist,-,12/03/2024,W,48,121,39,81,48.1,13,32,40.6,30,44,68.2,14,35,49,24,25,8,8,23,5,0
2024-25,ist,-,12/03/2024,W,48,119,40,79,50.6,11,24,45.8,28,35,80.0,4,34,38,32,15,9,5,15,4,0
2024-25,ist,-,12/03/2024,L,48,115,44,95,46.3,12,38,31.6,15,21,71.4,11,37,48,36,15,12,3,25,-4,0
2024-25,ist,-,12/03/2024,L,48,116,45,97,46.4,13,40,32.5,13,14,92.9,13,26,39,27,19,15,3,29,-5,0
2024-25,ist,-,12/03/2024,L,48,104,34,77,44.2,13,34,38.2,23,28,82.1,15,32,47,22,19,5,3,17,-6,0
2024-25,ist,-,12/03/2024,L,48,111,41,93,44.1,14,39,35.9,15,21,71.4,18,35,53,14,16,6,1,23,-9,0
2024-25,ist,-,12/03/2024,L,48,111,38,84,45.2,12,30,40.0,23,28,82.1,9,25,34,21,21,8,6,23,-11,0
2024-25,ist,-,12/03/2024,L,48,93,35,100,35.0,8,44,18.2,15,20,75.0,18,35,53,26,14,9,2,17,-11,0
2024-25,ist,-,12/03/2024,L,48,106,38,87,43.7,9,39,23.1,21,25,84.0,9,29,38,20,16,9,4,19,-15,0
2024-25,ist,-,12/03/2024,L,48,107,40,87,46.0,11,33,33.3,16,22,72.7,13,28,41,22,18,11,7,21,-21,0
2024-25,ist,-,12/03/2024,L,48,105,41,80,51.3,10,29,34.5,13,16,81.3,11,18,29,25,18,6,4,15,-22,0
2024-25,ist,-,12/03/2024,L,48,106,38,70,54.3,13,35,37.1,17,22,77.3,11,25,36,21,29,3,6,14,-27,0
2024-25,ist,-,12/03/2024,L,48,87,32,83,38.6,4,26,15.4,19,25,76.0,13,39,52,18,21,4,8,21,-31,0
2024-25,ist,-,11/29/2024,W,48,130,48,83,57.8,18,38,47.4,16,20,80.0,7,37,44,35,18,9,5,16,24,0
2024-25,ist,-,11/29/2024,W,48,123,44,83,53.0,18,35,51.4,17,22,77.3,11,29,40,29,17,13,13,21,23,0
2024-25,ist,-,11/29/2024,W,48,117,44,85,51.8,14,34,41.2,15,18,83.3,10,43,53,33,21,9,5,20,16,0
2024-25,ist,-,11/29/2024,W,48,120,47,96,49.0,12,41,29.3,14,17,82.4,14,37,51,36,16,9,5,22,11,0
2024-25,ist,-,11/29/2024,W,48,121,43,94,45.7,21,54,38.9,14,17,82.4,9,24,33,32,10,10,0,19,10,0
2024-25,ist,-,11/29/2024,W,48,138,49,98,50.0,23,54,42.6,17,23,73.9,11,40,51,24,9,6,2,13,9,0
2024-25,ist,-,11/29/2024,W,48,115,46,90,51.1,11,37,29.7,12,15,80.0,8,32,40,27,12,10,3,17,9,0
2024-25,ist,-,11/29/2024,W,48,101,38,93,40.9,13,40,32.5,12,16,75.0,15,32,47,20,10,12,3,17,8,0
2024-25,ist,-,11/29/2024,W,48,99,36,81,44.4,12,32,37.5,15,19,78.9,12,32,44,20,21,7,5,19,1,0
2024-25,ist,-,11/29/2024,W,48,93,31,75,41.3,15,39,38.5,16,20,80.0,11,38,49,25,22,8,5,14,1,0
2024-25,ist,-,11/29/2024,L,48,98,36,89,40.4,15,47,31.9,11,15,73.3,14,25,39,25,15,8,6,19,-1,0
2024-25,ist,-,11/29/2024,L,48,92,36,84,42.9,10,31,32.3,10,13,76.9,8,31,39,20,15,17,3,16,-1,0
2024-25,ist,-,11/29/2024,L,48,93,33,73,45.2,11,38,28.9,16,21,76.2,8,39,47,25,17,4,6,18,-8,0
2024-25,ist,-,11/29/2024,L,48,129,48,93,51.6,20,51,39.2,13,16,81.3,5,38,43,28,8,7,2,17,-9,0
2025-26,pre-season,-,10/17/2025,W,48,133,47,87,54.0,14,35,40.0,25,30,83.3,12,30,42,31,15,9,10,19,29,0
2025-26,pre-season,-,10/17/2025,W,48,141,46,87,52.9,20,39,51.3,29,39,74.4,14,36,50,26,14,7,4,20,16,0
2025-26,pre-season,-,10/17/2025,W,48,126,46,97,47.4,13,37,35.1,21,23,91.3,15,32,47,27,17,15,6,23,16,0
2025-26,pre-season,-,10/17/2025,W,48,119,44,91,48.4,10,28,35.7,21,27,77.8,15,25,40,37,14,12,7,27,5,0
2025-26,pre-season,-,10/17/2025,W,48,113,41,92,44.6,18,48,37.5,13,18,72.2,14,30,44,28,16,11,4,20,5,0
2025-26,pre-season,-,10/17/2025,W,48,106,42,88,47.7,8,34,23.5,14,21,66.7,15,35,50,30,21,11,4,15,3,0
2025-26,pre-season,-,10/17/2025,W,48,94,34,84,40.5,15,53,28.3,11,13,84.6,8,41,49,22,18,8,5,15,3,0
2025-26,pre-season,-,10/17/2025,W,48,117,41,75,54.7,13,29,44.8,22,28,78.6,5,35,40,26,17,7,4,23,1,0
2025-26,pre-season,-,10/17/2025,L,48,116,39,86,45.3,17,43,39.5,21,29,72.4,8,25,33,28,10,10,3,21,-1,0
2025-26,pre-season,-,10/17/2025,L,48,103,40,86,46.5,15,46,32.6,8,11,72.7,10,29,39,25,23,12,3,19,-3,0
2025-26,pre-season,-,10/17/2025,L,48,91,32,86,37.2,17,45,37.8,10,17,58.8,11,34,45,23,13,13,5,19,-3,0
2025-26,pre-season,-,10/17/2025,L,48,114,38,82,46.3,15,40,37.5,23,29,79.3,14,32,46,28,23,5,3,28,-5,0
2025-26,pre-season,-,10/17/2025,L,48,108,39,83,47.0,14,41,34.1,16,22,72.7,10,31,41,30,21,9,3,20,-5,0
2025-26,pre-season,-,10/17/2025,L,48,125,46,91,50.5,13,33,39.4,20,25,80.0,10,28,38,29,14,5,2,27,-16,0
2025-26,pre-season,-,10/17/2025,L,48,110,37,80,46.3,10,35,28.6,26,32,81.3,8,31,39,22,23,9,5,20,-16,0
2025-26,pre-season,-,10/17/2025,L,48,104,39,94,41.5,12,44,27.3,14,15,93.3,15,23,38,26,19,9,6,28,-29,0
2025-26,pre-season,-,10/16/2025,W,48,119,45,84,53.6,15,36,41.7,14,17,82.4,7,35,42,35,15,13,12,25,21,0
2025-26,pre-season,-,10/16/2025,W,48,133,45,94,47.9,19,48,39.6,24,27,88.9,9,34,43,29,13,17,6,20,18,0
2025-26,pre-season,-,10/16/2025,W,48,132,45,81,55.6,14,31,45.2,28,35,80.0,12,26,38,33,16,6,7,22,7,0
2025-26,pre-season,-,10/16/2025,W,48,126,46,99,46.5,11,43,25.6,23,30,76.7,15,37,52,31,16,11,8,17,6,0
2025-26,pre-season,-,10/16/2025,W,48,132,41,86,47.7,14,38,36.8,36,43,83.7,13,30,43,30,15,9,5,21,3,0
2025-26,pre-season,-,10/16/2025,L,48,129,40,90,44.4,21,54,38.9,28,34,82.4,15,30,45,28,19,11,7,38,-3,0
2025-26,pre-season,-,10/16/2025,L,48,120,49,100,49.0,13,31,41.9,9,18,50.0,14,33,47,31,20,10,4,26,-6,0
2025-26,pre-season,-,10/16/2025,L,48,125,49,95,51.6,9,31,29.0,18,20,90.0,15,27,42,24,15,6,2,27,-7,0
2025-26,pre-season,-,10/16/2025,L,48,115,43,93,46.2,10,36,27.8,19,23,82.6,13,40,53,26,21,6,6,20,-18,0
2025-26,pre-season,-,10/16/2025,L,48,98,32,87,36.8,8,33,24.2,26,31,83.9,16,32,48,19,20,5,4,17,-21,0
2025-26,pre-season,-,10/15/2025,W,48,145,51,100,51.0,20,50,40.0,23,30,76.7,19,37,56,35,15,9,3,12,29,0
2025-26,pre-season,-,10/15/2025,W,48,121,45,89,50.6,9,31,29.0,22,28,78.6,7,39,46,30,9,11,3,15,27,0
2025-26,pre-season,-,10/15/2025,W,48,109,40,79,50.6,11,31,35.5,18,26,69.2,7,36,43,25,12,7,4,13,18,0
2025-26,pre-season,-,10/15/2025,W,48,110,36,93,38.7,15,52,28.8,23,27,85.2,16,41,57,24,21,10,12,20,2,0
2025-26,pre-season,-,10/15/2025,L,48,108,40,99,40.4,12,36,33.3,16,18,88.9,16,39,55,31,17,8,7,22,-2,0
2025-26,pre-season,-,10/15/2025,L,48,91,38,93,40.9,9,42,21.4,6,8,75.0,12,36,48,22,14,8,1,20,-18,0
2025-26,pre-season,-,10/15/2025,L,48,94,34,86,39.5,12,41,29.3,14,18,77.8,9,37,46,24,17,4,8,21,-27,0
2025-26,pre-season,-,10/15/2025,L,48,116,41,96,42.7,26,60,43.3,8,10,80.0,11,22,33,32,16,6,4,26,-29,0
2025-26,pre-season,-,10/14/2025,W,48,118,40,85,47.1,17,43,39.5,21,28,75.0,13,29,42,33,18,13,11,32,18,0
2025-26,pre-season,-,10/14/2025,W,48,113,47,102,46.1,16,42,38.1,3,8,37.5,13,25,38,27,13,12,3,23,9,0
2025-26,pre-season,-,10/14/2025,W,48,124,39,90,43.3,9,33,27.3,37,41,90.2,10,27,37,26,10,7,2,28,7,0
2025-26,pre-season,-,10/14/2025,W,48,118,37,87,42.5,18,50,36.0,26,33,78.8,11,44,55,26,26,7,3,26,7,0
2025-26,pre-season,-,10/14/2025,W,48,116,40,83,48.2,16,43,37.2,20,26,76.9,9,36,45,29,19,16,4,19,4,0
2025-26,pre-season,-,10/14/2025,W,48,130,46,97,47.4,11,36,30.6,27,30,90.0,16,34,50,26,17,9,7,25,2,0
2025-26,pre-season,-,10/14/2025,L,48,128,47,101,46.5,9,38,23.7,25,27,92.6,14,32,46,21,16,11,4,22,-2,0
2025-26,pre-season,-,10/14/2025,L,48,112,39,81,48.1,18,45,40.0,16,23,69.6,6,33,39,24,21,11,3,21,-4,0
2025-26,pre-season,-,10/14/2025,L,48,117,41,80,51.3,13,38,34.2,22,28,78.6,9,33,42,31,18,3,9,32,-7,0
2025-26,pre-season,-,10/14/2025,L,48,111,40,104,38.5,9,43,20.9,22,31,71.0,18,34,52,21,19,13,1,26,-7,0
2025-26,pre-season,-,10/14/2025,L,48,104,36,81,44.4,11,33,33.3,21,28,75.0,14,35,49,18,20,7,8,18,-9,0
2025-26,pre-season,-,10/14/2025,L,48,100,34,73,46.6,8,24,33.3,24,38,63.2,12,28,40,23,24,12,6,24,-18,0
2025-26,pre-season,-,10/13/2025,W,48,134,50,83,60.2,17,33,51.5,17,22,77.3,12,40,52,34,17,9,5,19,60,0
2025-26,pre-season,-,10/13/2025,W,48,120,44,82,53.7,14,36,38.9,18,30,60.0,13,33,46,31,15,9,4,23,17,0
2025-26,pre-season,-,10/13/2025,W,48,124,44,92,47.8,15,37,40.5,21,27,77.8,15,30,45,30,17,18,2,17,16,0
2025-26,pre-season,-,10/13/2025,W,48,114,37,94,39.4,15,53,28.3,25,32,78.1,18,41,59,32,16,8,10,20,13,0
2025-26,regular-season,-,01/02/2026,W,48,131,48,92,52.2,16,38,42.1,19,19,100,9,42,51,34,14,10,5,21,37,0
2025-26,regular-season,-,01/02/2026,W,48,129,49,87,56.3,8,31,25.8,23,28,82.1,7,35,42,23,12,16,9,23,27,0
2025-26,regular-season,-,01/02/2026,W,48,119,47,92,51.1,11,29,37.9,14,16,87.5,13,38,51,24,19,10,9,20,20,0
2025-26,regular-season,-,01/02/2026,W,48,122,41,92,44.6,16,47,34.0,24,30,80.0,19,27,46,27,9,6,7,17,13,0
2025-26,regular-season,-,01/02/2026,W,48,111,42,88,47.7,12,36,33.3,15,25,60.0,9,40,49,31,13,12,2,21,12,0
2025-26,regular-season,-,01/02/2026,W,48,123,44,98,44.9,13,46,28.3,22,28,78.6,12,37,49,23,13,8,2,17,10,0
2025-26,regular-season,-,01/02/2026,W,48,128,45,77,58.4,11,32,34.4,27,31,87.1,6,36,42,26,20,9,4,21,7,0
2025-26,regular-season,-,01/02/2026,W,48,121,45,90,50.0,14,41,34.1,17,19,89.5,9,38,47,31,13,6,5,15,7,0
2025-26,regular-season,-,01/02/2026,W,48,113,43,86,50.0,16,39,41.0,11,19,57.9,14,41,55,32,17,7,8,18,5,0
2025-26,regular-season,-,01/02/2026,W,48,122,45,87,51.7,16,37,43.2,16,18,88.9,8,28,36,31,11,7,4,23,1,0
2025-26,regular-season,-,01/02/2026,L,48,121,40,82,48.8,18,40,45.0,23,28,82.1,8,31,39,27,14,5,3,18,-1,0
2025-26,regular-season,-,01/02/2026,L,48,108,40,94,42.6,17,47,36.2,11,13,84.6,5,27,32,26,10,8,3,15,-5,0
2025-26,regular-season,-,01/02/2026,L,48,121,46,96,47.9,14,42,33.3,15,23,65.2,8,26,34,32,15,10,2,20,-7,0
2025-26,regular-season,-,01/02/2026,L,48,114,43,86,50.0,14,32,43.8,14,21,66.7,5,31,36,28,11,10,5,23,-7,0
2025-26,regular-season,-,01/02/2026,L,48,113,44,86,51.2,12,30,40.0,13,15,86.7,1,38,39,26,14,9,4,28,-10,0
2025-26,regular-season,-,01/02/2026,L,48,99,36,97,37.1,9,42,21.4,18,21,85.7,14,38,52,27,15,8,6,17,-12,0
2025-26,regular-season,-,01/02/2026,L,48,109,44,98,44.9,8,30,26.7,13,18,72.2,19,23,42,22,15,8,11,22,-13,0
2025-26,regular-season,-,01/02/2026,L,48,99,34,86,39.5,6,29,20.7,25,28,89.3,9,24,33,20,16,15,8,16,-20,0
2025-26,regular-season,-,01/02/2026,L,48,102,35,85,41.2,10,28,35.7,22,32,68.8,14,28,42,20,21,6,3,23,-27,0
2025-26,regular-season,-,01/02/2026,L,48,94,32,90,35.6,13,44,29.5,17,23,73.9,14,29,43,23,17,8,5,18,-37,0
2025-26,regular-season,-,01/01/2026,W,48,120,47,82,57.3,12,29,41.4,14,18,77.8,13,32,45,28,14,8,7,22,24,0
2025-26,regular-season,-,01/01/2026,W,48,118,40,89,44.9,16,51,31.4,22,26,84.6,16,31,47,20,13,8,7,22,17,0
2025-26,regular-season,-,01/01/2026,W,48,123,48,90,53.3,13,36,36.1,14,16,87.5,6,37,43,22,12,10,7,19,15,0
2025-26,regular-season,-,01/01/2026,W,48,120,44,87,50.6,17,41,41.5,15,18,83.3,5,35,40,25,13,8,6,12,14,0
2025-26,regular-season,-,01/01/2026,W,48,118,43,99,43.4,14,39,35.9,18,20,90.0,15,34,49,25,20,14,6,19,6,0
2025-26,regular-season,-,01/01/2026,L,48,112,38,80,47.5,9,26,34.6,27,31,87.1,6,34,40,25,21,11,9,20,-6,0
2025-26,regular-season,-,01/01/2026,L,48,106,40,85,47.1,12,36,33.3,14,15,93.3,8,24,32,29,9,7,2,17,-14,0
2025-26,regular-season,-,01/01/2026,L,48,108,42,94,44.7,6,28,21.4,18,20,90.0,7,32,39,23,13,8,1,12,-15,0
2025-26,regular-season,-,01/01/2026,L,48,101,36,78,46.2,6,27,22.2,23,30,76.7,7,28,35,20,18,7,5,21,-17,0
2025-26,regular-season,-,01/01/2026,L,48,96,34,76,44.7,10,30,33.3,18,30,60.0,10,17,27,18,13,12,2,17,-24,0
2025-26,regular-season,-,12/31/2025,W,48,124,44,90,48.9,16,49,32.7,20,26,76.9,5,36,41,29,15,15,10,18,29,0
2025-26,regular-season,-,12/31/2025,W,48,126,51,104,49.0,16,42,38.1,8,16,50.0,16,33,49,38,10,9,4,15,24,0
2025-26,regular-season,-,12/31/2025,W,48,134,47,92,51.1,15,43,34.9,25,34,73.5,8,41,49,33,9,5,7,18,16,0
2025-26,regular-season,-,12/31/2025,W,48,129,48,96,50.0,15,38,39.5,18,22,81.8,14,40,54,31,15,7,9,17,16,0
2025-26,regular-season,-,12/31/2025,W,48,132,46,83,55.4,24,49,49.0,16,17,94.1,10,27,37,35,19,7,3,20,7,0
2025-26,regular-season,-,12/31/2025,W,48,106,34,80,42.5,10,34,29.4,28,34,82.4,9,38,47,17,11,5,5,18,3,0
2025-26,regular-season,-,12/31/2025,W,48,134,44,89,49.4,14,38,36.8,32,40,80.0,11,37,48,25,11,7,3,17,2,0
2025-26,regular-season,-,12/31/2025,W,48,112,43,90,47.8,3,21,14.3,23,28,82.1,8,41,49,28,19,9,4,23,2,0
2025-26,regular-season,-,12/31/2025,W,48,114,41,94,43.6,19,39,48.7,13,20,65.0,13,31,44,31,10,8,8,18,1,0
2025-26,regular-season,-,12/31/2025,L,48,113,41,89,46.1,16,39,41.0,15,22,68.2,11,37,48,24,15,2,6,14,-1,0
