SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2025-26,regular-season,-,6.6,5.6,1.08,7.1,2.7,5.2,51.9,54.0,16.7,7.4,16.7,3.4,54.4,96.6,0
2025-26,regular-season,-,8.3,7.2,0.86,7.1,2.7,6.7,40.2,41.1,12.9,8.2,12.1,2.7,42.6,20.7,0
2025-26,regular-season,-,8.0,7.0,0.96,7.7,2.8,6.2,44.5,46.2,15.2,9.0,14.3,1.8,48.0,62.1,0
2025-26,regular-season,-,6.2,5.4,1.00,6.2,2.2,4.9,45.4,53.7,8.7,13.6,7.3,1.5,43.2,79.3,0
2025-26,regular-season,-,7.1,6.1,0.92,6.5,2.3,5.5,42.6,45.6,16.0,9.6,16.0,2.7,46.1,44.8,0
2025-26,regular-season,-,7.1,6.2,0.91,6.4,2.0,5.2,38.8,41.3,19.2,10.0,18.3,2.3,44.7,41.4,0
2025-26,regular-season,-,6.5,5.7,0.97,6.3,2.5,5.1,49.0,51.3,12.7,12.2,12.7,3.7,46.6,65.5,0
2025-26,regular-season,-,5.5,4.9,1.07,5.8,2.2,4.5,48.6,55.1,11.2,10.7,10.7,3.6,47.3,93.1,0
2025-26,regular-season,-,6.2,5.2,0.94,5.8,2.0,5.0,39.6,43.8,14.6,7.3,14.1,2.1,44.3,55.2,0
2025-26,regular-season,-,6.4,5.8,0.98,6.3,2.2,4.9,44.9,48.2,16.7,10.0,12.8,3.3,46.1,75.9,0
2025-26,regular-season,-,7.1,6.2,0.88,6.3,2.1,5.5,39.2,41.8,13.6,11.1,12.1,1.5,41.7,31.0,0
2025-26,regular-season,-,6.3,5.7,0.89,5.5,2.1,5.0,41.6,44.5,12.4,9.3,11.9,1.0,43.8,34.5,0
2025-26,regular-season,-,6.2,5.5,0.81,5.0,1.7,4.5,37.2,39.0,16.2,11.1,15.2,0.5,40.9,10.3,0
2025-26,regular-season,-,6.9,5.9,0.80,5.5,1.7,5.1,32.9,35.9,18.1,8.5,15.6,1.5,39.7,6.9,0
2025-26,regular-season,-,6.1,5.3,0.86,5.3,1.8,4.8,36.6,39.7,14.1,9.2,13.6,2.2,40.8,24.1,0
2025-26,regular-season,-,4.9,4.2,0.86,4.3,1.6,3.7,43.8,44.6,14.9,14.9,14.2,5.4,41.2,27.6,0
2025-26,regular-season,-,5.7,5.0,0.69,3.9,1.4,4.7,30.9,33.1,12.7,7.8,12.7,2.4,34.3,0.0,0
2025-26,regular-season,-,3.7,3.2,0.97,3.6,1.1,2.6,43.2,46.3,20.7,12.1,19.0,2.6,47.4,72.4,0
2025-26,regular-season,-,4.2,3.7,0.76,3.2,1.2,3.4,33.6,34.5,14.3,9.3,12.9,4.3,36.4,3.4,0
