SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2019-20,regular-season,-,22.8,20.6,0.88,20.0,7.4,17.9,41.3,45.6,10.0,13.2,9.3,2.0,40.3,65.5,0
2019-20,regular-season,-,24.4,21.2,0.83,20.3,7.5,18.6,40.2,44.1,10.5,15.0,9.5,2.1,38.9,20.7,0
2019-20,regular-season,-,21.0,18.8,0.95,20.0,7.6,17.1,44.5,47.8,10.6,9.9,9.6,2.1,44.6,86.2,0
2019-20,regular-season,-,21.5,19.6,0.87,18.7,6.7,16.4,40.9,45.1,11.1,14.0,9.5,1.7,40.5,51.7,0
2019-20,regular-season,-,20.9,19.2,0.87,18.3,7.7,17.2,44.5,47.2,6.7,12.4,6.0,1.2,41.6,58.6,0
2019-20,regular-season,-,21.2,19.1,0.87,18.5,7.0,16.4,42.6,47.2,9.8,14.5,9.1,1.6,40.7,55.2,0
2019-20,regular-season,-,21.9,19.0,0.85,18.5,7.2,17.3,41.6,45.3,8.4,13.3,7.0,1.1,39.8,34.5,0
2019-20,regular-season,-,24.3,21.6,0.82,19.9,7.7,18.6,41.5,46.1,8.4,16.7,7.5,1.6,38.0,10.3,0
2019-20,regular-season,-,20.9,18.2,0.85,17.7,6.9,16.1,42.7,45.4,10.1,14.8,8.8,2.1,40.6,41.4,0
2019-20,regular-season,-,23.1,20.6,0.82,19.0,7.4,18.0,41.3,45.4,7.5,16.3,6.4,1.7,37.7,13.8,0
2019-20,regular-season,-,19.9,17.0,0.89,17.7,6.3,14.9,42.4,47.4,11.9,14.9,10.5,1.7,41.5,69.0,0
2019-20,regular-season,-,18.2,16.1,0.84,15.4,5.8,13.2,43.9,47.2,10.0,18.8,8.7,1.6,39.9,31.0,0
2019-20,regular-season,-,20.2,18.4,0.84,17.0,6.7,15.8,42.7,46.2,8.2,15.5,7.1,1.8,39.5,27.6,0
2019-20,regular-season,-,19.9,17.0,0.77,15.4,6.0,15.1,39.6,43.6,8.2,17.9,7.6,2.2,35.7,0.0,0
2019-20,regular-season,-,15.6,13.4,0.93,14.5,5.4,12.1,44.6,50.3,10.2,14.3,8.8,2.1,42.3,79.3,0
2019-20,regular-season,-,19.5,17.4,0.82,16.0,5.8,15.0,38.9,43.0,9.9,14.1,8.8,1.3,38.2,17.2,0
2019-20,regular-season,-,20.2,17.8,0.78,15.7,6.2,15.6,39.8,42.7,9.5,14.4,8.6,1.5,37.7,3.4,0
2019-20,regular-season,-,16.6,14.7,0.86,14.3,5.6,13.2,42.6,47.0,8.4,14.2,7.6,2.1,39.7,44.8,0
2019-20,regular-season,-,18.4,16.9,0.83,15.4,5.5,14.1,38.8,45.6,8.5,16.5,6.8,1.5,36.5,24.1,0
2019-20,regular-season,-,15.7,14.1,0.87,13.7,4.7,11.5,40.8,47.6,11.1,17.4,8.7,1.4,39.1,62.1,0
2019-20,regular-season,-,16.3,14.7,0.82,13.4,5.3,13.5,39.7,43.3,7.0,12.3,6.0,1.8,38.0,6.9,0
2019-20,regular-season,-,14.7,13.2,0.85,12.4,4.9,11.5,42.5,45.0,9.9,13.4,8.4,2.0,41.1,37.9,0
2019-20,regular-season,-,11.3,9.8,0.95,10.8,3.6,7.8,47.0,53.3,14.4,19.6,12.6,2.7,43.2,89.7,0
2019-20,playoffs,-,19.4,18.3,0.85,16.4,5.9,14.4,41.1,44.5,11.0,16.7,9.6,1.7,39.7,37.5,0
2019-20,playoffs,-,20.2,18.6,1.00,20.2,7.1,15.6,45.1,51.9,12.0,12.2,10.5,1.7,44.9,80.0,0
2019-20,playoffs,-,16.2,15.4,1.00,16.2,6.3,13.5,46.7,52.7,7.8,10.1,5.5,1.3,45.1,68.8,0
2019-20,playoffs,-,21.2,19.4,1.01,21.5,8.0,17.1,46.8,51.1,12.7,10.9,10.1,4.0,46.4,87.5,0
2019-20,playoffs,-,12.2,11.2,0.93,11.4,4.0,8.5,47.5,51.7,14.1,19.1,12.5,3.1,43.0,50.0,0
2019-20,playoffs,-,25.0,24.1,1.13,28.1,10.3,19.6,52.6,60.2,11.4,12.6,9.7,2.3,50.3,100,0
2019-20,playoffs,-,29.5,26.1,0.92,27.0,10.0,21.0,47.6,52.0,14.1,16.4,11.3,2.8,43.5,43.8,0
2019-20,playoffs,-,13.8,12.9,0.95,13.1,3.8,9.5,40.4,46.5,17.5,16.3,15.7,2.4,42.8,56.3,0
2019-20,playoffs,-,28.4,25.4,0.95,27.0,9.4,22.4,42.0,48.7,10.6,10.6,9.2,0.7,43.0,62.5,0
2019-20,playoffs,-,15.9,14.5,0.77,12.3,4.4,12.5,35.0,41.2,9.1,15.4,9.7,3.4,32.6,31.3,0
2019-20,playoffs,-,20.3,17.7,1.06,21.5,6.5,15.0,43.3,51.1,15.6,12.3,14.8,1.6,45.9,93.8,0
2019-20,playoffs,-,14.8,13.2,0.72,10.7,3.9,10.4,37.5,41.8,10.1,23.0,10.1,3.4,33.1,18.8,0
2019-20,playoffs,-,11.6,10.3,1.00,11.6,4.6,8.6,53.3,58.3,8.6,18.5,8.6,1.2,46.9,80.0,0
2019-20,playoffs,-,18.3,16.5,0.73,13.3,4.5,14.3,31.6,34.2,12.3,12.3,12.3,2.7,34.2,25.0,0
2019-20,playoffs,-,18.3,15.7,0.63,11.5,4.5,14.5,31.0,33.6,9.6,15.1,9.6,4.1,28.8,6.3,0
2019-20,playoffs,-,9.8,9.4,0.49,4.8,2.0,7.5,26.7,28.3,5.1,20.5,5.1,2.6,23.1,0.0,0
2020-21,pre-season,-,23.8,20.1,0.92,21.8,9.0,17.3,52.2,55.1,9.5,20.0,8.4,2.1,43.2,79.3,0
2020-21,pre-season,-,30.3,24.3,0.93,28.3,9.0,24.0,38.9,45.8,13.2,10.0,12.1,2.2,39.6,82.8,0
2020-21,pre-season,-,24.3,21.5,0.88,21.3,9.0,19.5,46.2,47.4,6.2,14.0,5.2,1.0,42.3,69.0,0
2020-21,pre-season,-,31.7,26.9,0.86,27.3,10.0,24.0,40.3,44.4,12.6,12.0,9.5,1.1,42.1,65.5,0
2020-21,pre-season,-,17.5,15.0,1.10,19.3,7.0,14.3,47.4,57.9,10.0,11.0,8.6,2.9,45.7,96.6,0
2020-21,pre-season,-,19.0,17.1,1.01,19.3,7.0,13.0,55.8,61.5,13.2,20.0,7.9,1.3,47.4,93.1,0
2020-21,pre-season,-,31.7,26.6,0.78,24.7,9.0,26.7,32.5,36.3,10.5,7.0,8.4,2.1,35.8,44.8,0
2020-21,pre-season,-,21.8,20.0,0.83,18.0,6.0,15.8,41.3,45.2,12.6,17.0,12.6,2.3,39.1,55.2,0
2020-21,pre-season,-,22.8,18.5,0.69,15.8,4.0,15.8,28.6,33.3,12.1,20.0,8.8,1.1,30.8,7.1,0
2020-21,pre-season,-,17.3,14.9,1.14,19.7,7.0,13.3,50.0,63.8,7.7,15.0,7.7,0.0,46.2,100,0
2020-21,pre-season,-,22.7,20.9,0.85,19.3,7.0,17.3,40.4,46.2,7.4,18.0,5.9,1.5,36.8,62.1,0
2020-21,pre-season,-,18.0,15.9,0.78,14.0,5.0,13.5,38.9,40.7,12.5,18.0,11.1,5.6,36.1,41.4,0
2020-21,pre-season,-,18.3,16.3,0.77,14.0,5.0,11.5,43.5,51.1,11.0,26.0,5.5,0.0,35.6,37.9,0
2020-21,pre-season,-,20.3,16.9,0.69,14.0,6.0,16.8,34.3,38.8,4.9,15.0,3.7,2.5,30.9,3.4,0
2020-21,pre-season,-,21.7,18.4,0.83,18.0,6.0,15.7,38.3,40.4,15.4,12.0,13.8,0.0,43.1,58.6,0
2020-21,pre-season,-,18.0,15.4,0.75,13.5,4.0,12.0,37.5,43.8,9.7,22.0,6.9,0.0,34.7,34.5,0
2020-21,pre-season,-,25.0,23.1,0.71,17.7,7.0,17.7,37.7,37.7,14.7,19.0,12.0,4.0,37.3,20.7,0
2020-21,pre-season,-,17.5,15.8,0.74,13.0,5.0,11.5,41.3,44.6,10.0,26.0,8.6,1.4,34.3,25.0,0
2020-21,pre-season,-,17.5,14.3,0.74,13.0,6.0,14.8,37.3,39.8,7.1,10.0,7.1,1.4,37.1,25.0,0
2020-21,pre-season,-,19.7,17.2,0.81,16.0,7.0,15.0,44.4,46.7,6.8,19.0,6.8,1.7,39.0,51.7,0
2020-21,pre-season,-,23.0,20.4,0.96,22.0,8.0,15.5,48.4,50.0,19.6,17.0,15.2,4.3,47.8,86.2,0
2020-21,pre-season,-,15.0,13.1,0.91,13.7,5.0,11.3,44.1,51.5,6.7,18.0,6.7,0.0,40.0,75.9,0
2020-21,pre-season,-,13.5,11.1,0.70,9.5,3.0,9.0,33.3,40.3,14.8,22.0,13.0,3.7,31.5,17.2,0
2020-21,pre-season,-,20.0,17.6,0.90,18.0,6.0,15.0,43.3,50.0,15.0,15.0,15.0,5.0,40.0,72.4,0
2020-21,pre-season,-,17.3,14.6,0.69,12.0,3.0,12.0,27.8,30.6,15.4,15.0,13.5,0.0,34.6,7.1,0
2020-21,pre-season,-,20.0,17.0,0.80,16.0,6.0,15.5,38.7,41.9,7.5,15.0,5.0,0.0,37.5,48.3,0
2020-21,pre-season,-,14.3,12.3,0.74,10.7,4.0,12.0,33.3,44.4,2.3,16.0,2.3,2.3,27.9,31.0,0
2020-21,pre-season,-,13.5,11.7,1.00,13.5,5.0,11.0,45.5,56.8,7.4,11.0,3.7,0.0,44.4,89.7,0
2020-21,pre-season,-,12.0,10.2,0.69,8.3,4.0,9.0,40.7,44.4,5.6,22.0,2.8,2.8,33.3,13.8,0
2020-21,pre-season,-,14.0,13.3,0.61,8.5,3.0,8.5,35.3,35.3,10.7,29.0,7.1,0.0,32.1,0.0,0
2020-21,regular-season,-,24.8,22.4,0.99,24.5,8.8,19.5,45.1,53.1,8.9,13.6,7.3,1.3,43.0,96.6,0
2020-21,regular-season,-,23.5,21.8,0.98,23.1,8.9,18.2,48.6,54.1,10.4,14.0,9.4,2.2,45.4,93.1,0
2020-21,regular-season,-,24.7,22.3,0.93,23.0,8.1,18.9,43.0,48.5,10.8,14.0,9.0,1.3,42.3,79.3,0
2020-21,regular-season,-,22.8,20.5,1.00,22.9,7.8,18.5,42.1,50.8,10.5,10.2,9.4,2.0,42.6,100,0
2020-21,regular-season,-,24.6,22.2,0.87,21.4,8.6,20.0,42.9,45.2,9.1,11.3,8.5,1.9,42.1,37.9,0
2020-21,regular-season,-,24.0,22.3,0.88,21.0,8.2,19.5,42.3,45.4,9.7,11.2,8.7,2.2,41.4,41.4,0
2020-21,regular-season,-,22.2,20.0,0.91,20.2,7.7,17.4,44.4,48.8,11.0,13.1,10.2,2.6,42.7,65.5,0
2020-21,regular-season,-,21.3,19.1,0.93,19.8,7.3,17.3,42.0,49.1,7.8,12.3,6.8,1.6,40.4,75.9,0
2020-21,regular-season,-,21.3,19.8,0.93,19.8,7.4,16.5,45.0,49.6,10.0,14.4,8.7,2.1,42.6,72.4,0
2020-21,regular-season,-,24.1,21.8,0.81,19.5,7.3,18.9,38.5,42.8,9.6,14.6,8.8,2.4,36.8,3.4,0
2020-21,regular-season,-,23.1,20.3,0.82,18.9,7.4,17.7,41.7,44.3,10.0,15.5,8.8,1.9,39.6,17.2,0
2020-21,regular-season,-,18.8,17.4,0.98,18.4,7.4,14.8,49.8,52.9,8.6,13.7,6.5,1.2,46.6,89.7,0
2020-21,regular-season,-,20.3,17.8,0.90,18.3,7.2,16.3,44.4,47.9,9.4,13.3,8.3,2.5,42.1,48.3,0
2020-21,regular-season,-,20.0,18.2,0.91,18.3,7.2,15.5,46.5,52.0,7.5,17.1,6.7,2.0,41.2,69.0,0
2020-21,regular-season,-,21.4,19.0,0.85,18.2,6.7,15.6,42.7,47.8,11.0,18.2,10.2,1.9,39.7,31.0,0
2020-21,regular-season,-,19.2,17.2,0.91,17.4,7.0,15.4,45.3,48.1,9.2,12.0,8.2,1.7,43.5,58.6,0
2020-21,regular-season,-,18.9,17.1,0.91,17.1,5.9,14.8,40.3,47.1,10.7,13.0,9.2,2.0,40.1,55.2,0
2020-21,regular-season,-,20.2,18.4,0.81,16.4,6.6,15.9,41.2,44.3,8.2,15.1,7.4,2.0,38.5,6.9,0
2020-21,regular-season,-,16.5,14.8,0.96,15.9,5.5,12.7,43.5,49.9,12.1,13.8,10.8,2.9,42.6,86.2,0
2020-21,regular-season,-,17.4,15.4,0.91,15.8,6.5,14.4,45.2,49.3,5.8,12.4,5.0,1.3,42.0,62.1,0
2020-21,regular-season,-,16.5,14.5,0.95,15.7,5.9,12.9,45.4,51.8,9.4,14.1,8.1,1.7,42.8,82.8,0
2020-21,regular-season,-,18.2,16.2,0.86,15.6,5.5,13.3,41.3,47.0,11.6,17.6,10.2,2.2,38.9,34.5,0
2020-21,regular-season,-,16.9,15.4,0.91,15.3,5.6,12.8,43.9,48.9,10.3,15.8,9.1,2.0,41.4,51.7,0
2020-21,regular-season,-,17.9,16.9,0.85,15.2,5.8,13.6,42.4,46.2,9.2,16.5,7.8,1.9,39.4,27.6,0
2020-21,regular-season,-,18.7,16.4,0.80,14.9,5.7,14.6,39.0,43.4,8.6,15.2,7.9,1.8,36.8,0.0,0
2020-21,regular-season,-,18.0,16.4,0.81,14.6,5.6,13.6,41.5,44.5,9.8,16.3,8.4,1.7,38.9,10.3,0
2020-21,regular-season,-,16.6,15.0,0.85,14.0,5.4,12.3,43.6,47.0,10.6,16.9,9.4,2.0,40.6,24.1,0
2020-21,regular-season,-,17.0,14.7,0.82,14.0,5.5,13.2,41.5,44.7,9.6,14.6,8.7,2.1,39.2,20.7,0
2020-21,regular-season,-,16.7,15.0,0.81,13.6,5.1,13.1,39.1,44.4,7.7,14.8,6.5,1.2,36.9,13.8,0
2020-21,regular-season,-,14.3,13.0,0.88,12.6,5.1,11.4,44.4,49.9,6.5,15.2,5.7,1.5,40.1,44.8,0
2020-21,playoffs,-,29.7,27.6,0.92,27.3,10.2,23.7,43.1,48.7,7.9,12.9,7.5,0.9,41.4,40.0,0
2020-21,playoffs,-,24.9,23.9,0.87,21.6,8.5,19.9,42.9,46.2,7.9,13.9,6.2,1.8,40.4,26.7,0
2020-21,playoffs,-,27.6,25.8,1.13,31.3,10.5,20.9,50.4,61.7,11.2,15.1,8.9,2.0,47.4,100,0
2020-21,playoffs,-,17.6,15.7,0.83,14.6,5.7,14.4,39.8,44.6,6.4,12.6,6.7,1.5,37.1,13.3,0
2020-21,playoffs,-,17.8,17.5,0.97,17.3,6.6,14.4,45.6,50.0,10.0,10.9,9.4,1.8,45.1,66.7,0
2020-21,playoffs,-,17.8,16.0,1.01,18.0,7.4,15.0,49.4,55.3,6.1,9.9,4.7,0.5,46.5,80.0,0
2020-21,playoffs,-,15.8,14.9,1.05,16.6,6.5,14.0,46.4,53.6,6.3,7.9,5.3,2.6,44.7,93.3,0
2020-21,playoffs,-,32.2,28.3,0.97,31.4,12.2,27.0,45.2,48.5,10.6,6.2,8.7,0.6,47.2,73.3,0
2020-21,playoffs,-,21.7,20.7,0.95,20.7,8.4,17.7,47.6,56.0,7.2,12.5,5.9,1.3,41.4,53.3,0
2020-21,playoffs,-,15.1,13.5,0.95,14.3,5.4,12.5,43.2,49.2,8.6,10.6,7.3,2.0,42.4,46.7,0
2020-21,playoffs,-,22.3,20.5,1.04,23.3,8.8,18.8,46.9,55.8,6.0,11.2,6.0,1.5,44.0,86.7,0
2020-21,playoffs,-,25.8,24.0,0.84,21.6,8.0,19.6,40.8,45.9,9.3,15.5,8.5,1.6,38.8,20.0,0
2020-21,playoffs,-,16.8,15.8,0.97,16.3,5.3,12.5,42.7,48.7,15.8,11.9,15.8,2.0,45.5,60.0,0
2020-21,playoffs,-,21.4,18.6,0.87,18.6,7.0,15.8,44.3,46.2,12.1,14.0,10.3,0.0,44.9,33.3,0
2020-21,playoffs,-,25.0,22.2,0.80,20.0,7.8,21.8,35.6,41.4,5.0,8.0,4.0,0.0,36.0,6.7,0
2020-21,playoffs,-,15.6,13.9,0.77,12.0,4.4,12.8,34.4,39.8,7.7,14.1,7.7,3.8,32.1,0.0,0
2020-21,playoffs,-,18.5,14.8,0.76,14.0,6.5,16.0,39.4,40.9,2.7,10.8,2.7,2.7,35.1,15.8,0
2020-21,playoffs,-,17.0,14.7,0.71,12.0,5.0,12.0,41.7,43.8,5.9,23.5,2.9,0.0,35.3,10.5,0
2020-21,playoffs,-,20.0,16.9,0.60,12.0,5.0,16.0,31.3,31.3,10.0,15.0,10.0,5.0,30.0,5.3,0
2020-21,playoffs,-,26.0,22.4,0.42,11.0,5.0,22.0,22.7,22.7,3.8,11.5,3.8,0.0,23.1,0.0,0
2021-22,pre-season,-,23.2,19.9,0.97,22.6,9.4,19.8,47.5,52.5,6.0,11.2,5.2,2.6,44.0,93.1,0
2021-22,pre-season,-,20.6,18.9,0.95,19.6,7.8,17.6,44.3,51.1,3.9,10.7,2.9,0.0,41.7,86.2,0
2021-22,pre-season,-,30.0,26.3,0.80,24.0,9.8,25.5,38.2,43.6,5.0,10.8,5.0,0.8,36.7,55.2,0
2021-22,pre-season,-,18.8,16.2,0.73,13.8,5.2,12.8,40.3,42.2,8.8,23.0,7.1,0.0,36.3,27.6,0
2021-22,pre-season,-,21.6,19.1,0.75,16.2,6.4,15.2,42.1,44.1,7.4,23.1,4.6,0.9,36.1,41.4,0
2021-22,pre-season,-,24.0,20.0,0.80,19.3,7.0,17.8,39.4,43.7,8.3,17.7,8.3,0.0,37.5,58.6,0
2021-22,pre-season,-,23.0,20.0,0.83,19.0,7.0,18.3,38.4,43.2,7.6,14.1,6.5,1.1,37.0,65.5,0
2021-22,pre-season,-,16.2,14.0,0.78,12.7,5.0,12.7,39.5,43.4,7.2,16.5,5.2,2.1,36.1,44.8,0
2021-22,pre-season,-,16.8,14.1,0.74,12.5,4.7,11.8,39.4,45.8,6.9,22.8,6.9,0.0,33.7,34.5,0
2021-22,pre-season,-,20.5,18.7,0.89,18.3,6.0,15.0,40.0,42.5,14.6,14.6,14.6,2.4,41.5,75.9,0
2021-22,pre-season,-,22.3,18.5,0.80,17.8,6.8,15.5,43.5,48.4,10.1,24.7,7.9,4.5,36.0,51.7,0
2021-22,pre-season,-,18.5,16.1,0.93,17.3,6.5,15.0,43.3,50.0,9.5,13.5,8.1,4.1,40.5,79.3,0
2021-22,pre-season,-,20.3,17.8,0.85,17.3,6.5,15.3,42.6,45.9,11.1,16.0,9.9,2.5,40.7,72.4,0
2021-22,pre-season,-,17.5,15.2,0.97,17.0,7.0,13.0,53.8,59.6,5.7,20.0,5.7,0.0,44.3,89.7,0
2021-22,pre-season,-,18.0,15.5,0.94,17.0,7.0,14.5,48.3,50.0,6.9,12.5,6.9,0.0,45.8,82.8,0
2021-22,pre-season,-,21.5,18.9,0.79,17.0,6.8,17.8,38.0,44.4,3.5,14.0,3.5,0.0,34.9,48.3,0
2021-22,pre-season,-,16.0,14.4,1.02,16.3,6.5,12.8,51.0,56.9,6.3,14.1,3.1,0.0,46.9,96.6,0
2021-22,pre-season,-,20.8,18.1,0.75,15.5,5.8,16.5,34.8,40.9,4.8,15.7,3.6,0.0,32.5,37.9,0
2021-22,pre-season,-,20.0,18.5,0.74,14.8,6.0,17.8,33.8,38.0,3.8,8.8,3.8,1.3,32.5,31.0,0
2021-22,pre-season,-,11.2,9.3,1.04,11.6,4.4,8.2,53.7,61.0,8.9,19.6,8.9,1.8,46.4,100,0
2021-22,pre-season,-,19.8,17.1,0.73,14.5,6.3,15.8,39.7,41.3,6.3,16.5,6.3,2.5,35.4,24.1,0
2021-22,pre-season,-,19.8,16.4,0.71,14.0,5.0,15.0,33.3,39.2,8.9,17.7,8.9,2.5,31.6,17.2,0
2021-22,pre-season,-,17.0,14.6,0.81,13.8,5.0,13.5,37.0,41.7,8.8,13.2,7.4,1.5,36.8,62.1,0
2021-22,pre-season,-,19.0,16.8,0.72,13.8,5.5,15.0,36.7,39.2,6.6,17.1,5.3,2.6,32.9,20.7,0
2021-22,pre-season,-,20.3,18.4,0.84,17.0,7.3,14.3,51.2,57.0,3.3,27.9,1.6,1.6,37.7,69.0,0
2021-22,pre-season,-,15.8,13.4,0.65,10.3,4.0,12.0,33.3,39.6,3.2,20.6,3.2,0.0,28.6,10.3,0
2021-22,pre-season,-,16.0,13.6,0.63,10.0,3.3,12.3,26.5,31.6,7.8,17.2,7.8,1.6,26.6,6.9,0
2021-22,pre-season,-,15.8,14.1,0.60,9.5,4.3,11.0,38.6,42.0,3.2,28.6,3.2,1.6,28.6,3.4,0
2021-22,pre-season,-,13.2,11.1,0.47,6.2,2.4,9.8,24.5,28.6,6.1,21.2,6.1,1.5,21.2,0.0,0
2021-22,pre-season,-,9.8,8.5,0.67,6.5,2.5,7.8,32.3,33.9,7.7,15.4,7.7,2.6,30.8,13.8,0
2021-22,regular-season,-,25.0,22.9,1.00,25.0,9.3,20.1,46.1,54.0,8.9,13.0,7.6,2.5,43.4,100,0
2021-22,regular-season,-,24.1,22.0,0.92,22.0,8.0,18.8,42.8,48.8,9.0,14.2,5.9,1.3,41.0,79.3,0
2021-22,regular-season,-,22.4,20.7,0.96,21.5,8.2,17.4,46.8,50.1,11.3,12.8,10.1,1.9,45.5,96.6,0
2021-22,regular-season,-,21.7,19.6,0.92,19.8,7.9,17.2,45.8,49.2,8.6,13.6,6.3,1.5,43.1,82.8,0
2021-22,regular-season,-,22.2,20.0,0.86,19.2,7.5,17.8,42.3,46.6,8.6,13.5,7.9,2.1,39.9,44.8,0
2021-22,regular-season,-,20.4,19.3,0.93,19.0,7.1,15.8,44.6,49.6,11.3,13.3,10.1,2.3,43.1,86.2,0
2021-22,regular-season,-,21.0,18.7,0.90,18.8,7.3,16.2,44.8,48.8,9.7,15.0,8.5,2.0,41.9,69.0,0
2021-22,regular-season,-,21.5,19.8,0.86,18.5,6.5,17.2,37.7,44.1,10.6,11.9,9.6,2.3,38.1,37.9,0
2021-22,regular-season,-,21.0,18.5,0.87,18.3,7.5,17.1,44.1,46.5,8.3,12.5,7.7,2.0,41.8,48.3,0
2021-22,regular-season,-,22.0,19.8,0.80,17.5,6.7,16.8,40.2,44.3,8.0,17.0,6.9,1.2,37.3,6.9,0
2021-22,regular-season,-,19.8,18.3,0.86,17.1,6.6,15.9,41.7,46.7,7.3,14.0,6.5,1.7,38.9,41.4,0
2021-22,regular-season,-,18.8,17.1,0.90,17.0,6.2,14.9,41.8,48.4,9.4,13.4,7.9,2.0,40.0,72.4,0
2021-22,regular-season,-,19.7,16.9,0.85,16.7,6.9,16.0,43.1,45.4,8.2,12.4,7.4,1.9,40.8,24.1,0
2021-22,regular-season,-,18.8,17.5,0.86,16.2,6.4,14.5,44.5,47.4,8.7,16.1,7.8,1.6,41.1,34.5,0
2021-22,regular-season,-,16.9,15.9,0.93,15.7,6.1,13.8,44.0,48.3,8.9,11.3,7.8,2.3,42.5,89.7,0
2021-22,regular-season,-,17.3,15.8,0.88,15.1,5.7,13.1,43.7,49.0,8.9,16.8,7.3,1.6,39.9,51.7,0
2021-22,regular-season,-,20.0,18.1,0.75,14.9,5.5,15.0,36.6,40.3,8.9,16.9,7.8,1.3,35.1,0.0,0
2021-22,regular-season,-,16.4,15.2,0.89,14.6,5.1,12.2,42.0,47.7,10.9,16.2,9.3,1.4,40.4,65.5,0
2021-22,regular-season,-,17.8,15.9,0.81,14.4,5.2,12.9,40.4,47.7,8.5,20.4,7.1,1.6,35.8,17.2,0
2021-22,regular-season,-,17.9,16.1,0.80,14.3,5.6,13.9,40.3,43.5,8.9,15.3,7.9,2.0,37.8,10.3,0
2021-22,regular-season,-,16.0,14.0,0.88,14.1,5.0,12.2,40.8,47.3,10.8,14.3,8.0,1.6,40.3,58.6,0
2021-22,regular-season,-,15.2,13.6,0.91,13.9,5.2,11.6,44.4,50.9,8.9,16.4,7.4,1.8,40.6,75.9,0
2021-22,regular-season,-,16.1,15.0,0.85,13.8,5.4,12.3,43.7,48.8,7.4,18.0,6.3,1.7,38.9,27.6,0
2021-22,regular-season,-,15.5,14.0,0.89,13.7,5.0,11.6,43.0,48.1,10.3,17.5,9.6,2.3,40.1,62.1,0
2021-22,regular-season,-,15.5,13.8,0.88,13.6,5.1,12.6,40.6,45.8,8.1,11.7,6.9,1.1,39.9,55.2,0
2021-22,regular-season,-,15.8,14.1,0.85,13.5,5.2,12.0,43.4,48.2,8.9,17.4,8.3,1.8,39.4,31.0,0
2021-22,regular-season,-,16.5,14.6,0.82,13.5,5.4,13.2,41.2,45.1,6.4,15.0,5.5,1.6,37.6,20.7,0
2021-22,regular-season,-,17.4,15.7,0.77,13.4,5.3,12.9,40.7,43.9,7.8,19.5,6.6,1.7,36.1,3.4,0
2021-22,regular-season,-,13.8,12.6,0.94,13.0,4.6,10.5,44.1,52.5,9.2,17.2,8.0,2.5,40.2,93.1,0
2021-22,regular-season,-,12.5,11.4,0.81,10.0,3.9,9.7,40.3,44.9,6.8,16.8,5.1,1.2,36.9,13.8,0
2021-22,playoffs,-,19.1,19.0,1.00,19.1,7.2,15.4,46.9,52.9,11.4,11.7,10.8,3.8,45.2,100,0
2021-22,playoffs,-,16.5,15.3,0.93,15.3,5.3,12.6,42.1,50.9,9.6,16.3,8.3,2.5,38.8,73.3,0
2021-22,playoffs,-,20.9,19.7,0.86,17.9,6.5,16.4,39.5,43.8,10.1,12.8,9.0,1.6,39.1,53.3,0
2021-22,playoffs,-,16.1,15.2,0.78,12.5,4.2,11.3,36.9,43.0,11.4,20.4,9.0,2.1,34.9,40.0,0
2021-22,playoffs,-,20.3,19.5,0.98,20.0,7.6,15.8,48.3,53.2,8.3,14.8,5.3,0.8,45.1,86.7,0
2021-22,playoffs,-,18.4,15.8,0.77,14.2,5.1,14.0,36.3,41.1,11.3,14.5,9.5,2.3,35.7,26.7,0
2021-22,playoffs,-,14.6,13.2,0.75,11.0,4.7,11.5,40.6,43.8,7.4,17.7,6.3,4.0,34.9,20.0,0
2021-22,playoffs,-,10.3,10.1,0.98,10.1,3.4,7.2,47.7,54.7,12.9,20.2,12.1,2.4,43.5,80.0,0
2021-22,playoffs,-,22.8,22.3,0.88,20.0,7.5,18.0,41.7,45.8,8.8,12.4,5.8,0.7,40.9,60.0,0
2021-22,playoffs,-,18.3,16.5,1.00,18.3,6.3,13.3,47.5,51.3,14.5,13.6,9.1,0.9,47.3,93.3,0
2021-22,playoffs,-,20.6,18.9,0.82,17.0,6.4,17.0,37.6,40.6,9.7,9.7,8.7,1.9,38.8,46.7,0
2021-22,playoffs,-,16.7,16.0,0.77,12.8,5.3,14.5,36.8,39.1,6.0,8.0,6.0,1.0,37.0,33.3,0
2021-22,playoffs,-,12.5,11.2,0.91,11.3,4.0,9.3,42.9,50.9,9.3,16.0,6.7,0.0,40.0,66.7,0
2021-22,playoffs,-,15.8,15.2,0.72,11.4,2.8,10.4,26.9,31.7,19.0,16.5,6.3,1.3,34.2,6.7,0
2021-22,playoffs,-,15.3,14.6,0.74,11.3,4.5,11.5,39.1,44.6,3.3,21.3,1.6,0.0,32.8,13.3,0
2021-22,playoffs,-,13.4,12.2,0.64,8.6,2.8,8.4,33.3,34.5,14.9,26.9,10.4,4.5,31.3,0.0,0
2022-23,pre-season,-,26.2,22.0,0.76,19.8,8.0,20.2,39.6,40.1,11.5,14.5,8.4,3.1,38.2,35.5,0
2022-23,pre-season,-,22.4,20.1,0.81,18.2,7.0,17.0,43.5,47.6,8.0,19.6,5.4,3.6,37.5,61.3,0
2022-23,pre-season,-,24.0,22.1,0.94,22.5,9.0,19.3,48.1,52.6,6.3,13.5,3.1,0.0,44.8,100,0
