SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS
2017-18,Playoffs,Jabari Parker,203953,MIL,23,7,3,4,23.9,105.7,5.0,18.6,27.6,1.0,35.0,0.6,14.8,8.6,5.4,6.4,21.7,0.075
2017-18,Playoffs,Meyers Leonard,203086,POR,26,2,0,2,4.1,66.7,2.0,50.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.075
2017-18,Playoffs,Ben Simmons,1627732,PHI,21,10,5,5,36.9,109.1,7.8,22.1,30.2,1.7,27.0,0.8,25.0,14.3,7.4,10.4,31.6,0.074
2017-18,Playoffs,Shaun Livingston,2733,GSW,32,21,16,5,17.2,102.3,1.7,9.5,13.5,0.3,13.0,0.0,2.5,5.0,4.2,3.9,17.2,0.072
2017-18,Playoffs,Steven Adams,203500,OKC,24,6,2,4,33.4,108.6,4.3,12.1,17.6,0.7,12.9,0.7,21.1,10.3,10.8,9.5,32.3,0.072
2017-18,Playoffs,Mike Scott,203118,WAS,29,6,2,4,21.0,105.2,2.5,11.6,16.9,0.3,9.5,0.2,7.7,8.0,5.2,6.7,21.0,0.069
2017-18,Playoffs,Tony Snell,203503,MIL,26,7,3,4,19.1,104.2,1.7,8.8,13.5,0.4,14.3,0.6,17.4,5.7,7.1,4.7,16.9,0.069
2017-18,Playoffs,Matthew Dellavedova,203521,MIL,27,6,3,3,12.9,99.4,0.7,4.7,7.1,0.3,25.0,0.0,0.0,4.2,3.0,5.5,9.7,0.068
2017-18,Playoffs,Quinn Cook,1626188,GSW,25,17,12,5,10.3,94.8,1.2,11.6,16.0,0.2,14.8,0.1,11.8,3.0,1.7,1.9,9.9,0.067
2017-18,Playoffs,Carmelo Anthony,2546,OKC,34,6,2,4,32.3,109.3,5.2,15.6,23.3,1.7,26.3,0.7,23.5,13.8,9.5,8.7,33.3,0.065
2017-18,Playoffs,JaVale McGee,201580,GSW,30,13,11,2,12.2,98.4,2.0,14.4,20.0,0.2,15.8,0.8,44.0,4.5,3.7,2.3,9.5,0.064
2017-18,Playoffs,Jose Calderon,101181,CLE,36,13,5,8,8.0,90.3,0.7,8.0,12.2,0.4,33.3,0.0,0.0,2.8,2.0,2.1,8.3,0.064
2017-18,Playoffs,Kyle Korver,2594,CLE,37,22,12,10,22.9,106.6,2.1,9.6,14.2,0.4,12.7,0.4,19.1,6.8,5.7,5.4,21.3,0.064
2017-18,Playoffs,Shane Larkin,203499,BOS,25,11,7,4,14.0,101.3,0.9,7.3,9.9,0.5,20.8,0.0,0.0,5.4,1.4,4.5,12.2,0.064
2017-18,Playoffs,Otto Porter Jr.,203490,WAS,25,5,2,3,31.6,109.6,4.8,16.7,24.0,1.2,18.8,1.0,29.4,9.2,6.0,11.0,33.2,0.060
2017-18,Playoffs,Patty Mills,201988,SAS,29,5,1,4,33.0,109.7,1.6,5.5,8.1,0.6,13.0,0.2,11.1,9.6,6.6,10.6,24.4,0.059
2017-18,Playoffs,Domantas Sabonis,1627734,IND,22,7,3,4,23.7,107.6,2.6,12.2,17.6,0.1,4.3,0.3,18.2,5.4,3.3,4.0,17.1,0.058
2017-18,Playoffs,Darius Miller,203121,NOP,28,9,5,4,18.0,105.4,2.0,10.5,14.6,0.6,16.1,0.0,0.0,6.8,5.0,5.4,15.8,0.057
2017-18,Playoffs,Wade Baldwin IV,1627735,POR,22,4,0,4,4.8,82.2,0.8,17.6,21.4,0.3,20.0,0.3,50.0,2.8,0.0,1.8,3.0,0.055
2017-18,Playoffs,Dejounte Murray,1627749,SAS,21,5,1,4,19.2,106.4,3.4,18.5,29.8,1.0,33.3,0.4,33.3,4.8,3.2,3.6,15.2,0.054
2017-18,Playoffs,Nick Young,201156,GSW,33,20,15,5,10.3,98.8,0.6,4.9,7.4,0.1,3.2,0.0,0.0,2.6,2.9,3.2,9.9,0.054
2017-18,Playoffs,Aron Baynes,203382,BOS,31,19,11,8,20.5,107.3,3.8,18.5,27.0,0.2,10.3,0.6,33.3,6.3,5.3,4.2,18.7,0.053
2017-18,Playoffs,Raymond Felton,101109,OKC,34,6,2,4,13.1,102.5,1.8,12.4,19.6,0.7,25.0,0.3,28.6,3.7,5.8,2.3,12.0,0.053
2017-18,Playoffs,Hassan Whiteside,202355,MIA,29,5,1,4,15.4,104.8,4.0,24.7,40.8,0.0,0.0,1.2,54.5,7.0,4.4,2.8,15.6,0.052
2017-18,Playoffs,Jeff Green,201145,CLE,31,22,12,10,23.8,108.6,2.1,8.7,13.0,0.3,12.1,0.7,27.3,6.4,6.2,5.5,21.6,0.052
2017-18,Playoffs,John Wall,202322,WAS,27,6,2,4,39.1,111.3,5.2,14.2,20.7,2.3,35.0,1.3,36.4,14.2,9.5,12.5,40.0,0.052
2017-18,Playoffs,Kevin Love,201567,CLE,29,21,11,10,31.4,110.2,7.9,27.9,39.6,0.7,18.1,0.4,17.8,10.1,8.0,9.2,31.3,0.052
2017-18,Playoffs,Nene,2403,HOU,35,11,8,3,9.8,99.1,2.0,18.6,25.3,0.2,12.5,0.5,33.3,2.1,2.6,1.9,10.4,0.052
2017-18,Playoffs,Tomas Satoransky,203107,WAS,26,6,2,4,10.0,100.0,0.7,6.3,8.9,0.0,0.0,0.0,0.0,2.5,2.2,4.5,9.0,0.051
2017-18,Playoffs,Alec Burks,202692,UTA,26,9,4,5,13.4,104.2,2.4,17.5,24.7,0.4,21.1,0.1,8.3,4.1,3.1,3.1,10.7,0.050
2017-18,Playoffs,Rodney McGruder,203585,MIA,26,4,1,3,4.0,78.9,1.0,17.4,28.6,0.0,0.0,0.0,0.0,2.5,0.8,0.0,4.0,0.050
2017-18,Playoffs,Delon Wright,1626153,TOR,26,10,4,6,21.5,108.2,1.9,9.1,13.9,1.5,55.6,0.9,34.6,4.6,5.5,5.6,19.4,0.049
2017-18,Playoffs,Nemanja Bjelica,202357,MIN,30,5,1,4,9.4,100.0,2.2,19.0,27.5,0.6,42.9,0.0,0.0,1.8,3.6,1.0,10.0,0.049
2017-18,Playoffs,Raul Neto,203526,UTA,26,8,3,5,9.0,99.4,1.0,10.8,14.0,0.3,13.3,0.0,0.0,3.0,1.9,2.0,7.3,0.049
2017-18,Playoffs,Ty Lawson,201951,WAS,30,5,2,3,19.3,107.2,2.2,10.3,17.2,0.6,27.3,0.0,0.0,7.0,9.2,6.2,19.6,0.049
2017-18,Playoffs,Dario Šarić,203967,PHI,24,10,5,5,32.8,110.8,4.1,12.9,18.1,1.0,20.0,0.4,14.8,11.6,7.3,9.9,29.0,0.048
2017-18,Playoffs,Larry Nance Jr.,1626204,CLE,25,20,10,10,15.3,105.6,2.8,17.3,26.3,0.8,38.1,0.7,43.8,4.5,4.0,3.9,12.8,0.048
2017-18,Playoffs,George Hill,201588,CLE,32,19,10,9,29.3,110.5,1.5,5.3,7.7,0.5,14.1,0.4,15.1,8.5,7.9,7.5,28.1,0.047
2017-18,Playoffs,Jordan Bell,1628395,GSW,23,17,13,4,10.2,100.6,1.9,17.6,26.2,0.4,26.1,0.5,42.9,3.0,2.5,2.1,9.1,0.047
2017-18,Playoffs,Ian Clark,203546,NOP,27,9,5,4,21.1,108.6,0.9,4.0,5.7,0.9,26.7,0.2,9.5,8.3,5.8,7.0,23.6,0.046
2017-18,Playoffs,LaMarcus Aldridge,200746,SAS,32,5,1,4,35.3,111.5,6.6,21.4,31.4,0.6,10.3,0.4,22.2,10.8,6.2,12.4,25.2,0.046
2017-18,Playoffs,Royce O'Neale,1626220,UTA,25,11,5,6,23.5,109.4,3.2,13.7,18.1,0.9,25.6,0.4,14.3,11.1,5.5,6.4,20.9,0.046
2017-18,Playoffs,Davis Bertans,202722,SAS,25,5,1,4,16.5,107.1,2.0,12.8,18.2,0.4,13.3,0.0,0.0,5.0,2.4,4.0,10.0,0.045
2017-18,Playoffs,Bam Adebayo,1628389,MIA,20,5,1,4,15.4,107.2,2.2,12.5,19.3,0.0,0.0,0.4,20.0,9.0,3.8,3.2,16.8,0.044
2017-18,Playoffs,Justise Winslow,1626159,MIA,22,5,1,4,25.0,110.0,5.2,17.6,28.6,0.8,21.1,0.8,30.8,11.0,8.4,5.0,22.4,0.044
2017-18,Playoffs,Kelly Olynyk,203482,MIA,27,5,1,4,29.2,110.9,3.2,9.7,16.5,1.4,31.8,1.2,35.3,11.0,9.6,6.8,25.2,0.044
2017-18,Playoffs,LeBron James,2544,CLE,33,22,12,10,41.9,112.3,7.7,19.4,28.5,1.4,26.3,1.0,28.0,12.8,11.2,12.0,39.8,0.044
2017-18,Playoffs,Amir Johnson,101161,PHI,31,8,4,4,11.7,104.4,1.1,10.7,13.6,0.3,11.8,0.1,16.7,5.0,1.5,3.6,9.5,0.043
2017-18,Playoffs,Justin Anderson,1626147,PHI,24,7,5,2,4.7,87.7,1.1,20.5,26.7,0.1,16.7,0.0,0.0,1.1,0.9,1.7,3.1,0.043
2017-18,Playoffs,Lance Stephenson,202362,IND,27,7,3,4,21.3,109.1,2.3,12.3,17.0,0.3,9.5,0.1,11.1,6.4,2.7,4.0,18.6,0.043
2017-18,Playoffs,Pat Connaughton,1626192,POR,25,4,0,4,14.8,106.3,0.5,3.6,4.7,0.3,11.1,0.3,33.3,7.5,3.3,5.0,12.0,0.043
2017-18,Playoffs,Ante Zizic,1627790,CLE,21,8,2,6,2.9,70.2,0.6,18.5,25.0,0.0,0.0,0.1,25.0,0.5,0.5,0.9,2.8,0.042
2017-18,Playoffs,Semi Ojeleye,1628400,BOS,23,17,10,7,13.5,106.0,1.4,10.9,14.4,0.2,11.1,0.0,0.0,4.8,2.6,3.6,12.4,0.042
2017-18,Playoffs,Zaza Pachulia,2585,GSW,34,7,5,2,3.8,79.6,0.9,19.4,27.3,0.4,60.0,0.1,33.3,0.4,1.4,1.3,4.0,0.041
2017-18,Playoffs,Ed Davis,202334,POR,29,4,0,4,17.7,108.3,6.8,43.5,54.0,0.0,0.0,0.3,25.0,6.8,3.0,7.5,18.5,0.039
2017-18,Playoffs,Jerryd Bayless,201573,PHI,29,1,0,1,1.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039
2017-18,Playoffs,Jonas Valančiūnas,202685,TOR,26,10,4,6,24.4,110.6,7.5,30.2,42.1,0.4,12.5,1.5,46.9,8.8,4.3,8.8,22.2,0.039
2017-18,Playoffs,Goran Dragic,201609,MIA,32,5,1,4,31.3,111.7,2.0,5.9,10.5,1.0,16.1,0.0,0.0,10.6,10.2,6.4,28.4,0.038
2017-18,Playoffs,Gerald Green,101123,HOU,32,17,11,6,16.0,108.5,2.6,15.4,22.3,0.2,11.4,0.4,26.9,4.5,3.8,3.6,15.4,0.036
2017-18,Playoffs,JR Smith,2747,CLE,32,22,12,10,32.1,112.1,2.3,7.6,11.1,1.0,23.9,0.2,6.3,10.0,8.2,9.9,31.9,0.036
2017-18,Playoffs,Markieff Morris,202693,WAS,28,6,2,4,30.2,112.0,5.2,18.9,27.0,0.7,12.9,0.8,27.8,7.8,7.0,9.2,29.7,0.035
2017-18,Playoffs,Jason Terry,1891,MIL,40,3,0,3,14.6,108.7,0.3,2.2,3.4,0.3,12.5,0.0,0.0,8.0,7.0,3.0,13.3,0.034
2017-18,Playoffs,Shabazz Muhammad,203498,MIL,25,4,1,3,7.2,100.0,1.0,13.3,22.2,0.5,33.3,0.3,25.0,1.5,3.0,1.3,5.0,0.034
2017-18,Playoffs,Trevor Booker,202344,IND,30,7,3,4,9.1,103.3,1.9,22.4,34.2,0.1,16.7,0.1,25.0,1.9,2.0,2.1,7.7,0.034
2017-18,Playoffs,Manu Ginobili,1938,SAS,40,5,1,4,21.3,110.9,2.8,13.7,19.7,1.4,43.8,0.2,25.0,7.4,5.0,8.2,14.8,0.033
2017-18,Playoffs,Ian Mahinmi,101133,WAS,31,6,2,4,8.7,103.7,1.2,13.0,20.0,0.7,44.4,0.8,71.4,2.0,2.2,2.5,8.3,0.032
2017-18,Playoffs,Aaron Brooks,201166,MIN,33,2,1,1,1.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031
2017-18,Playoffs,Dakari Johnson,1626177,OKC,22,2,0,2,1.6,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030
2017-18,Playoffs,Jamal Crawford,2037,MIN,38,5,1,4,24.6,112.0,2.4,9.4,12.8,1.0,31.3,0.0,0.0,5.2,7.2,3.2,26.0,0.029
2017-18,Playoffs,Malcolm Brogdon,1627763,MIL,25,7,3,4,26.6,112.3,3.0,10.7,15.9,0.1,4.2,0.0,0.0,10.7,7.0,4.4,25.1,0.029
2017-18,Playoffs,Markelle Fultz,1628365,PHI,20,3,2,1,7.6,104.0,1.0,11.5,16.7,0.7,100,0.0,0.0,0.7,0.3,2.0,4.7,0.029
2017-18,Playoffs,Patrick Patterson,202335,OKC,29,6,2,4,9.6,106.3,1.7,17.5,22.7,0.2,8.3,0.0,0.0,2.5,2.7,1.8,7.7,0.029
2017-18,Playoffs,Joe Young,1626202,IND,26,1,1,0,2.7,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.028
2017-18,Playoffs,Cedi Osman,1626224,CLE,23,14,5,9,4.4,95.9,0.4,10.2,14.6,0.2,33.3,0.0,0.0,0.8,0.9,0.6,5.6,0.027
2017-18,Playoffs,Cory Joseph,202709,IND,26,7,3,4,20.5,111.3,2.1,11.7,17.2,1.3,52.9,0.3,28.6,4.4,3.1,3.3,16.0,0.027
2017-18,Playoffs,Greg Monroe,202328,BOS,28,11,5,6,9.5,107.1,1.9,22.1,28.8,0.2,13.3,0.2,28.6,3.3,1.3,3.0,7.1,0.026
2017-18,Playoffs,Pascal Siakam,1627783,TOR,24,10,4,6,17.9,111.0,2.7,16.1,26.0,0.1,5.0,0.6,21.4,4.6,5.0,4.0,17.8,0.026
2017-18,Playoffs,Jordan Crawford,202348,NOP,29,2,1,1,7.7,105.7,2.0,25.0,36.4,0.5,100,0.0,0.0,5.5,0.0,5.0,11.0,0.025
2017-18,Playoffs,James Johnson,201949,MIA,31,5,1,4,32.1,113.3,5.4,15.7,28.1,1.2,16.7,1.2,25.0,13.8,13.4,7.6,30.8,0.024
2017-18,Playoffs,Tony Parker,2225,SAS,36,5,1,4,13.3,110.1,0.8,6.2,9.8,0.4,18.2,0.0,0.0,5.0,3.8,5.4,10.0,0.024
2017-18,Playoffs,Kyle Anderson,203937,SAS,24,5,1,4,14.7,110.7,1.6,10.1,17.4,1.2,46.2,0.2,20.0,4.0,3.6,6.8,12.0,0.023
2017-18,Playoffs,Jonas Jerebko,201973,UTA,31,10,4,6,7.9,106.9,1.2,16.2,20.0,0.3,20.0,0.0,0.0,2.7,1.5,1.5,6.8,0.021
2017-18,Playoffs,Wayne Ellington,201961,MIA,30,5,1,4,20.1,112.3,1.4,6.7,10.3,0.4,10.5,0.4,18.2,10.6,6.4,6.2,20.4,0.021
2017-18,Playoffs,Guerschon Yabusele,1627824,BOS,22,12,6,6,4.0,100.0,0.7,16.0,20.0,0.2,50.0,0.0,0.0,1.2,0.3,1.2,3.2,0.020
2017-18,Playoffs,Solomon Hill,203524,NOP,27,9,5,4,12.7,111.0,1.2,9.4,13.8,0.1,6.7,0.1,12.5,4.6,2.3,3.2,14.9,0.019
2017-18,Playoffs,Corey Brewer,201147,OKC,32,6,2,4,25.2,113.4,1.5,6.0,8.8,1.2,24.1,0.8,38.5,11.0,8.2,8.0,26.3,0.018
2017-18,Playoffs,Bryn Forbes,1627854,SAS,24,4,0,4,13.5,111.8,0.5,3.7,6.1,0.0,0.0,0.0,0.0,3.3,4.0,1.0,7.0,0.017
2017-18,Playoffs,Jordan Clarkson,203903,CLE,26,19,12,7,15.0,112.1,1.2,8.6,12.5,0.4,21.1,0.2,12.5,3.7,4.1,3.2,14.2,0.017
2017-18,Playoffs,Marcus Georges-Hunt,1627875,MIN,24,2,0,2,1.4,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017
2017-18,Playoffs,Bradley Beal,203078,WAS,25,6,2,4,35.9,114.3,3.0,9.1,13.2,1.2,19.4,0.3,8.3,13.2,7.2,11.7,39.3,0.016
2017-18,Playoffs,CJ Miles,101139,TOR,31,10,4,6,22.7,113.4,1.8,8.3,13.1,0.7,25.0,0.3,9.1,6.0,6.1,5.4,22.8,0.016
2017-18,Playoffs,Josh Huestis,203962,OKC,26,4,1,3,4.8,104.9,0.8,15.0,23.1,0.3,33.3,0.3,33.3,2.0,1.3,2.0,3.0,0.016
2017-18,Playoffs,Tristan Thompson,202684,CLE,27,19,10,9,21.9,113.4,3.6,17.1,23.8,0.1,5.3,0.4,19.5,6.6,4.9,6.8,21.3,0.016
2017-18,Playoffs,Zach Collins,1628380,POR,20,4,0,4,17.4,112.7,2.3,15.3,20.0,0.8,33.3,0.5,50.0,6.8,3.3,6.0,16.0,0.016
2017-18,Playoffs,Richaun Holmes,1626158,PHI,24,3,1,2,3.6,103.8,0.3,10.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.015
2017-18,Playoffs,T.J. Leaf,1628388,IND,21,1,1,0,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.015
2017-18,Playoffs,Cheick Diallo,1627767,NOP,21,7,4,3,6.9,109.3,0.7,9.4,16.1,0.1,12.5,0.1,25.0,3.4,1.6,4.1,8.0,0.014
2017-18,Playoffs,Tyler Zeller,203092,MIL,28,7,3,4,9.4,110.9,1.7,16.2,26.7,0.6,40.0,0.4,42.9,4.1,4.6,2.0,8.3,0.014
2017-18,Playoffs,Zhou Qi,1627753,HOU,22,3,2,1,1.9,90.9,0.3,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
2017-18,Playoffs,Jason Smith,201160,WAS,32,1,1,0,2.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.012
2017-18,Playoffs,David West,2561,GSW,37,18,14,4,9.7,111.9,1.4,14.6,20.0,0.3,35.3,0.6,62.5,3.8,2.4,2.3,10.1,0.011
2017-18,Playoffs,Luc Mbah a Moute,201601,HOU,31,9,5,4,16.6,113.8,2.1,12.9,16.8,0.7,27.3,0.4,28.6,6.4,4.1,4.1,18.2,0.011
2017-18,Playoffs,Patrick McCaw,1627775,GSW,22,6,6,0,2.7,102.9,0.3,12.5,18.2,0.3,100,0.0,0.0,0.8,1.0,1.5,4.3,0.011
2017-18,Playoffs,Danté Exum,203957,UTA,22,10,5,5,11.4,112.9,1.0,9.3,12.5,0.1,5.9,0.1,10.0,3.4,2.3,2.9,9.2,0.010
2017-18,Playoffs,Terrance Ferguson,1628390,OKC,20,3,1,2,2.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.3,0.010
2017-18,Playoffs,Abdel Nader,1627846,BOS,24,11,6,5,3.0,106.1,0.2,5.9,7.7,0.1,100,0.1,50.0,1.2,0.2,0.6,1.5,0.009
2017-18,Playoffs,Tony Bradley,1628396,UTA,20,1,0,1,1.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.009
2017-18,Playoffs,Aaron Jackson,1628935,HOU,32,7,5,2,2.4,105.7,0.3,10.5,15.4,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.4,0.008
2017-18,Playoffs,Marcin Gortat,101162,WAS,34,6,2,4,26.6,114.7,4.2,18.2,25.0,0.0,0.0,0.3,13.3,8.8,5.0,9.3,27.0,0.008
2017-18,Playoffs,David Stockton,204065,UTA,27,2,1,1,2.9,108.3,0.5,16.7,20.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,4.0,0.007
2017-18,Playoffs,Tyler Johnson,204020,MIA,26,5,1,4,16.2,114.5,1.4,8.2,14.9,0.4,13.3,0.0,0.0,6.6,5.8,2.0,15.6,0.006
2017-18,Playoffs,Danny Green,201980,SAS,31,5,1,4,20.6,115.0,1.4,8.1,12.7,0.2,7.1,0.8,57.1,5.4,5.4,5.8,16.8,0.005
2017-18,Playoffs,Ekpe Udoh,202327,UTA,31,6,2,4,3.5,112.0,0.3,10.0,11.8,0.0,0.0,0.3,100,0.5,0.8,1.5,4.3,0.005
2017-18,Playoffs,Serge Ibaka,201586,TOR,28,10,4,6,26.0,115.3,4.6,18.3,27.5,0.1,3.1,1.3,39.4,10.8,5.5,8.5,26.6,0.004
2017-18,Playoffs,Pau Gasol,2200,SAS,37,5,1,4,18.1,115.1,4.4,25.6,42.3,0.0,0.0,0.2,20.0,4.0,5.8,7.2,14.8,0.003
2017-18,Playoffs,DeAndre Liggins,202732,NOP,30,3,2,1,4.5,114.7,0.3,7.1,14.3,0.0,0.0,0.0,0.0,4.0,1.3,3.7,8.0,0.002
2017-18,Playoffs,Jakob Poeltl,1627751,TOR,22,9,4,5,15.5,115.4,2.3,15.9,27.6,0.3,25.0,0.4,26.7,3.9,5.6,3.9,15.6,0.002
2017-18,Playoffs,Derrick Rose,201565,MIN,29,5,1,4,23.8,115.8,1.6,6.8,9.2,0.4,14.3,0.0,0.0,6.0,5.2,3.6,25.6,0.000
2017-18,Playoffs,Tim Frazier,204025,WAS,27,2,1,1,3.0,115.4,0.5,16.7,25.0,0.5,100,0.0,0.0,0.0,1.5,2.5,3.0,0.000
2017-18,Playoffs,Brandon Paul,203464,SAS,27,1,0,1,2.5,116.7,1.0,33.3,33.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,-0.001
2017-18,Playoffs,Chinanu Onuaku,1627778,HOU,21,1,1,0,3.2,116.7,0.0,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,-0.001
2017-18,Playoffs,Jimmy Butler III,202710,MIN,28,5,1,4,34.1,115.8,5.4,14.9,20.9,0.8,21.1,0.2,10.0,8.6,10.2,5.8,31.6,-0.001
2017-18,Playoffs,Glenn Robinson III,203922,IND,24,2,1,1,2.8,120.0,0.5,20.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,-0.003
2017-18,Playoffs,Joe Johnson,2207,HOU,37,8,5,3,6.7,117.0,1.3,15.6,23.3,0.0,0.0,0.1,20.0,2.6,3.3,0.6,7.5,-0.003
2017-18,Playoffs,Rodney Hood,203918,CLE,25,17,7,10,15.3,116.5,1.4,10.1,15.3,0.3,20.8,0.2,21.1,4.8,3.5,3.6,14.6,-0.004
2017-18,Playoffs,Taj Gibson,201959,MIN,33,5,1,4,24.6,116.3,2.6,9.0,13.4,0.2,11.1,0.4,15.4,9.2,9.4,5.2,19.2,-0.004
2017-18,Playoffs,Derrick White,1628401,SAS,23,3,0,3,6.1,118.4,0.0,0.0,0.0,0.3,25.0,0.7,66.7,1.7,1.3,0.0,4.0,-0.005
2017-18,Playoffs,Emeka Okafor,2731,NOP,35,1,1,0,3.6,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,8.0,-0.006
2017-18,Playoffs,Norman Powell,1626181,TOR,25,6,3,3,6.7,118.8,0.3,5.0,9.1,0.0,0.0,0.0,0.0,1.3,2.3,2.0,6.3,-0.006
2017-18,Playoffs,Furkan Korkmaz,1627788,PHI,20,1,1,0,1.6,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.008
2017-18,Playoffs,Lorenzo Brown,203485,TOR,27,4,1,3,7.2,119.6,1.3,17.2,27.8,0.0,0.0,0.3,33.3,1.5,2.3,2.3,5.5,-0.008
2017-18,Playoffs,Fred VanVleet,1627832,TOR,24,6,2,4,19.1,117.4,1.7,9.8,13.0,0.0,0.0,0.0,0.0,5.0,3.0,2.7,20.0,-0.009
2017-18,Playoffs,Evan Turner,202323,POR,29,3,0,3,28.9,117.1,2.3,9.5,12.5,1.0,18.8,0.3,14.3,8.0,6.0,8.0,34.7,-0.012
2017-18,Playoffs,Kyle Lowry,200768,TOR,32,10,4,6,36.1,116.9,4.1,12.3,17.7,1.5,33.3,0.0,0.0,13.4,6.4,11.2,34.8,-0.012
2017-18,Playoffs,Damian Jones,1627745,GSW,23,4,4,0,2.7,129.6,0.5,28.6,33.3,0.0,0.0,0.0,0.0,2.0,0.0,1.5,4.0,-0.014
2017-18,Playoffs,Luke Babbitt,202337,MIA,29,2,0,2,1.7,142.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,2.0,-0.014
2017-18,Playoffs,Tarik Black,204028,HOU,26,7,5,2,2.7,131.7,0.6,19.0,28.6,0.0,0.0,0.1,100,2.1,1.7,0.6,3.7,-0.014
2017-18,Playoffs,DeMar DeRozan,201942,TOR,28,10,4,6,35.4,117.1,3.0,9.0,13.4,0.5,11.4,0.6,14.6,14.1,7.4,11.7,35.4,-0.015
2017-18,Playoffs,Ryan Anderson,201583,HOU,30,11,5,6,8.7,121.0,0.8,10.5,13.8,0.3,17.6,0.1,14.3,3.6,2.1,3.2,10.5,-0.015
2017-18,Playoffs,Al-Farouq Aminu,202329,POR,27,4,0,4,32.7,117.4,6.0,21.2,27.9,1.0,18.2,0.5,20.0,12.5,8.0,12.3,40.5,-0.017
2017-18,Playoffs,Maurice Harkless,203090,POR,25,2,0,2,26.6,118.4,2.5,11.9,14.7,0.0,0.0,0.5,33.3,13.5,6.0,13.0,33.0,-0.020
2017-18,Playoffs,Sterling Brown,1628425,MIL,23,3,1,2,4.2,137.5,0.3,9.1,20.0,0.3,50.0,0.0,0.0,0.0,2.3,1.0,2.7,-0.027
2017-18,Playoffs,Lucas Nogueira,203512,TOR,25,5,2,3,4.8,138.0,0.2,5.3,7.7,0.0,0.0,0.0,0.0,2.2,0.6,2.0,4.0,-0.034
2017-18,Playoffs,Jusuf Nurkić,203994,POR,23,4,0,4,23.4,120.5,5.0,23.8,33.3,1.5,35.3,1.3,50.0,9.0,6.0,7.3,30.0,-0.035
2017-18,Playoffs,Damian Lillard,203081,POR,27,4,0,4,40.6,118.6,3.8,10.5,14.3,1.3,20.8,0.0,0.0,14.5,10.0,14.0,48.5,-0.036
2017-18,Playoffs,CJ McCollum,203468,POR,26,4,0,4,38.9,118.9,2.0,5.9,8.1,1.3,18.5,0.3,9.1,13.5,10.5,15.0,48.0,-0.038
2017-18,Playoffs,OG Anunoby,1628384,TOR,20,10,4,6,23.8,121.5,1.2,5.3,8.0,0.6,20.7,0.4,13.8,10.7,4.9,8.1,24.0,-0.042
2017-18,Playoffs,Brandon Jennings,201943,MIL,28,1,1,0,4.9,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,6.0,-0.043
2017-18,Playoffs,Josh Richardson,1626196,MIA,24,5,1,4,25.9,121.7,2.2,8.1,14.3,2.2,45.8,1.0,25.0,12.0,11.0,5.8,27.2,-0.046
2017-18,Playoffs,Andrew Wiggins,203952,MIN,23,5,1,4,32.8,120.9,4.2,11.4,16.9,0.4,16.7,0.4,14.3,11.8,11.4,6.0,27.6,-0.052
2017-18,Playoffs,Jeff Teague,201952,MIN,30,5,1,4,30.6,122.7,3.0,9.9,14.0,0.6,17.6,0.4,28.6,8.2,9.2,5.8,27.6,-0.066
2017-18,Playoffs,Karl-Anthony Towns,1626157,MIN,22,5,1,4,33.9,124.2,10.4,29.9,43.3,0.4,12.5,1.0,45.5,10.6,11.4,7.0,34.0,-0.086
