SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2021-22,Pre+Season,SAC,Sacramento Kings,4,5.0,4.3,0.75,3.8,1.3,5.0,25.0,38.0,0.0,0.0,0.0,0.0,25.0,29.6
2021-22,Pre+Season,DAL,Dallas Mavericks,4,4.0,3.4,0.88,3.5,1.3,4.0,36.0,43.0,12.0,6.3,12.5,6.3,38.0,55.6
2021-22,Pre+Season,WAS,Washington Wizards,4,3.0,2.9,1.00,3.3,0.8,3.0,27.0,36.0,15.0,0.0,15.4,0.0,38.0,61.5
2021-22,Pre+Season,HOU,Houston Rockets,4,4.0,2.9,0.86,3.0,1.0,2.0,40.0,55.0,7.0,21.4,7.1,0.0,36.0,48.0
2021-22,Pre+Season,CHA,Charlotte Hornets,4,2.0,2.0,1.11,2.5,1.0,2.0,57.0,71.0,0.0,22.2,0.0,0.0,44.0,0.0
2021-22,Pre+Season,ORL,Orlando Magic,4,2.0,2.1,1.11,2.5,0.8,2.0,38.0,50.0,11.0,0.0,11.1,0.0,44.0,0.0
2021-22,Pre+Season,OKC,Oklahoma City Thunder,3,3.0,3.0,1.00,3.3,0.7,2.0,33.0,42.0,30.0,10.0,20.0,0.0,50.0,61.5
2021-22,Pre+Season,UTA,Utah Jazz,4,4.0,3.7,0.53,2.3,0.5,3.0,18.0,27.0,12.0,23.5,5.9,0.0,24.0,11.1
2021-22,Pre+Season,DEN,Denver Nuggets,4,4.0,3.9,0.50,2.3,1.0,4.0,27.0,30.0,0.0,16.7,0.0,0.0,22.0,7.4
2021-22,Pre+Season,CHI,Chicago Bulls,4,3.0,2.5,0.67,2.0,1.0,3.0,36.0,36.0,0.0,8.3,0.0,0.0,33.0,19.2
2021-22,Pre+Season,PHX,Phoenix Suns,4,4.0,3.7,0.47,2.0,0.8,4.0,21.0,21.0,6.0,11.8,5.9,0.0,24.0,3.7
2021-22,Pre+Season,LAC,LA Clippers,4,5.0,4.3,0.40,2.0,0.5,4.0,12.0,12.0,10.0,5.0,10.0,0.0,20.0,0.0
2021-22,Pre+Season,MIL,Milwaukee Bucks,5,2.0,2.0,0.64,1.4,0.4,2.0,22.0,28.0,9.0,9.1,9.1,0.0,27.0,14.8
2021-22,Regular+Season,GSW,Golden State Warriors,82,10.6,9.7,1.00,10.6,3.7,9.4,38.9,51.1,5.5,6.7,5.1,1.0,38.7,62.1
2021-22,Regular+Season,MIA,Miami Heat,82,5.6,5.2,0.98,5.6,2.0,5.0,39.2,52.2,3.7,8.4,3.5,0.9,37.6,51.7
2021-22,Regular+Season,PHX,Phoenix Suns,82,5.4,4.8,1.02,5.5,2.1,4.8,42.8,50.5,6.8,4.5,6.4,1.1,44.1,72.4
2021-22,Regular+Season,UTA,Utah Jazz,82,5.3,4.8,1.03,5.4,2.0,4.5,43.9,53.1,6.9,8.1,5.6,0.9,43.8,82.8
2021-22,Regular+Season,BOS,Boston Celtics,82,5.2,4.8,1.00,5.2,1.8,4.4,41.2,50.6,8.7,7.5,7.7,0.9,42.6,58.6
