SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,G,MIN,BOX_OUTS,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Devin Carter,1642269,10,9.1,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,32,31.9,0.2,0.0,0.2,0.2,0.1,0.0,100,100,66.7
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Dillon Brooks,1628415,34,30.8,0.3,0.0,0.3,0.3,0.2,0.0,100,100,63.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Domantas Sabonis,1627734,11,33.2,2.4,0.9,1.4,2.3,1.7,38.5,61.5,96.2,73.1
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Dominick Barlow,1631230,28,25.0,0.4,0.1,0.3,0.4,0.2,18.2,81.8,100,45.5
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Donovan Clingan,1642270,37,27.1,2.2,1.1,1.1,2.1,1.8,51.9,48.1,97.5,80.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,37,33.8,0.3,0.0,0.3,0.3,0.2,0.0,100,100,53.8
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Donte DiVincenzo,1628978,41,31.5,0.3,0.0,0.3,0.2,0.1,0.0,100,90.9,27.3
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Dorian Finney-Smith,1627827,9,15.5,0.3,0.0,0.2,0.2,0.1,0.0,66.7,100,50.0
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Doug McDermott,203926,5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Drake Powell,1642962,26,18.9,0.3,0.1,0.2,0.2,0.0,25.0,75.0,75.0,12.5
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Draymond Green,203110,34,26.9,1.2,0.1,1.1,1.2,0.7,7.1,92.9,95.2,52.4
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Drew Eubanks,1629234,30,14.0,0.8,0.2,0.6,0.8,0.6,28.0,72.0,100,68.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Drew Peterson,1641809,6,10.7,0.2,0.0,0.2,0.2,0.2,0.0,100,100,100
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Drew Timme,1631166,4,3.7,0.3,0.0,0.3,0.3,0.0,0.0,100,100,0.0
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Dru Smith,1630696,39,17.1,0.3,0.0,0.3,0.3,0.1,8.3,91.7,91.7,33.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Duncan Robinson,1629130,36,29.1,0.5,0.0,0.5,0.5,0.1,0.0,100,100,29.4
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Duop Reath,1641871,25,8.5,0.4,0.0,0.4,0.4,0.0,0.0,100,100,10.0
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,25,13.2,1.2,0.3,1.0,1.2,0.6,22.6,77.4,96.8,45.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dylan Cardwell,1642928,12,18.7,1.3,0.8,0.6,1.3,1.1,56.3,43.8,100,81.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Dylan Harper,1642844,30,21.3,0.1,0.0,0.1,0.1,0.1,0.0,100,100,66.7
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Dyson Daniels,1630700,41,34.2,0.5,0.1,0.4,0.5,0.4,27.3,72.7,100,85.7
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,E.J. Liddell,1630604,5,4.9,0.4,0.0,0.4,0.4,0.0,0.0,100,100,0.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Egor Dëmin,1642856,33,24.8,0.3,0.0,0.3,0.3,0.1,0.0,100,100,36.4
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Elijah Harkless,1641989,6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Emanuel Miller,1641801,4,7.2,0.3,0.0,0.3,0.3,0.0,0.0,100,100,0.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Eric Gordon,201569,5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ethan Thompson,1630679,16,17.1,0.3,0.1,0.3,0.3,0.1,20.0,80.0,100,40.0
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,35,33.2,1.8,0.5,1.3,1.8,1.2,27.0,73.0,98.4,66.7
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,24,33.4,0.7,0.0,0.7,0.7,0.3,0.0,100,100,41.2
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,16,17.1,0.3,0.1,0.2,0.3,0.1,25.0,75.0,100,50.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,18,20.4,0.3,0.0,0.3,0.3,0.1,0.0,100,100,16.7
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Garrett Temple,202066,7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Garrison Mathews,1629726,12,15.0,0.2,0.0,0.2,0.2,0.0,0.0,100,100,0.0
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Harris,203914,25,15.7,0.0,0.0,0.0,0.0,0.0,0.0,100,100,0.0
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,36,12.7,0.2,0.1,0.1,0.2,0.2,42.9,57.1,100,85.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,34,26.1,0.1,0.0,0.1,0.1,0.0,20.0,80.0,100,20.0
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,26,29.3,1.1,0.3,0.8,1.1,1.0,30.0,70.0,100,90.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,36,17.0,1.5,0.6,0.9,1.5,0.9,40.7,59.3,100,59.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Gradey Dick,1641711,41,15.5,0.2,0.0,0.1,0.2,0.1,14.3,85.7,100,28.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Grant Williams,1629684,2,13.6,0.5,0.0,0.5,0.5,0.0,0.0,100,100,0.0
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,22,30.3,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Guerschon Yabusele,1627824,28,10.2,0.5,0.1,0.4,0.5,0.2,15.4,84.6,100,46.2
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,28,12.6,0.5,0.1,0.4,0.5,0.4,26.7,73.3,100,66.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,40,28.9,0.7,0.1,0.7,0.7,0.4,10.3,89.7,100,58.6
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Ingram,1631127,1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,23,28.3,0.7,0.0,0.7,0.7,0.2,5.9,94.1,100,23.5
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Hugo González,1642864,33,15.3,0.2,0.1,0.1,0.2,0.1,42.9,57.1,100,42.9
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Hunter Dickinson,1630621,1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Hunter Sallis,1642282,3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Hunter Tyson,1641816,9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,40,32.5,0.5,0.0,0.5,0.5,0.3,5.3,94.7,100,63.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaac Jones,1642403,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Isaac Okoro,1630171,31,24.7,0.9,0.0,0.8,0.9,0.3,3.7,96.3,100,29.6
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Isaiah Collier,1642268,29,23.6,0.1,0.0,0.1,0.1,0.1,0.0,100,100,66.7
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,24,26.9,2.5,0.9,1.6,2.5,1.8,35.0,65.0,98.3,70.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,29,18.3,0.9,0.5,0.5,0.9,0.6,51.9,48.1,100,59.3
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,32,19.6,0.3,0.0,0.3,0.3,0.1,0.0,100,100,37.5
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Isaiah Livers,1630587,18,11.2,0.2,0.0,0.2,0.2,0.1,0.0,100,100,66.7
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,34,23.7,1.6,0.6,1.0,1.5,1.2,35.2,63.0,98.1,75.5
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,34,31.3,2.5,1.1,1.4,2.4,1.6,44.7,55.3,97.6,64.7
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,JD Davison,1631120,10,9.1,0.1,0.1,0.0,0.1,0.1,100,0.0,100,100
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,18,28.3,0.2,0.0,0.2,0.2,0.1,0.0,100,100,25.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ja'Kobe Walter,1642266,37,17.7,0.2,0.1,0.1,0.2,0.1,42.9,57.1,100,71.4
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,36,34.6,0.7,0.1,0.5,0.7,0.5,20.8,79.2,100,79.2
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jabari Walker,1631133,33,13.5,0.5,0.3,0.1,0.4,0.3,60.0,26.7,100,76.9
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Jacob Toppin,1631210,2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Jaden Hardy,1630702,21,13.2,0.3,0.0,0.3,0.3,0.1,0.0,100,100,14.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jaden Ivey,1631093,22,17.1,0.2,0.1,0.1,0.2,0.1,25.0,75.0,100,25.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,39,31.8,0.2,0.0,0.2,0.2,0.0,0.0,100,100,12.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jae'Sean Tate,1630256,18,8.6,0.3,0.1,0.2,0.2,0.1,40.0,60.0,80.0,40.0
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jahmai Mashack,1642942,5,4.6,0.2,0.0,0.2,0.2,0.2,0.0,100,100,100
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jahmir Young,1642443,3,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jahmyl Telfort,1643141,3,3.6,0.3,0.0,0.3,0.3,0.0,0.0,100,100,0.0
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,37,28.8,0.7,0.0,0.7,0.7,0.3,0.0,100,100,50.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jake LaRavia,1631222,38,27.3,0.6,0.2,0.5,0.6,0.3,29.2,70.8,91.7,54.2
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,21,25.3,2.8,1.1,1.8,2.7,1.8,37.3,62.7,96.6,62.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,36,35.3,0.3,0.0,0.3,0.3,0.0,0.0,100,100,11.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jalen Duren,1631105,31,28.4,2.7,1.1,1.6,2.7,2.0,41.2,58.8,100,71.8
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jalen Green,1630224,2,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,38,35.3,0.7,0.1,0.7,0.7,0.5,7.1,92.9,100,60.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,17,22.0,0.4,0.1,0.3,0.4,0.2,14.3,85.7,100,57.1
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,32,18.2,1.9,0.6,1.3,1.9,1.3,30.0,70.0,100,71.7
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,23,25.4,0.2,0.1,0.0,0.2,0.2,75.0,25.0,100,100
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,22,30.3,0.4,0.0,0.4,0.4,0.2,0.0,100,100,55.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,22,15.0,0.5,0.0,0.5,0.4,0.1,0.0,100,90.0,20.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jamal Cain,1631288,13,9.1,0.3,0.1,0.2,0.3,0.1,25.0,75.0,100,25.0
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,36,35.5,0.1,0.0,0.1,0.1,0.1,0.0,100,100,60.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,41,21.2,0.1,0.0,0.1,0.1,0.1,0.0,100,100,60.0
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jamaree Bouyea,1631123,17,15.6,0.1,0.0,0.1,0.1,0.1,0.0,100,100,100
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,James Harden,201935,36,35.5,0.5,0.0,0.5,0.5,0.3,0.0,100,94.4,61.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,James Wiseman,1630164,4,14.6,1.0,0.3,0.8,1.0,0.3,25.0,75.0,100,25.0
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Jamir Watkins,1642364,13,12.4,0.4,0.0,0.4,0.4,0.1,0.0,100,100,40.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamison Battle,1642419,21,10.1,0.2,0.1,0.2,0.2,0.1,20.0,80.0,100,40.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,39,23.3,0.3,0.0,0.3,0.3,0.2,7.7,92.3,100,61.5
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,25,19.0,0.2,0.0,0.2,0.2,0.1,0.0,100,100,75.0
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,37,30.4,0.7,0.1,0.7,0.7,0.5,11.1,88.9,96.3,63.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,28,20.5,0.6,0.3,0.3,0.6,0.5,43.8,56.3,100,81.3
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,29,26.5,1.6,0.3,1.2,1.6,1.0,19.6,78.3,100,62.2
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jase Richardson,1642859,19,14.9,0.2,0.0,0.2,0.2,0.1,0.0,100,100,66.7
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Javon Small,1642914,12,14.4,0.2,0.0,0.2,0.2,0.2,0.0,100,100,100
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Javonte Cooke,1631451,6,7.4,0.2,0.0,0.2,0.2,0.0,0.0,100,100,0.0
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Javonte Green,1629750,38,19.9,0.4,0.1,0.3,0.4,0.2,26.7,73.3,100,60.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,32,17.6,0.9,0.3,0.6,0.9,0.6,31.0,69.0,96.6,62.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jay Huff,1630643,40,20.0,1.5,0.2,1.2,1.4,0.6,15.0,81.7,96.5,40.4
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,36,34.2,0.9,0.0,0.9,0.9,0.6,2.9,97.1,100,64.7
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,37,14.3,0.2,0.1,0.1,0.2,0.1,50.0,50.0,100,50.0
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,39,27.5,0.3,0.1,0.2,0.3,0.1,25.0,75.0,91.7,50.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,27,18.3,1.4,0.0,1.4,1.4,0.8,2.6,97.4,94.9,56.4
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,36,27.0,0.9,0.6,0.3,0.8,0.6,64.5,35.5,100,70.0
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jeff Green,201145,9,5.2,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,26,30.4,0.5,0.0,0.4,0.5,0.2,8.3,91.7,100,41.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Fears,1642847,42,26.7,0.3,0.1,0.3,0.3,0.2,14.3,85.7,100,50.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jeremiah Robinson-Earl,1630526,16,18.5,0.6,0.3,0.4,0.6,0.4,40.0,60.0,100,60.0
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,21,15.3,0.6,0.3,0.3,0.6,0.2,46.2,53.8,100,38.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,25,16.5,1.7,0.6,1.1,1.7,1.2,34.9,65.1,100,72.1
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,22,12.2,0.2,0.1,0.2,0.2,0.2,20.0,80.0,100,80.0
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,16,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,36,31.4,0.7,0.3,0.4,0.7,0.4,41.7,58.3,100,58.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joan Beringer,1642866,12,7.2,0.8,0.3,0.5,0.8,0.6,33.3,66.7,100,77.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jock Landale,1629111,37,22.6,2.7,1.2,1.6,2.7,1.8,42.6,57.4,100,66.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,20,29.5,1.4,0.3,1.1,1.4,1.1,25.0,75.0,100,75.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,John Collins,1628381,38,27.5,0.6,0.2,0.3,0.6,0.3,42.9,57.1,100,61.9
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,20,13.7,0.1,0.0,0.1,0.1,0.1,0.0,100,100,50.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Johni Broome,1641780,5,7.6,0.8,0.8,0.0,0.8,0.6,100,0.0,100,75.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,20,17.4,0.4,0.2,0.2,0.4,0.3,50.0,50.0,100,75.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Johnny Juzang,1630548,11,4.9,0.2,0.0,0.2,0.2,0.1,0.0,100,100,50.0
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jonas Valančiūnas,202685,33,13.3,1.3,0.5,0.8,1.2,0.9,37.2,62.8,95.3,72.1
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,31,11.2,0.6,0.3,0.3,0.6,0.3,44.4,55.6,100,44.4
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,18,24.8,0.6,0.2,0.4,0.6,0.6,36.4,63.6,100,90.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,11,6.9,0.3,0.2,0.1,0.3,0.2,66.7,33.3,100,66.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Jordan Clarkson,203903,39,20.1,0.4,0.0,0.4,0.4,0.1,6.3,93.8,100,37.5
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jordan Goodwin,1630692,37,21.5,0.5,0.1,0.4,0.5,0.3,26.3,73.7,100,63.2
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,27,15.7,0.1,0.0,0.1,0.1,0.1,0.0,100,100,66.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jordan McLaughlin,1629162,11,8.2,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,16,16.4,0.3,0.1,0.2,0.3,0.1,25.0,75.0,100,50.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Poole,1629673,23,26.5,0.1,0.0,0.1,0.1,0.1,0.0,100,100,66.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,32,20.3,0.4,0.2,0.3,0.4,0.3,42.9,57.1,92.9,57.1
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,34,22.7,0.3,0.0,0.3,0.2,0.0,0.0,100,88.9,11.1
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,30,32.8,0.4,0.0,0.4,0.4,0.3,0.0,100,100,69.2
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,15,16.3,0.2,0.0,0.2,0.2,0.1,0.0,100,100,33.3
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Josh Hart,1628404,29,30.3,0.6,0.1,0.5,0.6,0.4,17.6,82.4,100,70.6
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Josh Minott,1631169,29,17.6,0.3,0.0,0.3,0.3,0.1,10.0,80.0,100,44.4
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Josh Okogie,1629006,37,19.2,0.2,0.0,0.2,0.2,0.1,0.0,100,100,33.3
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jrue Holiday,201950,14,31.3,0.4,0.0,0.4,0.4,0.1,0.0,100,100,33.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,40,28.5,0.5,0.1,0.5,0.5,0.4,10.0,90.0,100,75.0
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,25,11.0,0.3,0.0,0.3,0.3,0.1,0.0,100,100,28.6
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,12,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,41,33.4,1.1,0.4,0.7,1.1,0.9,33.3,66.7,100,82.2
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,33,19.0,0.4,0.0,0.4,0.4,0.3,7.7,92.3,92.3,76.9
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,27,16.7,0.2,0.0,0.2,0.2,0.1,0.0,100,100,60.0
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Jusuf Nurkić,203994,32,25.9,3.2,1.1,2.1,3.2,2.2,34.0,66.0,99.0,68.9
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,12,18.0,0.2,0.0,0.2,0.2,0.0,0.0,100,100,0.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Kam Jones,1642880,7,6.6,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,36,32.3,2.5,1.0,1.5,2.5,2.0,40.7,59.3,100,80.2
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,29,12.3,0.5,0.0,0.5,0.5,0.3,6.7,93.3,100,53.3
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Kasparas Jakučionis,1642857,13,13.5,0.1,0.1,0.1,0.1,0.0,50.0,50.0,100,0.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,29,33.9,0.6,0.0,0.6,0.6,0.3,5.9,94.1,100,47.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,31,13.2,0.3,0.0,0.3,0.3,0.1,0.0,100,88.9,22.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,19,35.9,0.7,0.2,0.6,0.7,0.6,21.4,78.6,100,78.6
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,40,24.5,1.9,0.4,1.4,1.8,1.6,22.7,77.3,97.3,84.0
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,40,23.6,1.2,0.6,0.6,1.2,0.8,53.2,46.8,100,72.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Kelly Olynyk,203482,23,10.4,0.5,0.2,0.3,0.5,0.3,33.3,66.7,100,58.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,16,32.3,0.4,0.0,0.4,0.4,0.3,0.0,100,100,71.4
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,20,14.2,0.7,0.2,0.5,0.7,0.4,30.8,69.2,100,61.5
