SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2022-23,Regular+Season,DET,Detroit Pistons,37,11,26,144.0,105.0,124.0,-19.0,56.5,1.55,12.8,30.5,57.0,43.9,11.1,45.8,53.3,96.94,35.4
2022-23,Regular+Season,SAS,San Antonio Spurs,28,11,17,111.0,102.6,113.1,-10.4,56.6,1.08,14.3,32.1,60.2,46.5,17.6,47.5,54.6,100.10,41.5
2022-23,Playoffs,DEN,Denver Nuggets,12,8,4,36.0,120.0,102.7,17.3,67.9,2.11,17.8,37.1,82.4,59.4,12.0,51.7,59.8,98.85,61.0
2022-23,Playoffs,MIA,Miami Heat,11,7,4,39.0,117.6,95.4,22.2,35.7,1.43,9.5,26.3,68.9,49.4,8.2,50.0,61.5,106.92,66.8
2022-23,Playoffs,BOS,Boston Celtics,11,5,6,40.0,117.6,129.0,-11.4,64.3,1.64,16.5,40.5,60.0,50.0,14.9,50.8,56.2,86.83,46.2
2022-23,Playoffs,LAL,Los Angeles Lakers,7,4,3,31.0,101.7,89.1,12.6,38.9,0.70,9.1,33.3,79.4,57.8,16.7,44.6,53.9,95.35,58.6
2022-23,Playoffs,PHX,Phoenix Suns,6,4,2,16.0,97.7,106.3,-8.5,83.3,2.50,17.9,12.5,58.8,36.4,9.1,51.9,60.3,115.92,64.5
2022-23,Playoffs,NYK,New York Knicks,5,3,2,15.0,137.5,110.7,26.8,25.0,0.50,7.0,57.1,75.0,65.4,18.8,58.0,67.7,94.46,57.4
2022-23,Playoffs,PHI,Philadelphia 76ers,5,3,2,24.0,132.5,119.5,13.0,27.8,1.25,9.1,47.6,60.9,54.5,10.0,53.9,60.0,81.68,56.1
2022-23,Playoffs,ATL,Atlanta Hawks,4,2,2,11.0,121.1,134.8,-13.7,0.0,0.00,0.0,35.7,63.6,48.0,5.3,42.1,51.1,89.34,33.7
2022-23,Playoffs,GSW,Golden State Warriors,6,2,4,25.0,92.5,114.3,-21.8,66.7,1.33,16.7,25.0,57.7,40.7,17.0,48.9,51.9,103.09,34.3
2022-23,Playoffs,SAC,Sacramento Kings,4,2,2,18.0,122.5,105.4,17.1,53.3,1.33,14.0,45.0,72.2,57.9,15.0,53.0,60.5,105.24,58.1
2022-23,Playoffs,LAC,LA Clippers,3,1,2,9.0,113.6,92.3,21.3,83.3,0.83,15.6,45.5,88.9,65.0,27.3,44.1,58.4,128.31,50.0
2022-23,Playoffs,MIN,Minnesota Timberwolves,4,1,3,13.0,136.0,135.7,0.3,66.7,4.00,22.9,20.0,45.5,33.3,8.0,68.2,70.2,98.50,42.6
2022-23,Playoffs,BKN,Brooklyn Nets,1,0,1,5.0,50.0,136.4,-86.4,50.0,0.50,8.3,14.3,40.0,25.0,20.0,25.0,28.2,98.82,-16.1
2022-23,Playoffs,CLE,Cleveland Cavaliers,1,0,1,4.0,142.9,150.0,-7.1,50.0,0.00,20.0,66.7,25.0,42.9,0.0,57.1,63.5,84.05,58.3
2022-23,Playoffs,MEM,Memphis Grizzlies,2,0,2,13.0,82.6,132.0,-49.4,71.4,1.25,17.2,16.7,53.8,36.0,17.4,44.4,48.1,90.12,25.6
2022-23,Playoffs,MIL,Milwaukee Bucks,2,0,2,12.0,77.4,131.3,-53.8,71.4,0.83,13.2,14.3,69.2,40.7,19.4,42.1,48.5,121.43,19.2
2022-23,PlayIn,CHI,Chicago Bulls,2,1,1,9.0,105.6,126.3,-20.8,50.0,3.00,13.0,22.2,53.8,40.9,5.6,43.3,51.3,93.92,39.2
2022-23,PlayIn,LAL,Los Angeles Lakers,1,1,0,10.0,85.7,35.0,50.7,66.7,0.67,14.3,33.3,75.0,57.1,28.6,50.0,55.1,97.09,172.2
2022-23,PlayIn,MIA,Miami Heat,1,1,0,4.0,133.3,66.7,66.7,33.3,1.00,10.0,0.0,100,62.5,11.1,70.0,78.5,99.58,103.7
2022-23,PlayIn,OKC,Oklahoma City Thunder,1,1,0,5.0,141.7,92.3,49.4,33.3,1.00,5.9,66.7,80.0,72.7,8.3,33.3,59.5,119.21,83.9
2022-23,PlayIn,MIN,Minnesota Timberwolves,1,0,1,10.0,35.0,85.7,-50.7,50.0,0.13,4.2,25.0,66.7,42.9,40.0,14.3,22.8,97.09,-72.2
2022-23,PlayIn,NOP,New Orleans Pelicans,1,0,1,5.0,92.3,141.7,-49.4,50.0,1.00,12.5,20.0,33.3,27.3,15.4,50.0,55.8,119.21,16.1
2022-23,PlayIn,TOR,Toronto Raptors,1,0,1,5.0,120.0,144.4,-24.4,0.0,0.00,0.0,60.0,50.0,57.1,0.0,37.5,39.8,89.12,12.5
2023-24,Pre+Season,ATL,Atlanta Hawks,5,3,2,7.0,106.3,138.1,-31.8,66.7,4.00,20.0,0.0,50.0,25.0,6.3,70.0,75.1,125.13,31.5
2023-24,Pre+Season,GSW,Golden State Warriors,4,3,1,18.0,127.0,97.5,29.5,50.0,0.88,14.3,38.5,69.6,58.3,21.6,66.0,71.4,102.96,56.9
2023-24,Pre+Season,MIL,Milwaukee Bucks,3,3,0,7.0,143.8,91.7,52.1,42.9,1.00,14.3,50.0,66.7,61.5,18.8,77.3,84.3,100.45,100
2023-24,Pre+Season,DET,Detroit Pistons,3,2,1,10.0,119.0,104.2,14.9,71.4,1.25,15.6,54.5,66.7,60.9,19.0,53.1,60.0,107.53,50.0
2023-24,Pre+Season,HOU,Houston Rockets,2,2,0,5.0,145.5,36.4,109.1,50.0,3.00,18.8,40.0,70.0,60.0,9.1,59.1,64.9,108.49,132.3
2023-24,Pre+Season,IND,Indiana Pacers,3,2,1,12.0,100.0,108.0,-8.0,72.7,2.00,19.5,35.7,61.5,48.1,14.3,52.1,53.4,106.06,52.4
2023-24,Pre+Season,MIA,Miami Heat,5,2,3,13.0,135.7,92.9,42.9,69.2,2.25,20.5,53.8,66.7,61.3,14.3,60.4,64.9,104.46,82.2
2023-24,Pre+Season,MIN,Minnesota Timberwolves,2,2,0,3.0,150.0,80.0,70.0,66.7,2.00,20.0,66.7,60.0,62.5,16.7,66.7,65.4,93.73,90.9
2023-24,Pre+Season,SAS,San Antonio Spurs,4,2,2,7.0,64.7,78.6,-13.9,100,1.50,12.0,42.9,66.7,50.0,11.8,23.3,31.2,112.73,42.9
2023-24,Pre+Season,UTA,Utah Jazz,4,2,2,13.0,122.6,140.7,-18.2,54.5,1.50,14.6,36.4,87.5,57.9,12.9,68.4,73.0,103.73,45.8
2023-24,Pre+Season,BOS,Boston Celtics,2,1,1,5.0,187.5,70.0,117.5,0.0,0.00,0.0,66.7,80.0,72.7,0.0,54.2,58.2,92.14,77.8
2023-24,Pre+Season,BKN,Brooklyn Nets,2,1,1,10.0,84.2,95.2,-11.0,50.0,0.60,12.5,22.2,35.7,30.4,26.3,46.7,50.4,99.14,34.0
2023-24,Pre+Season,CHA,Charlotte Hornets,3,1,2,10.0,44.4,124.0,-79.6,33.3,0.14,3.2,18.8,81.8,44.4,25.9,19.4,27.3,123.36,-53.5
2023-24,Pre+Season,CHI,Chicago Bulls,3,1,2,20.0,95.5,82.9,12.5,66.7,2.40,17.9,38.7,53.3,45.9,11.4,41.7,42.6,103.73,57.4
2023-24,Pre+Season,DEN,Denver Nuggets,2,1,1,15.0,73.3,90.3,-17.0,57.1,1.00,9.5,34.8,69.6,52.2,13.3,26.7,33.7,96.32,38.5
2023-24,Pre+Season,LAC,LA Clippers,2,1,1,5.0,155.6,150.0,5.6,50.0,2.00,18.2,0.0,66.7,50.0,11.1,90.0,97.2,90.96,49.2
2023-24,Pre+Season,LAL,Los Angeles Lakers,3,1,2,11.0,83.3,91.3,-8.0,62.5,1.25,13.2,56.3,72.7,63.0,16.7,35.4,37.5,100.56,53.3
2023-24,Pre+Season,MEM,Memphis Grizzlies,4,1,3,19.0,105.3,125.0,-19.7,57.1,4.00,15.1,33.3,70.0,50.0,5.3,42.1,47.7,98.32,37.4
2023-24,Pre+Season,NOP,New Orleans Pelicans,2,1,1,3.0,180.0,50.0,130.0,66.7,0.00,22.2,66.7,100,80.0,0.0,58.3,65.4,102.33,100
2023-24,Pre+Season,NYK,New York Knicks,2,1,1,1.0,100.0,150.0,-50.0,100,0.00,25.0,0.0,100,50.0,0.0,50.0,61.5,124.35,57.1
2023-24,Pre+Season,OKC,Oklahoma City Thunder,4,1,3,11.0,92.3,107.7,-15.4,50.0,3.00,9.1,25.0,50.0,37.5,3.8,33.3,46.4,112.28,43.5
2023-24,Pre+Season,ORL,Orlando Magic,2,1,1,3.0,50.0,150.0,-100.0,100,0.50,14.3,0.0,33.3,16.7,33.3,37.5,37.5,95.05,0.0
2023-24,Pre+Season,PHI,Philadelphia 76ers,2,1,1,4.0,75.0,214.3,-139.3,100,1.00,16.7,40.0,20.0,30.0,25.0,40.0,47.5,88.38,14.3
2023-24,Pre+Season,PHX,Phoenix Suns,2,1,1,8.0,66.7,76.5,-9.8,25.0,1.00,6.3,0.0,66.7,35.3,6.7,33.3,38.8,101.12,38.5
2023-24,Pre+Season,Real Madrid,Real Madrid,1,1,0,4.0,154.5,60.0,94.5,40.0,2.00,15.4,0.0,80.0,72.7,9.1,100,103.7,123.83,106.8
2023-24,Pre+Season,SAC,Sacramento Kings,3,1,2,16.0,120.0,142.4,-22.4,64.3,9.00,18.8,22.2,61.5,38.7,2.9,58.1,61.6,99.41,47.3
2023-24,Pre+Season,TOR,Toronto Raptors,1,1,0,5.0,108.3,75.0,33.3,66.7,1.00,10.5,62.5,62.5,62.5,16.7,31.8,44.8,113.68,77.8
2023-24,Pre+Season,WAS,Washington Wizards,1,1,0,3.0,185.7,0.0,185.7,50.0,0.00,20.0,50.0,100,80.0,0.0,75.0,83.8,118.48,206.7
2023-24,Pre+Season,CLE,Cleveland Cavaliers,3,0,3,4.0,100.0,130.0,-30.0,75.0,0.60,23.1,0.0,100,66.7,50.0,112.5,102.5,132.47,30.4
2023-24,Pre+Season,DAL,Dallas Mavericks,2,0,2,7.0,66.7,143.8,-77.1,75.0,0.00,13.6,26.7,50.0,31.6,0.0,23.7,25.7,108.82,-1.7
2023-24,Pre+Season,POR,Portland Trail Blazers,1,0,1,3.0,85.7,90.9,-5.2,100,2.00,20.0,25.0,50.0,33.3,14.3,41.7,43.6,123.84,16.7
2023-24,Regular+Season,CHI,Chicago Bulls,44,27,17,210.0,120.7,97.2,23.5,56.3,2.11,16.8,30.2,66.4,49.7,10.8,54.8,60.7,97.98,65.1
2023-24,Regular+Season,DEN,Denver Nuggets,40,26,14,135.0,122.7,98.2,24.5,57.4,1.89,17.1,37.1,74.8,57.6,12.5,59.1,64.2,101.79,67.6
2023-24,Regular+Season,GSW,Golden State Warriors,48,24,24,159.0,115.6,115.8,-0.2,63.5,2.64,17.6,34.1,61.3,46.5,9.5,52.9,57.4,104.24,47.8
2023-24,Regular+Season,LAL,Los Angeles Lakers,33,24,9,144.0,119.1,108.8,10.3,56.7,1.79,14.9,32.0,66.5,51.5,11.1,52.2,61.6,99.26,61.0
2023-24,Regular+Season,OKC,Oklahoma City Thunder,38,24,14,131.0,124.2,113.6,10.7,51.3,1.82,15.7,32.2,61.9,48.5,11.6,59.2,65.4,102.51,58.8
2023-24,Regular+Season,DAL,Dallas Mavericks,32,23,9,106.0,127.1,106.7,20.5,61.1,3.41,17.8,30.3,70.3,50.5,7.2,57.3,63.4,100.72,65.5
2023-24,Regular+Season,MIL,Milwaukee Bucks,40,23,17,147.0,119.8,104.6,15.1,62.1,2.06,16.0,31.9,70.4,50.6,10.6,52.3,60.1,106.49,57.7
2023-24,Regular+Season,LAC,LA Clippers,40,22,18,126.0,121.6,107.1,14.6,57.4,1.80,15.0,36.5,60.3,48.6,11.6,51.2,60.2,98.01,60.0
2023-24,Regular+Season,MIA,Miami Heat,42,22,20,150.0,100.0,113.5,-13.5,47.3,1.38,11.2,29.3,72.9,47.9,10.7,42.8,49.8,94.78,37.6
2023-24,Regular+Season,ATL,Atlanta Hawks,47,21,26,176.0,104.4,117.2,-12.8,37.3,1.19,9.3,32.4,65.7,47.4,10.2,43.0,50.5,100.69,38.3
2023-24,Regular+Season,BOS,Boston Celtics,33,21,12,127.0,120.5,105.0,15.4,54.3,1.96,14.5,33.6,66.4,51.3,10.0,52.4,60.4,93.68,64.0
2023-24,Regular+Season,MIN,Minnesota Timberwolves,36,21,15,146.0,104.1,117.2,-13.1,59.4,1.39,14.4,31.5,72.7,51.6,13.9,50.2,55.9,96.09,42.9
2023-24,Regular+Season,ORL,Orlando Magic,35,21,14,133.0,103.0,100.8,2.2,51.7,1.31,12.4,39.7,66.7,52.7,13.1,43.2,50.4,95.30,51.4
2023-24,Regular+Season,CLE,Cleveland Cavaliers,42,20,22,154.0,106.2,111.5,-5.3,58.7,1.36,14.9,29.8,66.9,48.9,14.7,49.8,56.4,94.85,46.7
2023-24,Regular+Season,PHX,Phoenix Suns,41,20,21,145.0,103.4,108.8,-5.5,61.2,1.88,15.0,28.3,56.7,43.6,10.7,46.7,54.2,97.93,52.7
2023-24,Regular+Season,SAC,Sacramento Kings,39,20,19,170.0,108.0,105.3,2.7,49.6,1.46,13.6,34.8,70.9,52.2,12.7,50.5,54.9,101.23,49.9
2023-24,Regular+Season,IND,Indiana Pacers,37,18,19,128.0,119.1,117.3,1.8,49.6,1.75,15.1,32.3,65.6,48.2,11.8,55.3,60.1,103.76,47.2
2023-24,Regular+Season,PHI,Philadelphia 76ers,36,18,18,133.0,116.4,111.7,4.7,57.1,1.94,15.4,31.7,64.7,47.8,10.8,51.1,58.8,105.36,48.8
2023-24,Regular+Season,HOU,Houston Rockets,40,17,23,148.0,112.4,121.5,-9.1,60.7,2.96,16.0,36.8,60.0,47.3,7.7,48.3,52.7,99.91,41.0
2023-24,Regular+Season,NYK,New York Knicks,33,17,16,110.0,115.9,103.1,12.8,46.3,2.10,12.7,41.5,75.0,56.3,8.5,49.3,54.5,102.61,58.4
2023-24,Regular+Season,POR,Portland Trail Blazers,37,17,20,153.0,106.3,105.4,0.9,55.1,1.10,14.7,43.2,67.9,56.2,18.6,50.4,56.1,98.94,51.6
2023-24,Regular+Season,TOR,Toronto Raptors,42,17,25,153.0,108.5,118.0,-9.5,58.3,1.68,15.4,34.9,73.4,55.1,12.6,50.6,56.4,100.87,47.1
2023-24,Regular+Season,UTA,Utah Jazz,33,16,17,131.0,117.9,108.0,9.9,63.4,1.52,16.8,42.4,65.6,54.8,16.0,53.8,59.2,96.80,55.5
2023-24,Regular+Season,BKN,Brooklyn Nets,35,15,20,161.0,109.6,115.4,-5.9,49.6,1.80,13.8,29.1,63.5,46.4,10.1,49.8,55.5,101.64,49.2
2023-24,Regular+Season,CHA,Charlotte Hornets,35,15,20,125.0,114.6,112.0,2.6,54.3,1.70,15.6,28.1,62.8,47.0,12.1,53.5,60.0,99.87,49.1
2023-24,Regular+Season,MEM,Memphis Grizzlies,36,15,21,130.0,100.0,108.0,-8.0,43.5,0.86,10.8,37.1,58.9,48.6,16.5,42.9,51.8,96.07,47.7
2023-24,Regular+Season,NOP,New Orleans Pelicans,29,14,15,94.0,101.5,113.6,-12.1,59.7,1.34,15.7,32.3,65.2,48.4,16.0,49.7,54.5,99.80,43.9
2023-24,Regular+Season,SAS,San Antonio Spurs,41,13,28,155.0,101.9,114.4,-12.5,67.6,1.44,15.6,36.3,71.6,53.6,15.1,45.4,52.9,102.54,41.5
2023-24,Regular+Season,WAS,Washington Wizards,37,9,28,115.0,86.7,123.7,-37.0,52.1,1.15,12.1,30.6,56.5,42.9,14.2,40.3,44.4,105.11,19.8
2023-24,Regular+Season,DET,Detroit Pistons,35,8,27,114.0,91.7,128.3,-36.5,45.7,1.00,10.6,31.6,71.4,49.2,13.9,41.6,47.7,99.82,23.8
2023-24,Playoffs,BOS,Boston Celtics,6,6,0,24.0,126.9,80.0,46.9,61.9,2.17,17.6,36.0,79.2,57.1,11.5,54.3,62.2,101.35,79.8
2023-24,Playoffs,DAL,Dallas Mavericks,11,6,5,45.0,112.2,117.0,-4.8,61.3,1.46,14.7,40.8,72.2,54.1,14.4,52.1,57.3,95.71,42.9
2023-24,Playoffs,NYK,New York Knicks,8,6,2,38.0,117.9,109.9,8.0,50.0,1.67,12.9,40.5,53.7,47.0,10.7,53.7,59.4,97.41,66.5
2023-24,Playoffs,MIN,Minnesota Timberwolves,7,4,3,25.0,122.0,106.5,15.5,45.0,1.29,13.6,36.4,52.4,44.2,14.0,59.0,63.2,93.07,62.2
2023-24,Playoffs,DEN,Denver Nuggets,5,3,2,13.0,147.6,144.4,3.2,41.7,2.50,17.9,33.3,53.8,47.4,9.5,72.2,76.7,91.25,46.6
2023-24,Playoffs,OKC,Oklahoma City Thunder,5,3,2,21.0,104.3,102.2,2.1,50.0,1.14,13.3,28.6,56.7,45.1,15.2,52.9,59.6,105.00,61.4
2023-24,Playoffs,IND,Indiana Pacers,7,2,5,40.0,101.3,120.7,-19.5,63.0,1.13,14.8,44.4,67.6,54.9,19.0,43.5,50.0,96.33,34.0
2023-24,Playoffs,CLE,Cleveland Cavaliers,3,1,2,11.0,95.0,140.0,-45.0,50.0,1.00,12.0,25.0,53.3,43.5,15.0,50.0,57.1,97.14,24.0
2023-24,Playoffs,LAC,LA Clippers,2,1,1,7.0,176.9,137.5,39.4,25.0,0.00,13.3,0.0,42.9,37.5,0.0,94.4,91.9,98.93,59.4
2023-24,Playoffs,ORL,Orlando Magic,2,1,1,10.0,138.1,105.6,32.5,37.5,3.00,10.0,46.2,71.4,55.0,4.8,52.6,59.7,95.53,66.7
2023-24,Playoffs,PHI,Philadelphia 76ers,5,1,4,26.0,112.8,117.9,-5.1,50.0,1.14,11.6,46.7,58.1,52.5,14.9,40.7,49.9,94.15,33.1
2023-24,Playoffs,LAL,Los Angeles Lakers,3,0,3,9.0,121.1,162.5,-41.4,30.0,0.00,13.0,14.3,60.0,33.3,0.0,61.8,64.3,92.78,40.2
2023-24,Playoffs,MIL,Milwaukee Bucks,1,0,1,10.0,111.8,125.0,-13.2,50.0,3.00,14.3,12.5,37.5,29.2,5.9,53.6,60.3,77.39,51.8
2023-24,Playoffs,NOP,New Orleans Pelicans,2,0,2,6.0,53.8,64.3,-10.4,33.3,0.25,5.6,44.4,100,66.7,30.8,29.2,29.2,112.05,7.7
2023-24,Playoffs,PHX,Phoenix Suns,1,0,1,3.0,112.5,170.0,-57.5,50.0,0.33,8.3,75.0,100,80.0,37.5,50.0,62.5,123.96,14.6
2023-24,PlayIn,LAL,Los Angeles Lakers,1,1,0,5.0,154.5,136.4,18.2,50.0,2.00,13.3,50.0,50.0,50.0,9.1,56.3,73.8,102.52,55.2
2023-24,PlayIn,PHI,Philadelphia 76ers,1,1,0,5.0,158.3,141.7,16.7,50.0,0.00,11.8,50.0,60.0,54.5,0.0,45.0,66.0,114.82,62.1
2023-24,PlayIn,MIA,Miami Heat,1,0,1,5.0,141.7,158.3,-16.7,42.9,1.50,17.6,40.0,50.0,45.5,16.7,72.7,74.3,114.82,37.9
2023-24,PlayIn,NOP,New Orleans Pelicans,1,0,1,5.0,136.4,154.5,-18.2,57.1,4.00,25.0,50.0,50.0,50.0,9.1,77.8,75.9,102.52,44.8
2023-24,IST,IND,Indiana Pacers,6,6,0,21.0,151.0,100.0,51.0,46.2,2.00,17.4,35.3,73.7,55.6,11.8,74.4,78.7,107.69,76.6
2023-24,IST,MIL,Milwaukee Bucks,4,3,1,18.0,131.7,109.8,22.0,66.7,2.00,17.9,29.4,69.6,52.5,12.2,56.7,65.2,108.18,59.1
2023-24,IST,MIN,Minnesota Timberwolves,3,3,0,10.0,118.2,104.8,13.4,42.9,0.75,10.0,50.0,76.9,65.2,18.2,53.1,62.4,98.91,60.8
2023-24,IST,SAC,Sacramento Kings,3,3,0,7.0,118.8,71.4,47.3,50.0,3.00,13.0,36.4,62.5,47.4,6.3,50.0,51.3,99.01,100
2023-24,IST,BKN,Brooklyn Nets,2,2,0,8.0,156.3,112.5,43.8,75.0,3.00,26.1,16.7,61.5,47.4,12.5,83.3,82.9,97.63,70.5
2023-24,IST,GSW,Golden State Warriors,4,2,2,15.0,102.6,88.6,14.1,70.0,1.00,14.0,29.4,63.2,47.2,18.4,50.0,59.2,113.34,68.5
2023-24,IST,LAL,Los Angeles Lakers,2,2,0,10.0,125.0,89.5,35.5,50.0,4.00,13.3,50.0,80.0,63.6,5.0,47.4,53.4,90.67,73.8
2023-24,IST,NOP,New Orleans Pelicans,3,2,1,9.0,100.0,100.0,0.0,28.6,0.33,8.0,33.3,57.1,50.0,28.6,62.5,67.7,103.56,62.9
2023-24,IST,ATL,Atlanta Hawks,2,1,1,10.0,134.8,123.8,11.0,50.0,1.67,17.9,0.0,71.4,45.5,13.0,78.6,86.3,107.44,61.5
2023-24,IST,BOS,Boston Celtics,2,1,1,10.0,105.3,136.8,-31.6,71.4,2.50,20.0,12.5,80.0,50.0,10.5,53.6,60.1,95.66,39.0
2023-24,IST,CHA,Charlotte Hornets,2,1,1,8.0,130.8,100.0,30.8,83.3,2.50,22.7,57.1,53.8,55.0,15.4,53.8,59.4,86.93,74.1
2023-24,IST,CLE,Cleveland Cavaliers,2,1,1,15.0,100.0,118.8,-18.8,88.9,1.33,17.0,43.8,70.6,57.6,18.8,41.3,54.1,105.45,46.0
2023-24,IST,DAL,Dallas Mavericks,1,1,0,3.0,144.4,83.3,61.1,50.0,0.00,16.7,25.0,100,57.1,0.0,56.3,66.6,122.87,86.1
2023-24,IST,DEN,Denver Nuggets,2,1,1,9.0,110.0,100.0,10.0,50.0,2.00,13.3,50.0,77.8,61.9,10.0,44.4,51.1,102.02,57.1
2023-24,IST,HOU,Houston Rockets,3,1,2,12.0,96.0,110.0,-14.0,71.4,1.25,14.7,28.6,73.3,51.7,16.0,47.4,50.3,106.08,29.2
2023-24,IST,LAC,LA Clippers,3,1,2,11.0,100.0,113.6,-13.6,66.7,4.00,13.8,26.7,50.0,36.0,4.8,33.3,43.6,97.90,39.7
2023-24,IST,MIA,Miami Heat,3,1,2,11.0,96.2,125.0,-28.8,57.1,2.00,12.5,14.3,80.0,41.7,7.7,42.5,51.2,104.38,33.7
2023-24,IST,NYK,New York Knicks,2,1,1,7.0,105.6,76.5,29.1,42.9,0.00,13.0,18.2,100,55.0,0.0,50.0,52.5,112.25,89.7
2023-24,IST,ORL,Orlando Magic,1,1,0,5.0,127.3,130.0,-2.7,66.7,2.00,12.5,42.9,100,63.6,9.1,35.0,53.5,100.13,50.0
2023-24,IST,PHX,Phoenix Suns,3,1,2,13.0,100.0,125.0,-25.0,44.4,1.33,12.1,25.0,53.3,40.7,11.5,45.2,54.0,90.82,41.3
2023-24,IST,POR,Portland Trail Blazers,1,1,0,6.0,118.8,78.6,40.2,40.0,0.50,10.0,50.0,57.1,54.5,25.0,75.0,79.4,111.66,97.3
2023-24,IST,UTA,Utah Jazz,2,1,1,7.0,107.7,86.7,21.0,25.0,0.50,5.9,37.5,60.0,50.0,15.4,41.7,50.9,95.52,51.6
2023-24,IST,CHI,Chicago Bulls,2,0,2,10.0,125.0,135.0,-10.0,80.0,8.00,25.0,30.8,60.0,43.5,5.0,52.4,53.9,95.52,42.3
2023-24,IST,DET,Detroit Pistons,2,0,2,5.0,70.0,130.8,-60.8,66.7,1.00,14.3,28.6,75.0,45.5,20.0,35.0,35.0,110.51,0.0
2023-24,IST,MEM,Memphis Grizzlies,2,0,2,11.0,68.2,112.0,-43.8,60.0,0.60,10.0,40.0,55.6,45.8,22.7,30.0,35.2,106.48,-2.0
2023-24,IST,OKC,Oklahoma City Thunder,3,0,3,11.0,109.5,133.3,-23.8,50.0,2.00,14.3,33.3,50.0,42.1,9.5,50.0,56.0,94.95,38.9
2023-24,IST,PHI,Philadelphia 76ers,2,0,2,13.0,108.7,123.3,-14.6,55.6,2.50,14.7,37.5,55.6,44.0,8.7,40.0,46.0,101.21,30.8
2023-24,IST,SAS,San Antonio Spurs,3,0,3,3.0,40.0,163.6,-123.6,0.0,0.00,0.0,25.0,100,40.0,0.0,0.0,18.8,142.40,-100.0
2023-24,IST,TOR,Toronto Raptors,2,0,2,8.0,100.0,127.8,-27.8,20.0,0.00,5.3,20.0,87.5,50.0,0.0,35.7,45.7,101.79,32.3
2023-24,IST,WAS,Washington Wizards,2,0,2,9.0,89.5,173.7,-84.2,57.1,2.00,14.3,38.5,40.0,39.1,10.5,44.4,44.0,104.11,13.3
2024-25,Pre+Season,CHI,Chicago Bulls,5,3,2,29.0,104.2,102.9,1.3,50.0,1.20,12.5,30.0,53.8,41.8,13.9,47.5,52.8,119.02,47.7
2024-25,Pre+Season,MEM,Memphis Grizzlies,4,3,1,13.0,119.4,93.5,25.8,70.0,2.33,15.9,37.5,92.9,63.3,9.7,52.2,59.0,117.35,66.0
2024-25,Pre+Season,MIA,Miami Heat,4,3,1,16.0,102.4,83.3,19.1,83.3,1.25,16.9,40.0,68.4,53.8,19.5,50.0,58.1,118.13,69.8
2024-25,Pre+Season,NYK,New York Knicks,4,3,1,13.0,100.0,117.9,-17.9,33.3,0.43,7.9,30.8,81.8,54.2,22.6,47.6,59.0,105.30,37.4
2024-25,Pre+Season,UTA,Utah Jazz,4,3,1,9.0,126.3,122.7,3.6,80.0,2.00,16.7,20.0,41.7,35.3,10.5,55.0,72.3,110.33,59.8
2024-25,Pre+Season,BOS,Boston Celtics,3,2,1,8.0,108.3,90.0,18.3,83.3,2.50,17.2,0.0,80.0,47.1,8.3,61.5,72.9,129.41,73.5
2024-25,Pre+Season,GSW,Golden State Warriors,2,2,0,9.0,135.3,93.8,41.5,71.4,1.67,20.8,33.3,61.5,52.6,17.6,70.8,74.1,86.72,83.3
2024-25,Pre+Season,LAL,Los Angeles Lakers,3,2,1,14.0,106.3,114.3,-8.0,63.6,1.17,17.1,18.2,72.2,51.7,18.8,66.7,69.3,114.82,49.3
2024-25,Pre+Season,OKC,Oklahoma City Thunder,3,2,1,12.0,78.6,92.0,-13.4,28.6,0.50,6.5,8.3,61.1,40.0,14.3,41.7,48.2,109.94,48.8
2024-25,Pre+Season,PHX,Phoenix Suns,3,2,1,14.0,125.0,89.7,35.3,86.7,3.25,24.5,25.0,85.7,53.3,11.1,58.1,63.6,110.35,68.8
2024-25,Pre+Season,SAS,San Antonio Spurs,4,2,2,9.0,117.4,126.1,-8.7,54.5,1.50,17.6,45.5,80.0,61.9,17.4,62.5,59.6,117.86,37.4
2024-25,Pre+Season,TOR,Toronto Raptors,3,2,1,5.0,115.4,120.0,-4.6,66.7,1.00,12.5,25.0,60.0,44.4,15.4,50.0,71.3,143.69,37.0
2024-25,Pre+Season,ATL,Atlanta Hawks,2,1,1,10.0,100.0,88.0,12.0,75.0,1.50,18.2,35.7,100,59.1,18.2,47.5,49.5,113.88,42.6
2024-25,Pre+Season,CHA,Charlotte Hornets,4,1,3,18.0,92.9,104.9,-12.0,66.7,0.80,14.3,30.0,60.9,46.5,23.8,51.7,53.5,110.45,37.5
2024-25,Pre+Season,DEN,Denver Nuggets,3,1,2,8.0,77.8,120.0,-42.2,75.0,1.00,13.6,11.1,100,50.0,16.7,45.0,48.6,119.69,23.2
2024-25,Pre+Season,HOU,Houston Rockets,2,1,1,6.0,123.1,76.9,46.2,40.0,2.00,10.0,50.0,87.5,66.7,7.7,45.8,50.1,96.99,103.8
2024-25,Pre+Season,IND,Indiana Pacers,3,1,2,11.0,126.1,107.1,18.9,44.4,4.00,12.9,36.4,50.0,43.5,4.3,52.6,59.7,112.64,58.1
