SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Rodney Hood,203918,16,8,8,23.3,15.5,16.0,0.9,0.2,2.3,2.3,1.1,5.6,6.9
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Rondae Hollis-Jefferson,1626178,4,0,4,15.6,17.5,16.3,1.5,0.0,0.8,3.5,1.5,8.6,8.6
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Royce O'Neale,1626220,5,1,4,27.4,25.0,26.6,1.6,0.2,5.2,4.0,1.8,6.4,7.2
2018-19,Playoffs,SAS,1610612759,San Antonio Spurs,Rudy Gay,200752,7,3,4,25.5,32.0,21.9,1.7,0.1,3.1,4.0,1.9,5.4,5.8
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Rudy Gobert,203497,5,1,4,30.4,35.8,19.6,1.4,0.4,1.4,3.4,1.8,3.9,5.0
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Russell Westbrook,201566,5,1,4,39.4,64.2,79.2,10.6,1.4,20.6,24.4,12.0,16.5,18.7
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Semi Ojeleye,1628400,6,2,4,5.8,4.5,3.5,0.3,0.0,0.3,0.7,0.3,7.4,7.4
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Serge Ibaka,201586,24,16,8,20.8,22.1,17.9,0.9,0.3,1.3,2.5,1.2,4.2,5.3
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Seth Curry,203552,16,8,8,20.4,12.9,14.5,0.8,0.3,2.1,2.1,1.1,6.3,8.2
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Shabazz Napier,203894,3,0,3,9.4,11.7,13.3,3.7,0.3,5.7,8.3,4.0,31.4,34.3
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Shai Gilgeous-Alexander,1628983,6,2,4,28.8,38.3,45.5,3.2,0.8,6.2,8.3,4.2,8.3,10.9
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Shaun Livingston,2733,22,14,8,14.6,21.4,20.9,1.4,0.2,3.2,3.5,1.7,6.6,8.1
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Sindarius Thornwell,1628414,4,1,3,2.9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Skal Labissiere,1627746,3,1,2,3.5,2.7,3.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Spencer Dinwiddie,203915,5,1,4,26.3,22.2,33.4,1.6,0.2,5.4,4.0,2.2,7.2,9.9
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,22,14,8,38.4,53.1,67.5,5.7,1.4,8.7,13.2,7.3,10.8,13.7
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Sterling Brown,1628425,11,8,3,14.7,11.3,9.5,1.7,0.1,2.8,4.3,1.9,15.3,16.9
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Steven Adams,203500,5,1,4,31.8,25.0,17.0,1.4,0.2,1.8,2.8,1.2,5.6,4.8
2018-19,Playoffs,IND,1610612754,Indiana Pacers,T.J. Leaf,1628388,1,0,1,9.8,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,T.J. McConnell,204456,9,6,3,8.3,15.8,17.2,1.2,0.2,2.7,3.0,1.4,7.7,9.2
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Terrance Ferguson,1628390,5,1,4,25.6,10.2,10.8,1.2,0.0,1.6,3.4,1.2,11.8,11.8
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Terrence Ross,203082,5,1,4,29.2,22.0,24.2,1.4,0.4,2.8,3.2,1.8,6.4,8.2
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Terry Rozier,1626179,9,5,4,18.0,28.9,31.0,1.9,0.1,3.1,4.8,2.0,6.5,6.9
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Thabo Sefolosha,200757,4,1,3,10.5,11.0,9.5,0.5,0.0,2.0,1.5,0.5,4.5,4.5
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Thaddeus Young,201152,4,0,4,32.6,43.5,27.3,3.8,0.0,4.8,9.0,3.8,8.6,8.6
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Theo Pinson,1629033,3,0,3,7.3,5.7,6.3,1.0,0.3,1.7,2.7,1.7,17.6,29.4
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Thon Maker,1627748,4,0,4,17.2,19.5,16.3,1.0,0.0,1.5,2.8,1.0,5.1,5.1
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Tim Frazier,204025,11,9,2,3.6,7.6,8.3,0.9,0.0,2.3,2.1,0.9,11.9,11.9
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Tobias Harris,202699,12,7,5,36.9,46.4,39.7,4.0,0.3,6.2,8.8,4.3,8.6,9.3
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Tony Snell,203503,9,7,2,3.2,2.4,2.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Torrey Craig,1628470,14,7,7,23.6,16.6,12.4,0.9,0.0,1.1,1.7,0.9,5.2,5.2
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Treveon Graham,1626203,5,1,4,15.7,15.0,5.4,0.6,0.2,1.4,1.4,0.8,4.0,5.3
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Trey Lyles,1626168,3,1,2,2.7,2.7,2.3,0.7,0.0,0.7,2.0,0.7,25.0,25.0
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Tyreke Evans,201936,4,0,4,21.0,23.3,31.5,0.8,0.0,3.5,2.5,1.3,3.2,5.4
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Tyrone Wallace,1627820,2,0,2,5.5,7.5,9.5,1.5,0.0,1.5,3.0,1.5,20.0,20.0
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Wayne Ellington,201961,4,0,4,32.8,19.8,22.0,1.3,0.3,3.0,3.0,1.5,6.3,7.6
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Wes Iwundu,1628411,5,1,4,12.0,9.4,9.0,0.8,0.0,1.8,2.0,0.8,8.5,8.5
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Wesley Matthews,202083,4,0,4,29.7,15.8,19.8,2.0,0.8,3.0,5.3,2.8,12.7,17.5
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Will Barton,203115,14,7,7,23.4,22.9,25.6,1.7,0.1,2.9,4.4,2.0,7.5,8.7
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Wilson Chandler,201163,4,1,3,13.1,11.0,9.3,0.5,0.0,0.8,1.5,0.5,4.5,4.5
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Zach Collins,1628380,16,8,8,17.2,19.8,14.2,0.9,0.1,1.4,2.0,0.9,4.4,4.7
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Zaza Pachulia,2585,2,0,2,10.9,13.5,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Zhaire Smith,1629015,2,0,2,2.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,Aaron Gordon,203932,62,30,32,32.5,35.9,30.1,3.7,0.2,6.8,9.3,4.2,10.3,11.7
2019-20,Regular+Season,IND,1610612754,Indiana Pacers,Aaron Holiday,1628988,66,42,24,24.5,29.1,36.0,3.4,0.5,6.6,8.8,4.3,11.7,14.8
2019-20,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Abdel Nader,1627846,55,37,18,15.8,9.2,11.8,0.7,0.1,1.2,1.7,0.8,7.5,8.9
2019-20,Regular+Season,CHI,1610612741,Chicago Bulls,Adam Mokoka,1629690,11,3,8,10.2,7.1,7.2,0.4,0.1,0.7,0.9,0.5,5.1,6.4
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,Admiral Schofield,1629678,33,9,24,11.2,12.2,8.7,0.5,0.1,0.8,1.2,0.6,3.7,4.7
2019-20,Regular+Season,PHI,1610612755,Philadelphia 76ers,Al Horford,201143,67,39,28,30.2,41.9,36.7,4.0,0.3,6.2,10.1,4.6,9.6,10.9
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,Al-Farouq Aminu,202329,18,7,11,21.1,28.8,15.3,1.2,0.1,2.6,3.1,1.5,4.1,5.2
2019-20,Regular+Season,PHI,1610612755,Philadelphia 76ers,Alec Burks,202692,66,21,45,26.6,35.4,40.2,2.9,0.4,5.3,7.1,3.5,8.1,9.9
2019-20,Regular+Season,GSW,1610612744,Golden State Warriors,Alen Smailagic,1629346,14,1,13,9.9,9.3,8.4,0.9,0.0,1.2,2.4,0.9,10.0,10.0
2019-20,Regular+Season,LAL,1610612747,Los Angeles Lakers,Alex Caruso,1627936,64,48,16,18.4,24.2,23.3,1.9,0.2,3.5,4.7,2.3,8.0,9.6
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Alex Len,203458,54,18,36,17.7,23.1,15.7,0.9,0.1,1.8,2.4,1.0,3.9,4.5
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Alfonzo McKinnie,1628035,40,11,29,14.8,11.5,8.3,0.4,0.0,0.9,1.1,0.5,3.0,4.3
2019-20,Regular+Season,IND,1610612754,Indiana Pacers,Alize Johnson,1628993,17,10,7,6.9,7.2,3.5,0.4,0.0,0.7,0.9,0.5,5.7,6.6
2019-20,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Allen Crabbe,203459,37,5,32,17.6,13.3,13.0,0.9,0.1,1.9,2.2,1.1,6.7,8.1
2019-20,Regular+Season,NYK,1610612752,New York Knicks,Allonzo Trier,1629019,24,2,22,12.1,12.1,16.1,1.2,0.1,2.5,3.1,1.3,9.7,10.7
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,Amile Jefferson,1628518,18,5,13,4.1,4.9,2.1,0.2,0.0,0.2,0.3,0.1,4.5,2.2
2019-20,Regular+Season,LAC,1610612746,Los Angeles Clippers,Amir Coffey,1629599,18,11,7,8.8,7.2,8.8,0.8,0.0,1.4,2.4,0.9,10.9,13.2
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Andre Drummond,203083,56,21,35,32.9,43.0,35.2,2.7,0.2,4.6,7.1,3.1,6.3,7.1
2019-20,Regular+Season,MIA,1610612748,Miami Heat,Andre Iguodala,2738,20,10,10,19.8,24.4,19.5,2.4,0.3,5.3,7.0,3.2,9.9,13.1
2019-20,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Andre Roberson,203460,7,3,4,12.4,11.0,8.3,0.6,0.0,1.1,1.4,0.6,5.2,5.2
2019-20,Regular+Season,GSW,1610612744,Golden State Warriors,Andrew Wiggins,203952,54,15,39,34.4,40.5,51.2,3.7,0.5,7.4,9.8,4.4,9.0,10.9
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,Anfernee Simons,1629014,70,32,38,20.7,20.3,22.1,1.4,0.1,2.6,3.7,1.6,6.8,8.0
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ante Zizic,1627790,22,4,18,10.0,9.6,7.0,0.3,0.0,0.5,0.7,0.3,2.8,3.3
2019-20,Regular+Season,LAL,1610612747,Los Angeles Lakers,Anthony Davis,203076,62,46,16,34.4,38.9,43.4,3.2,0.4,5.8,8.4,3.9,8.3,9.9
2019-20,Regular+Season,MEM,1610612763,Memphis Grizzlies,Anthony Tolliver,201229,55,24,31,15.9,14.6,10.2,0.8,0.1,1.5,2.1,0.9,5.2,6.0
2019-20,Regular+Season,DAL,1610612742,Dallas Mavericks,Antonius Cleveland,1628499,11,6,5,4.2,2.6,3.1,0.1,0.0,0.3,0.2,0.1,3.4,3.4
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,Anžejs Pasečņiks,1628394,27,9,18,16.2,22.9,15.4,0.7,0.0,1.3,1.8,0.8,2.9,3.4
2019-20,Regular+Season,PHX,1610612756,Phoenix Suns,Aron Baynes,203382,41,19,22,22.3,25.0,22.6,1.6,0.2,2.7,4.2,1.9,6.5,7.5
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Austin Rivers,203085,68,43,25,23.4,22.0,22.8,1.7,0.3,3.6,4.8,2.2,7.5,9.9
2019-20,Regular+Season,LAL,1610612747,Los Angeles Lakers,Avery Bradley,202340,49,36,13,24.2,18.9,22.4,1.3,0.2,2.1,3.0,1.6,6.8,8.4
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,BJ Johnson,1629168,10,5,5,8.3,4.2,5.5,0.3,0.0,0.7,0.7,0.4,7.1,9.5
2019-20,Regular+Season,MIA,1610612748,Miami Heat,Bam Adebayo,1628389,71,44,27,33.5,47.1,45.1,5.1,0.4,9.0,13.6,5.8,10.8,12.4
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Ben McLemore,203463,71,44,27,22.8,17.0,15.5,0.8,0.1,1.5,2.2,0.9,4.8,5.6
2019-20,Regular+Season,PHI,1610612755,Philadelphia 76ers,Ben Simmons,1627732,57,35,22,35.4,70.6,71.1,8.0,1.1,16.0,20.8,9.5,11.3,13.5
2019-20,Regular+Season,CHA,1610612766,Charlotte Hornets,Bismack Biyombo,202687,52,18,34,19.6,25.7,17.2,1.0,0.1,1.6,2.3,1.1,3.7,4.3
2019-20,Regular+Season,DET,1610612765,Detroit Pistons,Blake Griffin,201933,17,8,9,28.4,41.6,46.4,3.2,0.2,7.5,8.8,3.7,7.6,8.9
2019-20,Regular+Season,DAL,1610612742,Dallas Mavericks,Boban Marjanovic,1626246,44,21,23,9.6,11.0,9.6,0.5,0.0,0.6,1.0,0.5,4.1,4.6
2019-20,Regular+Season,NYK,1610612752,New York Knicks,Bobby Portis,1626171,66,21,45,21.1,29.3,23.2,1.5,0.2,3.0,3.7,1.7,5.1,5.8
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Bogdan Bogdanović,203992,60,29,31,28.9,31.7,37.2,3.4,0.2,6.0,8.6,3.9,10.8,12.4
2019-20,Regular+Season,UTA,1610612762,Utah Jazz,Bojan Bogdanovic,202711,63,41,22,33.1,23.9,35.9,2.1,0.3,3.7,5.6,2.7,8.7,11.1
2019-20,Regular+Season,DEN,1610612743,Denver Nuggets,Bol Bol,1629626,7,2,5,12.4,7.7,8.3,0.9,0.1,1.3,2.3,1.1,11.1,14.8
2019-20,Regular+Season,BOS,1610612738,Boston Celtics,Brad Wanamaker,202954,71,48,23,19.3,30.5,30.5,2.5,0.3,4.4,6.2,2.9,8.3,9.4
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,Bradley Beal,203078,57,20,37,36.0,46.2,63.9,6.1,0.8,11.3,15.6,7.6,13.2,16.4
2019-20,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,58,29,29,22.4,28.6,23.3,1.4,0.3,2.8,3.4,1.8,4.9,6.5
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Brandon Goodwin,1629164,34,13,21,12.7,20.4,23.6,1.5,0.1,3.6,3.7,1.7,7.3,8.5
2019-20,Regular+Season,NOP,1610612740,New Orleans Pelicans,Brandon Ingram,1627742,61,25,36,33.8,39.9,48.8,4.2,0.9,7.9,11.0,5.5,10.5,13.8
2019-20,Regular+Season,DET,1610612765,Detroit Pistons,Brandon Knight,202688,25,4,21,18.5,25.4,30.6,2.8,0.2,4.9,7.3,3.2,10.9,12.5
2019-20,Regular+Season,IND,1610612754,Indiana Pacers,Brian Bowen II,1628968,6,5,1,5.2,3.0,2.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2019-20,Regular+Season,MIL,1610612749,Milwaukee Bucks,Brook Lopez,201572,67,52,15,26.7,21.1,22.4,1.5,0.1,2.3,3.8,1.6,6.9,7.4
2019-20,Regular+Season,DET,1610612765,Detroit Pistons,Bruce Brown,1628971,57,18,39,28.3,43.3,43.7,4.0,0.5,7.2,10.3,4.9,9.2,11.3
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Bruno Caboclo,203998,30,11,19,8.1,9.2,6.9,0.4,0.1,1.0,1.0,0.5,4.3,5.4
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Bruno Fernando,1628981,56,18,38,12.7,17.1,11.8,0.9,0.0,1.4,2.4,1.0,5.1,5.8
2019-20,Regular+Season,SAS,1610612759,San Antonio Spurs,Bryn Forbes,1627854,62,26,36,25.2,16.7,23.2,1.7,0.2,2.7,4.1,2.0,10.2,12.1
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Buddy Hield,1627741,71,31,40,30.9,33.9,43.0,3.0,0.6,5.4,7.4,3.8,8.8,11.1
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,CJ McCollum,203468,69,33,36,36.5,40.9,52.2,4.4,0.6,8.2,11.3,5.3,10.9,13.1
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,CJ Miles,101139,10,4,6,16.1,9.3,13.3,1.2,0.1,1.4,2.5,1.2,12.9,12.9
2019-20,Regular+Season,CHA,1610612766,Charlotte Hornets,Caleb Martin,1628997,18,6,12,17.6,15.3,16.4,1.3,0.3,2.8,3.2,1.7,8.3,11.2
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,Caleb Swanigan,1628403,26,11,15,10.7,11.4,7.3,1.2,0.1,1.6,2.9,1.3,10.1,11.4
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Cam Reddish,1629629,58,17,41,26.7,17.7,22.4,1.5,0.1,2.9,3.8,1.7,8.5,9.9
2019-20,Regular+Season,PHX,1610612756,Phoenix Suns,Cameron Johnson,1629661,56,28,28,21.8,17.1,14.8,1.2,0.2,2.4,3.2,1.4,7.0,8.3
2019-20,Regular+Season,PHX,1610612756,Phoenix Suns,Cameron Payne,1626166,8,8,0,22.9,40.1,39.9,3.0,0.4,6.1,7.9,3.6,7.5,9.0
2019-20,Regular+Season,BKN,1610612751,Brooklyn Nets,Caris LeVert,1627747,45,21,24,29.6,32.5,44.7,4.4,0.6,8.7,11.1,5.3,13.6,16.3
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,Carmelo Anthony,2546,57,27,30,32.8,23.3,26.5,1.5,0.2,2.8,3.7,1.6,6.3,7.1
2019-20,Regular+Season,BOS,1610612738,Boston Celtics,Carsen Edwards,1629035,37,25,12,9.5,9.1,10.2,0.6,0.1,1.1,1.6,0.8,7.2,8.4
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Cedi Osman,1626224,65,19,46,29.4,27.5,25.7,2.4,0.3,4.7,6.3,2.9,8.6,10.5
2019-20,Regular+Season,CHI,1610612741,Chicago Bulls,Chandler Hutchison,1628990,28,8,20,18.8,15.8,13.8,0.9,0.1,2.2,2.6,1.2,5.9,7.7
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Chandler Parsons,202718,5,0,5,10.8,12.2,12.0,0.6,0.2,1.4,1.6,0.8,4.9,6.6
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Charlie Brown Jr.,1629718,10,1,9,4.0,3.0,4.0,0.2,0.0,0.2,0.5,0.2,6.7,6.7
2019-20,Regular+Season,GSW,1610612744,Golden State Warriors,Chasson Randle,1626184,3,2,1,13.5,14.3,13.0,1.7,0.0,2.0,4.7,2.0,11.6,14.0
2019-20,Regular+Season,PHX,1610612756,Phoenix Suns,Cheick Diallo,1627767,47,20,27,10.2,14.2,9.4,0.5,0.0,1.0,1.3,0.6,3.3,4.2
2019-20,Regular+Season,SAS,1610612759,San Antonio Spurs,Chimezie Metu,1629002,18,8,10,5.8,7.2,5.6,0.6,0.1,0.8,1.5,0.7,7.8,10.1
2019-20,Regular+Season,TOR,1610612761,Toronto Raptors,Chris Boucher,1628449,62,45,17,13.2,13.5,10.1,0.4,0.1,0.8,1.2,0.5,3.1,4.0
2019-20,Regular+Season,BKN,1610612751,Brooklyn Nets,Chris Chiozza,1629185,28,14,14,14.3,26.6,29.0,3.0,0.2,6.4,8.2,3.6,11.2,13.6
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Chris Clemons,1629598,33,19,14,8.8,8.7,11.5,0.8,0.2,1.5,2.0,1.0,9.4,11.9
2019-20,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chris Paul,101108,70,44,26,31.5,52.0,59.2,6.7,0.8,12.5,17.1,8.1,13.0,15.5
2019-20,Regular+Season,MIA,1610612748,Miami Heat,Chris Silva,1629735,43,27,16,7.8,10.4,6.0,0.5,0.0,1.1,1.3,0.5,4.7,4.9
2019-20,Regular+Season,DET,1610612765,Detroit Pistons,Christian Wood,1626174,61,20,41,21.5,25.7,21.2,1.0,0.1,1.8,2.7,1.3,3.8,4.9
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Clint Capela,203991,39,22,17,32.8,40.9,21.5,1.2,0.4,2.6,3.5,1.8,3.0,4.3
2019-20,Regular+Season,CHI,1610612741,Chicago Bulls,Coby White,1629632,65,22,43,25.8,30.7,38.3,2.7,0.3,5.2,7.0,3.3,8.8,10.6
2019-20,Regular+Season,CHA,1610612766,Charlotte Hornets,Cody Martin,1628998,48,16,32,18.8,20.5,17.8,2.0,0.3,3.9,5.3,2.6,9.6,12.9
2019-20,Regular+Season,CHA,1610612766,Charlotte Hornets,Cody Zeller,203469,57,18,39,23.2,35.9,24.4,1.5,0.2,2.8,4.1,1.8,4.3,5.1
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Collin Sexton,1629012,65,19,46,33.0,38.7,51.8,3.0,0.7,6.2,7.9,4.1,7.6,10.5
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Corey Brewer,201147,5,2,3,6.5,6.8,4.6,0.4,0.0,1.2,0.8,0.4,5.9,5.9
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Cory Joseph,202709,71,31,40,24.5,38.2,39.9,3.5,0.4,6.6,9.0,4.2,9.0,10.9
2019-20,Regular+Season,DAL,1610612742,Dallas Mavericks,Courtney Lee,201584,23,14,9,14.5,9.5,10.0,0.5,0.2,1.1,1.4,0.7,5.5,7.3
2019-20,Regular+Season,CHI,1610612741,Chicago Bulls,Cristiano Felicio,1626245,22,6,16,17.5,18.8,11.5,0.7,0.3,1.7,2.0,1.0,3.9,5.3
2019-20,Regular+Season,MIN,1610612750,Minnesota Timberwolves,D'Angelo Russell,1626156,45,11,34,32.3,56.4,69.1,6.3,0.7,11.4,16.0,7.8,11.2,13.8
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,D.J. Augustin,201571,57,28,29,24.9,41.3,49.6,4.6,0.6,9.7,12.2,5.7,11.1,13.8
2019-20,Regular+Season,MIL,1610612749,Milwaukee Bucks,D.J. Wilson,1628391,37,29,8,9.8,13.1,9.9,0.7,0.0,1.5,1.8,0.8,5.2,5.8
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,DaQuan Jeffries,1629610,13,4,9,10.9,9.2,8.3,0.5,0.0,1.8,1.3,0.5,5.9,5.9
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Damian Jones,1627745,55,15,40,16.1,15.1,9.9,0.6,0.1,1.2,1.7,0.8,4.2,5.3
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,Damian Lillard,203081,65,32,33,37.5,54.6,71.1,8.0,1.0,14.3,20.4,9.7,14.7,17.7
2019-20,Regular+Season,GSW,1610612744,Golden State Warriors,Damion Lee,1627814,49,12,37,29.0,34.1,35.1,2.7,0.4,4.5,6.9,3.3,8.0,9.6
2019-20,Regular+Season,NYK,1610612752,New York Knicks,Damyean Dotson,1628422,48,14,34,17.4,14.2,17.9,1.2,0.2,2.2,3.3,1.5,8.4,10.7
2019-20,Regular+Season,CHI,1610612741,Chicago Bulls,Daniel Gafford,1629655,43,15,28,14.2,10.0,8.1,0.5,0.0,0.6,1.2,0.5,4.9,5.3
2019-20,Regular+Season,BOS,1610612738,Boston Celtics,Daniel Theis,1628464,65,42,23,24.1,27.6,24.1,1.7,0.2,3.0,4.6,2.1,6.2,7.5
2019-20,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Danilo Gallinari,201568,62,37,25,29.6,34.5,34.7,1.9,0.4,2.9,4.6,2.4,5.6,7.0
2019-20,Regular+Season,LAL,1610612747,Los Angeles Lakers,Danny Green,201980,68,51,17,24.8,28.6,21.8,1.3,0.3,2.3,3.2,1.7,4.7,5.8
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Danté Exum,203957,35,10,25,13.9,14.1,13.6,1.1,0.1,2.1,2.9,1.4,8.1,9.8
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Danuel House Jr.,1627863,63,40,23,30.4,21.7,19.5,1.3,0.2,2.9,3.6,1.7,6.2,7.9
2019-20,Regular+Season,PHX,1610612756,Phoenix Suns,Dario Šarić,203967,65,32,33,24.5,34.8,25.4,1.8,0.2,3.1,4.7,2.2,5.3,6.3
2019-20,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Darius Bazley,1629647,61,36,25,18.5,16.0,12.1,0.7,0.2,1.3,1.7,0.9,4.2,5.4
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,59,17,42,30.9,43.2,52.2,3.9,0.7,7.7,9.8,4.9,9.0,11.3
2019-20,Regular+Season,MIA,1610612748,Miami Heat,Daryl Macon,1629133,4,4,0,3.5,3.8,4.8,0.3,0.3,0.3,0.5,0.5,6.7,13.3
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,David Nwaba,1628021,20,8,12,13.4,6.2,6.2,0.4,0.1,0.9,1.2,0.6,6.5,8.9
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,Davis Bertans,202722,54,20,34,29.3,25.4,24.0,1.7,0.1,2.6,4.4,2.0,6.7,7.9
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,De'Aaron Fox,1628368,50,20,30,32.1,55.1,69.3,6.9,0.7,13.6,18.5,8.1,12.5,14.7
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,De'Andre Hunter,1629631,63,19,44,32.0,23.3,25.0,1.8,0.3,3.7,4.6,2.2,7.6,9.3
2019-20,Regular+Season,MEM,1610612763,Memphis Grizzlies,De'Anthony Melton,1629001,60,27,33,19.5,27.9,26.5,2.9,0.4,5.0,7.1,3.6,10.5,12.9
2019-20,Regular+Season,BKN,1610612751,Brooklyn Nets,DeAndre Jordan,201599,56,27,29,22.0,27.1,19.3,1.9,0.1,3.2,4.7,2.2,6.9,8.0
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,DeAndre' Bembry,1627761,43,10,33,21.3,23.0,21.9,1.9,0.2,4.2,4.9,2.4,8.2,10.3
2019-20,Regular+Season,SAS,1610612759,San Antonio Spurs,DeMar DeRozan,201942,67,30,37,34.1,38.0,51.0,5.6,0.7,11.0,15.2,6.7,14.8,17.6
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,DeMarre Carroll,201960,24,10,14,12.1,11.8,8.9,1.0,0.0,1.5,2.9,1.1,8.9,9.2
