SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,REB,REB_CONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,12,3,9,15.4,1.8,0.1,4.8,2.7,65.6,0.3,72.4,12.2
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,36,21,15,31.4,5.6,2.4,44.0,10.7,52.1,0.6,55.2,7.1
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joan Beringer,1642866,9,6,3,8.3,2.9,1.0,34.6,6.2,46.4,0.7,52.0,5.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jock Landale,1629111,37,16,21,22.6,6.3,3.3,52.2,13.2,47.5,1.1,51.7,5.1
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,3,3,0,7.0,1.7,0.0,0.0,1.7,100,0.0,100,7.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,20,12,8,29.5,7.1,3.1,43.7,13.0,54.6,1.2,59.9,4.4
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,John Collins,1628381,37,15,22,27.6,5.1,2.1,40.5,10.5,48.8,0.7,52.3,6.2
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,22,12,10,13.0,2.7,0.7,25.0,5.3,51.7,0.5,57.1,7.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Johni Broome,1641780,4,2,2,7.6,3.3,1.5,46.2,4.3,76.5,0.0,76.5,4.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,21,6,15,16.7,3.7,1.3,34.6,6.7,55.7,0.6,60.9,6.4
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Johnny Juzang,1630548,8,5,3,5.8,1.5,0.4,25.0,2.1,70.6,0.3,80.0,7.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jonas Valančiūnas,202685,33,23,10,13.3,4.7,2.0,43.5,8.3,56.0,0.7,61.4,4.3
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,28,17,11,11.5,3.4,1.4,42.6,6.6,51.1,0.4,54.7,4.8
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,18,9,9,24.8,6.2,2.1,34.2,10.4,59.4,0.2,60.7,6.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,9,2,7,6.8,2.1,0.7,31.6,3.3,63.3,0.2,67.9,4.6
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Jordan Clarkson,203903,32,20,12,20.8,2.2,0.6,27.1,4.8,46.1,0.6,52.2,11.5
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jordan Goodwin,1630692,37,23,14,21.5,4.6,1.9,41.5,8.9,52.0,0.6,56.1,7.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,25,4,21,15.4,2.2,0.7,30.9,3.9,56.7,0.5,64.7,7.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jordan McLaughlin,1629162,5,4,1,10.6,2.0,0.2,10.0,2.2,90.9,0.0,90.9,10.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,15,9,6,17.2,3.1,0.9,30.4,5.8,52.9,0.3,56.1,6.6
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Poole,1629673,20,6,14,27.2,1.9,0.4,18.9,4.1,45.1,0.4,50.0,11.4
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,30,19,11,21.5,5.3,2.0,37.1,9.2,57.8,0.7,62.4,6.3
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,32,8,24,22.8,3.1,0.6,19.4,6.1,50.5,0.7,56.6,11.1
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,30,15,15,32.8,8.9,2.0,22.0,14.2,63.1,1.1,68.5,6.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,13,7,6,16.1,2.2,0.5,25.0,3.7,58.3,0.2,60.9,10.9
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Josh Hart,1628404,29,20,9,30.3,7.9,2.2,28.1,12.9,61.1,1.2,67.7,7.0
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Josh Minott,1631169,27,17,10,18.2,4.3,1.5,34.8,7.0,60.5,0.4,64.2,6.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Josh Okogie,1629006,31,18,13,20.0,3.3,1.2,36.9,5.8,57.2,0.4,61.7,9.5
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jrue Holiday,201950,14,6,8,31.3,5.2,1.2,23.3,8.7,59.8,0.3,61.9,10.1
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,40,27,13,28.5,6.2,1.6,26.2,10.0,62.2,1.1,69.5,6.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,20,6,14,12.3,2.0,0.8,41.0,3.5,56.5,0.2,60.0,6.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,12,9,3,10.5,2.1,0.5,24.0,3.0,69.4,0.2,73.5,7.2
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,40,26,14,33.3,7.0,2.4,34.2,12.3,57.1,1.0,62.0,6.3
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,33,9,24,18.9,6.0,2.2,36.7,9.3,64.6,0.6,68.9,5.6
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,20,10,10,19.2,2.5,0.9,34.7,3.7,67.1,0.3,73.1,8.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Jusuf Nurkić,203994,32,11,21,25.9,10.0,4.9,49.4,18.0,55.7,1.7,61.3,4.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,10,3,7,18.4,2.9,0.6,20.7,5.0,58.0,0.3,61.7,8.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Kam Jones,1642880,4,1,3,8.9,1.0,0.0,0.0,1.5,66.7,0.3,80.0,13.1
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,36,23,13,32.3,11.4,3.9,34.0,19.1,60.0,1.3,64.5,5.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,25,8,17,12.9,3.7,1.6,43.0,6.1,60.8,0.6,66.9,4.9
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Kasparas Jakučionis,1642857,10,4,6,16.4,2.4,0.7,29.2,4.7,51.1,0.5,57.1,6.7
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,29,14,15,33.9,6.4,1.5,23.8,10.2,62.3,0.6,66.1,7.2
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,25,12,13,13.8,1.8,0.3,15.9,3.0,59.5,0.2,63.8,9.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,19,4,15,35.9,6.1,2.0,32.8,11.3,54.2,1.0,59.5,7.3
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,38,20,18,24.5,10.2,4.5,44.0,16.9,60.2,1.3,65.4,4.5
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,40,27,13,23.6,6.3,2.6,41.3,10.7,58.9,1.0,64.9,5.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Kelly Olynyk,203482,21,14,7,11.2,2.5,0.9,34.6,4.2,58.4,0.4,64.2,7.4
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,16,10,6,32.3,4.9,1.4,27.8,10.8,45.9,1.1,51.0,6.3
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,19,15,4,14.1,3.2,1.1,34.4,5.8,55.0,0.4,58.7,6.2
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,33,15,18,21.0,2.8,0.5,18.5,4.3,64.3,0.2,67.6,9.8
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,29,7,22,18.7,1.8,0.4,21.2,3.2,56.5,0.0,57.1,10.7
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Keshad Johnson,1642352,12,7,5,10.5,2.8,1.4,50.0,5.2,54.8,0.6,61.8,5.3
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Kevin Durant,201142,35,21,14,36.4,5.4,1.3,24.9,8.1,67.0,0.7,73.5,8.2
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,31,15,16,25.3,4.1,1.1,25.8,7.3,56.4,0.5,60.4,6.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kevin Love,201567,22,7,15,17.0,5.2,2.3,43.5,9.9,53.0,1.1,59.6,5.4
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Kevin McCullar Jr.,1641755,6,2,4,11.8,3.3,1.2,35.0,4.8,69.0,0.0,69.0,7.0
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,20,9,11,35.6,5.5,1.1,19.3,9.7,56.2,0.8,60.9,8.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kevon Looney,1626172,15,2,13,14.4,5.3,2.3,42.5,9.4,56.7,0.5,60.2,6.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Keyonte George,1641718,36,13,23,34.5,4.4,0.6,12.7,7.2,60.9,0.5,65.4,10.1
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Khaman Maluach,1642863,10,6,4,6.2,1.8,0.6,33.3,3.9,46.2,0.8,58.1,5.3
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,26,9,17,24.0,3.9,1.3,33.3,6.6,59.3,0.4,63.4,7.8
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,35,12,23,22.1,2.6,0.6,22.2,4.8,53.9,0.3,58.1,10.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kobe Brown,1641738,17,5,12,11.1,2.5,1.1,44.2,4.6,54.4,0.2,56.6,7.7
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Kobe Bufkin,1641723,1,1,0,3.8,1.0,1.0,100,2.0,50.0,0.0,50.0,3.4
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kobe Sanders,1642920,27,12,15,21.0,2.7,0.6,23.3,4.9,55.3,0.4,60.8,8.4
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Koby Brea,1642886,1,0,1,3.8,1.0,0.0,0.0,1.0,100,0.0,100,4.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Kon Knueppel,1642851,38,13,25,32.9,5.2,1.2,22.6,10.6,49.3,0.9,54.1,7.8
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,35,14,21,27.7,3.2,0.8,25.2,6.3,50.7,0.7,56.6,7.8
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,31,14,17,26.0,4.4,2.2,50.0,10.0,43.7,0.7,47.2,8.0
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Kristaps Porziņģis,204001,17,9,8,24.3,5.1,2.9,57.5,10.1,50.6,0.8,55.1,5.9
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Anderson,203937,9,2,7,19.8,3.9,1.7,42.9,6.3,61.4,0.1,62.5,6.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,37,13,24,21.9,6.1,2.2,36.0,10.2,59.8,0.3,61.8,5.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,36,17,19,26.0,4.6,1.6,35.8,8.4,54.8,0.8,60.9,7.1
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,3,1,2,9.4,1.0,0.7,66.7,3.0,33.3,0.0,33.3,9.1
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Kyshawn George,1642273,29,5,24,31.4,5.5,1.6,29.4,9.7,56.9,0.7,61.1,8.2
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,30,11,19,27.9,5.2,1.3,25.2,8.1,63.8,0.5,68.0,7.3
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Lachlan Olbrich,1642950,7,1,6,9.3,2.7,1.3,47.4,5.1,52.8,0.3,55.9,5.5
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Landry Shamet,1629013,14,9,5,22.2,2.1,0.4,20.0,4.4,48.4,0.6,55.6,10.8
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Larry Nance Jr.,1626204,14,9,5,16.3,3.2,1.1,35.6,7.0,45.9,0.8,51.7,6.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Lauri Markkanen,1628374,32,13,19,35.9,7.2,2.8,38.7,11.5,62.3,0.5,65.0,6.3
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,20,13,7,33.4,6.0,1.2,20.2,9.4,63.3,0.7,68.4,7.4
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Leonard Miller,1631159,12,9,3,5.5,1.8,0.4,22.7,2.9,62.9,0.3,68.8,6.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Liam McNeeley,1642862,24,6,18,13.7,2.5,0.6,23.7,4.9,50.4,0.6,57.3,7.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Lindy Waters III,1630322,14,9,5,9.2,1.4,0.6,40.0,2.6,54.1,0.2,58.8,6.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Lonzo Ball,1628366,27,13,14,22.4,4.1,1.4,35.5,6.9,59.5,0.5,64.0,7.2
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,31,25,6,26.9,3.7,1.2,32.5,7.1,52.1,0.6,56.7,8.7
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Luka Dončić,1629029,31,20,11,36.4,7.9,2.3,28.7,12.0,65.4,0.5,68.5,6.2
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Luka Garza,1630568,28,18,10,17.3,4.8,3.0,63.0,11.0,43.8,1.2,49.3,5.2
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Luke Kennard,1628379,28,15,13,21.3,2.4,0.4,14.7,4.3,56.7,0.3,61.3,8.8
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Luke Kornet,1628436,31,22,9,24.7,7.2,4.0,55.9,14.2,50.5,1.4,55.8,4.8
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Luke Travers,1631247,9,5,4,10.1,2.7,0.8,29.2,4.1,64.9,0.0,64.9,6.5
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Mac McClung,1630644,2,0,2,15.8,2.0,0.5,25.0,5.5,36.4,1.0,44.4,8.3
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Malaki Branham,1631103,15,1,14,12.1,2.4,0.5,19.4,4.0,60.0,0.2,63.2,7.3
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,28,7,21,23.4,2.3,0.5,20.3,4.9,47.1,0.5,52.0,10.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Marcus Sasser,1631204,6,4,2,11.3,1.8,0.2,9.1,1.8,100,0.0,100,10.9
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Marcus Smart,203935,25,16,9,29.7,3.6,1.2,32.2,6.2,57.7,0.7,64.7,11.3
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Mark Sears,1641813,2,0,2,2.4,1.0,0.0,0.0,1.5,66.7,0.0,66.7,9.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Mark Williams,1631109,35,22,13,24.0,8.3,3.8,45.5,14.2,58.8,1.0,63.1,4.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Marvin Bagley III,1628963,32,9,23,19.2,5.5,3.1,56.6,11.3,48.5,1.0,53.0,4.8
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Mason Plumlee,203486,12,6,6,9.2,3.3,0.9,27.5,6.3,53.3,0.3,55.6,4.5
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Matas Buzelis,1641824,37,16,21,28.0,5.6,1.3,23.3,10.5,53.2,1.3,60.6,6.3
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Matisse Thybulle,1629680,2,1,1,14.5,2.0,1.0,50.0,3.5,57.1,1.0,80.0,6.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,34,14,20,29.8,3.8,0.9,24.2,6.4,59.3,0.4,63.4,8.1
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Maxi Kleber,1628467,15,6,9,13.0,2.1,0.7,34.4,4.5,47.1,0.5,52.5,6.3
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Maxime Raynaud,1642875,31,9,22,24.1,6.7,2.6,39.6,12.4,54.0,0.8,57.8,4.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Micah Peavy,1642877,32,6,26,16.7,2.4,0.8,32.9,5.0,47.5,0.3,50.7,6.9
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Micah Potter,1630695,9,2,7,18.9,4.1,1.6,37.8,8.9,46.3,0.8,50.7,4.4
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Michael Porter Jr.,1629008,30,11,19,33.1,7.5,2.4,32.4,13.4,56.0,1.0,60.3,5.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Mikal Bridges,1628969,38,25,13,35.1,4.8,1.3,27.9,8.2,59.0,0.7,64.4,8.8
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,29,21,8,19.3,2.1,0.4,18.3,3.6,57.1,0.2,60.0,11.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Miles Bridges,1628970,39,14,25,33.4,6.4,1.5,23.5,10.4,61.8,0.7,66.1,6.6
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Miles Kelly,1642939,2,0,2,12.0,3.5,1.5,42.9,4.0,87.5,0.0,87.5,10.3
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,26,17,9,27.7,2.6,0.8,32.4,5.5,47.9,0.4,51.9,11.6
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Mitchell Robinson,1629011,27,17,10,19.4,8.9,5.6,62.2,13.6,65.7,0.4,67.7,5.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Mo Bamba,1628964,1,1,0,1.6,2.0,1.0,50.0,3.0,66.7,0.0,66.7,1.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Mohamed Diawara,1642885,13,9,4,8.2,2.1,0.5,22.2,2.9,71.1,0.2,75.0,5.5
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Monte Morris,1628420,5,0,5,12.5,1.4,0.0,0.0,2.6,53.8,0.0,53.8,9.5
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,1,1,0,9.8,2.0,0.0,0.0,6.0,33.3,0.0,33.3,4.9
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,37,19,18,24.5,3.2,1.1,32.5,6.4,50.8,0.6,56.6,7.7
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Mouhamed Gueye,1631243,35,19,16,17.5,4.1,1.8,45.1,7.8,51.8,0.5,55.7,5.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Moussa Cisse,1630619,18,6,12,12.1,4.7,2.1,43.5,10.6,44.5,0.9,48.9,4.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Moussa Diabaté,1631217,37,13,24,24.3,8.4,4.3,50.6,18.9,44.6,1.9,49.4,4.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Myles Turner,1626167,38,17,21,28.4,5.3,2.3,44.5,12.0,44.0,1.7,51.0,5.7
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Myron Gardner,1642066,8,5,3,7.3,2.4,1.1,47.4,4.5,52.8,0.1,54.3,5.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,N'Faly Dante,1642368,2,1,1,6.2,3.5,2.0,57.1,4.5,77.8,0.0,77.8,5.9
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Nae'Qwan Tomlin,1641772,24,12,12,17.4,3.6,1.8,48.8,7.0,51.2,0.7,57.0,6.3
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,39,15,24,28.5,4.6,1.2,26.7,8.4,55.0,0.7,59.8,7.4
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,40,26,14,26.6,6.2,2.2,34.5,10.6,59.0,0.9,64.2,5.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,37,22,15,24.8,8.2,4.5,54.4,16.6,49.8,1.8,55.7,4.4
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Nic Claxton,1629651,35,10,25,29.7,7.5,3.3,44.1,14.6,51.6,0.9,54.9,4.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,23,13,10,10.0,4.0,2.0,50.5,7.3,53.8,0.3,55.8,3.9
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Nick Smith Jr.,1641733,10,5,5,20.2,1.8,0.1,5.6,3.4,52.9,0.2,56.3,8.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Nickeil Alexander-Walker,1629638,38,17,21,33.1,3.8,1.0,27.3,8.1,46.7,0.7,50.9,9.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Nicolas Batum,201587,36,15,21,20.9,2.6,0.7,25.3,4.6,56.9,0.4,62.1,8.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Nigel Hayes-Davis,1628502,15,8,7,9.3,1.9,0.4,20.7,3.3,59.2,0.1,61.7,9.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,32,22,10,34.6,12.2,6.0,49.4,19.7,61.8,1.5,67.0,4.5
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,26,14,12,21.5,4.2,1.6,38.5,7.8,53.7,0.8,59.9,6.8
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Nikola Vučević,202696,38,18,20,30.7,9.3,3.7,39.8,15.1,61.3,1.2,66.8,5.0
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Nique Clifford,1642363,30,9,21,19.6,3.3,0.8,25.5,6.2,52.4,0.5,56.6,6.5
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,37,11,26,28.5,3.9,1.3,34.3,7.7,50.0,0.7,55.2,6.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Noah Penda,1642869,23,11,12,14.8,4.5,1.9,41.7,7.0,63.6,0.4,67.3,5.9
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Nolan Traore,1642849,11,5,6,18.3,1.7,0.5,31.6,3.3,52.8,0.5,61.3,10.0
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Norman Powell,1626181,32,18,14,30.8,3.8,1.2,30.3,6.8,56.0,0.5,60.1,9.2
2025-26,Regular+Season,NYK,1610612752,New York Knicks,OG Anunoby,1628384,28,18,10,33.0,5.8,1.9,32.3,10.0,57.3,0.8,62.4,7.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,3,0,3,27.4,6.7,1.7,25.0,9.7,69.0,0.7,74.1,4.7
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,27,14,13,17.0,2.9,1.0,36.4,5.5,52.0,0.6,58.3,7.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Olivier-Maxence Prosper,1641765,16,8,8,13.5,2.8,1.1,37.8,5.3,53.6,0.5,59.2,6.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,40,18,22,31.9,7.9,2.9,36.2,14.0,56.3,1.0,60.5,5.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Orlando Robinson,1631115,2,0,2,8.2,2.0,0.5,25.0,3.0,66.7,0.0,66.7,2.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,1,0,1,14.8,6.0,3.0,50.0,15.0,40.0,1.0,42.9,2.8
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Oso Ighodaro,1642345,37,22,15,20.2,4.7,1.8,38.3,9.0,52.6,0.6,56.6,6.4
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ousmane Dieng,1631172,14,13,1,14.1,2.1,0.6,30.0,3.6,60.0,0.1,62.5,7.1
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,P.J. Washington,1629023,29,9,20,32.3,7.7,2.0,25.6,12.2,63.2,0.9,68.0,6.7
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,PJ Hall,1641790,12,3,9,12.6,4.3,2.4,55.8,8.4,51.5,0.4,54.2,4.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Pacôme Dadiet,1642359,9,6,3,3.9,1.2,0.0,0.0,1.9,64.7,0.2,73.3,8.6
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Paolo Banchero,1631094,30,15,15,33.7,8.7,2.1,23.8,13.0,66.5,0.9,71.4,5.3
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Pascal Siakam,1627783,39,9,30,33.8,6.8,1.9,27.3,11.3,60.7,0.9,65.8,7.2
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Pat Connaughton,1626192,10,2,8,10.8,2.5,1.2,48.0,5.1,49.0,0.4,53.2,5.4
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Pat Spencer,1630311,19,10,9,17.8,2.9,0.7,25.5,5.8,49.5,0.5,54.5,7.8
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Patrick Williams,1630172,33,13,20,20.0,3.2,1.2,36.4,5.9,54.9,0.4,59.1,6.7
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Paul George,202331,21,13,8,29.8,5.3,1.2,22.3,9.7,54.9,1.0,61.2,6.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Paul Reed,1630194,24,16,8,13.7,5.0,2.6,52.1,8.7,57.2,0.6,61.3,5.0
