SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2025-26,pre-season,-,10/16/2025,W,48,55.8,0.500,14.2,34.0,56.1,0.378,17.9,37.0,0
2025-26,pre-season,-,10/16/2025,W,48,64.2,0.432,15.7,31.7,56.3,0.211,14.7,40.4,0
2025-26,pre-season,-,10/15/2025,L,48,46.5,0.209,16.5,21.4,55.6,0.315,8.8,18.8,0
2025-26,pre-season,-,10/15/2025,L,48,45.7,0.086,15.1,32.7,57.6,0.329,12.8,20.0,0
2025-26,pre-season,-,10/15/2025,W,48,55.6,0.315,8.8,18.8,46.5,0.209,16.5,21.4,0
2025-26,pre-season,-,10/15/2025,W,48,61.0,0.300,14.6,48.1,56.3,0.104,15.7,28.1,0
2025-26,pre-season,-,10/15/2025,L,48,46.5,0.182,15.5,30.0,46.8,0.290,19.3,30.0,0
2025-26,pre-season,-,10/15/2025,W,48,46.8,0.290,19.3,30.0,46.5,0.182,15.5,30.0,0
2025-26,pre-season,-,10/15/2025,W,48,57.6,0.329,12.8,20.0,45.7,0.086,15.1,32.7,0
2025-26,pre-season,-,10/15/2025,L,48,56.3,0.104,15.7,28.1,61.0,0.300,14.6,48.1,0
2025-26,pre-season,-,10/14/2025,W,48,57.8,0.313,18.1,27.1,59.3,0.284,20.2,17.4,0
2025-26,pre-season,-,10/14/2025,W,48,48.3,0.456,9.8,34.0,59.4,0.350,17.8,24.4,0
2025-26,pre-season,-,10/14/2025,L,48,59.3,0.284,20.2,17.4,57.8,0.313,18.1,27.1,0
2025-26,pre-season,-,10/14/2025,L,48,42.8,0.298,16.8,31.9,52.9,0.379,22.6,28.3,0
2025-26,pre-season,-,10/14/2025,W,48,52.9,0.379,22.6,28.3,42.8,0.298,16.8,31.9,0
2025-26,pre-season,-,10/14/2025,W,48,53.1,0.309,15.6,35.3,51.0,0.267,14.7,32.7,0
2025-26,pre-season,-,10/14/2025,W,48,57.1,0.329,18.0,34.7,52.1,0.521,24.0,33.3,0
2025-26,pre-season,-,10/14/2025,L,48,51.2,0.346,20.4,35.4,53.9,0.078,13.1,33.9,0
2025-26,pre-season,-,10/14/2025,L,48,59.4,0.350,17.8,24.4,48.3,0.456,9.8,34.0,0
2025-26,pre-season,-,10/14/2025,L,48,52.1,0.521,24.0,33.3,57.1,0.329,18.0,34.7,0
2025-26,pre-season,-,10/14/2025,L,48,51.0,0.267,14.7,32.7,53.1,0.309,15.6,35.3,0
2025-26,pre-season,-,10/14/2025,W,48,53.9,0.078,13.1,33.9,51.2,0.346,20.4,35.4,0
2025-26,pre-season,-,10/13/2025,L,53,41.2,0.265,17.8,43.1,41.7,0.380,13.7,34.6,0
2025-26,pre-season,-,10/13/2025,W,53,41.7,0.380,13.7,34.6,41.2,0.265,17.8,43.1,0
2025-26,pre-season,-,10/13/2025,W,48,70.5,0.265,17.3,40.0,36.8,0.333,19.4,16.3,0
2025-26,pre-season,-,10/13/2025,W,48,47.3,0.340,15.7,36.7,46.6,0.310,14.7,23.6,0
2025-26,regular-season,-,01/02/2026,W,48,51.5,0.286,12.3,31.7,58.1,0.174,13.2,4.7,0
2025-26,regular-season,-,01/02/2026,W,48,57.8,0.211,13.1,28.9,58.1,0.244,11.0,18.8,0
2025-26,regular-season,-,01/02/2026,L,48,41.8,0.216,14.4,31.7,54.5,0.284,12.5,19.6,0
2025-26,regular-season,-,01/02/2026,W,48,59.3,0.221,17.7,31.9,51.6,0.138,10.1,21.4,0
2025-26,regular-season,-,01/02/2026,L,48,55.2,0.240,14.3,26.8,65.6,0.403,18.9,23.5,0
2025-26,regular-season,-,01/02/2026,W,48,57.1,0.174,18.6,41.3,43.0,0.326,15.5,24.1,0
2025-26,regular-season,-,01/02/2026,W,48,60.9,0.207,13.5,29.5,42.8,0.256,16.3,25.0,0
2025-26,regular-season,-,01/02/2026,L,48,59.8,0.341,14.4,28.9,60.9,0.207,11.3,25.6,0
2025-26,regular-season,-,01/02/2026,W,48,65.6,0.403,18.9,23.5,55.2,0.240,14.3,26.8,0
2025-26,regular-season,-,01/02/2026,L,48,47.1,0.376,20.6,32.7,60.9,0.322,11.5,26.8,0
2025-26,regular-season,-,01/02/2026,W,48,60.9,0.207,11.3,25.6,59.8,0.341,14.4,28.9,0
2025-26,regular-season,-,01/02/2026,L,48,58.1,0.244,11.0,18.8,57.8,0.211,13.1,28.9,0
2025-26,regular-season,-,01/02/2026,L,48,42.8,0.256,16.3,25.0,60.9,0.207,13.5,29.5,0
2025-26,regular-season,-,01/02/2026,L,48,58.1,0.174,13.2,4.7,51.5,0.286,12.3,31.7,0
2025-26,regular-season,-,01/02/2026,W,48,54.5,0.284,12.5,19.6,41.8,0.216,14.4,31.7,0
2025-26,regular-season,-,01/02/2026,L,48,51.6,0.138,10.1,21.4,59.3,0.221,17.7,31.9,0
2025-26,regular-season,-,01/02/2026,W,48,60.9,0.322,11.5,26.8,47.1,0.376,20.6,32.7,0
2025-26,regular-season,-,01/02/2026,L,48,43.0,0.326,15.5,24.1,57.1,0.174,18.6,41.3,0
2025-26,regular-season,-,01/02/2026,L,48,49.0,0.184,16.1,50.0,53.3,0.326,9.6,45.3,0
2025-26,regular-season,-,01/02/2026,W,48,53.3,0.326,9.6,45.3,49.0,0.184,16.1,50.0,0
2025-26,regular-season,-,01/01/2026,L,48,47.9,0.213,12.6,31.5,60.6,0.178,11.9,18.6,0
2025-26,regular-season,-,01/01/2026,W,48,50.5,0.202,18.3,38.6,53.1,0.388,19.4,20.5,0
2025-26,regular-season,-,01/01/2026,W,48,60.3,0.207,13.8,34.9,54.1,0.176,9.5,21.7,0
2025-26,regular-season,-,01/01/2026,W,48,64.6,0.220,15.4,41.7,51.3,0.395,14.6,25.5,0
2025-26,regular-season,-,01/01/2026,W,48,53.9,0.292,13.3,37.3,50.0,0.385,18.4,26.1,0
2025-26,regular-season,-,01/01/2026,W,48,60.6,0.178,11.9,18.6,47.9,0.213,12.6,31.5,0
2025-26,regular-season,-,01/01/2026,L,48,54.1,0.176,9.5,21.7,60.3,0.207,13.8,34.9,0
2025-26,regular-season,-,01/01/2026,L,48,50.0,0.385,18.4,26.1,53.9,0.292,13.3,37.3,0
2025-26,regular-season,-,01/01/2026,L,48,53.1,0.388,19.4,20.5,50.5,0.202,18.3,38.6,0
2025-26,regular-season,-,01/01/2026,L,48,51.3,0.395,14.6,25.5,64.6,0.220,15.4,41.7,0
2025-26,regular-season,-,12/31/2025,W,48,49.4,0.311,17.4,28.0,50.6,0.386,14.7,14.0,0
2025-26,regular-season,-,12/31/2025,W,48,57.3,0.449,10.9,34.0,59.4,0.208,9.9,22.0,0
2025-26,regular-season,-,12/31/2025,L,48,47.1,0.195,23.4,30.9,57.8,0.289,14.2,23.5,0
2025-26,regular-season,-,12/31/2025,L,48,43.0,0.210,8.2,36.4,48.8,0.425,11.5,25.0,0
2025-26,regular-season,-,12/31/2025,L,48,49.0,0.276,9.4,26.7,59.2,0.370,8.6,25.0,0
2025-26,regular-season,-,12/31/2025,W,48,59.2,0.370,8.6,25.0,49.0,0.276,9.4,26.7,0
2025-26,regular-season,-,12/31/2025,L,48,50.6,0.386,14.7,14.0,49.4,0.311,17.4,28.0,0
2025-26,regular-season,-,12/31/2025,L,48,55.1,0.247,15.2,34.6,53.7,0.213,10.2,28.6,0
2025-26,regular-season,-,12/31/2025,W,48,56.7,0.154,10.1,37.9,50.6,0.207,16.0,28.8,0
2025-26,regular-season,-,12/31/2025,L,48,60.2,0.183,14.9,34.8,69.9,0.205,18.8,28.9,0
2025-26,regular-season,-,12/31/2025,L,48,47.1,0.152,13.2,37.9,57.8,0.229,14.4,30.6,0
2025-26,regular-season,-,12/31/2025,W,48,57.8,0.289,14.2,23.5,47.1,0.195,23.4,30.9,0
2025-26,regular-season,-,12/31/2025,L,48,59.4,0.208,9.9,22.0,57.3,0.449,10.9,34.0,0
2025-26,regular-season,-,12/31/2025,W,48,53.7,0.213,10.2,28.6,55.1,0.247,15.2,34.6,0
2025-26,regular-season,-,12/31/2025,W,48,69.9,0.205,18.8,28.9,60.2,0.183,14.9,34.8,0
2025-26,regular-season,-,12/31/2025,W,48,48.8,0.425,11.5,25.0,43.0,0.210,8.2,36.4,0
2025-26,regular-season,-,12/31/2025,W,48,57.8,0.229,14.4,30.6,47.1,0.152,13.2,37.9,0
2025-26,regular-season,-,12/31/2025,L,48,50.6,0.207,16.0,28.8,56.7,0.154,10.1,37.9,0
2025-26,regular-season,-,12/30/2025,L,53,61.4,0.283,17.7,36.4,52.7,0.243,8.1,31.7,0
2025-26,regular-season,-,12/30/2025,W,53,52.7,0.243,8.1,31.7,61.4,0.283,17.7,36.4,0
2025-26,ist,-,12/16/2025,W,48,53.8,0.143,11.5,46.6,48.5,0.222,8.2,37.1,0
2025-26,ist,-,12/16/2025,L,48,48.5,0.222,8.2,37.1,53.8,0.143,11.5,46.6,0
2025-26,ist,-,12/13/2025,L,48,53.1,0.258,13.5,34.5,64.9,0.369,11.4,21.6,0
2025-26,ist,-,12/13/2025,W,48,48.3,0.356,17.9,35.0,46.2,0.293,14.0,29.1,0
2025-26,ist,-,12/13/2025,W,48,64.9,0.369,11.4,21.6,53.1,0.258,13.5,34.5,0
2025-26,ist,-,12/13/2025,L,48,46.2,0.293,14.0,29.1,48.3,0.356,17.9,35.0,0
2025-26,ist,-,12/10/2025,W,48,59.9,0.419,11.5,22.9,58.6,0.264,10.5,14.0,0
2025-26,ist,-,12/10/2025,L,48,45.2,0.190,20.2,22.6,71.6,0.148,14.3,16.7,0
2025-26,ist,-,12/10/2025,W,48,71.6,0.148,14.3,16.7,45.2,0.190,20.2,22.6,0
2025-26,ist,-,12/10/2025,L,48,58.6,0.264,10.5,14.0,59.9,0.419,11.5,22.9,0
2025-26,ist,-,12/09/2025,W,48,59.2,0.184,16.7,20.9,49.5,0.204,7.8,20.4,0
2025-26,ist,-,12/09/2025,L,48,49.5,0.204,7.8,20.4,59.2,0.184,16.7,20.9,0
2025-26,ist,-,12/09/2025,L,48,49.4,0.200,14.9,35.7,62.5,0.350,14.9,34.9,0
2025-26,ist,-,12/09/2025,W,48,62.5,0.350,14.9,34.9,49.4,0.200,14.9,35.7,0
2025-26,ist,-,11/28/2025,L,48,53.8,0.261,18.9,33.3,56.9,0.322,9.4,12.8,0
2025-26,ist,-,11/28/2025,W,48,53.6,0.393,13.8,40.0,64.8,0.352,16.1,15.4,0
2025-26,ist,-,11/28/2025,L,48,55.3,0.211,15.9,31.4,61.5,0.286,13.1,24.5,0
2025-26,ist,-,11/28/2025,W,48,53.1,0.247,13.1,29.6,51.5,0.206,10.4,24.5,0
2025-26,ist,-,11/28/2025,W,48,54.0,0.250,15.2,36.5,49.4,0.236,13.3,25.0,0
2025-26,ist,-,11/28/2025,W,48,59.2,0.141,16.0,31.9,43.5,0.238,16.8,25.5,0
2025-26,ist,-,11/28/2025,L,48,56.0,0.220,11.5,36.0,71.1,0.342,15.8,26.5,0
2025-26,ist,-,11/28/2025,L,48,47.6,0.306,18.4,34.0,55.1,0.227,12.1,28.3,0
2025-26,ist,-,11/28/2025,L,48,51.5,0.206,10.4,24.5,53.1,0.247,13.1,29.6,0
2025-26,ist,-,11/28/2025,W,48,55.7,0.460,12.6,30.6,50.0,0.333,8.7,29.8,0
2025-26,ist,-,11/28/2025,L,48,50.0,0.333,8.7,29.8,55.7,0.460,12.6,30.6,0
2025-26,ist,-,11/28/2025,W,48,61.5,0.286,13.1,24.5,55.3,0.211,15.9,31.4,0
2025-26,ist,-,11/28/2025,L,48,43.5,0.238,16.8,25.5,59.2,0.141,16.0,31.9,0
2025-26,ist,-,11/28/2025,W,48,56.9,0.322,9.4,12.8,53.8,0.261,18.9,33.3,0
2025-26,ist,-,11/28/2025,W,48,55.1,0.227,12.1,28.3,47.6,0.306,18.4,34.0,0
2025-26,ist,-,11/28/2025,L,48,50.6,0.369,23.1,37.3,43.8,0.330,13.3,35.0,0
2025-26,ist,-,11/28/2025,W,48,71.1,0.342,15.8,26.5,56.0,0.220,11.5,36.0,0
2025-26,ist,-,11/28/2025,L,48,49.4,0.236,13.3,25.0,54.0,0.250,15.2,36.5,0
2025-26,ist,-,11/28/2025,W,48,43.8,0.330,13.3,35.0,50.6,0.369,23.1,37.3,0
2025-26,ist,-,11/28/2025,L,48,61.5,0.330,17.0,46.7,58.0,0.340,8.8,38.0,0
2025-26,ist,-,11/28/2025,L,48,64.8,0.352,16.1,15.4,53.6,0.393,13.8,40.0,0
2025-26,ist,-,11/28/2025,W,48,58.0,0.340,8.8,38.0,61.5,0.330,17.0,46.7,0
2025-26,ist,-,11/26/2025,W,53,62.4,0.144,14.5,28.3,58.9,0.099,13.8,25.0,0
2025-26,ist,-,11/26/2025,L,53,58.9,0.099,13.8,25.0,62.4,0.144,14.5,28.3,0
2025-26,ist,-,11/26/2025,W,48,41.7,0.300,12.9,28.8,51.9,0.295,17.8,16.7,0
2025-26,ist,-,11/26/2025,L,48,51.9,0.463,16.2,31.5,51.9,0.475,9.0,20.9,0
2025-26,ist,-,11/26/2025,L,48,49.5,0.147,14.0,26.3,51.8,0.235,13.7,21.3,0
2025-26,ist,-,11/26/2025,W,48,51.8,0.235,13.7,21.3,49.5,0.147,14.0,26.3,0
2025-26,ist,-,11/26/2025,L,48,51.9,0.295,17.8,16.7,41.7,0.300,12.9,28.8,0
2025-26,ist,-,11/26/2025,W,48,64.2,0.205,15.3,32.5,48.8,0.282,17.5,29.1,0
2025-26,ist,-,11/26/2025,L,48,45.7,0.387,13.4,43.3,55.2,0.276,13.4,29.4,0
2025-26,ist,-,11/26/2025,W,48,53.8,0.220,17.5,39.6,53.5,0.116,19.6,29.8,0
2025-26,ist,-,11/26/2025,W,48,51.9,0.475,9.0,20.9,51.9,0.463,16.2,31.5,0
2025-26,ist,-,11/26/2025,L,48,48.8,0.282,17.5,29.1,64.2,0.205,15.3,32.5,0
2025-26,ist,-,11/26/2025,W,48,46.0,0.248,8.8,38.7,47.7,0.345,17.8,33.3,0
2025-26,ist,-,11/26/2025,W,48,44.9,0.242,11.0,48.5,50.0,0.256,17.6,37.5,0
