SEASON,SEASON_TYPE,TEAM_ABB,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT
2023-24,regular-season,-,20,61,242.2,397.0,3.5,0.8,1.6,48.9,0.2,0.3,71.4,1.9,53.0,1.3,36.2,0.2,5.6,0.2,6.3,0.2,4.9,0
2023-24,regular-season,-,46,36,242.1,427.6,4.7,1.0,1.8,52.7,0.4,0.5,68.2,2.3,49.7,2.0,42.4,0.4,9.4,0.3,7.0,0.3,5.7,0
2023-24,regular-season,-,21,60,241.9,417.9,6.5,1.1,2.4,45.4,0.9,1.2,78.7,3.2,48.9,2.4,37.3,0.6,9.9,0.5,7.6,0.6,8.9,0
2023-24,regular-season,-,25,56,241.2,420.2,4.2,0.9,1.8,49.7,0.4,0.5,75.0,2.3,53.5,1.7,40.4,0.4,10.5,0.3,7.6,0.3,6.4,0
2023-24,regular-season,-,31,50,241.5,408.2,2.9,0.7,1.6,46.5,0.4,0.4,93.8,1.8,63.7,0.7,24.8,0.1,5.1,0.2,7.3,0.2,6.4,0
2023-24,regular-season,-,15,67,240.6,399.4,2.0,0.5,0.9,51.9,0.1,0.2,60.0,1.1,57.0,0.7,34.5,0.2,9.1,0.2,8.5,0.1,6.1,0
2023-24,playoffs,-,16,3,241.3,382.2,6.8,1.5,3.1,49.2,0.9,1.2,81.8,4.1,59.2,2.5,36.9,0.5,7.7,0.3,3.8,0.6,8.5,0
2023-24,playoffs,-,5,7,240.0,358.6,2.4,0.8,1.9,43.5,0.0,0.0,0.0,1.7,69.0,0.2,6.9,0.0,0.0,0.3,10.3,0.0,0.0,0
2023-24,playoffs,-,13,9,240.0,358.6,3.0,0.7,1.4,51.6,0.7,0.8,83.3,2.1,70.1,0.8,26.9,0.3,9.0,0.1,4.5,0.4,13.4,0
2023-24,playoffs,-,7,5,240.0,403.0,10.4,1.7,3.9,42.6,1.1,1.2,92.9,4.6,44.0,5.0,48.0,1.0,9.6,0.3,3.2,0.6,5.6,0
2023-24,playoffs,-,8,9,242.9,431.8,5.9,1.8,2.7,65.2,0.8,0.9,81.3,4.4,73.3,2.1,35.6,0.4,6.9,0.3,5.0,0.5,7.9,0
2023-24,playoffs,-,2,4,240.0,364.8,4.8,1.5,2.8,52.9,0.3,0.3,100,3.5,72.4,1.5,31.0,0.7,13.8,0.0,0.0,0.2,3.4,0
2023-24,playoffs,-,1,4,240.0,370.4,10.4,2.8,5.2,53.8,1.0,1.6,62.5,6.6,63.5,3.2,30.8,0.2,1.9,0.8,7.7,0.8,7.7,0
2023-24,playoffs,-,1,4,240.0,374.2,8.6,3.0,5.2,57.7,0.8,1.6,50.0,7.2,83.7,1.6,18.6,0.6,7.0,0.6,7.0,0.8,9.3,0
2023-24,playoffs,-,2,4,244.2,387.8,9.2,2.8,5.5,51.5,1.0,1.7,60.0,6.8,74.5,2.3,25.5,0.2,1.8,0.0,0.0,0.8,9.1,0
2023-24,playoffs,-,9,7,240.0,390.0,6.9,1.9,3.1,63.3,1.1,1.3,85.0,5.3,77.3,2.1,30.0,0.3,3.6,0.5,7.3,0.6,9.1,0
2023-24,playoffs,-,0,4,240.0,408.8,8.8,1.3,3.8,33.3,2.0,2.5,80.0,4.8,54.3,3.3,37.1,0.0,0.0,0.5,5.7,1.3,14.3,0
2023-24,playoffs,-,7,6,241.9,387.9,1.8,0.8,1.1,71.4,0.0,0.2,0.0,1.7,91.7,0.5,25.0,0.2,8.3,0.2,8.3,0.1,4.2,0
2023-24,playoffs,-,6,4,240.0,382.6,1.8,0.3,0.8,37.5,0.2,0.2,100,0.8,44.4,0.7,38.9,0.0,0.0,0.0,0.0,0.1,5.6,0
2023-24,playoffs,-,3,4,240.0,390.7,4.4,1.1,2.1,53.3,0.4,0.6,75.0,2.7,61.3,1.6,35.5,0.3,6.5,0.3,6.5,0.3,6.5,0
2023-24,playoffs,-,2,4,244.2,374.2,9.2,2.7,4.8,55.2,0.0,0.0,0.0,5.7,61.8,3.7,40.0,0.8,9.1,0.5,5.5,0.0,0.0,0
2023-24,playoffs,-,0,4,240.0,377.5,4.3,1.3,2.0,62.5,0.5,0.5,100,3.0,70.6,1.3,29.4,0.0,0.0,0.3,5.9,0.3,5.9,0
2023-24,play-in,-,0,1,240.0,375.0,3.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-24,play-in,-,1,1,240.0,409.0,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,50.0,0.5,12.5,0.0,0.0,0.5,12.5,0.0,0.0,0
2023-24,play-in,-,0,1,240.0,396.0,5.0,1.0,5.0,20.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-24,play-in,-,1,0,240.0,408.0,12.0,2.0,4.0,50.0,0.0,0.0,0.0,4.0,33.3,6.0,50.0,1.0,8.3,1.0,8.3,0.0,0.0,0
2023-24,play-in,-,1,1,240.0,393.0,4.5,0.5,1.0,50.0,1.0,1.0,100,2.0,44.4,2.5,55.6,0.5,11.1,0.0,0.0,0.5,11.1,0
2023-24,play-in,-,1,1,240.0,410.0,7.5,2.0,3.5,57.1,0.0,0.0,0.0,5.0,66.7,3.5,46.7,0.5,6.7,0.5,6.7,0.0,0.0,0
2023-24,play-in,-,1,0,240.0,490.0,4.0,0.0,0.0,0.0,2.0,2.0,100,2.0,50.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,25.0,0
2023-24,play-in,-,1,1,240.0,397.5,8.0,1.5,4.0,37.5,2.0,2.0,100,5.0,62.5,2.5,31.3,0.0,0.0,0.0,0.0,1.0,12.5,0
2023-24,ist,-,1,3,240.0,397.5,2.5,1.8,1.8,100,0.5,1.0,50.0,4.0,160.0,0.3,10.0,0.0,0.0,0.0,0.0,0.5,20.0,0
2023-24,ist,-,3,2,240.0,390.8,6.2,2.0,3.0,66.7,1.6,2.0,80.0,5.6,90.3,1.8,29.0,0.8,12.9,0.2,3.2,1.0,16.1,0
2023-24,ist,-,3,1,240.0,397.3,1.5,0.3,0.8,33.3,0.0,0.0,0.0,0.5,33.3,0.8,50.0,0.3,16.7,0.0,0.0,0.0,0.0,0
2023-24,ist,-,1,3,240.0,402.3,1.8,0.3,1.0,25.0,0.3,0.5,50.0,0.8,42.9,0.3,14.3,0.0,0.0,0.0,0.0,0.3,14.3,0
2023-24,ist,-,0,4,240.0,378.3,5.5,1.0,2.8,36.4,0.8,1.0,75.0,3.0,54.5,1.8,31.8,0.5,9.1,0.0,0.0,0.5,9.1,0
2023-24,ist,-,3,1,246.3,391.3,1.8,0.3,1.3,20.0,0.0,0.0,0.0,0.5,28.6,0.5,28.6,0.3,14.3,0.0,0.0,0.0,0.0,0
2023-24,ist,-,2,2,240.0,382.5,2.0,0.5,1.3,40.0,0.5,0.5,100,1.5,75.0,0.5,25.0,0.0,0.0,0.0,0.0,0.3,12.5,0
2023-24,ist,-,2,2,240.0,416.3,11.0,2.3,4.8,47.4,1.8,2.0,87.5,6.3,56.8,4.8,43.2,1.0,9.1,0.3,2.3,1.0,9.1,0
2023-24,ist,-,0,4,240.0,401.5,2.5,0.5,1.3,40.0,0.3,0.5,50.0,1.3,50.0,0.8,30.0,0.0,0.0,0.0,0.0,0.3,10.0,0
2023-24,ist,-,2,2,240.0,451.0,7.3,2.0,3.5,57.1,0.0,0.0,0.0,4.3,58.6,2.8,37.9,0.8,10.3,0.8,10.3,0.0,0.0,0
2023-24,ist,-,2,2,240.0,392.5,5.8,1.5,2.8,54.5,0.8,1.0,75.0,4.0,69.6,1.0,17.4,0.0,0.0,0.8,13.0,0.5,8.7,0
2023-24,ist,-,6,0,240.0,396.3,2.2,1.2,1.8,63.6,0.0,0.0,0.0,2.5,115.4,0.3,15.4,0.2,7.7,0.0,0.0,0.0,0.0,0
2023-24,ist,-,1,3,240.0,358.5,3.3,1.3,2.0,62.5,0.3,0.5,50.0,2.8,84.6,1.0,30.8,0.0,0.0,0.0,0.0,0.3,7.7,0
2023-24,ist,-,5,0,240.0,378.6,3.8,0.6,1.4,42.9,0.4,0.4,100,1.6,42.1,1.4,36.8,0.8,21.1,0.4,10.5,0.2,5.3,0
2023-24,ist,-,0,4,246.2,416.5,3.3,1.0,2.3,44.4,0.3,0.5,50.0,2.3,69.2,0.0,0.0,0.0,0.0,0.3,7.7,0.3,7.7,0
2023-24,ist,-,2,2,240.0,412.3,7.3,1.3,3.3,38.5,0.8,1.0,75.0,3.3,44.8,3.0,41.4,0.5,6.9,0.0,0.0,0.5,6.9,0
2023-24,ist,-,5,1,240.0,384.3,4.3,1.0,2.5,40.0,0.0,0.0,0.0,2.0,46.2,1.3,30.8,0.3,7.7,0.2,3.8,0.0,0.0,0
2023-24,ist,-,3,1,240.0,411.0,8.0,1.8,3.8,46.7,0.3,0.5,50.0,4.0,50.0,2.3,28.1,0.0,0.0,1.0,12.5,0.3,3.1,0
2023-24,ist,-,4,1,240.0,416.6,5.4,1.4,2.6,53.8,0.0,0.2,0.0,2.4,44.4,2.8,51.9,0.8,14.8,0.0,0.0,0.2,3.7,0
2023-24,ist,-,3,2,240.0,395.2,4.8,1.2,2.0,60.0,1.2,1.2,100,3.6,75.0,2.0,41.7,0.6,12.5,0.0,0.0,0.6,12.5,0
2023-24,ist,-,1,3,240.0,411.0,2.0,0.5,0.5,100,0.0,0.0,0.0,1.0,50.0,0.8,37.5,0.0,0.0,0.5,25.0,0.0,0.0,0
2023-24,ist,-,3,1,240.0,409.8,2.5,0.5,0.5,100,0.0,0.0,0.0,1.0,40.0,1.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-24,ist,-,2,2,246.3,410.0,7.8,1.0,2.8,36.4,2.5,2.5,100,4.5,58.1,2.8,35.5,0.3,3.2,0.8,9.7,1.5,19.4,0
2023-24,ist,-,3,2,240.0,397.2,5.0,0.6,2.0,30.0,1.2,1.6,75.0,2.4,48.0,1.8,36.0,0.8,16.0,0.4,8.0,0.8,16.0,0
2023-24,ist,-,1,3,246.3,382.3,4.5,0.8,2.5,30.0,0.0,0.0,0.0,1.5,33.3,2.0,44.4,0.5,11.1,0.0,0.0,0.0,0.0,0
2023-24,ist,-,4,1,240.0,439.8,3.2,0.6,2.0,30.0,0.0,0.0,0.0,1.2,37.5,0.8,25.0,0.2,6.3,0.2,6.3,0.0,0.0,0
2023-24,ist,-,0,4,240.0,435.8,9.3,1.3,3.5,35.7,1.3,1.5,83.3,3.8,40.5,3.3,35.1,0.8,8.1,0.8,8.1,0.8,8.1,0
2023-24,ist,-,1,3,240.0,420.8,4.8,0.8,1.8,42.9,0.3,0.5,50.0,1.8,36.8,2.0,42.1,0.5,10.5,0.5,10.5,0.3,5.3,0
2023-24,ist,-,2,2,240.0,368.3,1.0,0.3,0.8,33.3,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.3,25.0,0.0,0.0,0
2023-24,ist,-,0,4,240.0,410.0,1.3,0.3,0.8,33.3,0.0,0.0,0.0,0.5,40.0,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-25,regular-season,-,40,42,241.2,408.7,1.6,0.4,0.8,44.9,0.3,0.4,86.7,1.1,67.9,0.4,23.9,0.0,3.0,0.2,10.4,0.2,11.2,0
2024-25,regular-season,-,61,21,241.8,393.3,6.6,1.8,3.4,51.8,1.3,1.5,83.1,4.9,74.0,1.8,27.7,0.5,7.4,0.3,4.8,0.8,11.4,0
2024-25,regular-season,-,26,56,241.2,426.0,2.4,0.5,1.1,44.3,0.3,0.3,84.6,1.3,53.3,0.8,34.5,0.2,7.6,0.1,6.1,0.2,6.6,0
2024-25,regular-season,-,19,63,240.9,406.9,2.2,0.5,1.1,43.7,0.4,0.4,88.9,1.4,63.0,0.5,24.9,0.1,6.1,0.2,8.8,0.2,9.9,0
2024-25,regular-season,-,39,43,240.9,434.1,4.5,1.0,2.0,49.7,0.3,0.3,92.3,2.3,49.9,1.8,40.4,0.3,7.0,0.3,7.5,0.2,3.5,0
2024-25,regular-season,-,64,18,240.9,390.9,2.0,0.6,1.0,65.4,0.3,0.4,71.9,1.6,81.0,0.5,27.0,0.1,4.9,0.1,6.7,0.2,9.8,0
2024-25,regular-season,-,39,43,240.6,387.4,3.5,0.9,1.9,45.2,0.5,0.6,81.3,2.3,64.6,1.0,27.8,0.2,5.2,0.3,7.6,0.3,8.3,0
2024-25,regular-season,-,50,32,242.1,407.7,10.3,2.4,4.2,57.2,0.9,1.1,77.7,5.8,56.6,4.5,44.1,1.2,11.8,0.6,5.5,0.6,5.6,0
2024-25,regular-season,-,44,38,241.5,392.1,5.0,1.3,2.5,53.7,0.5,0.6,85.4,3.2,64.5,1.7,35.0,0.5,9.3,0.2,4.4,0.3,5.9,0
2024-25,regular-season,-,48,34,240.6,456.1,4.0,0.5,1.0,47.0,0.4,0.6,65.2,1.4,33.6,2.3,57.9,0.6,14.5,0.2,4.8,0.3,7.0,0
2024-25,regular-season,-,52,30,241.2,388.0,6.8,1.5,3.0,51.9,0.8,1.0,74.4,4.0,58.5,2.6,37.9,0.5,8.1,0.4,5.2,0.5,7.8,0
2024-25,regular-season,-,50,32,242.1,451.8,5.8,1.7,3.0,56.1,0.9,1.1,82.2,4.4,75.2,1.7,29.9,0.6,10.1,0.2,3.8,0.5,9.5,0
2024-25,regular-season,-,50,32,241.5,388.1,6.6,1.8,3.1,58.7,0.4,0.6,72.0,4.1,62.4,2.3,35.4,0.5,7.7,0.5,7.2,0.3,4.6,0
2024-25,regular-season,-,50,32,240.6,409.8,6.0,1.3,2.8,45.6,0.9,1.1,78.9,3.5,58.4,2.0,33.6,0.5,8.4,0.4,6.6,0.5,9.2,0
2024-25,regular-season,-,48,34,240.3,403.0,4.3,1.2,2.1,55.8,0.5,0.8,65.2,3.0,69.1,1.3,29.8,0.3,5.9,0.3,7.6,0.4,9.3,0
2024-25,regular-season,-,37,45,243.1,408.9,5.1,0.8,2.1,39.9,0.6,0.8,77.4,2.3,45.3,2.0,39.1,0.5,10.2,0.3,6.4,0.4,7.3,0
2024-25,regular-season,-,48,34,240.9,395.6,7.7,1.9,3.6,51.7,0.7,1.0,70.2,4.5,58.5,2.8,35.8,0.7,9.6,0.5,6.5,0.5,6.6,0
2024-25,regular-season,-,49,33,241.8,408.4,4.5,0.8,1.7,46.4,0.5,0.6,77.1,2.1,46.5,2.0,44.6,0.6,13.9,0.2,5.4,0.3,6.5,0
2024-25,regular-season,-,21,61,240.9,408.7,2.8,0.6,1.2,50.0,0.2,0.3,61.5,1.4,50.9,1.1,39.8,0.2,8.4,0.2,7.5,0.2,5.8,0
2024-25,regular-season,-,51,31,242.4,401.4,5.8,1.4,2.8,52.0,0.5,0.7,73.2,3.5,60.0,1.7,29.5,0.5,9.0,0.5,8.8,0.3,5.9,0
2024-25,regular-season,-,68,14,240.3,392.0,1.5,0.3,0.7,39.0,0.1,0.2,85.7,0.7,50.0,0.5,35.0,0.1,6.7,0.1,7.5,0.1,5.8,0
2024-25,regular-season,-,41,41,240.6,398.3,3.2,0.6,1.2,48.0,0.5,0.6,73.1,1.7,52.8,1.1,35.1,0.3,8.3,0.2,7.5,0.3,9.8,0
2024-25,regular-season,-,24,58,241.5,407.0,3.8,1.1,2.0,51.8,0.4,0.4,85.3,2.5,66.6,1.1,28.6,0.2,5.5,0.3,8.7,0.2,5.5,0
2024-25,regular-season,-,36,46,241.8,428.5,3.2,0.6,1.5,42.5,0.5,0.6,81.3,1.8,54.1,1.2,36.1,0.2,5.3,0.1,4.1,0.3,9.0,0
2024-25,regular-season,-,36,46,241.2,402.8,2.1,0.4,0.8,50.0,0.2,0.2,100,0.9,44.0,1.0,46.3,0.2,8.0,0.1,6.3,0.1,4.0,0
2024-25,regular-season,-,40,42,242.4,408.7,6.5,1.6,3.1,52.0,0.9,1.1,79.3,4.3,65.8,2.2,34.3,0.4,5.7,0.4,5.7,0.6,8.7,0
2024-25,regular-season,-,34,48,240.6,411.0,4.4,0.8,1.5,52.4,0.4,0.5,76.3,2.0,45.6,2.0,45.3,0.5,11.7,0.4,8.3,0.2,5.3,0
2024-25,regular-season,-,30,52,241.5,425.9,3.6,0.9,1.8,48.7,0.5,0.7,74.1,2.3,62.5,1.0,28.4,0.3,7.7,0.3,7.4,0.3,9.4,0
2024-25,regular-season,-,17,65,241.5,402.6,2.1,0.5,1.1,49.4,0.3,0.4,73.3,1.4,65.1,0.5,23.8,0.1,3.5,0.1,5.8,0.2,8.7,0
2024-25,regular-season,-,18,64,240.6,417.1,2.8,0.7,1.4,52.2,0.4,0.5,86.8,1.9,66.7,0.8,26.8,0.2,6.1,0.3,9.5,0.2,8.2,0
2024-25,playoffs,-,6,5,242.3,352.2,6.5,1.0,3.6,27.5,0.8,1.5,56.3,2.8,43.1,1.4,20.8,0.5,6.9,0.5,8.3,0.7,11.1,0
2024-25,playoffs,-,5,4,240.0,373.3,1.6,0.6,0.8,71.4,0.4,0.4,100,1.7,107.1,0.3,21.4,0.0,0.0,0.1,7.1,0.2,14.3,0
2024-25,playoffs,-,7,7,243.6,396.6,13.0,2.6,5.6,47.4,1.1,1.5,76.2,6.6,50.5,4.6,35.7,1.0,7.7,1.1,8.8,0.8,6.0,0
2024-25,playoffs,-,2,4,240.0,360.2,3.8,1.0,2.7,37.5,0.7,0.7,100,2.7,69.6,0.7,17.4,0.2,4.3,0.0,0.0,0.3,8.7,0
2024-25,playoffs,-,5,7,240.0,434.6,2.2,0.3,0.7,37.5,0.2,0.2,100,0.7,30.8,1.3,57.7,0.2,7.7,0.1,3.8,0.1,3.8,0
2024-25,playoffs,-,3,4,240.0,370.6,7.0,1.4,2.9,50.0,0.9,1.1,75.0,3.7,53.1,2.4,34.7,0.6,8.2,0.4,6.1,0.6,8.2,0
2024-25,playoffs,-,15,8,242.2,436.7,4.3,1.1,2.3,50.0,0.7,0.9,75.0,3.0,69.7,1.2,27.3,0.4,9.1,0.2,5.1,0.4,10.1,0
2024-25,playoffs,-,3,4,243.6,372.4,3.3,0.3,0.9,33.3,0.4,0.9,50.0,1.0,30.4,1.6,47.8,0.1,4.3,0.1,4.3,0.4,13.0,0
2024-25,playoffs,-,1,4,240.0,381.4,3.4,0.6,2.0,30.0,0.4,0.4,100,1.8,52.9,0.8,23.5,0.0,0.0,0.4,11.8,0.2,5.9,0
2024-25,playoffs,-,0,4,240.0,409.5,5.5,0.5,3.0,16.7,1.0,1.0,100,2.0,36.4,1.0,18.2,0.0,0.0,0.8,13.6,0.5,9.1,0
2024-25,playoffs,-,0,4,240.0,379.8,6.3,1.8,2.8,63.6,0.0,0.0,0.0,3.5,56.0,2.5,40.0,0.3,4.0,0.5,8.0,0.0,0.0,0
2024-25,playoffs,-,1,4,245.0,373.4,8.6,0.8,3.0,26.7,0.0,0.0,0.0,1.6,18.6,4.2,48.8,0.8,9.3,1.2,14.0,0.0,0.0,0
2024-25,playoffs,-,9,6,240.0,405.1,5.7,1.3,2.1,61.3,0.4,0.7,60.0,2.9,51.2,2.6,45.3,0.7,11.6,0.5,8.1,0.3,5.8,0
2024-25,playoffs,-,10,8,242.8,379.7,7.1,2.0,3.8,52.2,0.8,0.9,87.5,5.1,71.7,2.0,28.3,0.4,6.3,0.4,5.5,0.4,6.3,0
2024-25,playoffs,-,16,7,241.1,368.3,1.7,0.4,0.7,52.9,0.2,0.3,83.3,1.0,57.5,0.8,45.0,0.3,15.0,0.0,2.5,0.1,7.5,0
2024-25,playoffs,-,1,4,240.0,382.8,4.4,1.0,1.6,62.5,1.4,2.0,70.0,3.4,77.3,1.2,27.3,0.0,0.0,0.2,4.5,1.0,22.7,0
2024-25,play-in,-,0,2,252.5,391.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-25,play-in,-,0,1,240.0,428.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,1.0,16.7,0.0,0.0,0
2024-25,play-in,-,1,1,240.0,343.5,4.5,1.0,2.0,50.0,1.0,1.0,100,3.0,66.7,2.0,44.4,0.0,0.0,0.0,0.0,0.5,11.1,0
2024-25,play-in,-,1,0,240.0,452.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100,1.0,33.3,0.0,0.0,0.0,0.0,0
2024-25,play-in,-,1,1,240.0,375.5,4.5,0.0,1.0,0.0,1.0,1.0,100,1.0,22.2,1.5,33.3,0.5,11.1,1.0,22.2,0.5,11.1,0
2024-25,play-in,-,2,0,252.5,435.5,6.5,1.0,4.0,25.0,0.0,0.0,0.0,2.0,30.8,2.5,38.5,0.5,7.7,0.0,0.0,0.0,0.0,0
2024-25,play-in,-,1,0,240.0,438.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-25,play-in,-,0,1,240.0,385.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-25,ist,-,4,2,240.0,409.7,2.3,1.0,1.3,75.0,0.0,0.0,0.0,2.2,92.9,0.3,14.3,0.2,7.1,0.3,14.3,0.0,0.0,0
2024-25,ist,-,3,1,240.0,397.0,7.8,3.3,4.3,76.5,0.8,1.0,75.0,7.3,93.5,2.5,32.3,0.3,3.2,0.5,6.5,0.5,6.5,0
2024-25,ist,-,1,3,240.0,438.0,2.0,0.8,1.3,60.0,0.0,0.0,0.0,1.5,75.0,0.3,12.5,0.0,0.0,0.3,12.5,0.0,0.0,0
2024-25,ist,-,0,4,240.0,387.8,1.5,0.5,0.8,66.7,0.0,0.0,0.0,1.0,66.7,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-25,ist,-,2,2,240.0,445.3,7.0,1.5,3.0,50.0,0.3,0.5,50.0,3.3,46.4,3.3,46.4,0.3,3.6,0.5,7.1,0.3,3.6,0
2024-25,ist,-,2,2,240.0,396.0,2.3,1.8,1.8,100,0.5,0.5,100,4.5,200.0,0.0,0.0,0.0,0.0,0.3,11.1,0.3,11.1,0
2024-25,ist,-,3,2,240.0,406.2,5.6,1.6,3.6,44.4,0.8,0.8,100,4.2,75.0,1.0,17.9,0.4,7.1,0.4,7.1,0.4,7.1,0
2024-25,ist,-,2,2,240.0,420.3,7.3,0.8,2.3,33.3,1.5,2.0,75.0,3.3,44.8,2.8,37.9,0.8,10.3,0.8,10.3,1.0,13.8,0
2024-25,ist,-,3,1,246.2,404.5,5.5,0.3,1.0,25.0,1.0,1.0,100,1.5,27.3,3.3,59.1,0.0,0.0,0.5,9.1,0.5,9.1,0
2024-25,ist,-,3,2,240.0,449.8,3.6,0.6,1.0,60.0,0.6,0.8,75.0,2.0,55.6,2.0,55.6,0.6,16.7,0.0,0.0,0.4,11.1,0
2024-25,ist,-,4,2,244.2,394.3,7.7,2.2,4.3,50.0,0.8,1.0,83.3,5.3,69.6,2.0,26.1,0.2,2.2,0.5,6.5,0.5,6.5,0
2024-25,ist,-,0,4,240.0,444.0,4.8,1.8,3.5,50.0,0.5,0.5,100,4.0,84.2,0.8,15.8,0.0,0.0,0.3,5.3,0.3,5.3,0
2024-25,ist,-,2,2,240.0,382.0,5.0,1.8,2.3,77.8,0.5,0.5,100,4.0,80.0,1.8,35.0,0.0,0.0,0.3,5.0,0.3,5.0,0
2024-25,ist,-,2,2,240.0,415.3,6.0,0.5,2.3,22.2,2.0,3.0,66.7,3.0,50.0,2.3,37.5,1.0,16.7,0.0,0.0,1.5,25.0,0
2024-25,ist,-,1,3,240.0,449.0,3.5,1.0,2.0,50.0,0.0,0.0,0.0,2.0,57.1,1.5,42.9,0.8,21.4,0.0,0.0,0.0,0.0,0
2024-25,ist,-,2,2,246.3,418.3,5.5,0.8,1.3,60.0,0.8,1.0,75.0,2.3,40.9,3.3,59.1,1.8,31.8,0.3,4.5,0.5,9.1,0
2024-25,ist,-,6,0,240.0,405.7,5.5,1.5,2.7,56.3,0.2,0.7,25.0,3.3,60.6,1.5,27.3,0.2,3.0,0.7,12.1,0.3,6.1,0
2024-25,ist,-,2,2,252.5,421.8,6.0,1.3,2.5,50.0,1.3,1.5,83.3,4.0,66.7,2.5,41.7,0.5,8.3,0.0,0.0,0.8,12.5,0
2024-25,ist,-,1,3,240.0,426.8,3.0,1.0,1.8,57.1,0.0,0.0,0.0,2.0,66.7,0.8,25.0,0.3,8.3,0.3,8.3,0.0,0.0,0
2024-25,ist,-,4,1,240.0,385.6,5.4,1.4,2.6,53.8,0.6,0.8,75.0,3.4,63.0,0.8,14.8,0.4,7.4,0.8,14.8,0.4,7.4,0
2024-25,ist,-,5,1,240.0,396.7,1.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,44.4,0.2,11.1,0.2,11.1,0.0,0.0,0
2024-25,ist,-,3,2,240.0,389.8,2.4,0.4,0.8,50.0,0.0,0.0,0.0,0.8,33.3,0.8,33.3,0.2,8.3,0.4,16.7,0.0,0.0,0
2024-25,ist,-,2,2,240.0,392.0,4.8,1.0,2.8,36.4,0.5,0.5,100,2.5,52.6,0.8,15.8,0.0,0.0,1.0,21.1,0.3,5.3,0
2024-25,ist,-,3,1,240.0,400.0,4.8,1.3,2.5,50.0,0.8,1.5,50.0,3.5,73.7,1.5,31.6,0.3,5.3,0.0,0.0,0.8,15.8,0
2024-25,ist,-,2,2,240.0,412.0,2.5,0.5,0.8,66.7,0.0,0.0,0.0,1.0,40.0,1.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-25,ist,-,1,3,246.3,413.0,6.8,1.3,3.0,41.7,1.8,2.0,87.5,4.5,66.7,1.3,18.5,0.0,0.0,1.3,18.5,1.0,14.8,0
2024-25,ist,-,2,2,240.0,414.0,6.5,1.5,2.3,66.7,0.0,0.0,0.0,3.5,53.8,3.8,57.7,1.0,15.4,0.5,7.7,0.0,0.0,0
2024-25,ist,-,1,3,240.0,425.8,2.8,0.8,1.0,75.0,0.3,0.5,50.0,1.8,63.6,1.0,36.4,0.3,9.1,0.3,9.1,0.3,9.1,0
2024-25,ist,-,0,4,240.0,424.5,5.5,1.5,3.0,50.0,1.3,1.5,83.3,4.3,77.3,1.3,22.7,0.3,4.5,0.0,0.0,0.8,13.6,0
2024-25,ist,-,0,4,240.0,419.0,3.3,1.3,2.0,62.5,0.3,0.5,50.0,2.8,84.6,0.3,7.7,0.0,0.0,0.5,15.4,0.3,7.7,0
2025-26,regular-season,-,16,19,241.4,428.3,3.3,1.0,1.9,52.2,0.5,0.6,72.7,2.5,76.7,0.8,23.3,0.3,7.8,0.1,2.6,0.3,10.3,0
2025-26,regular-season,-,21,12,240.0,397.8,1.3,0.3,0.5,56.3,0.1,0.1,100,0.6,47.6,0.4,33.3,0.1,9.5,0.1,7.1,0.0,2.4,0
2025-26,regular-season,-,10,21,240.0,417.9,1.5,0.3,0.6,47.4,0.2,0.2,83.3,0.8,50.0,0.6,37.5,0.2,10.4,0.1,8.3,0.1,6.3,0
