SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,W_PCT,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2022-23,playoffs,BOS,11,5,6,45.5,3.6,7.9,2.5,6.0,42.4,1.0,3.4,29.7,1.8,2.4,76.9,1.2,1.9,3.1,1.6,1.0,0.2,0.5,0.5,2.3,2.0,-0.2
2022-23,playoffs,GSW,6,2,4,33.3,4.2,8.2,3.0,7.5,40.0,1.3,4.3,30.8,0.8,0.8,100,0.7,2.3,3.0,2.0,1.5,0.8,0.7,0.2,2.8,0.5,-2.5
2022-23,playoffs,LAC,3,1,2,33.3,3.0,8.3,2.0,5.7,35.3,1.0,3.7,27.3,3.3,3.3,100,1.0,2.7,3.7,1.7,2.0,0.3,0.3,0.0,3.0,2.0,0.3
2022-23,playoffs,MIN,4,1,3,25.0,3.2,8.5,3.0,5.5,54.5,1.5,3.0,50.0,1.0,1.3,80.0,0.3,1.3,1.5,2.0,0.5,0.3,0.5,0.5,2.3,1.5,-1.0
2022-23,playoffs,BKN,1,0,1,0.0,5.1,5.0,2.0,8.0,25.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,-10.0
2022-23,playoffs,CLE,1,0,1,0.0,4.3,10.0,4.0,7.0,57.1,0.0,2.0,0.0,2.0,2.0,100,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,-2.0
2022-23,playoffs,MEM,2,0,2,0.0,6.4,9.5,3.5,9.0,38.9,1.0,4.0,25.0,1.5,2.0,75.0,0.5,3.5,4.0,2.5,2.0,1.0,1.0,0.5,4.0,1.0,-7.0
2022-23,playoffs,MIL,2,0,2,0.0,6.2,12.0,3.5,9.5,36.8,1.0,3.0,33.3,4.0,6.5,61.5,1.0,4.5,5.5,2.5,3.0,1.0,0.5,0.5,4.5,4.0,-9.0
2022-23,play-in,LAL,1,1,0,100,10.1,18.0,6.0,15.0,40.0,3.0,5.0,60.0,3.0,3.0,100,2.0,9.0,11.0,4.0,6.0,1.0,1.0,2.0,3.0,4.0,11.0
2022-23,play-in,MIA,1,1,0,100,4.3,12.0,3.0,5.0,60.0,1.0,2.0,50.0,5.0,6.0,83.3,0.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0
2022-23,play-in,OKC,1,1,0,100,5.0,17.0,3.0,9.0,33.3,0.0,3.0,0.0,11.0,12.0,91.7,2.0,4.0,6.0,1.0,1.0,1.0,0.0,2.0,3.0,7.0,5.0
2022-23,play-in,CHI,2,1,1,50.0,4.7,9.5,3.0,7.5,40.0,0.5,2.0,25.0,3.0,4.0,75.0,0.5,2.5,3.0,1.5,0.5,0.5,0.5,0.0,3.5,2.0,-2.5
2022-23,play-in,MIN,1,0,1,0.0,10.1,7.0,2.0,14.0,14.3,0.0,7.0,0.0,3.0,3.0,100,1.0,5.0,6.0,1.0,8.0,3.0,2.0,1.0,4.0,3.0,-11.0
2022-23,play-in,NOP,1,0,1,0.0,5.0,12.0,4.0,9.0,44.4,1.0,2.0,50.0,3.0,4.0,75.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,7.0,3.0,-5.0
2022-23,play-in,TOR,1,0,1,0.0,5.1,12.0,4.0,12.0,33.3,1.0,5.0,20.0,3.0,7.0,42.9,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-1.0
2023-24,pre-season,HOU,2,2,0,100,2.4,8.0,3.0,5.5,54.5,0.5,2.0,25.0,1.5,1.5,100,0.5,3.5,4.0,1.5,0.5,1.0,0.0,1.0,1.0,1.5,6.0
2023-24,pre-season,MIL,3,3,0,100,2.2,7.7,2.3,3.7,63.6,1.0,1.3,75.0,2.0,2.0,100,0.7,2.0,2.7,1.0,1.0,0.3,0.7,0.0,1.0,1.7,4.0
2023-24,pre-season,MIN,2,2,0,100,1.4,4.5,1.5,3.0,50.0,1.0,1.5,66.7,0.5,1.0,50.0,1.0,1.5,2.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,2.5
2023-24,pre-season,-,1,1,0,100,4.1,17.0,5.0,6.0,83.3,2.0,3.0,66.7,5.0,5.0,100,0.0,7.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,11.0
2023-24,pre-season,TOR,1,1,0,100,5.1,13.0,3.0,11.0,27.3,1.0,4.0,25.0,6.0,8.0,75.0,4.0,4.0,8.0,2.0,2.0,0.0,3.0,3.0,0.0,4.0,4.0
2023-24,pre-season,WAS,1,1,0,100,2.6,13.0,4.0,6.0,66.7,1.0,3.0,33.3,4.0,4.0,100,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,13.0
2023-24,pre-season,GSW,4,3,1,75.0,4.5,11.8,3.5,6.3,56.0,1.3,2.3,55.6,3.5,4.5,77.8,1.0,3.3,4.3,1.8,2.0,0.5,0.5,1.8,2.5,3.0,2.0
2023-24,pre-season,DET,3,2,1,66.7,3.3,8.3,2.3,5.3,43.8,1.0,2.7,37.5,2.7,3.7,72.7,2.0,2.3,4.3,1.7,1.3,0.0,0.0,0.0,2.3,2.3,0.0
2023-24,pre-season,IND,3,2,1,66.7,4.0,9.3,3.7,8.0,45.8,1.0,4.0,25.0,1.0,1.7,60.0,1.0,2.7,3.7,2.7,1.3,0.7,1.0,0.3,1.0,2.0,0.3
2023-24,pre-season,ATL,5,3,2,60.0,1.4,3.4,1.2,2.0,60.0,0.4,0.6,66.7,0.6,0.6,100,0.0,0.4,0.4,0.8,0.2,0.4,0.2,0.4,1.2,0.4,-2.4
2023-24,pre-season,BOS,2,1,1,50.0,2.3,7.5,3.0,6.0,50.0,0.5,2.5,20.0,1.0,1.0,100,2.0,2.0,4.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,4.0
2023-24,pre-season,BKN,2,1,1,50.0,4.8,8.0,3.0,7.5,40.0,1.0,3.5,28.6,1.0,1.0,100,1.0,2.5,3.5,1.5,2.5,0.5,1.0,0.5,2.5,1.0,-2.0
2023-24,pre-season,DEN,2,1,1,50.0,7.6,11.0,3.5,15.0,23.3,1.0,8.5,11.8,3.0,3.0,100,2.0,7.5,9.5,2.0,2.0,0.5,1.0,0.5,1.5,3.5,-3.0
2023-24,pre-season,LAC,2,1,1,50.0,2.5,7.0,2.0,2.5,80.0,0.5,0.5,100,2.5,2.5,100,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.5,-0.5
2023-24,pre-season,NOP,2,1,1,50.0,1.3,4.5,1.5,3.0,50.0,0.5,1.5,33.3,1.0,1.0,100,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0
2023-24,pre-season,NYK,2,1,1,50.0,0.5,1.5,0.5,1.0,50.0,0.0,0.5,0.0,0.5,0.5,100,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2023-24,pre-season,ORL,2,1,1,50.0,1.5,1.5,0.5,2.0,25.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,-3.0
2023-24,pre-season,PHI,2,1,1,50.0,2.0,3.0,1.0,2.5,40.0,0.0,1.0,0.0,1.0,1.5,66.7,1.0,0.5,1.5,1.0,1.0,0.0,0.5,0.0,1.0,0.5,-4.5
2023-24,pre-season,PHX,2,1,1,50.0,3.8,5.0,2.0,6.0,33.3,0.0,1.0,0.0,1.0,1.0,100,0.0,2.5,2.5,0.5,0.5,1.0,0.0,0.0,2.0,1.5,-1.5
2023-24,pre-season,SAS,4,2,2,50.0,1.7,2.8,0.8,3.8,20.0,0.3,1.5,16.7,1.0,1.5,66.7,0.8,1.0,1.8,0.8,0.5,1.0,0.5,0.8,0.3,1.0,0.0
2023-24,pre-season,UTA,4,2,2,50.0,3.4,9.5,2.8,4.8,57.9,1.0,1.8,57.1,3.0,4.0,75.0,0.8,1.5,2.3,1.5,1.0,0.3,0.3,0.5,1.8,2.5,0.0
2023-24,pre-season,MIA,5,2,3,40.0,2.6,7.6,2.6,4.8,54.2,0.6,1.6,37.5,1.8,2.4,75.0,0.6,2.4,3.0,1.8,0.8,0.2,0.2,0.2,1.4,2.2,2.4
2023-24,pre-season,CHA,3,1,2,33.3,3.4,4.0,1.0,6.0,16.7,0.3,3.0,11.1,1.7,3.0,55.6,1.0,3.0,4.0,0.3,2.3,0.0,0.0,0.0,3.0,1.7,-6.3
2023-24,pre-season,CHI,3,1,2,33.3,6.6,14.0,6.0,16.0,37.5,1.3,4.7,28.6,0.7,1.0,66.7,3.3,4.7,8.0,4.0,1.7,1.0,1.3,2.0,3.7,1.3,2.7
2023-24,pre-season,LAL,3,1,2,33.3,3.7,6.7,2.7,8.0,33.3,0.3,3.0,11.1,1.0,2.0,50.0,2.0,2.7,4.7,1.7,1.3,1.0,1.3,1.0,2.0,1.7,-0.3
2023-24,pre-season,SAC,3,1,2,33.3,5.5,14.0,4.7,10.3,45.2,2.7,6.0,44.4,2.0,2.3,85.7,0.3,2.3,2.7,3.0,0.3,1.0,1.7,0.0,3.3,3.0,-1.7
2023-24,pre-season,MEM,4,1,3,25.0,4.8,10.0,3.5,9.5,36.8,1.0,4.0,25.0,2.0,2.3,88.9,0.8,3.0,3.8,2.0,0.5,1.3,0.8,1.3,2.3,1.5,-2.5
2023-24,pre-season,OKC,4,1,3,25.0,2.8,6.0,1.5,5.3,28.6,0.5,2.3,22.2,2.5,2.8,90.9,1.0,2.0,3.0,0.8,0.3,0.5,0.5,0.0,2.0,1.8,-1.0
2023-24,pre-season,CLE,3,0,3,0.0,1.2,3.3,1.3,1.3,100,0.3,0.3,100,0.3,0.7,50.0,0.0,0.7,0.7,1.0,1.7,0.0,0.0,0.0,0.7,0.7,-1.0
2023-24,pre-season,DAL,2,0,2,0.0,3.4,5.0,2.0,9.5,21.1,0.5,4.5,11.1,0.5,0.5,100,1.5,1.0,2.5,1.5,0.0,0.5,1.0,0.5,2.0,0.5,-6.5
2023-24,pre-season,POR,1,0,1,0.0,3.5,6.0,2.0,6.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,2.0,-4.0
2023-24,regular-season,LAL,33,24,9,72.7,4.4,10.8,3.2,6.8,46.4,0.8,2.8,27.7,3.7,4.4,82.9,0.9,3.1,4.0,1.8,1.0,0.5,0.7,0.3,1.6,3.1,1.0
2023-24,regular-season,DAL,32,23,9,71.9,3.3,9.4,3.0,6.3,47.5,1.2,3.3,36.8,2.2,2.6,85.5,0.7,2.3,3.0,1.8,0.5,0.5,0.4,0.3,1.6,2.0,2.4
2023-24,regular-season,DEN,40,26,14,65.0,3.4,9.1,3.1,5.8,53.0,0.7,2.0,35.4,2.3,3.0,76.3,0.8,2.3,3.1,1.8,0.9,0.5,0.3,0.3,1.6,2.1,2.3
2023-24,regular-season,BOS,33,21,12,63.6,3.9,9.5,2.8,6.4,44.8,1.0,2.8,35.2,2.8,3.3,83.6,0.9,2.8,3.7,1.5,0.8,0.4,0.6,0.3,1.9,2.1,1.9
2023-24,regular-season,OKC,38,24,14,63.2,3.4,9.3,3.1,5.9,52.5,0.8,2.2,36.1,2.4,2.8,83.3,0.8,2.2,2.9,1.6,0.9,0.5,0.4,0.3,1.7,1.9,1.2
2023-24,regular-season,CHI,44,27,17,61.4,4.8,11.9,4.0,8.3,48.4,1.1,2.8,38.8,2.9,3.5,80.8,1.0,3.2,4.2,2.3,1.1,0.8,0.5,0.5,2.4,2.7,2.6
2023-24,regular-season,ORL,35,21,14,60.0,3.8,7.9,2.5,6.5,38.9,0.6,2.5,22.5,2.2,2.9,76.5,1.4,2.4,3.8,1.3,1.0,0.5,0.5,0.3,2.1,2.1,0.4
2023-24,regular-season,MIN,36,21,15,58.3,4.1,8.5,2.7,6.3,42.7,0.9,3.0,31.5,2.3,3.1,71.7,0.8,2.6,3.3,1.6,1.1,0.3,0.4,0.3,2.3,2.3,-0.9
2023-24,regular-season,MIL,40,23,17,57.5,3.7,9.9,2.9,6.6,44.1,1.1,3.2,33.3,3.0,3.7,81.0,0.8,2.3,3.2,1.8,0.9,0.5,0.4,0.5,1.9,2.5,1.4
2023-24,regular-season,LAC,40,22,18,55.0,3.1,7.9,2.4,5.3,44.1,0.8,2.3,33.0,2.4,2.8,87.4,0.8,1.9,2.7,1.4,0.8,0.6,0.4,0.3,1.6,1.9,1.1
2023-24,regular-season,MIA,42,22,20,52.4,3.6,7.1,2.2,6.1,36.3,0.8,2.6,30.6,1.9,2.3,80.6,0.9,2.0,2.9,1.0,0.8,0.5,0.2,0.4,1.9,1.6,-0.9
2023-24,regular-season,NYK,33,17,16,51.5,3.3,8.6,2.9,6.5,44.0,0.7,2.6,26.4,2.2,3.1,69.9,1.4,2.1,3.5,1.3,0.6,0.6,0.4,0.3,1.6,2.2,1.6
2023-24,regular-season,SAC,39,20,19,51.3,4.4,10.0,3.5,7.7,44.9,0.9,2.9,30.1,2.2,3.2,69.9,1.1,3.0,4.1,1.7,1.2,0.6,0.3,0.5,2.2,2.4,0.4
2023-24,regular-season,GSW,48,24,24,50.0,3.3,8.4,2.9,6.5,44.2,1.1,3.3,34.6,1.5,1.9,82.0,0.9,1.7,2.6,1.8,0.7,0.5,0.2,0.4,2.0,1.6,0.1
2023-24,regular-season,PHI,36,18,18,50.0,3.7,9.3,2.9,6.5,44.7,0.8,2.2,37.5,2.6,3.1,84.7,0.9,2.4,3.3,1.7,0.9,0.7,0.5,0.8,2.3,2.0,0.0
2023-24,regular-season,PHX,41,20,21,48.8,3.5,7.5,2.4,5.9,40.7,0.7,2.5,28.7,2.0,2.4,84.7,0.7,2.3,3.0,1.5,0.8,0.6,0.7,0.2,2.0,1.9,-0.3
2023-24,regular-season,IND,37,18,19,48.6,3.5,8.8,3.1,6.3,48.3,0.9,2.6,33.7,1.8,2.2,80.2,0.7,2.0,2.7,1.5,0.9,0.5,0.4,0.5,2.2,1.8,-0.2
2023-24,regular-season,UTA,33,16,17,48.5,4.0,9.4,3.1,6.8,45.1,1.2,2.9,40.2,2.1,2.6,80.2,1.2,2.7,3.9,1.9,1.3,0.4,0.6,0.6,2.0,2.1,0.8
2023-24,regular-season,NOP,29,14,15,48.3,3.2,7.0,2.5,5.4,46.2,0.4,1.4,27.5,1.7,2.4,69.6,0.7,1.9,2.6,1.5,1.1,0.3,0.4,0.4,1.9,1.8,-0.5
2023-24,regular-season,CLE,42,20,22,47.6,3.7,7.7,2.5,5.7,43.2,0.8,2.4,31.7,2.0,2.5,79.4,0.8,2.3,3.1,1.5,1.1,0.3,0.3,0.5,1.8,1.8,-0.3
2023-24,regular-season,POR,37,17,20,45.9,4.1,9.1,3.2,7.0,45.7,0.6,2.0,32.0,2.1,2.6,80.2,1.2,2.8,4.0,1.8,1.6,0.5,0.5,0.6,2.2,2.0,0.2
2023-24,regular-season,ATL,47,21,26,44.7,3.7,8.0,2.5,6.6,38.3,0.6,2.3,26.9,2.4,3.1,75.7,1.1,2.2,3.3,0.9,0.8,0.4,0.3,0.4,1.9,2.3,-1.4
2023-24,regular-season,BKN,35,15,20,42.9,4.6,10.8,3.6,8.3,43.8,1.0,3.3,29.9,2.5,3.3,77.4,1.1,3.0,4.1,1.8,1.0,0.5,0.9,0.5,2.3,2.5,-0.3
2023-24,regular-season,CHA,35,15,20,42.9,3.6,8.1,2.7,5.7,47.2,0.7,2.1,34.7,2.0,2.4,83.3,0.7,2.2,2.9,1.5,0.9,0.7,0.3,0.5,2.1,1.8,-0.7
2023-24,regular-season,HOU,40,17,23,42.5,3.7,8.4,2.8,6.7,41.8,0.9,2.6,33.7,1.9,2.8,67.3,1.0,2.0,3.0,1.7,0.6,0.7,0.3,0.7,2.5,1.9,-1.2
2023-24,regular-season,MEM,36,15,21,41.7,3.6,7.2,2.4,5.9,40.1,0.3,2.0,16.4,2.2,2.5,87.6,1.0,2.2,3.2,1.0,1.2,0.5,0.7,0.4,1.8,1.9,-0.6
2023-24,regular-season,TOR,42,17,25,40.5,3.6,8.2,2.7,6.1,45.1,0.7,2.1,32.2,2.1,2.7,75.7,0.9,2.8,3.7,1.6,1.0,0.4,0.4,0.5,2.3,1.9,-0.9
2023-24,regular-season,SAS,41,13,28,31.7,3.8,7.9,2.5,6.1,40.6,0.6,2.5,23.8,2.3,3.0,76.6,1.0,2.6,3.5,1.7,1.2,0.5,0.6,0.4,2.0,1.9,-1.8
2023-24,regular-season,WAS,37,9,28,24.3,3.1,5.5,2.0,5.6,35.4,0.5,2.2,24.4,1.0,1.3,73.5,0.9,1.9,2.8,1.0,0.9,0.2,0.5,0.7,2.3,1.0,-3.6
2023-24,regular-season,DET,35,8,27,22.9,3.3,6.0,2.0,5.6,35.7,0.7,2.2,29.5,1.4,1.6,84.2,0.9,2.0,2.9,0.9,0.9,0.4,0.4,0.6,2.5,1.3,-2.9
2023-24,playoffs,BOS,6,6,0,100,4.0,11.0,3.5,7.7,45.7,1.3,3.5,38.1,2.7,2.7,100,1.3,2.7,4.0,2.2,1.0,1.0,0.7,0.7,1.2,3.2,4.3
2023-24,playoffs,NYK,8,6,2,75.0,4.8,12.4,3.8,8.4,44.8,1.5,3.3,46.2,3.4,4.6,73.0,1.4,2.6,4.0,1.9,1.1,1.0,0.5,0.4,2.5,3.9,2.6
2023-24,playoffs,DEN,5,3,2,60.0,2.5,6.2,2.4,3.6,66.7,0.4,0.6,66.7,1.0,1.0,100,0.4,1.4,1.8,1.0,0.4,0.0,0.0,0.4,1.0,0.8,-1.6
2023-24,playoffs,OKC,5,3,2,60.0,4.2,9.6,3.2,7.0,45.7,1.0,2.6,38.5,2.2,2.4,91.7,0.8,3.0,3.8,1.6,1.4,0.8,1.4,0.4,2.6,2.4,0.4
2023-24,playoffs,MIN,7,4,3,57.1,3.5,8.7,2.9,5.6,51.3,0.9,2.4,35.3,2.1,3.0,71.4,1.0,1.6,2.6,1.3,1.0,1.0,0.6,0.0,1.1,2.3,1.7
2023-24,playoffs,DAL,11,6,5,54.5,4.1,9.2,2.8,6.5,43.7,1.1,2.9,37.5,2.5,3.5,69.2,1.2,2.4,3.5,1.7,1.2,0.4,0.1,0.8,2.3,1.9,-0.2
2023-24,playoffs,LAC,2,1,1,50.0,3.5,11.5,4.0,4.5,88.9,0.5,0.5,100,3.0,4.0,75.0,0.0,1.5,1.5,1.0,0.0,0.0,0.5,0.0,2.5,2.0,0.5
2023-24,playoffs,ORL,2,1,1,50.0,4.9,14.5,4.0,9.5,42.1,2.0,5.0,40.0,4.5,6.0,75.0,2.5,2.5,5.0,1.5,0.5,1.0,0.5,0.5,2.0,4.0,5.0
2023-24,playoffs,CLE,3,1,2,33.3,3.7,6.3,2.0,4.7,42.9,0.7,1.7,40.0,1.7,2.0,83.3,0.7,2.0,2.7,1.0,1.0,0.3,0.7,0.3,3.3,1.3,-5.3
2023-24,playoffs,IND,7,2,5,28.6,5.7,11.4,3.9,9.9,39.1,0.9,3.7,23.1,2.9,3.6,80.0,1.6,3.6,5.1,2.4,2.1,0.9,0.6,0.6,3.6,2.6,-2.7
2023-24,playoffs,PHI,5,1,4,20.0,5.3,10.6,3.2,8.6,37.2,0.6,3.0,20.0,3.6,4.6,78.3,1.6,2.8,4.4,1.6,1.4,0.6,0.4,0.8,4.4,3.0,-2.6
2023-24,playoffs,LAL,3,0,3,0.0,3.0,7.7,3.3,5.7,58.8,0.3,2.0,16.7,0.7,0.7,100,0.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,1.0,0.3,-1.0
2023-24,playoffs,MIL,1,0,1,0.0,10.2,19.0,6.0,14.0,42.9,3.0,5.0,60.0,4.0,4.0,100,0.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,-1.0
2023-24,playoffs,NOP,2,0,2,0.0,2.9,3.5,1.5,6.0,25.0,0.5,3.5,14.3,0.0,0.0,0.0,1.5,3.0,4.5,0.5,2.0,0.5,1.0,1.0,2.0,0.5,-1.0
2023-24,playoffs,PHX,1,0,1,0.0,3.5,9.0,2.0,5.0,40.0,1.0,3.0,33.3,4.0,5.0,80.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0,-8.0
2023-24,play-in,LAL,1,1,0,100,5.2,17.0,4.0,8.0,50.0,1.0,3.0,33.3,8.0,8.0,100,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0
2023-24,play-in,PHI,1,1,0,100,5.0,19.0,4.0,10.0,40.0,1.0,2.0,50.0,10.0,10.0,100,3.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,2.0,7.0,2.0
2023-24,play-in,MIA,1,0,1,0.0,5.0,17.0,7.0,11.0,63.6,2.0,4.0,50.0,1.0,1.0,100,2.0,3.0,5.0,3.0,2.0,0.0,0.0,1.0,7.0,2.0,-2.0
2023-24,play-in,NOP,1,0,1,0.0,5.2,15.0,7.0,9.0,77.8,0.0,2.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,5.0,1.0,-2.0
2023-24,ist,BKN,2,2,0,100,3.9,12.5,4.0,6.0,66.7,2.0,3.5,57.1,2.5,3.5,71.4,0.0,4.0,4.0,3.0,1.0,0.0,0.5,0.5,2.0,3.0,3.5
2023-24,ist,DAL,1,1,0,100,2.9,13.0,4.0,8.0,50.0,1.0,4.0,25.0,4.0,4.0,100,1.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0
2023-24,ist,IND,6,6,0,100,3.5,12.8,4.3,6.8,63.4,1.5,2.5,60.0,2.7,3.0,88.9,0.8,2.0,2.8,2.0,1.0,0.7,0.5,0.5,1.5,2.5,5.8
2023-24,ist,LAL,2,2,0,100,5.2,12.5,4.0,9.5,42.1,1.0,4.0,25.0,3.5,5.0,70.0,3.0,4.0,7.0,2.0,0.5,0.5,0.5,0.0,2.0,3.5,4.0
2023-24,ist,MIN,3,3,0,100,3.5,8.7,2.3,5.3,43.8,1.0,2.7,37.5,3.0,3.7,81.8,1.0,3.3,4.3,1.0,1.3,0.3,0.3,0.0,1.0,2.7,1.3
2023-24,ist,ORL,1,1,0,100,5.0,14.0,3.0,10.0,30.0,1.0,5.0,20.0,7.0,7.0,100,3.0,4.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0
2023-24,ist,POR,1,1,0,100,6.4,19.0,5.0,8.0,62.5,2.0,3.0,66.7,7.0,9.0,77.8,1.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,8.0
2023-24,ist,SAC,3,3,0,100,2.4,6.3,2.0,5.0,40.0,1.0,3.3,30.0,1.3,2.7,50.0,1.3,1.7,3.0,1.0,0.3,0.3,0.3,0.0,0.7,2.0,3.0
2023-24,ist,MIL,4,3,1,75.0,4.5,13.5,3.8,7.5,50.0,1.0,3.0,33.3,5.0,6.5,76.9,0.8,3.5,4.3,2.5,1.3,0.3,1.0,0.8,2.0,3.5,2.3
2023-24,ist,NOP,3,2,1,66.7,3.0,7.0,2.3,4.0,58.3,0.3,1.0,33.3,2.0,2.7,75.0,0.3,2.3,2.7,0.7,2.0,0.3,0.3,0.0,2.7,2.0,1.0
2023-24,ist,ATL,2,1,1,50.0,4.9,15.5,5.0,7.0,71.4,1.0,1.5,66.7,4.5,4.5,100,0.0,2.5,2.5,2.5,1.5,1.0,0.5,0.0,1.5,2.5,2.5
2023-24,ist,BOS,2,1,1,50.0,4.8,10.0,3.5,7.0,50.0,0.5,3.0,16.7,2.5,3.0,83.3,0.5,4.0,4.5,2.5,1.0,0.0,0.5,0.0,4.5,2.0,-3.0
2023-24,ist,CHA,2,1,1,50.0,4.0,8.5,3.0,6.5,46.2,1.0,1.5,66.7,1.5,1.5,100,2.0,3.5,5.5,2.5,1.0,0.5,0.0,1.5,1.5,1.0,0.5
2023-24,ist,CLE,2,1,1,50.0,7.3,16.0,4.5,11.5,39.1,0.5,3.0,16.7,6.5,7.5,86.7,2.5,5.5,8.0,4.0,3.0,1.0,1.0,1.5,3.0,3.5,-3.0
2023-24,ist,DEN,2,1,1,50.0,4.7,11.0,4.0,9.0,44.4,0.0,3.5,0.0,3.0,4.0,75.0,3.0,2.5,5.5,2.0,1.0,0.5,0.0,0.0,2.5,3.0,1.0
2023-24,ist,GSW,4,2,2,50.0,3.9,9.8,2.5,6.3,40.0,1.3,3.3,38.5,3.5,4.5,77.8,0.8,3.0,3.8,1.8,1.8,0.8,0.3,0.8,3.0,3.0,2.0
2023-24,ist,NYK,2,1,1,50.0,3.7,9.5,3.5,7.5,46.7,0.5,2.0,25.0,2.0,3.5,57.1,0.0,4.0,4.0,1.5,0.0,0.0,0.0,1.5,3.0,3.5,3.0
2023-24,ist,UTA,2,1,1,50.0,3.5,7.0,2.0,6.0,33.3,1.0,2.5,40.0,2.0,2.0,100,1.0,2.5,3.5,0.5,1.0,1.0,1.0,0.5,3.0,1.0,0.5
2023-24,ist,HOU,3,1,2,33.3,4.1,8.0,2.3,6.3,36.8,1.3,3.0,44.4,2.0,3.7,54.5,0.7,3.3,4.0,1.7,1.3,0.7,0.3,0.7,3.7,2.7,-3.0
2023-24,ist,LAC,3,1,2,33.3,3.5,7.0,2.0,7.0,28.6,0.7,2.7,25.0,2.3,2.3,100,1.3,1.7,3.0,1.3,0.3,0.7,0.3,0.0,2.0,2.0,-1.3
2023-24,ist,MIA,3,1,2,33.3,3.8,8.3,2.3,6.7,35.0,1.0,2.7,37.5,2.7,3.3,80.0,0.7,2.3,3.0,1.3,0.7,0.3,0.7,0.0,2.7,2.3,-1.7
2023-24,ist,PHX,3,1,2,33.3,4.4,8.7,3.0,7.0,42.9,0.3,1.3,25.0,2.3,2.3,100,0.0,2.7,2.7,1.3,1.0,0.3,0.3,0.3,2.7,2.3,-1.3
2023-24,ist,CHI,2,0,2,0.0,5.0,12.5,5.0,10.5,47.6,1.0,2.5,40.0,1.5,2.5,60.0,1.5,3.0,4.5,4.0,0.5,0.5,0.0,0.5,3.5,2.0,-1.0
2023-24,ist,DET,2,0,2,0.0,2.5,3.5,1.5,5.0,30.0,0.5,1.5,33.3,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,2.0,1.0,-5.0
2023-24,ist,MEM,2,0,2,0.0,5.3,7.5,2.5,10.0,25.0,1.0,4.5,22.2,1.5,1.5,100,2.0,2.5,4.5,1.5,2.5,1.0,0.5,1.5,4.0,2.5,-6.5
2023-24,ist,OKC,3,0,3,0.0,3.5,7.7,2.7,5.7,47.1,0.3,1.3,25.0,2.0,2.7,75.0,1.0,1.7,2.7,1.3,0.7,0.3,0.3,0.3,2.7,1.7,-1.7
2023-24,ist,PHI,2,0,2,0.0,6.3,12.5,4.5,12.5,36.0,1.0,6.0,16.7,2.5,2.5,100,2.5,2.5,5.0,2.5,1.0,2.5,0.5,0.5,3.5,1.5,-6.0
2023-24,ist,SAS,3,0,3,0.0,0.9,0.7,0.0,1.3,0.0,0.0,1.0,0.0,0.7,1.0,66.7,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.3,0.3,-5.3
2023-24,ist,TOR,2,0,2,0.0,4.0,8.0,2.5,7.0,35.7,0.0,1.5,0.0,3.0,4.0,75.0,1.0,3.5,4.5,0.5,0.0,0.5,0.5,0.5,2.5,3.0,-3.5
