SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2023-24,regular-season,-,04/12/2024,L,48,116.5,126.5,-10.0,80.4,2.64,24.5,27.3,70.8,50.0,13.6,56.7,60.8,102.50,49.6,0
2023-24,regular-season,-,04/12/2024,L,48,121.2,121.0,0.2,63.3,3.44,22.3,20.4,65.9,41.9,9.1,57.2,59.2,99.50,48.6,0
2023-24,regular-season,-,04/12/2024,L,48,113.8,114.9,-1.1,65.0,3.71,19.7,23.5,75.0,44.8,7.4,51.6,55.1,94.00,48.3,0
2023-24,playoffs,-,06/17/2024,W,48,119.1,98.9,20.2,65.8,2.78,18.8,36.5,80.4,57.1,10.1,50.0,54.2,89.00,63.4,0
2023-24,playoffs,-,06/17/2024,L,48,98.9,119.1,-20.2,51.4,1.38,15.5,19.6,63.5,42.9,14.6,51.9,52.6,89.00,36.6,0
2023-24,playoffs,-,06/14/2024,W,48,127.1,87.5,39.6,45.7,2.33,15.9,31.9,88.2,61.2,9.4,58.8,60.6,96.00,70.1,0
2023-24,playoffs,-,06/14/2024,L,48,87.5,127.1,-39.6,62.1,1.29,15.0,11.8,68.1,38.8,14.6,45.0,49.0,96.00,29.9,0
2023-24,playoffs,-,06/12/2024,W,48,115.2,106.5,8.8,68.4,2.89,21.0,13.6,75.0,45.7,9.8,56.7,60.1,92.50,54.4,0
2023-24,playoffs,-,06/12/2024,L,48,106.5,115.2,-8.8,39.5,1.67,12.5,25.0,86.4,54.3,9.7,49.4,53.2,92.50,45.6,0
2023-24,playoffs,-,06/09/2024,W,48,110.5,105.4,5.1,76.3,2.64,21.5,23.4,71.1,46.7,11.6,51.2,56.6,94.00,57.2,0
2023-24,playoffs,-,06/09/2024,L,48,105.4,110.5,-5.1,55.3,1.40,16.5,28.9,76.6,53.3,16.1,51.3,54.1,94.00,42.8,0
2023-24,playoffs,-,06/06/2024,W,48,115.1,94.7,20.4,59.0,1.64,18.0,27.7,75.5,53.0,15.1,57.3,59.2,93.50,62.7,0
2023-24,playoffs,-,06/06/2024,L,48,94.7,115.1,-20.4,25.7,0.82,7.8,24.5,72.3,47.0,11.7,45.8,48.2,93.50,37.3,0
2023-24,playoffs,-,05/30/2024,W,48,127.8,105.1,22.7,41.3,1.46,15.0,27.5,69.8,51.6,13.4,63.7,65.9,97.50,59.5,0
2023-24,playoffs,-,05/30/2024,L,48,105.1,127.8,-22.7,44.7,1.21,13.0,30.2,72.5,48.4,14.3,48.3,52.4,97.50,40.5,0
2023-24,playoffs,-,05/28/2024,W,48,112.9,107.5,5.4,59.0,1.53,18.5,20.0,73.5,49.4,16.1,60.1,61.8,93.00,54.7,0
2023-24,playoffs,-,05/28/2024,L,48,107.5,112.9,-5.4,67.6,1.64,17.8,26.5,80.0,50.6,15.1,50.6,55.4,93.00,45.3,0
2023-24,playoffs,-,05/27/2024,W,48,111.7,108.5,3.2,55.0,1.69,16.7,32.0,70.0,51.0,13.8,52.8,55.2,94.00,51.5,0
2023-24,playoffs,-,05/27/2024,L,48,108.5,111.7,-3.2,60.0,1.71,18.0,30.0,68.0,49.0,14.9,51.7,54.2,94.00,48.5,0
2023-24,playoffs,-,05/26/2024,W,48,127.5,117.6,9.9,50.0,1.36,16.2,21.2,67.4,47.4,15.4,66.2,71.0,91.00,55.3,0
2023-24,playoffs,-,05/26/2024,L,48,117.6,127.5,-9.9,60.5,2.60,19.8,32.6,78.8,52.6,11.0,55.9,57.9,91.00,44.7,0
2023-24,playoffs,-,05/25/2024,L,48,116.8,121.3,-4.4,69.6,2.91,22.9,31.1,76.1,53.8,11.6,53.3,57.1,94.50,50.3,0
2023-24,playoffs,-,05/25/2024,W,48,121.3,116.8,4.4,61.5,3.00,18.6,23.9,68.9,46.2,8.5,56.6,60.4,94.50,49.7,0
2023-24,playoffs,-,05/24/2024,W,48,114.7,114.9,-0.2,58.5,2.40,18.2,28.3,67.9,49.5,10.5,56.0,58.2,94.50,52.6,0
2023-24,playoffs,-,05/24/2024,L,48,114.9,114.7,0.2,74.3,2.89,19.1,32.1,71.7,50.5,9.6,48.2,54.5,94.50,47.4,0
2023-24,playoffs,-,05/23/2024,W,48,134.0,118.3,15.8,59.6,2.33,20.1,39.5,65.1,52.3,12.8,61.9,65.1,93.50,59.3,0
2023-24,playoffs,-,05/23/2024,L,48,118.3,134.0,-15.8,52.3,1.44,17.6,34.9,60.5,47.7,17.2,58.9,60.4,93.50,40.7,0
2023-24,playoffs,-,05/22/2024,W,48,113.7,110.5,3.2,48.8,1.62,16.3,29.5,75.0,55.0,13.7,52.9,57.2,95.00,55.1,0
2023-24,playoffs,-,05/22/2024,L,48,110.5,113.7,-3.2,60.5,2.30,17.4,25.0,70.5,45.0,10.5,52.8,54.2,95.00,44.9,0
2023-24,playoffs,-,05/21/2024,W,53,117.7,115.3,2.4,63.8,2.00,18.9,30.9,68.1,48.0,13.3,55.1,59.3,101.43,50.4,0
2023-24,playoffs,-,05/21/2024,L,53,115.3,117.7,-2.4,71.7,1.73,23.3,31.9,69.1,52.0,19.8,60.1,61.9,101.43,49.6,0
2023-24,playoffs,-,05/19/2024,W,48,141.3,118.5,22.8,62.3,2.36,24.6,32.1,66.0,53.8,15.2,75.3,75.5,92.00,62.7,0
2023-24,playoffs,-,05/19/2024,W,48,110.1,102.3,7.8,58.1,2.00,14.6,32.0,73.5,52.5,10.1,45.6,53.1,88.50,55.9,0
2023-24,playoffs,-,05/19/2024,L,48,102.3,110.1,-7.8,52.9,1.80,15.1,26.5,68.0,47.5,11.4,45.8,50.0,88.50,44.1,0
2023-24,playoffs,-,05/19/2024,L,48,118.5,141.3,-22.8,61.1,2.20,16.9,34.0,67.9,46.2,10.9,50.0,56.3,92.00,37.3,0
2023-24,playoffs,-,05/18/2024,W,48,123.2,120.8,2.3,59.5,1.39,18.2,38.6,69.4,54.8,18.9,61.0,63.2,95.50,50.5,0
2023-24,playoffs,-,05/18/2024,L,48,120.8,123.2,-2.3,56.8,2.50,18.4,30.6,61.4,45.2,10.4,56.0,58.3,95.50,49.5,0
2023-24,playoffs,-,05/17/2024,W,48,130.3,117.0,13.3,71.4,3.89,24.6,42.2,68.0,55.8,10.1,58.8,60.0,88.50,59.8,0
2023-24,playoffs,-,05/17/2024,L,48,117.0,130.3,-13.3,55.6,2.22,16.3,32.0,57.8,44.2,10.2,51.8,55.1,88.50,40.2,0
2023-24,playoffs,-,05/16/2024,W,48,122.3,76.1,46.3,65.0,4.33,19.5,27.1,82.3,58.2,6.4,55.2,59.5,93.00,78.2,0
2023-24,playoffs,-,05/16/2024,L,48,76.1,122.3,-46.3,69.2,1.50,14.9,17.7,72.9,41.8,13.0,34.3,38.0,93.00,21.8,0
2023-24,playoffs,-,05/15/2024,W,48,129.9,112.6,17.2,76.2,2.29,23.9,38.5,81.4,61.0,16.1,64.4,66.3,87.00,59.3,0
2023-24,playoffs,-,05/15/2024,W,48,116.9,104.5,12.3,67.5,1.93,21.4,27.0,78.0,56.3,15.7,61.8,63.6,88.50,59.1,0
2023-24,playoffs,-,05/15/2024,L,48,104.5,116.9,-12.3,54.1,2.86,16.9,22.0,73.0,43.7,8.0,48.3,50.3,88.50,40.9,0
2023-24,playoffs,-,05/15/2024,L,48,112.6,129.9,-17.2,65.8,2.50,20.8,18.6,61.5,39.0,11.5,56.3,58.1,87.00,40.7,0
2023-24,playoffs,-,05/14/2024,W,48,128.7,98.9,29.8,55.3,2.89,17.8,50.0,83.7,64.6,9.6,52.5,55.3,93.00,62.4,0
2023-24,playoffs,-,05/14/2024,W,48,121.7,106.6,15.1,68.2,2.50,22.7,26.3,77.3,53.7,13.0,60.6,63.7,91.50,57.4,0
2023-24,playoffs,-,05/14/2024,L,48,106.6,121.7,-15.1,78.9,2.14,22.9,22.7,73.7,46.3,15.4,53.8,56.2,91.50,42.6,0
2023-24,playoffs,-,05/14/2024,L,48,98.9,128.7,-29.8,77.4,1.33,19.5,16.3,50.0,35.4,19.6,51.4,55.7,93.00,37.6,0
2023-24,playoffs,-,05/13/2024,W,48,118.5,110.9,7.6,39.5,1.00,12.4,33.3,77.8,58.3,16.3,56.4,61.5,92.00,55.1,0
2023-24,playoffs,-,05/13/2024,W,48,103.1,101.1,2.0,51.4,2.25,13.5,31.0,66.7,48.7,8.2,41.8,48.8,96.00,51.5,0
2023-24,playoffs,-,05/13/2024,L,48,101.1,103.1,-2.0,72.2,1.86,18.6,33.3,69.0,51.3,14.7,47.7,48.9,96.00,48.5,0
2023-24,playoffs,-,05/13/2024,L,48,110.9,118.5,-7.6,63.4,3.25,20.2,22.2,66.7,41.7,8.7,51.6,52.5,92.00,44.9,0
2023-24,all-star,-,02/18/2024,W,48,154.0,133.8,20.2,55.4,3.29,22.1,39.1,69.8,54.3,10.2,71.2,71.4,138.00,51.4,0
2023-24,all-star,-,02/18/2024,L,48,133.8,154.0,-20.2,75.0,5.45,27.5,30.2,60.9,45.7,7.9,64.7,64.8,138.00,48.6,0
2023-24,all-star,-,02/16/2024,W,7,152.9,81.3,71.7,80.0,2.67,28.6,60.0,55.6,57.1,17.6,73.3,77.6,111.81,83.1,0
2023-24,all-star,-,02/16/2024,W,48,123.5,112.3,11.1,43.5,1.43,16.9,37.0,66.0,52.1,17.3,52.8,52.5,81.00,55.2,0
2023-24,all-star,-,02/16/2024,W,13,111.1,100.0,11.1,41.2,0.78,15.2,23.1,84.2,59.4,25.0,68.5,66.5,127.80,53.7,0
2023-24,all-star,-,02/16/2024,L,14,105.9,120.6,-14.7,62.5,1.67,20.8,25.0,41.7,35.0,17.6,54.7,55.5,116.57,50.7,0
2023-24,all-star,-,02/16/2024,W,14,120.6,105.9,14.7,55.6,1.43,17.2,58.3,75.0,65.0,20.6,48.8,48.6,116.57,49.3,0
2023-24,all-star,-,02/16/2024,L,13,100.0,111.1,-11.1,53.3,2.67,17.4,15.8,76.9,40.6,8.6,48.5,49.5,127.80,46.3,0
2023-24,all-star,-,02/16/2024,L,48,112.3,123.5,-11.1,29.3,1.00,11.0,34.0,63.0,47.9,14.8,47.7,49.1,81.00,44.8,0
2023-24,all-star,-,02/16/2024,L,7,81.3,152.9,-71.7,83.3,1.00,20.0,44.4,40.0,42.9,31.3,43.3,43.3,111.81,16.9,0
2023-24,play-in,-,04/19/2024,W,48,116.7,93.8,22.9,68.4,1.73,19.3,28.9,73.7,53.9,15.6,54.9,60.5,96.50,60.3,0
2023-24,play-in,-,04/19/2024,W,48,109.4,103.2,6.2,65.9,1.81,21.2,31.0,65.5,50.5,16.7,55.9,57.9,95.50,59.9,0
2023-24,play-in,-,04/19/2024,L,48,103.2,109.4,-6.2,58.3,1.40,15.6,34.5,69.0,49.5,15.8,47.2,50.2,95.50,40.1,0
2023-24,play-in,-,04/19/2024,L,48,93.8,116.7,-22.9,77.1,2.25,19.6,26.3,71.1,46.1,12.4,45.1,47.2,96.50,39.7,0
2023-24,play-in,-,04/17/2024,W,48,131.0,114.9,16.1,50.0,2.70,19.4,31.7,71.7,54.3,10.0,62.6,64.5,100.50,57.9,0
2023-24,play-in,-,04/17/2024,W,48,111.7,111.8,-0.1,63.9,1.44,16.7,40.4,65.5,53.3,17.0,48.8,54.6,93.50,50.0,0
2023-24,play-in,-,04/17/2024,L,48,111.8,111.7,0.1,60.5,1.77,17.0,34.5,59.6,46.7,14.0,50.0,52.9,93.50,50.0,0
2023-24,play-in,-,04/17/2024,L,48,114.9,131.0,-16.1,73.2,2.73,20.7,28.3,68.3,45.7,10.9,51.1,56.1,100.50,42.1,0
2023-24,play-in,-,04/16/2024,W,48,122.9,95.9,27.0,65.1,3.50,19.6,33.9,75.0,52.9,8.3,53.1,56.4,97.00,62.1,0
2023-24,play-in,-,04/16/2024,W,48,110.0,106.0,4.0,68.6,3.00,18.2,16.3,72.5,45.0,8.0,50.0,56.8,100.00,53.7,0
2023-24,play-in,-,04/16/2024,L,48,106.0,110.0,-4.0,69.8,2.31,20.8,27.5,83.7,55.0,13.0,51.1,53.2,100.00,46.3,0
2023-24,play-in,-,04/16/2024,L,48,95.9,122.9,-27.0,57.6,1.19,14.7,25.0,66.1,47.1,16.3,47.5,52.2,97.00,37.9,0
2024-25,pre-season,-,10/18/2024,W,48,132.0,74.7,57.3,74.5,2.92,25.3,30.0,65.5,50.5,13.0,64.6,67.5,99.50,84.7,0
2024-25,pre-season,-,10/18/2024,W,48,119.2,82.7,36.5,72.3,2.27,20.6,43.5,68.4,55.5,14.4,49.1,53.1,104.00,73.7,0
2024-25,pre-season,-,10/18/2024,W,48,110.7,96.1,14.6,76.2,1.88,22.1,22.2,64.9,46.1,16.5,55.8,59.6,103.00,60.3,0
2024-25,pre-season,-,10/18/2024,W,48,108.4,103.7,4.7,77.3,1.89,22.2,25.5,75.4,51.9,16.8,55.0,57.4,107.50,53.0,0
2024-25,pre-season,-,10/18/2024,W,48,111.8,106.9,4.9,70.7,1.53,19.6,32.1,70.5,49.5,18.6,55.1,57.5,102.00,51.8,0
2024-25,pre-season,-,10/18/2024,W,48,111.3,112.5,-1.2,69.6,2.00,21.8,20.9,75.5,50.0,15.1,60.8,62.1,105.00,51.0,0
2024-25,pre-season,-,10/18/2024,L,53,110.5,113.0,-2.5,71.7,2.20,19.0,26.2,67.2,47.0,12.1,51.4,56.0,111.85,50.1,0
2024-25,pre-season,-,10/18/2024,W,53,113.0,110.5,2.5,64.2,1.79,19.0,32.8,73.8,53.0,15.4,54.3,55.9,111.85,49.9,0
2024-25,pre-season,-,10/18/2024,L,48,112.5,111.3,1.2,56.4,1.38,15.9,24.5,79.1,50.0,15.4,51.8,58.7,105.00,49.0,0
2024-25,pre-season,-,10/18/2024,L,48,106.9,111.8,-4.9,73.7,1.22,19.6,29.5,67.9,50.5,22.5,56.3,61.2,102.00,48.2,0
2024-25,pre-season,-,10/18/2024,L,48,103.7,108.4,-4.7,78.9,2.00,19.7,24.6,74.5,48.1,13.9,48.9,54.4,107.50,47.0,0
2024-25,pre-season,-,10/18/2024,L,48,96.1,110.7,-14.6,56.3,1.00,12.9,35.1,77.8,53.9,17.5,41.9,49.0,103.00,39.7,0
2024-25,pre-season,-,10/18/2024,L,48,82.7,119.2,-36.5,57.1,0.64,11.7,31.6,56.5,44.5,24.0,40.1,45.6,104.00,26.3,0
2024-25,pre-season,-,10/18/2024,L,48,74.7,132.0,-57.3,53.6,0.54,11.4,34.5,70.0,49.5,28.3,38.4,41.8,99.50,15.3,0
2024-25,pre-season,-,10/17/2024,W,48,113.5,86.6,26.9,57.5,1.44,17.8,26.2,75.4,55.3,16.7,55.0,59.9,96.50,66.7,0
2024-25,pre-season,-,10/17/2024,W,48,110.8,89.2,21.6,50.0,0.95,15.5,17.9,68.3,48.5,20.6,61.5,64.5,102.00,63.5,0
2024-25,pre-season,-,10/17/2024,W,48,102.0,99.0,3.0,75.0,1.69,19.3,22.9,67.7,48.2,15.7,52.4,55.9,101.00,59.5,0
2024-25,pre-season,-,10/17/2024,W,48,120.0,114.5,5.5,77.5,1.63,20.9,17.9,66.7,46.9,17.3,65.1,69.8,110.00,59.0,0
2024-25,pre-season,-,10/17/2024,W,48,125.2,104.9,20.3,52.1,1.39,16.7,45.8,72.4,60.4,17.5,60.3,62.1,102.50,58.4,0
2024-25,pre-season,-,10/17/2024,W,53,103.4,98.3,5.1,53.2,1.47,15.9,25.0,66.7,44.1,14.5,51.5,53.9,106.42,53.7,0
2024-25,pre-season,-,10/17/2024,L,53,110.9,116.4,-5.5,70.2,2.20,21.2,23.2,71.4,48.7,13.6,53.0,55.8,99.62,50.2,0
2024-25,pre-season,-,10/17/2024,W,53,116.4,110.9,5.5,55.6,2.78,16.3,28.6,76.8,51.3,8.2,51.5,54.9,99.62,49.8,0
2024-25,pre-season,-,10/17/2024,L,53,98.3,103.4,-5.1,66.7,0.85,17.2,33.3,75.0,55.9,28.0,56.7,58.5,106.42,46.3,0
2024-25,pre-season,-,10/17/2024,L,48,104.9,125.2,-20.3,78.0,2.46,21.3,27.6,54.2,39.6,12.7,47.9,51.3,102.50,41.6,0
2024-25,pre-season,-,10/17/2024,L,48,114.5,120.0,-5.5,55.3,1.30,16.8,33.3,82.1,53.1,18.2,56.3,58.2,110.00,41.0,0
2024-25,pre-season,-,10/17/2024,L,48,99.0,102.0,-3.0,64.1,1.39,17.2,32.3,77.1,51.8,18.0,46.5,48.0,101.00,40.5,0
2024-25,pre-season,-,10/17/2024,L,48,89.2,110.8,-21.6,66.7,0.87,14.2,31.7,82.1,51.5,22.5,41.9,47.1,102.00,36.5,0
2024-25,pre-season,-,10/17/2024,L,48,86.6,113.5,-26.9,80.0,2.15,20.1,24.6,73.8,44.7,13.4,43.1,43.7,96.50,33.3,0
2024-25,pre-season,-,10/16/2024,W,48,117.0,96.0,21.0,47.5,1.19,14.1,33.3,71.7,53.5,16.0,54.7,60.3,99.50,64.0,0
2024-25,pre-season,-,10/16/2024,W,48,115.6,104.2,11.5,52.3,1.21,16.9,44.2,75.5,60.9,19.8,55.4,58.4,96.00,60.6,0
2024-25,pre-season,-,10/16/2024,W,48,112.1,104.7,7.4,73.9,1.70,21.9,30.4,75.5,54.5,18.7,58.3,61.3,106.50,58.7,0
2024-25,pre-season,-,10/16/2024,W,48,104.9,90.2,14.7,85.0,1.55,23.1,22.7,80.9,52.7,21.4,58.5,60.6,102.50,57.4,0
2024-25,pre-season,-,10/16/2024,W,48,115.7,113.9,1.9,72.7,2.29,21.5,18.4,71.2,47.2,13.0,58.2,61.5,108.00,51.7,0
2024-25,pre-season,-,10/16/2024,L,48,113.9,115.7,-1.9,68.9,2.21,19.9,28.8,81.6,52.8,13.0,51.9,55.7,108.00,48.3,0
2024-25,pre-season,-,10/16/2024,L,48,90.2,104.9,-14.7,69.0,0.95,15.3,19.1,77.3,47.3,20.6,47.9,53.3,102.50,42.6,0
2024-25,pre-season,-,10/16/2024,L,48,104.7,112.1,-7.4,75.7,1.27,19.0,24.5,69.6,45.5,20.8,52.3,56.4,106.50,41.3,0
2024-25,pre-season,-,10/16/2024,L,48,104.2,115.6,-11.5,64.7,1.29,16.9,24.5,55.8,39.1,17.7,53.0,56.4,96.00,39.4,0
2024-25,pre-season,-,10/16/2024,L,48,96.0,117.0,-21.0,69.7,1.15,16.8,28.3,66.7,46.5,20.2,48.2,50.9,99.50,36.0,0
2024-25,pre-season,-,10/15/2024,W,48,120.4,92.2,28.2,66.0,2.58,20.9,27.5,66.7,47.6,11.7,59.0,60.3,102.50,65.3,0
2024-25,pre-season,-,10/15/2024,W,48,112.4,94.2,18.2,65.2,2.50,19.6,34.5,78.7,57.1,11.4,53.6,54.2,104.50,60.1,0
2024-25,pre-season,-,10/15/2024,W,48,111.0,97.0,14.0,75.0,2.36,22.0,32.1,71.4,53.4,14.0,53.1,55.0,100.00,57.1,0
2024-25,pre-season,-,10/15/2024,W,48,111.0,105.0,6.0,66.7,1.87,18.8,36.8,69.4,53.8,15.0,51.5,53.6,100.00,55.4,0
2024-25,pre-season,-,10/15/2024,W,48,113.3,113.5,-0.1,73.9,1.62,21.9,34.8,83.9,61.8,20.0,58.2,60.9,104.50,53.5,0
2024-25,pre-season,-,10/15/2024,W,48,113.6,109.6,4.0,55.3,0.84,15.9,23.5,60.7,47.4,24.3,63.4,69.5,103.50,53.0,0
2024-25,pre-season,-,10/15/2024,W,48,114.3,110.4,3.9,77.5,3.44,21.7,14.0,73.2,40.7,8.6,54.7,59.4,105.50,51.2,0
2024-25,pre-season,-,10/15/2024,L,48,110.4,114.3,-3.9,63.6,1.33,19.4,26.8,86.0,59.3,19.8,61.4,63.8,105.50,48.8,0
2024-25,pre-season,-,10/15/2024,L,48,109.6,113.6,-4.0,71.1,2.91,20.1,39.3,76.5,52.6,10.6,47.6,50.3,103.50,47.0,0
2024-25,pre-season,-,10/15/2024,L,48,113.5,113.3,0.1,50.0,2.71,14.4,16.1,65.2,38.2,6.7,51.1,56.6,104.50,46.5,0
2024-25,pre-season,-,10/15/2024,L,48,105.0,111.0,-6.0,59.5,1.69,15.6,30.6,63.2,46.2,13.0,47.4,50.7,100.00,44.6,0
2024-25,pre-season,-,10/15/2024,L,48,97.0,111.0,-14.0,58.8,1.67,14.5,28.6,67.9,46.6,12.0,41.6,46.5,100.00,42.9,0
2024-25,regular-season,-,04/13/2025,W,48,129.4,95.1,34.3,59.6,2.58,20.0,42.3,72.5,57.3,11.8,57.2,59.7,102.00,66.5,0
2024-25,regular-season,-,04/13/2025,W,48,119.8,89.0,30.8,64.3,1.69,18.2,49.2,62.7,55.4,17.6,51.6,51.8,91.00,61.6,0
2024-25,regular-season,-,04/13/2025,W,58,99.2,95.2,4.1,56.3,2.08,16.0,26.4,68.4,48.0,10.2,44.5,49.0,103.86,60.3,0
2024-25,regular-season,-,04/13/2025,W,48,114.0,95.3,18.7,61.7,2.23,18.6,33.9,76.7,55.5,12.1,51.9,54.6,107.00,59.5,0
2024-25,regular-season,-,04/13/2025,W,48,127.3,113.3,14.0,62.2,3.11,20.0,31.8,67.2,52.0,9.1,56.8,62.0,98.50,59.3,0
2024-25,regular-season,-,04/13/2025,W,48,119.0,114.6,4.5,51.2,1.83,16.2,23.8,74.5,52.6,11.4,57.7,63.7,104.00,56.5,0
2024-25,regular-season,-,04/13/2025,W,48,121.1,108.9,12.2,67.4,2.38,23.1,31.0,76.1,54.5,14.4,60.2,61.0,90.00,56.4,0
2024-25,regular-season,-,04/13/2025,W,48,103.3,95.6,7.8,62.9,1.69,16.5,37.5,65.5,51.8,14.4,46.7,48.6,90.00,55.0,0
2024-25,regular-season,-,04/13/2025,W,48,119.6,107.1,12.4,50.0,1.77,16.4,37.0,76.5,56.2,13.4,53.6,55.2,97.50,54.6,0
2024-25,regular-season,-,04/13/2025,W,48,115.0,99.0,16.0,39.0,1.60,11.7,35.6,70.2,52.6,10.0,46.4,52.3,100.50,54.5,0
2024-25,regular-season,-,04/13/2025,W,48,115.3,108.2,7.1,73.0,2.25,19.4,27.5,80.0,50.5,12.2,52.3,58.0,97.50,54.0,0
2024-25,regular-season,-,04/13/2025,W,48,118.2,106.1,12.1,68.1,2.00,22.5,26.2,73.5,51.6,16.2,63.1,63.3,99.00,53.8,0
2024-25,regular-season,-,04/13/2025,W,53,128.4,122.0,6.4,60.0,1.43,20.5,18.4,67.8,48.5,19.3,71.5,73.2,98.72,52.7,0
2024-25,regular-season,-,04/13/2025,W,53,125.3,119.0,6.3,58.3,1.75,20.0,33.3,82.5,58.2,16.2,64.0,66.0,90.11,52.7,0
2024-25,regular-season,-,04/13/2025,L,48,114.6,116.7,-2.1,57.1,3.50,19.7,22.4,82.6,51.6,7.8,55.1,57.1,102.50,51.0,0
2024-25,regular-season,-,04/13/2025,W,48,116.7,114.6,2.1,71.7,3.00,23.1,17.4,77.6,48.4,10.8,60.0,61.0,102.50,49.0,0
2024-25,regular-season,-,04/13/2025,L,53,119.0,125.3,-6.3,72.1,1.94,22.5,17.5,66.7,41.8,16.0,63.9,66.8,90.11,47.3,0
2024-25,regular-season,-,04/13/2025,L,53,122.0,128.4,-6.4,68.6,2.69,21.5,32.2,81.6,51.5,11.9,57.9,58.8,98.72,47.3,0
2024-25,regular-season,-,04/13/2025,L,48,106.1,118.2,-12.1,62.5,1.67,18.2,26.5,73.8,48.4,15.2,54.0,55.5,99.00,46.2,0
2024-25,regular-season,-,04/13/2025,L,48,108.2,115.3,-7.1,55.3,1.11,16.7,20.0,72.5,49.5,19.6,59.5,61.8,97.50,46.0,0
2024-25,regular-season,-,04/13/2025,L,48,99.0,115.0,-16.0,62.9,1.69,15.8,29.8,64.4,47.4,12.9,42.3,48.0,100.50,45.5,0
2024-25,regular-season,-,04/13/2025,L,48,107.1,119.6,-12.4,60.0,1.71,17.9,23.5,63.0,43.8,14.3,53.9,55.9,97.50,45.4,0
2024-25,regular-season,-,04/13/2025,L,48,95.6,103.3,-7.8,71.9,1.35,17.4,34.5,62.5,48.2,18.9,44.1,46.3,90.00,45.0,0
2024-25,regular-season,-,04/13/2025,L,48,108.9,121.1,-12.2,70.0,2.15,21.9,23.9,69.0,45.5,14.4,56.5,56.6,90.00,43.6,0
2024-25,regular-season,-,04/13/2025,L,48,114.6,119.0,-4.5,69.6,2.46,21.5,25.5,76.2,47.4,12.6,54.6,56.7,104.00,43.5,0
2024-25,regular-season,-,04/13/2025,L,48,113.3,127.3,-14.0,71.1,3.20,21.5,32.8,68.2,48.0,10.2,51.0,52.3,98.50,40.7,0
2024-25,regular-season,-,04/13/2025,L,48,95.3,114.0,-18.7,55.6,1.33,14.2,23.3,66.1,44.5,14.0,44.7,49.4,107.00,40.5,0
2024-25,regular-season,-,04/13/2025,L,58,95.2,99.2,-4.1,47.7,0.95,12.4,31.6,73.6,52.0,17.7,46.1,47.3,103.86,39.7,0
2024-25,regular-season,-,04/13/2025,L,48,89.0,119.8,-30.8,67.7,1.00,16.0,37.3,50.8,44.6,23.1,44.4,47.0,91.00,38.4,0
2024-25,regular-season,-,04/13/2025,L,48,95.1,129.4,-34.3,52.6,1.11,14.7,27.5,57.7,42.7,17.6,46.6,50.2,102.00,33.5,0
2024-25,regular-season,-,04/11/2025,W,48,143.0,98.1,44.9,62.1,4.00,22.4,36.7,76.3,58.3,8.4,65.4,67.3,106.50,69.5,0
2024-25,regular-season,-,04/11/2025,W,48,127.2,98.9,28.3,64.3,2.25,20.8,28.9,71.7,55.1,13.0,61.7,65.2,92.00,67.6,0
2024-25,regular-season,-,04/11/2025,W,48,130.0,94.0,36.0,71.4,3.50,23.8,25.0,72.9,51.4,10.0,63.7,64.8,100.00,66.2,0
2024-25,regular-season,-,04/11/2025,W,48,116.7,86.4,30.3,74.4,2.46,21.5,29.4,75.0,53.3,12.7,53.2,57.9,102.50,65.8,0
2024-25,regular-season,-,04/11/2025,W,48,135.5,102.8,32.7,73.2,4.10,26.5,15.2,66.7,45.5,9.3,68.0,68.6,107.50,64.8,0
2024-25,regular-season,-,04/11/2025,W,48,119.2,98.1,21.2,69.4,1.70,22.4,34.9,71.9,57.0,19.2,63.5,64.3,104.00,64.4,0
2024-25,regular-season,-,04/11/2025,W,48,133.3,103.8,29.5,52.8,2.15,20.0,18.9,77.6,52.3,12.4,71.8,71.4,105.00,62.9,0
2024-25,regular-season,-,04/11/2025,W,48,101.0,84.3,16.7,78.8,1.73,18.8,21.2,69.6,46.3,14.7,48.2,54.0,102.00,61.3,0
2024-25,regular-season,-,04/11/2025,W,48,122.9,108.5,14.4,65.3,1.60,21.6,28.2,59.6,46.2,19.0,65.3,68.4,105.50,59.1,0
2024-25,regular-season,-,04/11/2025,W,48,119.4,100.0,19.4,61.4,2.45,19.4,28.8,78.8,53.8,11.2,56.3,58.6,98.00,57.9,0
2024-25,regular-season,-,04/11/2025,W,48,114.7,105.8,8.9,72.7,2.46,21.3,31.4,77.8,55.2,12.7,51.1,55.9,102.50,57.4,0
2024-25,regular-season,-,04/11/2025,W,48,114.9,109.7,5.2,60.5,1.53,17.6,33.3,70.4,54.2,16.0,56.5,59.9,93.50,56.2,0
2024-25,regular-season,-,04/11/2025,W,48,124.0,107.8,16.2,62.2,1.87,19.0,35.8,65.5,50.9,15.0,56.4,59.3,101.00,55.8,0
2024-25,regular-season,-,04/11/2025,W,48,125.0,119.0,6.0,69.8,4.29,20.5,30.2,73.1,51.4,7.0,54.8,59.0,100.00,54.2,0
2024-25,regular-season,-,04/11/2025,L,48,107.5,111.0,-3.5,62.2,2.09,17.6,30.6,80.5,53.3,11.8,49.4,54.1,92.00,50.1,0
