SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Hassan Whiteside,202355,73,42,31,29.1,10008.1,1.90,1.00,0.90,3.92,4.05,3.78
2015-16,Regular+Season,BKN,1610612751,Brooklyn Nets,Henry Sims,203156,14,2,12,18.8,7050.0,1.30,0.70,0.60,4.28,4.51,4.05
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Hollis Thompson,203138,77,10,67,28.0,10740.7,2.00,1.10,0.90,4.37,4.59,4.14
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Ian Clark,203546,66,59,7,8.8,3464.5,0.70,0.40,0.30,4.50,4.92,4.07
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Ian Mahinmi,101133,71,41,30,25.6,9184.1,1.70,0.90,0.80,4.09,4.32,3.87
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Iman Shumpert,202697,54,39,15,24.4,9000.4,1.70,0.90,0.80,4.21,4.34,4.08
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Isaiah Canaan,203477,77,10,67,25.5,9351.3,1.80,1.00,0.80,4.17,4.37,3.96
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Isaiah Thomas,202738,81,47,34,32.2,11987.4,2.30,1.20,1.00,4.24,4.85,3.68
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Ish Smith,202397,77,16,61,29.1,11840.3,2.20,1.20,1.00,4.64,5.19,4.11
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,J.J. Barea,200826,74,38,36,22.5,8523.5,1.60,0.90,0.70,4.32,4.73,3.90
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,JJ Hickson,201581,35,17,18,12.5,4488.7,0.90,0.50,0.40,4.11,4.36,3.86
2015-16,Regular+Season,UTA,1610612762,Utah Jazz,JJ O'Brien,1626266,2,2,0,3.1,1072.5,0.20,0.10,0.10,3.82,3.34,4.46
2015-16,Regular+Season,LAC,1610612746,Los Angeles Clippers,JJ Redick,200755,75,50,25,28.0,11019.8,2.10,1.10,1.00,4.49,4.88,4.11
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,JR Smith,2747,77,53,24,30.7,10958.4,2.10,1.10,1.00,4.07,4.22,3.92
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,JaKarr Sampson,203960,73,18,55,15.9,6157.0,1.20,0.60,0.60,4.42,4.68,4.17
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,JaMychal Green,203210,78,39,39,18.5,6940.6,1.30,0.70,0.60,4.26,4.46,4.06
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,JaVale McGee,201580,34,15,19,10.9,3942.6,0.70,0.40,0.40,4.14,4.32,3.95
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jabari Parker,203953,76,32,44,31.7,12412.4,2.40,1.20,1.10,4.45,4.77,4.15
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Jae Crowder,203109,72,42,30,31.6,11582.0,2.20,1.10,1.10,4.17,4.52,3.85
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jahlil Okafor,1626143,53,6,47,30.0,10807.4,2.00,1.10,0.90,4.11,4.21,4.00
2015-16,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jamal Crawford,2037,79,51,28,26.9,9335.6,1.80,0.90,0.80,3.97,4.21,3.72
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Jameer Nelson,2749,39,12,27,26.6,9368.1,1.80,1.00,0.80,4.02,4.45,3.58
2015-16,Regular+Season,SAC,1610612758,Sacramento Kings,James Anderson,202341,50,19,31,14.3,5577.2,1.10,0.60,0.50,4.43,4.74,4.14
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,James Ennis III,203516,22,11,11,14.9,5688.3,1.10,0.60,0.50,4.34,4.62,4.05
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,James Harden,201935,82,41,41,38.1,12878.8,2.40,1.30,1.20,3.85,4.14,3.58
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,James Johnson,201949,56,34,22,16.2,5939.3,1.10,0.60,0.50,4.18,4.35,3.99
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,James Jones,2592,48,33,15,9.7,3581.8,0.70,0.40,0.30,4.23,4.57,3.84
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,James Michael McAdoo,203949,41,37,4,6.4,2575.2,0.50,0.30,0.20,4.60,4.92,4.27
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,James Young,203923,28,11,17,7.0,2596.5,0.50,0.30,0.20,4.26,4.55,4.00
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jared Cunningham,203099,44,31,13,9.3,3584.3,0.70,0.40,0.30,4.38,4.53,4.22
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Jared Dudley,201162,81,40,41,25.9,9889.6,1.90,1.00,0.90,4.35,4.89,3.86
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Jared Sullinger,203096,80,46,34,23.8,8105.8,1.50,0.80,0.80,3.89,4.18,3.62
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Jarell Eddie,204067,26,13,13,5.6,2199.9,0.40,0.20,0.20,4.42,4.93,3.97
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jarell Martin,1626185,27,10,17,14.1,5406.6,1.00,0.60,0.50,4.38,4.63,4.11
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jarnell Stokes,203950,7,1,6,2.7,982.0,0.20,0.10,0.10,4.21,4.42,3.99
2015-16,Regular+Season,BKN,1610612751,Brooklyn Nets,Jarrett Jack,101127,32,10,22,32.1,11836.3,2.20,1.20,1.00,4.19,4.52,3.86
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Jason Smith,201160,75,33,42,15.3,5755.3,1.10,0.60,0.50,4.31,4.59,4.01
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,Jason Terry,1891,72,37,35,17.5,6641.0,1.30,0.70,0.60,4.33,4.68,4.00
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,Jason Thompson,201574,47,38,9,10.0,3802.9,0.70,0.40,0.30,4.32,4.53,4.07
2015-16,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jeff Ayres,201965,17,11,6,6.3,2321.7,0.40,0.20,0.20,4.25,4.37,4.11
2015-16,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jeff Green,201145,80,48,32,28.2,9873.2,1.90,1.00,0.90,3.99,4.19,3.79
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Jeff Teague,201952,79,47,32,28.5,10038.6,1.90,1.00,0.90,4.01,4.43,3.61
2015-16,Regular+Season,UTA,1610612762,Utah Jazz,Jeff Withey,203481,51,25,26,12.9,4789.7,0.90,0.50,0.40,4.23,4.46,3.96
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jerami Grant,203924,77,9,68,26.8,10445.2,2.00,1.10,0.90,4.43,4.71,4.15
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,Jeremy Evans,202379,30,16,14,8.4,3283.9,0.60,0.30,0.30,4.48,4.82,4.13
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Jeremy Lamb,203087,66,40,26,18.6,7206.1,1.40,0.70,0.60,4.42,4.75,4.07
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Jeremy Lin,202391,78,47,31,26.3,9950.5,1.90,1.00,0.80,4.31,4.67,3.94
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Jerian Grant,1626170,76,29,47,16.6,6360.3,1.20,0.70,0.60,4.35,4.63,4.07
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jerryd Bayless,201573,52,21,31,28.9,10362.8,2.00,1.00,0.90,4.08,4.33,3.83
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Jimmer Fredette,202690,6,1,5,2.9,1126.2,0.20,0.10,0.10,4.45,4.76,4.13
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Jimmy Butler III,202710,67,37,30,36.9,14054.2,2.70,1.40,1.20,4.33,4.63,4.03
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Joakim Noah,201149,29,15,14,21.9,8323.5,1.60,0.80,0.70,4.32,4.76,3.91
2015-16,Regular+Season,DET,1610612765,Detroit Pistons,Jodie Meeks,201975,3,3,0,14.5,5721.3,1.10,0.60,0.50,4.56,5.00,3.85
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Joe Harris,203925,5,5,0,3.0,1139.2,0.20,0.10,0.10,4.38,4.22,4.60
2015-16,Regular+Season,UTA,1610612762,Utah Jazz,Joe Ingles,204060,81,40,41,15.3,5627.3,1.10,0.60,0.50,4.18,4.37,3.97
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Joe Johnson,2207,81,31,50,33.4,12213.1,2.30,1.30,1.00,4.17,4.53,3.80
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Joe Young,1626202,41,19,22,9.4,3776.1,0.70,0.40,0.30,4.59,5.03,4.18
2015-16,Regular+Season,DET,1610612765,Detroit Pistons,Joel Anthony,201202,19,12,7,5.0,1811.1,0.30,0.20,0.20,4.08,4.23,3.91
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Joffrey Lauvergne,203530,59,24,35,17.6,6473.0,1.20,0.70,0.60,4.18,4.45,3.91
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,John Henson,203089,57,22,35,16.8,6076.2,1.20,0.60,0.60,4.11,4.25,3.97
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,John Jenkins,203098,43,18,25,11.2,4349.0,0.80,0.40,0.40,4.44,4.73,4.17
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,John Wall,202322,77,37,40,36.2,12718.5,2.40,1.30,1.10,4.00,4.43,3.61
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Johnny O'Bryant III,203948,66,27,39,13.0,4959.1,0.90,0.50,0.40,4.37,4.62,4.13
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Jon Leuer,202720,67,22,45,18.7,7305.8,1.40,0.70,0.70,4.44,4.83,4.07
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Jonas Jerebko,201973,77,46,31,15.1,5799.0,1.10,0.60,0.50,4.39,4.78,4.02
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,Jonas Valančiūnas,202685,59,39,20,25.9,9229.8,1.70,1.00,0.80,4.06,4.19,3.92
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Jonathon Simmons,203613,55,47,8,14.8,5627.5,1.10,0.60,0.50,4.33,4.62,4.03
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jordan Adams,203919,2,0,2,7.3,3061.0,0.60,0.30,0.30,4.92,4.94,4.08
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jordan Clarkson,203903,79,17,62,32.3,12474.5,2.40,1.30,1.10,4.39,4.59,4.18
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jordan Farmar,200770,12,2,10,24.3,9280.5,1.80,1.00,0.80,4.36,4.84,3.87
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hamilton,202706,11,4,7,27.6,10594.8,2.00,1.10,0.90,4.38,4.63,4.09
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Jordan Hill,201941,73,40,33,20.7,7343.9,1.40,0.70,0.70,4.03,4.17,3.90
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jordan McRae,203895,22,10,12,8.9,3196.1,0.60,0.30,0.30,4.08,4.47,3.72
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Mickey,1626175,16,9,7,3.6,1310.4,0.20,0.10,0.10,4.20,4.60,3.83
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Jorge Gutierrez,203268,12,9,3,5.3,2069.0,0.40,0.20,0.20,4.46,4.63,4.28
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Jose Calderon,101181,72,29,43,28.1,10509.0,2.00,1.10,0.90,4.26,4.67,3.82
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Josh Huestis,203962,5,2,3,11.0,4327.2,0.80,0.40,0.40,4.48,4.98,4.02
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Josh McRoberts,201177,42,27,15,14.2,5127.9,1.00,0.50,0.40,4.14,4.58,3.68
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Josh Richardson,1626196,52,29,23,21.3,8117.3,1.50,0.80,0.70,4.34,4.53,4.15
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,Josh Smith,2746,55,31,24,16.0,5366.6,1.00,0.50,0.50,3.82,4.01,3.64
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jrue Holiday,201950,65,27,38,28.2,10981.9,2.10,1.10,1.00,4.44,5.08,3.87
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Julius Randle,203944,81,17,64,28.2,10106.6,1.90,1.10,0.90,4.07,4.32,3.81
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,Justin Anderson,1626147,55,28,27,11.8,4533.7,0.90,0.50,0.40,4.41,4.82,4.00
2015-16,Regular+Season,BKN,1610612751,Brooklyn Nets,Justin Harper,202712,5,4,1,7.0,2612.0,0.50,0.30,0.20,4.28,4.70,3.84
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Justin Holiday,203200,53,28,25,14.6,5569.4,1.10,0.50,0.50,4.36,4.70,4.04
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Justise Winslow,1626159,78,46,32,28.6,10610.9,2.00,1.10,0.90,4.23,4.40,4.06
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Jusuf Nurkić,203994,32,14,18,17.1,6228.2,1.20,0.60,0.60,4.14,4.46,3.86
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,KJ McDaniels,203909,37,17,20,6.4,2465.4,0.50,0.20,0.20,4.41,5.09,3.85
2015-16,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Karl-Anthony Towns,1626157,82,29,53,32.0,11382.6,2.20,1.10,1.00,4.05,4.28,3.83
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Kawhi Leonard,202695,72,60,12,33.0,12921.4,2.40,1.40,1.10,4.45,4.77,4.11
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Keith Appling,203951,5,0,5,5.4,2152.2,0.40,0.20,0.20,4.48,4.91,4.12
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Kelly Olynyk,203482,68,39,29,20.2,7593.4,1.40,0.80,0.70,4.29,4.81,3.81
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Kelly Oubre Jr.,1626162,63,31,32,10.7,4115.7,0.80,0.40,0.40,4.40,4.74,4.10
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Kemba Walker,202689,81,47,34,35.6,13105.5,2.50,1.40,1.10,4.19,4.65,3.72
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kendall Marshall,203088,30,3,27,13.3,5017.5,1.00,0.50,0.40,4.29,4.74,3.84
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kendrick Perkins,2570,37,13,24,14.6,5040.8,1.00,0.50,0.50,3.92,4.24,3.64
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Kenneth Faried,202702,67,26,41,25.3,9226.2,1.70,0.90,0.80,4.16,4.39,3.92
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Kent Bazemore,203145,75,44,31,27.8,10856.6,2.10,1.00,1.00,4.46,4.73,4.22
2015-16,Regular+Season,DET,1610612765,Detroit Pistons,Kentavious Caldwell-Pope,203484,76,41,35,36.7,13518.4,2.60,1.40,1.20,4.20,4.43,3.96
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kevin Durant,201142,72,52,20,35.8,12017.0,2.30,1.20,1.10,3.82,4.19,3.47
2015-16,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Kevin Garnett,708,38,14,24,14.6,5418.5,1.00,0.50,0.50,4.22,4.71,3.77
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Kevin Love,201567,77,53,24,31.5,11066.4,2.10,1.10,1.00,4.01,4.15,3.86
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Kevin Martin,2755,55,24,31,19.9,7219.2,1.40,0.70,0.60,4.13,4.29,3.96
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Kevin Seraphin,202338,48,15,33,11.0,4135.6,0.80,0.40,0.40,4.29,4.61,3.96
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,5,4,1,4.1,1563.8,0.30,0.20,0.10,4.39,4.12,4.05
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Khris Middleton,203114,79,33,46,36.1,13137.2,2.50,1.30,1.20,4.14,4.42,3.87
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Kirk Hinrich,2550,46,26,20,13.7,5415.2,1.00,0.60,0.50,4.51,4.87,4.16
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Klay Thompson,202691,80,71,9,33.3,12703.9,2.40,1.30,1.10,4.34,4.90,3.85
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Kobe Bryant,977,66,13,53,28.2,9968.6,1.90,1.00,0.90,4.02,4.20,3.83
2015-16,Regular+Season,SAC,1610612758,Sacramento Kings,Kosta Koufos,201585,77,32,45,19.0,7213.7,1.40,0.70,0.60,4.33,4.65,4.01
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Kostas Papanikolaou,203123,26,8,18,11.3,4414.9,0.80,0.40,0.40,4.44,4.85,4.05
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Kris Humphries,2743,53,29,24,15.8,5995.9,1.10,0.60,0.50,4.34,4.80,3.92
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Kristaps Porziņģis,204001,72,28,44,28.4,10245.3,1.90,1.10,0.90,4.11,4.35,3.86
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Kyle Anderson,203937,78,64,14,16.0,6026.8,1.10,0.60,0.50,4.30,4.65,3.92
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Kyle Korver,2594,80,46,34,30.0,11479.0,2.20,1.10,1.00,4.36,4.75,4.00
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,Kyle Lowry,200768,76,53,23,36.9,13025.9,2.50,1.40,1.10,4.02,4.31,3.70
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Kyle O'Quinn,203124,65,26,39,11.8,4126.0,0.80,0.40,0.40,4.00,4.25,3.74
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kyle Singler,202713,68,43,25,14.4,5685.9,1.10,0.60,0.50,4.51,4.79,4.21
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Kyrie Irving,202681,53,37,16,31.5,11277.8,2.10,1.20,1.00,4.08,4.37,3.78
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,LaMarcus Aldridge,200746,74,61,13,30.6,10963.2,2.10,1.10,1.00,4.08,4.25,3.90
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Lamar Patterson,203934,35,23,12,11.3,4442.7,0.80,0.40,0.40,4.47,4.76,4.20
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Lance Stephenson,202362,69,36,33,19.9,7002.8,1.30,0.70,0.60,4.01,4.19,3.82
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Lance Thomas,202498,59,25,34,22.3,8568.5,1.60,0.90,0.70,4.38,4.63,4.13
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Langston Galloway,204038,82,32,50,24.8,9542.0,1.80,1.00,0.80,4.37,4.66,4.07
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Larry Nance Jr.,1626204,63,14,49,20.1,7942.6,1.50,0.80,0.70,4.50,4.80,4.19
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Lavoy Allen,202730,79,43,36,20.2,7337.4,1.40,0.70,0.70,4.13,4.38,3.88
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,LeBron James,2544,76,56,20,35.6,12194.7,2.30,1.20,1.10,3.90,4.07,3.72
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Leandro Barbosa,2571,68,60,8,15.9,6083.4,1.20,0.60,0.50,4.36,4.88,3.88
2015-16,Regular+Season,DET,1610612765,Detroit Pistons,Lorenzo Brown,203485,8,1,7,7.6,3109.9,0.60,0.30,0.30,4.65,4.99,4.32
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Lou Amundson,200811,29,11,18,7.0,2649.6,0.50,0.30,0.20,4.30,4.75,3.86
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Lou Williams,101150,67,14,53,28.5,9793.6,1.90,1.00,0.80,3.92,4.19,3.64
2015-16,Regular+Season,LAC,1610612746,Los Angeles Clippers,Luc Mbah a Moute,201601,75,49,26,17.0,6376.5,1.20,0.60,0.60,4.26,4.44,4.08
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,Lucas Nogueira,203512,29,17,12,7.8,2838.8,0.50,0.30,0.30,4.18,4.32,4.03
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Luis Montero,1626242,12,6,6,3.5,1318.5,0.20,0.10,0.10,4.28,4.58,3.90
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,Luis Scola,2449,75,49,26,21.6,8208.6,1.60,0.90,0.70,4.33,4.50,4.15
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Luke Babbitt,202337,47,16,31,18.0,7084.7,1.30,0.70,0.60,4.49,5.00,4.01
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Luol Deng,2736,74,45,29,32.4,12228.2,2.30,1.30,1.00,4.31,4.60,4.00
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Manu Ginobili,1938,58,47,11,19.6,7204.5,1.40,0.70,0.60,4.19,4.52,3.87
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Marc Gasol,201188,52,30,22,34.4,11019.9,2.10,1.10,1.00,3.64,3.76,3.51
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Marcelo Huertas,1626273,53,8,45,16.4,6403.4,1.20,0.70,0.60,4.45,4.83,4.08
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Marcin Gortat,101162,75,35,40,30.1,11182.0,2.10,1.10,1.00,4.23,4.60,3.89
2015-16,Regular+Season,SAC,1610612758,Sacramento Kings,Marco Belinelli,201158,67,27,40,24.6,9373.8,1.80,1.00,0.80,4.33,4.86,3.82
2015-16,Regular+Season,DET,1610612765,Detroit Pistons,Marcus Morris Sr.,202694,80,42,38,35.7,13022.7,2.50,1.30,1.10,4.15,4.45,3.85
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Marcus Smart,203935,61,36,25,27.3,10030.7,1.90,1.00,0.90,4.18,4.50,3.90
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Marcus Thornton,201977,61,32,29,18.2,6689.1,1.30,0.70,0.60,4.20,4.46,3.94
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Mario Chalmers,201596,61,38,23,22.5,8070.3,1.50,0.90,0.70,4.08,4.51,3.65
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Mario Hezonja,1626209,78,33,45,17.9,7206.8,1.40,0.70,0.60,4.58,4.99,4.18
2015-16,Regular+Season,BKN,1610612751,Brooklyn Nets,Markel Brown,203900,62,12,50,15.8,5959.6,1.10,0.60,0.50,4.28,4.52,4.06
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Markieff Morris,202693,64,22,42,25.5,8665.7,1.60,0.90,0.80,3.87,4.17,3.60
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Marreese Speights,201578,72,64,8,11.6,3949.2,0.70,0.40,0.40,3.89,4.11,3.67
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Marvin Williams,101107,81,47,34,28.9,10717.6,2.00,1.10,0.90,4.23,4.63,3.83
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Mason Plumlee,203486,82,44,38,25.4,9430.1,1.80,1.00,0.80,4.23,4.51,3.94
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Matt Barnes,2440,76,38,38,28.8,10876.3,2.10,1.10,0.90,4.30,4.67,3.91
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Matt Bonner,2588,30,25,5,6.9,2615.9,0.50,0.30,0.20,4.35,4.70,3.89
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Matthew Dellavedova,203521,76,54,22,24.6,9160.0,1.70,0.90,0.80,4.25,4.60,3.90
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Maurice Harkless,203090,78,40,38,18.7,7260.6,1.40,0.70,0.60,4.43,4.69,4.16
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Metta World Peace,1897,35,6,29,16.9,6038.1,1.10,0.60,0.50,4.09,4.28,3.90
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Meyers Leonard,203086,61,33,28,21.8,7466.1,1.40,0.80,0.60,3.90,4.16,3.62
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,Michael Beasley,201563,20,10,10,18.1,6903.2,1.30,0.70,0.60,4.33,4.72,3.99
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Michael Carter-Williams,203487,54,21,33,30.5,11940.1,2.30,1.20,1.10,4.45,4.86,4.07
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Michael Kidd-Gilchrist,203077,7,5,2,29.3,11450.7,2.20,1.10,1.00,4.47,4.65,4.29
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Mike Conley,201144,56,33,23,31.4,11879.4,2.20,1.20,1.00,4.30,4.60,3.98
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Mike Dunleavy,2399,31,13,18,22.7,8916.8,1.70,0.90,0.70,4.48,4.90,4.03
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Mike Miller,2034,47,21,26,7.9,2932.9,0.60,0.30,0.30,4.21,4.62,3.83
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Mike Muscala,203488,60,34,26,9.4,3723.9,0.70,0.40,0.30,4.51,4.96,4.08
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Mike Scott,203118,75,46,29,15.3,5933.7,1.10,0.60,0.50,4.43,4.84,4.05
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Miles Plumlee,203101,61,23,38,14.3,5497.4,1.00,0.50,0.50,4.39,4.59,4.19
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Mirza Teletovic,203141,79,23,56,21.3,7876.8,1.50,0.80,0.70,4.21,4.67,3.74
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Mitch McGary,203956,20,17,3,3.6,1414.8,0.30,0.20,0.10,4.49,4.70,4.05
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Mo Williams,2590,41,27,14,18.2,6674.0,1.30,0.70,0.60,4.16,4.39,3.92
