SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST
2022-23,Regular+Season,PHX,,56,30,26,15.1,1.6,1.1,67.4,3.5,45.2,0.1,47.1,5.2,0,0
2022-23,Regular+Season,BOS,,36,24,12,14.9,1.3,0.8,57.4,2.7,48.5,0.1,50.0,7.0,0,0
2022-23,Regular+Season,SAS,,24,6,18,19.7,0.5,0.3,58.3,1.8,27.9,0.0,27.9,10.7,0,0
2022-23,Regular+Season,HOU,,27,7,20,5.9,0.7,0.4,55.0,1.7,42.6,0.2,47.6,3.3,0,0
2022-23,Regular+Season,MIL,,70,47,23,26.0,2.2,1.5,68.2,5.4,41.1,0.2,42.4,5.5,0,0
2022-23,Regular+Season,ATL,,51,26,25,28.2,0.5,0.1,21.7,1.0,43.4,0.1,46.0,16.6,0,0
2022-23,Regular+Season,DET,,57,15,42,32.3,0.6,0.3,44.1,1.9,32.1,0.0,32.7,13.3,0,0
2022-23,Regular+Season,ORL,,70,26,44,21.5,1.0,0.6,58.0,2.1,47.9,0.1,50.0,6.4,0,0
2022-23,Regular+Season,LAC,,49,33,16,20.6,0.4,0.2,50.0,1.2,33.9,0.0,35.1,10.8,0,0
2022-23,Regular+Season,WAS,,49,23,26,33.5,0.8,0.3,39.0,1.9,43.2,0.0,43.6,11.2,0,0
2022-23,Regular+Season,LAC,,15,6,9,15.2,0.5,0.2,42.9,1.1,43.8,0.1,50.0,7.2,0,0
2022-23,Regular+Season,MEM,,56,32,24,19.5,1.6,1.2,72.8,4.6,35.7,0.1,36.7,4.2,0,0
2022-23,Regular+Season,NOP,,45,23,22,34.2,0.5,0.2,43.5,1.6,32.9,0.1,34.3,8.2,0,0
2022-23,Regular+Season,DET,,1,0,1,2.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2022-23,Regular+Season,MIL,,77,56,21,30.4,2.0,1.4,66.2,4.1,49.2,0.1,51.0,6.8,0,0
2022-23,Regular+Season,DEN,,76,49,27,29.0,0.8,0.5,60.3,2.2,38.0,0.1,39.1,7.4,0,0
2022-23,Regular+Season,ATL,,34,11,23,11.1,1.6,1.0,61.1,4.0,40.0,0.1,41.2,5.2,0,0
2022-23,Regular+Season,CHA,,37,12,25,19.8,0.5,0.3,50.0,1.5,37.0,0.0,37.7,10.4,0,0
2022-23,Regular+Season,MIN,,11,4,7,12.0,0.4,0.1,25.0,0.5,80.0,0.0,80.0,18.5,0,0
2022-23,Regular+Season,DET,,5,0,5,10.1,0.4,0.2,50.0,0.4,100,0.0,100,10.5,0,0
2022-23,Regular+Season,IND,,79,35,44,31.1,0.8,0.3,31.3,2.2,38.3,0.1,39.2,13.0,0,0
2022-23,Regular+Season,NOP,,72,36,36,35.3,0.8,0.2,25.5,1.7,46.2,0.0,47.0,14.6,0,0
2022-23,Regular+Season,DET,,12,3,9,33.3,1.0,0.4,41.7,2.7,37.5,0.2,40.0,9.9,0,0
2022-23,Regular+Season,ORL,,41,14,27,17.7,0.8,0.3,38.2,2.0,41.5,0.1,43.0,9.9,0,0
2022-23,Regular+Season,MIA,,68,37,31,29.5,1.3,0.4,33.0,2.8,46.3,0.1,47.6,11.6,0,0
2022-23,Regular+Season,POR,,31,12,19,26.8,0.6,0.2,38.9,1.4,42.9,0.1,45.0,13.4,0,0
2022-23,Regular+Season,BKN,,42,23,19,20.0,0.2,0.1,37.5,0.7,25.8,0.0,27.6,10.7,0,0
2022-23,Regular+Season,BKN,,41,25,16,29.1,0.8,0.3,38.2,2.0,42.5,0.0,43.0,8.6,0,0
2022-23,Regular+Season,PHX,,42,24,18,20.2,0.3,0.1,33.3,1.3,21.8,0.0,22.6,12.5,0,0
2022-23,Regular+Season,CLE,,72,44,28,30.6,0.7,0.4,50.9,1.8,40.8,0.1,42.7,9.6,0,0
2022-23,Regular+Season,CHI,,3,2,1,16.3,0.3,0.3,100,1.3,25.0,0.0,25.0,8.9,0,0
2022-23,Regular+Season,CLE,,62,40,22,21.4,0.4,0.1,24.0,1.0,39.1,0.0,41.0,14.4,0,0
2022-23,Regular+Season,POR,,1,0,1,20.8,2.0,1.0,50.0,4.0,50.0,0.0,50.0,7.3,0,0
2022-23,Regular+Season,SAS,,33,7,26,15.1,2.3,1.2,53.3,4.3,52.8,0.1,54.3,5.6,0,0
2022-23,Regular+Season,SAC,,1,0,1,6.3,2.0,0.0,0.0,4.0,50.0,0.0,50.0,11.2,0,0
2022-23,Regular+Season,SAC,,55,36,19,11.3,0.9,0.6,68.1,2.0,42.3,0.1,43.9,5.2,0,0
2022-23,Regular+Season,TOR,,76,39,37,20.0,2.1,1.6,77.1,4.8,43.3,0.2,45.2,3.8,0,0
2022-23,Regular+Season,IND,,41,17,24,20.7,0.5,0.1,31.6,1.7,26.8,0.0,26.8,13.8,0,0
2022-23,Regular+Season,PHX,,58,33,25,32.4,0.5,0.1,22.2,1.0,45.8,0.1,48.2,14.5,0,0
2022-23,Regular+Season,DEN,,57,37,20,18.3,0.8,0.5,54.2,2.1,41.0,0.1,42.5,8.6,0,0
2022-23,Regular+Season,TOR,,54,27,27,14.4,1.6,1.1,71.4,3.8,41.0,0.1,42.2,5.1,0,0
2022-23,Regular+Season,DAL,,67,33,34,25.9,1.3,0.9,67.8,3.4,37.7,0.1,38.5,6.9,0,0
2022-23,Regular+Season,ORL,,22,7,15,22.4,1.2,0.4,34.6,2.7,43.3,0.1,44.8,12.6,0,0
2022-23,Regular+Season,ATL,,65,35,30,26.6,4.0,3.0,76.7,7.1,56.0,0.1,57.0,4.9,0,0
2022-23,Regular+Season,CHI,,64,30,34,24.6,0.2,0.0,20.0,0.8,30.0,0.0,31.9,13.9,0,0
2022-23,Regular+Season,CHA,,6,1,5,22.1,1.3,0.3,25.0,2.7,50.0,0.0,50.0,12.9,0,0
2022-23,Regular+Season,MIA,,15,6,9,14.4,1.7,1.2,72.0,4.1,41.0,0.1,42.4,4.6,0,0
2022-23,Regular+Season,ORL,,59,28,31,25.8,0.8,0.4,48.9,1.8,43.1,0.1,45.6,10.5,0,0
2022-23,Regular+Season,LAL,,3,0,3,10.9,0.3,0.0,0.0,0.3,100,0.0,100,8.4,0,0
2022-23,Regular+Season,UTA,,38,20,18,24.4,1.0,0.4,45.9,2.2,45.1,0.1,46.3,9.6,0,0
2022-23,Regular+Season,WAS,,71,29,42,28.6,0.5,0.2,42.4,1.1,44.0,0.0,45.8,9.9,0,0
2022-23,Regular+Season,DET,,50,10,40,20.5,0.4,0.1,23.8,1.1,39.6,0.1,42.9,13.5,0,0
2022-23,Regular+Season,LAL,,66,37,29,32.8,0.5,0.2,37.1,1.1,46.7,0.0,48.6,15.8,0,0
2022-23,Regular+Season,HOU,,44,11,33,17.6,0.4,0.1,33.3,0.9,43.9,0.0,45.0,12.4,0,0
2022-23,Regular+Season,TOR,,23,13,10,9.5,0.5,0.3,72.7,1.0,45.8,0.0,47.8,3.6,0,0
2022-23,Regular+Season,CHI,,18,9,9,9.2,0.6,0.4,72.7,1.2,50.0,0.0,50.0,8.1,0,0
2022-23,Regular+Season,UTA,,35,9,26,13.4,1.2,0.7,59.5,2.5,47.2,0.0,47.2,7.9,0,0
2022-23,Regular+Season,POR,,58,27,31,36.3,0.8,0.3,36.4,2.4,31.4,0.1,32.8,16.7,0,0
2022-23,Regular+Season,PHX,,66,35,31,21.2,0.6,0.2,33.3,1.4,41.9,0.0,42.9,10.0,0,0
2022-23,Regular+Season,WAS,,77,31,46,20.8,2.1,1.6,77.9,4.8,44.4,0.1,45.3,4.4,0,0
2022-23,Regular+Season,IND,,6,1,5,16.9,1.2,0.8,71.4,3.5,33.3,0.0,33.3,2.7,0,0
2022-23,Regular+Season,CLE,,5,2,3,15.3,0.6,0.2,33.3,1.6,37.5,0.0,37.5,12.3,0,0
2022-23,Regular+Season,PHI,,44,30,14,16.5,0.2,0.0,22.2,0.7,28.1,0.0,28.1,9.8,0,0
2022-23,Regular+Season,OKC,,48,24,24,16.0,1.1,0.7,60.4,2.6,42.4,0.1,43.4,6.1,0,0
2022-23,Regular+Season,PHX,,35,17,18,16.0,1.0,0.5,50.0,2.5,38.6,0.0,38.6,9.2,0,0
2022-23,Regular+Season,HOU,,3,0,3,7.8,0.3,0.3,100,1.3,25.0,0.0,25.0,8.4,0,0
2022-23,Regular+Season,CLE,,64,37,27,35.5,0.4,0.1,32.1,1.7,25.5,0.0,26.2,14.3,0,0
2022-23,Regular+Season,BKN,,9,5,4,16.4,1.2,0.2,18.2,2.3,52.4,0.2,57.9,11.7,0,0
2022-23,Regular+Season,MEM,,67,43,24,18.7,0.7,0.3,34.0,1.6,47.6,0.1,49.5,8.9,0,0
2022-23,Regular+Season,SAC,,56,36,20,19.2,0.3,0.1,18.8,0.8,36.4,0.0,38.1,16.2,0,0
2022-23,Regular+Season,DAL,,28,11,17,12.7,0.4,0.1,30.0,0.8,45.5,0.0,47.6,9.7,0,0
2022-23,Regular+Season,DEN,,28,20,8,10.5,0.4,0.1,30.0,0.9,40.0,0.1,43.5,16.6,0,0
2022-23,Regular+Season,BKN,,45,21,24,12.0,2.2,1.7,77.8,4.4,50.5,0.1,51.3,4.5,0,0
2022-23,Regular+Season,SAC,,72,43,29,33.7,0.6,0.2,27.5,1.6,34.5,0.1,35.7,15.4,0,0
2022-23,Regular+Season,ATL,,66,34,32,32.1,0.7,0.3,37.0,2.1,33.6,0.0,34.1,12.6,0,0
2022-23,Regular+Season,PHI,,75,49,26,28.1,0.9,0.5,50.7,2.1,43.9,0.0,44.8,10.2,0,0
2022-23,Regular+Season,DEN,,38,23,15,15.2,1.4,0.9,63.5,3.0,46.0,0.0,46.4,4.4,0,0
2022-23,Regular+Season,CHI,,71,36,35,36.2,0.5,0.2,35.3,1.8,26.0,0.1,28.1,11.7,0,0
2022-23,Regular+Season,CLE,,40,27,13,21.3,0.5,0.2,30.0,1.4,35.1,0.1,37.0,12.1,0,0
2022-23,Regular+Season,PHX,,67,36,31,30.4,2.6,1.8,69.2,5.1,50.7,0.1,51.3,5.7,0,0
2022-23,Regular+Season,ATL,,73,38,35,36.8,0.7,0.3,37.7,2.0,35.8,0.0,36.6,9.7,0,0
2022-23,Regular+Season,WAS,,46,24,22,24.9,1.3,0.7,53.4,2.2,58.0,0.0,58.6,8.6,0,0
2022-23,Regular+Season,WAS,,75,32,43,26.8,1.0,0.6,63.5,2.6,37.6,0.1,39.2,7.6,0,0
2022-23,Regular+Season,LAL,,60,34,26,30.7,0.4,0.1,14.3,1.2,29.2,0.0,30.0,17.4,0,0
2022-23,Regular+Season,CHA,,51,17,34,26.1,0.5,0.2,44.4,1.7,31.4,0.0,32.1,12.9,0,0
2022-23,Regular+Season,NOP,,1,1,0,2.5,1.0,1.0,100,1.0,100,0.0,100,1.8,0,0
2022-23,Regular+Season,CHI,,55,24,31,14.9,1.1,0.8,76.3,2.5,42.4,0.1,43.7,4.7,0,0
2022-23,Regular+Season,NYK,,18,6,12,13.9,0.4,0.2,37.5,0.9,47.1,0.0,47.1,9.5,0,0
2022-23,Regular+Season,BOS,,77,53,24,29.3,0.7,0.3,44.2,1.5,44.1,0.1,47.3,8.9,0,0
2022-23,Regular+Season,MEM,,57,38,19,31.9,0.8,0.2,30.2,2.4,32.1,0.1,33.1,14.5,0,0
2022-23,Regular+Season,PHX,,51,33,18,35.4,0.9,0.4,47.8,2.4,38.0,0.1,40.0,11.7,0,0
2022-23,Regular+Season,SAS,,37,12,25,31.1,0.2,0.1,62.5,1.2,18.2,0.1,19.5,9.4,0,0
2022-23,Regular+Season,WAS,,3,0,3,15.0,2.0,0.7,33.3,3.0,66.7,0.0,66.7,14.2,0,0
2022-23,Regular+Season,SAS,,57,26,31,20.0,0.3,0.0,10.5,0.7,47.5,0.1,51.4,17.9,0,0
2022-23,Regular+Season,PHI,,36,23,13,11.2,0.9,0.7,70.6,2.8,33.7,0.1,35.4,6.6,0,0
2022-23,Regular+Season,MEM,,70,43,27,30.5,0.6,0.2,33.3,1.8,36.3,0.1,37.8,11.1,0,0
2022-23,Regular+Season,SAC,,79,47,32,34.6,3.2,2.2,70.1,7.9,40.0,0.2,41.0,4.7,0,0
2022-23,Regular+Season,SAS,,24,4,20,14.8,1.8,1.2,67.4,3.5,51.8,0.1,53.8,5.3,0,0
2022-23,Regular+Season,CLE,,67,43,24,36.0,0.9,0.4,46.0,2.1,45.3,0.1,46.7,10.9,0,0
2022-23,Regular+Season,ATL,,2,1,1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-23,Regular+Season,GSW,,66,38,28,27.0,1.2,0.6,53.2,2.3,50.7,0.1,52.0,9.9,0,0
2022-23,Regular+Season,BKN,,64,30,34,30.5,1.8,1.0,55.3,3.3,53.3,0.1,54.5,8.1,0,0
2022-23,Regular+Season,SAS,,57,18,39,20.9,0.4,0.2,60.9,1.1,37.1,0.0,38.3,10.3,0,0
2022-23,Regular+Season,GSW,,71,39,32,31.6,0.9,0.5,54.5,2.4,38.4,0.1,39.5,7.5,0,0
2022-23,Regular+Season,POR,,75,30,45,20.3,1.8,0.9,50.8,3.9,44.6,0.1,45.5,6.5,0,0
2022-23,Regular+Season,BKN,,11,6,5,13.1,0.2,0.0,0.0,0.6,28.6,0.0,28.6,15.2,0,0
2022-23,Regular+Season,NYK,,20,10,10,16.6,0.1,0.1,50.0,1.0,10.0,0.0,10.0,17.3,0,0
2022-23,Regular+Season,MIA,,30,14,16,17.9,0.3,0.1,37.5,0.5,53.3,0.0,53.3,17.4,0,0
2022-23,Regular+Season,DAL,,72,35,37,19.6,2.1,1.1,53.7,5.0,41.7,0.2,43.2,5.8,0,0
2022-23,Regular+Season,NOP,,52,30,22,19.3,0.7,0.3,50.0,1.7,41.9,0.0,42.9,10.5,0,0
2022-23,Regular+Season,BKN,,39,26,13,16.4,0.3,0.1,38.5,1.1,31.0,0.1,33.3,10.1,0,0
2022-23,Regular+Season,LAC,,56,19,37,28.7,0.3,0.0,12.5,1.0,28.6,0.0,28.6,17.0,0,0
2022-23,Regular+Season,DET,,33,10,23,18.3,1.3,0.8,65.1,3.6,36.1,0.2,38.7,5.4,0,0
2022-23,Regular+Season,NYK,,23,12,11,18.0,0.2,0.0,25.0,0.4,44.4,0.0,44.4,7.2,0,0
2022-23,Regular+Season,CLE,,79,48,31,34.4,2.4,1.5,62.6,5.0,47.2,0.1,48.6,6.5,0,0
2022-23,Regular+Season,DAL,,1,0,1,22.6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0
2022-23,Regular+Season,PHX,,1,0,1,5.1,1.0,1.0,100,3.0,33.3,0.0,33.3,2.4,0,0
2022-23,Regular+Season,HOU,,24,7,17,8.2,0.3,0.1,42.9,0.9,33.3,0.0,33.3,8.1,0,0
2022-23,Regular+Season,DAL,,32,13,19,15.7,0.2,0.1,42.9,0.7,33.3,0.0,35.0,11.0,0,0
2022-23,Regular+Season,ORL,,78,32,46,32.6,0.9,0.4,44.3,2.4,36.8,0.1,37.6,9.3,0,0
2022-23,Regular+Season,TOR,,67,33,34,36.8,0.4,0.1,20.0,1.7,26.3,0.1,28.0,15.1,0,0
2022-23,Regular+Season,PHI,,21,14,7,12.5,0.3,0.1,33.3,0.7,40.0,0.0,40.0,16.7,0,0
2022-23,Regular+Season,MIA,,60,34,26,26.3,0.5,0.1,29.6,1.0,46.6,0.0,46.6,16.3,0,0
2022-23,Regular+Season,IND,,2,0,2,21.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2022-23,Regular+Season,NOP,,12,6,6,8.9,0.4,0.2,40.0,0.8,50.0,0.0,50.0,11.0,0,0
2022-23,Regular+Season,ATL,,40,11,29,14.2,0.3,0.1,45.5,0.9,32.4,0.1,35.5,13.7,0,0
2022-23,Regular+Season,ORL,,41,18,23,24.7,0.5,0.2,33.3,1.3,40.4,0.1,42.9,13.0,0,0
2022-23,Regular+Season,GSW,,21,13,8,16.7,1.1,0.7,62.5,2.3,49.0,0.1,51.1,6.2,0,0
2022-23,Regular+Season,TOR,,62,29,33,32.0,0.5,0.1,26.7,1.1,44.1,0.1,46.9,15.4,0,0
2022-23,Regular+Season,IND,,37,22,15,19.1,0.4,0.1,33.3,1.3,30.6,0.1,32.6,12.4,0,0
2022-23,Regular+Season,PHI,,72,48,24,19.8,0.3,0.1,42.1,0.8,31.1,0.0,32.8,14.1,0,0
2022-23,Regular+Season,MIL,,63,47,16,32.1,2.2,1.3,60.6,5.0,43.8,0.1,44.8,7.0,0,0
2022-23,Regular+Season,ORL,,33,9,24,13.3,1.8,1.4,77.0,4.2,44.2,0.1,45.5,4.7,0,0
2022-23,Regular+Season,MIL,,36,15,21,17.1,0.4,0.1,25.0,0.9,47.1,0.1,50.0,14.5,0,0
2022-23,Regular+Season,CHA,,49,20,29,31.7,0.7,0.3,48.5,1.7,39.8,0.1,41.8,10.2,0,0
2022-23,Regular+Season,SAS,,28,3,25,12.0,0.9,0.4,40.0,1.9,47.2,0.1,49.0,8.3,0,0
2022-23,Regular+Season,BOS,,78,54,24,26.1,1.1,0.6,56.3,2.8,39.9,0.1,40.8,10.1,0,0
2022-23,Regular+Season,MIL,,69,51,18,27.3,0.9,0.3,31.1,2.0,44.2,0.1,47.3,13.0,0,0
2022-23,Regular+Season,POR,,9,5,4,7.6,0.2,0.2,100,0.8,28.6,0.0,28.6,3.2,0,0
2022-23,Regular+Season,DET,,52,12,40,18.3,1.1,0.6,57.1,2.0,54.9,0.0,56.0,8.2,0,0
2022-23,Regular+Season,SAC,,79,46,33,32.7,1.1,0.5,42.5,2.5,44.4,0.2,47.5,9.3,0,0
2022-23,Regular+Season,MIA,,46,25,21,20.6,1.2,0.6,45.6,2.8,44.2,0.2,46.7,8.8,0,0
2022-23,Regular+Season,NOP,,64,30,34,30.0,1.5,0.8,54.6,3.2,47.8,0.1,50.0,9.3,0,0
2022-23,Regular+Season,NYK,,81,47,34,28.9,0.7,0.1,15.5,1.5,47.5,0.0,48.7,15.7,0,0
2022-23,Regular+Season,CLE,,63,40,23,23.4,0.8,0.4,46.2,1.9,43.3,0.0,44.4,9.4,0,0
2022-23,Regular+Season,NYK,,82,47,35,19.9,2.5,1.8,71.3,5.5,46.1,0.1,47.3,4.9,0,0
2022-23,Regular+Season,IND,,60,24,36,16.9,1.9,1.4,74.3,4.2,45.0,0.2,46.7,3.8,0,0
2022-23,Regular+Season,OKC,,60,30,30,20.6,0.5,0.2,40.7,1.1,40.3,0.1,42.2,11.3,0,0
2022-23,Regular+Season,DET,,47,9,38,24.1,0.6,0.2,33.3,1.4,40.3,0.0,41.5,14.4,0,0
2022-23,Regular+Season,CLE,,8,5,3,9.7,0.5,0.5,100,1.0,50.0,0.0,50.0,3.0,0,0
2022-23,Regular+Season,NYK,,36,6,30,12.4,0.6,0.4,61.9,1.6,36.8,0.1,38.2,8.3,0,0
2022-23,Regular+Season,DET,,49,12,37,28.3,2.2,1.5,66.1,5.2,42.4,0.1,43.3,5.1,0,0
2022-23,Regular+Season,WAS,,1,0,1,45.4,2.0,0.0,0.0,6.0,33.3,0.0,33.3,14.0,0,0
2022-23,Regular+Season,DEN,,25,12,13,14.0,0.2,0.0,20.0,0.6,31.3,0.1,35.7,12.8,0,0
2022-23,Regular+Season,PHX,,47,24,23,17.3,1.0,0.5,53.3,2.0,48.9,0.0,50.0,7.5,0,0
2022-23,Regular+Season,LAC,,76,43,33,28.5,3.1,2.4,77.5,7.1,43.8,0.1,44.5,3.9,0,0
2022-23,Regular+Season,BOS,,5,5,0,9.9,0.4,0.0,0.0,0.4,100,0.0,100,15.7,0,0
2022-23,Regular+Season,CHA,,59,20,39,15.0,0.6,0.4,58.3,1.3,48.6,0.1,50.7,9.0,0,0
2022-23,Regular+Season,MEM,,61,40,21,31.9,1.0,0.6,59.0,3.2,31.6,0.1,32.6,8.5,0,0
2022-23,Regular+Season,GSW,,53,29,24,14.5,1.4,0.9,68.1,2.6,51.4,0.1,52.9,5.0,0,0
2022-23,Regular+Season,DAL,,37,16,21,8.9,0.8,0.6,73.3,2.1,38.5,0.0,38.5,5.6,0,0
2022-23,Regular+Season,HOU,,79,21,58,31.0,1.5,1.0,64.8,3.7,41.8,0.1,43.4,7.2,0,0
2022-23,Regular+Season,POR,,41,14,27,13.1,1.1,0.9,78.3,2.6,43.8,0.1,45.5,4.5,0,0
2022-23,Regular+Season,DEN,,8,4,4,5.6,0.8,0.4,50.0,1.6,46.2,0.1,50.0,3.7,0,0
2022-23,Regular+Season,MEM,,1,0,1,40.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
2022-23,Regular+Season,DAL,,35,13,22,17.6,0.3,0.0,0.0,1.3,25.0,0.1,27.5,13.9,0,0
2022-23,Regular+Season,DET,,72,16,56,31.1,1.0,0.4,35.6,2.7,37.2,0.2,39.7,11.4,0,0
2022-23,Regular+Season,MIN,,75,38,37,30.7,1.2,0.6,52.7,2.5,47.6,0.0,48.1,9.0,0,0
2022-23,Regular+Season,PHI,,9,8,1,7.7,0.7,0.3,50.0,1.3,50.0,0.0,50.0,4.9,0,0
2022-23,Regular+Season,MIL,,17,12,5,19.0,1.0,0.6,58.8,2.0,50.0,0.0,50.0,10.8,0,0
2022-23,Regular+Season,HOU,,31,7,24,21.9,1.3,0.7,53.7,3.1,42.3,0.1,43.6,6.8,0,0
2022-23,Regular+Season,MEM,,23,14,9,15.4,0.8,0.4,47.4,1.4,57.6,0.0,59.4,10.6,0,0
2022-23,Regular+Season,TOR,,71,26,45,26.5,3.3,2.4,73.8,6.6,49.8,0.2,51.3,5.2,0,0
2022-23,Regular+Season,NYK,,66,39,27,35.0,0.6,0.1,22.5,1.5,40.4,0.1,42.1,12.2,0,0
2022-23,Regular+Season,DET,,65,15,50,25.2,3.5,2.6,73.9,8.2,42.2,0.2,43.1,4.9,0,0
2022-23,Regular+Season,HOU,,73,19,54,34.4,0.6,0.2,37.2,2.0,29.1,0.1,30.3,11.3,0,0
2022-23,Regular+Season,ATL,,67,34,33,15.2,0.8,0.5,64.7,1.7,44.3,0.0,44.7,6.3,0,0
2022-23,Regular+Season,PHI,,78,31,47,23.8,0.8,0.4,47.6,2.5,32.8,0.0,33.3,7.0,0,0
2022-23,Regular+Season,IND,,67,31,36,19.0,1.9,1.3,65.9,4.4,44.2,0.1,45.3,5.2,0,0
2022-23,Regular+Season,ORL,,48,19,29,24.4,1.1,0.7,58.2,2.5,45.5,0.1,47.4,8.4,0,0
2022-23,Regular+Season,OKC,,69,35,34,31.1,1.2,0.6,46.4,3.1,39.4,0.1,41.0,8.6,0,0
2022-23,Regular+Season,MIA,,15,8,7,15.8,1.0,0.8,80.0,2.0,50.0,0.1,51.7,6.0,0,0
2022-23,Regular+Season,DEN,,64,43,21,33.2,0.8,0.2,31.3,1.6,46.2,0.0,47.5,11.3,0,0
2022-23,Regular+Season,MIA,,3,0,3,15.7,0.3,0.0,0.0,0.3,100,0.0,100,20.8,0,0
2022-23,Regular+Season,CHA,,28,7,21,16.8,0.3,0.2,62.5,0.9,33.3,0.1,36.4,10.8,0,0
2022-23,Regular+Season,PHI,,58,39,19,36.8,0.7,0.3,50.0,2.6,26.8,0.1,27.8,9.4,0,0
2022-23,Regular+Season,IND,,11,4,7,12.3,0.4,0.1,25.0,1.2,30.8,0.0,30.8,3.7,0,0
2022-23,Regular+Season,DET,,43,11,32,19.8,1.7,1.0,61.6,4.6,36.9,0.2,38.4,5.0,0,0
2022-23,Regular+Season,OKC,,2,2,0,24.6,0.5,0.0,0.0,1.5,33.3,0.0,33.3,6.9,0,0
2022-23,Regular+Season,DET,,11,1,10,17.2,1.0,0.6,63.6,1.9,52.4,0.1,55.0,7.4,0,0
2022-23,Regular+Season,MEM,,63,41,22,28.4,1.7,1.1,62.0,3.8,45.0,0.1,46.6,6.9,0,0
2022-23,Regular+Season,LAL,,78,43,35,24.1,2.2,1.2,53.5,5.0,43.7,0.1,44.9,6.0,0,0
2022-23,Regular+Season,UTA,,3,0,3,12.5,0.3,0.0,0.0,1.7,20.0,0.0,20.0,26.8,0,0
2022-23,Regular+Season,CLE,,67,44,23,33.0,3.3,2.5,76.9,6.5,50.7,0.1,51.9,4.9,0,0
2022-23,Regular+Season,ATL,,8,3,5,16.7,1.3,1.0,80.0,3.1,40.0,0.0,40.0,4.3,0,0
2022-23,Regular+Season,LAC,,9,1,8,11.8,0.2,0.0,0.0,0.7,33.3,0.0,33.3,13.1,0,0
2022-23,Regular+Season,CHI,,30,12,18,15.4,0.9,0.6,70.4,2.2,40.9,0.0,41.5,7.2,0,0
2022-23,Regular+Season,NOP,,42,19,23,14.1,0.9,0.5,59.0,2.2,42.9,0.0,43.8,6.9,0,0
2022-23,Regular+Season,WAS,,5,1,4,17.8,1.2,1.0,83.3,2.8,42.9,0.0,42.9,12.1,0,0
2022-23,Regular+Season,ORL,,2,1,1,15.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0
2022-23,Regular+Season,BOS,,67,46,21,35.9,1.2,0.5,46.2,3.3,35.8,0.1,36.8,9.3,0,0
2022-23,Regular+Season,MIN,,59,32,27,19.8,0.6,0.3,41.7,1.4,43.4,0.0,44.4,11.1,0,0
2022-23,Regular+Season,OKC,,47,22,25,19.2,0.9,0.5,52.3,2.4,38.3,0.1,39.6,8.5,0,0
2022-23,Regular+Season,BOS,,74,52,22,36.9,1.1,0.5,47.4,2.7,38.8,0.1,40.2,9.4,0,0
2022-23,Regular+Season,TOR,,13,9,4,15.1,0.5,0.1,16.7,0.9,50.0,0.1,54.5,15.4,0,0
2022-23,Regular+Season,DEN,,49,28,21,19.8,0.8,0.2,31.6,1.6,48.1,0.0,48.7,10.2,0,0
2022-23,Regular+Season,POR,,61,27,34,35.9,0.9,0.3,34.0,2.6,33.8,0.1,35.8,12.4,0,0
2022-23,Regular+Season,OKC,,39,13,26,20.3,1.8,1.2,67.6,3.8,47.7,0.2,50.4,5.3,0,0
2022-23,Regular+Season,SAS,,54,15,39,26.3,1.7,1.0,58.7,3.6,47.9,0.1,49.5,6.8,0,0
2022-23,Regular+Season,NYK,,48,29,19,16.6,2.1,1.3,60.6,4.0,51.0,0.1,52.9,6.2,0,0
2022-23,Regular+Season,MIL,,74,52,22,23.0,0.5,0.1,28.6,1.3,35.7,0.1,37.2,13.4,0,0
2022-23,Regular+Season,MIA,,64,35,29,33.4,2.2,1.5,66.7,4.3,51.3,0.1,52.2,5.6,0,0
2022-23,Regular+Season,PHX,,64,33,31,14.6,1.9,1.4,73.9,4.5,41.2,0.1,42.2,5.5,0,0
2022-23,Regular+Season,BKN,,62,33,29,21.5,0.4,0.1,34.8,0.9,41.8,0.0,44.2,15.1,0,0
2022-23,Regular+Season,MIL,,43,32,11,23.1,0.3,0.1,23.1,0.7,46.4,0.0,50.0,16.1,0,0
2022-23,Regular+Season,TOR,,3,2,1,7.9,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0,0
2022-23,Regular+Season,PHI,,66,43,23,34.6,1.7,1.2,71.7,4.2,40.6,0.1,41.2,6.1,0,0
2022-23,Regular+Season,POR,,9,1,8,16.5,0.3,0.3,100,0.7,50.0,0.0,50.0,5.6,0,0
2022-23,Regular+Season,ATL,,71,37,34,30.0,1.1,0.6,54.5,3.3,33.0,0.0,33.5,8.8,0,0
2022-23,Regular+Season,MEM,,70,44,26,21.0,0.9,0.5,50.0,2.3,39.5,0.1,41.3,9.1,0,0
