SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2025-26,Regular+Season,MIN,Minnesota Timberwolves,37,37,100,41.1,90.2,45.6,52.4,61.1,28.8,55.1,52.3,38.9,12.3,35.1,35.0
2025-26,Regular+Season,PHI,Philadelphia 76ers,35,35,100,42.1,90.0,46.8,53.8,59.8,29.4,53.8,54.7,40.2,12.7,36.2,35.0
2025-26,Regular+Season,SAS,San Antonio Spurs,37,37,100,41.5,89.9,46.2,53.6,58.9,28.2,52.9,53.2,41.1,13.3,37.0,36.1
2025-26,Regular+Season,POR,Portland Trail Blazers,38,38,100,42.4,89.9,47.2,54.0,61.4,30.2,55.2,54.6,38.6,12.2,34.7,35.3
2025-26,Regular+Season,SAC,Sacramento Kings,37,37,100,44.5,89.9,49.5,56.6,60.0,31.7,54.0,58.8,40.0,12.8,35.9,35.6
2025-26,Regular+Season,CLE,Cleveland Cavaliers,38,38,100,41.4,89.7,46.2,53.9,59.2,27.6,53.1,51.9,40.8,13.8,36.5,37.9
2025-26,Regular+Season,GSW,Golden State Warriors,38,38,100,41.9,89.0,47.1,53.9,60.5,29.6,53.9,55.0,39.5,12.2,35.1,34.9
2025-26,Regular+Season,IND,Indiana Pacers,37,37,100,43.1,88.7,48.6,55.1,61.9,31.6,54.9,57.5,38.1,11.6,33.8,34.2
2025-26,Regular+Season,ORL,Orlando Magic,38,38,100,41.9,88.1,47.5,54.3,62.2,30.0,54.8,54.7,37.8,11.9,33.3,35.8
2025-26,Regular+Season,LAC,LA Clippers,36,36,100,41.4,87.7,47.2,55.1,58.0,27.7,50.9,54.4,42.0,13.7,36.8,37.3
2025-26,Regular+Season,NYK,New York Knicks,37,37,100,41.0,87.6,46.7,55.1,55.2,26.3,48.4,54.4,44.8,14.7,39.2,37.4
2025-26,Regular+Season,MIL,Milwaukee Bucks,36,36,100,40.9,87.5,46.7,54.7,56.4,27.0,49.3,54.8,43.6,13.9,38.1,36.3
2025-26,Regular+Season,LAL,Los Angeles Lakers,35,35,100,42.3,87.0,48.6,56.4,58.1,28.8,50.6,57.0,41.9,13.5,36.4,37.0
2025-26,Regular+Season,HOU,Houston Rockets,34,34,100,40.3,87.0,46.3,53.5,59.4,27.8,51.7,53.7,40.6,12.5,35.3,35.5
