SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,TOUCHES,PAINT_TOUCHES,PAINT_TOUCH_FGM,PAINT_TOUCH_FGA,PAINT_TOUCH_FG_PCT,PAINT_TOUCH_FTM,PAINT_TOUCH_FTA,PAINT_TOUCH_FT_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_PTS_PCT,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCH_FOULS,PAINT_TOUCH_FOULS_PCT
2024-25,Regular+Season,PHX,Phoenix Suns,82,36,46,241.8,428.5,18.3,5.7,9.0,63.8,2.1,2.7,77.2,13.7,75.0,6.6,36.2,1.1,5.8,0.9,4.9,1.3,7.1
2024-25,Regular+Season,POR,Portland Trail Blazers,82,36,46,241.2,402.8,23.9,8.3,13.3,62.5,2.2,3.0,72.0,19.1,79.9,6.5,27.2,1.1,4.6,1.6,6.6,1.4,5.9
2024-25,Regular+Season,SAC,Sacramento Kings,82,40,42,242.4,408.7,22.5,8.3,12.6,66.0,2.6,3.2,82.3,19.6,87.2,6.3,28.1,1.2,5.5,1.2,5.5,1.5,6.8
2024-25,Regular+Season,SAS,San Antonio Spurs,82,34,48,240.6,411.0,22.0,8.4,12.8,65.5,1.7,2.4,71.4,18.8,85.6,6.1,27.7,1.2,5.5,1.2,5.3,1.1,5.0
2024-25,Regular+Season,TOR,Toronto Raptors,82,30,52,241.5,425.9,28.7,10.4,16.8,62.2,3.1,4.1,75.3,24.4,84.9,7.7,26.9,1.4,5.0,1.3,4.6,2.0,7.0
2024-25,Regular+Season,UTA,Utah Jazz,82,17,65,241.5,402.6,22.5,8.9,13.5,66.1,2.4,3.4,69.4,20.8,92.5,4.9,21.7,0.9,4.0,1.4,6.1,1.6,7.1
2024-25,Regular+Season,WAS,Washington Wizards,82,18,64,240.6,417.1,20.3,7.5,12.1,62.1,2.3,2.9,77.7,17.6,86.8,5.0,24.7,0.9,4.5,1.2,6.0,1.4,6.9
2024-25,Playoffs,BOS,Boston Celtics,11,6,5,242.3,352.2,20.1,7.2,11.2,64.2,2.0,2.5,78.6,16.7,83.3,5.8,29.0,1.4,6.8,1.0,5.0,1.2,5.9
2024-25,Playoffs,CLE,Cleveland Cavaliers,9,5,4,240.0,373.3,21.4,6.6,10.4,62.8,2.8,2.9,96.2,16.1,75.1,7.4,34.7,1.7,7.8,1.4,6.7,1.3,6.2
2024-25,Playoffs,DEN,Denver Nuggets,14,7,7,243.6,396.6,25.9,8.4,15.4,54.4,3.3,4.9,67.6,20.1,77.4,5.5,21.2,0.9,3.6,1.1,4.1,2.3,8.8
2024-25,Playoffs,DET,Detroit Pistons,6,2,4,240.0,360.2,22.2,7.2,10.8,66.2,4.0,6.0,66.7,18.8,85.0,5.8,26.3,1.5,6.8,2.0,9.0,2.8,12.8
2024-25,Playoffs,GSW,Golden State Warriors,12,5,7,240.0,434.6,22.1,6.2,10.5,58.7,2.3,3.3,67.5,14.9,67.5,8.3,37.7,1.0,4.5,1.1,4.9,1.4,6.4
2024-25,Playoffs,HOU,Houston Rockets,7,3,4,240.0,370.6,25.0,8.1,13.1,62.0,2.0,3.7,53.8,18.4,73.7,8.3,33.1,1.0,4.0,1.3,5.1,1.6,6.3
2024-25,Playoffs,IND,Indiana Pacers,23,15,8,242.2,436.7,18.3,5.8,9.1,63.8,3.7,4.4,82.4,15.5,84.6,5.2,28.2,1.1,5.9,1.0,5.2,2.0,11.1
2024-25,Playoffs,LAC,LA Clippers,7,3,4,243.6,372.4,23.9,8.7,13.0,67.0,2.4,3.7,65.4,20.0,83.8,6.9,28.7,1.1,4.8,0.6,2.4,1.9,7.8
2024-25,Playoffs,LAL,Los Angeles Lakers,5,1,4,240.0,381.4,18.2,4.8,10.0,48.0,2.6,2.8,92.9,12.4,68.1,5.2,28.6,0.8,4.4,0.8,4.4,1.4,7.7
2024-25,Playoffs,MEM,Memphis Grizzlies,4,0,4,240.0,409.5,20.3,7.8,10.8,72.1,3.3,3.8,86.7,18.8,92.6,4.8,23.5,1.0,4.9,1.5,7.4,1.5,7.4
2024-25,Playoffs,MIA,Miami Heat,4,0,4,240.0,379.8,13.3,4.5,5.8,78.3,0.0,0.0,0.0,9.0,67.9,5.5,41.5,1.0,7.5,1.3,9.4,0.0,0.0
2024-25,Playoffs,MIL,Milwaukee Bucks,5,1,4,245.0,373.4,19.0,7.2,11.0,65.5,2.0,2.4,83.3,16.8,88.4,4.2,22.1,0.6,3.2,1.6,8.4,1.2,6.3
2024-25,Playoffs,MIN,Minnesota Timberwolves,15,9,6,240.0,405.1,17.9,5.9,9.6,61.8,2.2,3.6,61.1,14.3,80.2,4.3,23.9,1.1,6.0,1.7,9.3,1.7,9.7
2024-25,Playoffs,NYK,New York Knicks,18,10,8,242.8,379.7,21.3,7.5,11.6,64.9,1.9,2.8,70.0,17.1,80.2,6.5,30.5,1.1,5.2,1.3,6.3,1.3,6.3
2024-25,Playoffs,OKC,Oklahoma City Thunder,23,16,7,241.1,368.3,21.0,7.3,10.7,68.0,2.0,2.7,74.2,16.9,80.3,6.8,32.3,1.6,7.7,1.3,6.0,1.3,6.4
2024-25,Playoffs,ORL,Orlando Magic,5,1,4,240.0,382.8,20.0,5.8,9.8,59.2,1.6,2.8,57.1,13.4,67.0,6.4,32.0,0.4,2.0,1.8,9.0,1.2,6.0
2024-25,PlayIn,ATL,Atlanta Hawks,2,0,2,252.5,391.5,24.5,8.5,12.5,68.0,2.0,3.0,66.7,19.0,77.6,9.0,36.7,0.5,2.0,0.5,2.0,1.5,6.1
2024-25,PlayIn,CHI,Chicago Bulls,1,0,1,240.0,428.0,13.0,6.0,7.0,85.7,0.0,0.0,0.0,12.0,92.3,4.0,30.8,0.0,0.0,2.0,15.4,0.0,0.0
2024-25,PlayIn,DAL,Dallas Mavericks,2,1,1,240.0,343.5,24.5,8.0,14.0,57.1,4.5,6.0,75.0,21.0,85.7,5.5,22.4,1.0,4.1,1.5,6.1,3.0,12.2
2024-25,PlayIn,GSW,Golden State Warriors,1,1,0,240.0,452.0,26.0,11.0,15.0,73.3,0.0,0.0,0.0,24.0,92.3,7.0,26.9,1.0,3.8,2.0,7.7,0.0,0.0
2024-25,PlayIn,MEM,Memphis Grizzlies,2,1,1,240.0,375.5,28.5,11.0,16.5,66.7,1.5,3.5,42.9,23.5,82.5,7.5,26.3,1.5,5.3,1.5,5.3,1.0,3.5
2024-25,PlayIn,MIA,Miami Heat,2,2,0,252.5,435.5,21.5,7.5,12.0,62.5,2.5,3.0,83.3,17.5,81.4,5.5,25.6,1.5,7.0,1.0,4.7,1.5,7.0
2024-25,PlayIn,ORL,Orlando Magic,1,1,0,240.0,438.0,25.0,14.0,15.0,93.3,3.0,4.0,75.0,32.0,128.0,6.0,24.0,2.0,8.0,1.0,4.0,2.0,8.0
2024-25,PlayIn,SAC,Sacramento Kings,1,0,1,240.0,385.0,18.0,8.0,13.0,61.5,0.0,0.0,0.0,16.0,88.9,5.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,IST,ATL,Atlanta Hawks,6,4,2,240.0,409.7,32.2,12.2,19.8,61.3,2.8,4.7,60.7,27.5,85.5,7.3,22.8,1.3,4.1,1.2,3.6,2.3,7.3
2024-25,IST,BOS,Boston Celtics,4,3,1,240.0,397.0,17.0,6.3,9.0,69.4,2.8,3.5,78.6,15.3,89.7,5.8,33.8,1.0,5.9,0.3,1.5,1.8,10.3
2024-25,IST,BKN,Brooklyn Nets,4,1,3,240.0,438.0,16.8,6.0,9.3,64.9,1.0,1.0,100,13.0,77.6,5.0,29.9,0.3,1.5,1.8,10.4,0.5,3.0
2024-25,IST,CHA,Charlotte Hornets,4,0,4,240.0,387.8,18.8,6.8,9.3,73.0,3.5,4.5,77.8,17.3,92.0,6.3,33.3,0.5,2.7,1.0,5.3,2.0,10.7
2024-25,IST,CHI,Chicago Bulls,4,2,2,240.0,445.3,17.3,6.8,9.3,73.0,1.3,2.0,62.5,15.0,87.0,5.0,29.0,1.0,5.8,1.3,7.2,1.0,5.8
2024-25,IST,CLE,Cleveland Cavaliers,4,2,2,240.0,396.0,21.5,8.8,10.8,81.4,2.3,2.5,90.0,20.3,94.2,8.5,39.5,1.5,7.0,0.3,1.2,1.3,5.8
2024-25,IST,DAL,Dallas Mavericks,5,3,2,240.0,406.2,27.2,10.2,13.8,73.9,3.8,6.4,59.4,24.2,89.0,7.6,27.9,1.2,4.4,1.6,5.9,3.0,11.0
2024-25,IST,DEN,Denver Nuggets,4,2,2,240.0,420.3,29.5,8.8,15.0,58.3,3.5,5.0,70.0,22.0,74.6,9.5,32.2,2.0,6.8,2.0,6.8,2.3,7.6
2024-25,IST,DET,Detroit Pistons,4,3,1,246.2,404.5,22.0,8.3,12.0,68.8,2.8,3.5,78.6,20.0,90.9,5.8,26.1,1.0,4.5,1.5,6.8,1.8,8.0
2024-25,IST,GSW,Golden State Warriors,5,3,2,240.0,449.8,23.0,6.8,11.6,58.6,4.0,6.4,62.5,17.8,77.4,5.8,25.2,1.6,7.0,1.2,5.2,3.2,13.9
2024-25,IST,HOU,Houston Rockets,6,4,2,244.2,394.3,21.5,6.8,11.7,58.6,1.3,2.0,66.7,15.3,71.3,7.5,34.9,1.2,5.4,0.8,3.9,1.0,4.7
2024-25,IST,IND,Indiana Pacers,4,0,4,240.0,444.0,19.3,6.8,10.8,62.8,1.0,2.5,40.0,14.8,76.6,3.3,16.9,0.5,2.6,2.3,11.7,1.0,5.2
2024-25,IST,LAC,LA Clippers,4,2,2,240.0,382.0,18.5,4.5,9.0,50.0,1.8,2.5,70.0,11.0,59.5,5.3,28.4,1.3,6.8,2.0,10.8,1.3,6.8
2024-25,IST,LAL,Los Angeles Lakers,4,2,2,240.0,415.3,21.3,10.3,13.8,74.5,1.0,2.5,40.0,21.8,102.4,4.3,20.0,0.8,3.5,1.3,5.9,1.0,4.7
2024-25,IST,MEM,Memphis Grizzlies,4,1,3,240.0,449.0,28.3,12.3,17.8,69.0,2.0,3.0,66.7,27.0,95.6,7.0,24.8,2.0,7.1,1.0,3.5,1.3,4.4
2024-25,IST,MIA,Miami Heat,4,2,2,246.3,418.3,19.8,6.3,12.5,50.0,1.3,1.5,83.3,14.3,72.2,5.3,26.6,0.5,2.5,0.8,3.8,0.8,3.8
2024-25,IST,MIL,Milwaukee Bucks,6,6,0,240.0,405.7,16.8,6.5,9.0,72.2,1.3,1.7,80.0,14.3,85.1,5.7,33.7,1.2,6.9,0.5,3.0,0.8,5.0
2024-25,IST,MIN,Minnesota Timberwolves,4,2,2,252.5,421.8,16.8,6.5,9.3,70.3,1.5,2.5,60.0,14.5,86.6,3.5,20.9,0.3,1.5,1.5,9.0,1.3,7.5
2024-25,IST,NOP,New Orleans Pelicans,4,1,3,240.0,426.8,18.3,5.3,9.3,56.8,2.8,3.5,78.6,13.3,72.6,4.5,24.7,0.5,2.7,1.8,9.6,2.0,11.0
2024-25,IST,NYK,New York Knicks,5,4,1,240.0,385.6,21.8,8.6,12.4,69.4,0.8,1.2,66.7,18.0,82.6,5.4,24.8,2.0,9.2,1.8,8.3,0.6,2.8
2024-25,IST,OKC,Oklahoma City Thunder,6,5,1,240.0,396.7,21.7,6.5,9.7,67.2,1.8,2.0,91.7,15.0,69.2,9.0,41.5,1.5,6.9,1.0,4.6,1.0,4.6
2024-25,IST,ORL,Orlando Magic,5,3,2,240.0,389.8,23.8,10.2,14.8,68.9,4.0,4.8,83.3,24.8,104.2,4.8,20.2,0.6,2.5,1.4,5.9,2.2,9.2
2024-25,IST,PHI,Philadelphia 76ers,4,2,2,240.0,392.0,15.0,4.8,8.5,55.9,3.5,4.0,87.5,13.0,86.7,3.3,21.7,0.5,3.3,1.3,8.3,1.8,11.7
2024-25,IST,PHX,Phoenix Suns,4,3,1,240.0,400.0,16.5,5.3,9.0,58.3,2.8,3.5,78.6,13.8,83.3,4.8,28.8,0.3,1.5,0.5,3.0,1.5,9.1
2024-25,IST,POR,Portland Trail Blazers,4,2,2,240.0,412.0,22.3,10.3,14.0,73.2,1.3,1.5,83.3,22.5,101.1,5.3,23.6,0.5,2.2,1.0,4.5,0.0,0.0
2024-25,IST,SAC,Sacramento Kings,4,1,3,246.3,413.0,21.8,8.3,11.5,71.7,1.8,2.5,70.0,19.0,87.4,6.5,29.9,1.0,4.6,1.3,5.7,1.3,5.7
2024-25,IST,SAS,San Antonio Spurs,4,2,2,240.0,414.0,24.5,8.3,12.8,64.7,1.3,2.5,50.0,18.5,75.5,7.8,31.6,2.0,8.2,1.5,6.1,1.0,4.1
2024-25,IST,TOR,Toronto Raptors,4,1,3,240.0,425.8,32.8,11.3,19.5,57.7,3.3,4.5,72.2,26.3,80.2,6.8,20.6,0.8,2.3,1.3,3.8,2.3,6.9
2024-25,IST,UTA,Utah Jazz,4,0,4,240.0,424.5,24.5,11.8,15.8,74.6,2.3,3.5,64.3,26.0,106.1,3.5,14.3,0.3,1.0,1.5,6.1,1.8,7.1
2024-25,IST,WAS,Washington Wizards,4,0,4,240.0,419.0,20.8,6.8,12.3,55.1,2.8,3.5,78.6,16.8,80.7,4.0,19.3,0.0,0.0,2.3,10.8,1.5,7.2
2025-26,Regular+Season,ATL,Atlanta Hawks,39,18,21,241.3,427.1,23.1,9.0,13.3,67.6,2.6,3.5,74.6,21.0,90.8,5.9,25.6,1.2,5.1,1.0,4.2,1.7,7.4
2025-26,Regular+Season,BOS,Boston Celtics,36,23,13,240.0,397.1,20.4,8.0,11.6,69.0,2.1,2.9,72.6,18.6,91.4,5.7,27.9,0.9,4.4,0.8,4.0,1.5,7.2
2025-26,Regular+Season,BKN,Brooklyn Nets,34,11,23,240.7,419.3,22.0,8.3,12.1,68.9,2.7,3.6,74.2,20.1,91.6,5.6,25.7,1.5,7.0,1.4,6.2,1.7,7.8
2025-26,Regular+Season,CHA,Charlotte Hornets,38,13,25,242.0,410.7,22.5,7.4,10.8,68.4,2.3,3.1,72.9,17.6,78.0,8.2,36.2,1.2,5.5,1.1,5.0,1.6,7.0
2025-26,Regular+Season,CHI,Chicago Bulls,37,17,20,241.4,458.2,22.5,7.9,12.4,64.3,1.9,2.5,76.6,17.9,79.9,6.7,29.8,1.3,5.8,1.3,5.7,1.2,5.4
2025-26,Regular+Season,CLE,Cleveland Cavaliers,38,21,17,241.3,419.7,27.0,9.6,14.5,66.2,2.9,3.9,75.0,22.3,82.8,8.1,30.0,1.6,5.8,1.4,5.1,1.7,6.3
2025-26,Regular+Season,DAL,Dallas Mavericks,37,14,23,243.4,395.3,19.7,7.7,11.7,65.4,2.2,3.2,67.8,18.2,92.2,4.5,22.6,0.5,2.3,1.1,5.6,1.5,7.8
2025-26,Regular+Season,DEN,Denver Nuggets,37,25,12,242.7,408.8,25.3,10.4,15.4,67.4,4.1,5.1,79.8,25.4,100.3,5.8,22.8,1.4,5.5,0.8,3.1,2.4,9.4
2025-26,Regular+Season,DET,Detroit Pistons,36,27,9,241.4,410.3,27.8,10.5,16.5,63.9,3.2,4.4,71.9,24.8,89.5,6.3,22.5,1.0,3.5,1.6,5.9,2.1,7.5
2025-26,Regular+Season,GSW,Golden State Warriors,38,20,18,241.3,466.3,26.6,8.3,12.9,64.0,3.6,4.7,77.5,20.5,77.0,9.4,35.4,2.1,7.9,1.2,4.5,2.3,8.7
2025-26,Regular+Season,HOU,Houston Rockets,34,22,12,244.4,405.4,28.5,9.1,15.4,59.0,2.8,3.9,71.2,21.4,75.2,8.9,31.1,1.8,6.3,1.2,4.1,1.7,6.1
2025-26,Regular+Season,IND,Indiana Pacers,38,7,31,241.3,439.7,20.3,6.6,10.7,61.2,2.4,2.9,83.8,15.8,78.2,6.2,30.5,0.9,4.3,1.2,6.0,1.5,7.4
2025-26,Regular+Season,LAC,LA Clippers,36,13,23,241.4,389.3,22.4,8.7,13.4,65.1,2.3,3.2,73.0,20.2,90.1,5.3,23.8,1.1,4.8,1.2,5.3,1.4,6.3
2025-26,Regular+Season,LAL,Los Angeles Lakers,35,23,12,240.0,391.8,24.5,10.2,14.4,70.8,2.6,3.3,77.6,23.2,94.8,6.2,25.3,0.9,3.8,1.2,5.0,1.6,6.4
2025-26,Regular+Season,MEM,Memphis Grizzlies,37,16,21,241.4,434.3,26.4,9.3,14.9,62.4,3.1,3.9,79.3,22.1,83.6,7.0,26.6,1.5,5.6,1.2,4.5,1.8,6.7
2025-26,Regular+Season,MIA,Miami Heat,35,19,16,240.7,432.1,20.1,7.7,12.1,63.5,2.1,2.6,81.1,17.8,88.4,5.1,25.1,0.8,3.8,0.8,4.1,1.3,6.5
2025-26,Regular+Season,MIL,Milwaukee Bucks,36,16,20,241.4,404.8,17.7,6.6,9.7,67.9,2.1,3.1,67.3,15.5,87.3,4.7,26.5,0.9,5.3,1.0,5.5,1.4,8.0
2025-26,Regular+Season,MIN,Minnesota Timberwolves,37,24,13,242.0,429.7,19.5,8.2,11.6,70.2,2.1,3.2,64.4,18.8,96.1,4.3,22.1,0.8,4.3,1.0,5.3,1.5,7.7
2025-26,Regular+Season,NOP,New Orleans Pelicans,39,8,31,242.6,408.3,20.7,8.6,12.6,68.4,2.5,3.2,79.0,20.1,96.9,4.8,23.0,1.1,5.1,1.2,5.6,1.6,7.5
2025-26,Regular+Season,NYK,New York Knicks,37,24,13,240.0,415.0,19.5,6.1,9.6,63.0,2.0,2.6,74.5,14.6,74.8,6.4,32.9,1.2,6.4,1.2,6.4,1.3,6.8
2025-26,Regular+Season,OKC,Oklahoma City Thunder,38,31,7,243.3,380.6,21.1,8.5,11.6,73.0,1.7,2.2,77.4,18.8,89.2,6.4,30.1,1.4,6.5,1.3,6.0,1.1,5.0
2025-26,Regular+Season,ORL,Orlando Magic,38,21,17,242.0,418.5,22.2,8.3,12.2,68.0,3.2,4.1,79.9,20.1,90.4,5.8,26.3,1.1,4.9,1.3,5.9,1.8,8.2
2025-26,Regular+Season,PHI,Philadelphia 76ers,35,20,15,244.3,441.4,19.3,7.0,11.7,59.8,2.3,3.1,75.0,16.6,85.8,4.7,24.2,1.0,5.3,1.0,5.2,1.5,7.8
2025-26,Regular+Season,PHX,Phoenix Suns,37,22,15,240.7,407.1,22.8,8.0,13.1,61.0,2.3,3.0,75.0,18.7,82.2,5.9,25.7,1.2,5.5,1.4,5.9,1.5,6.4
2025-26,Regular+Season,POR,Portland Trail Blazers,38,18,20,241.3,411.7,24.9,8.3,12.3,67.0,2.5,3.6,69.9,19.5,78.4,8.4,33.9,1.6,6.3,1.3,5.2,1.7,6.9
2025-26,Regular+Season,SAC,Sacramento Kings,37,8,29,242.0,395.9,23.8,8.5,13.6,62.2,2.3,3.5,66.4,19.8,83.0,6.1,25.8,1.1,4.7,1.5,6.5,1.7,7.0
2025-26,Regular+Season,SAS,San Antonio Spurs,37,26,11,240.7,405.9,21.5,8.2,12.1,67.7,2.2,2.8,78.8,18.9,87.9,6.1,28.3,1.2,5.4,0.9,4.2,1.4,6.7
2025-26,Regular+Season,TOR,Toronto Raptors,38,23,15,241.3,421.6,25.9,9.0,13.6,66.5,2.1,2.9,73.6,20.6,79.7,8.4,32.6,1.9,7.4,1.6,6.2,1.4,5.4
2025-26,Regular+Season,UTA,Utah Jazz,36,12,24,244.2,420.3,21.7,8.1,13.1,62.1,2.6,3.8,67.4,19.2,88.4,4.7,21.7,0.7,3.2,1.1,5.0,1.8,8.2
2025-26,Regular+Season,WAS,Washington Wizards,36,10,26,241.4,401.9,20.0,8.3,12.2,68.0,2.4,3.4,69.4,19.3,96.8,4.2,21.0,0.8,4.0,1.1,5.3,1.7,8.3
2025-26,IST,ATL,Atlanta Hawks,4,2,2,240.0,431.8,26.8,11.5,16.8,68.7,2.3,3.0,75.0,25.8,96.3,5.8,21.5,0.8,2.8,1.0,3.7,1.0,3.7
2025-26,IST,BOS,Boston Celtics,4,2,2,240.0,391.3,22.0,7.0,12.0,58.3,1.8,2.5,70.0,15.8,71.6,7.5,34.1,0.8,3.4,1.0,4.5,1.3,5.7
2025-26,IST,BKN,Brooklyn Nets,4,1,3,240.0,408.8,18.8,7.0,10.5,66.7,1.5,2.5,60.0,15.8,84.0,4.3,22.7,1.0,5.3,1.3,6.7,0.8,4.0
2025-26,IST,CHA,Charlotte Hornets,4,1,3,246.3,416.5,23.3,8.3,11.3,73.3,4.3,5.8,73.9,21.0,90.3,7.3,31.2,0.5,2.2,1.3,5.4,3.0,12.9
2025-26,IST,CHI,Chicago Bulls,4,1,3,240.0,476.5,22.3,7.8,11.3,68.9,3.0,3.5,85.7,18.5,83.1,7.5,33.7,1.3,5.6,1.3,5.6,1.8,7.9
2025-26,IST,CLE,Cleveland Cavaliers,4,2,2,240.0,408.3,31.0,9.5,15.5,61.3,2.8,3.5,78.6,22.3,71.8,11.8,37.9,3.5,11.3,0.5,1.6,1.8,5.6
2025-26,IST,DAL,Dallas Mavericks,4,1,3,252.5,412.5,18.8,8.3,11.3,73.3,2.5,2.5,100,20.0,106.7,4.0,21.3,0.0,0.0,1.5,8.0,1.0,5.3
2025-26,IST,DEN,Denver Nuggets,4,2,2,240.0,408.8,26.0,9.0,14.8,61.0,3.5,5.0,70.0,21.5,82.7,5.8,22.1,0.3,1.0,2.3,8.7,2.3,8.7
2025-26,IST,DET,Detroit Pistons,4,2,2,240.0,398.5,27.0,8.0,12.3,65.3,5.5,6.5,84.6,21.8,80.6,9.0,33.3,1.0,3.7,1.3,4.6,3.0,11.1
2025-26,IST,GSW,Golden State Warriors,4,1,3,240.0,459.3,28.3,8.8,13.8,63.6,3.8,4.5,83.3,22.5,79.6,9.8,34.5,1.8,6.2,1.3,4.4,2.3,8.0
2025-26,IST,HOU,Houston Rockets,4,2,2,240.0,411.3,29.8,8.5,16.0,53.1,1.3,2.0,62.5,19.3,64.7,9.3,31.1,1.8,5.9,1.8,5.9,1.0,3.4
2025-26,IST,IND,Indiana Pacers,4,1,3,240.0,430.8,20.8,7.8,11.8,66.0,2.3,3.0,75.0,17.8,85.5,6.0,28.9,0.5,2.4,1.3,6.0,1.3,6.0
2025-26,IST,LAC,LA Clippers,4,2,2,252.5,399.3,21.8,8.8,13.3,66.0,2.8,4.0,68.8,20.5,94.3,3.8,17.2,0.5,2.3,1.8,8.0,1.8,8.0
2025-26,IST,LAL,Los Angeles Lakers,5,4,1,240.0,379.6,23.6,10.2,14.2,71.8,1.4,2.4,58.3,22.2,94.1,4.4,18.6,0.4,1.7,1.8,7.6,1.0,4.2
2025-26,IST,MEM,Memphis Grizzlies,4,3,1,246.3,437.0,27.5,10.5,16.8,62.7,1.0,2.3,44.4,22.0,80.0,6.5,23.6,1.8,6.4,1.3,4.5,1.3,4.5
2025-26,IST,MIA,Miami Heat,4,2,2,240.0,440.8,25.0,8.0,15.0,53.3,5.0,5.5,90.9,21.8,87.0,6.3,25.0,0.8,3.0,0.5,2.0,2.8,11.0
2025-26,IST,MIL,Milwaukee Bucks,3,2,1,248.3,405.7,18.0,8.0,10.7,75.0,2.7,4.0,66.7,19.0,105.6,3.7,20.4,1.0,5.6,1.0,5.6,2.0,11.1
2025-26,IST,MIN,Minnesota Timberwolves,4,2,2,240.0,424.8,22.3,7.8,11.8,66.0,3.0,4.5,66.7,19.0,85.4,6.8,30.3,1.0,4.5,1.0,4.5,2.3,10.1
2025-26,IST,NOP,New Orleans Pelicans,4,0,4,246.3,415.5,18.8,6.5,9.8,66.7,1.8,2.0,87.5,15.5,82.7,5.3,28.0,0.8,4.0,1.5,8.0,1.0,5.3
2025-26,IST,NYK,New York Knicks,6,5,1,240.0,407.5,17.0,5.7,8.3,68.0,3.2,4.0,79.2,14.7,86.3,5.2,30.4,1.5,8.8,1.0,5.9,2.0,11.8
2025-26,IST,OKC,Oklahoma City Thunder,6,5,1,240.0,381.8,21.8,7.8,11.7,67.1,2.3,3.0,77.8,18.5,84.7,6.2,28.2,1.3,6.1,1.3,6.1,1.5,6.9
2025-26,IST,ORL,Orlando Magic,6,5,1,240.0,418.5,21.5,8.2,11.8,69.0,2.7,3.3,80.0,19.2,89.1,5.3,24.8,1.2,5.4,2.2,10.1,1.7,7.8
2025-26,IST,PHI,Philadelphia 76ers,4,1,3,240.0,426.0,14.3,4.8,7.8,61.3,0.5,0.5,100,10.0,70.2,4.3,29.8,1.0,7.0,1.5,10.5,0.3,1.8
2025-26,IST,PHX,Phoenix Suns,5,3,2,240.0,412.4,24.8,9.6,13.6,70.6,3.6,4.8,75.0,23.6,95.2,5.8,23.4,1.2,4.8,2.0,8.1,2.2,8.9
2025-26,IST,POR,Portland Trail Blazers,4,2,2,240.0,419.5,32.3,11.0,17.0,64.7,2.0,4.0,50.0,25.0,77.5,11.0,34.1,2.5,7.8,1.5,4.7,2.0,6.2
2025-26,IST,SAC,Sacramento Kings,4,0,4,240.0,401.5,26.3,10.8,16.3,66.2,1.8,2.0,87.5,24.5,93.3,6.5,24.8,1.0,3.8,2.0,7.6,1.0,3.8
2025-26,IST,SAS,San Antonio Spurs,6,5,1,240.0,406.2,20.8,6.5,11.3,57.4,3.0,3.3,90.0,16.0,76.8,6.2,29.6,1.5,7.2,0.8,4.0,1.7,8.0
2025-26,IST,TOR,Toronto Raptors,5,4,1,240.0,415.0,26.0,8.8,13.2,66.7,2.6,3.2,81.3,20.6,79.2,8.8,33.8,1.8,6.9,1.4,5.4,1.6,6.2
2025-26,IST,UTA,Utah Jazz,4,1,3,240.0,422.5,24.0,6.8,12.8,52.9,3.5,5.5,63.6,17.3,71.9,5.8,24.0,0.5,2.1,1.5,6.3,2.5,10.4
2025-26,IST,WAS,Washington Wizards,4,1,3,240.0,397.0,15.8,5.5,8.8,62.9,1.0,2.0,50.0,12.0,76.2,4.8,30.2,0.8,4.8,0.8,4.8,1.0,6.3
